ds_name,att_name,sizeDistinct1,ds_name_2,att_name_2,sizeDistinct2,joinSize,trueContainment,trueQuality
road-ahead-projects-under-construction.csv,Geom,40,cultural-spaces.csv,Geom,412,0,0.0,0.0
cultural-spaces.csv,Geom,412,road-ahead-projects-under-construction.csv,PROJECT,39,0,0.0,0.0
road-ahead-projects-under-construction.csv,PROJECT,39,cultural-spaces.csv,Geom,412,0,0.0,0.0
cultural-spaces.csv,Geom,412,road-ahead-projects-under-construction.csv,STREET,0,0,0.0,0.0
road-ahead-projects-under-construction.csv,STREET,0,cultural-spaces.csv,Geom,412,0,0.0,0.0
cultural-spaces.csv,Geom,412,road-ahead-projects-under-construction.csv,LOCATION,39,0,0.0,0.0
road-ahead-projects-under-construction.csv,LOCATION,39,cultural-spaces.csv,Geom,412,0,0.0,0.0
cultural-spaces.csv,Geom,412,road-ahead-projects-under-construction.csv,COMP_DATE,24,0,0.0,0.0
road-ahead-projects-under-construction.csv,COMP_DATE,24,cultural-spaces.csv,Geom,412,0,0.0,0.0
cultural-spaces.csv,Geom,412,road-ahead-projects-under-construction.csv,URL_LINK,40,0,0.0,0.0
road-ahead-projects-under-construction.csv,URL_LINK,40,cultural-spaces.csv,Geom,412,0,0.0,0.0
cultural-spaces.csv,CULTURAL_SPACE_NAME,463,animal-control-inventory-lost-and-found.csv,Breed,3227,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Breed,3227,cultural-spaces.csv,CULTURAL_SPACE_NAME,463,0,0.0,0.0
cultural-spaces.csv,CULTURAL_SPACE_NAME,463,animal-control-inventory-lost-and-found.csv,Color,2285,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Color,2285,cultural-spaces.csv,CULTURAL_SPACE_NAME,463,0,0.0,0.0
cultural-spaces.csv,CULTURAL_SPACE_NAME,463,animal-control-inventory-lost-and-found.csv,Date,5446,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Date,5446,cultural-spaces.csv,CULTURAL_SPACE_NAME,463,0,0.0,0.0
cultural-spaces.csv,CULTURAL_SPACE_NAME,463,animal-control-inventory-lost-and-found.csv,DateCreated,4724,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,DateCreated,4724,cultural-spaces.csv,CULTURAL_SPACE_NAME,463,0,0.0,0.0
cultural-spaces.csv,CULTURAL_SPACE_NAME,463,animal-control-inventory-lost-and-found.csv,Name,4911,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Name,4911,cultural-spaces.csv,CULTURAL_SPACE_NAME,463,0,0.0,0.0
cultural-spaces.csv,CULTURAL_SPACE_NAME,463,animal-control-inventory-lost-and-found.csv,Sex,5,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Sex,5,cultural-spaces.csv,CULTURAL_SPACE_NAME,463,0,0.0,0.0
cultural-spaces.csv,CULTURAL_SPACE_NAME,463,animal-control-inventory-lost-and-found.csv,State,3,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,State,3,cultural-spaces.csv,CULTURAL_SPACE_NAME,463,0,0.0,0.0
cultural-spaces.csv,WEBSITE,350,animal-control-inventory-lost-and-found.csv,Breed,3227,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Breed,3227,cultural-spaces.csv,WEBSITE,350,0,0.0,0.0
cultural-spaces.csv,WEBSITE,350,animal-control-inventory-lost-and-found.csv,Color,2285,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Color,2285,cultural-spaces.csv,WEBSITE,350,0,0.0,0.0
cultural-spaces.csv,WEBSITE,350,animal-control-inventory-lost-and-found.csv,Date,5446,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Date,5446,cultural-spaces.csv,WEBSITE,350,0,0.0,0.0
cultural-spaces.csv,WEBSITE,350,animal-control-inventory-lost-and-found.csv,DateCreated,4724,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,DateCreated,4724,cultural-spaces.csv,WEBSITE,350,0,0.0,0.0
cultural-spaces.csv,WEBSITE,350,animal-control-inventory-lost-and-found.csv,Name,4911,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Name,4911,cultural-spaces.csv,WEBSITE,350,0,0.0,0.0
cultural-spaces.csv,WEBSITE,350,animal-control-inventory-lost-and-found.csv,Sex,5,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Sex,5,cultural-spaces.csv,WEBSITE,350,0,0.0,0.0
cultural-spaces.csv,WEBSITE,350,animal-control-inventory-lost-and-found.csv,State,3,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,State,3,cultural-spaces.csv,WEBSITE,350,0,0.0,0.0
cultural-spaces.csv,TYPE,8,animal-control-inventory-lost-and-found.csv,Breed,3227,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Breed,3227,cultural-spaces.csv,TYPE,8,0,0.0,0.0
cultural-spaces.csv,TYPE,8,animal-control-inventory-lost-and-found.csv,Color,2285,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Color,2285,cultural-spaces.csv,TYPE,8,0,0.0,0.0
cultural-spaces.csv,TYPE,8,animal-control-inventory-lost-and-found.csv,Date,5446,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Date,5446,cultural-spaces.csv,TYPE,8,0,0.0,0.0
cultural-spaces.csv,TYPE,8,animal-control-inventory-lost-and-found.csv,DateCreated,4724,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,DateCreated,4724,cultural-spaces.csv,TYPE,8,0,0.0,0.0
cultural-spaces.csv,TYPE,8,animal-control-inventory-lost-and-found.csv,Name,4911,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Name,4911,cultural-spaces.csv,TYPE,8,0,0.0,0.0
cultural-spaces.csv,TYPE,8,animal-control-inventory-lost-and-found.csv,Sex,5,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Sex,5,cultural-spaces.csv,TYPE,8,0,0.0,0.0
cultural-spaces.csv,TYPE,8,animal-control-inventory-lost-and-found.csv,State,3,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,State,3,cultural-spaces.csv,TYPE,8,0,0.0,0.0
cultural-spaces.csv,PRIMARY_USE,22,animal-control-inventory-lost-and-found.csv,Breed,3227,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Breed,3227,cultural-spaces.csv,PRIMARY_USE,22,0,0.0,0.0
cultural-spaces.csv,PRIMARY_USE,22,animal-control-inventory-lost-and-found.csv,Color,2285,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Color,2285,cultural-spaces.csv,PRIMARY_USE,22,0,0.0,0.0
cultural-spaces.csv,PRIMARY_USE,22,animal-control-inventory-lost-and-found.csv,Date,5446,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Date,5446,cultural-spaces.csv,PRIMARY_USE,22,0,0.0,0.0
cultural-spaces.csv,PRIMARY_USE,22,animal-control-inventory-lost-and-found.csv,DateCreated,4724,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,DateCreated,4724,cultural-spaces.csv,PRIMARY_USE,22,0,0.0,0.0
cultural-spaces.csv,PRIMARY_USE,22,animal-control-inventory-lost-and-found.csv,Name,4911,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Name,4911,cultural-spaces.csv,PRIMARY_USE,22,0,0.0,0.0
cultural-spaces.csv,PRIMARY_USE,22,animal-control-inventory-lost-and-found.csv,Sex,5,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Sex,5,cultural-spaces.csv,PRIMARY_USE,22,0,0.0,0.0
cultural-spaces.csv,PRIMARY_USE,22,animal-control-inventory-lost-and-found.csv,State,3,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,State,3,cultural-spaces.csv,PRIMARY_USE,22,0,0.0,0.0
cultural-spaces.csv,ADDRESS,373,animal-control-inventory-lost-and-found.csv,Breed,3227,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Breed,3227,cultural-spaces.csv,ADDRESS,373,0,0.0,0.0
cultural-spaces.csv,ADDRESS,373,animal-control-inventory-lost-and-found.csv,Color,2285,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Color,2285,cultural-spaces.csv,ADDRESS,373,0,0.0,0.0
cultural-spaces.csv,ADDRESS,373,animal-control-inventory-lost-and-found.csv,Date,5446,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Date,5446,cultural-spaces.csv,ADDRESS,373,0,0.0,0.0
cultural-spaces.csv,ADDRESS,373,animal-control-inventory-lost-and-found.csv,DateCreated,4724,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,DateCreated,4724,cultural-spaces.csv,ADDRESS,373,0,0.0,0.0
cultural-spaces.csv,ADDRESS,373,animal-control-inventory-lost-and-found.csv,Name,4911,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Name,4911,cultural-spaces.csv,ADDRESS,373,0,0.0,0.0
cultural-spaces.csv,ADDRESS,373,animal-control-inventory-lost-and-found.csv,Sex,5,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Sex,5,cultural-spaces.csv,ADDRESS,373,0,0.0,0.0
cultural-spaces.csv,ADDRESS,373,animal-control-inventory-lost-and-found.csv,State,3,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,State,3,cultural-spaces.csv,ADDRESS,373,0,0.0,0.0
cultural-spaces.csv,LOCAL_AREA,23,animal-control-inventory-lost-and-found.csv,Breed,3227,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Breed,3227,cultural-spaces.csv,LOCAL_AREA,23,0,0.0,0.0
cultural-spaces.csv,LOCAL_AREA,23,animal-control-inventory-lost-and-found.csv,Color,2285,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Color,2285,cultural-spaces.csv,LOCAL_AREA,23,0,0.0,0.0
cultural-spaces.csv,LOCAL_AREA,23,animal-control-inventory-lost-and-found.csv,Date,5446,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Date,5446,cultural-spaces.csv,LOCAL_AREA,23,0,0.0,0.0
cultural-spaces.csv,LOCAL_AREA,23,animal-control-inventory-lost-and-found.csv,DateCreated,4724,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,DateCreated,4724,cultural-spaces.csv,LOCAL_AREA,23,0,0.0,0.0
cultural-spaces.csv,LOCAL_AREA,23,animal-control-inventory-lost-and-found.csv,Name,4911,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Name,4911,cultural-spaces.csv,LOCAL_AREA,23,0,0.0,0.0
cultural-spaces.csv,LOCAL_AREA,23,animal-control-inventory-lost-and-found.csv,Sex,5,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Sex,5,cultural-spaces.csv,LOCAL_AREA,23,0,0.0,0.0
cultural-spaces.csv,LOCAL_AREA,23,animal-control-inventory-lost-and-found.csv,State,3,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,State,3,cultural-spaces.csv,LOCAL_AREA,23,0,0.0,0.0
cultural-spaces.csv,OWNERSHIP,7,animal-control-inventory-lost-and-found.csv,Breed,3227,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Breed,3227,cultural-spaces.csv,OWNERSHIP,7,0,0.0,0.0
cultural-spaces.csv,OWNERSHIP,7,animal-control-inventory-lost-and-found.csv,Color,2285,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Color,2285,cultural-spaces.csv,OWNERSHIP,7,0,0.0,0.0
cultural-spaces.csv,OWNERSHIP,7,animal-control-inventory-lost-and-found.csv,Date,5446,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Date,5446,cultural-spaces.csv,OWNERSHIP,7,0,0.0,0.0
cultural-spaces.csv,OWNERSHIP,7,animal-control-inventory-lost-and-found.csv,DateCreated,4724,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,DateCreated,4724,cultural-spaces.csv,OWNERSHIP,7,0,0.0,0.0
cultural-spaces.csv,OWNERSHIP,7,animal-control-inventory-lost-and-found.csv,Name,4911,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Name,4911,cultural-spaces.csv,OWNERSHIP,7,0,0.0,0.0
cultural-spaces.csv,OWNERSHIP,7,animal-control-inventory-lost-and-found.csv,Sex,5,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Sex,5,cultural-spaces.csv,OWNERSHIP,7,0,0.0,0.0
cultural-spaces.csv,OWNERSHIP,7,animal-control-inventory-lost-and-found.csv,State,3,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,State,3,cultural-spaces.csv,OWNERSHIP,7,0,0.0,0.0
cultural-spaces.csv,ACTIVE_SPACE,1,animal-control-inventory-lost-and-found.csv,Breed,3227,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Breed,3227,cultural-spaces.csv,ACTIVE_SPACE,1,0,0.0,0.0
cultural-spaces.csv,ACTIVE_SPACE,1,animal-control-inventory-lost-and-found.csv,Color,2285,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Color,2285,cultural-spaces.csv,ACTIVE_SPACE,1,0,0.0,0.0
cultural-spaces.csv,ACTIVE_SPACE,1,animal-control-inventory-lost-and-found.csv,Date,5446,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Date,5446,cultural-spaces.csv,ACTIVE_SPACE,1,0,0.0,0.0
cultural-spaces.csv,ACTIVE_SPACE,1,animal-control-inventory-lost-and-found.csv,DateCreated,4724,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,DateCreated,4724,cultural-spaces.csv,ACTIVE_SPACE,1,0,0.0,0.0
cultural-spaces.csv,ACTIVE_SPACE,1,animal-control-inventory-lost-and-found.csv,Name,4911,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Name,4911,cultural-spaces.csv,ACTIVE_SPACE,1,0,0.0,0.0
cultural-spaces.csv,ACTIVE_SPACE,1,animal-control-inventory-lost-and-found.csv,Sex,5,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Sex,5,cultural-spaces.csv,ACTIVE_SPACE,1,0,0.0,0.0
cultural-spaces.csv,ACTIVE_SPACE,1,animal-control-inventory-lost-and-found.csv,State,3,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,State,3,cultural-spaces.csv,ACTIVE_SPACE,1,0,0.0,0.0
cultural-spaces.csv,Geom,412,animal-control-inventory-lost-and-found.csv,Breed,3227,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Breed,3227,cultural-spaces.csv,Geom,412,0,0.0,0.0
cultural-spaces.csv,Geom,412,animal-control-inventory-lost-and-found.csv,Color,2285,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Color,2285,cultural-spaces.csv,Geom,412,0,0.0,0.0
cultural-spaces.csv,Geom,412,animal-control-inventory-lost-and-found.csv,Date,5446,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Date,5446,cultural-spaces.csv,Geom,412,0,0.0,0.0
cultural-spaces.csv,Geom,412,animal-control-inventory-lost-and-found.csv,DateCreated,4724,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,DateCreated,4724,cultural-spaces.csv,Geom,412,0,0.0,0.0
cultural-spaces.csv,Geom,412,animal-control-inventory-lost-and-found.csv,Name,4911,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Name,4911,cultural-spaces.csv,Geom,412,0,0.0,0.0
cultural-spaces.csv,Geom,412,animal-control-inventory-lost-and-found.csv,Sex,5,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Sex,5,cultural-spaces.csv,Geom,412,0,0.0,0.0
cultural-spaces.csv,Geom,412,animal-control-inventory-lost-and-found.csv,State,3,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,State,3,cultural-spaces.csv,Geom,412,0,0.0,0.0
cultural-spaces.csv,CULTURAL_SPACE_NAME,463,public-art-artists.csv,FirstName,391,0,0.0,0.0
public-art-artists.csv,FirstName,391,cultural-spaces.csv,CULTURAL_SPACE_NAME,463,0,0.0,0.0
cultural-spaces.csv,CULTURAL_SPACE_NAME,463,public-art-artists.csv,LastName,478,0,0.0,0.0
public-art-artists.csv,LastName,478,cultural-spaces.csv,CULTURAL_SPACE_NAME,463,0,0.0,0.0
cultural-spaces.csv,CULTURAL_SPACE_NAME,463,public-art-artists.csv,ArtistURL,522,0,0.0,0.0
public-art-artists.csv,ArtistURL,522,cultural-spaces.csv,CULTURAL_SPACE_NAME,463,0,0.0,0.0
cultural-spaces.csv,CULTURAL_SPACE_NAME,463,public-art-artists.csv,Biography,301,0,0.0,0.0
public-art-artists.csv,Biography,301,cultural-spaces.csv,CULTURAL_SPACE_NAME,463,0,0.0,0.0
cultural-spaces.csv,CULTURAL_SPACE_NAME,463,public-art-artists.csv,Country,20,0,0.0,0.0
public-art-artists.csv,Country,20,cultural-spaces.csv,CULTURAL_SPACE_NAME,463,0,0.0,0.0
cultural-spaces.csv,CULTURAL_SPACE_NAME,463,public-art-artists.csv,Photo,85,0,0.0,0.0
public-art-artists.csv,Photo,85,cultural-spaces.csv,CULTURAL_SPACE_NAME,463,0,0.0,0.0
cultural-spaces.csv,CULTURAL_SPACE_NAME,463,public-art-artists.csv,PhotoCredit,31,0,0.0,0.0
public-art-artists.csv,PhotoCredit,31,cultural-spaces.csv,CULTURAL_SPACE_NAME,463,0,0.0,0.0
cultural-spaces.csv,CULTURAL_SPACE_NAME,463,public-art-artists.csv,Website,143,0,0.0,0.0
public-art-artists.csv,Website,143,cultural-spaces.csv,CULTURAL_SPACE_NAME,463,0,0.0,0.0
cultural-spaces.csv,WEBSITE,350,public-art-artists.csv,FirstName,391,0,0.0,0.0
public-art-artists.csv,FirstName,391,cultural-spaces.csv,WEBSITE,350,0,0.0,0.0
cultural-spaces.csv,WEBSITE,350,public-art-artists.csv,LastName,478,0,0.0,0.0
public-art-artists.csv,LastName,478,cultural-spaces.csv,WEBSITE,350,0,0.0,0.0
cultural-spaces.csv,WEBSITE,350,public-art-artists.csv,ArtistURL,522,0,0.0,0.0
public-art-artists.csv,ArtistURL,522,cultural-spaces.csv,WEBSITE,350,0,0.0,0.0
cultural-spaces.csv,WEBSITE,350,public-art-artists.csv,Biography,301,0,0.0,0.0
public-art-artists.csv,Biography,301,cultural-spaces.csv,WEBSITE,350,0,0.0,0.0
cultural-spaces.csv,WEBSITE,350,public-art-artists.csv,Country,20,0,0.0,0.0
public-art-artists.csv,Country,20,cultural-spaces.csv,WEBSITE,350,0,0.0,0.0
cultural-spaces.csv,WEBSITE,350,public-art-artists.csv,Photo,85,0,0.0,0.0
public-art-artists.csv,Photo,85,cultural-spaces.csv,WEBSITE,350,0,0.0,0.0
cultural-spaces.csv,WEBSITE,350,public-art-artists.csv,PhotoCredit,31,0,0.0,0.0
public-art-artists.csv,PhotoCredit,31,cultural-spaces.csv,WEBSITE,350,0,0.0,0.0
cultural-spaces.csv,WEBSITE,350,public-art-artists.csv,Website,143,1,0.002857143,0.0
public-art-artists.csv,Website,143,cultural-spaces.csv,WEBSITE,350,1,0.006993007,0.0
cultural-spaces.csv,TYPE,8,public-art-artists.csv,FirstName,391,0,0.0,0.0
public-art-artists.csv,FirstName,391,cultural-spaces.csv,TYPE,8,0,0.0,0.0
cultural-spaces.csv,TYPE,8,public-art-artists.csv,LastName,478,0,0.0,0.0
public-art-artists.csv,LastName,478,cultural-spaces.csv,TYPE,8,0,0.0,0.0
cultural-spaces.csv,TYPE,8,public-art-artists.csv,ArtistURL,522,0,0.0,0.0
public-art-artists.csv,ArtistURL,522,cultural-spaces.csv,TYPE,8,0,0.0,0.0
cultural-spaces.csv,TYPE,8,public-art-artists.csv,Biography,301,0,0.0,0.0
public-art-artists.csv,Biography,301,cultural-spaces.csv,TYPE,8,0,0.0,0.0
cultural-spaces.csv,TYPE,8,public-art-artists.csv,Country,20,0,0.0,0.0
public-art-artists.csv,Country,20,cultural-spaces.csv,TYPE,8,0,0.0,0.0
cultural-spaces.csv,TYPE,8,public-art-artists.csv,Photo,85,0,0.0,0.0
public-art-artists.csv,Photo,85,cultural-spaces.csv,TYPE,8,0,0.0,0.0
cultural-spaces.csv,TYPE,8,public-art-artists.csv,PhotoCredit,31,0,0.0,0.0
public-art-artists.csv,PhotoCredit,31,cultural-spaces.csv,TYPE,8,0,0.0,0.0
cultural-spaces.csv,TYPE,8,public-art-artists.csv,Website,143,0,0.0,0.0
public-art-artists.csv,Website,143,cultural-spaces.csv,TYPE,8,0,0.0,0.0
cultural-spaces.csv,PRIMARY_USE,22,public-art-artists.csv,FirstName,391,0,0.0,0.0
public-art-artists.csv,FirstName,391,cultural-spaces.csv,PRIMARY_USE,22,0,0.0,0.0
cultural-spaces.csv,PRIMARY_USE,22,public-art-artists.csv,LastName,478,0,0.0,0.0
public-art-artists.csv,LastName,478,cultural-spaces.csv,PRIMARY_USE,22,0,0.0,0.0
cultural-spaces.csv,PRIMARY_USE,22,public-art-artists.csv,ArtistURL,522,0,0.0,0.0
public-art-artists.csv,ArtistURL,522,cultural-spaces.csv,PRIMARY_USE,22,0,0.0,0.0
cultural-spaces.csv,PRIMARY_USE,22,public-art-artists.csv,Biography,301,0,0.0,0.0
public-art-artists.csv,Biography,301,cultural-spaces.csv,PRIMARY_USE,22,0,0.0,0.0
cultural-spaces.csv,PRIMARY_USE,22,public-art-artists.csv,Country,20,0,0.0,0.0
public-art-artists.csv,Country,20,cultural-spaces.csv,PRIMARY_USE,22,0,0.0,0.0
cultural-spaces.csv,PRIMARY_USE,22,public-art-artists.csv,Photo,85,0,0.0,0.0
public-art-artists.csv,Photo,85,cultural-spaces.csv,PRIMARY_USE,22,0,0.0,0.0
cultural-spaces.csv,PRIMARY_USE,22,public-art-artists.csv,PhotoCredit,31,0,0.0,0.0
public-art-artists.csv,PhotoCredit,31,cultural-spaces.csv,PRIMARY_USE,22,0,0.0,0.0
cultural-spaces.csv,PRIMARY_USE,22,public-art-artists.csv,Website,143,0,0.0,0.0
public-art-artists.csv,Website,143,cultural-spaces.csv,PRIMARY_USE,22,0,0.0,0.0
cultural-spaces.csv,ADDRESS,373,public-art-artists.csv,FirstName,391,0,0.0,0.0
public-art-artists.csv,FirstName,391,cultural-spaces.csv,ADDRESS,373,0,0.0,0.0
cultural-spaces.csv,ADDRESS,373,public-art-artists.csv,LastName,478,0,0.0,0.0
public-art-artists.csv,LastName,478,cultural-spaces.csv,ADDRESS,373,0,0.0,0.0
cultural-spaces.csv,ADDRESS,373,public-art-artists.csv,ArtistURL,522,0,0.0,0.0
public-art-artists.csv,ArtistURL,522,cultural-spaces.csv,ADDRESS,373,0,0.0,0.0
cultural-spaces.csv,ADDRESS,373,public-art-artists.csv,Biography,301,0,0.0,0.0
public-art-artists.csv,Biography,301,cultural-spaces.csv,ADDRESS,373,0,0.0,0.0
cultural-spaces.csv,ADDRESS,373,public-art-artists.csv,Country,20,0,0.0,0.0
public-art-artists.csv,Country,20,cultural-spaces.csv,ADDRESS,373,0,0.0,0.0
cultural-spaces.csv,ADDRESS,373,public-art-artists.csv,Photo,85,0,0.0,0.0
public-art-artists.csv,Photo,85,cultural-spaces.csv,ADDRESS,373,0,0.0,0.0
cultural-spaces.csv,ADDRESS,373,public-art-artists.csv,PhotoCredit,31,0,0.0,0.0
public-art-artists.csv,PhotoCredit,31,cultural-spaces.csv,ADDRESS,373,0,0.0,0.0
cultural-spaces.csv,ADDRESS,373,public-art-artists.csv,Website,143,0,0.0,0.0
public-art-artists.csv,Website,143,cultural-spaces.csv,ADDRESS,373,0,0.0,0.0
cultural-spaces.csv,LOCAL_AREA,23,public-art-artists.csv,FirstName,391,0,0.0,0.0
public-art-artists.csv,FirstName,391,cultural-spaces.csv,LOCAL_AREA,23,0,0.0,0.0
cultural-spaces.csv,LOCAL_AREA,23,public-art-artists.csv,LastName,478,0,0.0,0.0
public-art-artists.csv,LastName,478,cultural-spaces.csv,LOCAL_AREA,23,0,0.0,0.0
cultural-spaces.csv,LOCAL_AREA,23,public-art-artists.csv,ArtistURL,522,0,0.0,0.0
public-art-artists.csv,ArtistURL,522,cultural-spaces.csv,LOCAL_AREA,23,0,0.0,0.0
cultural-spaces.csv,LOCAL_AREA,23,public-art-artists.csv,Biography,301,0,0.0,0.0
public-art-artists.csv,Biography,301,cultural-spaces.csv,LOCAL_AREA,23,0,0.0,0.0
cultural-spaces.csv,LOCAL_AREA,23,public-art-artists.csv,Country,20,0,0.0,0.0
public-art-artists.csv,Country,20,cultural-spaces.csv,LOCAL_AREA,23,0,0.0,0.0
cultural-spaces.csv,LOCAL_AREA,23,public-art-artists.csv,Photo,85,0,0.0,0.0
public-art-artists.csv,Photo,85,cultural-spaces.csv,LOCAL_AREA,23,0,0.0,0.0
cultural-spaces.csv,LOCAL_AREA,23,public-art-artists.csv,PhotoCredit,31,0,0.0,0.0
public-art-artists.csv,PhotoCredit,31,cultural-spaces.csv,LOCAL_AREA,23,0,0.0,0.0
cultural-spaces.csv,LOCAL_AREA,23,public-art-artists.csv,Website,143,0,0.0,0.0
public-art-artists.csv,Website,143,cultural-spaces.csv,LOCAL_AREA,23,0,0.0,0.0
cultural-spaces.csv,OWNERSHIP,7,public-art-artists.csv,FirstName,391,0,0.0,0.0
public-art-artists.csv,FirstName,391,cultural-spaces.csv,OWNERSHIP,7,0,0.0,0.0
cultural-spaces.csv,OWNERSHIP,7,public-art-artists.csv,LastName,478,0,0.0,0.0
public-art-artists.csv,LastName,478,cultural-spaces.csv,OWNERSHIP,7,0,0.0,0.0
cultural-spaces.csv,OWNERSHIP,7,public-art-artists.csv,ArtistURL,522,0,0.0,0.0
public-art-artists.csv,ArtistURL,522,cultural-spaces.csv,OWNERSHIP,7,0,0.0,0.0
cultural-spaces.csv,OWNERSHIP,7,public-art-artists.csv,Biography,301,0,0.0,0.0
public-art-artists.csv,Biography,301,cultural-spaces.csv,OWNERSHIP,7,0,0.0,0.0
cultural-spaces.csv,OWNERSHIP,7,public-art-artists.csv,Country,20,0,0.0,0.0
public-art-artists.csv,Country,20,cultural-spaces.csv,OWNERSHIP,7,0,0.0,0.0
cultural-spaces.csv,OWNERSHIP,7,public-art-artists.csv,Photo,85,0,0.0,0.0
public-art-artists.csv,Photo,85,cultural-spaces.csv,OWNERSHIP,7,0,0.0,0.0
cultural-spaces.csv,OWNERSHIP,7,public-art-artists.csv,PhotoCredit,31,0,0.0,0.0
public-art-artists.csv,PhotoCredit,31,cultural-spaces.csv,OWNERSHIP,7,0,0.0,0.0
cultural-spaces.csv,OWNERSHIP,7,public-art-artists.csv,Website,143,0,0.0,0.0
public-art-artists.csv,Website,143,cultural-spaces.csv,OWNERSHIP,7,0,0.0,0.0
cultural-spaces.csv,ACTIVE_SPACE,1,public-art-artists.csv,FirstName,391,0,0.0,0.0
public-art-artists.csv,FirstName,391,cultural-spaces.csv,ACTIVE_SPACE,1,0,0.0,0.0
cultural-spaces.csv,ACTIVE_SPACE,1,public-art-artists.csv,LastName,478,0,0.0,0.0
public-art-artists.csv,LastName,478,cultural-spaces.csv,ACTIVE_SPACE,1,0,0.0,0.0
cultural-spaces.csv,ACTIVE_SPACE,1,public-art-artists.csv,ArtistURL,522,0,0.0,0.0
public-art-artists.csv,ArtistURL,522,cultural-spaces.csv,ACTIVE_SPACE,1,0,0.0,0.0
cultural-spaces.csv,ACTIVE_SPACE,1,public-art-artists.csv,Biography,301,0,0.0,0.0
public-art-artists.csv,Biography,301,cultural-spaces.csv,ACTIVE_SPACE,1,0,0.0,0.0
cultural-spaces.csv,ACTIVE_SPACE,1,public-art-artists.csv,Country,20,0,0.0,0.0
public-art-artists.csv,Country,20,cultural-spaces.csv,ACTIVE_SPACE,1,0,0.0,0.0
cultural-spaces.csv,ACTIVE_SPACE,1,public-art-artists.csv,Photo,85,0,0.0,0.0
public-art-artists.csv,Photo,85,cultural-spaces.csv,ACTIVE_SPACE,1,0,0.0,0.0
cultural-spaces.csv,ACTIVE_SPACE,1,public-art-artists.csv,PhotoCredit,31,0,0.0,0.0
