metref_id,met_id,ref_type,ref_id,ref_url
10440,1358,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10441,1358,ISBN,9780071624428,http://www.isbnsearch.org/isbn/9780071624428
10442,1358,PMID,8157044,http://europepmc.org/abstract/MED/8157044
10443,1358,PMID,10901285,http://europepmc.org/abstract/MED/10901285
10444,1358,PMID,9121390,http://europepmc.org/abstract/MED/9121390
10445,1359,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10446,1359,PMID,8157044,http://europepmc.org/abstract/MED/8157044
10447,1359,PMID,9121390,http://europepmc.org/abstract/MED/9121390
10448,1359,PMID,10901285,http://europepmc.org/abstract/MED/10901285
10449,1360,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10450,1360,ISBN,9780071624428,http://www.isbnsearch.org/isbn/9780071624428
10451,1360,PMID,8157044,http://europepmc.org/abstract/MED/8157044
10452,1360,PMID,10901285,http://europepmc.org/abstract/MED/10901285
10453,1360,PMID,9121390,http://europepmc.org/abstract/MED/9121390
10454,1361,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10455,1361,PMID,15842554,http://europepmc.org/abstract/MED/15842554
10456,1362,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10457,1362,PMID,9152603,http://europepmc.org/abstract/MED/9152603
10458,1363,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10459,1363,PMID,23126256,http://europepmc.org/abstract/MED/23126256
10460,1364,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10461,1364,PMID,23126256,http://europepmc.org/abstract/MED/23126256
10462,1365,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10463,1365,PMID,23126256,http://europepmc.org/abstract/MED/23126256
10464,1366,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10465,1366,PMID,23126256,http://europepmc.org/abstract/MED/23126256
10468,1368,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10469,1368,FDA,"label/2014/008762s050,010151s038lbl.pdf","http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/008762s050,010151s038lbl.pdf"
10470,1369,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10473,1372,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10474,1373,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10476,1375,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10477,1375,FDA,label/2002/20828s10lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/20828s10lbl.pdf
10478,1375,DAILYMED,c00d1607-ac36-457b-a34b-75ad74f9cf0a,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=c00d1607-ac36-457b-a34b-75ad74f9cf0a
10479,1376,FDA,label/2010/018147s032lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/018147s032lbl.pdf
10480,1376,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10481,1378,FDA,"label/2014/016324s037,017391s016lbl.pdf","http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/016324s037,017391s016lbl.pdf"
10482,1379,FDA,"label/2014/016324s037,017391s016lbl.pdf","http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/016324s037,017391s016lbl.pdf"
10483,1379,PMID,22488741,http://europepmc.org/abstract/MED/22488741
10484,1380,FDA,label/2011/020142s021s022lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020142s021s022lbl.pdf
10486,1380,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10487,1381,FDA,label/2011/020142s021s022lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020142s021s022lbl.pdf
10489,1382,FDA,label/2011/020142s021s022lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020142s021s022lbl.pdf
10491,1383,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10493,1383,PMID,20837989,http://europepmc.org/abstract/MED/20837989
10494,1384,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10496,1384,PMID,20837989,http://europepmc.org/abstract/MED/20837989
10497,1385,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10498,1385,FDA,label/2003/050734s005lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/050734s005lbl.pdf
10499,1385,PMID,24832494,http://europepmc.org/abstract/MED/24832494
10500,1385,PMID,21640744,http://europepmc.org/abstract/MED/21640744
10501,1386,FDA,label/2013/203791s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/203791s000lbl.pdf
10502,1386,PMID,22005269,http://europepmc.org/abstract/MED/22005269
10503,1386,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10504,1387,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10505,1387,DAILYMED,ab044c63-96b6-4b02-86cb-e1b93c59eb63,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=ab044c63-96b6-4b02-86cb-e1b93c59eb63
10506,1387,FDA,label/2013/203791s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/203791s000lbl.pdf
10507,1387,PMID,22005269,http://europepmc.org/abstract/MED/22005269
10508,1388,FDA,"label/2014/016324s037,017391s016lbl.pdf","http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/016324s037,017391s016lbl.pdf"
10509,1389,FDA,"label/2014/016324s037,017391s016lbl.pdf","http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/016324s037,017391s016lbl.pdf"
10510,1389,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10511,1390,FDA,"label/2014/016324s037,017391s016lbl.pdf","http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/016324s037,017391s016lbl.pdf"
10512,1391,FDA,"label/2014/016324s037,017391s016lbl.pdf","http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/016324s037,017391s016lbl.pdf"
10513,1391,PMID,22488741,http://europepmc.org/abstract/MED/22488741
10514,1392,FDA,"label/2011/020998s033,021156s003lbl.pdf","http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020998s033,021156s003lbl.pdf"
10515,1392,DAILYMED,8d52185d-421f-4e34-8db7-f7676db2a226,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=8d52185d-421f-4e34-8db7-f7676db2a226
10516,1393,FDA,"label/2011/020998s033,021156s003lbl.pdf","http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020998s033,021156s003lbl.pdf"
10517,1393,DAILYMED,8d52185d-421f-4e34-8db7-f7676db2a226,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=8d52185d-421f-4e34-8db7-f7676db2a226
10518,1393,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10519,1394,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10520,1394,PMID,2060129,http://europepmc.org/abstract/MED/2060129
10521,1394,PMID,3378384,http://europepmc.org/abstract/MED/3378384
10522,1394,FDA,"label/2013/050715s033,050716s034lbl.pdf","http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/050715s033,050716s034lbl.pdf"
10523,1394,PMID,10892895,http://europepmc.org/abstract/MED/10892895
10524,1395,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10525,1395,PMID,2060129,http://europepmc.org/abstract/MED/2060129
10526,1395,PMID,3378384,http://europepmc.org/abstract/MED/3378384
10527,1395,FDA,"label/2013/050715s033,050716s034lbl.pdf","http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/050715s033,050716s034lbl.pdf"
10528,1395,PMID,10892895,http://europepmc.org/abstract/MED/10892895
10529,1396,PMID,2060129,http://europepmc.org/abstract/MED/2060129
10530,1397,FDA,"label/2013/021083s053,021110s067lbl.pdf","http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/021083s053,021110s067lbl.pdf"
10531,1397,PMID,9618413,http://europepmc.org/abstract/MED/9618413
10532,1397,PMID,8937863,http://europepmc.org/abstract/MED/8937863
10533,1398,FDA,"label/2013/021083s053,021110s067lbl.pdf","http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/021083s053,021110s067lbl.pdf"
10534,1398,PMID,8937863,http://europepmc.org/abstract/MED/8937863
10535,1399,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10536,1399,ISBN,9780071624428,http://www.isbnsearch.org/isbn/9780071624428
10537,1399,FDA,label/2013/012151s071lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/012151s071lbl.pdf
10538,1400,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10539,1400,PMID,19812350,http://europepmc.org/abstract/MED/19812350
10540,1400,PMID,8342297,http://europepmc.org/abstract/MED/8342297
10541,1401,PMID,19812350,http://europepmc.org/abstract/MED/19812350
10542,1401,PMID,1912294,http://europepmc.org/abstract/MED/1912294
10543,1402,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10544,1402,PMID,19812350,http://europepmc.org/abstract/MED/19812350
10545,1402,PMID,8342297,http://europepmc.org/abstract/MED/8342297
10546,1402,PMID,1912294,http://europepmc.org/abstract/MED/1912294
10547,1403,PMID,16470567,http://europepmc.org/abstract/MED/16470567
10548,1403,ISBN,9780071624428,http://www.isbnsearch.org/isbn/9780071624428
10549,1404,PMID,16470567,http://europepmc.org/abstract/MED/16470567
10550,1404,ISBN,9780071624428,http://www.isbnsearch.org/isbn/9780071624428
10551,1405,PMID,16470567,http://europepmc.org/abstract/MED/16470567
10552,1405,ISBN,9780071624428,http://www.isbnsearch.org/isbn/9780071624428
10553,1406,PMID,16470567,http://europepmc.org/abstract/MED/16470567
10554,1406,ISBN,9780071624428,http://www.isbnsearch.org/isbn/9780071624428
10555,1407,PMID,16470567,http://europepmc.org/abstract/MED/16470567
10556,1407,ISBN,9780071624428,http://www.isbnsearch.org/isbn/9780071624428
10557,1408,PMID,16470567,http://europepmc.org/abstract/MED/16470567
10558,1408,ISBN,9780071624428,http://www.isbnsearch.org/isbn/9780071624428
10559,1409,PMID,16470567,http://europepmc.org/abstract/MED/16470567
10560,1409,ISBN,9780071624428,http://www.isbnsearch.org/isbn/9780071624428
10561,1410,PMID,16470567,http://europepmc.org/abstract/MED/16470567
10562,1410,ISBN,9780071624428,http://www.isbnsearch.org/isbn/9780071624428
10563,1411,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10564,1411,FDA,"label/2007/016059s097,017814s040,018332s030lbl.pdf","http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/016059s097,017814s040,018332s030lbl.pdf"
10565,1411,PMID,9492390,http://europepmc.org/abstract/MED/9492390
10566,1412,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10567,1412,FDA,"label/2007/016059s097,017814s040,018332s030lbl.pdf","http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/016059s097,017814s040,018332s030lbl.pdf"
10568,1412,PMID,9492390,http://europepmc.org/abstract/MED/9492390
10569,1413,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10570,1413,FDA,"label/2007/016059s097,017814s040,018332s030lbl.pdf","http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/016059s097,017814s040,018332s030lbl.pdf"
10571,1413,PMID,9492390,http://europepmc.org/abstract/MED/9492390
10572,1414,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10573,1414,FDA,label/2012/016812s039lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/016812s039lbl.pdf
10574,1414,PMID,20609441,http://europepmc.org/abstract/MED/20609441
10575,1415,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10576,1415,FDA,label/2012/016812s039lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/016812s039lbl.pdf
10577,1415,PMID,20609441,http://europepmc.org/abstract/MED/20609441
10578,1416,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10579,1416,FDA,label/2012/016812s039lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/016812s039lbl.pdf
10580,1416,PMID,20609441,http://europepmc.org/abstract/MED/20609441
10581,1417,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10582,1417,FDA,label/2012/016812s039lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/016812s039lbl.pdf
10583,1417,PMID,20609441,http://europepmc.org/abstract/MED/20609441
10584,1418,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10585,1418,FDA,label/2012/016812s039lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/016812s039lbl.pdf
10586,1418,PMID,20609441,http://europepmc.org/abstract/MED/20609441
10587,1419,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10588,1419,DAILYMED,e454fe56-0896-4d40-862c-95ef0fc0bc82,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=e454fe56-0896-4d40-862c-95ef0fc0bc82
10589,1419,PMID,17992535,http://europepmc.org/abstract/MED/17992535
10590,1420,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10591,1420,DAILYMED,e454fe56-0896-4d40-862c-95ef0fc0bc82,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=e454fe56-0896-4d40-862c-95ef0fc0bc82
10592,1420,PMID,17992535,http://europepmc.org/abstract/MED/17992535
10593,1421,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10594,1421,DAILYMED,e454fe56-0896-4d40-862c-95ef0fc0bc82,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=e454fe56-0896-4d40-862c-95ef0fc0bc82
10595,1421,PMID,9193876,http://europepmc.org/abstract/MED/9193876
10596,1421,PMID,17992535,http://europepmc.org/abstract/MED/17992535
10597,1421,DOI,10.1007/BF00564899,http://doi.org/10.1007/BF00564899
10598,1422,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10599,1422,DAILYMED,e454fe56-0896-4d40-862c-95ef0fc0bc82,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=e454fe56-0896-4d40-862c-95ef0fc0bc82
10600,1422,PMID,9193876,http://europepmc.org/abstract/MED/9193876
10601,1422,PMID,17992535,http://europepmc.org/abstract/MED/17992535
10602,1422,DOI,10.1007/BF00564899,http://doi.org/10.1007/BF00564899
10603,1423,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10604,1423,PMID,9193876,http://europepmc.org/abstract/MED/9193876
10605,1423,DOI,10.1007/BF00564899,http://doi.org/10.1007/BF00564899
10606,1423,PMID,17992535,http://europepmc.org/abstract/MED/17992535
10607,1424,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10608,1424,PMID,9193876,http://europepmc.org/abstract/MED/9193876
10609,1424,DOI,10.1007/BF00564899,http://doi.org/10.1007/BF00564899
10610,1424,PMID,17992535,http://europepmc.org/abstract/MED/17992535
10611,1425,PMID,17992535,http://europepmc.org/abstract/MED/17992535
10612,1426,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10613,1426,FDA,label/2004/13400s086lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/13400s086lbl.pdf
10614,1426,PMID,3855724,http://europepmc.org/abstract/MED/3855724
10615,1426,PMID,14163994,http://europepmc.org/abstract/MED/14163994
10616,1427,FDA,label/2004/13400s086lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/13400s086lbl.pdf
10617,1427,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10618,1428,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10619,1428,FDA,label/2004/13400s086lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/13400s086lbl.pdf
10620,1428,PMID,14163994,http://europepmc.org/abstract/MED/14163994
10621,1429,FDA,label/2010/020717s030s034s036lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/020717s030s034s036lbl.pdf
10622,1430,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10623,1430,PMID,23584048,http://europepmc.org/abstract/MED/23584048
10624,1431,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10625,1431,PMID,16131336,http://europepmc.org/abstract/MED/16131336
10626,1432,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10627,1432,PMID,16131336,http://europepmc.org/abstract/MED/16131336
10628,1433,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10629,1433,PMID,16131336,http://europepmc.org/abstract/MED/16131336
10630,1434,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10631,1434,FDA,label/2012/016295s041s042lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/016295s041s042lbl.pdf
10632,1435,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10633,1435,FDA,label/2013/021903s008lbl.pd,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/021903s008lbl.pd
10634,1435,DOI,10.1016/S0006-2952(97)00143-3,http://doi.org/10.1016/S0006-2952(97)00143-3
10635,1436,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10636,1436,FDA,label/2007/019816s011lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/019816s011lbl.pdf
10637,1436,PMID,3242582,http://europepmc.org/abstract/MED/3242582
10638,1437,ISBN,9780071624428,http://www.isbnsearch.org/isbn/9780071624428
10639,1437,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10640,1437,FDA,label/2014/021316s031lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/021316s031lbl.pdf
10641,1437,PMID,1929403,http://europepmc.org/abstract/MED/1929403
10642,1437,PMID,22281720,http://europepmc.org/abstract/MED/22281720
10643,1438,PMID,22281720,http://europepmc.org/abstract/MED/22281720
10644,1438,PMID,1929403,http://europepmc.org/abstract/MED/1929403
10645,1439,PMID,22281720,http://europepmc.org/abstract/MED/22281720
10646,1439,PMID,1929403,http://europepmc.org/abstract/MED/1929403
10647,1440,PMID,22281720,http://europepmc.org/abstract/MED/22281720
10648,1440,PMID,1929403,http://europepmc.org/abstract/MED/1929403
10649,1441,PMID,22281720,http://europepmc.org/abstract/MED/22281720
10650,1441,PMID,1929403,http://europepmc.org/abstract/MED/1929403
10651,1442,PMID,22281720,http://europepmc.org/abstract/MED/22281720
10652,1442,PMID,1929403,http://europepmc.org/abstract/MED/1929403
10653,1443,ISBN,9780071624428,http://www.isbnsearch.org/isbn/9780071624428
10654,1443,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10655,1443,FDA,label/2014/019962s044lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/019962s044lbl.pdf
10656,1444,PMID,15734728,http://europepmc.org/abstract/MED/15734728
10657,1445,PMID,15734728,http://europepmc.org/abstract/MED/15734728
10658,1445,PMID,22869927,http://europepmc.org/abstract/MED/22869927
10659,1446,PMID,15734728,http://europepmc.org/abstract/MED/15734728
10660,1446,PMID,22869927,http://europepmc.org/abstract/MED/22869927
10661,1447,PMID,15734728,http://europepmc.org/abstract/MED/15734728
10662,1447,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10663,1448,PMID,15734728,http://europepmc.org/abstract/MED/15734728
10664,1448,PMID,22869927,http://europepmc.org/abstract/MED/22869927
10665,1449,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10666,1449,FDA,label/2011/021726s008lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021726s008lbl.pdf
10667,1449,PMID,22159869,http://europepmc.org/abstract/MED/22159869
10668,1450,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10669,1450,FDA,label/2011/021726s008lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021726s008lbl.pdf
10670,1451,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10671,1451,FDA,label/2013/021903s008lbl.pd,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/021903s008lbl.pd
10672,1451,DOI,10.1016/S0006-2952(97)00143-3,http://doi.org/10.1016/S0006-2952(97)00143-3
10673,1452,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10674,1452,DOI,10.1016/S0006-2952(97)00143-3,http://doi.org/10.1016/S0006-2952(97)00143-3
10675,1453,DOI,10.1016/j.steroids.2003.08.003,http://doi.org/10.1016/j.steroids.2003.08.003
10676,1453,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10677,1453,FDA,label/2007/018405s023lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/018405s023lbl.pdf
10678,1454,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10679,1454,FDA,label/2007/018405s023lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/018405s023lbl.pdf
10680,1454,PMID,17000101,http://europepmc.org/abstract/MED/17000101
10681,1454,DOI,10.1016/j.steroids.2003.08.003,http://doi.org/10.1016/j.steroids.2003.08.003
10682,1454,PMID,8788144,http://europepmc.org/abstract/MED/8788144
10683,1455,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10684,1455,PMID,17000101,http://europepmc.org/abstract/MED/17000101
10685,1455,PMID,8788144,http://europepmc.org/abstract/MED/8788144
10686,1455,DOI,10.1016/j.steroids.2003.08.003,http://doi.org/10.1016/j.steroids.2003.08.003
10687,1456,DOI,10.1016/j.steroids.2003.08.003,http://doi.org/10.1016/j.steroids.2003.08.003
10688,1456,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10689,1456,FDA,label/2007/018405s023lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/018405s023lbl.pdf
10690,1457,DOI,10.1016/j.steroids.2003.08.003,http://doi.org/10.1016/j.steroids.2003.08.003
10691,1457,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10692,1457,FDA,label/2007/018405s023lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/018405s023lbl.pdf
10693,1458,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10694,1458,FDA,label/2007/018405s023lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/018405s023lbl.pdf
10695,1458,PMID,17000101,http://europepmc.org/abstract/MED/17000101
10696,1458,DOI,10.1016/j.steroids.2003.08.003,http://doi.org/10.1016/j.steroids.2003.08.003
10697,1458,PMID,8788144,http://europepmc.org/abstract/MED/8788144
10698,1459,DOI,10.1016/j.steroids.2003.08.003,http://doi.org/10.1016/j.steroids.2003.08.003
10699,1459,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10700,1459,FDA,label/2007/018405s023lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/018405s023lbl.pdf
10701,1460,DOI,10.1016/j.steroids.2003.08.003,http://doi.org/10.1016/j.steroids.2003.08.003
10702,1460,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10703,1460,FDA,label/2007/018405s023lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/018405s023lbl.pdf
10704,1461,ISBN,9780071624428,http://www.isbnsearch.org/isbn/9780071624428
10705,1461,PMID,20540690,http://europepmc.org/abstract/MED/20540690
10706,1461,PMID,9010634,http://europepmc.org/abstract/MED/9010634
10707,1462,DOI,10.1002/hup.403,http://doi.org/10.1002/hup.403
10708,1462,ISBN,9780071624428,http://www.isbnsearch.org/isbn/9780071624428
10709,1462,PMID,20540690,http://europepmc.org/abstract/MED/20540690
10710,1462,FDA,"label/2013/020592s063,021086s041lbl.pdf","http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/020592s063,021086s041lbl.pdf"
10711,1462,PMID,9010634,http://europepmc.org/abstract/MED/9010634
10712,1463,ISBN,9780071624428,http://www.isbnsearch.org/isbn/9780071624428
10713,1463,FDA,"label/2013/020592s063,021086s041lbl.pdf","http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/020592s063,021086s041lbl.pdf"
10714,1463,DOI,10.1002/hup.403,http://doi.org/10.1002/hup.403
10715,1463,PMID,9010634,http://europepmc.org/abstract/MED/9010634
10716,1463,PMID,20540690,http://europepmc.org/abstract/MED/20540690
10717,1464,PMID,9010634,http://europepmc.org/abstract/MED/9010634
10718,1465,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10719,1465,PMID,122676,http://europepmc.org/abstract/MED/122676
10720,1466,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10721,1466,PMID,122676,http://europepmc.org/abstract/MED/122676
10722,1466,FDA,"label/2004/19853s012,014lbl.pdf","http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/19853s012,014lbl.pdf"
10723,1467,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10724,1467,FDA,label/2007/011909s038lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/011909s038lbl.pdf
10725,1467,PMID,10319194,http://europepmc.org/abstract/MED/10319194
10726,1467,DOI,10.1016/0278-5846(89)90128-0,http://doi.org/10.1016/0278-5846(89)90128-0
10727,1468,DAILYMED,c80c810a-60e0-49bd-139c-95aec3a286fc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=c80c810a-60e0-49bd-139c-95aec3a286fc
10728,1468,PMID,17507024,http://europepmc.org/abstract/MED/17507024
10729,1469,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10730,1469,FDA,label/2013/202020s003lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/202020s003lbl.pdf
10731,1469,ISBN,9780071624428,http://www.isbnsearch.org/isbn/9780071624428
10732,1469,PMID,21982386,http://europepmc.org/abstract/MED/21982386
10733,1470,FDA,"label/2008/015197s043,015230s035lbl.pdf","http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/015197s043,015230s035lbl.pdf"
10734,1471,PMID,1567786,http://europepmc.org/abstract/MED/1567786
10735,1471,PMID,8674183,http://europepmc.org/abstract/MED/8674183
10736,1472,PMID,1567786,http://europepmc.org/abstract/MED/1567786
10737,1473,PMID,1567786,http://europepmc.org/abstract/MED/1567786
10738,1474,PMID,1567786,http://europepmc.org/abstract/MED/1567786
10739,1475,PMID,1567786,http://europepmc.org/abstract/MED/1567786
10740,1476,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10741,1477,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10742,1477,PMID,10379420,http://europepmc.org/abstract/MED/10379420
10743,1477,PMID,1388041,http://europepmc.org/abstract/MED/1388041
10744,1478,FDA,label/2012/018631s039lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/018631s039lbl.pdf
10745,1478,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10746,1479,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10747,1479,ISBN,9780071624428,http://www.isbnsearch.org/isbn/9780071624428
10748,1479,FDA,label/2014/205410s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/205410s000lbl.pdf
10749,1479,PMID,6508983,http://europepmc.org/abstract/MED/6508983
10750,1480,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
10751,1480,FDA,label/2014/205410s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/205410s000lbl.pdf
10752,1480,PMID,6508983,http://europepmc.org/abstract/MED/6508983
10753,1481,PMID,21925973,http://europepmc.org/abstract/MED/21925973
10754,1482,PMID,21925973,http://europepmc.org/abstract/MED/21925973
10755,1483,PMID,21925973,http://europepmc.org/abstract/MED/21925973
