EIN;NAME;ICO;STREET;CITY;STATE;ZIP;GROUP;SUBSECTION;AFFILIATION;CLASSIFICATION;RULING;DEDUCTIBILITY;FOUNDATION;ACTIVITY;ORGANIZATION;STATUS;TAX_PERIOD;ASSET_CD;INCOME_CD;FILING_REQ_CD;PF_FILING_REQ_CD;ACCT_PD;ASSET_AMT;INCOME_AMT;REVENUE_AMT;NTEE_CD;SORT_NAME
421776153;OAKLEAF CLUB OF YOKOSUKA;% OAKLEAF CLUB OF YOKOSUKA;PSC 475 BOX 1392;FPO;AP;96350-1392;0000;03;3;1000;201503;1;16;000000000;5;01;201505;0;0;02;0;05;0;0;0;W30;
421778609;HARRISON-FRANK FAMILY FOUNDATION US;% WITHERS LLP;LONDON W1H 7NS;UNITED KINGDOM;;00000-0000;0000;03;3;1000;201409;1;04;000000000;1;01;201612;7;6;00;1;12;8433373;1912447;;T20;
431996058;PACIFIC SALMON CONSERVATION FOUNDATION;% DAVIS WRIGHT TREMAIN LLP;VANCOUVER BC V6J 4S6;CANADA;;00000-0000;0000;03;3;1000;200307;4;15;000000000;1;01;201612;3;2;02;0;12;72573;10987;10987;C30;HUNGERFORD GEORGE
432004913;FRIENDS OF VANCOUVER ART GALLERY;% BETH MCINNIS;VANCOUVER BRITISH COLUMBIA V6Z 2H7;CANADA;;00000-0000;0000;03;3;1000;201401;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;A125;
450360750;INDEPENDENT ORDER OF ODD FELLOWS;% DORIAN E SHERMAN;WINNIPEG,MB,R2C4K7;CANADA;;00000-0000;0028;08;9;1000;196205;1;00;036000000;5;01;201404;0;0;02;0;04;0;0;0;;MAN DAK PM
450464045;WATERSCAPE INTERNATIONAL GROUP;% RANDOLPH FLAY;UNIT 9700 BOX 2602;DPO;AE;09830-2602;0000;03;3;2000;200206;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;C99;
450634643;ANGEL CHOIR;% PAMELA KUHN;GREENWICH CT 06830;AFGHANISTAN;;00000-0000;0000;03;3;1000;201105;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;A6B;
450830023;BIBLICAL PRISON MINISTRIES INC;% RALPH NELSON;BOULDER CITY NV 89006;PORTUGAL;;00000-0000;0000;03;3;7000;201410;1;15;000000000;1;01;201512;0;0;02;0;12;0;0;0;X99;
451815706;WILLIAM CARLOS WILLIAMS SOCIETY;% IAN COPESTAKE;FRANKFURT AM MAIN 60323;GERMANY;;00000-0000;0000;03;3;1000;201502;1;16;000000000;5;01;201412;1;1;02;0;12;1;500;500;N60;
452312810;WOMENS BRAIN HEALTH INITIATIVE INC;% LYNN POSLUNS;TORONTO ONTARIO M4V 3A1;CANADA;;00000-0000;0000;03;3;1000;201203;1;15;000000000;1;01;201612;3;4;01;0;12;27867;151808;151808;E60;
452436732;TRI-COUNTY OPTIMIST CLUB FLORIDA INC;% NEREIDA BENSON;THE VILLAGES 32162;AKROTIRI;;00000-0000;0000;03;3;1000;201106;1;15;000000000;1;01;201609;0;0;02;0;09;0;0;0;E86;
453170030;VOICES OF AFRICA FOUNDATION;% CRYSTAL WATLEY KIGONI;DAR ES SALAAM TANZANIA 00000;TANZANIA;;00000-0000;0000;03;3;1245;201412;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;P20;
453588477;ELIFE SCIENCES PUBLICATIONS LTD;% PAUL KELLY;CAMBRIDGE CB2 1JP;UNITED KINGDOM;;00000-0000;0000;03;3;1200;201201;1;15;000000000;1;01;201612;6;7;01;0;12;2696132;6482736;6482736;U99;
453675818;KANSAS TO KENYA CONNECTION INC;% DAVID THORNTON;RONGO NYANZA 40404;KENYA;;00000-0000;0000;03;3;1000;201402;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;Q33;
453810645;FEED YOUR FRIENDS;% JULIA BEREZOVSKAYA;PO BOX 1098;RINCON;PR;00677-1098;0000;03;3;1000;201407;1;15;000000000;1;01;201412;0;0;02;0;12;0;0;0;P99;
453937616;GREAT HARVEST MINISTRIES INTERNATIONAL;% JESSE L GALVE;VANCOUVER CA V5W 4B5,.;CANADA;;00000-0000;0000;03;3;7000;201201;0;10;000000000;1;01;;0;0;06;0;12;;;;;
454083315;PARENT BOOSTER USA INC;% MONICA THROM;WILLOWS 95988;CANADA;;00000-0000;5271;03;9;2100;200510;1;16;000000000;1;01;201512;0;0;02;0;12;0;0;0;B112;MURDOCK MALLARD PTO
454206274;ONE JAPAN;% LEGAL DEPARTMENT;HONG KONG;HONG KONG;;00000-0000;0000;03;3;1000;201205;1;15;000000000;1;01;201606;4;1;02;0;06;127694;796;796;T30;
454273750;NER TAMID-ETERNAL LIGHT CORP;;TAMPA;FALKLAND ISLANDS;;00000-0000;0000;03;3;7000;201509;1;16;000000000;1;01;201612;0;0;02;0;12;0;0;0;X99;
454844114;BLUE PLANET PROJECT INC;% AMYN HYDER ALI;OTTAWA ONTARIO K2P 1X3;CANADA;;00000-0000;0000;03;3;1200;201312;1;15;000000000;1;01;201606;0;0;02;0;06;0;0;0;C32;
454981145;DISCIPLES IN CHRIST CHURCH OF GOD INC;% C/O RONALD ETHERIDGE;STOCKBRIDGE 30281;GEORGIA;;00000-0000;0000;03;3;7000;201303;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;X20;
454992580;XOKIAHI CARES INC;% TRACI JORDAN;PO BOX 9596;TAMUNING;GU;96931-5596;0000;03;3;1000;201303;1;15;000000000;1;01;201512;0;0;02;0;12;0;0;0;P20;
455208443;OG CARES FOUNDATION;;BURLINGTON ON L7P1A5;CANADA;;00000-0000;0000;03;3;1000;201306;1;15;000000000;1;01;201512;4;4;01;0;12;330526;135995;135995;T30;
455440099;SHAMROCK FUND OF THE JACK AND JILL CHILDRENS FOUNDATION;% RUTH CROKE;JOHNSTOWN COUNTY KILDARE W91DYT2;IRELAND;;00000-0000;0000;03;3;1000;201607;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;E12;
460242525;INDEPENDENT ORDER OF ODD FELLOWS;% DORIAN SHERMAN;WINNIPEG,MB,R2C 4K7;CANADA;;00000-0000;0028;08;9;1000;196205;1;00;036000000;5;01;201408;0;0;02;0;08;0;0;0;;SOUTH DAKOTA GRAND ENCMAPMENT
460525632;GARCIA FAMILY FOUNDATION US;% 16 OLD BAILEY;LONDON EC4M 7EG;UNITED KINGDOM;;00000-0000;0000;03;3;1000;201104;1;04;000000000;1;01;201512;7;3;00;1;12;8641985;28255;;T20;
460568749;TRANS-4MATION INTERNATIONAL MINISTRIES;% JAMES FLEMING;CMR 469 BOX 152;APO;AE;09227-0002;0000;03;3;1700;201210;1;15;000000000;1;01;201512;0;0;02;0;12;0;0;0;P20;
460598583;MARINE OFFICERS SPOUSES CLUB OKINAWA;% KORDENBROCK & ASSOCIATES PC;UNIT 35023;FPO;AP;96373-0000;0000;03;3;1000;201404;1;16;000000000;1;01;201605;2;3;01;0;05;20650;98456;98456;B82;
460736528;SAFE RISE FOUNDATION;% TARIQ ZAMAN;DHAKA DHAKA 1100;BANGLADESH;;00000-0000;0000;03;3;1200;201704;1;16;000000000;1;01;;0;0;02;0;12;;;;P99;
460931830;SOPAR - BALA VIKASA SOCIETY USA;% SHOBHA SINGAREDDY;GATINEAU QUEBEC J8V 1C1;CANADA;;00000-0000;0000;03;3;1000;201306;1;15;000000000;1;01;201603;0;0;02;0;03;0;0;0;;
460948408;BUILDING BAJA S FUTURE;;CABO SAN LUCAS LOS CAB 23453;MEXICO;;00000-0000;0000;03;3;2000;201305;1;15;000000000;1;01;201512;4;4;01;0;12;425192;269258;269258;B82;BBF
460969883;PROJECT BEAUTIFY YOU INC;% FEYISAYO ODUKOYA;HYATTSVILLE MD MARYLAND 20784;AFGHANISTAN;;00000-0000;0000;03;3;5000;201306;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;O22;
461102599;DEAD WHITE ZOMBIES INCORPORATED;% THOMAS RICICO;RICHARDSON TEXAS 75080;CANADA;;00000-0000;0000;03;3;1200;201405;1;15;000000000;1;01;201606;0;0;02;0;06;0;0;0;D99;
461106121;AL KHARJ TEMPLE NO 243;% FLOYD NEAL;RIYADH KSA 09803;SAUDI ARABIA;;00000-0000;0000;08;3;1000;201504;1;00;000000000;5;01;201612;0;0;02;0;12;0;0;0;Y40;
461179502;ZETA PHI BETA SORORITY INC;% ANDREA JAMES;PSC 80 BOX 12441;APO;AP;96367-0027;0000;07;3;1000;196001;2;00;036279040;5;01;201506;1;1;02;0;06;392;3931;3881;;OMEGA THETA ZETA
461392005;MOMS CLUB;% LAUREN COLVIN;PSC 46 BOX 368;APO;AE;09469-0004;3706;03;9;2100;200102;1;16;000000000;5;01;201706;0;0;02;0;06;0;0;0;P30;ALCONBURY MOLESWORTH ENGLAN
461395444;IMAGINENATIONS CHURCH USA INC;;ORCHARD HILLS;AUSTRALIA;;00000-0000;0000;03;3;1000;201407;1;10;000000000;1;01;;0;0;06;0;12;;;;X20;
461793043;TEACHERS OF THE NATIONS;% MELLA JEAN DAVIS;WORCESTER WESTERN CAPE 6850;SOUTH AFRICA;;00000-0000;0000;03;3;1200;201504;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;P20;
461835893;FRIENDS OF MCDERMOTT HOUSE CANADA INC;% EDWARD TANENBAUM;OSHAWA ONTARIO L1H8 JH;CANADA;;00000-0000;0000;03;3;1000;201306;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;P12;
461906754;INTERNATIONAL SOCIETY FOR BIOLOGICAL AND ENVIRONMENTAL REPOS;% MALACHITE MGMT;VANCOUVER BC V6C 2T7;CANADA;;00000-0000;0000;03;3;2000;201408;1;16;000000000;1;01;201512;5;6;01;0;12;924280;1349199;1345445;U50;
461946691;UNIVERSITY OF MASSACHUSETTS;% SONDRA FABIANO;WRENTHAM MASSACHUSETTS 02093;AKROTIRI;;00000-0000;5929;03;9;5000;201307;1;15;000000000;5;01;201606;0;0;02;0;06;0;0;0;;TINY TEACUPS
462344098;LICEU BARCELONA OPERA HOUSE US FOUNDATION INC;% ROTHSTEIN PRATA MCCABE CPA;BARCELONA 08002;SPAIN;;00000-0000;0000;03;3;1000;201308;1;15;000000000;1;01;201608;2;0;02;0;08;15665;0;0;T20;
462644099;DHILLON MARTY FOUNDATION INC;;MINATO-KU TOKYO 106-0031;JAPAN;;00000-0000;0000;03;3;1000;201412;1;15;000000000;1;01;201512;0;0;02;0;12;0;0;0;S99;
462684452;FAMILY ROLLERS CLUB INC;% SARAH PARKER;SARASOTA 34243;AFGHANISTAN;;00000-0000;0000;07;3;1000;201408;2;00;000000000;1;01;201512;0;0;02;0;12;0;0;0;N50;
462704306;TRAFFIC INJURY RESEARCH FOUNDATION USA INC;;OTTAWA K2P 0B4;CANADA;;00000-0000;0000;03;3;1000;201408;1;15;000000000;1;01;201512;4;4;01;0;12;121710;130112;130112;M42;
462713151;AFCEA EDUCATIONAL FOUNDATION;% HAROLD HENRY;CMR 480 BOX GD;APO;AE;09128-0000;3207;03;9;1200;198410;1;15;040041000;1;01;201509;0;0;02;0;09;0;0;0;;STUTTGART CHAPTER
462753577;NORTHERN ARABIA CATHOLIC FAITH SERVICES INC;% OMAR BILLIGUE;UNIT 61319;APO;AE;09803-1319;0000;03;3;1000;201407;1;15;000000000;1;01;201412;3;3;02;0;12;39061;42049;42049;X22;
463113215;HESED SHARE MISSION INC;;FLUSHING NY 11354;ALBANIA;;00000-0000;0000;03;3;7000;201611;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;X21;
463141903;JUST ENERGY FOUNDATION USA INC;% RUSSELL LOVE;MISSISSAUAGA ON L5T 2E6 XO;CANADA;;00000-0000;0000;03;3;1000;201407;1;04;000000000;1;01;201603;3;3;00;1;03;51093;70000;;J12;
463269699;CHRISTIAN NETWORK SOLUTIONS;% BENJAMIN MCGEE;PSC 851 BOX 68032;FPO;AE;09834-0681;0000;03;3;1000;201409;1;15;000000000;1;01;201512;0;0;02;0;12;0;0;0;X02;
463331754;PURSES;% ANGELA JOHNSON;THOMASVILLE 31799;GEORGIA;;00000-0000;0000;03;3;1000;201502;1;16;000000000;1;01;201612;0;0;02;0;12;0;0;0;S81;
463423064;VIRGIN ISLANDS CENTER FOR ARTS AND TECHNOLOGY INC;% BENJAMIN S APPLEYARD;4423 MARYS FANCY;CHRISTIANSTED;VI;00820-0000;0000;03;3;1000;201407;1;15;000000000;1;01;201612;1;0;02;0;12;1;0;0;A99;
463555109;MONTESSORI ECOLOGICAL MARINE CAMP INC;% MARK RICHARDS;5018 GREEN CAY;CHRISTIANSTED;VI;00820-4558;0000;03;3;2000;201506;1;15;000000000;1;01;201412;0;0;02;0;12;0;0;0;C60;
463604982;SOCCER BOOSTERS ASSOCIATION;% SOCCER BOOSTERS ASSOCIATION;PSC 473 BOX 20;FPO;AP;96349-0001;0000;03;3;2000;201409;1;16;000000000;5;01;201412;0;0;02;0;12;0;0;0;N50;
463766273;AFNORTH INTERNATIONAL MIDDLE HIGH SCHOOL PTA;% NICOLE CLEMENT;UNIT 21606;APO;AE;09703-1606;0000;03;3;1200;201509;1;16;000000000;5;01;201606;0;0;02;0;06;0;0;0;B94;
463876756;GIVEMATCHER US;% MARC STEEN;BLACKWOOD SA 5051;AUSTRALIA;;00000-0000;0000;03;3;1000;201406;1;15;000000000;1;01;201606;0;0;02;0;06;0;0;0;W99;
463909027;UNITED STATES BOWLING CONGRESS INC;% GENE DE CAMP;FOSTER BOWLING CENTER MCB;FPO;AP;96379-0000;4348;03;9;1000;200409;1;16;000000000;1;01;201607;0;0;02;0;07;0;0;0;N70;80004 RYUKYU USBC
464067185;DEB PROJECT DESERVING ENRICHED & BLESSED;% SAMMY LANEY;BENTONVILLE 72712;AFGHANISTAN;;00000-0000;0000;03;3;1000;201504;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;O50;DEB PROJECT
464584752;BOHEMIARE;% FRANCESCA OWENS;SPOLETO PG 06049;ITALY;;00000-0000;0000;03;3;1200;201606;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;A2;
464663423;AMERICAN BUSINESS COUNCIL KUWAIT;% CORPORATION SERVICE COMPANY;25611 SALWA AREA 11;KUWAIT;;00000-0000;0000;06;3;3000;201410;2;00;000000000;1;01;201512;4;4;01;0;12;106599;139786;139786;S41;
464751110;TRANS AFRICA PIPELINE FOUNDATION INC;;TORONTO ONTARIO M5J 2V3;CANADA;;00000-0000;0000;03;3;1000;201410;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;Q33;
465052397;ADVANCED LEADERSHIP FOUNDATION INC;% JORGE BROWN;200 CALLE DEL SANTO CRISTO;SAN JUAN;PR;00901-1537;0000;03;3;1000;201501;1;15;000000000;1;01;201512;3;5;01;0;12;27432;789210;789210;W70;
465115118;KWEI FOUNDATION INC;% P CHEN;CENTRAL CHINA;HONG KONG;;00000-0000;0000;03;3;1000;201609;1;03;000000000;1;01;201505;6;6;00;1;05;1328650;1328650;1328650;T20;
465161741;JOSEPH FOUNDATION INC;;LAGOS LAGOS STATE;NIGERIA;;00000-0000;0000;03;3;1270;201601;1;15;000000000;1;01;201512;0;0;02;0;12;0;0;0;X12;
465247425;ZETA PHI BETA SORORITY;% ROMANDA DILLON;PSC 37 BOX 2342;APO;AE;09459-0024;1474;07;9;1000;196001;2;00;036279040;5;01;201612;0;0;02;0;12;0;0;0;;ALPHA ALPHA ETA ZETA CHAPTER
470845309;UCONNECT ORGANIZATION;% MARK JAUNTY;KAMPALA;UGANDA;;00000-0000;0000;03;3;1000;200203;1;15;000000000;5;01;201511;0;0;02;0;11;0;0;0;Q123;
470900585;TRANSFORM INTERNATIONAL MINISTRIES;% KEN GRETER;ABBOTSFORD BC V2T 6R3;CANADA;;00000-0000;1894;03;9;7000;196709;0;10;029000000;5;01;201512;1;1;06;0;12;657;3090;3090;;TODD BENTLEY
471005386;SOMALI COMMUNITY BARWAAQO INC;;MOGADISHO BANADIR NON;SOMALIA;;00000-0000;0000;03;3;1000;201408;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;W99;
471127738;ABCK WORLD FUND;% NABEEL ALEXANDER;SALWA 20001;KUWAIT;;00000-0000;0000;03;3;1200;201511;1;16;000000000;1;01;201512;1;0;02;0;12;1;0;0;Q33;
471188621;JONATHON D FISCHER USA FOUNDATION;% JONATHON D FISCHER;TORONTO M5T 3L7;CANADA;;00000-0000;0000;03;3;1000;201409;1;04;000000000;1;01;;0;0;00;1;12;;;;P12;
471193787;CADILLAC VIKING BOOSTERS;% CADILLAC VIKING BOOSTERS;CADILLAC 49601;AFGHANISTAN;;00000-0000;0000;03;3;1000;201508;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;N99;
471197638;YOKOSUKA WARRIORS YOUTH BASKETBALL CLUB;% CESAR VEGA;PSC 475 BOX 1505;FPO;AP;96350-1505;0000;03;3;1000;201504;1;16;000000000;5;01;201506;0;0;02;0;06;0;0;0;N62;
471421281;AIR FORCE SERGEANTS ASSOCIATION;% JAMES J HOLLOWAY;UNIT 2166;APO;AP;96213-2166;1758;19;9;1000;197205;2;00;480908000;5;01;;0;0;01;0;12;;;;;1557 CHAPTER
471497678;AMERICAN ASSOCIATION OF ZOO KEEPERS;% ED HANSEN;NORFOLK VA 23504;AFGHANISTAN;;00000-0000;7155;03;9;2000;199201;1;16;000000000;5;01;201612;0;0;02;0;12;0;0;0;;TIDEWATER CHAPTER OF AAZK
471567542;LAY UP TREASURE IN HEAVEN;% THE MEN OF NEHEMIAH;DALLAS DALLAS 75382;TOGO;;00000-0000;0000;03;3;7000;201411;1;16;000000000;1;01;201612;0;0;02;0;12;0;0;0;X20;
471753732;VISAYAN FORUM FOUNDATION INC;;BERKELEY CA 94701;PHILIPPINES;;00000-0000;0000;03;3;1200;201504;1;15;000000000;1;01;201512;0;0;02;0;12;0;0;0;A80;
471845352;BREIZH AMERIKA;% ANNE-SOPHIE KERGARAVAT;VILLAGE SAINT MATHIEU GUIDEL 56520;FRANCE;;00000-0000;0000;03;3;1200;201508;1;15;000000000;1;01;201508;0;0;02;0;08;0;0;0;A20;
471889789;REAL LIFE EDUCATIONAL FOUNDATION;% ALTHEA GREENE;MEMPHIS 38107;AFGHANISTAN;;00000-0000;0000;03;3;2000;201501;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;B99;
471964061;JEWSCHOOL INC;;TORONTO ON M2M 2Y2;CANADA;;00000-0000;0000;03;3;1200;201501;1;16;000000000;1;01;201512;0;0;02;0;12;0;0;0;A23;
472026635;BLACKS IN GOVERNMENT;;CMR 489 BOX 884;APO;AE;09751-0009;3351;03;9;2000;198101;1;15;430000000;1;01;201412;0;0;01;0;12;0;0;0;;STUTTGART CHAPTER
472053956;WOMEN WITHOUT ROOFS;% ANNA TOWNSEND;BOURNEMOUTH DORSET BH1 3HR;UNITED KINGDOM;;00000-0000;0000;03;3;1000;201507;1;15;000000000;2;01;201703;0;0;02;0;03;0;0;0;;
472198708;ORDER OF EASTERN STAR PRINCE HALL AFFILIATION OF LOUISIANA;% DEE DIMOND WM;CMR 480 BOX GD;APO;AE;09128-0000;1872;08;9;1000;196705;2;00;036265000;5;01;201512;0;0;02;0;12;0;0;0;;190 HARRIET R TUBMAN
472372084;ASSOCIATION OF DESK & DERRICK CLUBS;% ELISE LORENZ;COBBLE HILL BRITISH COLUMBIA VOR 1L;CANADA;;00000-0000;7139;06;9;1000;199105;2;00;205000000;5;01;201612;0;0;02;0;12;0;0;0;;REGION VII FUND
472449697;MOUNTAIN PREGNANCY CENTER INC;% DAVE GOLDER;CRESTLINE;SAN MARINO;;00000-0000;0000;03;3;1270;201502;1;15;000000000;1;01;201612;3;3;02;0;12;25943;30962;30962;R62;
472674944;CHARLES STEVEN MONAT FOUNDATION LIMITED;;NO 29 AND 31 TAI TAM RD;HONG KONG;;00000-0000;0000;03;3;1000;201504;1;04;000000000;1;01;201512;5;2;00;1;12;777021;17140;;T22;
472709006;CAMP LIFT INC;;BIRMINGHAM AL 35214;AFGHANISTAN;;00000-0000;0000;03;3;1000;201504;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;O50;
472825936;KIRCHNER IMPACT FOUNDATION;% GRAHAM HOEY;GLEN HAVEN NS B3Z 2X2;CANADA;;00000-0000;0000;03;3;1000;201506;1;04;000000000;1;01;201612;5;5;00;1;12;507981;559480;;K99;
472879108;KNIGHTS OF COLUMBUS;% KIM MCCANN;FPO AP 96349;JAPAN;;00000-0000;0188;08;9;1000;194010;2;00;000000000;5;01;201612;0;0;02;0;12;0;0;0;;12488 YOKOSUKA COUNCIL
473103151;PEHLI KIRAN SCHOOLS;% SABIRA QURESHI;WASHINGTON DC 20008;PAKISTAN;;00000-0000;0000;03;3;1000;201504;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;Q33;
473173973;493 FS TROPHY CLUB;% JESSICA MITCHELL;UNIT 5220;APO;AE;09461-5220;0000;19;3;1000;201505;2;00;000000000;5;01;201612;0;0;02;0;12;0;0;0;W30;
473257135;FASTINA DERESTILS HANDS FOR HAITI;% ALLYSON OSWALD;PEORIA 61615;AKROTIRI;;00000-0000;0000;03;3;1000;201602;1;15;000000000;1;01;201512;0;0;02;0;12;0;0;0;Q33;
473268390;SAKURA VOLLEYBALL CLUB;% ANTHONY S SAN NICOLAS;PSC 473 BOX 329;FPO;AP;96349-0004;0000;03;3;1000;201609;1;16;000000000;5;01;201612;0;0;02;0;12;0;0;0;N60;
473873570;PTO FOR YOKOSUKA MIDDLE SCHOOL;% PTO FOR YOKOSUKA MIDDLE SCHOOL;PSC 473 BOX 1640;FPO;AP;96349-0017;0000;03;3;1238;201505;1;15;000000000;5;01;201605;0;0;02;0;05;0;0;0;B94;
473912229;COLUMBIA PIPELINE GROUP UNION LIFE AND MEDICAL BENEFITS VEBA TRUST;% DEANNE ALLEN;CALGARY, ALBERTA T2P 5H1;CANADA;;00000-0000;0000;09;3;1000;201603;2;00;000000000;2;01;201512;9;6;01;0;12;63066746;1862451;1917529;Y43;
474089674;MANDELA DAY CORPUS CHRISTI - MDCC;;CORPUS CHRISTI TEXAS 78418;AFGHANISTAN;;00000-0000;0000;03;3;1000;201611;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;P20;
474097210;WITHOUT VOWELS PROJECT;% SHAY AGNON 32 STE 29;LOCAL;ISRAEL;;00000-0000;0000;03;3;1000;201512;1;15;000000000;1;01;201701;1;0;02;0;01;1;0;0;X20;
474102582;VICTOR PORTONS FOUNDATION;;ASHKELON 78640;ISRAEL;;00000-0000;0000;03;3;1200;201603;1;16;000000000;1;01;201612;1;0;02;0;01;1;0;0;B99;
474221220;ARMED FORCES COMMUNICATIONS AND ELECTRONICS ASSOCIATION;% AARON A CAMPBELL;PSC 9 BOX 5417;APO;AE;09123-0055;3185;06;9;2000;198209;2;00;065207000;1;01;201612;0;0;02;0;12;0;0;0;;EIFEL CHAPTER
474229127;AFCEA EDUCATIONAL FOUNDATION;% AARON A CAMPBELL;PSC 9 BOX 5417;APO;AE;09123-0055;3207;03;9;1200;198410;1;15;040041000;1;01;201609;0;0;02;0;09;0;0;0;;EIFEL CHAPTER
474368590;CENTER FOR PUBLIC HEALTH & DEVELOPMENT;;NAIROBI;KENYA;;00000-0000;0000;03;3;1000;201602;1;15;000000000;1;01;;0;0;01;0;06;;;;P20;
474623269;AVIANO THRIFT SHOP;% HEATHER DIAZ;45 UNIT 6122;APO;AE;09604-6122;0000;03;3;1000;201507;1;16;000000000;5;01;201605;0;0;02;0;05;0;0;0;P29;
474720682;NATIONAL RURAL LETTER CARRIERS ASSOCIATION;% PRISCILLA CLAUDIO;118 COND VISTAS DEL VALLE;CAGUAS;PR;00727-0000;2377;05;9;3000;197211;2;00;000000000;5;01;201606;1;1;02;0;06;5641;7665;7665;;PUERTO RICO RURAL LETTER CARRIERS
474854103;ASSOCIATION OF SCHOOL BOOSTER CLUBS;% RICKEY LINDSEY;FORT WORTH TX 76108;TURKMENISTAN;;00000-0000;6145;03;9;1000;201506;1;16;000000000;1;01;201606;0;0;02;0;06;0;0;0;B19;BREWER LADY BEARS BASKETBALL BOOSTE
474856091;MBONE INTERNATIONAL;% DANIELLE TANEFO;YAOUNDE;CAMEROON;;00000-0000;0000;03;3;1270;201511;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;P11;
475085767;MILITARY ORDER OF THE COOTIE OF THE UNITED STATES;% BARRY L LARSON;PSC 517 BOX 4729;FPO;AP;96517-0000;1710;04;9;1000;196501;2;00;907000000;5;01;201512;0;0;02;0;12;0;0;0;;PUP TENT 15 MIGHTY PINATUBO
475111083;CARING HEALTH CONCIERGE INC;% CINDY L JOSEPH;PO BOX 4554;KINGSHILL;VI;00851-4554;0000;03;3;1200;201509;1;15;000000000;1;01;;0;0;02;0;12;;;;E60;
475225164;HARIMAU CONSERVATION INC;% JOAQUIN ALONSO;76 CALLE KINGS CT APT 701;SAN JUAN;PR;00911-1652;0000;03;3;4000;201609;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;D20;
481067803;WIND OF THE SPIRIT MINISTRIES INC;% DR BARBARA JENNISON;UITENHAGE EASTERN CAPE 6230;SOUTH AFRICA;;00000-0000;0000;03;3;1700;198907;1;15;007000000;1;01;201612;0;0;02;0;12;0;0;0;;
486117286;VETERANS OF FOREIGN WARS OF THE UNITED STATES DEPT OF KANSAS;% DENNIS H OLSON;WAKEFIELD KANSAS;AFGHANISTAN;;00000-0000;0927;19;9;1000;199709;1;00;407000000;1;01;201606;0;0;02;0;06;0;0;0;W30;7774 REPUBLICAN VALLEY MEMORIAL
510138426;NAVAL HOSPITAL CHILD CARE CENTER;;BOX 44;FPO;AP;96630-0000;0000;03;3;1000;197507;1;15;574000000;5;01;;0;0;14;0;12;;;;;
510180636;BARBIERI CENTER INC;% GUY DRAPEAU ACCT SERVICES;ROME 00153;ITALY;;00000-0000;0000;03;3;2000;197602;1;11;030044093;1;01;201606;4;6;01;0;06;457014;2818410;2818410;Q220;
510252071;AIR FORCE SERGEANTS ASSOCIATION;% TERRANCE J KAUP;UNIT 5119;APO;AP;96328-5119;1758;19;9;1000;197205;2;00;480908000;5;01;;0;0;01;0;12;;;;;1551 CHAPTER
510252075;AIR FORCE SERGEANTS ASSOCIATION;% JOE L PERKINS;UNIT 2065 BOX 2;APO;AP;96278-2065;1758;19;9;1000;197205;2;00;480908000;5;01;;0;0;01;0;12;;;;;1556 CHAPTER
510252106;AIR FORCE SERGEANTS ASSOCIATION;% RICHARD W BENNETT;UNIT 5187;APO;AE;09461-5187;1758;19;9;1000;197205;2;00;480908000;5;01;;0;0;01;0;12;;;;;1669 CHAPTER
510252107;AIR FORCE SERGEANTS ASSOCIATION;% JORDAN M GADDIS;PSC 47 BOX 671;APO;AE;09470-0007;1758;19;9;1000;197205;2;00;480908000;5;01;;0;0;02;0;12;;;;;1665 CHAPTER
510252110;AIR FORCE SERGEANTS ASSOCIATION;% MARCO A LARA;PSC 50 BOX 1182;APO;AE;09494-0012;1758;19;9;1000;197205;2;00;480908000;5;01;;0;0;02;0;12;;;;;1671 CHAPTER
510255903;ARMED FORCES COMMUNICATIONS AND ELECTRONICS ASSOCIATION;% COL JEFF SORRELL;86 MWR RAB CTR BLDG 412 BOX 29;APO;AE;09094-0000;3185;06;9;2000;198209;2;00;065000000;1;01;201512;4;3;01;0;12;100812;74946;59576;;KAISERSLAUTERN CHAPTER
510262624;AMERICAN FRIENDS OF THE NATL MUSEUM OF BERMUDA INC;;MANGROVE BAY MA BX;BERMUDA;;00000-0000;0000;03;3;1000;198204;1;15;060030000;1;01;201612;3;4;01;0;12;48747;111833;109685;;
