resource,url,parent_key
Drugs.com,http://www.drugs.com/methocarbamol.html,DB00423
RxList,http://www.rxlist.com/cgi/generic/hyoscy.htm,DB00424
Drugs.com,http://www.drugs.com/cdi/hyoscyamine.html,DB00424
RxList,http://www.rxlist.com/cgi/generic/zolpid.htm,DB00425
Drugs.com,http://www.drugs.com/zolpidem.html,DB00425
RxList,http://www.rxlist.com/cgi/generic3/famciclovir.htm,DB00426
Drugs.com,http://www.drugs.com/cdi/famciclovir.html,DB00426
Drugs.com,http://www.drugs.com/cdi/triprolidine-suspension.html,DB00427
RxList,http://www.rxlist.com/cgi/generic/zanosar.htm,DB00428
Drugs.com,http://www.drugs.com/cdi/streptozocin.html,DB00428
RxList,http://www.rxlist.com/cgi/generic/hemabate.htm,DB00429
Drugs.com,http://www.drugs.com/mtm/carboprost.html,DB00429
RxList,http://www.rxlist.com/cgi/generic2/lindane.htm,DB00431
Drugs.com,http://www.drugs.com/cdi/lindane-lotion.html,DB00431
RxList,http://www.rxlist.com/cgi/generic2/trifluridine.htm,DB00432
Drugs.com,http://www.drugs.com/cdi/trifluridine-drops.html,DB00432
RxList,http://www.rxlist.com/cgi/generic/prochlr.htm,DB00433
Drugs.com,http://www.drugs.com/cdi/prochlorperazine.html,DB00433
RxList,http://www.rxlist.com/cgi/generic2/cyprohept.htm,DB00434
Drugs.com,http://www.drugs.com/cdi/cyproheptadine.html,DB00434
RxList,http://www.rxlist.com/cgi/generic/inomax.htm,DB00435
Drugs.com,http://www.drugs.com/mtm/nitric-oxide-inhalation-gas.html,DB00435
Drugs.com,http://www.drugs.com/cdi/bendroflumethiazide.html,DB00436
RxList,http://www.rxlist.com/cgi/generic/allopur.htm,DB00437
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/zyl1508.shtml,DB00437
Drugs.com,http://www.drugs.com/allopurinol.html,DB00437
RxList,http://www.rxlist.com/cgi/generic2/ceftaz.htm,DB00438
Drugs.com,http://www.drugs.com/cdi/ceftazidime.html,DB00438
RxList,http://www.rxlist.com/cgi/generic/cerivastat.htm,DB00439
Drugs.com,http://www.drugs.com/mtm/cerivastatin.html,DB00439
RxList,http://www.rxlist.com/cgi/generic2/trimeth.htm,DB00440
Drugs.com,http://www.drugs.com/cdi/trimethoprim.html,DB00440
RxList,http://www.rxlist.com/cgi/generic/gemcitab.htm,DB00441
Drugs.com,http://www.drugs.com/cdi/gemcitabine.html,DB00441
RxList,http://www.rxlist.com/cgi/generic4/baraclude.htm,DB00442
Drugs.com,http://www.drugs.com/cdi/entecavir.html,DB00442
RxList,http://www.rxlist.com/cgi/generic2/betamet.htm,DB00443
Drugs.com,http://www.drugs.com/cdi/betamethasone.html,DB00443
RxList,http://www.rxlist.com/cgi/generic2/teniposide.htm,DB00444
Drugs.com,http://www.drugs.com/cdi/teniposide.html,DB00444
RxList,http://www.rxlist.com/cgi/generic2/epirub.htm,DB00445
Drugs.com,http://www.drugs.com/cdi/epirubicin.html,DB00445
RxList,http://www.rxlist.com/cgi/generic3/chloramphenicol.htm,DB00446
Drugs.com,http://www.drugs.com/mtm/chloramphenicol-ophthalmic.html,DB00446
RxList,http://www.rxlist.com/cgi/generic/loracarb.htm,DB00447
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/lor1237.shtml,DB00447
Drugs.com,http://www.drugs.com/cdi/loracarbef.html,DB00447
RxList,http://www.rxlist.com/cgi/generic/lansop.htm,DB00448
Drugs.com,http://www.drugs.com/lansoprazole.html,DB00448
RxList,http://www.rxlist.com/cgi/generic2/dipivefrin.htm,DB00449
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/pro1356.shtml,DB00449
Drugs.com,http://www.drugs.com/cdi/dipivefrin.html,DB00449
RxList,http://www.rxlist.com/cgi/generic3/droperidol.htm,DB00450
Drugs.com,http://www.drugs.com/cdi/droperidol.html,DB00450
RxList,http://www.rxlist.com/cgi/generic/levothy.htm,DB00451
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/syn1421.shtml,DB00451
Drugs.com,http://www.drugs.com/levothyroxine.html,DB00451
RxList,http://www.rxlist.com/cgi/generic/meper.htm,DB00454
Drugs.com,http://www.drugs.com/cdi/meperidine.html,DB00454
RxList,http://www.rxlist.com/cgi/generic/lorat.htm,DB00455
Drugs.com,http://www.drugs.com/cdi/loratadine.html,DB00455
RxList,http://www.rxlist.com/cgi/generic3/prazosin.htm,DB00457
Drugs.com,http://www.drugs.com/cdi/prazosin.html,DB00457
RxList,http://www.rxlist.com/cgi/generic/imip.htm,DB00458
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/tof1448.shtml,DB00458
Drugs.com,http://www.drugs.com/cdi/imipramine.html,DB00458
RxList,http://www.rxlist.com/cgi/generic3/acitretin.htm,DB00459
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/sor1698.shtml,DB00459
Drugs.com,http://www.drugs.com/cdi/acitretin.html,DB00459
RxList,http://www.rxlist.com/cgi/generic2/verteporfin.htm,DB00460
Drugs.com,http://www.drugs.com/cdi/verteporfin.html,DB00460
RxList,http://www.rxlist.com/cgi/generic/nabume.htm,DB00461
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/rel1370.shtml,DB00461
Drugs.com,http://www.drugs.com/cdi/nabumetone.html,DB00461
RxList,http://www.rxlist.com/cgi/generic2/sotradecol.htm,DB00464
Drugs.com,http://www.drugs.com/cdi/sodium-tetradecyl-sulfate.html,DB00464
RxList,http://www.rxlist.com/cgi/generic/ketor.htm,DB00465
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/acu1644.shtml,DB00465
Drugs.com,http://www.drugs.com/cdi/ketorolac-drops.html,DB00465
RxList,http://www.rxlist.com/cgi/generic2/enoxacin.htm,DB00467
Drugs.com,http://www.drugs.com/mtm/enoxacin.html,DB00467
RxList,http://www.rxlist.com/cgi/generic3/quinine.htm,DB00468
Drugs.com,http://www.drugs.com/cdi/quinine.html,DB00468
RxList,http://www.rxlist.com/cgi/generic2/drona.htm,DB00470
RxList,http://www.rxlist.com/cgi/generic3/monteluk.htm,DB00471
Drugs.com,http://www.drugs.com/cdi/montelukast.html,DB00471
RxList,http://www.rxlist.com/cgi/generic/fluoxetine.htm,DB00472
Drugs.com,http://www.drugs.com/fluoxetine.html,DB00472
RxList,http://www.rxlist.com/cgi/generic3/methohexital.htm,DB00474
Drugs.com,http://www.drugs.com/cdi/methohexital.html,DB00474
RxList,http://www.rxlist.com/cgi/generic/chlordia.htm,DB00475
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/lib1225.shtml,DB00475
Drugs.com,http://www.drugs.com/cdi/chlordiazepoxide.html,DB00475
RxList,http://www.rxlist.com/cgi/generic/cymbalta.htm,DB00476
Drugs.com,http://www.drugs.com/cdi/duloxetine-delayed-release-capsules.html,DB00476
RxList,http://www.rxlist.com/cgi/generic3/chlorpromazine.htm,DB00477
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/chl1441.shtml,DB00477
Drugs.com,http://www.drugs.com/cdi/chlorpromazine.html,DB00477
RxList,http://www.rxlist.com/cgi/generic/rimantadine.htm,DB00478
Drugs.com,http://www.drugs.com/cdi/rimantadine.html,DB00478
RxList,http://www.rxlist.com/cgi/generic3/amikacin.htm,DB00479
Drugs.com,http://www.drugs.com/cdi/amikacin.html,DB00479
RxList,http://www.rxlist.com/revlimid-drug.htm,DB00480
Drugs.com,http://www.drugs.com/cdi/lenalidomide.html,DB00480
RxList,http://www.rxlist.com/cgi/generic/raloxif.htm,DB00481
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/evi1169.shtml,DB00481
Drugs.com,http://www.drugs.com/cdi/raloxifene.html,DB00481
RxList,http://www.rxlist.com/cgi/generic/coxib.htm,DB00482
Drugs.com,http://www.drugs.com/celecoxib.html,DB00482
RxList,http://www.rxlist.com/cgi/generic3/alphagan-p.htm,DB00484
Drugs.com,http://www.drugs.com/cdi/brimonidine.html,DB00484
RxList,http://www.rxlist.com/cgi/generic2/diclox.htm,DB00485
Drugs.com,http://www.drugs.com/cdi/dicloxacillin.html,DB00485
Drugs.com,http://www.drugs.com/cdi/nabilone.html,DB00486
RxList,http://www.rxlist.com/cgi/generic/altretamine.htm,DB00488
Drugs.com,http://www.drugs.com/cdi/altretamine.html,DB00488
RxList,http://www.rxlist.com/cgi/generic/betapaceaf.htm,DB00489
Drugs.com,http://www.drugs.com/cdi/sotalol.html,DB00489
RxList,http://www.rxlist.com/cgi/generic/buspir.htm,DB00490
Drugs.com,http://www.drugs.com/buspirone.html,DB00490
RxList,http://www.rxlist.com/cgi/generic2/miglitol.htm,DB00491
Drugs.com,http://www.drugs.com/cdi/miglitol.html,DB00491
RxList,http://www.rxlist.com/cgi/generic/fosinop.htm,DB00492
PDRhealth,http://www.pdrhealth.com/drugs/rx/rx-mono.aspx?contentFileName=Mon1274.html&contentName=Monopril&contentId=,DB00492
Drugs.com,http://www.drugs.com/cdi/fosinopril.html,DB00492
RxList,http://www.rxlist.com/cgi/generic/cefotax.htm,DB00493
Drugs.com,http://www.drugs.com/cdi/cefotaxime.html,DB00493
RxList,http://www.rxlist.com/cgi/generic3/entac.htm,DB00494
Drugs.com,http://www.drugs.com/cdi/entacapone.html,DB00494
RxList,http://www.rxlist.com/cgi/generic3/zidovud.htm,DB00495
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/ret1375.shtml,DB00495
Drugs.com,http://www.drugs.com/cdi/zidovudine.html,DB00495
RxList,http://www.rxlist.com/cgi/generic3/enablex.htm,DB00496
Drugs.com,http://www.drugs.com/cdi/darifenacin-extended-release-tablets.html,DB00496
RxList,http://www.rxlist.com/cgi/generic/oxyco.htm,DB00497
Drugs.com,http://www.drugs.com/oxycodone.html,DB00497
RxList,http://www.rxlist.com/cgi/generic2/flutam.htm,DB00499
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/eul1168.shtml,DB00499
Drugs.com,http://www.drugs.com/cdi/flutamide.html,DB00499
RxList,http://www.rxlist.com/cgi/generic2/tolmetin.htm,DB00500
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/tol1449.shtml,DB00500
Drugs.com,http://www.drugs.com/cdi/tolmetin.html,DB00500
RxList,http://www.rxlist.com/cgi/generic/cimet.htm,DB00501
Drugs.com,http://www.drugs.com/cdi/cimetidine.html,DB00501
RxList,http://www.rxlist.com/cgi/generic/haloper.htm,DB00502
Drugs.com,http://www.drugs.com/cdi/haloperidol.html,DB00502
RxList,http://www.rxlist.com/cgi/generic2/ritonavirsol.htm,DB00503
Drugs.com,http://www.drugs.com/cdi/ritonavir.html,DB00503
RxList,http://www.rxlist.com/cgi/generic/alinia.htm,DB00507
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/ali1659.shtml,DB00507
Drugs.com,http://www.drugs.com/cdi/nitazoxanide.html,DB00507
RxList,http://www.rxlist.com/cgi/generic2/vancomycin.htm,DB00512
Drugs.com,http://www.drugs.com/vancomycin.html,DB00512
RxList,http://www.rxlist.com/cgi/generic/amicarpre.htm,DB00513
Drugs.com,http://www.drugs.com/cdi/aminocaproic-acid.html,DB00513
Drugs.com,http://www.drugs.com/dextromethorphan.html,DB00514
RxList,http://www.rxlist.com/cgi/generic3/cisplatin.htm,DB00515
Drugs.com,http://www.drugs.com/cdi/cisplatin.html,DB00515
Drugs.com,http://www.drugs.com/mtm/bentoquatam-topical.html,DB00516
RxList,http://www.rxlist.com/cgi/generic/albendazole.htm,DB00518
Drugs.com,http://www.drugs.com/cdi/albendazole.html,DB00518
RxList,http://www.rxlist.com/cgi/generic3/mavik.htm,DB00519
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/tar1425.shtml,DB00519
Drugs.com,http://www.drugs.com/cdi/trandolapril.html,DB00519
RxList,http://www.rxlist.com/cgi/generic/caspofungin.htm,DB00520
Drugs.com,http://www.drugs.com/cdi/caspofungin.html,DB00520
RxList,http://www.rxlist.com/cgi/generic2/carteol.htm,DB00521
Drugs.com,http://www.drugs.com/cdi/carteolol-drops.html,DB00521
RxList,http://www.rxlist.com/cgi/generic2/alitre.htm,DB00523
Drugs.com,http://www.drugs.com/cdi/alitretinoin.html,DB00523
RxList,http://www.rxlist.com/cgi/generic2/metolazone.htm,DB00524
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/zar1495.shtml,DB00524
Drugs.com,http://www.drugs.com/cdi/metolazone.html,DB00524
Drugs.com,http://www.drugs.com/cdi/tolnaftate-cream.html,DB00525
RxList,http://www.rxlist.com/cgi/generic/eloxatin.htm,DB00526
Drugs.com,http://www.drugs.com/cdi/oxaliplatin.html,DB00526
Drugs.com,http://www.drugs.com/cdi/dibucaine-ointment.html,DB00527
RxList,http://www.rxlist.com/cgi/generic2/foscarnet.htm,DB00529
Drugs.com,http://www.drugs.com/cdi/foscarnet.html,DB00529
RxList,http://www.rxlist.com/cgi/generic4/tarceva.htm,DB00530
Drugs.com,http://www.drugs.com/cdi/erlotinib.html,DB00530
RxList,http://www.rxlist.com/cgi/generic3/cyclophosphamide.htm,DB00531
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/cyt1112.shtml,DB00531
Drugs.com,http://www.drugs.com/cdi/cyclophosphamide.html,DB00531
Drugs.com,http://www.drugs.com/mtm/mephenytoin.html,DB00532
RxList,http://www.rxlist.com/cgi/generic/rofecox.htm,DB00533
Drugs.com,http://www.drugs.com/mtm/rofecoxib.html,DB00533
RxList,http://www.rxlist.com/cgi/generic2/cefdin.htm,DB00535
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/omn1519.shtml,DB00535
Drugs.com,http://www.drugs.com/cdi/cefdinir.html,DB00535
Drugs.com,http://www.drugs.com/mtm/guanidine.html,DB00536
RxList,http://www.rxlist.com/cgi/generic/cipro.htm,DB00537
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/cip1082.shtml,DB00537
Drugs.com,http://www.drugs.com/cdi/ciprofloxacin-drops.html,DB00537
RxList,http://www.rxlist.com/cgi/generic2/toremifene.htm,DB00539
Drugs.com,http://www.drugs.com/cdi/toremifene.html,DB00539
RxList,http://www.rxlist.com/cgi/generic/nortrip.htm,DB00540
Drugs.com,http://www.drugs.com/nortriptyline.html,DB00540
RxList,http://www.rxlist.com/cgi/generic3/vincristine.htm,DB00541
Drugs.com,http://www.drugs.com/cdi/vincristine.html,DB00541
RxList,http://www.rxlist.com/cgi/generic/benaz.htm,DB00542
PDRhealth,http://www.pdrhealth.com/drugs/rx/rx-mono.aspx?contentFileName=lot1238.html&contentName=Lotensin&contentId=458,DB00542
Drugs.com,http://www.drugs.com/cdi/benazepril.html,DB00542
RxList,http://www.rxlist.com/cgi/generic/amoxapine.htm,DB00543
Drugs.com,http://www.drugs.com/cdi/amoxapine.html,DB00543
RxList,http://www.rxlist.com/cgi/generic3/carac.htm,DB00544
Drugs.com,http://www.drugs.com/cdi/fluorouracil.html,DB00544
RxList,http://www.rxlist.com/cgi/generic2/pyridostigmine.htm,DB00545
Drugs.com,http://www.drugs.com/cdi/pyridostigmine.html,DB00545
RxList,http://www.rxlist.com/cgi/generic3/desoximeta.htm,DB00547
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/top1452.shtml,DB00547
Drugs.com,http://www.drugs.com/cdi/desoximetasone-cream.html,DB00547
RxList,http://www.rxlist.com/cgi/generic3/azelex.htm,DB00548
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/aze1043.shtml,DB00548
Drugs.com,http://www.drugs.com/cdi/azelaic-acid-cream.html,DB00548
RxList,http://www.rxlist.com/cgi/generic/zafirlukast.htm,DB00549
Drugs.com,http://www.drugs.com/cdi/zafirlukast.html,DB00549
Drugs.com,http://www.drugs.com/cdi/propylthiouracil.html,DB00550
Drugs.com,http://www.drugs.com/cdi/acetohydroxamic-acid.html,DB00551
Drugs.com,http://www.drugs.com/cdi/pentostatin.html,DB00552
RxList,http://www.rxlist.com/cgi/generic2/methox.htm,DB00553
Drugs.com,http://www.drugs.com/cdi/methoxsalen-hard-gelatin-capsules.html,DB00553
RxList,http://www.rxlist.com/cgi/generic/piroxicam.htm,DB00554
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/fel1173.shtml,DB00554
Drugs.com,http://www.drugs.com/cdi/piroxicam.html,DB00554
RxList,http://www.rxlist.com/cgi/generic/lamotrigine.htm,DB00555
Drugs.com,http://www.drugs.com/cdi/lamotrigine.html,DB00555
RxList,http://www.rxlist.com/cgi/generic3/definity.htm,DB00556
Drugs.com,http://www.drugs.com/cdi/perflutren-lipid-microspheres.html,DB00556
RxList,http://www.rxlist.com/cgi/generic/hydrox.htm,DB00557
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/ata1035.shtml,DB00557
Drugs.com,http://www.drugs.com/hydroxyzine.html,DB00557
RxList,http://www.rxlist.com/cgi/generic2/zanam.htm,DB00558
Drugs.com,http://www.drugs.com/cdi/zanamivir.html,DB00558
RxList,http://www.rxlist.com/cgi/generic3/tracleer.htm,DB00559
Drugs.com,http://www.drugs.com/cdi/bosentan.html,DB00559
RxList,http://www.rxlist.com/cgi/generic4/tygacil.htm,DB00560
Drugs.com,http://www.drugs.com/cdi/tigecycline.html,DB00560
RxList,http://www.rxlist.com/cgi/generic2/doxapram.htm,DB00561
Drugs.com,http://www.drugs.com/cdi/doxapram.html,DB00561
RxList,http://www.rxlist.com/cgi/generic/mtx.htm,DB00563
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/met1257.shtml,DB00563
Drugs.com,http://www.drugs.com/methotrexate.html,DB00563
RxList,http://www.rxlist.com/cgi/generic/carbam.htm,DB00564
Drugs.com,http://www.drugs.com/carbamazepine.html,DB00564
RxList,http://www.rxlist.com/cgi/generic2/nimbex.htm,DB00565
Drugs.com,http://www.drugs.com/cdi/cisatracurium.html,DB00565
RxList,http://www.rxlist.com/chemet-drug.htm,DB00566
Drugs.com,http://www.drugs.com/cdi/succimer.html,DB00566
RxList,http://www.rxlist.com/cgi/generic/cephalex.htm,DB00567
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/kef1213.shtml,DB00567
Drugs.com,http://www.drugs.com/cephalexin.html,DB00567
RxList,http://www.rxlist.com/cgi/generic3/arixtra.htm,DB00569
Drugs.com,http://www.drugs.com/cdi/fondaparinux.html,DB00569
RxList,http://www.rxlist.com/cgi/generic3/vinblastine.htm,DB00570
Drugs.com,http://www.drugs.com/cdi/vinblastine.html,DB00570
RxList,http://www.rxlist.com/cgi/generic/propran.htm,DB00571
Drugs.com,http://www.drugs.com/propranolol.html,DB00571
RxList,http://www.rxlist.com/cgi/generic3/atropen.htm,DB00572
Drugs.com,http://www.drugs.com/cdi/atropine-drops.html,DB00572
RxList,http://www.rxlist.com/cgi/generic2/fenoprofen.htm,DB00573
Drugs.com,http://www.drugs.com/cdi/fenoprofen.html,DB00573
RxList,http://www.rxlist.com/cgi/generic/fenflur.htm,DB00574
RxList,http://www.rxlist.com/cgi/generic/clonidin.htm,DB00575
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/cat1072.shtml,DB00575
Drugs.com,http://www.drugs.com/clonidine.html,DB00575
RxList,http://www.rxlist.com/cgi/generic3/valacyclovir.htm,DB00577
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/val1474.shtml,DB00577
Drugs.com,http://www.drugs.com/valacyclovir.html,DB00577
RxList,http://www.rxlist.com/cgi/generic3/geocillin.htm,DB00578
Drugs.com,http://www.drugs.com/cdi/carbenicillin-indanyl.html,DB00578
Drugs.com,http://www.drugs.com/mtm/mazindol.html,DB00579
RxList,http://www.rxlist.com/cgi/generic/bextra.htm,DB00580
Drugs.com,http://www.drugs.com/mtm/valdecoxib.html,DB00580
RxList,http://www.rxlist.com/cgi/generic2/lactulose.htm,DB00581
PDRhealth,http://www.pdrhealth.com/drug_info/nmdrugprofiles/nutsupdrugs/lac_0300.shtml,DB00581
Drugs.com,http://www.drugs.com/cdi/lactulose-crystals.html,DB00581
RxList,http://www.rxlist.com/cgi/generic/vfend.htm,DB00582
Drugs.com,http://www.drugs.com/cdi/voriconazole.html,DB00582
RxList,http://www.rxlist.com/cgi/generic3/carnitor.htm,DB00583
RxList,http://www.rxlist.com/cgi/generic/enalap.htm,DB00584
PDRhealth,http://www.pdrhealth.com/drugs/rx/rx-mono.aspx?contentFileName=Vas1477.html&contentName=Vasotec&contentId=6,DB00584
Drugs.com,http://www.drugs.com/enalapril.html,DB00584
RxList,http://www.rxlist.com/cgi/generic/nizat.htm,DB00585
Drugs.com,http://www.drugs.com/cdi/nizatidine.html,DB00585
RxList,http://www.rxlist.com/cgi/generic/diclofen.htm,DB00586
Drugs.com,http://www.drugs.com/cdi/diclofenac-drops.html,DB00586
RxList,http://www.rxlist.com/cgi/generic2/cutivate.htm,DB00588
Drugs.com,http://www.drugs.com/cdi/fluticasone-furoate-spray.html,DB00588
RxList,http://www.rxlist.com/cgi/generic/doxazo.htm,DB00590
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/car1069.shtml,DB00590
Drugs.com,http://www.drugs.com/doxazosin.html,DB00590
RxList,http://www.rxlist.com/cgi/generic4/retisert.htm,DB00591
Drugs.com,http://www.drugs.com/cdi/fluocinolone-acetonide-implant.html,DB00591
Drugs.com,http://www.drugs.com/cons/piperazine.html,DB00592
RxList,http://www.rxlist.com/cgi/generic/ethosuximide.htm,DB00593
Drugs.com,http://www.drugs.com/cdi/ethosuximide.html,DB00593
RxList,http://www.rxlist.com/cgi/generic2/amilor.htm,DB00594
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/mod1272.shtml,DB00594
Drugs.com,http://www.drugs.com/cdi/amiloride.html,DB00594
RxList,http://www.rxlist.com/cgi/generic2/oxytetracycline.htm,DB00595
RxList,http://www.rxlist.com/cgi/generic3/halobetasol.htm,DB00596
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/ult1649.shtml,DB00596
Drugs.com,http://www.drugs.com/cdi/halobetasol-cream.html,DB00596
RxList,http://www.rxlist.com/cgi/generic2/labet.htm,DB00598
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/nor1301.shtml,DB00598
Drugs.com,http://www.drugs.com/cdi/labetalol.html,DB00598
RxList,http://www.rxlist.com/cgi/generic3/thiopental.htm,DB00599
Drugs.com,http://www.drugs.com/cdi/thiopental.html,DB00599
Drugs.com,http://www.drugs.com/mtm/monobenzone-topical.html,DB00600
RxList,http://www.rxlist.com/cgi/generic3/linezolid.htm,DB00601
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/zyv1556.shtml,DB00601
Drugs.com,http://www.drugs.com/cdi/linezolid.html,DB00601
RxList,http://www.rxlist.com/cgi/generic3/ivermectin.htm,DB00602
Drugs.com,http://www.drugs.com/cdi/ivermectin.html,DB00602
RxList,http://www.rxlist.com/cgi/generic/medrox.htm,DB00603
Drugs.com,http://www.drugs.com/medroxyprogesterone.html,DB00603
RxList,http://www.rxlist.com/cgi/generic/cisap.htm,DB00604
Drugs.com,http://www.drugs.com/mtm/cisapride.html,DB00604
RxList,http://www.rxlist.com/cgi/generic3/sulindac.htm,DB00605
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/cli1087.shtml,DB00605
Drugs.com,http://www.drugs.com/cdi/sulindac.html,DB00605
RxList,http://www.rxlist.com/cgi/generic3/nafcillin.htm,DB00607
Drugs.com,http://www.drugs.com/cdi/nafcillin.html,DB00607
RxList,http://www.rxlist.com/cgi/generic2/hquine2.htm,DB00608
Drugs.com,http://www.drugs.com/cdi/chloroquine.html,DB00608
RxList,http://www.rxlist.com/cgi/generic2/ethionamide.htm,DB00609
Drugs.com,http://www.drugs.com/cdi/ethionamide.html,DB00609
RxList,http://www.rxlist.com/cgi/generic2/metar.htm,DB00610
RxList,http://www.rxlist.com/cgi/generic2/butor.htm,DB00611
Drugs.com,http://www.drugs.com/cdi/butorphanol-solution.html,DB00611
RxList,http://www.rxlist.com/cgi/generic3/bisoprolol.htm,DB00612
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/zeb1667.shtml,DB00612
Drugs.com,http://www.drugs.com/bisoprolol.html,DB00612
RxList,http://www.rxlist.com/cgi/generic2/furazol.htm,DB00614
Drugs.com,http://www.drugs.com/cons/furazolidone.html,DB00614
RxList,http://www.rxlist.com/cgi/generic2/rifabutin.htm,DB00615
Drugs.com,http://www.drugs.com/cdi/rifabutin.html,DB00615
Drugs.com,http://www.drugs.com/mtm/paramethadione.html,DB00617
RxList,http://www.rxlist.com/cgi/generic3/demeclocycline.htm,DB00618
Drugs.com,http://www.drugs.com/cdi/demeclocycline.html,DB00618
RxList,http://www.rxlist.com/cgi/generic3/gleevec.htm,DB00619
Drugs.com,http://www.drugs.com/cdi/imatinib.html,DB00619
RxList,http://www.rxlist.com/cgi/generic/triamaer.htm,DB00620
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/azm1044.shtml,DB00620
Drugs.com,http://www.drugs.com/cdi/triamcinolone-spray.html,DB00620
RxList,http://www.rxlist.com/cgi/generic2/oxandrolone.htm,DB00621
Drugs.com,http://www.drugs.com/cdi/oxandrolone.html,DB00621
RxList,http://www.rxlist.com/cgi/generic/nicardipine.htm,DB00622
Drugs.com,http://www.drugs.com/cdi/nicardipine.html,DB00622
RxList,http://www.rxlist.com/cgi/generic3/fluphen.htm,DB00623
Drugs.com,http://www.drugs.com/cdi/fluphenazine.html,DB00623
RxList,http://www.rxlist.com/cgi/generic2/androgel.htm,DB00624
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/tes1438.shtml,DB00624
RxList,http://www.rxlist.com/cgi/generic/efaviren.htm,DB00625
Drugs.com,http://www.drugs.com/cdi/efavirenz.html,DB00625
RxList,http://www.rxlist.com/cgi/generic3/bacit.htm,DB00626
Drugs.com,http://www.drugs.com/cdi/bacitracin-ointment.html,DB00626
RxList,http://www.rxlist.com/cgi/generic3/niacor.htm,DB00627
Drugs.com,http://www.drugs.com/niacin.html,DB00627
RxList,http://www.rxlist.com/cgi/generic2/clorazepate.htm,DB00628
Drugs.com,http://www.drugs.com/cdi/clorazepate.html,DB00628
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/gua1612.shtml,DB00629
Drugs.com,http://www.drugs.com/cdi/guanabenz.html,DB00629
RxList,http://www.rxlist.com/cgi/generic/alendron.htm,DB00630
Drugs.com,http://www.drugs.com/cdi/alendronate.html,DB00630
RxList,http://www.rxlist.com/cgi/generic3/clofarabine.htm,DB00631
Drugs.com,http://www.drugs.com/cdi/clofarabine.html,DB00631
Drugs.com,http://www.drugs.com/cdi/docosanol.html,DB00632
RxList,http://www.rxlist.com/cgi/generic/precedex.htm,DB00633
RxList,http://www.rxlist.com/cgi/generic3/plexion.htm,DB00634
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/ava1674.shtml,DB00634
Drugs.com,http://www.drugs.com/cdi/sulfacetamide-drops.html,DB00634
RxList,http://www.rxlist.com/cgi/generic/pred.htm,DB00635
Drugs.com,http://www.drugs.com/prednisone.html,DB00635
