Department Family,Entity,Date,Expense Type,Expense area,Supplier,Transaction Number,Amount
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,SURGICAL INSTRUMENTS: GENERAL,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,61.17
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,3.24
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,PATIENT APPLIANCES,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,94.46
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,PATIENT APPLIANCES,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,50.02
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1017187773A,21.2
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1017187773A,21.67
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,M & S EQUIPELECTEQUIPINST - OTHER,Surgery,NHS LOGISTICS,1017187773A,25.73
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1017187773A,0.35
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,MEDSURGCONS-LAPAROSCOPIC EQUIPMENT,Surgery,NHS LOGISTICS,1017187773A,134.72
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1017187773A,3.21
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1017187773A,9.23
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,COOKING & KITCHEN UTENSILS,Surgery,NHS LOGISTICS,1017187773A,17.01
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,TUBES,Directorate of Finance and Procurement,NHS LOGISTICS,1017187773A,71.67
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,7.4
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,10.6
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,PATIENT APPLIANCES,Surgery,NHS LOGISTICS,1017187773A,8.11
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1017187773A,3.7
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1017187773A,4.76
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1017187773A,24.12
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1017187773A,0.35
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1017187773A,3.24
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1017187773A,13.63
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Critical care,NHS LOGISTICS,1017187773A,5.55
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Critical care,NHS LOGISTICS,1017187773A,0.39
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DISPOSABLE THEATRE DRAPES WIPES,Critical care,NHS LOGISTICS,1017187773A,3.24
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1017187773A,16.73
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1017187773A,7.65
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1017187773A,4.1
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1017187773A,21.2
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1017187773A,20.38
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1017187773A,20.38
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1017187773A,17.65
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1017187773A,3.7
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1017187773A,10.81
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRUGS,Surgery,NHS LOGISTICS,1017187773A,19.63
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1017187773A,47.58
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1017187773A,1.44
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRUGS,Surgery,NHS LOGISTICS,1017187773A,28.05
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1017187773A,3.24
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,OPTICAL  -  OTHER,Surgery,NHS LOGISTICS,1017187773A,53
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1017187773A,5.55
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Medicine,NHS LOGISTICS,1017187773A,11.05
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1017187773A,2.74
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,M & S EQUIPELECTEQUIPINST - OTHER,Medicine,NHS LOGISTICS,1017187773A,2.18
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1017187773A,3.35
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1017187773A,4.39
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1017187773A,4.39
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1017187773A,4.39
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,7.4
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,1.57
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,BEVERAGES & AMBIENT FOOD,Medicine,NHS LOGISTICS,1017187773A,9.44
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1017187773A,505.72
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1017187773A,9.28
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1017187773A,1.11
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1017187773A,101.8
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1017187773A,9.52
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1017187773A,6.48
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1017187773A,7.64
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1017187773A,6.16
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Critical care,NHS LOGISTICS,1017187773A,5.55
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1017187773A,5.92
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,ANAESTHETIC EQUIPMENT ACCESSORIES,Critical care,NHS LOGISTICS,1017187773A,2.6
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,TUBES,Critical care,NHS LOGISTICS,1017187773A,6.85
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,OTHER MEDICAL SUPPLIES,Critical care,NHS LOGISTICS,1017187773A,5.58
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,OTHER MEDICAL SUPPLIES,Critical care,NHS LOGISTICS,1017187773A,19.03
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,PATIENT APPLIANCES,Critical care,NHS LOGISTICS,1017187773A,8.78
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Critical care,NHS LOGISTICS,1017187773A,0.35
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Critical care,NHS LOGISTICS,1017187773A,4.13
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DISPOSABLE THEATRE DRAPES WIPES,Critical care,NHS LOGISTICS,1017187773A,6.48
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,NON DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1017187773A,52.82
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1017187773A,66.7
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,104.17
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,95.37
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,31.17
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,18.04
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,15.67
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,4.95
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,MED SURG EQUIP REP MAINT CLEANING,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,20.07
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,MED SURG EQUIP REP MAINT CLEANING,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,97.58
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,180.17
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,101.63
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,3.24
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1017187773A,205.63
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1017187773A,395.42
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1017187773A,197.71
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1017187773A,653.07
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1017187773A,244.9
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1017187773A,163.27
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1017187773A,168.38
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1017187773A,22.96
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1017187773A,774.33
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1017187773A,2669.58
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Critical care,NHS LOGISTICS,1017187773A,21.6
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,PATIENT APPLIANCES,Critical care,NHS LOGISTICS,1017187773A,3.35
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DISPOSABLE THEATRE DRAPES WIPES,Critical care,NHS LOGISTICS,1017187773A,38.9
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1017187773A,6.48
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,0.39
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,SURGICAL INSTRUMENTS: DISPOSABLE,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,14.12
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,3.33
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,OTHER MEDICAL SUPPLIES,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,299.87
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,MED SURG EQUIP REP MAINT CLEANING,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,110.42
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,21.2
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,16.58
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,TUBES,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,6.85
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,0.35
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,9.98
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,NON DISPOSABLE BED LINEN,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,13.13
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,9.73
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,13.63
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1017187773A,0.7
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1017187773A,3.24
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1017187773A,91.28
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1017187773A,95.65
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,MED SURG EQUIP REP MAINT CLEANING,Surgery,NHS LOGISTICS,1017187773A,10.97
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1017187773A,10.68
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1017187773A,9.73
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1017187773A,14.43
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1017187773A,25.15
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1017187773A,19.57
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,PATIENT APPLIANCES,Critical care,NHS LOGISTICS,1017187773A,53.42
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,PATIENT APPLIANCES,Critical care,NHS LOGISTICS,1017187773A,40.25
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,PATIENT APPLIANCES,Critical care,NHS LOGISTICS,1017187773A,40.25
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1017187773A,28.68
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1017187773A,1.44
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1017187773A,2.78
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1017187773A,43.48
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1017187773A,3.21
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1017187773A,6.13
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1017187773A,95.17
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1017187773A,37.8
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1017187773A,53.76
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1017187773A,30.03
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1017187773A,30.03
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1017187773A,27.86
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1017187773A,27.86
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1017187773A,20.25
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1017187773A,20.25
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1017187773A,21.88
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1017187773A,23.28
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1017187773A,46.57
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1017187773A,50.05
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1017187773A,12.6
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1017187773A,7.38
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1017187773A,10.57
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,7.64
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,6.16
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,3.7
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,MEDSURGCONS - OTHER,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,45.36
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,5.53
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,MED SURG EQUIP REP MAINT CLEANING,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,16.08
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,TUBES,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,6.85
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,MEDSURGCONS - OTHER,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,8.57
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,OTHER MEDICAL SUPPLIES,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,14.28
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,MEDSURGCONS - OTHER,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,3.84
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,MEDSURGCONS - OTHER,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,7.88
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,MEDSURGCONS - OTHER,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,13.78
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,M & S EQUIPELECTEQUIPINST - OTHER,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,1.36
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support and Family Services,NHS LOGISTICS,1017187773A,6.48
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1017187773A,10.6
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1017187773A,2.35
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1017187773A,4.15
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1017187773A,7.64
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,TUBES,Medicine,NHS LOGISTICS,1017187773A,6.85
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1017187773A,19.03
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1017187773A,3.35
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1017187773A,3.35
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1017187773A,3.35
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1017187773A,1.4
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,M & S EQUIPELECTEQUIPINST - OTHER,Medicine,NHS LOGISTICS,1017187773A,1.36
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,MED SURG EQUIP REP MAINT CLEANING,Medicine,NHS LOGISTICS,1017187773A,10.97
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1017187773A,6.48
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Medicine,NHS LOGISTICS,1017187773A,5.53
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1017187773A,4.76
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1017187773A,6.7
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1017187773A,3.59
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1017187773A,1.4
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1017187773A,3.24
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1017187773A,7.64
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1017187773A,9.52
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Medicine,NHS LOGISTICS,1017187773A,4.15
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1017187773A,0.7
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1017187773A,3.24
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,BAGS SACKS - OTHER,Surgery,NHS LOGISTICS,1017187773A,3.43
Department of Health,Salisbury NHS Foundation Trust,03-Mar-17,DRUGS,Surgery,NHS LOGISTICS,1017187773A,29.45
