Organisation name,Organisation Code,Effective Date,Contract Reference number / ID,Open Contracting ID,Title of the Agreement,Contract type,Directorate / service responsible,Service Category label,Service category URI,Description of goods and services,Procurement classification: Council's procurement category label,Procurement classification: CPV label,Procurement classification: CPV code,Procurement classification: Proclass label,Procurement classification: Proclass code,Contract start date,End date,Review date,Last extension date,Contract value,Fixed cost / estimated cost,Irrecoverable VAT,Supplier name,Supplier registered company number,Supplier registered charity number,Other supplier ID,SME supplier,VCSE supplier,VCSE supplier type,Nominated contact point: name,Nominated contact point: email,Nominated contact point: URL
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BPN48639D,,"Children - National Schools Contract : Placement of Learners with High Needs in Day and Residential Schools, Colleges and other Post 16 Institutions",SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,"Children - National Schools Contract : Placement of Learners with High Needs in Day and Residential Schools, Colleges and other Post 16 Institutions",CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,SOCIAL WORK SERVICES WITH ACCOMMODATION,85311000,Social Community Care Suppliers & Services - Children - residential services,401308,01/08/2013,,,,,,,COLLEGE WEST ANGLIA,,,81761,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BPN48639E,,"Children - National Schools Contract : Placement of Learners with High Needs in Day and Residential Schools, Colleges and other Post 16 Institutions",SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,"Children - National Schools Contract : Placement of Learners with High Needs in Day and Residential Schools, Colleges and other Post 16 Institutions",CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,SOCIAL WORK SERVICES WITH ACCOMMODATION,85311000,Social Community Care Suppliers & Services - Children - residential services,401308,01/08/2013,,,,,,,EASTON COLLEGE,,,998759,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BPN48639F,,"Children - National Schools Contract : Placement of Learners with High Needs in Day and Residential Schools, Colleges and other Post 16 Institutions",SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,"Children - National Schools Contract : Placement of Learners with High Needs in Day and Residential Schools, Colleges and other Post 16 Institutions",CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,SOCIAL WORK SERVICES WITH ACCOMMODATION,85311000,Social Community Care Suppliers & Services - Children - residential services,401308,01/08/2013,,,,,,,EAST NORFOLK SIXTH FORM,,,82528,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BPN48639G,,"Children - National Schools Contract : Placement of Learners with High Needs in Day and Residential Schools, Colleges and other Post 16 Institutions",SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,"Children - National Schools Contract : Placement of Learners with High Needs in Day and Residential Schools, Colleges and other Post 16 Institutions",CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,SOCIAL WORK SERVICES WITH ACCOMMODATION,85311000,Social Community Care Suppliers & Services - Children - residential services,401308,01/08/2013,,,,,,,GREAT YARMOUTH COLLEGE,,,83141,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BPN48639H,,"Children - National Schools Contract : Placement of Learners with High Needs in Day and Residential Schools, Colleges and other Post 16 Institutions",SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,"Children - National Schools Contract : Placement of Learners with High Needs in Day and Residential Schools, Colleges and other Post 16 Institutions",CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,SOCIAL WORK SERVICES WITH ACCOMMODATION,85311000,Social Community Care Suppliers & Services - Children - residential services,401308,01/08/2013,,,,,,,LOWESTOFT COLLEGE,,,71330,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BPN48639I,,"Children - National Schools Contract : Placement of Learners with High Needs in Day and Residential Schools, Colleges and other Post 16 Institutions",SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,"Children - National Schools Contract : Placement of Learners with High Needs in Day and Residential Schools, Colleges and other Post 16 Institutions",CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,SOCIAL WORK SERVICES WITH ACCOMMODATION,85311000,Social Community Care Suppliers & Services - Children - residential services,401308,01/08/2013,,,,,,,WEST SUFFOLK COLLEGE,,,93921,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BPN48639J,,"Children - National Schools Contract : Placement of Learners with High Needs in Day and Residential Schools, Colleges and other Post 16 Institutions",SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,"Children - National Schools Contract : Placement of Learners with High Needs in Day and Residential Schools, Colleges and other Post 16 Institutions",CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,SOCIAL WORK SERVICES WITH ACCOMMODATION,85311000,Social Community Care Suppliers & Services - Children - residential services,401308,01/08/2013,,,,,,,NORFOLK ADULT EDUCATION SERVICES,,,1224801,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BPN48639K,,"Children - National Schools Contract : Placement of Learners with High Needs in Day and Residential Schools, Colleges and other Post 16 Institutions",SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,"Children - National Schools Contract : Placement of Learners with High Needs in Day and Residential Schools, Colleges and other Post 16 Institutions",CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,SOCIAL WORK SERVICES WITH ACCOMMODATION,85311000,Social Community Care Suppliers & Services - Children - residential services,401308,01/08/2013,,,,,,,BROADLAND COUNCIL TRAINING SERVICES,,,81162,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BPN48639L,,"Children - National Schools Contract : Placement of Learners with High Needs in Day and Residential Schools, Colleges and other Post 16 Institutions",SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,"Children - National Schools Contract : Placement of Learners with High Needs in Day and Residential Schools, Colleges and other Post 16 Institutions",CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,SOCIAL WORK SERVICES WITH ACCOMMODATION,85311000,Social Community Care Suppliers & Services - Children - residential services,401308,01/01/2015,,,,,,,NEW COLLEGE STAMFORD,,,1647766,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BPN48639M,,"Children - National Schools Contract : Placement of Learners with High Needs in Day and Residential Schools, Colleges and other Post 16 Institutions",SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,"Children - National Schools Contract : Placement of Learners with High Needs in Day and Residential Schools, Colleges and other Post 16 Institutions",CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,SOCIAL WORK SERVICES WITH ACCOMMODATION,85311000,Social Community Care Suppliers & Services - Children - residential services,401308,01/01/2015,,,,,,,DEVELOP EBP,,,1647765,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BPN48639O,,"Children - National Schools Contract : Placement of Learners with High Needs in Day and Residential Schools, Colleges and other Post 16 Institutions",SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,"Children - National Schools Contract : Placement of Learners with High Needs in Day and Residential Schools, Colleges and other Post 16 Institutions",CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,SOCIAL WORK SERVICES WITH ACCOMMODATION,85311000,Social Community Care Suppliers & Services - Children - residential services,401308,01/08/2013,,,,,,,ST ELIZABETH'S COLLEGE,,,880779,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BPN48639P,,"Children - National Schools Contract : Placement of Learners with High Needs in Day and Residential Schools, Colleges and other Post 16 Institutions",SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,"Children - National Schools Contract : Placement of Learners with High Needs in Day and Residential Schools, Colleges and other Post 16 Institutions",CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,SOCIAL WORK SERVICES WITH ACCOMMODATION,85311000,Social Community Care Suppliers & Services - Children - residential services,401308,01/08/2013,,,,,,,PORTLAND COLLEGE,,,73317,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BPN48639Q,,"Children - National Schools Contract : Placement of Learners with High Needs in Day and Residential Schools, Colleges and other Post 16 Institutions",SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,"Children - National Schools Contract : Placement of Learners with High Needs in Day and Residential Schools, Colleges and other Post 16 Institutions",CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,SOCIAL WORK SERVICES WITH ACCOMMODATION,85311000,Social Community Care Suppliers & Services - Children - residential services,401308,01/08/2013,,,,,,,FARLEIGH FE COLLEGE SWINDON,,,82771,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BPN48639R,,"Children - National Schools Contract : Placement of Learners with High Needs in Day and Residential Schools, Colleges and other Post 16 Institutions",SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,"Children - National Schools Contract : Placement of Learners with High Needs in Day and Residential Schools, Colleges and other Post 16 Institutions",CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,SOCIAL WORK SERVICES WITH ACCOMMODATION,85311000,Social Community Care Suppliers & Services - Children - residential services,401308,01/01/2015,,,,,,,REEPHAM HIGH SCHOOL AND COLLEGE,,,1011777,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BPN48639S,,"Children - National Schools Contract : Placement of Learners with High Needs in Day and Residential Schools, Colleges and other Post 16 Institutions",SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,"Children - National Schools Contract : Placement of Learners with High Needs in Day and Residential Schools, Colleges and other Post 16 Institutions",CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,SOCIAL WORK SERVICES WITH ACCOMMODATION,85311000,Social Community Care Suppliers & Services - Children - residential services,401308,09/09/2015,,,,,,,TRELOAR COLLEGE,,,2065996,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BPN48639T,,"Children - National Schools Contract : Placement of Learners with High Needs in Day and Residential Schools, Colleges and other Post 16 Institutions",SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,"Children - National Schools Contract : Placement of Learners with High Needs in Day and Residential Schools, Colleges and other Post 16 Institutions",CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,SOCIAL WORK SERVICES WITH ACCOMMODATION,85311000,Social Community Care Suppliers & Services - Children - residential services,401308,09/09/2015,,,,,,,SEASHELL TRUST,,,1987956,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BPN49282,,"Children - National Schools Contract : Placement of Learners with High Needs in Day and Residential Schools, Colleges and other Post 16 Institutions",SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,"Children - National Schools Contract : Placement of Learners with High Needs in Day and Residential Schools, Colleges and other Post 16 Institutions",CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,SOCIAL WORK SERVICES WITH ACCOMMODATION,85311000,Social Community Care Suppliers & Services - Children - residential services,401308,01/02/2016,,,,,,,CAMBIAN WHINFELL SCHOOL LIMITED,4617562,,2144964,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BAN42153,,Children - Residential Care And/Or Education Services & Day Education Services : Rolling Select List,SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,Children - Residential Care And/Or Education Services & Day Education Services : Rolling Select List,CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,SOCIAL WORK SERVICES WITH ACCOMMODATION,85311000,Social Community Care Suppliers & Services - Children - residential services,401308,01/05/2013,31/03/2018,,31/03/2018,1118242.95273973,,,THE BENJAMIN FOUNDATION,3825425,1124936,80162,,Y,Charity or Charitable Incorporated Organisation,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BAN42179A,,Children - Residential Care And/Or Education Services & Day Education Services : Rolling Select List,OTHER,CHILDREN'S SERVICES,,,Children - Residential Care And/Or Education Services & Day Education Services : Rolling Select List,CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,SOCIAL WORK SERVICES WITH ACCOMMODATION,85311000,Social Community Care Suppliers & Services - Children - residential services,401308,01/05/2013,31/03/2018,,31/03/2018,117325.134246575,,,MEDESHAMSTEDE EDUCATION TRUST,,1071840,1177816,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BAN50886,,Children - Residential Care And/Or Education Services & Day Education Services : Rolling Select List,OTHER,CHILDREN'S SERVICES,,,Children - Residential Care And/Or Education Services & Day Education Services : Rolling Select List,CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,SOCIAL WORK SERVICES WITH ACCOMMODATION,85311000,Social Community Care Suppliers & Services - Children - residential services,401308,01/05/2013,31/03/2018,,31/03/2018,,,,CARE FOCUS,,,811761,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BMN50175,,Children - Residential Care And/Or Education Services & Day Education Services : Rolling Select List,OTHER,CHILDREN'S SERVICES,,,Children - Residential Care And/Or Education Services & Day Education Services : Rolling Select List,CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,SOCIAL WORK SERVICES WITH ACCOMMODATION,85311000,Social Community Care Suppliers & Services - Children - residential services,401308,01/01/2016,31/03/2018,,31/03/2018,,,,STANFIELD CARE SERVICE LIMITED,8006638,,1490759,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BON42555B,,Children - Residential Care And/Or Education Services & Day Education Services : Rolling Select List,SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,Children - Residential Care And/Or Education Services & Day Education Services : Rolling Select List,CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,SOCIAL WORK SERVICES WITH ACCOMMODATION,85311000,Social Community Care Suppliers & Services - Children - residential services,401308,01/05/2013,31/03/2018,,31/03/2018,,,,CARE FOCUS LIMITED,4637117,,130069,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BON50342,,Children - Residential Care And/Or Education Services & Day Education Services : Rolling Select List,SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,Children - Residential Care And/Or Education Services & Day Education Services : Rolling Select List,CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,SOCIAL WORK SERVICES WITH ACCOMMODATION,85311000,Social Community Care Suppliers & Services - Children - residential services,401308,01/05/2013,31/03/2018,,31/03/2019,1879033.41369863,,,ALL SAINTS SCHOOL (LESSINGHAM) LIMITED,10323174,,2279269,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BTN43786,,Children - Residential Care And/Or Education Services & Day Education Services : Rolling Select List,SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,Children - Residential Care And/Or Education Services & Day Education Services : Rolling Select List,CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,SOCIAL WORK SERVICES WITH ACCOMMODATION,85311000,Social Community Care Suppliers & Services - Children - residential services,401308,01/01/2014,31/03/2018,,31/03/2018,,,,INMIND,,,1284772,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BTN49376,,Children - Residential Care And/Or Education Services & Day Education Services : Rolling Select List,SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,Children - Residential Care And/Or Education Services & Day Education Services : Rolling Select List,CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,SOCIAL WORK SERVICES WITH ACCOMMODATION,85311000,Social Community Care Suppliers & Services - Children - residential services,401308,13/07/2016,31/03/2018,,31/03/2018,,,,HEXAGON CARE SERVICES LIMITED,,,1392853,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BTN49376A,,Children - Residential Care And/Or Education Services & Day Education Services : Rolling Select List,SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,Children - Residential Care And/Or Education Services & Day Education Services : Rolling Select List,CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,SOCIAL WORK SERVICES WITH ACCOMMODATION,85311000,Social Community Care Suppliers & Services - Children - residential services,401308,01/01/2014,31/03/2018,,31/03/2019,,,,CAMBIAN GROUP PLC,8929371,,120611,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BTN49377,,Children - Residential Care And/Or Education Services & Day Education Services : Rolling Select List,SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,Children - Residential Care And/Or Education Services & Day Education Services : Rolling Select List,CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,SOCIAL WORK SERVICES WITH ACCOMMODATION,85311000,Social Community Care Suppliers & Services - Children - residential services,401308,01/05/2013,31/03/2020,,31/03/2020,,,,INCLUDE LTD,,,1223768,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BTN49378,,Children - Residential Care And/Or Education Services & Day Education Services : Rolling Select List,SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,Children - Residential Care And/Or Education Services & Day Education Services : Rolling Select List,CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,SOCIAL WORK SERVICES WITH ACCOMMODATION,85311000,Social Community Care Suppliers & Services - Children - residential services,401308,01/05/2013,31/03/2018,,31/03/2018,,,,CLOVER CHILDCARE SERVICES LTD,,,142117,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BTN50697,,Children - Residential Care And/Or Education Services & Day Education Services : Rolling Select List,SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,Children - Residential Care And/Or Education Services & Day Education Services : Rolling Select List,CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,SOCIAL WORK SERVICES WITH ACCOMMODATION,85311000,Social Community Care Suppliers & Services - Children - residential services,401308,01/05/2013,31/03/2018,,31/03/2018,136911.780821918,,,LAPWING SUFFOLK LTD,,,444322,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BXN41392C,,Children - Residential Care And/Or Education Services & Day Education Services : Rolling Select List,SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,Children - Residential Care And/Or Education Services & Day Education Services : Rolling Select List,CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,SOCIAL WORK SERVICES WITH ACCOMMODATION,85311000,Social Community Care Suppliers & Services - Children - residential services,401308,01/05/2013,31/03/2018,,31/03/2018,11587267.7293151,,,CARE FOCUS,,,949769,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BON42609,,Children with Disabilities Direct Payment Support Service,OTHER,CHILDREN'S SERVICES,,,Children with Disabilities Direct Payment Support Service,CHILDREN'S-FAMILY & PARENTING SUPPORT,Social services,,,,01/10/2013,30/09/2018,,30/09/2018,800000,,,NORFOLK COALITION OF DISABLED PEOPLE T/A EQUAL LIVES,4098341,1084108,85237,,Y,Charity or Charitable Incorporated Organisation,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BON43108,,Children with Disabilities Short Break Services: Overnight Palliative Care,SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,Children with Disabilities Short Break Services: Overnight Palliative Care,CHILDREN'S-CWD SHORT BREAKS,SOCIAL WORK SERVICES WITH ACCOMMODATION,853110002,,,01/04/2016,31/03/2018,,31/03/2018,283610.95890411,,,EACH QUIDENHAM (EAST ANGLIAN CHILDREN'S HOSPICE),,,161327,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BPN42174C,,Children's Assessment,SINGLE AWARD CONTRACT,POLICY AND RESOURCES,,,Children's Assessment,,,,,,01/09/2013,,,01/05/2020,9774.0104109589,,,LMH CLINICAL PSYCHOLOGY SERVICES,,,1003773,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BPN44790,,Children's assessment services,SINGLE AWARD CONTRACT,POLICY AND RESOURCES,,,Children's assessment services,,,,,,01/09/2015,,,22/07/2018,259154.709041096,,,CORE ASSETS EXPERT SERVICES LTD T/A CARTER BROWN THE EXPERT SERVICE,,,1937843,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BUN49306,,"Children's Centre at Angel Road Infant School, North City Children's Centre (Lot 5)",SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,"Children's Centre at Angel Road Infant School, North City Children's Centre (Lot 5)",CHILDREN'S-CHILDREN'S CENTRES,Child daycare services,853121103,,,01/10/2012,31/03/2019,,31/03/2020,2328425.20547945,,,ANGEL ROAD INFANT SCHOOL,,,80615,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BUN49310,,"Children's Centre at Caister Infant, Nursery School (Lot 22)",SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,"Children's Centre at Caister Infant, Nursery School (Lot 22)",CHILDREN'S-CHILDREN'S CENTRES,Child daycare services,853121103,,,01/10/2012,31/03/2019,,31/03/2020,2260477.79726027,,,"CAISTER INFANT, NURSERY SCHOOL AND CHILDREN'S CENTRE",,,1007793,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BUN49307,,Children's Centre at Diss Infant and Nursery School (Lot 9),SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,Children's Centre at Diss Infant and Nursery School (Lot 9),CHILDREN'S-CHILDREN'S CENTRES,Child daycare services,853121103,,,01/10/2012,31/03/2019,,31/03/2020,1500476.50958904,,,DISS INFANT AND NURSERY SCHOOL WITH CHILDREN'S CENTRE,,,129852,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BUN49305,,Children's Centre at Earlham Early Years Centre (Lot 1),SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,Children's Centre at Earlham Early Years Centre (Lot 1),CHILDREN'S-CHILDREN'S CENTRES,Child daycare services,853121103,,,01/10/2012,31/03/2019,,31/03/2020,2739500.2739726,,,EARLHAM EARLY YEARS CENTRE CHILDREN'S CENTRE,,,68535,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BUN50896,,Children's Centre at Emneth Children's Centre and West Walton Children's Centre (Lot 30),SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,Children's Centre at Emneth Children's Centre and West Walton Children's Centre (Lot 30),CHILDREN'S-CHILDREN'S CENTRES,Child daycare services,853121103,,,01/10/2012,31/03/2019,,31/03/2020,2041100.23561644,,,EMNETH NURSERY SCHOOL AND CHILDREN'S CENTRE,,,,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BUN49308,,Children's Centre at Fakenham Infant and Nursery School (Lot 16),SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,Children's Centre at Fakenham Infant and Nursery School (Lot 16),CHILDREN'S-CHILDREN'S CENTRES,Child daycare services,853121103,,,01/10/2012,31/03/2019,,31/03/2020,1516821.99452055,,,THE GOVERNING BODY OF FAKENHAM INFANT AND NURSERY SCHOOL CHILDREN'S CENTRE,,,68882,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BUN49309,,"Children's Centre at Martham Primary and Nursery School Trust, Trinity Children's Centre (Lot 21)",SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,"Children's Centre at Martham Primary and Nursery School Trust, Trinity Children's Centre (Lot 21)",CHILDREN'S-CHILDREN'S CENTRES,Child daycare services,853121103,,,01/10/2012,31/03/2019,,31/03/2020,1500.2739726027,,,MARTHAM PRIMARY AND NURSERY SCHOOL TRUST,,,439284,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BON50407,,"Children's Centre at Moorlands Primary School, Village Green (Lot 25)",SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,"Children's Centre at Moorlands Primary School, Village Green (Lot 25)",CHILDREN'S-CHILDREN'S CENTRES,Child daycare services,853121103,,,01/10/2012,31/03/2019,,31/03/2020,1160859.49041096,,,MOORLANDS PRIMARY SCHOOL VILLAGE GREEN CHILDREN'S CENTRE,,,157335,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BPN50462,,Children's Centre at Watton Westfield Infant and Nursery School Children's Centre (Lot 34),SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,Children's Centre at Watton Westfield Infant and Nursery School Children's Centre (Lot 34),CHILDREN'S-CHILDREN'S CENTRES,Child daycare services,853121103,,,01/10/2012,31/03/2019,,31/03/2020,1716313.42465753,,,CORVUS EDUCATION TRUST,10523505,,2289327,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BON46350,,Children's Centres at  Nar and St.Clements (Lot 28),SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,Children's Centres at  Nar and St.Clements (Lot 28),CHILDREN'S-CHILDREN'S CENTRES,Child daycare services,853121103,,,01/10/2012,31/03/2019,,31/03/2020,2721879.55616438,,,ST MICHAELS,,,1010807,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/12/2017,BON41241,,"Children's Centres at Bowthorpe, West Earlham and Costessey (Lot 4)",SINGLE AWARD CONTRACT,CHILDREN'S SERVICES,,,"Children's Centres at Bowthorpe, West Earlham and Costessey (Lot 4)",CHILDREN'S-CHILDREN'S CENTRES,Child daycare services,853121103,,,01/10/2012,31/03/2019,,31/03/2020,3177580.2739726,,,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,,,188303,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
