"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1659775","OF5","81310","89408","Medical","6.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00185268","OF5","81310","89408","Project Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1591920","Teacher","21588","31552","Teaching","11.35","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1073288","OR7","33223","43252","Military","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1659775","OR7-8","33223","43252","Medical","2.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1591926","E2","15623","18815","Secretarial","11.38","Operational delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00135903","B1","56436","72185","Transaction Processing","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00185268","OR5-6","35254","36929","Project Support Officer","4.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1073288","OF5","81310","89408","Military","2.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1659775","OR7-8","33223","43252","Medical","3.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1162954","D","23427","29092","Decision Support","11.65","Operational delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00135903","B2","47942","59535","Decision Support","5.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00185268","OR7-8","33223","43252","Project Support Officer","26.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1073288","OF4","67032","77617","Military","7.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1659775","OR9","38600","46753","Medical","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00135903","C1","38095","44268","Decision Support","2.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00185268","OR9","38600","46753","Project Support Officer","10.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1591920","E1","18370","22124","Soft Facilities Management","11.65","Property and asset management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1073288","OF1","24615","32703","Military","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00188813","B1","56436","72185","Project Support Officer","3.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1659775","OF3","53164","57200","Office Manager","1.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1591926","C2","29258","36333","Information Technology","11.81","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00135903","C2","29258","36333","Decision Support","2.00","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1073288","OF2","37916","45090","Military","8.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00188813","B2","47942","59535","Project Support Officer","13.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1659775","OR7-8","33223","43252","Office Manager","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00135903","C2","29258","36333","Secretariat & Private Office","1.00","Other"
"Ministry of Defence","Ministry of Defence","Army","1591920","E1","18370","22124","Business Management","11.92","Operational delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","C2","29258","36333","Soft Facilities Management","12.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1073288","OR9","38600","46753","Military","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00188813","C1","38095","44268","Project Support Officer","48.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1659775","D","23427","29092","Business Manager","1.00","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00135903","D","23427","29092","Decision Support","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Army","1598314","Skill Zone 1","15083","16482","Storekeeping/WarehouseOps","12.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1073288","E1","18370","22124","Administrative Support","5.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00188813","C2","29258","36333","Project Support Officer","58.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1659775","D","23427","29092","Executive Assistant","1.00","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00135903","E1","18370","22124","Secretariat & Private Office","1.00","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1659801","OF2","37916","45090","Administrative Support","1.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1073288","E1","18370","22124","Secretarial","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00188813","D","23427","29092","Project Support Officer","41.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00135903","Fast Stream Grade Band C1","35648","44268","Decision Support","2.00","Finance"
"Ministry of Defence","Ministry of Defence","Army","1591920","Nurse Spec Mental Health Comm","25528","34189","Nursing and Midwifery","12.62","Medicine"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1659801","OF3","53164","57200","Administrative Support","1.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1073288","D","23427","29092","Administrative Support","6.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00188813","E1","18370","22124","Project Support Officer","5.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00135903","Fast Stream Grade Band C2","29258","36333","Decision Support","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Army","1591920","Soulbury Tier 5","49620","55658","Teaching Support","3.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1659801","OR4","30861","33182","Administrative Support","1.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1073288","C2","29258","36333","Business Management and Improvement","5.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00188813","Retired Offr 1","37819","44268","Project Support Officer","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00149996","B2","47942","59535","Senior statistician","1.00","Statisticians"
"Ministry of Defence","Ministry of Defence","Army","1591920","Soulbury Tier 5","49620","55658","Teaching Advice/Inspection","3.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1659801","OR5-6","35254","36929","Administrative Support","2.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1073288","C2","29258","36333","Administrative Support","5.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00188813","OF2","37916","45090","Project Support Officer","7.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00149996","B2","47942","59535","Information Technology","1.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Army","1596792","Skill Zone 1","15083","16482","Site Estate","13.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1659801","OR7-8","33223","43252","Administrative Support","1.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1073288","C2","29258","36333","Consultancy","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00188813","OF3","53164","57200","Project Support Officer","16.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1591926","E1","18370","22124","Transaction Processing","13.00","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00149996","C1","38095","44268","Statistician","5.00","Statisticians"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1659801","OR7-8","33223","43252","Administrative Support","1.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Safety,Health,Environment&Fire","13.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1073288","C1","38095","44268","Consultancy","8.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00188813","OF4","67032","77617","Project Support Officer","10.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00149996","C1","38095","44268","Information Technology","3.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1659801","OF3","53164","57200","Business Manager","2.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Information Service Provision","13.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1073288","B2","47942","59535","Occupational Psychology","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00188813","OR5-6","35254","36929","Project Support Officer","2.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00149996","C2","29258","36333","Decision Support","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1659801","OF4","67032","77617","Business Manager","3.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1073288","B1","56436","72185","Project Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00188813","OR7-8","33223","43252","Project Support Officer","19.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00149996","C2","29258","36333","Information Technology","8.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Army","1591920","E2","15623","18815","Soft Facilities Management","13.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1659801","OF3","53164","57200","Communications Manager","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00188813","OR9","38600","46753","Project Support Officer","7.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1073645","OR7","33223","43252","Military","35.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1591926","C1","38095","44268","Direct Military Support","13.08","Operational delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00149996","C2","29258","36333","Administrator","1.00","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1659801","OF2","37916","45090","Medical","1.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1073645","OF1","24615","32703","Military","5.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00190286","B1","56436","72185","Project Support Officer","2.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00149996","C2","29258","36333","Statistics","2.00","Statisticians"
"Ministry of Defence","Ministry of Defence","Army","1591920","D","23427","29092","Decision Support","13.68","Operational delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1659801","OF3","53164","57200","Medical","10.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Transport/Movement","14.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1073645","OF2","37916","45090","Military","93.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00190286","B2","47942","59535","Project Support Officer","17.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00149996","D","23427","29092","Statistical Support Officer","3.00","Statisticians"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1659801","OF4","67032","77617","Medical","11.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1073645","OR2","17515","28940","Military","94.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1591926","C2","29258","36333","Project Management","14.26","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00190286","C1","38095","44268","Project Support Officer","59.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00149996","D","23427","29092","Decision Support","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1659801","OF5","81310","89408","Medical","8.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1073645","OF3","53164","57200","Military","57.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00190286","C2","29258","36333","Project Support Officer","75.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00149996","D","23427","29092","Secretarial","1.00","Other"
"Ministry of Defence","Ministry of Defence","Army","1591920","E1","18370","22124","Heritage","14.34","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1659801","OR5-6","35254","36929","Medical","1.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1598314","C2","29258","36333","Teaching","14.62","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1073645","OF5","81310","89408","Military","4.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00190286","D","23427","29092","Project Support Officer","39.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00149996","D","23427","29092","Business Management and Improvement","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1659801","OF5","81310","89408","Senior IT manager","1.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Service HR Service Provider","14.62","Human Resources"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1073645","OF4","67032","77617","Military","22.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00190286","E1","18370","22124","Project Support Officer","21.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00149996","D","23427","29092","Information Technology","13.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1659801","B1","56436","72185","Business Manager","1.00","Other"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1073645","OR4","30861","33182","Military","68.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00190286","E2","15623","18815","Project Support Officer","2.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00149996","E1","18370","22124","Statistical Support Officer","1.00","Statisticians"
"Ministry of Defence","Ministry of Defence","Army","1591920","D","23427","29092","Administrative Support","14.81","Operational delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1659801","C2","29258","36333","Business Manager","3.00","Other"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1073645","OR6","30013","36929","Military","68.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00190286","Retired Offr 1","37819","44268","Project Support Officer","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Army","1596792","Skill Zone 3","18010","22150","Driving","15.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00189656","B2","47942","59535","Secretariat & Private Office","1.00","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1659801","D","23427","29092","Administrative Support","3.00","Other"
"Ministry of Defence","Ministry of Defence","Army","1598314","C2","29258","36333","Safety,Health,Environment&Fire","15.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1073645","OR9","38600","46753","Military","32.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00190286","OF2","37916","45090","Project Support Officer","14.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00189656","B2","47942","59535","Programme Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1659801","D","23427","29092","Personal Secretary","1.00","Other"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1073645","C2","29258","36333","Business Management and Improvement","3.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Army","1591926","Skill Zone 1","15083","16482","Soft Facilities Management","15.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00190286","OF3","53164","57200","Project Support Officer","10.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1598314","Physiothrpst Specialist","25528","34189","Physiotherapy","15.00","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1073645","D","23427","29092","Administrative Support","4.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1661163","OF2","37916","45090","Administrative Support","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00190286","OF4","67032","77617","Project Support Officer","7.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Security","15.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1073645","D","23427","29092","Business Management and Improvement","2.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1661163","OF3","53164","57200","Administrative Support","2.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00190286","OF5","81310","89408","Project Support Officer","2.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1073645","E1","18370","22124","Administrative Support","5.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1661163","OR1-3","17515","28940","Administrative Support","6.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00190286","OR7-8","33223","43252","Project Support Officer","14.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1591920","Soulbury Tier 6","39079","48503","Teaching Advice/Inspection","12.81","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1073645","E1","18370","22124","Decision Support","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1661163","OR1-3","17515","28940","Administrative Support","6.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1591926","C2","29258","36333","Decision Support","15.61","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00190286","OR9","38600","46753","Project Support Officer","7.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1073645","E1","18370","22124","Secretarial","3.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1661163","OR4","30861","33182","Administrative Support","19.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00190517","B1","56436","72185","Project Support Officer","0.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Army","1591920","Pharmacy Techn Higher Level","21176","27625","Pharmacy","15.68","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1073645","E2","15623","18815","Administrative Support","2.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1661163","OR5-6","35254","36929","Administrative Support","20.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1591926","D","23427","29092","Media and Comms","16.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00190517","B2","47942","59535","Project Support Officer","1.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Army","1598314","C2","29258","36333","Decision Support","16.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1073645","E2","15623","18815","Decision Support","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1661163","OR7-8","33223","43252","Administrative Support","6.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00190517","C1","38095","44268","Project Support Officer","8.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1073645","C1 MSF","35648","44268","Service HR Service Provider","2.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1661163","OR9","38600","46753","Administrative Support","2.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00190517","C2","29258","36333","Project Support Officer","10.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Army","1591920","C2","29258","36333","Training Support","16.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00106043","B1","56436","72185","Decision Support","2.00","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1073645","Retired Offr 1","37819","44268","Service HR Service Provider","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1661163","OF2","37916","45090","Business Manager","9.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00190517","D","23427","29092","Project Support Officer","2.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Army","1591920","D","23427","29092","Information Technology","16.45","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Transport/Movement","17.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00106043","B1","56436","72185","Programme Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1661163","OF3","53164","57200","Business Manager","9.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1074865","OF1","24615","32703","Military","2.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00190517","E1","18370","22124","Project Support Officer","0.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00106043","B2","47942","59535","Programme Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1661163","OF4","67032","77617","Business Manager","3.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1074865","OF2","37916","45090","Military","26.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00190517","OF2","37916","45090","Project Support Officer","4.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1591920","E1","18370","22124","Secretariat & Private Office","17.22","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00106043","C1","38095","44268","Programme manager","2.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1661163","OF5","81310","89408","Business Manager","2.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1074865","OF3","53164","57200","Military","10.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00190517","OF3","53164","57200","Project Support Officer","9.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1591920","E2","15623","18815","Secretariat & Private Office","17.61","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00106043","Fast Stream Grade Band C1","35648","44268","Defence Policy and Commitments","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1661163","OR5-6","35254","36929","Business Manager","3.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1074865","OF4","67032","77617","Military","2.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1591926","C2","29258","36333","Training Support","17.92","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00190517","OF4","67032","77617","Project Support Officer","2.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Storekeeping/WarehouseOps","18.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1661163","OR7-8","33223","43252","Business Manager","3.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1074865","OF5","81310","89408","Military","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00109782","B1","56436","72185","Scrutiny","2.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00190517","OF5","81310","89408","Project Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1661163","OR9","38600","46753","Business Manager","5.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1074865","OR4","30861","33182","Military","175.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00109782","B2","47942","59535","Scrutiny","2.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00190517","OR7-8","33223","43252","Project Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1591920","E2","15623","18815","Service HR Service Provider","18.19","Human Resources"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1661163","OR1-3","17515","28940","Driver","3.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1074865","OR6","30013","36929","Military","130.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1591926","E1","18370","22124","Secretarial","18.62","Operational delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00109782","C2","29258","36333","Secretariat & Private Office","1.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00190517","OR9","38600","46753","Project Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1598314","Skill Zone 2","16482","18010","Soft Facilities Management","18.77","Property and asset management"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00192717","E2","15623","18815","Project Support Officer","2.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1661163","OR1-3","17515","28940","Driver","5.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1074865","OR7","33223","43252","Military","34.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00109782","Fast Stream Grade Band C1","35648","44268","Secretariat & Private Office","1.00","Other"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Reporting and Controls","19.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00192717","Skill Zone 1","15083","16482","Project Support Officer","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00195114","B1","56436","72185","Defence Policy and Commitments","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1661163","OR4","30861","33182","Driver","1.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1074865","OR9","38600","46753","Military","14.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1598314","Skill Zone 2","16482","18010","Technical [Trades]","19.65","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00192717","B1","56436","72185","Finance Officer","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00195114","B1","56436","72185","Business Manager","3.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1661163","OF2","37916","45090","HR Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1074865","OR2","17515","28940","Military","403.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00192717","B2","47942","59535","Finance Officer","7.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00195114","B2","47942","59535","Business Manager","3.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1661163","OF3","53164","57200","HR Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1074865","OR1","17515","28940","Military","1.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1162954","C2","29258","36333","Decision Support","19.92","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00192717","C1","38095","44268","Finance Officer","17.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00195114","B2","47942","59535","Consultancy","1.00","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1661163","OR5-6","35254","36929","HR Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1074865","C2","29258","36333","Business Management and Improvement","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Army","1591926","Soulbury Tier 6-Abated (PCSPS)","37516","46563","Teaching Advice/Inspection","3.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00192717","C2","29258","36333","Finance Officer","26.00","Programme and Project Management (PPM)"
