Invoice Date,Supplier Name,Proclass Category,Service Area,Cost Centre Name,Invoiced
09/10/2013,ROCHDALE BUSINESS VENTURES,Financial Services,CORPORATE SERVICES,ICT OVERHEADS,"�2,478.25"
01/10/2013,TURF HILL INITIATIVE CENTRE,Financial Services,CORPORATE SERVICES,TURF HILL COMMUNITY CENTRE,"�2,800.00"
01/10/2013,DEMESNE COMMUNITY ASSOCIATION,Financial Services,CORPORATE SERVICES,DEMESNE COMMUNITY CENTRE,"�10,100.00"
10/10/2013,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,Human Resources,CORPORATE SERVICES,PR AND MARKETING,"�1,120.50"
10/10/2013,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,Human Resources,CORPORATE SERVICES,PR AND MARKETING,"�1,113.75"
10/10/2013,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,Human Resources,CORPORATE SERVICES,PR AND MARKETING,"�1,100.25"
17/10/2013,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,Human Resources,CORPORATE SERVICES,PR AND MARKETING,"�1,127.25"
01/10/2013,BACK OTH MOSS COMMUNITY CENTRE,Financial Services,CORPORATE SERVICES,BACK O TH MOSS COMMUNITY CENTRE,"�10,575.00"
01/10/2013,ROCHDALE WOMENS WELFARE ASSOCIATION,Financial Services,CORPORATE SERVICES,WARDLEWORTH WOMENS CENTRE,"�4,550.00"
01/10/2013,BURNSIDE CENTRE MANAGERS,Financial Services,CORPORATE SERVICES,BURNSIDE CENTRE,"�6,550.00"
01/10/2013,MEADOWFIELD COMMUNITY CENTRE,Financial Services,CORPORATE SERVICES,MEADOWFIELD,"�9,575.00"
01/10/2013,DEEPLISH COMMUNITY CENTRE,Financial Services,CORPORATE SERVICES,DEEPLISH COMMUNITY CENTRE,"�10,800.00"
01/10/2013,CRIMBLE CROFT COMMUNITY CENTRE,Financial Services,CORPORATE SERVICES,HEYWOOD EAST COMMUNITY CENTRE,"�8,125.00"
01/10/2013,SPARTH COMMUNITY CENTRE,Financial Services,CORPORATE SERVICES,SPARTH COMMUNITY CENTRE,"�11,425.00"
01/10/2013,KASHMIR YOUTH PROJECT,Social Community Care Supplies & Services,CORPORATE SERVICES,KASHMIR YOUTH PROJECT,"�4,200.00"
01/10/2013,SUDDEN & BRIMROD COMMUNITY CENTRE,Financial Services,CORPORATE SERVICES,SUDDEN & BRIMROD CC,"�2,325.00"
03/10/2013,ROCHDALE TOWN CENTRE MANAGEMENT CO,Financial Services,CORPORATE SERVICES,PIF EVENTS (25K 10/11),"�2,000.00"
07/10/2013,ROCHDALE TOWN CENTRE MANAGEMENT CO,Financial Services,CORPORATE SERVICES,PIF EVENTS (25K 10/11),"�10,000.00"
01/10/2013,CASTLEMERE COMMUNITY CENTRE,Unclassifiable,CORPORATE SERVICES,CASTLEMERE COMMUNITY CENTRE,"�3,275.00"
01/10/2013,NORTH AREA PARTNERSHIP,Financial Services,CORPORATE SERVICES,NORTH AREA PARTNERSHIP,"�8,250.00"
10/10/2013,AKA TRAINING & CONSULTANCY LTD,Human Resources,CORPORATE SERVICES,COMMUNITY SAFETY INITIATIVE,"�1,750.00"
30/09/2013,COURTESY COACHES LTD,Transport,CORPORATE SERVICES,COMMUNITY SAFETY INITIATIVE,"�6,550.00"
30/09/2013,COURTESY COACHES LTD,Transport,CORPORATE SERVICES,COMMUNITY SAFETY INITIATIVE,"�5,350.00"
15/10/2013,SAFEGARD SECURITY SOLUTIONS,Facilities & Management Services,CORPORATE SERVICES,C & D COMMISSIONED,"�10,714.30"
01/10/2013,EARLY BREAK,Social Community Care Supplies & Services,CORPORATE SERVICES,D&A - YP COMMISSIONED,"�106,949.25"
30/09/2013,COURTESY COACHES LTD,Transport,CORPORATE SERVICES,DAAT - DRUGS ACTION TEAM,�990.00
01/10/2013,ACORN TREATMENT & HOUSING,Housing Management,CORPORATE SERVICES,D&A JOINT COMM GRP,"�33,600.00"
01/10/2013,INTUITIVE RECOVERY LTD,Medical,CORPORATE SERVICES,D&A JOINT COMM GRP,"�4,125.00"
01/10/2013,CRI,Social Community Care Supplies & Services,CORPORATE SERVICES,D&A JOINT COMM GRP,"�85,945.75"
01/10/2013,HIGH LEVEL (NORTHERN) TRUST,Social Community Care Supplies & Services,CORPORATE SERVICES,D&A JOINT COMM GRP,"�50,102.00"
01/10/2013,ADDICTION DEPENDANCY SOLUTIONS,Social Community Care Supplies & Services,CORPORATE SERVICES,D&A JOINT COMM GRP,"�94,046.00"
01/10/2013,TURNING POINT SERVICES LIMITED,Social Community Care Supplies & Services,CORPORATE SERVICES,D&A JOINT COMM GRP,"�23,191.25"
01/10/2013,THE SANCTUARY TRUST,Social Community Care Supplies & Services,CORPORATE SERVICES,D&A JOINT COMM GRP,"�11,625.00"
02/10/2013,PENNINE CARE NHS TRUST,Social Community Care Supplies & Services,CORPORATE SERVICES,D&A JOINT COMM GRP,"�99,010.42"
23/10/2013,CONCATENO UK LTD,Environmental Services,CORPORATE SERVICES,D&A JOINT COMM GRP,"�1,006.08"
23/10/2013,CONCATENO UK LTD,Environmental Services,CORPORATE SERVICES,D&A JOINT COMM GRP,"�1,606.25"
23/10/2013,CONCATENO UK LTD,Environmental Services,CORPORATE SERVICES,D&A JOINT COMM GRP,"�1,652.25"
23/10/2013,CONCATENO UK LTD,Environmental Services,CORPORATE SERVICES,D&A JOINT COMM GRP,"�1,623.00"
28/09/2013,PENNINE CARE NHS TRUST,Social Community Care Supplies & Services,CORPORATE SERVICES,D&A JOINT COMM GRP,"�12,000.00"
30/09/2013,RECOVERY REPUBLIC,Social Community Care Supplies & Services,CORPORATE SERVICES,D&A JOINT COMM GRP,"�30,113.40"
30/09/2013,REDACTED - PERSONAL DATA,Medical,CORPORATE SERVICES,D&A JOINT COMM GRP,"�17,670.00"
08/10/2013,LITTLEBOROUGH GROUP PRACTICE,Medical,CORPORATE SERVICES,LOCAL ENHANCED SERVICES - LES,"�1,105.50"
08/10/2013,LITTLEBOROUGH GROUP PRACTICE,Medical,CORPORATE SERVICES,LOCAL ENHANCED SERVICES - LES,"�1,105.50"
08/10/2013,MIDDELTON HEALTH CENTRE,Medical,CORPORATE SERVICES,LOCAL ENHANCED SERVICES - LES,"�2,939.00"
08/10/2013,REDACTED - PERSONAL DATA,Medical,CORPORATE SERVICES,LOCAL ENHANCED SERVICES - LES,�675.00
10/10/2013,REDACTED - PERSONAL DATA,Medical,CORPORATE SERVICES,LOCAL ENHANCED SERVICES - LES,�540.00
10/10/2013,REDACTED - PERSONAL DATA,Medical,CORPORATE SERVICES,LOCAL ENHANCED SERVICES - LES,�540.00
10/10/2013,THE WOODSIDE MEDICAL CENTRE,Medical,CORPORATE SERVICES,LOCAL ENHANCED SERVICES - LES,"�2,571.00"
18/10/2013,HEALEY SURGERY,Medical,CORPORATE SERVICES,LOCAL ENHANCED SERVICES - LES,�675.00
10/10/2013,ROCKART EUROPE LTD,Building Construction Materials,CORPORATE SERVICES,MIDDLETON & MUGA,"�1,685.30"
08/10/2013,GROUNDWORK LANDSCAPES LIMITED,Horticultural,CORPORATE SERVICES,PBG - OPERATIONAL BUDGET,"�2,850.00"
04/10/2013,KASHMIR YOUTH PROJECT,Social Community Care Supplies & Services,CORPORATE SERVICES,COMMUNITY COHESION STAFFING,"�4,000.00"
04/10/2013,OXFORD COMPUTER CONSULTANTS LIMITED,Information Communication Technology,CORPORATE SERVICES,ADULT CARE IT INFRASTRUCTURE,"�21,000.00"
10/10/2013,JUBB & JUBB LIMITED,"Works - Construction, Repair & Maintenance",CORPORATE SERVICES,MIDDLETON LIBRARY REFURB,�539.40
15/10/2013,H TONGE AND SONS,"Works - Construction, Repair & Maintenance",CORPORATE SERVICES,MIDDLETON LIBRARY REFURB,"�3,664.00"
18/10/2013,PLP CONSTRUCTION LIMITED,"Works - Construction, Repair & Maintenance",CORPORATE SERVICES,MIDDLETON LIBRARY REFURB,"�33,322.60"
07/10/2013,IDOX SOFTWARE LTD,Information Communication Technology,CORPORATE SERVICES,REFRESH PROGRAMME,�950.00
07/10/2013,MISCO,Information Communication Technology,CORPORATE SERVICES,REFRESH PROGRAMME,"�1,083.50"
07/10/2013,UPDATA INFRASTRUCTURE UK LTD,Facilities & Management Services,CORPORATE SERVICES,REFRESH PROGRAMME,"�4,920.00"
09/10/2013,SPECIALIST COMPUTER CENTRES PLC,Information Communication Technology,CORPORATE SERVICES,REFRESH PROGRAMME,"�3,733.10"
14/10/2013,SIMPLE TECHNOLOGY,Information Communication Technology,CORPORATE SERVICES,REFRESH PROGRAMME,"�1,250.00"
16/10/2013,SPECIALIST COMPUTER CENTRES PLC,Information Communication Technology,CORPORATE SERVICES,REFRESH PROGRAMME,"�1,866.80"
16/10/2013,SPECIALIST COMPUTER CENTRES PLC,Information Communication Technology,CORPORATE SERVICES,REFRESH PROGRAMME,"�2,333.50"
04/10/2013,UPDATA INFRASTRUCTURE UK LTD,Facilities & Management Services,CORPORATE SERVICES,FOUNDATION INFRASTRUCTURE,"�4,920.00"
08/10/2013,HEYWOOD BUSINESS GROUP,Financial Services,CORPORATE SERVICES,HEYWOOD CAPITAL EXPENDITURE,�900.00
09/10/2013,SUPPLIES TEAM LIMITED,Stationery,CORPORATE SERVICES,ICT PRINTING,�573.60
01/10/2013,PRESTIGE NURSING & CARE,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,NHS DELAYED TRANSFER,�584.86
08/10/2013,ALLIED HEALTHCARE GROUP LIMITED,Medical,PHYSICAL DIS & OLDER PEOPLE,NHS DELAYED TRANSFER,"�1,959.75"
10/10/2013,ALLIED HEALTHCARE GROUP LIMITED,Medical,PHYSICAL DIS & OLDER PEOPLE,NHS DELAYED TRANSFER,"�1,892.75"
18/10/2013,ALLIED HEALTHCARE GROUP LIMITED,Medical,PHYSICAL DIS & OLDER PEOPLE,NHS DELAYED TRANSFER,"�2,110.50"
01/10/2013,PENNINE CARE NHS TRUST,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,INTERMEDIATE CARE FOR OP WITH MH PROBLEM,"�9,000.00"
14/10/2013,BRAKE BROS FOOD SERVICE LTD,Catering,PHYSICAL DIS & OLDER PEOPLE,TUDOR COURT REHAB UNIT,�500.53
25/10/2013,BRAKE BROS FOOD SERVICE LTD,Catering,PHYSICAL DIS & OLDER PEOPLE,TUDOR COURT REHAB UNIT,�685.68
02/10/2013,M & T CONSTRUCTION LIMITED,"Works - Construction, Repair & Maintenance",PHYSICAL DIS & OLDER PEOPLE,HIA,�640.00
08/10/2013,TUNSTALL HEALTHCARE (UK) LTD,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,HIA,"�1,260.50"
08/10/2013,TUNSTALL HEALTHCARE (UK) LTD,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,HOUSING IMPROVEMENT GRANTS,"�1,299.50"
10/10/2013,ROCHDALE HOUSING INITIATIVE,Housing Management,PHYSICAL DIS & OLDER PEOPLE,HIA,�639.54
14/10/2013,TUNSTALL HEALTHCARE (UK) LTD,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,HIA,�552.50
15/10/2013,ROCHDALE HOUSING INITIATIVE,Housing Management,PHYSICAL DIS & OLDER PEOPLE,HIA,�511.63
23/10/2013,CASTLETON WROUGHT IRON,Building Construction Materials,PHYSICAL DIS & OLDER PEOPLE,HIA,�760.00
01/10/2013,TUNSTALL HEALTHCARE (UK) LTD,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,HOUSING IMPROVEMENT GRANTS,"�4,223.00"
01/10/2013,TUNSTALL HEALTHCARE (UK) LTD,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,HOUSING IMPROVEMENT GRANTS,�525.00
09/10/2013,TUNSTALL HEALTHCARE (UK) LTD,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,HOUSING IMPROVEMENT GRANTS,�920.00
14/10/2013,TUNSTALL HEALTHCARE (UK) LTD,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,HOUSING IMPROVEMENT GRANTS,�650.00
23/10/2013,TUNSTALL HEALTHCARE (UK) LTD,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,HOUSING IMPROVEMENT GRANTS,"�1,664.71"
11/10/2013,POLLOCK LIFTS,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,ICES,�900.00
14/10/2013,PRIESTLEYS & SMITHIES (ROCHDALE) LIMITED,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,ICES,"�1,017.40"
18/10/2013,PRISM UK MEDICAL LIMITED,Medical,PHYSICAL DIS & OLDER PEOPLE,ICES,"�1,063.31"
21/10/2013,PRISM UK MEDICAL LIMITED,Medical,PHYSICAL DIS & OLDER PEOPLE,ICES,�840.00
24/10/2013,PRISM UK MEDICAL LIMITED,Medical,PHYSICAL DIS & OLDER PEOPLE,ICES,"�1,595.00"
24/10/2013,PRISM UK MEDICAL LIMITED,Medical,PHYSICAL DIS & OLDER PEOPLE,ICES,"�1,002.93"
24/10/2013,PRISM UK MEDICAL LIMITED,Medical,PHYSICAL DIS & OLDER PEOPLE,ICES,"�2,071.99"
01/10/2013,PENNINE CARE NHS TRUST,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,MERIT SOUTH,"�27,504.00"
04/10/2013,CARERS FEDERATION,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�7,857.14"
07/10/2013,PARKWOOD HEALTHCARE LIMITED,Medical,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�14,191.66"
07/10/2013,ALLIED HEALTHCARE GROUP LIMITED,Medical,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�9,786.02"
07/10/2013,CARE 4 U,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�9,526.79"
07/10/2013,CAREWEST (NORTHERN) LIMITED,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�7,432.64"
07/10/2013,CASTLEROCK CARE SERVICES LIMITED,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�4,601.40"
07/10/2013,COMMUNITY CARE LINE SERVICES,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�2,958.93"
07/10/2013,COMFORT CALL,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�12,757.13"
07/10/2013,CROSSROADS CARE IN GREATER MANCHESTER,Financial Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�1,496.52"
07/10/2013,DIRECT HEALTH HOMECARE LIMITED,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�7,297.04"
07/10/2013,GREAT CARE UK,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�2,389.11"
07/10/2013,HOMECARE SUPPORT,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�5,245.52"
07/10/2013,INDEPENDENT HOME CARE SERVICES,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�2,680.01"
07/10/2013,BRITANNIA CARE,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�3,150.56"
07/10/2013,PREMIER CARE,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�6,332.99"
07/10/2013,ROCHDALE COMMUNITY SUPPORT TRUST,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�4,389.69"
07/10/2013,RESPITE (NORTH WEST) LIMITED,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�1,781.73"
07/10/2013,BRAMBLETON LIMITED,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�11,215.34"
10/10/2013,ALLIED HEALTHCARE GROUP LIMITED,Medical,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�9,661.99"
10/10/2013,CARE 4 U,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�9,318.31"
10/10/2013,CAREWEST (NORTHERN) LIMITED,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�6,780.81"
10/10/2013,CASTLEROCK CARE SERVICES LIMITED,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�4,476.96"
10/10/2013,COMMUNITY CARE LINE SERVICES,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�3,018.81"
10/10/2013,COMFORT CALL,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�12,545.81"
10/10/2013,CROSSROADS CARE IN GREATER MANCHESTER,Financial Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�1,599.23"
10/10/2013,DIRECT HEALTH HOMECARE LIMITED,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�7,414.58"
10/10/2013,GREAT CARE UK,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�2,360.89"
10/10/2013,HOMECARE SUPPORT,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�4,816.58"
10/10/2013,INDEPENDENT HOME CARE SERVICES,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�2,343.43"
10/10/2013,BRITANNIA CARE,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�3,181.42"
10/10/2013,PREMIER CARE,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�6,241.44"
10/10/2013,ROCHDALE COMMUNITY SUPPORT TRUST,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�4,629.42"
10/10/2013,RESPITE (NORTH WEST) LIMITED,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�1,735.24"
10/10/2013,BRAMBLETON LIMITED,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�10,994.68"
21/10/2013,REDACTED - PERSONAL DATA,Unclassifiable,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�1,170.00"
22/10/2013,ALLIED HEALTHCARE GROUP LIMITED,Medical,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�10,431.56"
22/10/2013,CARE 4 U,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�9,733.44"
22/10/2013,CAREWEST (NORTHERN) LIMITED,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�6,761.12"
22/10/2013,CASTLEROCK CARE SERVICES LIMITED,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�4,404.49"
22/10/2013,COMMUNITY CARE LINE SERVICES,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�3,191.97"
22/10/2013,COMFORT CALL,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�13,903.06"
22/10/2013,CROSSROADS CARE IN GREATER MANCHESTER,Financial Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�1,600.56"
22/10/2013,DIRECT HEALTH HOMECARE LIMITED,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�7,379.86"
22/10/2013,GREAT CARE UK,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�2,428.49"
22/10/2013,HOMECARE SUPPORT,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�5,044.96"
22/10/2013,INDEPENDENT HOME CARE SERVICES,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�2,262.23"
22/10/2013,BRITANNIA CARE,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�3,014.96"
22/10/2013,PREMIER CARE,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�6,093.45"
22/10/2013,ROCHDALE COMMUNITY SUPPORT TRUST,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�4,103.62"
22/10/2013,BRAMBLETON LIMITED,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�11,348.72"
30/09/2013,PULSE REGENERATION LTD,Consultancy,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�6,591.67"
30/09/2013,PULSE REGENERATION LTD,Consultancy,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLE,"�6,591.67"
30/09/2013,INDEPENDENT HOME CARE SERVICES,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,PHYSICAL DISABILITY,"�1,288.56"
23/10/2013,KAREN NEWMAN HAZEL FARM CATTERY,Animals,PHYSICAL DIS & OLDER PEOPLE,ADULT CARE MANAGEMENT,�511.50
30/09/2013,ADASS,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,ADULT CARE MANAGEMENT,"�1,535.00"
01/10/2013,LPS TRAINING & CONSULTANCY LTD,Human Resources,PHYSICAL DIS & OLDER PEOPLE,TRAINING COMMISSIONING,�525.00
17/10/2013,LPS TRAINING & CONSULTANCY LTD,Human Resources,PHYSICAL DIS & OLDER PEOPLE,TRAINING COMMISSIONING,�525.00
18/10/2013,LPS TRAINING & CONSULTANCY LTD,Human Resources,PHYSICAL DIS & OLDER PEOPLE,TRAINING COMMISSIONING,�525.00
30/09/2013,LPS TRAINING & CONSULTANCY LTD,Human Resources,PHYSICAL DIS & OLDER PEOPLE,TRAINING COMMISSIONING,�525.00
10/10/2013,GATENBY SANDERSON,Human Resources,PHYSICAL DIS & OLDER PEOPLE,MANAGEMENT OP & PD,"�8,120.00"
30/09/2013,GATENBY SANDERSON,Human Resources,PHYSICAL DIS & OLDER PEOPLE,MANAGEMENT OP & PD,"�11,368.00"
02/10/2013,ADAPT BUILDING SERVICES LTD,"Works - Construction, Repair & Maintenance",PHYSICAL DIS & OLDER PEOPLE,DISABLED FACILITIES GRANT,"�4,080.00"
02/10/2013,ASTOR-BANNERMAN (MEDICAL) LTD,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,DISABLED FACILITIES GRANT,�525.46
02/10/2013,STANNAH LIFT SERVICES LTD,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,DISABLED FACILITIES GRANT,"�4,375.00"
02/10/2013,PRISM UK MEDICAL LIMITED,Medical,PHYSICAL DIS & OLDER PEOPLE,DISABLED FACILITIES GRANT,"�1,055.00"
02/10/2013,STANNAH LIFT SERVICES LTD,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,DISABLED FACILITIES GRANT,"�4,201.00"
14/10/2013,STANNAH LIFT SERVICES LTD,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,DISABLED FACILITIES GRANT,"�1,416.00"
18/10/2013,STANNAH LIFT SERVICES LTD,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,DISABLED FACILITIES GRANT,"�5,013.00"
21/10/2013,NEWLINE ADAPTATIONS LTD,"Works - Construction, Repair & Maintenance",PHYSICAL DIS & OLDER PEOPLE,DISABLED FACILITIES GRANT,"�4,190.00"
21/10/2013,D W TAYLOR,"Works - Construction, Repair & Maintenance",PHYSICAL DIS & OLDER PEOPLE,DISABLED FACILITIES GRANT,"�2,722.00"
23/10/2013,JPK PLUMBING & HEATING LTD,Building Construction Materials,PHYSICAL DIS & OLDER PEOPLE,DISABLED FACILITIES GRANT,"�3,110.00"
23/10/2013,AUTUMN (UK) LIMITED,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,DISABLED FACILITIES GRANT,"�1,680.19"
23/10/2013,MICK TAYLOR LIMITED          (S),Unclassifiable,PHYSICAL DIS & OLDER PEOPLE,DISABLED FACILITIES GRANT,"�4,570.00"
30/09/2013,POLLOCK LIFTS,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,DISABLED FACILITIES GRANT,"�6,643.00"
30/09/2013,STANNAH LIFT SERVICES LTD,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,DISABLED FACILITIES GRANT,"�1,478.00"
30/09/2013,NEWLINE ADAPTATIONS LTD,"Works - Construction, Repair & Maintenance",PHYSICAL DIS & OLDER PEOPLE,DISABLED FACILITIES GRANT,"�3,556.00"
30/09/2013,ST JOHNS DOMESTIC LIMITED,"Works - Construction, Repair & Maintenance",PHYSICAL DIS & OLDER PEOPLE,DISABLED FACILITIES GRANT,"�2,975.00"
18/10/2013,PARKMAN LIMITED,Consultancy,PROPERTY AND HIGHWAYS,HIGHWAYS MANAGEMENT,"�5,250.81"
01/10/2013,NPOWER BUSINESS,Utilities,PROPERTY AND HIGHWAYS,STREET LIGHTING COLUMNS GENERAL MTCE,"�76,855.54"
02/10/2013,COMMUNITY LIGHTING PARTNERSHIP ROCHDALE LTD,Building Construction Materials,PROPERTY AND HIGHWAYS,STREET LIGHTING UNITARY CHARGE,"�562,455.12"
14/10/2013,LUSCOMBE TREHANE,"Works - Construction, Repair & Maintenance",PROPERTY AND HIGHWAYS,WINTER MAINTENANCE,"�4,875.00"
07/10/2013,BRISTOL OILSKIN & OVERALL CO LTD,Clothing,PROPERTY AND HIGHWAYS,SCHOOL CROSSING PATROLS,"�2,974.20"
11/10/2013,PARKEON LIMITED,Traffic Management,PROPERTY AND HIGHWAYS,CAR PARKS  GENERAL,�741.50
07/10/2013,ACS BPS LTD,Catering,PROPERTY AND HIGHWAYS,DECRIMINALISATION OF CAR PARKING,"�3,078.38"
18/10/2013,NSL LIMITED,Traffic Management,PROPERTY AND HIGHWAYS,DECRIMINALISATION OF CAR PARKING,"�9,724.00"
18/10/2013,NSL LIMITED,Traffic Management,PROPERTY AND HIGHWAYS,DECRIMINALISATION OF CAR PARKING,"�6,148.00"
18/10/2013,NSL LIMITED,Traffic Management,PROPERTY AND HIGHWAYS,DECRIMINALISATION OF CAR PARKING,"�32,860.05"
18/10/2013,NSL LIMITED,Traffic Management,PROPERTY AND HIGHWAYS,DECRIMINALISATION OF CAR PARKING,"�36,471.14"
18/10/2013,NSL LIMITED,Traffic Management,PROPERTY AND HIGHWAYS,DECRIMINALISATION OF CAR PARKING,"�6,147.50"
07/10/2013,ROAD SAFETY SERVICE LIMITED,Traffic Management,PROPERTY AND HIGHWAYS,STREET CLOSURE ORDERS,�993.00
09/10/2013,NORWOOD ELECTRICAL (UK) LTD,Building Construction Materials,PROPERTY AND HIGHWAYS,BUSINESS SUPPORT TEAM,"�2,599.85"
11/10/2013,BLISS BOOKS LTD,Education,PROPERTY AND HIGHWAYS,BUSINESS SUPPORT TEAM,�500.00
