"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C1","35648","44268","Business Manager","1.00","Law"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Secretariat & Private Office","15.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","D","23427","29092","Logistics [Trades]","2.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Quality Management","5.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","C1","35648","44268","Quality Management","16.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Estate Surveying","5.22","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF4","67032","77617","Business Management and Improvement","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","D","23427","29092","Executive Assistant","1.00","Other"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Security Advice","2.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","D","23427","29092","Marine Engineering","3.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Range Management","1.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","C1","35648","44268","Quantity Surveying","0.86","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Estates Management","64.31","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF4","67032","77617","Training Support","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","D","23427","29092","Legal Support Officer","1.00","Other"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Security Management","9.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","D","23427","29092","Material Accounting","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Reporting and Controls","3.00","Economics"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","C1","35648","44268","Reporting and Controls","6.64","Finance"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","External Communications","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF4","67032","77617","Not in post","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","E2","15623","18815","Legal Support Officer","1.00","Other"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Service HR Expert","17.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","D","23427","29092","Naval Architecture","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Safety Management","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","C1","35648","44268","Risk Management","13.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Geospatial Analyst","11.70","Operational delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF4","67032","77617","Trainer","10.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","B1","56436","72185","Legal Adviser","1.00","Law"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Service HR Service Provider","16.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","D","23427","29092","Obsolete Security","4.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Safety,Health,Enviroment&Fire","16.89","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","C1","35648","44268","Safety Management","77.51","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Housing Service Delivery","156.65","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF4","67032","77617","Training Support","4.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","B2","47942","59535","Legal Adviser","3.00","Law"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Site Estate","2.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","D","23427","29092","Operational Analysis","4.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Secretarial","1.40","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","C1","35648","44268","Safety,Health,Enviroment&Fire","9.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Information Technology","4.54","information technology"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF4","67032","77617","Trainer","11.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","OF4","67032","77617","Legal Adviser","1.00","Law"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Soft Facilities Management","12.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","D","23427","29092","Port Operations","2.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Secretariat & Private Office","13.54","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","C1","35648","44268","Science & Engineering policy","8.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Internal Communications","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF4","67032","77617","Business Management and Improvement","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","D","23427","29092","Legal Support Officer","1.00","Other"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Specialist Instruction","92.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","D","23427","29092","Project Management","2.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Security Management","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","C1","35648","44268","Science&Technology Policy","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Inventory Management","4.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF4","67032","77617","Trainer","3.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","E1","18370","22124","Legal Support Officer","1.00","Other"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Storekeeping/WarehouseOps","2.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","D","23427","29092","Protocol & Visits","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Service HR Expert","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","C1","35648","44268","Secretariat & Private Office","33.48","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Knowledge Info Management","6.49","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF4","67032","77617","Trainer","41.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","OF5","81310","89408","Legal Adviser","1.00","Law"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Systems Engineering","3.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","D","23427","29092","Quality Management","3.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Service HR Service Provider","7.01","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","C1","35648","44268","Security Advice","3.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Legal","1.00","Law"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF4","67032","77617","Not in post","4.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","B1","56436","72185","Legal Adviser","3.00","Law"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Teaching","10.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","D","23427","29092","Reporting and Controls","3.86","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Site Estate","1.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","C1","35648","44268","Security Audit","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","MGS Unarmed Guarding","87.31","Operational delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF4","67032","77617","Business Management and Improvement","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","E1","18370","22124","Legal Support Officer","1.00","Other"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Technical [Trades]","13.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","D","23427","29092","Safety,Health,Enviroment&Fire","3.80","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Soft Facilities Management","2.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","C1","35648","44268","Security Management","2.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Material Accounting","4.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF4","67032","77617","Planning Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","B1","56436","72185","Legal Adviser","9.00","Law"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Storekeeping/WarehouseOps","2.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","D","23427","29092","Salvage and Marine Operations","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Specialist Instruction","378.47","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","C1","35648","44268","Service HR Expert","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Obsolete Security","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF4","67032","77617","Training Support","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","B2","47942","59535","Legal Adviser","17.00","Law"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Training Support","37.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","D","23427","29092","Science & Engineering policy","5.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Statistical Analysis","4.00","Statisticians"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","C1","35648","44268","Supply Chain Management","2.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Performance Management","1.00","Internal Audit"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF5","81310","89408","Business Management and Improvement","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C1","35648","44268","Legal Adviser","4.00","Law"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Transaction Processing","2.00","Finance"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","D","23427","29092","Science - Chemistry","4.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Storekeeping/WarehouseOps","8.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","C1","35648","44268","SystemSafety&Enviromental Mgt","13.86","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Programme Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF5","81310","89408","Chaplaincy","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C2","29258","36333","Legal Adviser","4.00","Law"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Transport & Movement","7.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","D","23427","29092","Science - Material Science","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Teaching","7.94","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","C1","35648","44268","Systems Engineering","72.03","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Project Management","28.86","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF5","81310","89408","Business Management and Improvement","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","D","23427","29092","Legal Support Officer","6.00","Other"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","WOME Production","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","D","23427","29092","Secretarial","5.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Technical [Trades]","25.80","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","C1","35648","44268","Technical [Trades]","10.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Quantity Surveying","1.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF5","81310","89408","Business Management and Improvement","2.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","E1","18370","22124","Legal Support Officer","5.00","Other"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2 MSF","29258","36333","Administrative Support","7.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","D","23427","29092","Secretariat & Private Office","6.94","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Through Life Support","4.64","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","C1","35648","44268","Technology Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Range Management","6.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF5","81310","89408","Training Support","4.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C2","29258","36333","Business Manager","1.00","Other"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2 MSF","29258","36333","Audit and Assurance","2.00","Internal Audit"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","D","23427","29092","Service HR Expert","4.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Training Support","49.41","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","C1","35648","44268","Through Life Support","114.22","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Reporting and Controls","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF5","81310","89408","Training Support","3.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","B1","56436","72185","Legal Adviser","7.00","Law"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2 MSF","29258","36333","Business Management","149.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","D","23427","29092","Service HR Service Provider","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Transaction Processing","16.38","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","C1","35648","44268","Training Support","4.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Safety,Health,Enviroment&Fire","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF5","81310","89408","Training Support","4.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","B2","47942","59535","Legal Adviser","4.00","Law"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2 MSF","29258","36333","Civilian HR Service Provider","2.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","D","23427","29092","Specialist Instruction","14.81","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Transport & Movement","11.78","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","C1","35648","44268","Transaction Processing","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Secretarial","3.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF5","81310","89408","Business Management and Improvement","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","E1","18370","22124","Legal Support Officer","1.00","Other"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2 MSF","29258","36333","Community Development Work","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","D","23427","29092","Statistical Analysis","0.64","Statisticians"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","WOME Production","5.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","C1","35648","44268","Transport & Movement","6.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Secretariat & Private Office","0.64","Operational delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF5","81310","89408","Business Management and Improvement","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","OF4","67032","77617","Legal Adviser","1.00","Law"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2 MSF","29258","36333","Community Service","7.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","D","23427","29092","Statistics","1.00","Statisticians"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","WOME Safety","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","C1","35648","44268","WOME Production","11.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Security Management","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR4","29122","31219","Logistics","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","B1","56436","72185","Legal Adviser","4.00","Law"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2 MSF","29258","36333","Contract Perf Meas & Mgnt","1.00","procurement"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","D","23427","29092","Storekeeping/WarehouseOps","4.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","E1","18370","22124","Acoustics","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","C1","35648","44268","WOME Safety","34.64","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Security Support","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR4","29122","31219","Driver","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","B2","47942","59535","Legal Adviser","1.00","Law"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2 MSF","29258","36333","Decision Support","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","D","23427","29092","Systems Engineering","2.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","E1","18370","22124","Administrative Support","558.45","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","C1 MSF","35648","44268","Business Management","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Site Estate","3.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR4","29122","31219","HR support officer","4.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","Pat Off2","65427","77736","Legal Adviser","9.00","Law"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2 MSF","29258","36333","Direct Military Support","136.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","D","23427","29092","Teaching","6.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","E1","18370","22124","AeroEng(Electronics/Avionics)","2.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","C1 MSF","35648","44268","Direct Military Support","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Soft Facilities Management","14.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR4","29122","31219","IT Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","Pat Off1","69409","83714","Legal Adviser","2.00","Law"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2 MSF","29258","36333","Employee Representative","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","D","23427","29092","Technical [Trades]","3.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","E1","18370","22124","Business Management","3.81","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","C1 MSF","35648","44268","Information Technology","1.00","information technology"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Systems Engineering","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR4","29122","31219","Business Management and Improvement","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","Pat Off3A","40151","59535","Legal Adviser","2.00","Law"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2 MSF","29258","36333","Housing Service Delivery","1.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","D","23427","29092","Through Life Support","5.80","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","E1","18370","22124","Case Assessment","3.31","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","C1 MSF","35648","44268","Obsolete Security","2.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Technical [Trades]","5.81","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR4","29122","31219","Not in post","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","Pat Off3b","29258","43188","Legal Adviser","4.00","Law"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2 MSF","29258","36333","Information Technology","5.00","information technology"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","D","23427","29092","Training Support","16.64","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","E1","18370","22124","Civilian Training","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","C1 MSF","35648","44268","Performance Management","0.40","Internal Audit"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Training Support","3.13","Operational delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR4","29122","31219","Trainer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","D","23427","29092","Legal Support Officer","4.00","Other"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2 MSF","29258","36333","Internal Communications","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","D","23427","29092","Transport & Movement","6.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","E1","18370","22124","Commercial Analysis","4.00","procurement"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","C1 MSF","35648","44268","Security Advice","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Transaction Processing","3.00","Finance"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR5-6","30013","35426","Logistics","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","E1","18370","22124","Legal Support Officer","5.00","Other"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2 MSF","29258","36333","Inventory Management","6.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","D","23427","29092","WOME Production","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","E1","18370","22124","Community Development Work","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","C1 MSF","35648","44268","Storekeeping/WarehouseOps","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","E1","18370","22124","Administrative Support","105.43","Operational delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR5-6","30013","35426","Training Support","5.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C2","29258","36333","Legal Support Officer","2.00","Other"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2 MSF","29258","36333","Logistics [Trades]","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","E1","18370","22124","Administrative Support","300.69","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","E1","18370","22124","Community Service","24.24","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","C1 MSF","35648","44268","Systems Engineering","3.81","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","E1","18370","22124","Business Management","10.78","Operational delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR5-6","30013","35426","IT Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C1","35648","44268","Legal Support Officer","1.00","Other"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2 MSF","29258","36333","Museum","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","E1","18370","22124","Afloat Support","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","E1","18370","22124","Contract Perf Meas & Mgnt","2.00","procurement"
