PUBLICATION,EXTRACT_DATE,ORG_TYPE,ORG_CODE,ONS_CODE,SEX,AGE,NUMBER_OF_PATIENTS
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,55,2552
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,56,2546
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,57,2414
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,58,2324
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,59,2330
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,6,2399
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,60,2343
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,61,2206
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,62,2089
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,63,2093
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,64,2034
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,65,1950
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,66,1997
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,67,2052
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,68,2138
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,69,2305
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,7,2420
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,70,2508
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,71,1853
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,72,1733
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,73,1839
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,74,1537
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,75,1445
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,76,1273
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,77,1195
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,78,1290
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,79,1165
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,8,2428
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,80,1091
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,81,1084
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,82,953
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,83,936
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,84,814
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,85,800
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,86,688
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,87,671
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,88,562
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,89,548
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,9,2439
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,90,448
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,91,356
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,92,330
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,93,225
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,94,176
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,FEMALE,95+,553
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,0,2143
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,1,2365
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,10,2426
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,11,2398
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,12,2455
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,13,2338
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,14,2300
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,15,2225
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,16,2271
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,17,2305
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,18,2338
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,19,2137
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,2,2336
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,20,2128
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,21,2087
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,22,2134
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,23,2278
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,24,2295
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,25,2411
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,26,2535
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,27,2540
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,28,2501
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,29,2654
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,3,2406
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,30,2557
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,31,2679
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,32,2545
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,33,2563
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,34,2445
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,35,2490
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,36,2532
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,37,2536
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,38,2404
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,39,2291
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,4,2459
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,40,2149
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,41,2313
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,42,2403
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,43,2429
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,44,2490
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,45,2589
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,46,2756
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,47,2828
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,48,2900
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,49,2920
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,5,2425
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,50,2787
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,51,2684
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,52,2824
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,53,2817
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,54,2718
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,55,2706
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,56,2690
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,57,2383
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,58,2483
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,59,2334
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,6,2496
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,60,2329
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,61,2182
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,62,2106
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,63,2091
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,64,2148
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,65,2100
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,66,2023
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,67,2043
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,68,2145
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,69,2247
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,7,2545
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,70,2476
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,71,1849
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,72,1646
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,73,1616
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,74,1528
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,75,1294
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,76,1163
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,77,1130
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,78,1015
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,79,1043
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,8,2510
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,80,959
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,81,856
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,82,730
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,83,664
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,84,571
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,85,533
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,86,470
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,87,410
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,88,352
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,89,288
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,9,2547
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,90,183
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,91,178
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,92,116
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,93,103
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,94,62
GP_PRAC_PAT_LIST,01SEP2017,CCG,01A,E38000050,MALE,95+,168
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,0,858
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,1,1012
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,10,1091
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,11,1122
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,12,1048
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,13,1083
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,14,1109
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,15,988
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,16,1030
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,17,1123
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,18,1090
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,19,864
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,2,961
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,20,795
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,21,782
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,22,876
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,23,924
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,24,1007
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,25,1072
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,26,1047
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,27,1098
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,28,1100
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,29,1153
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,3,1026
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,30,1070
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,31,1150
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,32,1190
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,33,1171
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,34,1208
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,35,1248
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,36,1251
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,37,1315
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,38,1291
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,39,1250
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,4,1099
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,40,1217
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,41,1122
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,42,1366
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,43,1369
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,44,1448
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,45,1482
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,46,1561
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,47,1544
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,48,1624
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,49,1672
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,5,1127
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,50,1638
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,51,1629
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,52,1682
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,53,1715
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,54,1588
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,55,1640
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,56,1583
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,57,1420
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,58,1407
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,59,1368
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,6,1179
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,60,1302
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,61,1261
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,62,1270
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,63,1266
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,64,1269
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,65,1206
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,66,1285
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,67,1306
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,68,1311
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,69,1501
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,7,1090
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,70,1752
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,71,1267
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,72,1162
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,73,1253
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,74,1119
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,75,1022
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,76,915
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,77,912
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,78,890
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,79,869
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,8,1095
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,80,851
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,81,825
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,82,745
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,83,696
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,84,610
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,85,565
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,86,584
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,87,526
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,88,462
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,89,441
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,9,1133
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,90,323
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,91,277
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,92,227
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,93,227
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,94,175
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,FEMALE,95+,458
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,0,882
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,1,1091
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,10,1172
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,11,1177
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,12,1199
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,13,1101
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,14,1137
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,15,1030
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,16,1084
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,17,1122
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,18,1186
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,19,904
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,2,1044
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,20,904
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,21,827
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,22,935
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,23,992
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,24,1059
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,25,1048
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,26,1102
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,27,1075
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,28,1088
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,29,1102
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,3,1139
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,30,1080
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,31,1104
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,32,1138
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,33,1149
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,34,1169
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,35,1208
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,36,1268
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,37,1377
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,38,1326
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,39,1187
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,4,1147
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,40,1216
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,41,1333
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,42,1295
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,43,1426
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,44,1429
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,45,1463
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,46,1640
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,47,1564
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,48,1566
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,49,1541
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,5,1199
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,50,1730
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,51,1630
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,52,1652
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,53,1667
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,54,1691
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,55,1679
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,56,1608
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,57,1529
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,58,1399
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,59,1429
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,6,1214
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,60,1326
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,61,1293
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,62,1238
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,63,1259
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,64,1321
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,65,1202
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,66,1203
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,67,1265
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,68,1339
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,69,1370
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,7,1165
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,70,1567
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,71,1178
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,72,1122
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,73,1132
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,74,1050
GP_PRAC_PAT_LIST,01SEP2017,CCG,01C,E38000056,MALE,75,859
