election_id,election_type,election_date,district_name,result_votes_total,result_url,candidate_votes,candidate_elected,party_name,party_short_name,party_resource_uri,person_id,person_first_name,person_middle_names,person_last_name,person_all_names
1,council,04/06/2009,Rugby,2793,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/8E8BFFDE4031574680256F460052B489,368,0,Liberal Democrat,LibDem,http://openelectiondata.org/id/parties/26,2908,David,Charles,Elson,DavidCharlesElson
1,council,04/06/2009,Rugby,2793,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/8E8BFFDE4031574680256F460052B489,1761,1,Conservative,Con,http://openelectiondata.org/id/parties/25,2909,Robert,Phillip Lort,Morris-Jones,RobertPhillip LortMorris-Jones
1,council,04/06/2009,Rugby,2793,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/8E8BFFDE4031574680256F460052B489,322,0,Green,Green,http://openelectiondata.org/id/parties/64,2910,Paul,David,Sandison,PaulDavidSandison
1,council,04/06/2009,Rugby,2793,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/8E8BFFDE4031574680256F460052B489,342,0,Labour,Lab,http://openelectiondata.org/id/parties/6,2907,Robert,Charles,Bevin,RobertCharlesBevin
1,council,04/06/2009,North Warwickshire,2228,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/CD0773C0A55E942D80256F460052B462,989,1,Conservative,Con,http://openelectiondata.org/id/parties/25,2911,Carol,,Fox,CarolFox
1,council,04/06/2009,North Warwickshire,2228,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/CD0773C0A55E942D80256F460052B462,619,0,Labour,Lab,http://openelectiondata.org/id/parties/6,2912,Richard,John,Grant,RichardJohnGrant
1,council,04/06/2009,North Warwickshire,2228,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/CD0773C0A55E942D80256F460052B462,404,0,Liberal Democrat,LibDem,http://openelectiondata.org/id/parties/26,2913,Kieren,Luke,Moss,KierenLukeMoss
1,council,04/06/2009,North Warwickshire,2228,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/CD0773C0A55E942D80256F460052B462,216,0,Green,Green,http://openelectiondata.org/id/parties/64,2914,Stan,,Shire,StanShire
1,council,04/06/2009,Stratford,2965,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/2E9276BD53D395BC80256F460052B488,2003,1,Conservative,Con,http://openelectiondata.org/id/parties/25,2918,Mike,,Perry,MikePerry
1,council,04/06/2009,Stratford,2965,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/2E9276BD53D395BC80256F460052B488,244,0,Green,Green,http://openelectiondata.org/id/parties/64,2915,Judith,Helen,Barrett,JudithHelenBarrett
1,council,04/06/2009,Stratford,2965,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/2E9276BD53D395BC80256F460052B488,147,0,Labour,Lab,http://openelectiondata.org/id/parties/6,2916,Alec,George,Brown,AlecGeorgeBrown
1,council,04/06/2009,Stratford,2965,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/2E9276BD53D395BC80256F460052B488,571,0,Liberal Democrat,LibDem,http://openelectiondata.org/id/parties/26,2917,John,Michael,Cook,JohnMichaelCook
1,council,04/06/2009,Warwick,3460,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/B59106B52DFB6AE080256F460052B47F,218,0,Labour,Lab,http://openelectiondata.org/id/parties/6,2921,Peter,Joseph,Shiels,PeterJosephShiels
1,council,04/06/2009,Warwick,3460,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/B59106B52DFB6AE080256F460052B47F,1503,1,Liberal Democrat,LibDem,http://openelectiondata.org/id/parties/26,2922,John,Richard,Whitehouse,JohnRichardWhitehouse
1,council,04/06/2009,Warwick,3460,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/B59106B52DFB6AE080256F460052B47F,251,0,Green,Green,http://openelectiondata.org/id/parties/64,2919,Diana,Catherine,Clarke,DianaCatherineClarke
1,council,04/06/2009,Warwick,3460,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/B59106B52DFB6AE080256F460052B47F,1488,0,Conservative,Con,http://openelectiondata.org/id/parties/25,2920,George,,Illingworth,GeorgeIllingworth
1,council,04/06/2009,Warwick,2877,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/A519BEE425A2B31A80256F460052B46F,752,0,Liberal Democrat,LibDem,http://openelectiondata.org/id/parties/26,2925,Pat,,Ryan,PatRyan
1,council,04/06/2009,Warwick,2877,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/A519BEE425A2B31A80256F460052B46F,1550,1,Conservative,Con,http://openelectiondata.org/id/parties/25,2926,Dave,,Shilton,DaveShilton
1,council,04/06/2009,Warwick,2877,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/A519BEE425A2B31A80256F460052B46F,283,0,Green,Green,http://openelectiondata.org/id/parties/64,2923,James,Nicholas,Harrison,JamesNicholasHarrison
1,council,04/06/2009,Warwick,2877,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/A519BEE425A2B31A80256F460052B46F,292,0,Labour,Lab,http://openelectiondata.org/id/parties/6,2924,Justine,Laura,Potts,JustineLauraPotts
1,council,04/06/2009,Warwick,2826,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/F737508678FEAFE380256F460052B496,794,0,Liberal Democrat,LibDem,http://openelectiondata.org/id/parties/26,2929,Kate,,Dickson,KateDickson
1,council,04/06/2009,Warwick,2826,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/F737508678FEAFE380256F460052B496,1346,1,Conservative,Con,http://openelectiondata.org/id/parties/25,2928,Alan,,Cockburn,AlanCockburn
1,council,04/06/2009,Warwick,2826,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/F737508678FEAFE380256F460052B496,322,0,Labour,Lab,http://openelectiondata.org/id/parties/6,2930,Jeremy,,Eastaugh,JeremyEastaugh
1,council,04/06/2009,Warwick,2826,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/F737508678FEAFE380256F460052B496,141,0,BNP,BNP,http://openelectiondata.org/id/parties/38,2931,George,Albert,Jones,GeorgeAlbertJones
1,council,04/06/2009,Warwick,2826,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/F737508678FEAFE380256F460052B496,223,0,Green,Green,http://openelectiondata.org/id/parties/64,2927, Pippa,,Austin, PippaAustin
1,council,04/06/2009,Stratford,3029,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/E6562FD5E37401A080256F460052B495,325,0,Green,Green,http://openelectiondata.org/id/parties/64,2933,Jessica,,Pinson,JessicaPinson
1,council,04/06/2009,Stratford,3029,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/E6562FD5E37401A080256F460052B495,1561,1,Conservative,Con,http://openelectiondata.org/id/parties/25,2934,Chris,,Williams,ChrisWilliams
1,council,04/06/2009,Stratford,3029,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/E6562FD5E37401A080256F460052B495,1143,0,Liberal Democrat,LibDem,http://openelectiondata.org/id/parties/26,2932,David,,Booth,DavidBooth
1,council,04/06/2009,North Warwickshire,2220,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/7731E93C61408BD080256F460052B484,271,0,Green,Green,http://openelectiondata.org/id/parties/64,2936,Steve,,Griffiths,SteveGriffiths
1,council,04/06/2009,North Warwickshire,2220,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/7731E93C61408BD080256F460052B484,1085,1,Labour,Lab,http://openelectiondata.org/id/parties/6,2937,Brian,Peter,Moss,BrianPeterMoss
1,council,04/06/2009,North Warwickshire,2220,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/7731E93C61408BD080256F460052B484,864,0,Conservative,Con,http://openelectiondata.org/id/parties/25,2935,Gary,,Chamberlain,GaryChamberlain
1,council,04/06/2009,Rugby,2599,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/493441081E707F5880256F85005556D1,250,0,Liberal Democrat,LibDem,http://openelectiondata.org/id/parties/26,2940,Diane,,Pask,DianePask
1,council,04/06/2009,Rugby,2599,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/493441081E707F5880256F85005556D1,350,0,Green,Green,http://openelectiondata.org/id/parties/64,2941,Roy,Leonard,Sandison,RoyLeonardSandison
1,council,04/06/2009,Rugby,2599,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/493441081E707F5880256F85005556D1,315,0,BNP,BNP,http://openelectiondata.org/id/parties/38,2938,Jo,,Felvus-McCarron,JoFelvus-McCarron
1,council,04/06/2009,Rugby,2599,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/493441081E707F5880256F85005556D1,931,1,Conservative,Con,http://openelectiondata.org/id/parties/25,2942,Claire,,Watson,ClaireWatson
1,council,04/06/2009,Rugby,2599,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/493441081E707F5880256F85005556D1,753,0,Labour,Lab,http://openelectiondata.org/id/parties/6,2939,Douglas,James Parsons,Hodkinson,DouglasJames ParsonsHodkinson
1,council,04/06/2009,Warwick,1680,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/36E1CEFAC6DEF69C80256F460052B466,276,0,Liberal Democrat,LibDem,http://openelectiondata.org/id/parties/26,2946,Robert,Leslie,New,RobertLeslieNew
1,council,04/06/2009,Warwick,1680,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/36E1CEFAC6DEF69C80256F460052B466,644,1,Labour,Lab,http://openelectiondata.org/id/parties/6,2943,Penny,,Bould,PennyBould
1,council,04/06/2009,Warwick,1680,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/36E1CEFAC6DEF69C80256F460052B466,285,0,Green,Green,http://openelectiondata.org/id/parties/64,2944,Bruce,Simon,Knight,BruceSimonKnight
1,council,04/06/2009,Warwick,1680,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/36E1CEFAC6DEF69C80256F460052B466,475,0,Conservative,Con,http://openelectiondata.org/id/parties/25,2945,Didar,,Kundi,DidarKundi
1,council,04/06/2009,Warwick,3025,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/6C72530E950106AA80256F460052B482,825,0,Conservative,Con,http://openelectiondata.org/id/parties/25,2950,Wallace,,Redford,WallaceRedford
1,council,04/06/2009,Warwick,3025,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/6C72530E950106AA80256F460052B482,1339,1,Liberal Democrat,LibDem,http://openelectiondata.org/id/parties/26,2947,Christopher,Charles Lawson,Davis,ChristopherCharles LawsonDavis
1,council,04/06/2009,Warwick,3025,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/6C72530E950106AA80256F460052B482,608,0,Green,Green,http://openelectiondata.org/id/parties/64,2948,Ian,William,Davison,IanWilliamDavison
1,council,04/06/2009,Warwick,3025,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/6C72530E950106AA80256F460052B482,253,0,Labour,Lab,http://openelectiondata.org/id/parties/6,2949,Malcolm,James,Fraser,MalcolmJamesFraser
1,council,04/06/2009,Warwick,11245,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/250223E6B6E8E0FA80256F460052B48F,555,0,Green,Green,http://openelectiondata.org/id/parties/64,2954,Felicity,,Rock,FelicityRock
1,council,04/06/2009,Warwick,11245,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/250223E6B6E8E0FA80256F460052B48F,1552,0,Conservative,Con,http://openelectiondata.org/id/parties/25,2953,Andy,,Leahy,AndyLeahy
1,council,04/06/2009,Warwick,11245,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/250223E6B6E8E0FA80256F460052B48F,459,0,Green,Green,http://openelectiondata.org/id/parties/64,2958,Thomas,Andrew,Watson,ThomasAndrewWatson
1,council,04/06/2009,Warwick,11245,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/250223E6B6E8E0FA80256F460052B48F,629,0,Labour,Lab,http://openelectiondata.org/id/parties/6,2955,Robert,Alasdair,Russell,RobertAlasdairRussell
1,council,04/06/2009,Warwick,11245,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/250223E6B6E8E0FA80256F460052B48F,608,0,Labour,Lab,http://openelectiondata.org/id/parties/6,2959,Jerry,John,Weber,JerryJohnWeber
1,council,04/06/2009,Warwick,11245,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/250223E6B6E8E0FA80256F460052B48F,2856,1,Liberal Democrat,LibDem,http://openelectiondata.org/id/parties/26,2951,Sarah,Elizabeth,Boad,SarahElizabethBoad
1,council,04/06/2009,Warwick,11245,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/250223E6B6E8E0FA80256F460052B48F,1279,0,Conservative,Con,http://openelectiondata.org/id/parties/25,2956,Clair,,Taylor-Powell,ClairTaylor-Powell
1,council,04/06/2009,Warwick,11245,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/250223E6B6E8E0FA80256F460052B48F,2864,1,Liberal Democrat,LibDem,http://openelectiondata.org/id/parties/26,2952,Eithne,Marie,Goode,EithneMarieGoode
1,council,04/06/2009,Warwick,11245,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/250223E6B6E8E0FA80256F460052B48F,443,0,Other,Other,NULL,2957,Greville,,Warwick,GrevilleWarwick
1,council,04/06/2009,Warwick,2278,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/955EA1823826753680256F460052B490,901,1,Labour,Lab,http://openelectiondata.org/id/parties/6,2961,Tim,,Naylor,TimNaylor
1,council,04/06/2009,Warwick,2278,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/955EA1823826753680256F460052B490,727,0,Conservative,Con,http://openelectiondata.org/id/parties/25,2962,John,,Peake,JohnPeake
1,council,04/06/2009,Warwick,2278,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/955EA1823826753680256F460052B490,338,0,Green,Green,http://openelectiondata.org/id/parties/64,2963,Andrew,,Stevenson,AndrewStevenson
1,council,04/06/2009,Warwick,2278,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/955EA1823826753680256F460052B490,312,0,Liberal Democrat,LibDem,http://openelectiondata.org/id/parties/26,2960,Roger,Charles Henry,Copping,RogerCharles HenryCopping
1,council,04/06/2009,Warwick,2667,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/18F8D390E173648180256F8500559673,1976,1,Conservative,Con,http://openelectiondata.org/id/parties/25,2965,Jose,,Compton,JoseCompton
1,council,04/06/2009,Warwick,2667,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/18F8D390E173648180256F8500559673,126,0,Labour,Lab,http://openelectiondata.org/id/parties/6,2966,Andy,,Marshall,AndyMarshall
1,council,04/06/2009,Warwick,2667,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/18F8D390E173648180256F8500559673,299,0,Liberal Democrat,LibDem,http://openelectiondata.org/id/parties/26,2967,John,Steven,Wilson,JohnStevenWilson
1,council,04/06/2009,Warwick,2667,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/18F8D390E173648180256F8500559673,266,0,Green,Green,http://openelectiondata.org/id/parties/64,2964,Janice,Eleanor,Austin,JaniceEleanorAustin
1,council,04/06/2009,Nuneaton and Bedworth,2043,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/B5A0D6727CE6D24780256F460052B47D,220,0,Liberal Democrat,LibDem,http://openelectiondata.org/id/parties/26,2971,Frank,,Mills,FrankMills
1,council,04/06/2009,Nuneaton and Bedworth,2043,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/B5A0D6727CE6D24780256F460052B47D,271,0,BNP,BNP,http://openelectiondata.org/id/parties/38,2968,Tom,,Clarke,TomClarke
1,council,04/06/2009,Nuneaton and Bedworth,2043,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/B5A0D6727CE6D24780256F460052B47D,436,0,Conservative,Con,http://openelectiondata.org/id/parties/25,2972,Stephen,James,Paxton,StephenJamesPaxton
1,council,04/06/2009,Nuneaton and Bedworth,2043,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/B5A0D6727CE6D24780256F460052B47D,766,1,Labour,Lab,http://openelectiondata.org/id/parties/6,2969,Bob,,Hicks,BobHicks
1,council,04/06/2009,Nuneaton and Bedworth,2043,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/B5A0D6727CE6D24780256F460052B47D,350,0,Green,Green,http://openelectiondata.org/id/parties/64,2970,Keith,Anthony,Kondakor,KeithAnthonyKondakor
1,council,04/06/2009,Nuneaton and Bedworth,1523,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/81245F3E83E0334880256F460052B47C,505,1,Labour,Lab,http://openelectiondata.org/id/parties/6,2975,Sid,,Tooth,SidTooth
1,council,04/06/2009,Nuneaton and Bedworth,1523,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/81245F3E83E0334880256F460052B47C,401,0,Conservative,Con,http://openelectiondata.org/id/parties/25,2976,Kristofer,David,Wilson,KristoferDavidWilson
1,council,04/06/2009,Nuneaton and Bedworth,1523,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/81245F3E83E0334880256F460052B47C,147,0,Green,Green,http://openelectiondata.org/id/parties/64,2973,David,Gareth John,Cumner,DavidGareth JohnCumner
1,council,04/06/2009,Nuneaton and Bedworth,1523,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/81245F3E83E0334880256F460052B47C,470,0,BNP,BNP,http://openelectiondata.org/id/parties/38,2974,Jason,,Holmes,JasonHolmes
1,council,04/06/2009,Nuneaton and Bedworth,1900,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/3314EC1623E5B4CA80256F460052B467,409,0,BNP,BNP,http://openelectiondata.org/id/parties/38,2979,Wendy,,Hart,WendyHart
1,council,04/06/2009,Nuneaton and Bedworth,1900,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/3314EC1623E5B4CA80256F460052B467,770,1,Conservative,Con,http://openelectiondata.org/id/parties/25,2978,Jim,,Foster,JimFoster
1,council,04/06/2009,Nuneaton and Bedworth,1900,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/3314EC1623E5B4CA80256F460052B467,101,0,Green,Green,http://openelectiondata.org/id/parties/64,2980,Thomas,Merlin,Ingall,ThomasMerlinIngall
1,council,04/06/2009,Nuneaton and Bedworth,1900,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/3314EC1623E5B4CA80256F460052B467,405,0,Labour,Lab,http://openelectiondata.org/id/parties/6,2981,Mick,,Jones,MickJones
1,council,04/06/2009,Nuneaton and Bedworth,1900,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/3314EC1623E5B4CA80256F460052B467,215,0,Liberal Democrat,LibDem,http://openelectiondata.org/id/parties/26,2977,Alexandra,,Chappell,AlexandraChappell
1,council,04/06/2009,Nuneaton and Bedworth,3206,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/275AC115DB57F60380256F460052B45E,506,0,Green,Green,http://openelectiondata.org/id/parties/64,2983,Melanie,,Cheung,MelanieCheung
1,council,04/06/2009,Nuneaton and Bedworth,3206,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/275AC115DB57F60380256F460052B45E,625,0,Labour,Lab,http://openelectiondata.org/id/parties/6,2984,Gwynne,David,Pomfrett,GwynneDavidPomfrett
1,council,04/06/2009,Nuneaton and Bedworth,3206,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/275AC115DB57F60380256F460052B45E,2075,1,Conservative,Con,http://openelectiondata.org/id/parties/25,2982,David,Stewart,Bryden,DavidStewartBryden
1,council,04/06/2009,Nuneaton and Bedworth,2436,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/E04ED312D64ED1C880256F460052B492,547,0,Labour,Lab,http://openelectiondata.org/id/parties/6,2986,Vicky,,Fowler,VickyFowler
1,council,04/06/2009,Nuneaton and Bedworth,2436,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/E04ED312D64ED1C880256F460052B492,423,0,Green,Green,http://openelectiondata.org/id/parties/64,2987,Michele,Marie Pascale,Kondakor,MicheleMarie PascaleKondakor
1,council,04/06/2009,Nuneaton and Bedworth,2436,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/E04ED312D64ED1C880256F460052B492,1466,1,Conservative,Con,http://openelectiondata.org/id/parties/25,2985,Alan,John,Farnell,AlanJohnFarnell
1,council,04/06/2009,Nuneaton and Bedworth,2224,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/C6D48A137D10AAD380256F850055B363,510,0,Conservative,Con,http://openelectiondata.org/id/parties/25,2990,Andrew,,Hammerschmiedt,AndrewHammerschmiedt
1,council,04/06/2009,Nuneaton and Bedworth,2224,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/C6D48A137D10AAD380256F850055B363,967,1,Labour,Lab,http://openelectiondata.org/id/parties/6,2991,June,Anne,Tandy,JuneAnneTandy
1,council,04/06/2009,Nuneaton and Bedworth,2224,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/C6D48A137D10AAD380256F850055B363,254,0,Green,Green,http://openelectiondata.org/id/parties/64,2988,Melanie,Louise,Banks,MelanieLouiseBanks
1,council,04/06/2009,Nuneaton and Bedworth,2224,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/C6D48A137D10AAD380256F850055B363,493,0,BNP,BNP,http://openelectiondata.org/id/parties/38,2989,Yvonne,Jeanette,Deacon,YvonneJeanetteDeacon
1,council,04/06/2009,Nuneaton and Bedworth,3031,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/055E315CD43AB27380256F460052B480,1646,1,Conservative,Con,http://openelectiondata.org/id/parties/25,2993,Martin,Leslie Mann,Heatley,MartinLeslie MannHeatley
1,council,04/06/2009,Nuneaton and Bedworth,3031,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/055E315CD43AB27380256F460052B480,432,0,BNP,BNP,http://openelectiondata.org/id/parties/38,2994,Andy,,Ingram,AndyIngram
1,council,04/06/2009,Nuneaton and Bedworth,3031,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/055E315CD43AB27380256F460052B480,529,0,Labour,Lab,http://openelectiondata.org/id/parties/6,2995,Kevin,,Young,KevinYoung
1,council,04/06/2009,Nuneaton and Bedworth,3031,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/055E315CD43AB27380256F460052B480,424,0,Green,Green,http://openelectiondata.org/id/parties/64,2992,Laurel,Emily,Brindley,LaurelEmilyBrindley
1,council,04/06/2009,North Warwickshire,2832,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/F1B9BA597CD6427F80256F460052B48B,376,0,Green,Green,http://openelectiondata.org/id/parties/64,2996,Robert,,King,RobertKing
1,council,04/06/2009,North Warwickshire,2832,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/F1B9BA597CD6427F80256F460052B48B,1328,1,Conservative,Con,http://openelectiondata.org/id/parties/25,2997,Tilly,,May,TillyMay
1,council,04/06/2009,North Warwickshire,2832,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/F1B9BA597CD6427F80256F460052B48B,1128,0,Labour,Lab,http://openelectiondata.org/id/parties/6,2998,Mick,,Stanley,MickStanley
1,council,04/06/2009,Nuneaton and Bedworth,2166,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/C57FA95533A9148C80256F850055F05E,216,0,Green,Green,http://openelectiondata.org/id/parties/64,3000,Ann,Laura,Lewis,AnnLauraLewis
1,council,04/06/2009,Nuneaton and Bedworth,2166,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/C57FA95533A9148C80256F850055F05E,386,0,BNP,BNP,http://openelectiondata.org/id/parties/38,3001,Kevin,Nicholas,Moore,KevinNicholasMoore
1,council,04/06/2009,Nuneaton and Bedworth,2166,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/C57FA95533A9148C80256F850055F05E,714,0,Conservative,Con,http://openelectiondata.org/id/parties/25,3002,Kam,,Singh,KamSingh
1,council,04/06/2009,Nuneaton and Bedworth,2166,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/C57FA95533A9148C80256F850055F05E,850,1,Labour,Lab,http://openelectiondata.org/id/parties/6,2999,Julie,Anne,Jackson,JulieAnneJackson
1,council,04/06/2009,Stratford,3728,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/F406BA1821581BBB80256F460052B46E,2066,1,Conservative,Con,http://openelectiondata.org/id/parties/25,3004,Chris,,Saint,ChrisSaint
1,council,04/06/2009,Stratford,3728,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/F406BA1821581BBB80256F460052B46E,304,0,Labour,Lab,http://openelectiondata.org/id/parties/6,3003,Christopher,Mark,Aston,ChristopherMarkAston
1,council,04/06/2009,Stratford,3728,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/F406BA1821581BBB80256F460052B46E,260,0,Green,Green,http://openelectiondata.org/id/parties/64,3005,David,Frank,Steele,DavidFrankSteele
1,council,04/06/2009,Stratford,3728,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/F406BA1821581BBB80256F460052B46E,1098,0,Liberal Democrat,LibDem,http://openelectiondata.org/id/parties/26,3006,Philip,Peter John,Vial,PhilipPeter JohnVial
1,council,04/06/2009,Stratford,2703,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/5E91D7F15117E6F980256F460052B48D,253,0,Green,Green,http://openelectiondata.org/id/parties/64,3008,Jennifer,,Batt,JenniferBatt
1,council,04/06/2009,Stratford,2703,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/5E91D7F15117E6F980256F460052B48D,749,0,Liberal Democrat,LibDem,http://openelectiondata.org/id/parties/26,3009,Helena,Joyce,Knight,HelenaJoyceKnight
1,council,04/06/2009,Stratford,2703,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/5E91D7F15117E6F980256F460052B48D,460,0,Labour,Lab,http://openelectiondata.org/id/parties/6,3010,Peter,Glynne,Thomas,PeterGlynneThomas
1,council,04/06/2009,Stratford,2703,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/5E91D7F15117E6F980256F460052B48D,1241,1,Conservative,Con,http://openelectiondata.org/id/parties/25,3007,John,Robert,Appleton,JohnRobertAppleton
