Body_Name,Body,Payment Date,Transaction Number,Department,Supplier Name,Supplier Post Code,Expenditure Category,Net Amount
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534300,G-C & A - Over 18's,ST MARTINS RESIDENTS FUND,NG2 6DN,840-Fees & Charges - Adults,21.3000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534520,R-Resources,ST MARYS  CHAMBERS,NG1 1HN,456-Specialists Fees,575.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534399,G-C & A - Over 18's,ST MARYS RESIDENTIAL HOME,NG2 6DN,520-Community Care,3208.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534521,C-Community Services,STAFFORDSHIRE COUNTY COUNCIL,ST16 2NF,465-Display/Conservn/Exhibs,85.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534522,C-Community Services,STANTON RECYCLING LTD,DE7 4BG,461-Waste Serv Contract Payt,615.3100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534524,C-Community Services,STEVE CLIFFORD PLUMBING LTD,NG6 8NN,200-R & M of Buildings,1700.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534525,F-C & A - Central,SUNBEAM FOSTERING AGENCY LTD,UB6 7JB,516-Payts-Ext Foster Parents,2874.3400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534525,F-C & A - Central,SUNBEAM FOSTERING AGENCY LTD,UB6 7JB,516-Payts-Ext Foster Parents,2968.0700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534525,F-C & A - Central,SUNBEAM FOSTERING AGENCY LTD,UB6 7JB,516-Payts-Ext Foster Parents,3030.5600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534525,F-C & A - Central,SUNBEAM FOSTERING AGENCY LTD,UB6 7JB,516-Payts-Ext Foster Parents,2905.5900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534525,F-C & A - Central,SUNBEAM FOSTERING AGENCY LTD,UB6 7JB,516-Payts-Ext Foster Parents,2968.0700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,P-Card,C-Communities,SUPPLIES TEAM LTD,,426-Stationery,569.8800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,P-Card,C-Communities,SURVEYMONKEYCOM/HELP,,426-Stationery,249.1700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534526,C-Community Services,TALISMAN LTD,LE14 3NA,463-Other Contractor Paymnts,250.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534527,R-Resources,TALKTALK BUSINESS,WA3 7WU,436-Telephones,36.2300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,P-Card,C-Communities,"TASKERS UK LTD,",,408-Materials General,150.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,P-Card,C-Communities,TATES STORE 347576,,417-Contract Catering,10.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534309,G-C & A - Over 18's,TAYLOR HOGAN HEALTH CARE SERV USER A/C,NG22 8TT,840-Fees & Charges - Adults,81.1500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534310,G-C & A - Over 18's,TAYLOR HOGAN HEALTHCARE LTD SERVICE USER,NG22 8TT,840-Fees & Charges - Adults,82.3500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534528,V-Central Items,TECHNOLOGY SERVICES GROUP,NE12 8ET,REDACTED OTHER SPEND,670.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,P-Card,F-C & F - Central,TESCO STORES (5378),,412-Provisions,23.5100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,P-Card,C-Communities,TESCO STORES 2702,,417-Contract Catering,4.6800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,P-Card,F-C & F - Central,TESCO STORES 2702,,412-Provisions,51.7100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,P-Card,C-Communities,TESCO STORES 6430,,417-Contract Catering,10.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,P-Card,F-C & F - Central,TESCO STORES 6439,,412-Provisions,3.2400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,P-Card,C-Communities,TEX BEESTON S/STN,,300-Fuel/Oil/Tyres/Spares,63.6500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534530,F-C & A - Central,THE AWARD SCHEME LTD,EH6 5RQ,821-Sales-General,2690.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534400,G-C & A - Over 18's,THE CONIFERS REST HOME LTD,NG3 7GJ,520-Community Care,14372.8800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534401,G-C & A - Over 18's,THE DISABILITIES TRUST,NG7 6AJ,520-Community Care,27164.8800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534531,Z-Capital,THE GARAGE DOOR COMPANY,S1 4QG,9NB-Bldg Wrk-Contract Pymnts,749.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,P-Card,N-Development - Services,THE STAGE HOTEL,,475-Other Services,925.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,P-Card,C-Communities,THE WALLACE COLLECTION,,408-Materials General,6.9900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534532,F-C & A - Central,TICK TOCK MOBILE CRECHE,NG7 2BY,475-Other Services,36.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534533,Z-Capital,TOTAL INTEGRATED SOLUTIONS LIMITED,NG18 5BU,9NC-Buildg Wrk-Direct Pymnts,1950.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534533,F-C & A - Central,TOTAL INTEGRATED SOLUTIONS LIMITED,NG18 5BU,401-Operational Equipment,95.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,P-Card,V-Central Items,TTS GROUP LTD,,REDACTED OTHER SPEND,49.4800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534535,F-C & A - Central,TUN TUM HOUSING ASSOCIATION,NG7 7LW,550-Section 17,271.9000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534402,G-C & A - Over 18's,TURNING POINT INCOME,NG7 7DR,520-Community Care,30784.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534537,G-C & A - Over 18's,UBU,HG1 5BJ,520-Community Care,2129.8200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534538,V-Central Items,"UNION OF CONSTRUCTION, ALLIED TRADES & TECHNICIANS",SW4 9RL,976-System Control Account,36.4400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534539,V-Central Items,UNISON,NG5 1AF,976-System Control Account,28093.1200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534540,V-Central Items,UNITE THE UNION,NE1 8TW,976-System Control Account,2925.6000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534320,G-C & A - Over 18's,UNITED HEALTH LTD,LN2 4WJ,840-Fees & Charges - Adults,81.1500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534541,N-Development & Growth - Services,UNIVERSAL SMART CARDS LTD,WD6 1NA,475-Other Services,504.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,P-Card,V-Central Items,UPT - EMT NOTTINGHAM R,,987-Short Term Creditors-Control,4.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,P-Card,F-C & F - Central,UPT - NOTTINGHAMCITY C,,401-Operational Equipment,1.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534321,G-C & A - Over 18's,V S LY,NG7 4DU,840-Fees & Charges - Adults,162.8000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534403,G-C & A - Over 18's,VARS CARE LTD,NG19 7AD,520-Community Care,2092.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534542,Z-Capital,VINSHIRE PLUMBING & HEATING LTD,DE24 9HL,9NB-Bldg Wrk-Contract Pymnts,47920.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534542,Z-Capital,VINSHIRE PLUMBING & HEATING LTD,DE24 9HL,9NB-Bldg Wrk-Contract Pymnts,90323.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534404,G-C & A - Over 18's,VOYAGE,WS13 6QD,520-Community Care,6148.5200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534326,G-C & A - Over 18's,W J SCOTT RE ASCOT HOUSE RESIDENTS,NG5 2EY,840-Fees & Charges - Adults,30.1500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,P-Card,C-Communities,W M MORRISONS,,413-Grounds Maintenance Mats,16.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534543,Z-Capital,WATES CONSTRUCTION LTD,KT22 7SW,9NB-Bldg Wrk-Contract Pymnts,731246.8000000001
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,P-Card,P-Royal Centre,WEST COAST TRAINS,,330-Staff Travel,13.2000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,P-Card,C-Communities,WESTERN POWER DISTRIBU,,475-Other Services,340.6400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,P-Card,C-Communities,WILKO RETAIL LIMIT,,499-Transfer to/fm Funds,49.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534331,G-C & A - Over 18's,WILLOWBROOK RESIDENTS MONIES,NG4 3BG,840-Fees & Charges - Adults,82.3500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534333,G-C & A - Over 18's,WJ & C STALA TRADING AS HAVEN LODGE,NG5 1AY,840-Fees & Charges - Adults,46.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534334,G-C & A - Over 18's,WJ SCOTT RE ASHLEIGH HOUSE RESIDENTS,NG5 2EN,840-Fees & Charges - Adults,24.9000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,534335,G-C & A - Over 18's,WOODTHORPE VIEW REST HOME,NG5 4GY,840-Fees & Charges - Adults,24.4000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,P-Card,R-Resources,WWW.HEARTINTERNET.CO.U,,437-IT Equipment,26.3800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,P-Card,C-Communities,WWW.HUNTLEIGH-HEAL,,401-Operational Equipment,108.4400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,P-Card,C-Communities,WWW.SWIMMING.ORG,,121-Training Course Fees,299.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,P-Card,C-Communities,WWW.SWIMMING.ORG,,121-Training Course Fees,299.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,P-Card,C-Communities,WWW.YOURPRICEFURNITURE,,417-Contract Catering,735.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,P-Card,C-Communities,WWW.YOURPRICEFURNITURE,,417-Contract Catering,637.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150608,P-Card,N-Development - Services,YESSS ELECTRICAL,,200-R & M of Buildings,57.9600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534545,Z-Capital,ABBACAS CONSULTING LTD,NG8 6PE,9NC-Buildg Wrk-Direct Pymnts,300.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534545,Z-Capital,ABBACAS CONSULTING LTD,NG8 6PE,9NP-Grants Paid,360.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534546,F-C & A - Central,ADHD SOLUTIONS CIC,LE4 7GH,475-Other Services,1250.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534547,C-Community Services,ADKINS BAKERY LTD,NG3 2NJ,412-Provisions,37.6400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534547,C-Community Services,ADKINS BAKERY LTD,NG3 2NJ,412-Provisions,47.0500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534547,C-Community Services,ADKINS BAKERY LTD,NG3 2NJ,412-Provisions,18.2100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534547,N-Development & Growth - Services,ADKINS BAKERY LTD,NG3 2NJ,417-Contract Catering,2.2400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534547,N-Development & Growth - Services,ADKINS BAKERY LTD,NG3 2NJ,417-Contract Catering,5.7600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534547,N-Development & Growth - Services,ADKINS BAKERY LTD,NG3 2NJ,417-Contract Catering,11.4300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534547,G-C & A - Over 18's,ADKINS BAKERY LTD,NG3 2NJ,412-Provisions,27.2400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534548,C-Community Services,AEGIS ENGINEERING LTD,WA1 4RQ,420-Protective Clothing/Unif,370.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534548,C-Community Services,AEGIS ENGINEERING LTD,WA1 4RQ,420-Protective Clothing/Unif,140.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534548,C-Community Services,AEGIS ENGINEERING LTD,WA1 4RQ,420-Protective Clothing/Unif,370.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534550,R-Resources,ALERE TOXICOLOGY PLC,OX14 4RY,456-Specialists Fees,183.3300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534551,F-C & A - Central,ALLIED HEALTHCARE (UK) LTD,ST15 0TL,475-Other Services,2113.6200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534551,F-C & A - Central,ALLIED HEALTHCARE (UK) LTD,ST15 0TL,475-Other Services,46.4900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534551,F-C & A - Central,ALLIED HEALTHCARE (UK) LTD,ST15 0TL,475-Other Services,13.4000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534551,F-C & A - Central,ALLIED HEALTHCARE (UK) LTD,ST15 0TL,475-Other Services,439.4700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,P-Card,F-C & F - Central,AMAZON EU,,475-Other Services,23.4000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,P-Card,42164-P-Card,"AMAZON SVCS EUROPE,SAR",,401-Operational Equipment,16.9800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,P-Card,42164-P-Card,AMAZON UK MARKETPLACE,,401-Operational Equipment,9.9600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,P-Card,42164-P-Card,AMAZON UK MARKETPLACE,,475-Other Services,9.8700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534552,F-C & A - Central,AMY WEIR & ASSOCIATES LTD,TA7 0BH,455-Consultants Fees,6198.5500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,P-Card,F-C & F - Central,ARGOS DIRECT,,550-Section 17,83.6300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,P-Card,G-C & F - Over 18's,ARGOS RETAIL GROUP,,519-Adult Services,128.9400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534554,G-C & A - Over 18's,ARNOLD DAIRIES,NG6 8NE,412-Provisions,19.9200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534554,G-C & A - Over 18's,ARNOLD DAIRIES,NG6 8NE,412-Provisions,198.5200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534554,G-C & A - Over 18's,ARNOLD DAIRIES,NG6 8NE,412-Provisions,19.9200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,P-Card,F-C & F - Central,ASDA HOME SHOPPING,,404-Cleaning & Domestic Supp,12.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,P-Card,F-C & F - Central,ASDA HOME SHOPPING,,417-Contract Catering,4.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,P-Card,F-C & F - Central,ASDA HOME SHOPPING,,475-Other Services,10.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,P-Card,F-C & F - Central,ASDA HOME SHOPPING,,475-Other Services,28.6500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,P-Card,42164-P-Card,ASDA STORES 4880,,519-Adult Services,2.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,P-Card,42164-P-Card,ASDA SUPERSTORE,,412-Provisions,3.5600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,P-Card,42164-P-Card,ASDA SUPERSTORE 04030,,519-Adult Services,6.4000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534555,Z-Capital,ATKINS LTD T/A FAITHFUL & GOULD,B1 1TF,9ND-Fees,39058.7500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,P-Card,42164-P-Card,B & Q,,408-Materials General,34.8500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534558,C-Community Services,BASICS EQUIPMENT,PO20 0QJ,475-Other Services,218.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,P-Card,C-Communities,BLS PREZI INC,,401-Operational Equipment,106.9900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534560,V-Central Items,BOAT INN,NG7 2NX,475-Other Services,869.3000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,P-Card,S-East Midlands Council,BOOKWHEN,,451-Subscriptions,6.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,25.4000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,125.0900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,291.8600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,88.1000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,238.7500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,414.6500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,86.0100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,14.4100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,155.1500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,13.3800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,G-C & A - Over 18's,BRAKE BROS LTD,TN24 8ZL,412-Provisions,278.7500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,G-C & A - Over 18's,BRAKE BROS LTD,TN24 8ZL,412-Provisions,261.8500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,F-C & A - Central,BRAKE BROS LTD,TN24 8ZL,412-Provisions,384.5800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,G-C & A - Over 18's,BRAKE BROS LTD,TN24 8ZL,412-Provisions,487.1400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,299.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,N-Development & Growth - Services,BRAKE BROS LTD,TN24 8ZL,417-Contract Catering,132.1100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,301.8600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,208.9800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,147.2400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,151.0700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,11.7900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,117.1000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,127.3800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,G-C & A - Over 18's,BRAKE BROS LTD,TN24 8ZL,412-Provisions,28.2600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,289.2300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,20.9800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,125.5900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,190.7500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,59.1200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,G-C & A - Over 18's,BRAKE BROS LTD,TN24 8ZL,412-Provisions,87.3300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,209.6500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,235.7700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,G-C & A - Over 18's,BRAKE BROS LTD,TN24 8ZL,412-Provisions,-2.9900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,223.1300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,146.4700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,355.1100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,298.7600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,237.6700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,494.4600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,53.8900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,184.2400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,149.5800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,47.8700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,128.8200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,38.3500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150609,534561,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,98.6100000000
