Organisation Name (A),Department (B),Service Cat Label (C ),Purpose of Spend (D),Expenditure CIPFA Sub Group (E ),Supplier (F),Supplier Reference (G),Pay Date (H),Transaction Number (I),Net Amount (J),Grant to VCSE? (K),Charity Number (L),Card Transaction (M),Irrecoverable VAT (N)
Pendle Borough Council,Information Services,Supplies and Services,Consultants Fees,4401,CHESS ICT BURNLEY LIMITED,A0091033, 14/09/2017,ITS0282906,12.64,N,N/A,N,N/A
Pendle Borough Council,Information Services,Supplies and Services,Consultants Fees,4401,CHESS ICT BURNLEY LIMITED,A0091033, 14/09/2017,ITS0282906,629.64,N,N/A,N,N/A
Pendle Borough Council,Information Services,Supplies and Services,Consultants Fees,4401,CHESS ICT BURNLEY LIMITED,A0091033, 14/09/2017,ITS0282907,679.12,N,N/A,N,N/A
Pendle Borough Council,Information Services,Supplies and Services,Other Expenses,4705,CHESS ICT BURNLEY LIMITED,A0091033, 14/09/2017,ITS4005670,-339.56,N,N/A,N,N/A
Pendle Borough Council,Information Services,Capital Costs,Capital : Payments,CD14,CHESS ICT BURNLEY LIMITED,A0091033, 14/09/2017,ITS0282908,10,N,N/A,N,N/A
Pendle Borough Council,Information Services,Capital Costs,Capital : Payments,CD14,CHESS ICT BURNLEY LIMITED,A0091033, 14/09/2017,ITS0282908,7553.2,N,N/A,N,N/A
Pendle Borough Council,Information Services,Capital Costs,Capital : Payments,CD14,CHESS ICT BURNLEY LIMITED,A0091033, 14/09/2017,ITS0282908,19378.8,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 07/09/2017,HED4005663,-615.71,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 07/09/2017,HED4005663,-325.98,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 07/09/2017,HED4005663,-235.71,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 07/09/2017,HED4005663,-189.15,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 07/09/2017,HED0282570,3.64,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 07/09/2017,HED0282571,12.48,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 07/09/2017,HED0282572,13,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 07/09/2017,HED0282573,16.64,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 07/09/2017,HED0282574,17.16,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 07/09/2017,HED0282575,18.2,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 07/09/2017,HED0282576,21.84,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 07/09/2017,HED0282577,22.88,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 07/09/2017,HED0282578,26.52,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 07/09/2017,HED0282579,28.08,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 07/09/2017,HED0282560,189.15,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 07/09/2017,HED0282561,235.71,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 07/09/2017,HED0282562,238.62,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 07/09/2017,HED0282563,264.81,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 07/09/2017,HED0282564,270.63,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 07/09/2017,HED0282565,276.45,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 07/09/2017,HED0282566,288.09,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 07/09/2017,HED0282567,320.1,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 07/09/2017,HED0282568,325.92,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 07/09/2017,HED0282569,392.85,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 28/09/2017,HED0283088,482.57,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 07/09/2017,HED4005663,-55.08,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 07/09/2017,HED4005663,-12.24,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 07/09/2017,HED0282582,8.16,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 07/09/2017,HED0282583,14.28,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 07/09/2017,HED0282584,18.36,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 07/09/2017,HED0282585,21.76,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 07/09/2017,HED0282586,25.84,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 07/09/2017,HED0282588,31.96,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 28/09/2017,HED0283087,35.36,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 07/09/2017,HED0282589,38.08,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 07/09/2017,HED0282590,50.32,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 07/09/2017,HED0282591,115.6,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 07/09/2017,HED0282592,160.48,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,COLSTON MEDIA LIMITED,A0091269, 07/09/2017,PCO0282633,90,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,EFM Materials,4004,CONTAINER CARE SOLUTIONS LIMITED,A0061112, 07/09/2017,OPS0282675,90,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,EFM Materials,4004,CONTAINER CARE SOLUTIONS LIMITED,A0061112, 07/09/2017,OPS0282615,120,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,EFM Materials,4004,CONTAINER CARE SOLUTIONS LIMITED,A0061112, 07/09/2017,OPS0282615,270,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,EFM Materials,4004,CONTAINER CARE SOLUTIONS LIMITED,A0061112, 07/09/2017,OPS0282677,375,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,EFM Materials,4004,CONTAINER CARE SOLUTIONS LIMITED,A0061112, 07/09/2017,OPS0282615,2280,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,EFM Materials,4004,CONTAINER CARE SOLUTIONS LIMITED,A0061112, 07/09/2017,OPS0282680,7800,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Bldgs : R & M : Day To Day,2001,CPC PROP & GARDENING SERV LTD,A0011770, 07/09/2017,HED0282558,200,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Bldgs : R & M : Day To Day,2001,CPC PROP & GARDENING SERV LTD,A0011770, 07/09/2017,HED0282559,630,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Indirect Employee Expenses,Recruitment,1221,DBS,A0072958, 21/09/2017,AAS0283074,484,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Other Expenses,4705,DBS,A0072958, 21/09/2017,AAS0283074,1232,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,DEFIBSHOP - IMPERATIVE TRAINING LTD,A0091291, 28/09/2017,PCO0283104,6.99,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,DEFIBSHOP - IMPERATIVE TRAINING LTD,A0091291, 28/09/2017,PCO0283104,44,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Indirect Employee Expenses,Emp : Medical Expenses,1236,DEVON PARTNERSHIP NHS TRUST,A0068658, 14/09/2017,PER0282900,120,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,DICK LEIGH,A0001675, 21/09/2017,PCO0282920,2.96,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,DICK LEIGH,A0001675, 21/09/2017,PCO0282920,8.32,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,DICK LEIGH,A0001675, 21/09/2017,PCO0282920,15.08,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,DICK LEIGH,A0001675, 28/09/2017,PCO0283097,130.95,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,DICK LEIGH,A0001675, 28/09/2017,PCO0283095,26.84,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Lubricants,3203,DICK LEIGH,A0001675, 28/09/2017,PCO0283095,183.2,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Gas,2202,DONG ENERGY SALES (UK) LTD,A0090977, 20/09/2017,AAS0283223,17.18,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Gas,2202,DONG ENERGY SALES (UK) LTD,A0090977, 20/09/2017,AAS0283224,30.13,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Gas,2202,DONG ENERGY SALES (UK) LTD,A0090977, 20/09/2017,AAS0283232,108.71,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Gas,2202,DONG ENERGY SALES (UK) LTD,A0090977, 20/09/2017,AAS0283233,93.97,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Gas,2202,DONG ENERGY SALES (UK) LTD,A0090977, 20/09/2017,AAS0283230,99.96,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Gas,2202,DONG ENERGY SALES (UK) LTD,A0090977, 20/09/2017,AAS0283231,163.99,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Gas,2202,DONG ENERGY SALES (UK) LTD,A0090977, 20/09/2017,AAS0283234,50.61,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Gas,2202,DONG ENERGY SALES (UK) LTD,A0090977, 20/09/2017,AAS0283221,108.64,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Gas,2202,DONG ENERGY SALES (UK) LTD,A0090977, 20/09/2017,AAS0283225,41.41,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Gas,2202,DONG ENERGY SALES (UK) LTD,A0090977, 20/09/2017,AAS0283222,55,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Gas,2202,DONG ENERGY SALES (UK) LTD,A0090977, 20/09/2017,AAS0283228,91.85,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,EFM Materials,4004,DORIS SYSTEMS GLOBAL LIMITED,A0066703, 28/09/2017,OPS0283110,55,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,Grant Funding,4737,REDACTED - PERSONAL DATA,A0083432, 28/09/2017,HMR0283129,25,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Premises Related Expense,Bldgs : R & M : Abnormal,2002,DRAIN BUSTERS,A0021656, 21/09/2017,ENV0283037,80,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,Capital : Payments,CD14,DWF LLP,A0084385, 21/09/2017,HED0283028,1403.4,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Electricity,2203,E.ON,A0023073, 14/09/2017,AAS0282895,-30,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Electricity,2203,E.ON,A0023073, 14/09/2017,AAS0282896,30.28,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Electricity,2203,E.ON,A0023073, 14/09/2017,AAS0282895,30.87,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Electricity,2203,E.ON,A0023073, 28/09/2017,AAS0283158,43.67,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Electricity,2203,E.ON UK PLC,A0044040, 14/09/2017,EST0282875,319.57,N,N/A,N,N/A
Pendle Borough Council,Planning & Building Control,Supplies and Services,EFM : Other Equipment,4003,REDACTED - PERSONAL DATA,A0091302, 28/09/2017,PBC0283070,21,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Printing & Stationery,4301,ELECTORAL REFORM SERVICES,A0041321, 07/09/2017,DAL0282714,141.96,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Printing & Stationery,4301,ELECTORAL REFORM SERVICES,A0041321, 21/09/2017,DAL0282987,2024.63,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Printing & Stationery,4301,ELECTORAL REFORM SERVICES,A0041321, 07/09/2017,DAL0282587,4252.53,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ELECTORAL REFORM SERVICES,A0041321, 07/09/2017,DAL0282714,910.93,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,EFM Materials,4004,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 21/09/2017,OPS0282965,400,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Protective Clothing,4201,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 21/09/2017,PCO0282917,29.55,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Protective Clothing,4201,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 21/09/2017,PCO0282917,33,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Protective Clothing,4201,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 14/09/2017,PCO0282776,45.6,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Protective Clothing,4201,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 21/09/2017,PCO0282917,189.9,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Protective Clothing,4201,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 07/09/2017,REG0282683,41.67,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 07/09/2017,OPS0282667,15.25,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 14/09/2017,OPS0282826,16.01,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 07/09/2017,OPS0282667,24,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 07/09/2017,OPS0282671,28.25,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 07/09/2017,OPS0282671,28.25,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 07/09/2017,OPS0282671,28.25,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 07/09/2017,OPS0282671,37.98,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 07/09/2017,OPS0282667,45.6,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 07/09/2017,OPS0282667,45.6,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 07/09/2017,OPS0282667,75.96,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 21/09/2017,OPS0282965,75.96,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 21/09/2017,OPS0282965,90,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 07/09/2017,OPS0282667,91.2,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 07/09/2017,OPS0282671,151.92,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 07/09/2017,OPS0282667,180,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 21/09/2017,OPS0282965,228,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Grants/Contributions,4739,ENTERPRISE LANCASHIRE LIMITED,A0090413, 14/09/2017,REG0282831,990,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Bldgs : R & M : Day To Day,2001,ESTATES & MANAGEMENT LTD,A0001051, 14/09/2017,HED0282813,3.8,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,F NUTTER & SONS,A0002037, 14/09/2017,EST0282867,8.71,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,F NUTTER & SONS,A0002037, 14/09/2017,EST0282867,25,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,F NUTTER & SONS,A0002037, 14/09/2017,EST0282867,78,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,F NUTTER & SONS,A0002037, 14/09/2017,EST0282867,130,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,F NUTTER & SONS,A0002037, 14/09/2017,EST0282867,6.09,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,F NUTTER & SONS,A0002037, 14/09/2017,EST0282867,208,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,F NUTTER & SONS,A0002037, 28/09/2017,HED0283089,131.77,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,F NUTTER & SONS,A0002037, 28/09/2017,HED0283089,380,N,N/A,N,N/A
Pendle Borough Council,Property Services,Capital Costs,Capital : Payments,CD14,F NUTTER & SONS,A0002037, 14/09/2017,EST0282868,790,N,N/A,N,N/A
Pendle Borough Council,Property Services,Capital Costs,Capital : Payments,CD14,F NUTTER & SONS,A0002037, 14/09/2017,EST0282868,900,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Capital Costs,Capital : Payments,CD14,REDACTED - PERSONAL DATA,A0091297, 21/09/2017,REG0282985,2397.5,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,FAST GLASS GLAZING LIMITED,A0005903, 21/09/2017,EST0282975,123.99,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,FAST GLASS GLAZING LIMITED,A0005903, 21/09/2017,EST0282975,126.12,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Supplies and Services,Other Expenses,4705,FIDELITI LIMITED,A0052058, 14/09/2017,PER0282890,49.21,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Capital : Payments,CD14,FIREFLY ENERGI LIMITED,A0091212, 28/09/2017,HMR0283123,765.45,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Capital : Payments,CD14,FIREFLY ENERGI LIMITED,A0091212, 14/09/2017,HMR0282878,1995,N,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,Other Expenses,4705,FIRST CORPORATE,A0091282, 14/09/2017,COR0282751,35,N,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,Other Expenses,4705,FIRST CORPORATE,A0091282, 14/09/2017,COR0282751,100,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,Capital : Payments,CD14,FLOODGATE LIMITED,A0091225, 28/09/2017,HED0283065,975,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Subscriptions & Donations,4706,FRC PREPARERS LEVY,A0089976, 07/09/2017,AAS0282725,268,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,Other Expenses,4705,FRED HAMER FUNERAL SVCS - HAVENCARE MGT LTD,A0075504, 21/09/2017,ENV0283038,1171,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,FREIGHT TRANSPORT ASSOCIATION,A0001124, 28/09/2017,OPS0283115,29.2,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,FRESH FIRE AND SECURITY LIMITED,A0091168, 28/09/2017,PCO0283102,-1995,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,FRESH FIRE AND SECURITY LIMITED,A0091168, 28/09/2017,PCO0283102,1995,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 05/09/2017,AAS0283015,42.09,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 12/09/2017,AAS0283017,48.23,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 26/09/2017,AAS0283305,51.76,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 05/09/2017,AAS0283015,53.07,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 12/09/2017,AAS0283017,57.78,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 19/09/2017,AAS0283075,60.92,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 19/09/2017,AAS0283075,63.36,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 12/09/2017,AAS0283017,75.86,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 05/09/2017,AAS0283015,79.7,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 12/09/2017,AAS0283017,80.24,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 05/09/2017,AAS0283015,97.6,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 26/09/2017,AAS0283305,129.46,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 26/09/2017,AAS0283305,133.08,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 19/09/2017,AAS0283075,145.12,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 26/09/2017,AAS0283305,162.59,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 05/09/2017,AAS0283015,237.5,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 19/09/2017,AAS0283075,266.94,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 12/09/2017,AAS0283017,273.04,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 26/09/2017,AAS0283305,297.36,N,N/A,N,N/A
