Department Family,Entity,Date,Expense Type,Expense area,Supplier,Transaction Number,Amount
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018109585,0.26
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018109585,1.6
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018109585,0.45
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018109585,6.83
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018109585,6.38
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018109585,20.36
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,M & S EQUIPELECTEQUIPINST - OTHER,Surgery,NHS LOGISTICS,1018109585,25.74
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018109585,3.77
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,BAGS SACKS - OTHER,Surgery,NHS LOGISTICS,1018109585,2.44
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,COOKING & KITCHEN UTENSILS,Surgery,NHS LOGISTICS,1018109585,4.08
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018109585,0.97
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,MED SURG EQUIP REP MAINT CLEANING,Surgery,NHS LOGISTICS,1018109585,1.01
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018109585,50.57
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1018109585,5.74
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1018109585,0.35
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1018109585,0.83
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,D IMAG & RADIO - X RAY FILM PROCESSING CHEMICALS,Surgery,NHS LOGISTICS,1018109585,22.52
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Surgery,NHS LOGISTICS,1018109585,0.92
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018109585,0.99
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Medicine,NHS LOGISTICS,1018109585,1.11
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018109585,9.57
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018109585,1.51
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018109585,11.96
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018109585,0.07
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018109585,2.84
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,ELECTRICAL EQUIPMENT x,Facilities,NHS LOGISTICS,1018109585,7.73
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1018109585,495.55
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1018109585,495.55
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,M & S EQUIPELECTEQUIPINST - OTHER,Clinical Support,NHS LOGISTICS,1018109585,16.53
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018109585,0.5
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018109585,0.23
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018109585,17.29
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018109585,9.26
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018109585,4.05
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018109585,1.95
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018109585,0.25
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018109585,0.16
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,SURGICAL INSTRUMENTS: DISPOSABLE,Clinical Support,NHS LOGISTICS,1018109585,2.82
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,HEALTHCARE - WEAR,Clinical Support,NHS LOGISTICS,1018109585,0.75
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,HEALTHCARE - WEAR,Clinical Support,NHS LOGISTICS,1018109585,6.39
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018109585,2.74
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018109585,0.75
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018109585,1.33
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018109585,29.99
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,TISSUES HAND TOWELS & TOILET PAPER,Musculo-Skeletal,NHS LOGISTICS,1018109585,0.25
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1018109585,4.27
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1018109585,4.27
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support,NHS LOGISTICS,1018109585,0.71
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018109585,5.25
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,BAGS SACKS - OTHER,Musculo-Skeletal,NHS LOGISTICS,1018109585,0.6
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018109585,0.48
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,TUBES,Musculo-Skeletal,NHS LOGISTICS,1018109585,2.74
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018109585,1.2
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018109585,0.77
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018109585,4.96
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRUGS,Surgery,NHS LOGISTICS,1018109585,14.47
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRUGS,Surgery,NHS LOGISTICS,1018109585,2.81
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1018109585,18.15
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1018109585,18.15
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018109585,0.64
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018109585,1.23
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,TISSUES HAND TOWELS & TOILET PAPER,Musculo-Skeletal,NHS LOGISTICS,1018109585,0.5
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018109585,9.52
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018109585,10.75
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,BAGS SACKS - OTHER,Musculo-Skeletal,NHS LOGISTICS,1018109585,0.77
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018109585,4.38
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018109585,4.05
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018109585,4.38
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018109585,5.01
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018109585,15.02
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018109585,5.01
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018109585,2.52
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018109585,0.69
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018109585,4.14
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018109585,1.71
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018109585,0.77
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018109585,0.49
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018109585,0.74
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018109585,0.29
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018109585,2.33
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,OTHER MEDICAL SUPPLIES,Medical,NHS LOGISTICS,1018109585,0.38
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018109585,0.75
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Surgery,NHS LOGISTICS,1018109585,1.11
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018109585,1.2
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,SURGICAL INSTRUMENTS: GENERAL,Surgery,NHS LOGISTICS,1018109585,1.2
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRUGS,Surgery,NHS LOGISTICS,1018109585,1.87
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018109585,2.26
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018109585,0.71
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018109585,4.26
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018109585,0.67
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,NON DISPOSABLE BED LINEN,Clinical Support,NHS LOGISTICS,1018109585,1.18
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support,NHS LOGISTICS,1018109585,0.71
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018109585,1.2
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018109585,9.57
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018109585,0.75
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,SERVICES FROM NHS BODIES,Medicine,NHS LOGISTICS,1018109585,0.89
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018109585,1.42
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018109585,2.93
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018109585,2.13
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018109585,2.13
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018109585,8.7
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1018109585,0.35
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1018109585,0.56
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018109585,0.25
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018109585,0.16
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018109585,4.96
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,PATIENT APPLIANCES,Surgery,NHS LOGISTICS,1018109585,0.78
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,OTHER MEDICAL SUPPLIES,Musculo-Skeletal,NHS LOGISTICS,1018109585,0.38
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,SERVICES FROM NHS BODIES,Musculo-Skeletal,NHS LOGISTICS,1018109585,0.89
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018109585,367.35
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018109585,440.82
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018109585,367.35
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Surgery,NHS LOGISTICS,1018109585,0.62
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018109585,4.96
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018109585,1.37
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018109585,0.38
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018109585,0.14
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018109585,0.38
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018109585,5.42
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,PATIENT APPLIANCES,Clinical Support,NHS LOGISTICS,1018109585,0.86
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,PATIENT APPLIANCES,Clinical Support,NHS LOGISTICS,1018109585,8.17
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,PATIENT APPLIANCES,Clinical Support,NHS LOGISTICS,1018109585,6.09
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018109585,0.74
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,PATIENT APPLIANCES,Clinical Support,NHS LOGISTICS,1018109585,5.77
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support,NHS LOGISTICS,1018109585,0.71
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,MEDSURGCONS - OTHER,Musculo-Skeletal,NHS LOGISTICS,1018109585,2.15
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,TISSUES HAND TOWELS & TOILET PAPER,Musculo-Skeletal,NHS LOGISTICS,1018109585,2.8
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,NON DISPOSABLE BED LINEN,Musculo-Skeletal,NHS LOGISTICS,1018109585,6.64
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,MEDSURGCONS - OTHER,Musculo-Skeletal,NHS LOGISTICS,1018109585,2.39
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1018109585,1.34
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1018109585,1.76
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1018109585,1.34
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1018109585,34.53
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DISPOSABLE THEATRE DRAPES WIPES,Musculo-Skeletal,NHS LOGISTICS,1018109585,2.84
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DISPOSABLE THEATRE DRAPES WIPES,Musculo-Skeletal,NHS LOGISTICS,1018109585,0.26
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018109585,0.75
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018109585,0.14
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018109585,1.42
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018109585,1.13
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018109585,2.13
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018109585,0.07
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,BAGS SACKS - OTHER,Clinical Support,NHS LOGISTICS,1018109585,2.03
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018109585,0.78
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018109585,0.49
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,SURGICAL INSTRUMENTS: GENERAL,Medicine,NHS LOGISTICS,1018109585,1.97
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018109585,0.75
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018109585,0.78
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018109585,0.14
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018109585,0.71
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018109585,1.22
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018109585,9.07
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,BABY TEXTURE MODIFIED FOODS,Clinical Support,NHS LOGISTICS,1018109585,8.44
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018109585,0.38
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018109585,5.42
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018109585,3.54
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,BABY TEXTURE MODIFIED FOODS,Clinical Support,NHS LOGISTICS,1018109585,3.33
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,BABY TEXTURE MODIFIED FOODS,Clinical Support,NHS LOGISTICS,1018109585,3.33
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018109585,0.74
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018109585,0.22
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018109585,31.58
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,PATIENTS BEDWEAR UNISEX,Clinical Support,NHS LOGISTICS,1018109585,1.6
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Clinical Support,NHS LOGISTICS,1018109585,0.62
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support,NHS LOGISTICS,1018109585,2.4
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,M & S EQUIPELECTEQUIPINST - OTHER,Clinical Support,NHS LOGISTICS,1018109585,2.3
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018109585,0.75
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,MED SURG EQUIP REP MAINT CLEANING,Clinical Support,NHS LOGISTICS,1018109585,2.19
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,PATIENT APPLIANCES,Clinical Support,NHS LOGISTICS,1018109585,1.73
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,PATIENT APPLIANCES,Clinical Support,NHS LOGISTICS,1018109585,3.12
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support,NHS LOGISTICS,1018109585,0.71
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018109585,12.17
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018109585,6.08
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018109585,4.28
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018109585,1.13
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018109585,9.57
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,M & S EQUIPELECTEQUIPINST - OTHER,Surgery,NHS LOGISTICS,1018109585,0.29
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,PATIENT APPLIANCES,Surgery,NHS LOGISTICS,1018109585,2.34
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018109585,0.71
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018109585,0.66
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018109585,1.07
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018109585,2.26
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,SURGICAL INSTRUMENTS: DISPOSABLE,Surgery,NHS LOGISTICS,1018109585,2.4
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018109585,4.75
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018109585,17.04
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018109585,1.84
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018109585,1.17
Department of Health,Salisbury NHS Foundation Trust,13-Sep-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018109585,0.97
