Organisation name,Organisation Code,Effective Date,Contract Reference number / ID,Open Contracting ID,Title of the Agreement,Contract type,Directorate / service responsible,Service Category label,Service category URI,Description of goods and services,Procurement classification: Council's procurement category label,Procurement classification: CPV label,Procurement classification: CPV code,Procurement classification: Proclass label,Procurement classification: Proclass code,Contract start date,End date,Review date,Last extension date,Contract value,Fixed cost / estimated cost,Irrecoverable VAT,Supplier name,Supplier registered company number,Supplier registered charity number,Other supplier ID,SME supplier,VCSE supplier,VCSE supplier type,Nominated contact point: name,Nominated contact point: email,Nominated contact point: URL
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON44797,,Electronic artwork for bus stop timetable and route information,,ETD,,,Electronic artwork for bus stop timetable and route information,"Communications - design, print & promotional materials",,,,,01/10/2014,22/09/2017,,22/09/2018,200000,Estimated,,FWT,,,97020,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON44807,,"To provide business hotel and rail travel, terms of RM1034 apply",,GENERIC,,,"To provide business hotel and rail travel, terms of RM1034 apply",Staff travel,,,,,19/12/2014,30/11/2018,,30/11/2018,1600000,Estimated,,CLICK TRAVEL LTD,,,1385760,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON44944,,Removal of bodies,,RESOURCES,,,Removal of bodies,Coroner's and funeral services,,,,,01/01/2015,01/03/2019,,01/03/2019,24300,Estimated,,EAST OF ENGLAND CO-OPERATIVE SOCIETY LTD,,,116404,,Y,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45308,,Removal of bodies,,RESOURCES,,,Removal of bodies,Coroner's and funeral services,,,,,01/01/2015,31/12/2018,,01/03/2019,48000,Estimated,,CENTRAL ENGLAND CO-OPERATIVE,,,1509786,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45309,,Removal of bodies,,RESOURCES,,,Removal of bodies,Coroner's and funeral services,,,,,01/05/2015,01/03/2019,,01/03/2019,38500,Estimated,,FUNERAL SERVICES LTD,,,1788761,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45310,,Removal of bodies,,RESOURCES,,,Removal of bodies,Coroner's and funeral services,,,,,01/01/2015,01/03/2019,,01/03/2019,20000,Estimated,,MARK SKINNER FUNERAL SERVICES,,,176332,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45311,,Removal of bodies,,RESOURCES,,,Removal of bodies,Coroner's and funeral services,,,,,01/01/2015,01/03/2019,,01/03/2019,45000,Estimated,,KEVIN COBBOLD FUNERAL SERVICES,,,1386838,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,01/02/2015,31/01/2017,,31/01/2019,0,Estimated,,1-2 CALL DRAINAGE & GROUNDWORK LTD,,,1529798,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332A,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,01/02/2015,31/01/2017,,31/01/2019,437,Estimated,,ADCOCK REFRIGERATION AND AIR CONDITIONING LIMITED,gb/01307597,,65942,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332AA,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,04/03/2015,31/01/2017,,31/01/2019,0,Estimated,,CAMBRIDGE FLAT ROOFING CO,,,1529819,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332AB,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,04/03/2015,31/01/2017,,31/01/2019,0,Estimated,,CLC CONTRACTORS LTD,,,1010803,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332AC,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2017,939,Estimated,,CLEARWATER TECHNOLOGY LTD,,,118126,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332AD,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,0,Estimated,,COFELY LIMITED,gb/00665702,,177956,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332AE,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,0,Estimated,,CONTRACT BUILDERS DIRECT LTD,,,1529820,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332AF,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,37200,Estimated,,COOKS BLINDS AND SHUTTERS LIMITED,gb/02022652,,81839,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332AG,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,01/04/2012,31/01/2017,,31/01/2019,2829,Estimated,,CROMER ELECTRICAL LIMITED,gb/01344029,,67797,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332AH,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,0,Estimated,,D HAMMOND BUILDERS LTD,,,1529821,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332AI,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,0,Estimated,,ELITE ELECTRICAL (ELITE ELECTRICAL SERVICES(EAST) LIMITED,,,1529822,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332AJ,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,45642,Estimated,,DANIELS PLUMBERS LIMITED,gb/04950046,,82125,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332AK,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,0,Estimated,,DEN JACKSON SOLUTIONS LTD,,,93026,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332AL,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,0,Estimated,,DERSINGHAM BUILDING & CONTRACTING CO LIMITED,,,68207,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332AM,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,0,Estimated,,DIRECT WINDOW TINTING UK T/A DIRECT WINDSCREEN SERVICES LTD,,,1529824,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332AN,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,0,Estimated,,DMD INSTALLATIONS LTD,,,1529828,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332AO,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,5095,Estimated,,DRAPER & NICHOLS LIMITED,gb/01323284,,68368,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332AP,,FM - building maintenance,,GENERIC,,,FM - building maintenance,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,62130,Estimated,,DUTTON COMMUNICATION LTD,,,82404,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332AQ,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,4103,Estimated,,E. RAND & SONS LIMITED,gb/01507907,,82461,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332AR,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,0,Estimated,,ECO CLASSROOMS,,,1529829,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332AS,,FM - building maintenance,,GENERIC,,,FM - building maintenance,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,3330,Estimated,,ERSKINE ELECTRICAL CONTRACTORS LIMITED,gb/02983623,,68759,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332AT,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,0,Estimated,,ETON ENVIRONMENTAL SERVICES LTD,,,157918,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332AU,,Building maintenance & Works framework,,GENERIC,,,Building maintenance & Works framework,FM - building maintenance,,,,,01/04/2012,31/01/2017,,31/01/2019,854999.38,Estimated,,EYRE BUILDING SERVICES GROUP LTD (EYRE AC/EYRE)/SONATA SECURITY,,,1040775,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332AV,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,01/04/2012,31/01/2017,,31/01/2019,12815,Estimated,,F.W. HENDRY (KING'S LYNN) LIMITED,1270426,,68852,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332AW,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,11/02/2015,31/01/2017,,31/01/2019,0,Estimated,,FABER ROOFING LIMITED,gb/00398962,,82730,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332AX,,Portable appliance (PAT) testing,,GENERIC,,,Portable appliance (PAT) testing,FM - building maintenance,,,,,03/07/2012,31/01/2017,,31/01/2019,72162,Estimated,,FACIT TESTING LIMITED,7409746,,546466,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332AY,,FM - building maintenance,,GENERIC,,,FM - building maintenance,FM - building maintenance,,,,,11/02/2015,31/01/2017,,31/01/2019,0,Estimated,,FELGAINS CARE AND MOBILITY,,,82779,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332AZ,,FM - building maintenance,,GENERIC,,,FM - building maintenance,FM - building maintenance,,,,,11/02/2015,31/01/2017,,31/01/2019,0,Estimated,,FOSTER PROPERTY MAINTENANCE LIMITED,4687488,,196375,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332B,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,01/02/2015,31/01/2017,,31/01/2019,0,Estimated,,ADMIRAL CIVIL ENGINEERING LIMITED,5839099,,132632,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332BA,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,11/02/2015,31/01/2017,,31/01/2019,11143,Estimated,,G & G FENCING LIMITED,gb/04104238,,69119,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332BB,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,11/02/2015,31/01/2017,,31/01/2019,367,Estimated,,GASWAY SERVICES LIMITED,4158628,,95941,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332BC,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,11/02/2015,31/01/2017,,31/01/2019,2338,Estimated,,GEOFF STINTON PLUMBING & HEATING,,,69304,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332BD,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,11/02/2015,31/01/2017,,31/01/2019,0,Estimated,,GLASS & GLAZING SOLUTIONS LIMITED,5662801,,135109,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332BE,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,0,Estimated,,GRAY AND JARRETT LIMITED,gb/04912884,,69411,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332BF,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,0,Estimated,,GUTTER FREE LTD,,,1386836,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332BG,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,06/01/2015,31/01/2017,,31/01/2019,36965,Estimated,,G.W. GOOCH & SONS LIMITED,gb/02046840,,69227,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332BH,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,13428,Estimated,,HICKS FLOORING LIMITED,gb/05754431,,185154,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332BI,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,100419,Estimated,,HOLMES BUILDING CONTRACTORS LTD,,,894798,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332BJ,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,21726,Estimated,,K. RACKHAM & SON ENGINEERING LTD,6709013,,70749,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332BK,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,0,Estimated,,IAN PATTINGALE,,,880768,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332BM,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,0,Estimated,,J W MUNNINGS LIMITED,,,70505,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332BN,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,3336,Estimated,,J.K. BROCK BUILDERS (DEREHAM) LIMITED,1065872,,70350,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332BO,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,0,Estimated,,KINGS LYNN FLOORING COMPANY LIMITED,,,70872,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332BP,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,7594,Estimated,,LUSHER CONTRACTS LIMITED,6214286,,188750,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332BQ,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,300000,Estimated,,M WHITTAKER,,,72039,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332BR,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,32304,Estimated,,MAS SERVICES (EAST ANGLIA) LIMITED,gb/04710460,,84846,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332BS,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,0,Estimated,,MICK WARD (HEATING & PLUMBING) LIMITED,gb/01626551,,71870,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332BT,,Window cleaning,,GENERIC,,,Window cleaning,FM - cleaning services,,,,,10/02/2015,31/01/2017,,31/01/2019,4111,Estimated,,MR. BRIGHT'S LIMITED,4708700,,174392,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332BU,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,0,Estimated,,M. S. OAKES LIMITED,gb/02378926,,71594,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332BV,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,0,Estimated,,MW SURFACING LIMITED,4630154,,71623,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332BW,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,25926,Estimated,,NEMCO UTILITIES LTD,3799314,,85169,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332BX,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,0,Estimated,,METRO ROD (NORWICH)- NEWFOUNDLANDS T/A,,,707707,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332BY,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,0,Estimated,,NGF PLAY LTD,,,1172815,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332BZ,,Building Maintenance,,GENERIC,,,Building Maintenance,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,287240,Estimated,,NORSE COMMERCIAL SERVICES LIMITED,gb/02888808,,179148,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332C,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,01/02/2015,31/01/2017,,31/01/2019,111634,Estimated,,ALAN R CROSS & SON LIMITED,,,65998,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332CB,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,29679,Estimated,,NORWICH ELECTRICAL CO LTD.,gb/02414911,,85436,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332CC,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,2954,Estimated,,P BOWYER ASSOCIATES LIMITED,1895836,,72865,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332CD,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,18045,Estimated,,PANKS ENGINEERS LTD.,gb/03319463,,73092,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332CE,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,0,Estimated,,PENTACO CONSTRUCTION LIMITED,5198280,,112466,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332CF,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,01/02/2015,31/01/2017,,31/01/2019,0,Estimated,,PHASE 3 ELECTRICAL CONTRACTORS,,,163816,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332CG,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,01/02/2015,31/01/2017,,31/01/2019,11866,Estimated,,P J PLUMBING & HEATING & MAINTENANCE LTD,,,94417,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332CH,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,01/02/2015,31/01/2017,,31/01/2019,455,Estimated,,P.K.S. (CONSTRUCTION) LIMITED,1190065,,110650,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332CI,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,01/02/2015,31/01/2017,,31/01/2019,0,Estimated,,PAUL GRIMSLEY T/A PNG ELECTRICAL SERVICES,,,1529818,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332CJ,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,01/02/2015,31/01/2017,,31/01/2019,0,Estimated,,PROCTOR UK LTD -PROCTOR ROOFING,,,924793,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332CL,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,01/02/2015,31/01/2017,,31/01/2019,4309,Estimated,,PROVINCE BUILDING SERVICES LTD,6650506,,171598,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332CM,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,01/02/2015,31/01/2017,,31/01/2019,0,Estimated,,REEVE PROPERTY RESTORATION LTD,4257393,,73858,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332CN,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,01/02/2015,31/01/2017,,31/01/2019,0,Estimated,,R.G. CARTER BUILDING LIMITED,1685443,,86043,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332CO,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,01/04/2012,31/01/2017,,31/01/2019,25734,Estimated,,ROGER CRANE,,,73556,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332CP,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,01/02/2015,31/01/2017,,31/01/2019,29234,Estimated,,S V HARVEY & SON LIMITED,,,946786,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332CQ,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,19/08/2014,31/01/2017,,31/01/2019,437,Estimated,,SCANDIA JOINERY LIMITED,,,74440,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332CR,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,01/02/2015,31/01/2017,,31/01/2019,0,Estimated,,SILENSTER BUILDING SERVICES LIMITED,gb/04198308,,74592,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,AON45332CS,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,01/02/2015,31/01/2017,,31/01/2019,0,Estimated,,SMITH BUILDING SERVICES LIMITED,,,74643,,,,Procurement Sourcing Team,,
