PUBLICATION,EXTRACT_DATE,ORG_TYPE,ORG_CODE,ONS_CODE,SEX,AGE,NUMBER_OF_PATIENTS
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,30,23398
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,31,23128
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,32,23206
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,33,22616
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,34,22193
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,35,21981
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,36,21528
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,37,21397
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,38,20162
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,39,18764
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,4,19262
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,40,17935
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,41,18036
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,42,18310
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,43,18345
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,44,18999
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,45,20105
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,46,20508
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,47,19869
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,48,20333
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,49,20161
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,5,19610
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,50,20217
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,51,19969
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,52,20083
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,53,19787
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,54,19092
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,55,19055
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,56,18061
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,57,17385
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,58,16732
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,59,16004
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,6,19820
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,60,15554
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,61,14837
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,62,14176
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,63,14085
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,64,14013
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,65,13518
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,66,13471
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,67,13881
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,68,13858
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,69,14862
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,7,19519
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,70,16369
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,71,11948
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,72,11664
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,73,11637
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,74,11083
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,75,9953
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,76,9175
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,77,9172
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,78,8798
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,79,8703
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,8,19209
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,80,7956
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,81,7439
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,82,6855
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,83,6119
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,84,5755
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,85,5534
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,86,4960
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,87,4573
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,88,3841
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,89,3295
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,9,19240
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,90,2908
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,91,2440
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,92,1930
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,93,1601
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,94,1239
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,FEMALE,95+,3408
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,0,17118
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,1,19320
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,10,19399
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,11,19054
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,12,18445
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,13,17992
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,14,17198
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,15,16869
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,16,16698
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,17,17078
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,18,17581
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,19,18258
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,2,19535
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,20,19367
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,21,18908
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,22,19594
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,23,20353
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,24,21066
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,25,22480
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,26,23079
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,27,23136
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,28,23005
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,29,23742
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,3,19632
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,30,23457
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,31,23816
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,32,24109
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,33,23183
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,34,23385
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,35,23267
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,36,23188
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,37,23270
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,38,22054
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,39,20479
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,4,20140
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,40,19789
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,41,20231
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,42,20731
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,43,20510
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,44,21098
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,45,22163
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,46,22983
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,47,22087
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,48,22582
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,49,22064
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,5,20377
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,50,22179
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,51,21902
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,52,22053
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,53,21475
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,54,20638
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,55,19980
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,56,19195
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,57,18185
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,58,17762
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,59,17280
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,6,20662
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,60,16288
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,61,15377
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,62,14615
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,63,14481
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,64,14339
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,65,13686
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,66,13400
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,67,13687
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,68,13829
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,69,14538
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,7,20621
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,70,15281
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,71,11114
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,72,10776
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,73,10666
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,74,9923
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,75,8691
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,76,7826
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,77,7902
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,78,7524
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,79,7103
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,8,20185
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,80,6300
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,81,5861
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,82,5255
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,83,4426
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,84,3996
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,85,3564
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,86,3117
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,87,2652
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,88,2079
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,89,1773
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,9,20356
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,90,1468
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,91,1128
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,92,909
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,93,702
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,94,461
GP_PRAC_PAT_LIST,01JUL2017,Region,Q83,E39000037,MALE,95+,1025
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,0,8348
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,1,9241
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,10,9743
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,11,9653
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,12,9671
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,13,9483
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,14,8991
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,15,8978
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,16,9265
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,17,9515
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,18,9854
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,19,10309
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,2,9377
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,20,10680
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,21,10846
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,22,10648
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,23,10976
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,24,11091
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,25,11026
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,26,11116
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,27,10879
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,28,10997
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,29,11465
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,3,9488
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,30,10999
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,31,11154
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,32,11019
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,33,10679
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,34,10836
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,35,10526
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,36,10630
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,37,10721
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,38,10009
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,39,9253
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,4,9735
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,40,9219
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,41,9868
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,42,9795
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,43,10329
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,44,10957
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,45,11742
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,46,12419
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,47,12004
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,48,12477
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,49,12359
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,5,10052
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,50,12434
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,51,12508
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,52,12634
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,53,12453
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,54,12648
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,55,12370
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,56,11841
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,57,11491
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,58,11036
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,59,10845
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,6,9932
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,60,10861
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,61,10285
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,62,9970
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,63,9812
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,64,9709
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,65,9483
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,66,9743
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,67,10044
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,68,10302
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,69,11043
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,7,9978
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,70,11972
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,71,8881
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,72,8786
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,73,8617
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,74,8013
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,75,7241
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,76,6698
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,77,6650
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,78,6740
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,79,6265
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,8,10059
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,80,5898
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,81,5649
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,82,5112
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,83,4798
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,84,4261
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,85,4119
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,86,3829
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,87,3562
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,88,2925
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,89,2595
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,9,10062
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,90,2231
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,91,1889
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,92,1646
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,93,1246
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,94,1025
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,FEMALE,95+,2603
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,0,8664
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,1,9741
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,10,10201
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,11,10097
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,12,10275
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,13,9987
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,14,9711
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,15,9584
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,16,9897
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,17,9936
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,18,10398
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,19,10435
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,2,9847
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,20,11153
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,21,10613
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,22,10901
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,23,11241
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,24,11008
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,25,11370
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,26,11430
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,27,11316
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,28,11237
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,29,11457
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,3,9909
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,30,11199
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,31,11251
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,32,11229
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,33,11164
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,34,11113
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,35,10902
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,36,11106
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,37,11292
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,38,10584
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,39,9923
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,4,10289
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,40,9731
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,41,10185
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,42,10538
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,43,11066
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,44,11295
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,45,12253
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,46,12664
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,47,12671
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,48,13138
GP_PRAC_PAT_LIST,01JUL2017,Region,Q84,E39000040,MALE,49,12985
