Body_Name,Body,Payment Date,Transaction Number,Department,Supplier Name,Supplier Post Code,Expenditure Category,Net Amount
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,G-C & A - Over 18's,BROOMHILL INN,NG15 6AJ,519-Adult Services,8.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,C-Commercial and Operations,BUNZL CLEANING SUPPLIE,SL3 8XP,404-Cleaning & Domestic Supp,232.0900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,V-Central Items,BURDENS,NG8 3BL,REDACTED OTHER SPEND,930.8000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,V-Central Items,BURDENS,NG8 3BL,REDACTED OTHER SPEND,128.2700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,V-Central Items,BURDENS,NG8 3BL,REDACTED OTHER SPEND,74.1800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,C-Commercial and Operations,CHEVIOT TREES LTD,TD15 1UL,413-Grounds Maintenance Mats,235.2000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,G-C & A - Over 18's,CITY FINANCE DEPAR,NG2 3NG,456-Specialists Fees,1000.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,F-C & A - Central,CO-OP GROUP 010081,NG2  2JD,412-Provisions,2.1200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,F-C & A - Central,CO-OP GROUP 065019,NG8  2GB,475-Other Services,0.9500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,N-Development & Growth - Services,COOLERAID LTD,CB8 9WT,408-Materials General,186.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,F-C & A - Central,COUTURE - NOTTINGH,NG1  2GB,475-Other Services,73.4000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,F-C & A - Central,COUTURE - NOTTINGH,NG1  2GB,514-Children in Care Paymnts,8.9000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,F-C & A - Central,CREDIT CRUNCH,NG5  7EG,400-Furniture,60.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,C-Commercial and Operations,DSA,NG1  6LP,121-Training Course Fees,35.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,S-East Midlands Council,EASTMIDLANDSTRAINS,1445,330-Staff Travel,-28.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,S-East Midlands Council,EASTMIDLANDSTRAINS,1445,330-Staff Travel,-44.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,S-East Midlands Council,EASTMIDLANDSTRAINS,1445,330-Staff Travel,-50.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,P-Royal Centre,EASTMIDLANDSTRAINS,1445,330-Staff Travel,37.4000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,N-Development & Growth - Services,EUROSTAR INT ECC,N1 9AW,814-Oth Grnts Reimbs & Contr,158.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,N-Development & Growth - Services,FAST KEY SERVICES,SS11 8YW,408-Materials General,6.7400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,C-Commercial and Operations,GENESIS IMAGING LI,SW6  3DU,465-Display/Conservn/Exhibs,2809.4400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,F-C & A - Central,HM PASSPORT OFFICE,DH1 1NS,514-Children in Care Paymnts,60.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,G-C & A - Over 18's,IKEA SACAT,NG16 2RP,519-Adult Services,12.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,G-C & A - Over 18's,IKEA SACAT,NG16 2RP,475-Other Services,88.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,C-Commercial and Operations,IKEA SACAT,NG16 2RP,408-Materials General,12.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,C-Commercial and Operations,ITUNES.COM/BILL,L2763,401-Operational Equipment,2.4900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,F-C & A - Central,ITUNES.COM/BILL,L2763,408-Materials General,14.9900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,E-C & A  - Schools,ITUNES.COM/BILL,L2763,408-Materials General,12.3300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,E-C & A  - Schools,ITUNES.COM/BILL,L2763,408-Materials General,66.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,E-C & A  - Schools,ITUNES.COM/BILL,L2763,408-Materials General,68.4800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,C-Commercial and Operations,JOHN LEWIS,NG1  3QA,408-Materials General,48.0500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,V-Central Items,JOHNSTONES DEC CENTRE,NG3 2FB,REDACTED OTHER SPEND,27.0700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,V-Central Items,KEYLINE,NN5 7UG,REDACTED OTHER SPEND,230.4200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,V-Central Items,KEYLINE,NN5 7UG,REDACTED OTHER SPEND,29.9300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,E-C & A  - Schools,LEGO EDUCATION,CH1 1ER,408-Materials General,425.9400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,E-C & A  - Schools,LEGO EDUCATION,CH1 1ER,408-Materials General,30.0500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,C-Commercial and Operations,MAPLIN-263,NG7 5QJ,408-Materials General,9.9900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,G-C & A - Over 18's,MERCURE NOTTINGHAM HOT,NG1 3BP,475-Other Services,65.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,F-C & A - Central,MILTON KEYNES COUNCIL,MK9 3HS,515-Paymts to Foster Parents,11.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,F-C & A - Central,MILTON KEYNES COUNCIL,MK9 3HS,515-Paymts to Foster Parents,11.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,E-C & A  - Schools,NGA.ORG.UK,B3 3JY,408-Materials General,260.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,N-Development & Growth - Services,NOTTINGHAM CITY COUNCI,NG5 4HA,525-Transport Operators,10.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,G-C & A - Over 18's,NOTTINGHAM ICE CTR,NG1  1LA,519-Adult Services,39.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,N-Development & Growth - Services,NOTTINGHAM LIGHTIN,NG1  6GE,200-R & M of Buildings,54.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,C-Commercial and Operations,NOTTINGHAM SECURITY LI,NG1 3LY,408-Materials General,665.1400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,C-Commercial and Operations,NOTTINGHAM SECURITY LI,NG1 3LY,408-Materials General,1000.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,C-Commercial and Operations,OFFICE DEPOT,SP10 4JZ,408-Materials General,22.9000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,F-C & A - Central,OFFICE DEPOT,SP10 4JZ,426-Stationery,14.7600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,F-C & A - Central,OFFICE DEPOT,SP10 4JZ,401-Operational Equipment,30.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,C-Commercial and Operations,OFFICE DEPOT,SP10 4JZ,426-Stationery,141.8800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,N-Development & Growth - Services,OFFICE DEPOT,SP10 4JZ,426-Stationery,180.2400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,N-Development & Growth - Services,OFFICE DEPOT,SP10 4JZ,426-Stationery,5.9800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,F-C & A - Central,P & J HOTEL,NG7 2DP,475-Other Services,200.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,F-C & A - Central,PAYPAL  ANDY SALMON,L2449,401-Operational Equipment,0.9900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,F-C & A - Central,PAYPAL  DAVIDPSPAIN,L2449,401-Operational Equipment,19.9800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,N-Development & Growth - Services,PLUSNET PLC 0845 14002,S1 2GU,436-Telephones,30.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,A-Chief Exec,PLUSNET PLC 0845 14002,S1 2GU,437-IT Equipment,19.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,F-C & A - Central,PO OAKDALE ROAD 1709,NG3 7EG,974-Short Term Creditors,400.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,F-C & A - Central,POST OFFICE COUNTER,NG7 5JD,435-Postal Services,15.1200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,C-Commercial and Operations,POUNDLAND LTD 1197,NG1  7DD,408-Materials General,3.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,C-Commercial and Operations,POUNDLAND LTD 1722,NG9  2JP,475-Other Services,4.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,C-Commercial and Operations,POUNDWORLD RETAIL,NG2  3GZ,408-Materials General,13.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,N-Development & Growth - Services,PREMIER INN 44537095,NG1 0JS,475-Other Services,214.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,P-Royal Centre,PRIMARK,NG1 2DZ,200-R & M of Buildings,380.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,C-Commercial and Operations,RAVENSDEN PLC,NN10 0SQ,408-Materials General,542.1600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,C-Commercial and Operations,ROBERT M SANSOM PLANT,NG5 6BL,408-Materials General,42.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,C-Commercial and Operations,ROUNDHOUSE,NG1  6FS,450-Grants,12.2000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,F-C & A - Central,ROYAL BK OF SCOTLAND,NG5 1QZ,974-Short Term Creditors,500.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,F-C & A - Central,ROYAL MAIL,EH12 9EB,435-Postal Services,108.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,C-Commercial and Operations,SAINSBURYS 0813,NG7 1GX,408-Materials General,67.9500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,E-C & A  - Schools,SAINSBURYS LOC (4597),NG8 5DQ,408-Materials General,7.8500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,E-C & A  - Schools,SAINSBURYS LOC (4597),NG8 5DQ,408-Materials General,8.6500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,F-C & A - Central,SAINSBURYS LOC4746,NG7 2ET,412-Provisions,7.3000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,F-C & A - Central,SAINSBURYS LOC4746,NG7 2ET,401-Operational Equipment,5.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,F-C & A - Central,SCREWFIX.COM,BA22 8RT,200-R & M of Buildings,9.3000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,F-C & A - Central,SCREWFIX.COM,BA22 8RT,200-R & M of Buildings,61.5800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,E-C & A  - Schools,SHOP SPORTRELIEF,EC3V 0DR,408-Materials General,275.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,C-Commercial and Operations,SKR ABEBOOKS.UK 3M5B2Z,E14 5LQ,465-Display/Conservn/Exhibs,17.2500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,C-Commercial and Operations,SPORTMAX,ML3 7JU,408-Materials General,310.0700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,F-C & A - Central,STK BIGSTOCKPHOTO.COM,10004,425-Printing,139.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,F-C & A - Central,SURVEYMONKEY.COM,L-2520,451-Subscriptions,229.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,F-C & A - Central,TESCO STORE 2960,NG1 3QE,412-Provisions,29.5600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,G-C & A - Over 18's,TESCO STORE 2960,NG1 3QE,412-Provisions,12.1500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,C-Commercial and Operations,TESCO STORE 2960,NG1 3QE,420-Protective Clothing/Unif,5.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,E-C & A  - Schools,TESCO STORES (5378),NG5 9DD,408-Materials General,25.2000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,E-C & A  - Schools,TESCO STORES (5378),NG5 9DD,408-Materials General,113.3000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,E-C & A  - Schools,TESCO STORES (5378),NG5 9DD,408-Materials General,48.0100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,F-C & A - Central,TESCO STORES 5628,NG7 1SA,514-Children in Care Paymnts,4.2000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,V-Central Items,TESCO STORES 5628,NG7 1SA,987-Short Term Creditors-Control,5.4000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,C-Commercial and Operations,TESCO STORES 5957,NG2 3AJ,150-Other Indirect Expenses,2.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,C-Commercial and Operations,TESCO STORES 6430,NG1 6GF,417-Contract Catering,34.2200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,F-C & A - Central,TESCO STORES 6439,NG5 6FZ,412-Provisions,8.4000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,F-C & A - Central,TESCO STORES 6439,NG5 6FZ,514-Children in Care Paymnts,8.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,C-Commercial and Operations,THE KNIGHT SHOP IN,LL28 5HX,408-Materials General,1357.8000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,F-C & A - Central,TRAMLINK NOTTINGHAM LT,NG7 1FW,331-Other Transport/Travel,5.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,F-C & A - Central,TRAVELODGE WEBSITE,OX9 3AT,550-Section 17,160.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,F-C & A - Central,TSB  SHERWOOD,UNK,974-Short Term Creditors,300.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,N-Development & Growth - Services,VIR ATLVS VSA001550299,RH10 9NU,330-Staff Travel,25.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,C-Commercial and Operations,W BOYES & CO LTD ARNOL,NG5 7EB,408-Materials General,53.3600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,C-Commercial and Operations,W M MORRISONS.COM,BD3  7DL,410-Books,57.1400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,C-Commercial and Operations,WAITROSE 591,NG8  2DH,417-Contract Catering,43.1700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,C-Commercial and Operations,WH SMITH,NG1 3QD,420-Protective Clothing/Unif,17.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,E-C & A  - Schools,WICKES,NG5  6HP,408-Materials General,12.4800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,G-C & A - Over 18's,WICKES,NG2  1GW,475-Other Services,71.4700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,A-Chief Exec,WILKO RETAIL LIMIT,NG1  3DA,400-Furniture,13.8000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,E-C & A  - Schools,WILKO RETAIL LIMIT,NG6  8EW,408-Materials General,23.4500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,G-C & A - Over 18's,WILKO RETAIL LIMIT,NG1  7LF,519-Adult Services,19.5200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,C-Commercial and Operations,WILKO RETAIL LIMIT,NG1  3DA,401-Operational Equipment,31.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,C-Commercial and Operations,WILKO RETAIL LIMIT,NG1  3DA,420-Protective Clothing/Unif,58.7500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,F-C & A - Central,WIZZ AIR  920WZZUGDD7B,1185,550-Section 17,58.4900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,S-East Midlands Council,WWW OPPASSESSMENT EU C,OX28EP,401-Operational Equipment,63.6000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,C-Commercial and Operations,WWW.A1COFFEE.CO.UK,CO10 2YW,412-Provisions,30.3500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,F-C & A - Central,WWW.BAKERROSS.CO.UK,E17 6JF,426-Stationery,37.1900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,F-C & A - Central,WWW.BAKERROSS.CO.UK,E17 6JF,426-Stationery,108.4000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,F-C & A - Central,WWW.FLAGSANDFLAGPOLES.,LE12 9NH,457-Publicity/Mrktng/Advertg,191.4000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,C-Commercial and Operations,WWW.FLOWHOSPITALITYTRA,EH9 2EU,408-Materials General,114.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,C-Commercial and Operations,WWW.LIFESAVERSDIRECT,B50 4HN,121-Training Course Fees,530.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,C-Commercial and Operations,WWW.LIFESAVERSDIRECT,B50 4HN,121-Training Course Fees,821.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,F-C & A - Central,WWW.STAPLES.CO.UK,DN3  1QU,401-Operational Equipment,51.3000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,C-Commercial and Operations,WWW.THEGLOWCOMPANY.CO.,DN11 8NE,408-Materials General,1135.3000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,C-Commercial and Operations,WWW.TOWELSRUS.CO.UK,BN14 8BX,475-Other Services,150.4500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160205,P-Card,F-C & A - Central,WWW.TTS-GROUPS.CO.UK,NG17 9LE,475-Other Services,292.6700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160206,P-Card,F-C & A - Central,AMAZON EU,L2338,121-Training Course Fees,8.5700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160206,P-Card,F-C & A - Central,AMAZON EU,L2338,410-Books,23.4900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160206,P-Card,F-C & A - Central,AMAZON UK MARKETPLACE,L2338,475-Other Services,9.2000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160206,P-Card,E-C & A  - Schools,AMAZON UK MARKETPLACE,L2338,408-Materials General,33.8100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160206,P-Card,E-C & A  - Schools,AMAZON UK MARKETPLACE,L2338,408-Materials General,54.8100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160206,P-Card,V-Central Items,ARGOS LTD,NG6  8FB,987-Short Term Creditors-Control,14.9900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160206,P-Card,E-C & A  - Schools,ASDA STORES 4880,NG8 3AP,408-Materials General,9.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160206,P-Card,F-C & A - Central,ASDA SUPERSTORE,NG7 5FP,514-Children in Care Paymnts,3.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160206,P-Card,F-C & A - Central,ASDA SUPERSTORE,NG7 5FP,514-Children in Care Paymnts,3.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160206,P-Card,F-C & A - Central,ASDA SUPERSTORE 04261,NG19 0AH,514-Children in Care Paymnts,25.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160206,P-Card,F-C & A - Central,HOMEBASE LTD,NG1  2EQ,200-R & M of Buildings,115.8900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160206,P-Card,C-Commercial and Operations,LIDL UK,NG5 6HA,417-Contract Catering,2.5900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160206,P-Card,N-Development & Growth - Services,NATIONAL EXPRESS LIMIT,B5 6DD,475-Other Services,331.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160206,P-Card,E-C & A  - Schools,NCP LIMITED,NG1 6HG,408-Materials General,5.1000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160206,P-Card,E-C & A  - Schools,NCP LIMITED,NG1 6HG,408-Materials General,5.1000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160206,P-Card,E-C & A  - Schools,NCP LIMITED,NG1 6HG,408-Materials General,5.1000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160206,P-Card,N-Development & Growth - Services,OFFICE DEPOT,SP10 4JZ,426-Stationery,896.5200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160206,P-Card,F-C & A - Central,OFFICE DEPOT,SP10 4JZ,426-Stationery,39.1600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160206,P-Card,F-C & A - Central,OFFICE DEPOT,SP10 4JZ,426-Stationery,212.4000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160206,P-Card,N-Development & Growth - Services,PLUSNET PLC 0845 14002,S1 2GU,150-Other Indirect Expenses,18.3000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160206,P-Card,V-Central Items,PLUSNET PLC 0845 14002,S1 2GU,REDACTED OTHER SPEND,30.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160206,P-Card,N-Development & Growth - Services,PLUSNET PLC 0845 14002,S1 2GU,437-IT Equipment,30.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160206,P-Card,C-Commercial and Operations,PLUSNET PLC 0845 14002,S1 2GU,200-R & M of Buildings,19.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160206,P-Card,E-C & A  - Schools,RYMAN,NG1 2NX,408-Materials General,9.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160206,P-Card,E-C & A  - Schools,RYMAN,NG1 2NX,408-Materials General,31.9500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160206,P-Card,F-C & A - Central,SAINSBURYS 2194,NG5 1HH,404-Cleaning & Domestic Supp,15.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160206,P-Card,F-C & A - Central,SAINSBURYS LOC4746,NG7 2ET,412-Provisions,10.6000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160206,P-Card,F-C & A - Central,TESCO STORES (5378),NG5 9DD,475-Other Services,36.2300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160206,P-Card,F-C & A - Central,TESCO STORES 5368,NG5 1QZ,412-Provisions,30.6700000000
