ORGANISATION NAME,EFFECTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION NO.
ROCHDALE BOROUGH COUNCIL,18/08/2017,ECONOMY DIRECTORATE,CRICK SMITH UNIVERSITY OF LINCOLN,18/08/2017,2965.00 ,SITE INVESTIGATION,V001154680
ROCHDALE BOROUGH COUNCIL,31/08/2017,RESOURCES,CRITIQOM LIMITED,31/08/2017,606.53 ,PRINTING & STATIONERY,V001165581
ROCHDALE BOROUGH COUNCIL,18/08/2017,RESOURCES,CRITIQOM LIMITED,18/08/2017,653.47 ,PRINTING & STATIONERY,V001161162
ROCHDALE BOROUGH COUNCIL,16/08/2017,RESOURCES,CRITIQOM LIMITED,16/08/2017,785.81 ,PRINTING & STATIONERY,V001159625
ROCHDALE BOROUGH COUNCIL,25/08/2017,PUBLIC HEALTH,CRITIQOM LIMITED,25/08/2017,938.93 ,PRINTING & STATIONERY,V001163246
ROCHDALE BOROUGH COUNCIL,18/08/2017,EARLY HELP AND SCHOOLS,CRITIQOM LIMITED,18/08/2017,1133.62 ,PRINTING,V001161172
ROCHDALE BOROUGH COUNCIL,18/08/2017,RESOURCES,CRITIQOM LIMITED,18/08/2017,1483.09 ,PRINTING & STATIONERY,V001161161
ROCHDALE BOROUGH COUNCIL,04/08/2017,RESOURCES,CRITIQOM LIMITED,04/08/2017,1618.86 ,PRINTING & STATIONERY,V001155377
ROCHDALE BOROUGH COUNCIL,31/08/2017,RESOURCES,CRITIQOM LIMITED,31/08/2017,1710.92 ,PRINTING & STATIONERY,V001165582
ROCHDALE BOROUGH COUNCIL,16/08/2017,RESOURCES,CRITIQOM LIMITED,16/08/2017,2174.67 ,PRINTING & STATIONERY,V001159285
ROCHDALE BOROUGH COUNCIL,04/08/2017,RESOURCES,CRITIQOM LIMITED,04/08/2017,4719.04 ,PRINTING & STATIONERY,V001155378
ROCHDALE BOROUGH COUNCIL,10/08/2017,PHYSICAL DIS & OLDER PEOPLE,CROSSROADS CARE IN GREATER MANCHESTER,10/08/2017,938.19 ,HOME CARE - ADULT SERVICES,V001158632
ROCHDALE BOROUGH COUNCIL,17/08/2017,PHYSICAL DIS & OLDER PEOPLE,CROSSROADS CARE IN GREATER MANCHESTER,17/08/2017,1006.16 ,HOME CARE - ADULT SERVICES,V001161057
ROCHDALE BOROUGH COUNCIL,02/08/2017,PHYSICAL DIS & OLDER PEOPLE,CROSSROADS CARE IN GREATER MANCHESTER,02/08/2017,1033.44 ,HOME CARE - ADULT SERVICES,V001155388
ROCHDALE BOROUGH COUNCIL,23/08/2017,PHYSICAL DIS & OLDER PEOPLE,CROSSROADS CARE IN GREATER MANCHESTER,23/08/2017,1047.80 ,HOME CARE - ADULT SERVICES,V001161652
ROCHDALE BOROUGH COUNCIL,29/08/2017,EARLY HELP AND SCHOOLS,CROSSROADS CARE IN GREATER MANCHESTER,29/08/2017,1072.50 ,ACTIVITIES,V001161662
ROCHDALE BOROUGH COUNCIL,29/08/2017,PHYSICAL DIS & OLDER PEOPLE,CROSSROADS CARE IN GREATER MANCHESTER,29/08/2017,1081.07 ,HOME CARE - ADULT SERVICES,V001163385
ROCHDALE BOROUGH COUNCIL,11/08/2017,LEARNING DIS & MENTAL HEALTH,CROSSROADS CARE IN GREATER MANCHESTER,11/08/2017,1725.00 ,PERSONAL BUDGETS - MANAGED,V001156563
ROCHDALE BOROUGH COUNCIL,11/08/2017,LEARNING DIS & MENTAL HEALTH,CROSSROADS CARE IN GREATER MANCHESTER,11/08/2017,2003.61 ,PERSONAL BUDGETS - MANAGED,V001156567
ROCHDALE BOROUGH COUNCIL,01/08/2017,EARLY HELP AND SCHOOLS,CROSSROADS CARE IN GREATER MANCHESTER,01/08/2017,3320.83 ,ACTIVITIES,V001150139
ROCHDALE BOROUGH COUNCIL,29/08/2017,EARLY HELP AND SCHOOLS,CROSSROADS CARE IN GREATER MANCHESTER,29/08/2017,4395.00 ,ACTIVITIES,V001161661
ROCHDALE BOROUGH COUNCIL,21/08/2017,CHILDREN’S SOCIAL CARE,CRYSTAL CARE SOLUTIONS LTD,21/08/2017,1240.71 ,EBD (EMOT & BEHAV DIFF) PLACEMENTS,V001161225
ROCHDALE BOROUGH COUNCIL,21/08/2017,CHILDREN’S SOCIAL CARE,CRYSTAL CARE SOLUTIONS LTD,21/08/2017,2895.00 ,EBD (EMOT & BEHAV DIFF) PLACEMENTS,V001161215
ROCHDALE BOROUGH COUNCIL,21/08/2017,CHILDREN’S SOCIAL CARE,CRYSTAL CARE SOLUTIONS LTD,21/08/2017,2895.00 ,EBD (EMOT & BEHAV DIFF) PLACEMENTS,V001161217
ROCHDALE BOROUGH COUNCIL,21/08/2017,CHILDREN’S SOCIAL CARE,CRYSTAL CARE SOLUTIONS LTD,21/08/2017,2895.00 ,EBD (EMOT & BEHAV DIFF) PLACEMENTS,V001161218
ROCHDALE BOROUGH COUNCIL,03/08/2017,NEIGHBOURHOODS AND ENVIRONMENT,CWTC,03/08/2017,1800.00 ,GRANTS TO THE NON VOLUNTARY SECTOR,V001145369
ROCHDALE BOROUGH COUNCIL,07/08/2017,LEARNING DIS & MENTAL HEALTH,D & A C FITTON,07/08/2017,6016.64 ,RESIDENTIAL LONG TERM,V001141711
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,D W TAYLOR & SON,04/08/2017,1200.00 ,MINOR BUILDING WORKS,V001155239
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,D W TAYLOR & SON,04/08/2017,3735.00 ,MINOR BUILDING WORKS,V001155239
ROCHDALE BOROUGH COUNCIL,18/08/2017,NEIGHBOURHOODS AND ENVIRONMENT,DAISY COMMUNICATIONS LTD,18/08/2017,1349.84 ,SOFTWARE,V001158909
ROCHDALE BOROUGH COUNCIL,16/08/2017,NEIGHBOURHOODS AND ENVIRONMENT,DAISY COMMUNICATIONS LTD,16/08/2017,1962.04 ,IT MAINTENANCE,V001158914
ROCHDALE BOROUGH COUNCIL,04/08/2017,LEARNING DIS & MENTAL HEALTH,DAVID LEWIS ORGANISATION,04/08/2017,6503.68 ,RESIDENTIAL LONG TERM,V001155643
ROCHDALE BOROUGH COUNCIL,18/08/2017,LEARNING DIS & MENTAL HEALTH,DAVID LEWIS ORGANISATION,18/08/2017,6503.68 ,RESIDENTIAL LONG TERM,V001159949
ROCHDALE BOROUGH COUNCIL,24/08/2017,EARLY HELP AND SCHOOLS,DDH FABRICATIONS LTD,24/08/2017,510.00 ,REPAIRS & ALTS OF BUILDINGS,V001159813
ROCHDALE BOROUGH COUNCIL,10/08/2017,PROPERTY AND HIGHWAYS,DDH FABRICATIONS LTD,10/08/2017,580.00 ,TRANSACTIONS-EXPENDITURE,V001154333
ROCHDALE BOROUGH COUNCIL,18/08/2017,LEARNING DIS & MENTAL HEALTH,DEAFWAY,18/08/2017,2500.00 ,RESIDENTIAL LONG TERM,V001160209
ROCHDALE BOROUGH COUNCIL,18/08/2017,LEARNING DIS & MENTAL HEALTH,DEAFWAY,18/08/2017,2500.00 ,RESIDENTIAL LONG TERM,V001160210
ROCHDALE BOROUGH COUNCIL,02/08/2017,EARLY HELP AND SCHOOLS,DEEPLISH ACADEMY,02/08/2017,1989.33 ,OTHER EST - SEN PROVISION,V001155474
ROCHDALE BOROUGH COUNCIL,30/08/2017,NEIGHBOURHOODS AND ENVIRONMENT,DELMATIC LIGHTING MANAGEMENT,30/08/2017,1336.20 ,PROPERTY - WORKS ELEMENT,V001161436
ROCHDALE BOROUGH COUNCIL,29/08/2017,NEIGHBOURHOODS AND ENVIRONMENT,DENNIS EAGLE LTD,29/08/2017,644.63 ,VEHICLE MAINTENANCE,V001162713
ROCHDALE BOROUGH COUNCIL,22/08/2017,NEIGHBOURHOODS AND ENVIRONMENT,DENNIS EAGLE LTD,22/08/2017,704.05 ,VEHICLE MAINTENANCE,V001159009
ROCHDALE BOROUGH COUNCIL,08/08/2017,NEIGHBOURHOODS AND ENVIRONMENT,DENNIS EAGLE LTD,08/08/2017,6716.63 ,VEHICLE MAINTENANCE,V001154897
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,18/08/2017,581.84 ,NURSING LONG TERM,V001160733
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,04/08/2017,611.40 ,NURSING LONG TERM,V001156252
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,18/08/2017,611.40 ,NURSING LONG TERM,V001160679
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,04/08/2017,629.62 ,NURSING LONG TERM,V001156224
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,18/08/2017,629.62 ,NURSING LONG TERM,V001160641
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,04/08/2017,631.10 ,RESIDENTIAL LONG TERM,V001156362
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,04/08/2017,631.10 ,NURSING LONG TERM,V001156364
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,04/08/2017,631.10 ,NURSING LONG TERM,V001156500
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,18/08/2017,631.10 ,RESIDENTIAL LONG TERM,V001160830
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,18/08/2017,631.10 ,NURSING LONG TERM,V001160832
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,18/08/2017,631.10 ,NURSING LONG TERM,V001160973
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,04/08/2017,631.36 ,NURSING LONG TERM,V001155971
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,18/08/2017,631.36 ,NURSING LONG TERM,V001160344
ROCHDALE BOROUGH COUNCIL,02/08/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,02/08/2017,799.31 ,RESIDENTIAL LONG TERM,V001155338
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,04/08/2017,900.00 ,NURSING LONG TERM,V001155700
ROCHDALE BOROUGH COUNCIL,04/08/2017,LEARNING DIS & MENTAL HEALTH,DENTAK CARE AND SERVICES LIMITED,04/08/2017,900.00 ,NURSING LONG TERM,V001155859
ROCHDALE BOROUGH COUNCIL,04/08/2017,LEARNING DIS & MENTAL HEALTH,DENTAK CARE AND SERVICES LIMITED,04/08/2017,900.00 ,RESIDENTIAL LONG TERM,V001155945
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,04/08/2017,900.00 ,NURSING LONG TERM,V001156017
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,04/08/2017,900.00 ,NURSING LONG TERM,V001156166
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,04/08/2017,900.00 ,NURSING LONG TERM,V001156450
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,18/08/2017,900.00 ,NURSING LONG TERM,V001160006
ROCHDALE BOROUGH COUNCIL,18/08/2017,LEARNING DIS & MENTAL HEALTH,DENTAK CARE AND SERVICES LIMITED,18/08/2017,900.00 ,NURSING LONG TERM,V001160199
ROCHDALE BOROUGH COUNCIL,18/08/2017,LEARNING DIS & MENTAL HEALTH,DENTAK CARE AND SERVICES LIMITED,18/08/2017,900.00 ,RESIDENTIAL LONG TERM,V001160314
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,18/08/2017,900.00 ,NURSING LONG TERM,V001160387
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,18/08/2017,900.00 ,NURSING LONG TERM,V001160582
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,18/08/2017,900.00 ,NURSING LONG TERM,V001160932
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,18/08/2017,1711.94 ,NURSING LONG TERM,V001160418
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,18/08/2017,1712.24 ,NURSING LONG TERM,V001160417
ROCHDALE BOROUGH COUNCIL,04/08/2017,CHILDREN’S SOCIAL CARE,DEPAUL UK,04/08/2017,-8502.84 ,YOUNG PEOPLES RENTS,V001125281
ROCHDALE BOROUGH COUNCIL,04/08/2017,CHILDREN’S SOCIAL CARE,DEPAUL UK,04/08/2017,24685.71 ,YOUNG PEOPLES RENTS,V001154831
ROCHDALE BOROUGH COUNCIL,04/08/2017,RESOURCES,DEPT FOR COMMUNITIES & LOCAL GOVERNMENT,04/08/2017,-13348.00 ,TRANSACTIONS-INCOME,V001155501
ROCHDALE BOROUGH COUNCIL,04/08/2017,RESOURCES,DEPT FOR COMMUNITIES & LOCAL GOVERNMENT,04/08/2017,10763.00 ,TRANSACTIONS-INCOME,V001155501
ROCHDALE BOROUGH COUNCIL,04/08/2017,COLLECTION FUND,DEPT FOR COMMUNITIES & LOCAL GOVERNMENT,04/08/2017,278386.00 ,TRANSACTIONS-EXPENDITURE,V001155501
ROCHDALE BOROUGH COUNCIL,29/08/2017,NEIGHBOURHOODS AND ENVIRONMENT,DEWBERRY REDPOINT LTD,29/08/2017,560.00 ,CONFERENCE,V001152369
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,DIRECT HEALTH UK LTD,04/08/2017,10816.44 ,SERVICE LEVEL AGREEMENTS,V001155495
ROCHDALE BOROUGH COUNCIL,10/08/2017,PHYSICAL DIS & OLDER PEOPLE,DIRECT HEALTH UK LTD,10/08/2017,6061.83 ,HOME CARE - ADULT SERVICES,V001158650
ROCHDALE BOROUGH COUNCIL,17/08/2017,PHYSICAL DIS & OLDER PEOPLE,DIRECT HEALTH UK LTD,17/08/2017,6232.24 ,HOME CARE - ADULT SERVICES,V001161058
ROCHDALE BOROUGH COUNCIL,02/08/2017,PHYSICAL DIS & OLDER PEOPLE,DIRECT HEALTH UK LTD,02/08/2017,6260.96 ,HOME CARE - ADULT SERVICES,V001155389
ROCHDALE BOROUGH COUNCIL,29/08/2017,PHYSICAL DIS & OLDER PEOPLE,DISABLED LIVING LTD,29/08/2017,1100.00 ,TRAINING,V001159224
ROCHDALE BOROUGH COUNCIL,14/08/2017,PUBLIC HEALTH,DISCLOSURE AND BARRING SERVICE,14/08/2017,2376.00 ,CRB CHECKS - LICENSING,V001159033
ROCHDALE BOROUGH COUNCIL,31/08/2017,RESOURCES,DISCLOSURE AND BARRING SERVICE,31/08/2017,5596.00 ,TRANSACTIONS-EXPENDITURE,V001163742
ROCHDALE BOROUGH COUNCIL,14/08/2017,NEIGHBOURHOODS AND ENVIRONMENT,DK MINIBUSES LTD,14/08/2017,1124.40 ,TAXI HIRE,V001159161
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,DOVE CARE LTD,04/08/2017,920.00 ,RESIDENTIAL LONG TERM,V001155838
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,DOVE CARE LTD,18/08/2017,920.00 ,RESIDENTIAL LONG TERM,V001160170
ROCHDALE BOROUGH COUNCIL,01/08/2017,NEIGHBOURHOODS AND ENVIRONMENT,DR ABDUL QUADER GANJIFROCKWALA,01/08/2017,2226.40 ,MEDICAL FEES,V001154246
ROCHDALE BOROUGH COUNCIL,01/08/2017,NEIGHBOURHOODS AND ENVIRONMENT,DR ABDUL QUADER GANJIFROCKWALA,01/08/2017,2233.00 ,HISTOLOGY PAYMENTS,V001154246
ROCHDALE BOROUGH COUNCIL,31/08/2017,NEIGHBOURHOODS AND ENVIRONMENT,DR ABDUL QUADER GANJIFROCKWALA,31/08/2017,2710.40 ,MEDICAL FEES,V001163260
ROCHDALE BOROUGH COUNCIL,31/08/2017,NEIGHBOURHOODS AND ENVIRONMENT,DR ABDUL QUADER GANJIFROCKWALA,31/08/2017,3824.00 ,HISTOLOGY PAYMENTS,V001163260
ROCHDALE BOROUGH COUNCIL,10/08/2017,NEIGHBOURHOODS AND ENVIRONMENT,DR ARUN MANOHARAN,10/08/2017,1064.80 ,MEDICAL FEES,V001157821
ROCHDALE BOROUGH COUNCIL,10/08/2017,NEIGHBOURHOODS AND ENVIRONMENT,DR ARUN MANOHARAN,10/08/2017,1377.00 ,HISTOLOGY PAYMENTS,V001157821
ROCHDALE BOROUGH COUNCIL,31/08/2017,NEIGHBOURHOODS AND ENVIRONMENT,DR ARUN MANOHARAN,31/08/2017,1742.40 ,MEDICAL FEES,V001163286
ROCHDALE BOROUGH COUNCIL,31/08/2017,NEIGHBOURHOODS AND ENVIRONMENT,DR ARUN MANOHARAN,31/08/2017,3244.00 ,HISTOLOGY PAYMENTS,V001163286
ROCHDALE BOROUGH COUNCIL,04/08/2017,PUBLIC HEALTH,DR G STOCKTON & DR L THOMPSON,04/08/2017,730.00 ,PH LCS PAYMENTS,V001155419
ROCHDALE BOROUGH COUNCIL,10/08/2017,NEIGHBOURHOODS AND ENVIRONMENT,DR S TITI,10/08/2017,2406.50 ,MEDICAL FEES,V001158777
ROCHDALE BOROUGH COUNCIL,10/08/2017,NEIGHBOURHOODS AND ENVIRONMENT,DR S TITI,10/08/2017,2871.00 ,HISTOLOGY PAYMENTS,V001158777
ROCHDALE BOROUGH COUNCIL,10/08/2017,NEIGHBOURHOODS AND ENVIRONMENT,DR S TITI,10/08/2017,3941.80 ,MEDICAL FEES,V001157741
ROCHDALE BOROUGH COUNCIL,10/08/2017,NEIGHBOURHOODS AND ENVIRONMENT,DR S TITI,10/08/2017,4147.00 ,HISTOLOGY PAYMENTS,V001157741
ROCHDALE BOROUGH COUNCIL,10/08/2017,NEIGHBOURHOODS AND ENVIRONMENT,DR VINITA CHARAN,10/08/2017,638.00 ,HISTOLOGY PAYMENTS,V001157823
ROCHDALE BOROUGH COUNCIL,10/08/2017,NEIGHBOURHOODS AND ENVIRONMENT,DR VINITA CHARAN,10/08/2017,677.60 ,MEDICAL FEES,V001157823
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,18/08/2017,-628.68 ,NURSING LONG TERM,V001160113
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,18/08/2017,-628.68 ,NURSING LONG TERM,V001160114
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,18/08/2017,-628.68 ,NURSING LONG TERM,V001160115
ROCHDALE BOROUGH COUNCIL,02/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,02/08/2017,537.14 ,PERSONAL BUDGETS - MANAGED,V001153320
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,04/08/2017,539.62 ,RESIDENTIAL LONG TERM,V001156168
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,18/08/2017,539.62 ,RESIDENTIAL LONG TERM,V001160586
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,04/08/2017,559.10 ,RESIDENTIAL LONG TERM,V001155888
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,18/08/2017,559.10 ,RESIDENTIAL LONG TERM,V001160236
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,04/08/2017,574.52 ,RESIDENTIAL LONG TERM,V001155711
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,18/08/2017,574.52 ,RESIDENTIAL LONG TERM,V001160021
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,04/08/2017,585.30 ,NURSING LONG TERM,V001155614
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,18/08/2017,585.30 ,NURSING LONG TERM,V001159917
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,18/08/2017,586.02 ,NURSING LONG TERM,V001160062
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,04/08/2017,596.24 ,NURSING LONG TERM,V001156192
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,18/08/2017,596.24 ,NURSING LONG TERM,V001160607
ROCHDALE BOROUGH COUNCIL,04/08/2017,LEARNING DIS & MENTAL HEALTH,DRB HEALTHCARE LTD,04/08/2017,596.36 ,RESIDENTIAL LONG TERM,V001155846
ROCHDALE BOROUGH COUNCIL,18/08/2017,LEARNING DIS & MENTAL HEALTH,DRB HEALTHCARE LTD,18/08/2017,596.36 ,RESIDENTIAL LONG TERM,V001160184
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,04/08/2017,600.46 ,NURSING LONG TERM,V001156337
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,18/08/2017,600.46 ,NURSING LONG TERM,V001160792
ROCHDALE BOROUGH COUNCIL,04/08/2017,LEARNING DIS & MENTAL HEALTH,DRB HEALTHCARE LTD,04/08/2017,611.38 ,RESIDENTIAL LONG TERM,V001155616
ROCHDALE BOROUGH COUNCIL,18/08/2017,LEARNING DIS & MENTAL HEALTH,DRB HEALTHCARE LTD,18/08/2017,611.38 ,RESIDENTIAL LONG TERM,V001159919
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,04/08/2017,628.68 ,NURSING LONG TERM,V001155786
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,04/08/2017,631.10 ,NURSING LONG TERM,V001155702
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,04/08/2017,631.10 ,RESIDENTIAL LONG TERM,V001155718
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,04/08/2017,631.10 ,RESIDENTIAL LONG TERM,V001155932
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,04/08/2017,631.10 ,RESIDENTIAL LONG TERM,V001156072
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,04/08/2017,631.10 ,RESIDENTIAL LONG TERM,V001156361
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,18/08/2017,631.10 ,NURSING LONG TERM,V001160008
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,18/08/2017,631.10 ,RESIDENTIAL LONG TERM,V001160029
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,18/08/2017,631.10 ,RESIDENTIAL LONG TERM,V001160297
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,18/08/2017,631.10 ,RESIDENTIAL LONG TERM,V001160441
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,18/08/2017,631.10 ,RESIDENTIAL LONG TERM,V001160829
ROCHDALE BOROUGH COUNCIL,02/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,02/08/2017,642.86 ,PERSONAL BUDGETS - MANAGED,V001133672
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,18/08/2017,642.86 ,SHORT TERM CARE - RESIDENTIAL,V001160964
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,04/08/2017,643.10 ,RESIDENTIAL LONG TERM,V001155931
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,18/08/2017,643.10 ,RESIDENTIAL LONG TERM,V001160296
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,04/08/2017,698.70 ,RESIDENTIAL LONG TERM,V001155933
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,18/08/2017,698.70 ,RESIDENTIAL LONG TERM,V001160298
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,04/08/2017,733.76 ,NURSING LONG TERM,V001155891
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,04/08/2017,771.43 ,ASSESSMENT CARE,V001156537
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,04/08/2017,848.52 ,NURSING LONG TERM,V001155712
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,18/08/2017,848.52 ,NURSING LONG TERM,V001160022
