Body_Name,Body,Payment Date,Transaction Number,Department,Supplier Name,Supplier Post Code,Expenditure Category,Net Amount
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,R-Resources,PEDALEXPRES,NG23AS,456-Specialists Fees,617.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465101,C-Community Services,PHIL HUGHES EDUCATIONAL CONSULTANTS LTD,NG12 4FX,082-Freelance Workers,45.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465102,V-Central Items,PHS GROUP PLC,CF83 1XH,REDACTED OTHER SPEND,-540.2000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465102,F-C & A - Central,PHS GROUP PLC,CF83 1XH,251-Other Cleaning,921.3800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465103,V-Central Items,PIXELS & GRAPHICS LTD,NG9 1FQ,475-Other Services,240.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,N-Development & Growth - Services,PLUSNET PLC 0845 14002,S14BY,436-Telephones,20.2500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,V-Central Items,PLUSNET PLC 0845 14002,S14BY,REDACTED OTHER SPEND,38.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,V-Central Items,PLUSNET PLC 0845 14002,S14BY,REDACTED OTHER SPEND,25.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,N-Development & Growth - Services,PLUSNET PLC 0845 14002,S14BY,436-Telephones,36.2500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,F-C & A - Central,POUNDWORLD RETAIL,NG2  3GZ,401-Operational Equipment,7.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465104,N-Development & Growth - Services,PROMOTIONAL DISPLAYS & SIGN COMPANY,NG8 1PQ,475-Other Services,76.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465104,N-Development & Growth - Services,PROMOTIONAL DISPLAYS & SIGN COMPANY,NG8 1PQ,475-Other Services,194.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465105,N-Development & Growth - Services,PROUDCASTLE LTD,LE67 6LR,200-R & M of Buildings,1497.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,113025,C-Community Services,PW COMMERCIAL CO LTD T/A PRINTWASTE RECYCLING,GL51 9AN,461-Waste Serv Contract Payt,45.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,113025,C-Community Services,PW COMMERCIAL CO LTD T/A PRINTWASTE RECYCLING,GL51 9AN,461-Waste Serv Contract Payt,45.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,113025,C-Community Services,PW COMMERCIAL CO LTD T/A PRINTWASTE RECYCLING,GL51 9AN,461-Waste Serv Contract Payt,45.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,113026,R-Resources,PWC LTD,DE74 2UZ,080-Agency Staff,20000.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465106,C-Community Services,R M FLOWERS LTD,NG2 3JJ,413-Grounds Maintenance Mats,478.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465107,P-Royal Centre,RAMBERT DANCE COMPANY,W4 1SH,475-Other Services,8.3400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465108,C-Community Services,RECYCLING EQUIPMENT SERVICES LTD,NG12 2LP,408-Materials General,41.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465108,C-Community Services,RECYCLING EQUIPMENT SERVICES LTD,NG12 2LP,408-Materials General,1720.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465108,C-Community Services,RECYCLING EQUIPMENT SERVICES LTD,NG12 2LP,408-Materials General,62.2500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,F-C & A - Central,REDACTED PERSONAL DATA,TS18 2BQ,200-R & M of Buildings,29.9800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,113020,C-Community Services,REDACTED PERSONAL DATA,NG11 7FJ,457-Publicity/Mrktng/Advertg,340.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465132,C-Community Services,REDACTED PERSONAL DATA,NG9 1BB,464-Show Services,350.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,464992,R-Resources,REDACTED PERSONAL DATA,NG1 5BH,987-Control Accounts,450.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465005,F-C & A - Central,REDACTED PERSONAL DATA,TQ9 5HB,408-Materials General,800.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,113015,R-Resources,REDACTED PERSONAL DATA,NG1 5BH,987-Control Accounts,1350.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465078,F-C & A - Central,REDACTED PERSONAL DATA,CR9 3DD,450-Grants,132.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465025,C-Community Services,REDACTED PERSONAL DATA,NG17 2HJ,456-Specialists Fees,20.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,464997,F-C & A - Central,REDACTED PERSONAL DATA,DE72 3HP,512-Other Agency & Cont Serv,262.4000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465100,P-Royal Centre,REDACTED PERSONAL DATA,NG2 7JH,475-Other Services,250.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,CHAPS,V-Central Items,REDACTED PERSONAL DATA,,925-Collection Fund,100.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,113021,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG7 7FN,561-Direct Payments,310.7600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,FP,N-Development & Growth - Services,RIVIERA ORGANISATION,,475-Other Services,10.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,FP,N-Development & Growth - Services,RIVIERA ORGANISATION,,475-Other Services,2565.6800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465109,C-Community Services,ROB SHARP PLANT HIRE LTD,NG12 5HB,311-Contract Hire,1347.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,F-C & A - Central,ROYAL MAIL,EH12 9PB,435-Postal Services,108.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465111,G-C & A - Over 18's,RUSHCLIFFE DEVELOPMENTS LTD,NG2 6BE,220-Rent,6300.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,R-Resources,RYMAN,NG1 2NX,426-Stationery,4.1600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,S-East Midlands Council,SAINSBURYS (2277),LE13 0UL,412-Provisions,4.4700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,C-Community Services,SAINSBURYS 0816,NG16 2LY,417-Contract Catering,10.3000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,E-C & A  - Schools,SAINSBURYS LOC4152,NG8 5DQ,408-Materials General,9.8000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,G-C & A - Over 18's,SAINSBURYS LOC4808,NG3 5HJ,412-Provisions,4.9000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,E-C & A  - Schools,SAINSBURYS SACAT 0816,NG16 2LY,408-Materials General,18.0300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,113027,F-C & A - Central,SALUS RED EVENT MANAGEMENT,NG4 4QE,457-Publicity/Mrktng/Advertg,387.3600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465112,V-Central Items,SCOTTISH WIDOWS PLC,EH16 52D,976-System Control Account,1387.8800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465113,G-C & A - Over 18's,SEVACARE UK LTD,WV9 5HD,520-Community Care,70828.3400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465114,C-Community Services,SEVERN TRENT WATER LTD,NE82 6XX,463-Other Contractor Paymnts,220847.9100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465116,F-C & A - Central,SHERWOOD LABELLING LTD,NG5 5LZ,425-Printing,425.7800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465117,Z-Capital,SIEMENS ENERGY SERVICES LTD,DH1 5TZ,9NC-Buildg Wrk-Direct Pymnts,11190.7400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465118,N-Development & Growth - Services,SIMPLE LOCKING SOLUTIONS LTD,AL4 0TE,475-Other Services,572.2700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465119,C-Community Services,SINBAD PLANT LTD,NG9 8PJ,401-Operational Equipment,688.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465119,C-Community Services,SINBAD PLANT LTD,NG9 8PJ,401-Operational Equipment,164.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465120,P-Royal Centre,SINFONIA VIVA,DE1 3AH,456-Specialists Fees,4900.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465121,R-Resources,SOFTWARE BOX LTD,YO61 1ET,437-IT Equipment,568.6600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465122,C-Community Services,ST JOHN AMBULANCE,S40 2ED,464-Show Services,110.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,F-C & A - Central,STAPLES UK,NG1  3NL,426-Stationery,20.9800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465124,A-Chief Exec,STENHOUSE MEDICAL CENTRE,NG5 7BP,456-Specialists Fees,25.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465125,Z-Capital,STEVE CLIFFORD PLUMBING LTD,NG6 8NN,9NP-Grants Paid,1964.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465125,N-Development & Growth - Services,STEVE CLIFFORD PLUMBING LTD,NG6 8NN,475-Other Services,4753.9400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465125,C-Community Services,STEVE CLIFFORD PLUMBING LTD,NG6 8NN,200-R & M of Buildings,214.8000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465125,Z-Capital,STEVE CLIFFORD PLUMBING LTD,NG6 8NN,9NC-Buildg Wrk-Direct Pymnts,1322.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465125,N-Development & Growth - Services,STEVE CLIFFORD PLUMBING LTD,NG6 8NN,475-Other Services,-4753.9400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465126,G-C & A - Over 18's,STONEBRIDGE CITY FARM,NG3 2FR,520-Community Care,275.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465126,G-C & A - Over 18's,STONEBRIDGE CITY FARM,NG3 2FR,520-Community Care,165.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,R-Resources,SUPPLIES TEAM LTD,S9 1XU,426-Stationery,55.4800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465127,Z-Capital,SWIFT FIRE & SECURITY (NATIONAL) LTD,M50 2TS,9NB-Bldg Wrk-Contract Pymnts,10000.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,113028,C-Community Services,SWITCH SECURITY LTD,DE75 7SN,471-Security Services,360.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,C-Community Services,SYLMASTA LTD,RH17 7PG,401-Operational Equipment,33.9500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,CHAPS,V-Central Items,TEACHERS PENSION AGENCY,,978-Short Term Creditors-Govt Dept,166.8600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465129,F-C & A - Central,TEEN SUPPORT SERVICES LTD,NG7 2BY,516-Payts-Ext Foster Parents,857.1000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465129,F-C & A - Central,TEEN SUPPORT SERVICES LTD,NG7 2BY,512-Other Agency & Cont Serv,1392.8200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,E-C & A  - Schools,TESCO STORES (5378),NG5 9DD,408-Materials General,49.0200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,G-C & A - Over 18's,TESCO STORES (5378),NG5 9DD,412-Provisions,36.4200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,F-C & A - Central,TESCO STORES 5379,NG18 3RT,475-Other Services,31.4100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465130,C-Community Services,THAKUR PRESS,NG7 5DU,475-Other Services,40.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,G-C & A - Over 18's,THE IRONGATE GROUP,DE22 3FT,401-Operational Equipment,35.1000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,E-C & A  - Schools,THE MAKATON CHARIT,GU14 7LP,408-Materials General,11.7900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,F-C & A - Central,THE RANGE,NG2 3GZ,401-Operational Equipment,40.4900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,F-C & A - Central,THE RANGE,NG2 3GZ,401-Operational Equipment,23.3000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,F-C & A - Central,THE RANGE,NG2 3GZ,401-Operational Equipment,42.4500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465131,C-Community Services,THOMAS BOW LTD,NG7 2AL,463-Other Contractor Paymnts,21757.9500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,E-C & A  - Schools,TICKETSOURCE,CF64 2AA,408-Materials General,95.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465133,G-C & A - Over 18's,TIME OUT CARE SERVICES LTD,NG3 3GF,520-Community Care,27008.7400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,G-C & A - Over 18's,TIMPSON LTD,NG5  9DD,519-Adult Services,7.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465134,R-Resources,TOOLS4EVER LTD,GL1 5SQ,437-IT Equipment,2950.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465135,C-Community Services,TOPIARY ART DESIGNS LTD,IP31 2LZ,408-Materials General,1080.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,R-Resources,TOTAL COMPUTER,NN15 6FD,437-IT Equipment,45.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465136,N-Development & Growth - Services,UNEEK CLOTHING COMPANY LTD,NW2 7HF,420-Protective Clothing/Unif,638.3000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465137,V-Central Items,"UNION OF CONSTRUCTION, ALLIED TRADES & TECHNICIANS",SW4 9RL,976-System Control Account,34.2800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465138,C-Community Services,UNION SQUARE SOFTWARE LTD,NG2 1AE,450-Grants,9189.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465139,V-Central Items,UNISON,NG5 1AF,976-System Control Account,29048.2100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465140,V-Central Items,UNITE THE UNION,NE1 8TW,976-System Control Account,3104.4500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,G-C & A - Over 18's,UNITED CARPETS,NG7 3AJ,200-R & M of Buildings,70.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465141,N-Development & Growth - Services,UNIVERSAL SMART CARDS LTD,WD6 1NA,475-Other Services,6921.4000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465142,R-Resources,VIRGIN MEDIA BUSINESS,S9 3SE,436-Telephones,147.3000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465143,C-Community Services,WESTERN POWER DISTRIBUTION,BS2 0TB,475-Other Services,2726.8000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,G-C & A - Over 18's,WHEATCROFT,NG12 4DE,519-Adult Services,12.0400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,F-C & A - Central,WHSMITH.CO.UK,SN3 3LD,401-Operational Equipment,40.2100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,E-C & A  - Schools,WICKES BULWELL,NG6  8AJ,408-Materials General,17.7800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,113030,R-Resources,WILKIN CHAPMAN SOLICITORS,DN31 1HE,456-Specialists Fees,90.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,C-Community Services,WILKO RETAIL LIMIT,NG5  2GA,404-Cleaning & Domestic Supp,7.4000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,C-Community Services,WILKO RETAIL LIMIT,NG1  7LF,401-Operational Equipment,8.3300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,F-C & A - Central,WILKO.COM,S80  3YY,475-Other Services,26.5400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,F-C & A - Central,WILKO.COM,S80  3YY,518-After Care (15+),13.6900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,G-C & A - Over 18's,WM MORRISON 067,NG4  2AB,519-Adult Services,3.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,G-C & A - Over 18's,WM MORRISONS STORE,NG8  5GB,412-Provisions,5.6600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,F-C & A - Central,WWW.BALMAINHAIR.COM,BN27 3JF,518-After Care (15+),99.9500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,G-C & A - Over 18's,WWW.BRAKE.CO.UK,LS12 2ER,401-Operational Equipment,31.6000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,F-C & A - Central,WWW.BUNZLCLEANINGSUPPL,SL3 8XP,404-Cleaning & Domestic Supp,99.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,F-C & A - Central,WWW.NCTX.CO.UK,NG1 1GG,330-Staff Travel,49.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,E-C & A  - Schools,WWW.NCTX.CO.UK,NG1 1GG,408-Materials General,30.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,E-C & A  - Schools,WWW.NCTX.CO.UK,NG1 1GG,408-Materials General,30.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,E-C & A  - Schools,WWW.NCTX.CO.UK,NG1 1GG,408-Materials General,30.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,G-C & A - Over 18's,WWW.TENPIN.CO.UK,NG7  2UW,519-Adult Services,8.3300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,P-Card,G-C & A - Over 18's,WWW.TENPIN.CO.UK,NG7  2UW,475-Other Services,26.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465144,Z-Capital,WYG ENVIRONMENT PLANNING TRANSPORT LTD,LE7 7GR,9ND-Fees,1200.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465145,C-Community Services,YARDLEYS VEHICLE REPAIR & TEST CENT LTD,NG17 5HN,408-Materials General,45.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465145,C-Community Services,YARDLEYS VEHICLE REPAIR & TEST CENT LTD,NG17 5HN,408-Materials General,45.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150109,465145,C-Community Services,YARDLEYS VEHICLE REPAIR & TEST CENT LTD,NG17 5HN,408-Materials General,45.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150112,465491,G-C & A - Over 18's,1ST CARE (UK) LTD,NG15 7QN,520-Community Care,1780.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150112,465582,C-Community Services,3663 LTD,L40 9RW,401-Operational Equipment,160.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150112,465492,G-C & A - Over 18's,ABBEYFIELD UK,NG5 3FS,520-Community Care,5161.7800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150112,465585,F-C & A - Central,ABC TRAINING,LN2 4WG,121-Training Course Fees,375.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150112,465493,G-C & A - Over 18's,ACACIA CARE (NOTTINGHAM) LTD,NG5 2AT,520-Community Care,3120.2200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150112,P-Card,F-C & A - Central,AIR PRODUCTS PLC,KT12 4RZ,401-Operational Equipment,104.0300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150112,465603,S-East Midlands Council,ALISON KANE LTD T/A ALISON KANE ASSOCIATES,S8 7DS,475-Other Services,48.6000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150112,P-Card,C-Community Services,AMAZON  MKTPLCE EU-UK,L2338,401-Operational Equipment,60.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150112,P-Card,E-C & A  - Schools,AMAZON  MKTPLCE EU-UK,L2338,408-Materials General,10.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150112,P-Card,P-Royal Centre,AMAZON  MKTPLCE EU-UK,L2338,427-General office supplies,3.8300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150112,P-Card,E-C & A  - Schools,AMAZON  MKTPLCE EU-UK,L2338,408-Materials General,9.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150112,P-Card,E-C & A  - Schools,AMAZON  MKTPLCE EU-UK,L2338,408-Materials General,52.4300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150112,P-Card,C-Community Services,AMAZON  MKTPLCE EU-UK,L2338,408-Materials General,-8.9900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150112,P-Card,C-Community Services,AMAZON  MKTPLCE EU-UK,L2338,401-Operational Equipment,2.4400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150112,P-Card,E-C & A  - Schools,AMAZON EU,L2338,408-Materials General,122.3100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150112,P-Card,P-Royal Centre,AMAZON EU,L2338,426-Stationery,172.2000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150112,P-Card,F-C & A - Central,AMAZON EU,L2338,103-Staff Health Expenses,30.9900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150112,P-Card,F-C & A - Central,AMAZON EU,L2338,475-Other Services,9.1700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150112,P-Card,E-C & A  - Schools,AMAZON EU,L2338,408-Materials General,18.6000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150112,CHAPS,V-Central Items,ANN LUSSIGNEA,,REDACTED OTHER SPEND,3000.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150112,465495,G-C & A - Over 18's,ANNESLEY LODGE,NG15 8AY,520-Community Care,7016.8600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150112,P-Card,N-Development & Growth - Services,APPLE CENTRE NOTTINGHA,NG1 3QQ,426-Stationery,16.6600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150112,465496,G-C & A - Over 18's,APRIL COTTAGE CARE HOME,LE67 3PP,520-Community Care,1880.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150112,465643,Z-Capital,AR DEMOLITION LTD,CV13 0EZ,9NC-Buildg Wrk-Direct Pymnts,2250.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150112,P-Card,C-Community Services,ARCO LTD,NG8 4GS,408-Materials General,91.1200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150112,465161,G-C & A - Over 18's,ARDEN LEA NURSING HOME RESIDENTS AC,WS1 3EZ,840-Fees & Charges - Adults,20.7500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150112,465162,G-C & A - Over 18's,ARDEN LEA NURSING HOME RESIDENTS ACCOUNT,WS1 3EZ,840-Fees & Charges - Adults,30.1500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150112,465164,G-C & A - Over 18's,ARDEN LEA NURSING HOME RESIDENTS ACCOUNT,WS1 3EZ,840-Fees & Charges - Adults,24.4000000000
