ORGANISATION NAME,EFFECTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION NO.
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,STRATHMORE HOUSE,05/01/2018,£654.54,RESIDENTIAL LONG TERM,V001209637
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,CHAFFINCH RESIDENTIAL HOME,05/01/2018,£698.70,RESIDENTIAL LONG TERM,V001209638
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,CALTON SYSTEMS LIMITED,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209639
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,HC ONE OVAL LTD,05/01/2018,£900.00,NURSING LONG TERM,V001209640
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,ROOKWOOD,05/01/2018,"£2,198.48",RESIDENTIAL LONG TERM,V001209641
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,EAST AND WEST HEALTHCARE LIMITED,05/01/2018,£940.00,NURSING LONG TERM,V001209642
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,CHOICE LIMITED,05/01/2018,"£3,564.56",RESIDENTIAL LONG TERM,V001209643
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,EAST AND WEST HEALTHCARE LIMITED,05/01/2018,"£1,424.00",NURSING LONG TERM,V001209644
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,LITTLEBOROUGH CARE HOME LIMITED,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209645
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,WELLESLEY HOUSE,05/01/2018,"£1,806.98",RESIDENTIAL LONG TERM,V001209646
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,MOORHAVEN NURSING HOME,05/01/2018,£529.80,RESIDENTIAL LONG TERM,V001209647
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,PASSMONDS NURSING HOME,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209648
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,HC ONE LTD,05/01/2018,"£1,062.82",NURSING LONG TERM,V001209649
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,ROOKWOOD,05/01/2018,£714.50,RESIDENTIAL LONG TERM,V001209650
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,FERN BANK THERAPEUTIC COMMUNITY LTD,05/01/2018,£759.10,RESIDENTIAL LONG TERM,V001209651
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,LITTLE HEATON CARE HOME,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209652
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,05/01/2018,"£2,578.70",RESIDENTIAL LONG TERM,V001209653
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,05/01/2018,"£2,572.40",RESIDENTIAL LONG TERM,V001209654
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,RANDOMLIGHT LIMITED,05/01/2018,"£3,000.00",RESIDENTIAL LONG TERM,V001209655
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,RANDOMLIGHT LIMITED,05/01/2018,"£3,000.00",RESIDENTIAL LONG TERM,V001209656
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,CALTON SYSTEMS LIMITED,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209657
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,EAST AND WEST HEALTHCARE LIMITED,05/01/2018,£940.00,NURSING LONG TERM,V001209658
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,FITZROY,05/01/2018,"£2,121.96",RESIDENTIAL LONG TERM,V001209659
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,05/01/2018,"£2,380.80",RESIDENTIAL LONG TERM,V001209660
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,05/01/2018,"£2,403.60",RESIDENTIAL LONG TERM,V001209661
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,AUTISM INITIATIVES,05/01/2018,"£2,937.66",RESIDENTIAL LONG TERM,V001209662
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,ROOKWOOD,05/01/2018,"£1,228.78",RESIDENTIAL LONG TERM,V001209663
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,CALTON SYSTEMS LIMITED,05/01/2018,£969.42,RESIDENTIAL LONG TERM,V001209664
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,05/01/2018,"£3,319.44",RESIDENTIAL LONG TERM,V001209665
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,05/01/2018,"£2,636.08",RESIDENTIAL LONG TERM,V001209666
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,05/01/2018,"£1,731.90",RESIDENTIAL LONG TERM,V001209667
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,MORNINGTON HOUSE W E F,05/01/2018,"£2,387.64",RESIDENTIAL LONG TERM,V001209668
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,MORNINGTON HOUSE W E F,05/01/2018,"£2,495.82",RESIDENTIAL LONG TERM,V001209669
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,05/01/2018,"£1,864.40",RESIDENTIAL LONG TERM,V001209670
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,AUTISM PLUS LIMITED,05/01/2018,"£2,071.08",RESIDENTIAL LONG TERM,V001209671
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,MORNINGTON HOUSE W E F,05/01/2018,"£1,832.76",RESIDENTIAL LONG TERM,V001209672
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,05/01/2018,"£1,748.10",RESIDENTIAL LONG TERM,V001209673
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,APSLEY HOUSE,05/01/2018,"£2,954.00",RESIDENTIAL LONG TERM,V001209674
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,RANDOMLIGHT LIMITED,05/01/2018,"£1,200.00",RESIDENTIAL LONG TERM,V001209675
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,RANDOMLIGHT LIMITED,05/01/2018,"£1,200.00",RESIDENTIAL LONG TERM,V001209676
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,APSLEY HOUSE,05/01/2018,"£2,265.18",RESIDENTIAL LONG TERM,V001209677
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,BROOKFIELD CARE HOME,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209678
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,05/01/2018,"£2,111.00",RESIDENTIAL LONG TERM,V001209679
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,05/01/2018,"£2,185.10",RESIDENTIAL LONG TERM,V001209680
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,05/01/2018,"£1,450.70",RESIDENTIAL LONG TERM,V001209681
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,ATLANTIS MEDICARE LTD,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209682
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,MORNINGTON HOUSE W E F,05/01/2018,"£1,976.20",RESIDENTIAL LONG TERM,V001209683
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,CALTON SYSTEMS LIMITED,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209684
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,LITTLE HEATON CARE HOME,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209685
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,ARCHMOOR CARE HOME,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209686
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,STAMFORD HOUSE REST HOME LIMITED,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209687
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,CALTON SYSTEMS LIMITED,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209688
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,AVERILL HOUSE CARE HOME,05/01/2018,£615.80,RESIDENTIAL LONG TERM,V001209689
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,AVERILL HOUSE CARE HOME,05/01/2018,£615.80,RESIDENTIAL LONG TERM,V001209690
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,ROOKWOOD,05/01/2018,£900.00,NURSING LONG TERM,V001209691
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,OAKLAND HOUSE CARE HOME,05/01/2018,£938.96,NURSING LONG TERM,V001209692
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,ROOKWOOD,05/01/2018,£805.64,NURSING LONG TERM,V001209693
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,EAST AND WEST HEALTHCARE LIMITED,05/01/2018,£940.00,NURSING LONG TERM,V001209694
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,SUNNYBANK P R S LTD,05/01/2018,"£1,618.80",RESIDENTIAL LONG TERM,V001209695
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,CALTON SYSTEMS LIMITED,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209696
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,WELLESLEY HOUSE,05/01/2018,"£2,316.28",RESIDENTIAL LONG TERM,V001209697
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,BELVOIR CARE HOME LIMITED,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209698
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,05/01/2018,"£2,017.90",RESIDENTIAL LONG TERM,V001209699
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,EAST AND WEST HEALTHCARE LIMITED,05/01/2018,£940.00,NURSING LONG TERM,V001209700
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,ROOKWOOD,05/01/2018,£631.10,NURSING LONG TERM,V001209701
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,CARE IN SAFE HANDS HEALTHCARE LIMITED,05/01/2018,"£3,473.10",RESIDENTIAL LONG TERM,V001209702
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,FREEHOLD COTTAGE,05/01/2018,"£1,184.00",RESIDENTIAL LONG TERM,V001209703
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,THE REGARD PARTNERSHIP LIMITED,05/01/2018,£919.10,RESIDENTIAL LONG TERM,V001209704
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,HC ONE,05/01/2018,£533.58,NURSING LONG TERM,V001209705
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,ROOKWOOD,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209706
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,05/01/2018,"£1,460.28",RESIDENTIAL LONG TERM,V001209707
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,BROOKVALE RESIDENTIAL CARE,05/01/2018,£991.98,RESIDENTIAL LONG TERM,V001209708
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,BROOKVALE RESIDENTIAL CARE,05/01/2018,£938.50,RESIDENTIAL LONG TERM,V001209709
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,BRIARMEDE CARE LTD,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209710
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,MORNINGTON HOUSE W E F,05/01/2018,"£2,037.74",RESIDENTIAL LONG TERM,V001209711
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,HC ONE OVAL LTD,05/01/2018,£914.00,RESIDENTIAL LONG TERM,V001209712
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,HC ONE OVAL LTD,05/01/2018,£914.00,RESIDENTIAL LONG TERM,V001209713
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,ATLANTIS MEDICARE LTD,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209714
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,05/01/2018,£914.00,RESIDENTIAL LONG TERM,V001209715
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,ATLANTIS MEDICARE LTD,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209716
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,EAST AND WEST HEALTHCARE LIMITED,05/01/2018,"£1,580.00",NURSING LONG TERM,V001209717
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,STAMFORD HOUSE REST HOME LIMITED,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209718
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,WELLESLEY HOUSE,05/01/2018,"£1,875.14",RESIDENTIAL LONG TERM,V001209719
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,PASSMONDS NURSING HOME,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209720
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,CAS LEARNING DISABILITIES MIDLANDS LTD,05/01/2018,"£5,931.10",RESIDENTIAL LONG TERM,V001209721
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,PENDLETON CARE LTD,05/01/2018,"£3,355.60",RESIDENTIAL LONG TERM,V001209722
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,MT CARE PROPERTY LTD,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209723
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,05/01/2018,"£2,310.30",RESIDENTIAL LONG TERM,V001209724
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,05/01/2018,"£2,746.00",RESIDENTIAL LONG TERM,V001209725
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,ELDERCARE LANCS LIMITED,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209726
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,MORNINGTON HOUSE W E F,05/01/2018,"£2,368.94",RESIDENTIAL LONG TERM,V001209727
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,ST GEORGES NURSING HOME OLDHAM LTD,05/01/2018,"£1,472.60",NURSING LONG TERM,V001209728
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,HOLLIN KNOWLE RESIDENTIAL CARE HOME,05/01/2018,£727.50,RESIDENTIAL LONG TERM,V001209729
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,STAMFORD HOUSE REST HOME LIMITED,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209730
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,STANSFIELD HALL REST HOME,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209731
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,ROOKWOOD,05/01/2018,£730.50,RESIDENTIAL LONG TERM,V001209732
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LTD,05/01/2018,£900.00,NURSING LONG TERM,V001209733
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,FOUR SEASONS HEALTHCARE,05/01/2018,£926.00,RESIDENTIAL LONG TERM,V001209734
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,FOUR SEASONS HEALTHCARE,05/01/2018,£926.00,RESIDENTIAL LONG TERM,V001209735
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,05/01/2018,£579.40,RESIDENTIAL LONG TERM,V001209736
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,CLEGGSWORTH CARE HOME LIMITED,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209737
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,CLEGGSWORTH CARE HOME LIMITED,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209738
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,EAST AND WEST HEALTHCARE LIMITED,05/01/2018,"£1,040.00",NURSING LONG TERM,V001209739
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,BUPA CARE HOMES LIMITED,05/01/2018,"£1,010.00",NURSING LONG TERM,V001209740
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,FIELDHOUSE CARE HOME,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209741
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,ASHBOURNE NURSING HOME,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209742
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,STAMFORD HOUSE REST HOME LIMITED,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209743
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,BELVOIR CARE HOME LIMITED,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209744
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,RANDOMLIGHT LIMITED,05/01/2018,"£2,400.00",RESIDENTIAL LONG TERM,V001209745
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,RANDOMLIGHT LIMITED,05/01/2018,"£2,400.00",RESIDENTIAL LONG TERM,V001209746
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,STAMFORD HOUSE REST HOME LIMITED,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209747
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,EAST AND WEST HEALTHCARE LIMITED,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209748
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,CLEGGSWORTH CARE HOME LIMITED,05/01/2018,£900.00,SHORT TERM CARE - RESIDENTIAL,V001209749
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,ELDERCARE LANCS LIMITED,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209750
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,EAST AND WEST HEALTHCARE LIMITED,05/01/2018,£900.00,NURSING LONG TERM,V001209751
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,FINBROOK LIMITED,05/01/2018,£914.00,RESIDENTIAL LONG TERM,V001209752
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,ASHBOURNE NURSING HOME,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209753
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,HURSTEAD HOUSE CARE HOME,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209754
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,HC ONE OVAL LTD,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209755
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,EAST AND WEST HEALTHCARE LIMITED,05/01/2018,"£1,121.70",RESIDENTIAL LONG TERM,V001209756
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,FOUR SEASONS HEALTHCARE,05/01/2018,£926.00,RESIDENTIAL LONG TERM,V001209757
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,FOUR SEASONS HEALTHCARE,05/01/2018,£926.00,RESIDENTIAL LONG TERM,V001209758
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,MT CARE PROPERTY LTD,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209759
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,EMBRACE CARE LIMITED,05/01/2018,£612.06,RESIDENTIAL LONG TERM,V001209760
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,BRIARMEDE CARE LTD,05/01/2018,£900.00,SELF - FUNDING DEFERRED PAYMENTS,V001209761
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,ORCHARD CARE HOMES,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209762
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,BELVOIR CARE HOME LIMITED,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209763
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,CLEGGSWORTH CARE HOME LIMITED,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209764
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,FIELDHOUSE CARE HOME,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209765
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,ORCHARD CARE HOMES,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209766
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,BEECH HOUSE,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209767
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,LITTLE HEATON CARE HOME,05/01/2018,£914.00,RESIDENTIAL LONG TERM,V001209768
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,ROSEMARY CARE HOME,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209769
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,ORCHARD CARE HOMES,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209770
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,FIDELITY RESIDENTIAL LIMITED,05/01/2018,£558.46,RESIDENTIAL LONG TERM,V001209771
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,LEIGHTON HOUSE RETIREMENT HOME LIMITED,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209772
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,CHADDERTON TOTAL CARE UNIT LTD,05/01/2018,£533.38,NURSING LONG TERM,V001209773
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,BROOKVALE RESIDENTIAL CARE,05/01/2018,"£1,584.70",RESIDENTIAL LONG TERM,V001209774
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,FINBROOK LIMITED,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209775
ROCHDALE BOROUGH COUNCIL,05/01/2018,LEARNING DIS & MENTAL HEALTH,THE JOSEPH COX CHARITY,05/01/2018,£808.28,RESIDENTIAL LONG TERM,V001209776
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,BRIARMEDE CARE LTD,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209777
ROCHDALE BOROUGH COUNCIL,05/01/2018,PHYSICAL DIS & OLDER PEOPLE,LEIGHTON HOUSE RETIREMENT HOME LIMITED,05/01/2018,£900.00,RESIDENTIAL LONG TERM,V001209778
