OrganisationName,Organisation Code,Effective Date,Ward,Ward Code,Election Year,Candidate,Party,Party Code,Votes,Elected,Electorate,Ballot Papers Issued,Turnout,Vacant Seats
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Forest,http://statistics.data.gov.uk/id/statistical-geography/EE05005415,2011,Scott Craig Smith,Conservative Party,http://openelectiondata.org/id/parties/25,1135,Yes,5544,2135,38.51%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Millfield,http://statistics.data.gov.uk/id/statistical-geography/E05005416,2011,Deanne Woods,Conservative Party,http://openelectiondata.org/id/parties/25,401,No,2084,892,42.80%,1
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Millfield,http://statistics.data.gov.uk/id/statistical-geography/E05005416,2011,William Arthur Wright,Labour Party [The],http://openelectiondata.org/id/parties/6,483,Yes,2084,892,42.80%,1
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Muxloe,http://statistics.data.gov.uk/id/statistical-geography/E05005417,2011,David Robert Parsons,Conservative Party,http://openelectiondata.org/id/parties/25,1210,Yes,3464,1709,49.34%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Muxloe,http://statistics.data.gov.uk/id/statistical-geography/E05005417,2011,Elizabeth Parsons,Conservative Party,http://openelectiondata.org/id/parties/25,885,Yes,3464,1709,49.34%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Muxloe,http://statistics.data.gov.uk/id/statistical-geography/E05005417,2011,Geoffrey Edard Snushall,Independent,,667,No,3464,1709,49.34%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Narborough & Littlethorpe,http://statistics.data.gov.uk/id/statistical-geography/E05005418,2011,Barry Garner,Conservative Party,http://openelectiondata.org/id/parties/25,923,Yes,4123,1680,40.75%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Narborough & Littlethorpe,http://statistics.data.gov.uk/id/statistical-geography/E05005418,2011,Joseph Raymond Nickson,Labour Party [The],http://openelectiondata.org/id/parties/6,355,No,4123,1680,40.75%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Narborough & Littlethorpe,http://statistics.data.gov.uk/id/statistical-geography/E05005418,2011,Sharon Betts,Labour Party [The],http://openelectiondata.org/id/parties/6,537,No,4123,1680,40.75%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Narborough & Littlethorpe,http://statistics.data.gov.uk/id/statistical-geography/E05005418,2011,Terence John Richardson,Conservative Party,http://openelectiondata.org/id/parties/25,796,Yes,4123,1680,40.75%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Narborough & Littlethorpe,http://statistics.data.gov.uk/id/statistical-geography/E05005418,2011,William Philip Walker,Independent,,245,No,4123,1680,40.75%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Normanton,http://statistics.data.gov.uk/id/statistical-geography/E05005419,2011,Margaret Ann Wright,Conservative Party,http://openelectiondata.org/id/parties/25,Uncontested,Yes,1965,N/A,N/A,1
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,North Whetstone,http://statistics.data.gov.uk/id/statistical-geography/E05005420,2011,Anthony Victor Greenwood,Conservative Party,http://openelectiondata.org/id/parties/25,567,Yes,3915,1448,36.99%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,North Whetstone,http://statistics.data.gov.uk/id/statistical-geography/E05005420,2011,Karl Dean Coles,Conservative Party,http://openelectiondata.org/id/parties/25,969,Yes,3915,1448,36.99%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,North Whetstone,http://statistics.data.gov.uk/id/statistical-geography/E05005420,2011,Michael Robert Bounds,Labour Party [The],http://openelectiondata.org/id/parties/6,467,No,3915,1448,36.99%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,North Whetstone,http://statistics.data.gov.uk/id/statistical-geography/E05005420,2011,Paul Kennedy,Labour Party [The],http://openelectiondata.org/id/parties/6,282,No,3915,1448,36.99%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Pastures,http://statistics.data.gov.uk/id/statistical-geography/E05005421,2011,Ann Margaret Gloria Malthouse,Labour Party [The],http://openelectiondata.org/id/parties/6,483,No,3706,1589,42.88%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Pastures,http://statistics.data.gov.uk/id/statistical-geography/E05005421,2011,Edward Webster-Williams,Conservative Party,http://openelectiondata.org/id/parties/25,905,Yes,3706,1589,42.88%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Pastures,http://statistics.data.gov.uk/id/statistical-geography/E05005421,2011,Frederick Guy Hector jackson,Conservative Party,http://openelectiondata.org/id/parties/25,1103,Yes,3706,1589,42.88%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Pastures,http://statistics.data.gov.uk/id/statistical-geography/E05005421,2011,Jean Claudine Nickson,Labour Party [The],http://openelectiondata.org/id/parties/6,349,No,3706,1589,42.88%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Ravenhurst & Fosse,http://statistics.data.gov.uk/id/statistical-geography/E05005422,2011,Josephine Mary Fox,Labour Party [The],http://openelectiondata.org/id/parties/6,1276,Yes,5512,2157,39.13%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Ravenhurst & Fosse,http://statistics.data.gov.uk/id/statistical-geography/E05005422,2011,Kevin Peter Alan Porter,Conservative Party,http://openelectiondata.org/id/parties/25,830,No,5512,2157,39.13%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Ravenhurst & Fosse,http://statistics.data.gov.uk/id/statistical-geography/E05005422,2011,Philip Nigel Fox,Labour Party [The],http://openelectiondata.org/id/parties/6,1149,Yes,5512,2157,39.13%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Ravenhurst & Fosse,http://statistics.data.gov.uk/id/statistical-geography/E05005422,2011,Phillex Lovester Moitt,Labour Party [The],http://openelectiondata.org/id/parties/6,1051,Yes,5512,2157,39.13%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Saxondale,http://statistics.data.gov.uk/id/statistical-geography/E05005423,2011,Alan Maxwell Methven,Labour Party [The],http://openelectiondata.org/id/parties/6,386,No,5683,2167,38.13%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Saxondale,http://statistics.data.gov.uk/id/statistical-geography/E05005423,2011,Amanda Jayne Hack,Labour Party [The],http://openelectiondata.org/id/parties/6,326,No,5683,2167,38.13%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Saxondale,http://statistics.data.gov.uk/id/statistical-geography/E05005423,2011,Anthea Ambrose,Labour Party [The],http://openelectiondata.org/id/parties/6,348,No,5683,2167,38.13%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Saxondale,http://statistics.data.gov.uk/id/statistical-geography/E05005423,2011,Beverley Jane Welsh,Liberal Democrats,http://openelectiondata.org/id/parties/26,946,Yes,5683,2167,38.13%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Saxondale,http://statistics.data.gov.uk/id/statistical-geography/E05005423,2011,Christine Ann Merrill,Liberal Democrats,http://openelectiondata.org/id/parties/26,996,Yes,5683,2167,38.13%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Saxondale,http://statistics.data.gov.uk/id/statistical-geography/E05005423,2011,Geoffrey L Welsh,Liberal Democrats,http://openelectiondata.org/id/parties/26,1011,Yes,5683,2167,38.13%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Saxondale,http://statistics.data.gov.uk/id/statistical-geography/E05005423,2011,Nadina Sarno Louisa Kalsi,Conservative Party,http://openelectiondata.org/id/parties/25,594,No,5683,2167,38.13%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Saxondale,http://statistics.data.gov.uk/id/statistical-geography/E05005423,2011,Paul Justin Schafer,Conservative Party,http://openelectiondata.org/id/parties/25,672,No,5683,2167,38.13%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Stanton & Flamville,http://statistics.data.gov.uk/id/statistical-geography/E05005424,2011,Erenest Frederick White,Conservative Party,http://openelectiondata.org/id/parties/25,1668,Yes,5889,2707,45.97%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Stanton & Flamville,http://statistics.data.gov.uk/id/statistical-geography/E05005424,2011,Iain Macfarlane Hewson,Conservative Party,http://openelectiondata.org/id/parties/25,1440,Yes,5889,2707,45.97%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Stanton & Flamville,http://statistics.data.gov.uk/id/statistical-geography/E05005424,2011,John Mark Voisey,Labour Party [The],http://openelectiondata.org/id/parties/6,403,No,5889,2707,45.97%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Stanton & Flamville,http://statistics.data.gov.uk/id/statistical-geography/E05005424,2011,Samantha Jane Maxwell,Labour Party [The],http://openelectiondata.org/id/parties/6,464,No,5889,2707,45.97%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Stanton & Flamville,http://statistics.data.gov.uk/id/statistical-geography/E05005424,2011,Shane Reynolds,Independent,,741,No,5889,2707,45.97%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Stanton & Flamville,http://statistics.data.gov.uk/id/statistical-geography/E05005424,2011,Sheila Scott,Conservative Party,http://openelectiondata.org/id/parties/25,1667,Yes,5889,2707,45.97%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Stanton & Flamville,http://statistics.data.gov.uk/id/statistical-geography/E05005424,2011,Stuart Mason Maxwell,Labour Party [The],http://openelectiondata.org/id/parties/6,402,No,5889,2707,45.97%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Winstanley,http://statistics.data.gov.uk/id/statistical-geography/E05005425,2011,Damian Andrew Stuart,Conservative Party,http://openelectiondata.org/id/parties/25,697,No,5319,1809,34.01%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Winstanley,http://statistics.data.gov.uk/id/statistical-geography/E05005425,2011,Gary Sanders,Labour Party [The],http://openelectiondata.org/id/parties/6,850,Yes,5319,1809,34.01%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Winstanley,http://statistics.data.gov.uk/id/statistical-geography/E05005425,2011,Iris Wahiling,Conservative Party,http://openelectiondata.org/id/parties/25,734,No,5319,1809,34.01%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Winstanley,http://statistics.data.gov.uk/id/statistical-geography/E05005425,2011,Roger John Berrington,Labour Party [The],http://openelectiondata.org/id/parties/6,760,Yes,5319,1809,34.01%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Winstanley,http://statistics.data.gov.uk/id/statistical-geography/E05005425,2011,Ronald Clifton Ward,Conservative Party,http://openelectiondata.org/id/parties/25,780,Yes,5319,1809,34.01%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,05/11/2014,Winstanley,http://statistics.data.gov.uk/id/statistical-geography/E05005425,2011,Samantha Julia Fox-Kennedy,Labour Party [The],http://openelectiondata.org/id/parties/6,735,No,5319,1809,34.01%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Blaby South,http://statistics.data.gov.uk/id/statistical-geography/E05005408,2010,Antony Robert Moseley,Liberal Democrats,http://openelectiondata.org/id/parties/26,381,Yes,3858,868,22.50%,1
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Blaby South,http://statistics.data.gov.uk/id/statistical-geography/E05005408,2010,Inga Patricia Windley,Labour Party [The],http://openelectiondata.org/id/parties/6,153,No,3858,868,22.50%,1
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Blaby South,http://statistics.data.gov.uk/id/statistical-geography/E05005408,2010,Marian Gail Broomhead,Conservative Party,http://openelectiondata.org/id/parties/25,264,No,3858,868,22.50%,1
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Blaby South,http://statistics.data.gov.uk/id/statistical-geography/E05005408,2010,Peter Charles Dennis Jarvis,British National Party,http://openelectiondata.org/id/parties/38,68,No,3858,868,22.50%,1
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Saxondale,http://statistics.data.gov.uk/id/statistical-geography/E05005423,2010,Alan Maxwell Methven,Labour Party [The],http://openelectiondata.org/id/parties/6,243,No,5863,1353,23.08%,1
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Saxondale,http://statistics.data.gov.uk/id/statistical-geography/E05005423,2010,Christine Ann Merrill,Liberal Democrats,http://openelectiondata.org/id/parties/26,701,Yes,5863,1353,23.08%,1
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Saxondale,http://statistics.data.gov.uk/id/statistical-geography/E05005423,2010,Gary Reynolds,British National Party,http://openelectiondata.org/id/parties/38,94,No,5863,1353,23.08%,1
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Saxondale,http://statistics.data.gov.uk/id/statistical-geography/E05005423,2010,Nadina Samo Louisa Kalsi,Conservative Party,http://openelectiondata.org/id/parties/25,311,No,5863,1353,23.08%,1
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Blaby South,http://statistics.data.gov.uk/id/statistical-geography/E05005409,2007,David Pollard,Liberal Democrats,http://openelectiondata.org/id/parties/26,949,Yes,3691,1460,39.56%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Blaby South,http://statistics.data.gov.uk/id/statistical-geography/E05005410,2007,Joseph Thomas Roper,Liberal Democrats,http://openelectiondata.org/id/parties/26,867,Yes,3691,1460,39.56%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Blaby South,http://statistics.data.gov.uk/id/statistical-geography/E05005411,2007,Lorna Kathryn Gutteridge,Conservative Party,http://openelectiondata.org/id/parties/25,510,No,3691,1460,39.56%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Blaby South,http://statistics.data.gov.uk/id/statistical-geography/E05005408,2007,Marian Gail Broomhead,Conservative Party,http://openelectiondata.org/id/parties/25,455,No,3691,1460,39.56%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Cosby with South Whetstone,http://statistics.data.gov.uk/id/statistical-geography/E05005411,2007,Alan Christopher Tanner,Conservative Party,http://openelectiondata.org/id/parties/25,800,Yes,3643,1412,48.76%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Cosby with South Whetstone,http://statistics.data.gov.uk/id/statistical-geography/E05005410,2007,Don Randle,Liberal Democrats,http://openelectiondata.org/id/parties/26,389,No,3643,1412,48.76%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Cosby with South Whetstone,http://statistics.data.gov.uk/id/statistical-geography/E05005414,2007,Janet Forey,Conservative Party,http://openelectiondata.org/id/parties/25,749,Yes,3643,1412,48.76%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Cosby with South Whetstone,http://statistics.data.gov.uk/id/statistical-geography/E05005411,2007,Judy Perkins,Liberal Democrats,http://openelectiondata.org/id/parties/26,340,No,3643,1412,48.76%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Cosby with South Whetstone,http://statistics.data.gov.uk/id/statistical-geography/E05005409,2007,Michael George Howkins,Labour Party [The],http://openelectiondata.org/id/parties/6,267,No,3643,1412,48.76%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Cosby with South Whetstone,http://statistics.data.gov.uk/id/statistical-geography/E05005411,2007,Peter Michael Hall,Labour Party [The],http://openelectiondata.org/id/parties/6,192,No,3643,1412,48.76%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Countesthorpe,http://statistics.data.gov.uk/id/statistical-geography/E05005412,2007,Beverley Jane Welsh,Liberal Democrats,http://openelectiondata.org/id/parties/26,450,No,5324,1860,34.94%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Countesthorpe,http://statistics.data.gov.uk/id/statistical-geography/E05005411,2007,Catherine Mary Bailey,Liberal Democrats,http://openelectiondata.org/id/parties/26,494,No,5324,1860,34.94%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Countesthorpe,http://statistics.data.gov.uk/id/statistical-geography/E05005413,2007,David Jennings,Conservative Party,http://openelectiondata.org/id/parties/25,1336,Yes,5324,1860,34.94%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Countesthorpe,http://statistics.data.gov.uk/id/statistical-geography/E05005414,2007,Doris Lesley Breese,Liberal Democrats,http://openelectiondata.org/id/parties/26,406,No,5324,1860,34.94%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Countesthorpe,http://statistics.data.gov.uk/id/statistical-geography/E05005410,2007,Frank Ernest Duffield,Conservative Party,http://openelectiondata.org/id/parties/25,1070,No,5324,1860,34.94%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Countesthorpe,http://statistics.data.gov.uk/id/statistical-geography/E05005415,2007,Joan Lloyd Weatherstone,Conservative Party,http://openelectiondata.org/id/parties/25,1174,Yes,5324,1860,34.94%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Croft Hill,http://statistics.data.gov.uk/id/statistical-geography/E05005411,2007,David Louis Freer,Conservative Party,http://openelectiondata.org/id/parties/25,Uncontested,Yes,N/A,N/A,N/A,1
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Ellis,http://statistics.data.gov.uk/id/statistical-geography/E05005412,2007,Eleanor MaryHudson,Conservative Party,http://openelectiondata.org/id/parties/25,550,No,3957,1437,36.32%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Ellis,http://statistics.data.gov.uk/id/statistical-geography/E05005412,2007,John Peachey,Liberal Democrats,http://openelectiondata.org/id/parties/26,616,Yes,3957,1437,36.32%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Ellis,http://statistics.data.gov.uk/id/statistical-geography/E05005412,2007,John Springthorpe,Liberal Democrats,http://openelectiondata.org/id/parties/26,644,Yes,3957,1437,36.32%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Ellis,http://statistics.data.gov.uk/id/statistical-geography/E05005412,2007,Robert John Biggs,British National Party,http://openelectiondata.org/id/parties/38,233,No,3957,1437,36.32%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Ellis,http://statistics.data.gov.uk/id/statistical-geography/E05005412,2007,Tony Greenwood,Conservative Party,http://openelectiondata.org/id/parties/25,555,No,3957,1437,36.32%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Enderby & St Johns,http://statistics.data.gov.uk/id/statistical-geography/E05005416,2007,Chris Veltman,Labour Party [The],http://openelectiondata.org/id/parties/6,261,No,3461,1183,34.18%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Enderby & St Johns,http://statistics.data.gov.uk/id/statistical-geography/E05005416,2007,Erica Jane Statham,Labour Party [The],http://openelectiondata.org/id/parties/6,334,No,3461,1183,34.18%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Enderby & St Johns,http://statistics.data.gov.uk/id/statistical-geography/E05005416,2007,Jacqueline Anne Dickinson,Conservative Party,http://openelectiondata.org/id/parties/25,564,Yes,3461,1183,34.18%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Enderby & St Johns,http://statistics.data.gov.uk/id/statistical-geography/E05005416,2007,Jill Blackwell,Conservative Party,http://openelectiondata.org/id/parties/25,513,Yes,3461,1183,34.18%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Enderby & St Johns,http://statistics.data.gov.uk/id/statistical-geography/E05005416,2007,Michael Charles Robinson,British National Party,http://openelectiondata.org/id/parties/38,331,No,3461,1183,34.18%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Fairestone,http://statistics.data.gov.uk/id/statistical-geography/E05005414,2007,Barbara Mary Parkins,Conservative Party,http://openelectiondata.org/id/parties/25,604,Yes,3751,1434,38.23%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Fairestone,http://statistics.data.gov.uk/id/statistical-geography/E05005414,2007,Dave Webster,Liberal Democrats,http://openelectiondata.org/id/parties/26,510,No,3751,1434,38.23%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Fairestone,http://statistics.data.gov.uk/id/statistical-geography/E05005414,2007,John Overton Hudson,Conservative Party,http://openelectiondata.org/id/parties/25,637,Yes,3751,1434,38.23%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Fairestone,http://statistics.data.gov.uk/id/statistical-geography/E05005414,2007,John Robert Walton,British National Party,http://openelectiondata.org/id/parties/38,286,No,3751,1434,38.23%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Fairestone,http://statistics.data.gov.uk/id/statistical-geography/E05005414,2007,Pat Gamble,Liberal Democrats,http://openelectiondata.org/id/parties/26,532,No,3751,1434,38.23%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Forest,http://statistics.data.gov.uk/id/statistical-geography/EE05005415,2007,David Roger Clements,Conservative Party,http://openelectiondata.org/id/parties/25,1021,Yes,5315,1807,34.00%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Forest,http://statistics.data.gov.uk/id/statistical-geography/EE05005415,2007,Edith Grace Fox,Labour Party [The],http://openelectiondata.org/id/parties/6,432,No,5315,1807,34.00%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Forest,http://statistics.data.gov.uk/id/statistical-geography/EE05005415,2007,Elsie Clara Dawson,Conservative Party,http://openelectiondata.org/id/parties/25,1032,Yes,5315,1807,34.00%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Forest,http://statistics.data.gov.uk/id/statistical-geography/EE05005415,2007,Keith Edwin Clafton,Labour Party [The],http://openelectiondata.org/id/parties/6,429,No,5315,1807,34.00%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Forest,http://statistics.data.gov.uk/id/statistical-geography/EE05005415,2007,Malcolm Francis Fox,Labour Party [The],http://openelectiondata.org/id/parties/6,458,No,5315,1807,34.00%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Forest,http://statistics.data.gov.uk/id/statistical-geography/EE05005415,2007,Paul Michael Preston,British National Party,http://openelectiondata.org/id/parties/38,378,No,5315,1807,34.00%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Forest,http://statistics.data.gov.uk/id/statistical-geography/EE05005415,2007,Tony Dalby,Conservative Party,http://openelectiondata.org/id/parties/25,993,Yes,5315,1807,34.00%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Millfield,http://statistics.data.gov.uk/id/statistical-geography/E05005416,2007,William Arthur Wright,Labour Party [The],http://openelectiondata.org/id/parties/6,Uncontested,Yes,N/A,N/A,N/A,1
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Muxloe,http://statistics.data.gov.uk/id/statistical-geography/E05005417,2007,Charlotte Louise Von Anrep,Liberal Democrats,http://openelectiondata.org/id/parties/26,225,No,3331,1438,43.17%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Muxloe,http://statistics.data.gov.uk/id/statistical-geography/E05005417,2007,Elizabeth Parsons,Conservative Party,http://openelectiondata.org/id/parties/25,921,Yes,3331,1438,43.17%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Muxloe,http://statistics.data.gov.uk/id/statistical-geography/E05005417,2007,Felicity Caroline Pollard,Liberal Democrats,http://openelectiondata.org/id/parties/26,320,No,3331,1438,43.17%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Muxloe,http://statistics.data.gov.uk/id/statistical-geography/E05005417,2007,Jenny Bell,Conservative Party,http://openelectiondata.org/id/parties/25,958,Yes,3331,1438,43.17%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Muxloe,http://statistics.data.gov.uk/id/statistical-geography/E05005417,2007,Peter Charles Dennis Jarvis,British National Party,http://openelectiondata.org/id/parties/38,241,No,3331,1438,43.17%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Narborough & Littlethorpe,http://statistics.data.gov.uk/id/statistical-geography/E05005418,2007,Barry Garner,Conservative Party,http://openelectiondata.org/id/parties/25,772,Yes,3959,1185,29.93%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Narborough & Littlethorpe,http://statistics.data.gov.uk/id/statistical-geography/E05005418,2007,Mike Bradbury,Conservative Party,http://openelectiondata.org/id/parties/25,669,Yes,3959,1185,29.93%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Narborough & Littlethorpe,http://statistics.data.gov.uk/id/statistical-geography/E05005418,2007,Philip Walker,Independent,,438,No,3959,1185,29.93%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Normanton,http://statistics.data.gov.uk/id/statistical-geography/E05005419,2007,Mairi Anne Murphy,Conservative Party,http://openelectiondata.org/id/parties/25,460,Yes,1979,760,38.40%,1
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Normanton,http://statistics.data.gov.uk/id/statistical-geography/E05005419,2007,Susan Mary King,Liberal Democrats,http://openelectiondata.org/id/parties/26,295,No,1979,760,38.40%,1
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,North Whetstone,http://statistics.data.gov.uk/id/statistical-geography/E05005420,2007,David Leslie Breese,Liberal Democrats,http://openelectiondata.org/id/parties/26,172,No,3828,1149,30.02%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,North Whetstone,http://statistics.data.gov.uk/id/statistical-geography/E05005420,2007,John Kenney,Independent,,539,Yes,3828,1149,30.02%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,North Whetstone,http://statistics.data.gov.uk/id/statistical-geography/E05005420,2007,Karl Dean Coles,Conservative Party,http://openelectiondata.org/id/parties/25,654,Yes,3828,1149,30.02%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,North Whetstone,http://statistics.data.gov.uk/id/statistical-geography/E05005420,2007,Michael Robert Bounds,Labour Party [The],http://openelectiondata.org/id/parties/6,226,No,3828,1149,30.02%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Pastures,http://statistics.data.gov.uk/id/statistical-geography/E05005421,2007,Edward Webster-Williams,Conservative Party,http://openelectiondata.org/id/parties/25,Uncontested,Yes,N/A,N/A,N/A,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Pastures,http://statistics.data.gov.uk/id/statistical-geography/E05005421,2007,Frederick Guy Hector Jackson,Conservative Party,http://openelectiondata.org/id/parties/25,Uncontested,Yes,N/A,N/A,N/A,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Ravenhurst & Fosse,http://statistics.data.gov.uk/id/statistical-geography/E05005422,2007,Catherine Elisabeth Bray,Conservative Party,http://openelectiondata.org/id/parties/25,835,No,5370,1847,34.39%,3
