Body_Name,Body,Payment Date,Transaction Number,Department,Supplier Name,Supplier Post Code,Expenditure Category,Net Amount
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,200120,C-Community Services,MAZARS LLP,NG1 5DW,821-Sales-General,56.8000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501248,F-C & A - Central,MEADOWS PARTNERSHIP TRUST,NG2 2JD,410-Books,250.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501249,C-Community Services,METRIC GROUP LTD,SN5 7AD,401-Operational Equipment,5056.4400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501249,C-Community Services,METRIC GROUP LTD,SN5 7AD,401-Operational Equipment,4631.9700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501249,C-Community Services,METRIC GROUP LTD,SN5 7AD,475-Other Services,1598.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501249,C-Community Services,METRIC GROUP LTD,SN5 7AD,513-Other Agency & Cont-Neig,436.4800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501250,N-Development & Growth - Services,MG SAFETY,NG13 8GG,420-Protective Clothing/Unif,1105.2000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501251,F-C & A - Central,MIDLANDS ACADEMY OF DANCE & DRAMA,NG4 1QA,220-Rent,7500.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501252,C-Community Services,MOBILE MINI UK LTD,TS18 3TX,401-Operational Equipment,46.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501253,F-C & A - Central,NATIONAL COMMUNITY BOATS ASSOCIATION,DN14 5TB,821-Sales-General,385.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501254,G-C & A - Over 18's,NATIONWIDE CARE SERVICES LTD,B11 2AA,520-Community Care,67816.4500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501255,N-Development & Growth - Services,NATIONWIDE WORKWEAR,WV5 7DW,420-Protective Clothing/Unif,57.6000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,P-Card,C-Community Services,NCC PARKING,NG1 7DW,475-Other Services,105.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,P-Card,F-C & A - Central,NELSONS SOLICITORS LTD,NG1 7BQ,515-Paymts to Foster Parents,85.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501256,F-C & A - Central,NEMS COMMUNITY BENEFIT SERVICES LTD,NG7 2GW,475-Other Services,2048.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501256,F-C & A - Central,NEMS COMMUNITY BENEFIT SERVICES LTD,NG7 2GW,475-Other Services,2048.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501256,F-C & A - Central,NEMS COMMUNITY BENEFIT SERVICES LTD,NG7 2GW,475-Other Services,2048.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501256,F-C & A - Central,NEMS COMMUNITY BENEFIT SERVICES LTD,NG7 2GW,475-Other Services,2048.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501257,N-Development & Growth - Services,NEOPOST FINANCE LTD,RM1 2AR,435-Postal Services,366.1500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501258,C-Community Services,NEW AUTO T/A MOGO (UK),LE11 1UD,401-Operational Equipment,1050.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501259,N-Development & Growth - Services,NEWLINE MIDLANDS LTD,LE4 8EB,463-Other Contractor Paymnts,105.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501259,N-Development & Growth - Services,NEWLINE MIDLANDS LTD,LE4 8EB,463-Other Contractor Paymnts,215.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501260,Z-Capital,NOTTINGHAM CITY HOMES LTD,NG1 7BA,9NB-Bldg Wrk-Contract Pymnts,35600.4800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501261,G-C & A - Over 18's,NOTTINGHAM COMMUNITY HOUSING ASSOCIATION,NG5 1AJ,520-Community Care,1705.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501261,G-C & A - Over 18's,NOTTINGHAM COMMUNITY HOUSING ASSOCIATION,NG5 1AJ,520-Community Care,1191.8500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501261,G-C & A - Over 18's,NOTTINGHAM COMMUNITY HOUSING ASSOCIATION,NG5 1AJ,520-Community Care,1732.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501262,N-Development & Growth - Services,NOTTINGHAM COMMUNITY HOUSING ASSOCIATION,NG5 1AJ,507-Nottingham Jobs Fund,408.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501262,N-Development & Growth - Services,NOTTINGHAM COMMUNITY HOUSING ASSOCIATION,NG5 1AJ,507-Nottingham Jobs Fund,406.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501261,G-C & A - Over 18's,NOTTINGHAM COMMUNITY HOUSING ASSOCIATION,NG5 1AJ,520-Community Care,990.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501261,G-C & A - Over 18's,NOTTINGHAM COMMUNITY HOUSING ASSOCIATION,NG5 1AJ,520-Community Care,825.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501261,G-C & A - Over 18's,NOTTINGHAM COMMUNITY HOUSING ASSOCIATION,NG5 1AJ,520-Community Care,550.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501261,G-C & A - Over 18's,NOTTINGHAM COMMUNITY HOUSING ASSOCIATION,NG5 1AJ,520-Community Care,550.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501261,G-C & A - Over 18's,NOTTINGHAM COMMUNITY HOUSING ASSOCIATION,NG5 1AJ,520-Community Care,550.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501261,G-C & A - Over 18's,NOTTINGHAM COMMUNITY HOUSING ASSOCIATION,NG5 1AJ,520-Community Care,1787.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501261,G-C & A - Over 18's,NOTTINGHAM COMMUNITY HOUSING ASSOCIATION,NG5 1AJ,520-Community Care,825.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501261,G-C & A - Over 18's,NOTTINGHAM COMMUNITY HOUSING ASSOCIATION,NG5 1AJ,520-Community Care,440.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501261,G-C & A - Over 18's,NOTTINGHAM COMMUNITY HOUSING ASSOCIATION,NG5 1AJ,520-Community Care,844.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501261,G-C & A - Over 18's,NOTTINGHAM COMMUNITY HOUSING ASSOCIATION,NG5 1AJ,520-Community Care,1388.7500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501261,G-C & A - Over 18's,NOTTINGHAM COMMUNITY HOUSING ASSOCIATION,NG5 1AJ,520-Community Care,2268.7500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501261,G-C & A - Over 18's,NOTTINGHAM COMMUNITY HOUSING ASSOCIATION,NG5 1AJ,520-Community Care,1663.7500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501261,G-C & A - Over 18's,NOTTINGHAM COMMUNITY HOUSING ASSOCIATION,NG5 1AJ,520-Community Care,2125.2000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501262,G-C & A - Over 18's,NOTTINGHAM COMMUNITY HOUSING ASSOCIATION,NG5 1AJ,520-Community Care,132.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501261,G-C & A - Over 18's,NOTTINGHAM COMMUNITY HOUSING ASSOCIATION,NG5 1AJ,520-Community Care,1388.7500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501262,N-Development & Growth - Services,NOTTINGHAM COMMUNITY HOUSING ASSOCIATION,NG5 1AJ,507-Nottingham Jobs Fund,406.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501262,V-Central Items,NOTTINGHAM COMMUNITY HOUSING ASSOCIATION,NG5 1AJ,REDACTED OTHER SPEND,-137.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501262,V-Central Items,NOTTINGHAM COMMUNITY HOUSING ASSOCIATION,NG5 1AJ,REDACTED OTHER SPEND,-3781.2500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501262,F-C & A - Central,NOTTINGHAM COMMUNITY HOUSING ASSOCIATION,NG5 1AJ,436-Telephones,60.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501262,F-C & A - Central,NOTTINGHAM COMMUNITY HOUSING ASSOCIATION,NG5 1AJ,436-Telephones,70.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501261,G-C & A - Over 18's,NOTTINGHAM COMMUNITY HOUSING ASSOCIATION,NG5 1AJ,520-Community Care,990.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501261,G-C & A - Over 18's,NOTTINGHAM COMMUNITY HOUSING ASSOCIATION,NG5 1AJ,520-Community Care,275.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501261,G-C & A - Over 18's,NOTTINGHAM COMMUNITY HOUSING ASSOCIATION,NG5 1AJ,520-Community Care,825.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501261,G-C & A - Over 18's,NOTTINGHAM COMMUNITY HOUSING ASSOCIATION,NG5 1AJ,520-Community Care,825.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501261,G-C & A - Over 18's,NOTTINGHAM COMMUNITY HOUSING ASSOCIATION,NG5 1AJ,520-Community Care,990.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501261,G-C & A - Over 18's,NOTTINGHAM COMMUNITY HOUSING ASSOCIATION,NG5 1AJ,520-Community Care,825.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501261,G-C & A - Over 18's,NOTTINGHAM COMMUNITY HOUSING ASSOCIATION,NG5 1AJ,520-Community Care,825.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501262,G-C & A - Over 18's,NOTTINGHAM COMMUNITY HOUSING ASSOCIATION,NG5 1AJ,520-Community Care,825.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501262,G-C & A - Over 18's,NOTTINGHAM COMMUNITY HOUSING ASSOCIATION,NG5 1AJ,520-Community Care,825.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501262,G-C & A - Over 18's,NOTTINGHAM COMMUNITY HOUSING ASSOCIATION,NG5 1AJ,520-Community Care,825.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501263,N-Development & Growth - Services,NOTTINGHAM COMMUNITY TRANSPORT,NG5 2JN,475-Other Services,6950.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501263,N-Development & Growth - Services,NOTTINGHAM COMMUNITY TRANSPORT,NG5 2JN,475-Other Services,6950.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501263,N-Development & Growth - Services,NOTTINGHAM COMMUNITY TRANSPORT,NG5 2JN,525-Transport Operators,8200.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501263,N-Development & Growth - Services,NOTTINGHAM COMMUNITY TRANSPORT,NG5 2JN,525-Transport Operators,4100.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501263,N-Development & Growth - Services,NOTTINGHAM COMMUNITY TRANSPORT,NG5 2JN,475-Other Services,6950.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,P-Card,C-Community Services,NOTTINGHAM LIGHTIN,NG1  6GE,408-Materials General,7.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501264,G-C & A - Over 18's,NOTTINGHAM MENCAP,NG1 6JQ,520-Community Care,560.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501264,G-C & A - Over 18's,NOTTINGHAM MENCAP,NG1 6JQ,520-Community Care,1879.2000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501264,G-C & A - Over 18's,NOTTINGHAM MENCAP,NG1 6JQ,520-Community Care,2818.8000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501264,G-C & A - Over 18's,NOTTINGHAM MENCAP,NG1 6JQ,520-Community Care,414.9900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,200122,C-Community Services,NOTTINGHAM STUDIOS T/A PRIMARY,NG7 1NU,475-Other Services,100.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501265,R-Resources,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,NG7 2UH,470-Burial expenses,35977.1300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501265,R-Resources,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,NG7 2UH,470-Burial expenses,18012.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501265,R-Resources,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,NG7 2UH,475-Other Services,75.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501266,C-Community Services,NOTTINGHAMSHIRE COUNTY COUNCIL,NG16 3HS,121-Training Course Fees,2500.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501267,C-Community Services,NOTTINGHAMSHIRE COUNTY SUPPLIES,NG14 6QL,475-Other Services,22.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501268,F-C & A - Central,NOTTINGHAMSHIRE HEALTHCARE NHS TRUST,NG18 4HH,475-Other Services,20000.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501269,C-Community Services,NOTTINGHAMSHIRE WILDLIFE TRUST 2,NG1 1EA,513-Other Agency & Cont-Neig,9428.2500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,CHAPS,V-Central Items,NOTTS CC PEN FUND,,978-Short Term Creditors-Govt Dept,215629.4500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,CHAPS,V-Central Items,NOTTS CC PEN FUND,,978-Short Term Creditors-Govt Dept,130549.2800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,CHAPS,V-Central Items,NOTTS CC PEN FUND,,978-Short Term Creditors-Govt Dept,17799.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,CHAPS,V-Central Items,NOTTS CC PEN FUND,,978-Short Term Creditors-Govt Dept,12487.7700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,CHAPS,V-Central Items,NOTTS CC PEN FUND,,978-Short Term Creditors-Govt Dept,4361.6700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,CHAPS,V-Central Items,NOTTS CC PEN FUND,,978-Short Term Creditors-Govt Dept,5852.5800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,CHAPS,V-Central Items,NOTTS CC PEN FUND,,978-Short Term Creditors-Govt Dept,980.8200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,CHAPS,V-Central Items,NOTTS CC PEN FUND,,978-Short Term Creditors-Govt Dept,318240.8400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501270,N-Development & Growth - Services,NPOWER LTD,LS14 3WX,210-Electricity,64.0700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501270,N-Development & Growth - Services,NPOWER LTD,LS14 3WX,210-Electricity,30.2400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501270,N-Development & Growth - Services,NPOWER LTD,LS14 3WX,210-Electricity,-32.2700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,200123,R-Resources,O2 (UK) LTD,SL1 4DX,436-Telephones,19.0800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,P-Card,R-Resources,O2 UK,NG1  3GB,437-IT Equipment,20.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501271,C-Community Services,OAKFIELD CONSTRUCTION C ENG LTD,NG16 3QU,463-Other Contractor Paymnts,1590.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501271,C-Community Services,OAKFIELD CONSTRUCTION C ENG LTD,NG16 3QU,463-Other Contractor Paymnts,530.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,P-Card,C-Community Services,OFFICE DEPOT,SP10 4JZ,426-Stationery,61.2600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,P-Card,F-C & A - Central,OFFICE DEPOT,SP10 4JZ,426-Stationery,39.0100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,P-Card,F-C & A - Central,OFFICE DEPOT,SP10 4JZ,426-Stationery,1.5800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,P-Card,C-Community Services,OFFICE DEPOT,SP10 4JZ,426-Stationery,32.7400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,P-Card,N-Development & Growth - Services,OFFICE DEPOT,SP10 4JZ,426-Stationery,445.8300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,P-Card,N-Development & Growth - Services,OFFICE DEPOT,SP10 4JZ,426-Stationery,27.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,P-Card,R-Resources,OFFICE DEPOT,SP10 4JZ,426-Stationery,190.9700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,P-Card,R-Resources,OFFICE DEPOT,SP10 4JZ,426-Stationery,341.7400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,P-Card,F-C & A - Central,OFFICE DEPOT,SP10 4JZ,426-Stationery,58.7700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501272,F-C & A - Central,OFFICE DEPOT UK LTD,SP10 4BA,426-Stationery,73.2400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501273,C-Community Services,ON A ROLL SANDWICH COMPANY LTD,TS2 1RY,412-Provisions,355.9100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501273,C-Community Services,ON A ROLL SANDWICH COMPANY LTD,TS2 1RY,408-Materials General,188.8900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501274,G-C & A - Over 18's,ONE STOP CARE (NOTTINGHAM) LTD,NG6 8DG,520-Community Care,600.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501274,G-C & A - Over 18's,ONE STOP CARE (NOTTINGHAM) LTD,NG6 8DG,520-Community Care,3960.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501274,G-C & A - Over 18's,ONE STOP CARE (NOTTINGHAM) LTD,NG6 8DG,520-Community Care,320.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501274,G-C & A - Over 18's,ONE STOP CARE (NOTTINGHAM) LTD,NG6 8DG,520-Community Care,840.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501275,P-Royal Centre,ONPOINT,NG1 3AJ,457-Publicity/Mrktng/Advertg,1860.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501275,P-Royal Centre,ONPOINT,NG1 3AJ,457-Publicity/Mrktng/Advertg,400.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501276,V-Central Items,OPUS ENERGY LTD,NN3 6BJ,REDACTED OTHER SPEND,12.4600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501277,C-Community Services,ORBIS PROTECT LTD,UB8 1QG,475-Other Services,206.4000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,P-Card,C-Community Services,OWEN TAYLOR & SONS,DE55 1LA,417-Contract Catering,44.6800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,P-Card,C-Community Services,OWEN TAYLOR & SONS,DE55 1LA,417-Contract Catering,65.2300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,P-Card,C-Community Services,OWEN TAYLOR & SONS,DE55 1LA,417-Contract Catering,101.1800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,P-Card,C-Community Services,OWEN TAYLOR & SONS,DE55 1LA,417-Contract Catering,872.3000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501278,N-Development & Growth - Services,P&R FABRICS LTD,M28 2LA,420-Protective Clothing/Unif,1096.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501279,A-Chief Exec,PAM WELLBEING LTD,WA1 1BB,475-Other Services,260.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501280,G-C & A - Over 18's,PAPER HOUSE LETTING & MANAGEMENT,DE75 7SZ,401-Operational Equipment,472.1900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501281,C-Community Services,PARTY PORTIONS,NG6 8GB,475-Other Services,150.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,P-Card,C-Community Services,PASTAKING (UK) LIMITED,TQ12 4SG,412-Provisions,1140.7900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501282,F-C & A - Central,PATHWAY CARE SOLUTIONS II LTD,NG1 6FW,516-Payts-Ext Foster Parents,4236.4200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501282,F-C & A - Central,PATHWAY CARE SOLUTIONS II LTD,NG1 6FW,516-Payts-Ext Foster Parents,13424.7700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501282,F-C & A - Central,PATHWAY CARE SOLUTIONS II LTD,NG1 6FW,516-Payts-Ext Foster Parents,14555.0300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501283,G-C & A - Over 18's,PERCURRA,NG2 5BN,520-Community Care,417.1300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501283,G-C & A - Over 18's,PERCURRA,NG2 5BN,520-Community Care,456.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501283,G-C & A - Over 18's,PERCURRA,NG2 5BN,520-Community Care,570.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501283,G-C & A - Over 18's,PERCURRA,NG2 5BN,520-Community Care,441.9700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501284,F-C & A - Central,PHASE,NG16 5FD,425-Printing,190.9400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501284,F-C & A - Central,PHASE,NG16 5FD,425-Printing,211.3100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501284,F-C & A - Central,PHASE,NG16 5FD,425-Printing,134.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501284,A-Chief Exec,PHASE,NG16 5FD,425-Printing,175.9600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501285,N-Development & Growth - Services,PHS WASTEMANAGEMENT,L40 8TC,200-R & M of Buildings,674.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501286,Z-Capital,PICKFORDS MOVE MANAGEMENT LTD,B7 5PP,9NN-Home Loss & Disturbance,519.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,501287,F-C & A - Central,PLAYSAFETY LTD,SN7 7PN,200-R & M of Buildings,218.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,P-Card,N-Development & Growth - Services,PLUSNET PLC 0845 14002,S14BY,436-Telephones,25.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,P-Card,R-Resources,PLUSNET PLC 0845 14002,S14BY,436-Telephones,8.7500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,P-Card,F-C & A - Central,PO THE MEADOWS 0577,NG2 2JD,974-Short Term Creditors,400.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,P-Card,E-C & A  - Schools,POST OFFICE COUNTER,NG7 7LJ,408-Materials General,68.5500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,P-Card,C-Community Services,POST OFFICE COUNTER,NG1 2BN,435-Postal Services,9.1700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,P-Card,F-C & A - Central,POST OFFICE COUNTER,NG7 5JD,435-Postal Services,12.8000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,P-Card,R-Resources,POSTOFFICE SELFSERVICE,NG1 2BN,435-Postal Services,8.4500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150206,P-Card,G-C & A - Over 18's,PROCOOK - MANSFIELD,DE55 2JW,401-Operational Equipment,3.3300000000
