Body Name,Service Label,Service Code,Expenditure CIPFA Group Label,Expenditure CIPFA Sub Group Label,Expenditure CIPFA Sub Group Code,Date,Transaction Number,Net Amount,Supplier Name,Supplier ID,"Grants to Voluntary, Community and Social Enterprise Sector?"
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 04/09/2014,HED0255325,£102.73,E.ON,A0023073,No
Pendle Borough Council,Democratic & Legal Services,DAL,Premises related expense,Rents,2301, 04/09/2014,DAL0255291,£24.57,E.ON,A0023073,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 11/09/2014,AAS0255518,£42.97,E.ON,A0023073,No
Pendle Borough Council,Democratic & Legal Services,DAL,Supplies and services,Other Expenses,4705, 18/09/2014,DAL0255638,£45.00,BARLEY VILLAGE HALL,A0023198,No
Pendle Borough Council,Financial Services,AAS,Supplies and services,Telephones : Direct,4502, 11/09/2014,AAS0255441,"£6,348.97",BRITISH TELECOMMUNICATIONS PLC,A0040001,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Bldgs : R & M : Day To Day,2001, 04/09/2014,HED0255333,"£1,200.00",LITE,A0040032,No
Pendle Borough Council,Economic Development & Tourism,REG,Supplies and services,EFM Materials,4004, 11/09/2014,REG0255502,£50.00,J. & J. CLARK T/A FERNBANK PIRN PENS,A0041217,No
Pendle Borough Council,Housing Regeneration Services,HMR,Transfer payments,Accommodation,6103, 11/09/2014,HMR0255394,"£1,550.00",OLD HALL FARM (UK) LTD,A0041314,No
Pendle Borough Council,Housing Regeneration Services,HMR,Transfer payments,Accommodation,6103, 11/09/2014,HMR0255393,£300.00,OLD HALL FARM (UK) LTD,A0041314,No
Pendle Borough Council,Democratic & Legal Services,DAL,Supplies and services,Printing & Stationery,4301, 04/09/2014,DAL0255272,"£1,195.31",ELECTORAL REFORM SERVICES,A0041321,No
Pendle Borough Council,Planning & Building Control,PBC,Supplies and services,Other Expenses,4705, 11/09/2014,PBC0255416,"£6,913.00",NATHANIEL LICHFIELD & PARTNERS,A0042398,No
Pendle Borough Council,Financial Services,AAS,Indirect employee expense,Water Supply,1262, 11/09/2014,AAS0255444,"£1,074.00",WATER SMART (NW) LIMITED,A0042729,No
Pendle Borough Council,Parks & Recreation Services,PCO,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 04/09/2014,PCO0255147,£72.00,C & R WALNE ENGRAVERS,A0042734,No
Pendle Borough Council,Parks & Recreation Services,PCO,Transport related expense,Tprt : Repairs : General,3105, 18/09/2014,PCO0255537,£180.00,M J RUSHTON,A0043864,No
Pendle Borough Council,Parks & Recreation Services,PCO,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 18/09/2014,PCO0255512,£345.00,RUSSELL LEISURE LTD,A0044034,No
Pendle Borough Council,Operational Services,OPS,Supplies and services,Sub-Contractors,4007, 25/09/2014,OPS0255808,£260.00,S M SHEPHERD BUILDING CONTRACTORS,A0044037,No
Pendle Borough Council,Property Services,EST,Premises related expense,Electricity,2203, 11/09/2014,EST0255408,£202.52,E.ON UK PLC,A0044040,No
Pendle Borough Council,Property Services,EST,Premises related expense,Electricity,2203, 18/09/2014,EST0255628,£344.04,NPOWER LTD,A0044051,No
Pendle Borough Council,Operational Services,OPS,Transport related expense,Tprt : Repairs : General,3105, 04/09/2014,OPS0255257,"£4,958.01",GO PLANT LIMITED,A0045105,No
Pendle Borough Council,Operational Services,OPS,Transport related expense,Tprt : Repairs : General,3105, 04/09/2014,OPS0255311,£27.00,GO PLANT LIMITED,A0045105,No
Pendle Borough Council,Operational Services,OPS,Transport related expense,Tprt : Annual Hire Charge,3601, 11/09/2014,OPS0255465,"£63,935.22",GO PLANT LIMITED,A0045105,No
Pendle Borough Council,Chief Executives Policy Unit,COR,Capital costs,Capital : Payments,CD14, 25/09/2014,COR0255770,"£18,750.00",JADU LIMITED,A0045909,No
Pendle Borough Council,Information Services,ITS,Supplies and services,Computer Charges,4509, 25/09/2014,ITS0255841,"£2,265.82",HFX LTD,A0046816,No
Pendle Borough Council,Chief Executives Policy Unit,COR,Supplies and services,Other Expenses,4705, 04/09/2014,COR0255335,£249.00,NCSN TRADING LIMITED,A0046897,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Bldgs : R & M : Day To Day,2001, 11/09/2014,HED0255472,£420.24,BUS SHELTERS LTD,A0048962,No
Pendle Borough Council,Democratic & Legal Services,DAL,Capital costs,Capital : Surveyors Fees,CD07, 18/09/2014,DAL0255665,£660.00,THOMAS V SHAW CO LTD,A0051459,No
Pendle Borough Council,Financial Services,AAS,Capital costs,Capital : Salaries,CD13, 25/09/2014,AAS0255790,"£2,242.48",LIBERATA UK LTD,A0051618,No
Pendle Borough Council,Human Resources,PER,Indirect employee expense,Recruitment,1221, 18/09/2014,PER0255612,£310.00,LIBERATA UK LTD,A0051618,No
Pendle Borough Council,Democratic & Legal Services,DAL,Supplies and services,EFM : Other Equipment,4003, 18/09/2014,DAL0255659,£160.00,LIBERATA UK LTD,A0051618,No
Pendle Borough Council,Parks & Recreation Services,PCO,Premises related expense,Bldgs : R & M : Day To Day,2001, 04/09/2014,PCO0255153,£55.00,ALERT FIRE AND SECURITY LIMITED,A0052065,No
Pendle Borough Council,Parks & Recreation Services,PCO,Supplies and services,Other Expenses,4705, 25/09/2014,PCO0255726,£292.50,MANDALEIGH PLANTS LTD,A0052982,No
Pendle Borough Council,Financial Services,AAS,Supplies and services,Other Expenses,4705, 18/09/2014,AAS0255654,£403.11,O2 (UK) LIMITED,A0053660,No
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Capital : Clearance,CD17, 04/09/2014,HMR0255175,£29.22,BRITISH GAS TRADING LIMITED,A0053746,No
Pendle Borough Council,Operational Services,OPS,Supplies and services,EFM : Office and computer equipment,4002, 04/09/2014,OPS0255314,"£1,499.00",ALIGNED ASSETS LIMITED,A0053903,No
Pendle Borough Council,Information Services,ITS,Supplies and services,Computer Charges,4509, 25/09/2014,ITS0255798,"£5,951.34",ALIGNED ASSETS LIMITED,A0053903,No
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Capital : Payments,CD14, 04/09/2014,HMR0255174,£5.69,NPOWER,A0054545,No
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Capital : Payments,CD14, 04/09/2014,HMR0255187,£252.93,NPOWER,A0054545,No
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Capital : Payments,CD14, 04/09/2014,HMR0255186,£111.76,NPOWER,A0054545,No
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Capital : Payments,CD14, 18/09/2014,HMR0255583,£219.29,NPOWER,A0054545,No
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Capital : Payments,CD14, 18/09/2014,HMR0255567,£14.94,NPOWER,A0054545,No
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Capital : Payments,CD14, 18/09/2014,HMR0255572,£18.80,NPOWER,A0054545,No
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Capital : Payments,CD14, 18/09/2014,HMR0255566,£14.62,NPOWER,A0054545,No
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Capital : Payments,CD14, 18/09/2014,HMR0255568,£17.68,NPOWER,A0054545,No
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Capital : Payments,CD14, 18/09/2014,HMR0255574,£23.31,NPOWER,A0054545,No
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Capital : Payments,CD14, 18/09/2014,HMR0255570,£18.61,NPOWER,A0054545,No
Pendle Borough Council,Parks & Recreation Services,PCO,Premises related expense,Bldgs : R & M : Day To Day,2001, 04/09/2014,PCO0255103,"£3,307.20",THE PLAY INSPECTION COMPANY LTD,A0054674,No
Pendle Borough Council,Parks & Recreation Services,PCO,Indirect employee expense,Lone Worker Monitoring Service,1270, 04/09/2014,PCO0255141,"£7,025.25",HOUSING PENDLE LIMITED,A0055008,No
Pendle Borough Council,Chief Executives Policy Unit,COR,Supplies and services,Other Expenses,4705, 04/09/2014,COR0255340,£15.31,ZEN INTERNET,A0056321,No
Pendle Borough Council,Chief Executives Policy Unit,COR,Supplies and services,Other Expenses,4705, 11/09/2014,COR0255480,£29.78,ZEN INTERNET,A0056321,No
Pendle Borough Council,Chief Executives Policy Unit,COR,Supplies and services,Other Expenses,4705, 18/09/2014,COR0255633,£15.31,ZEN INTERNET,A0056321,No
Pendle Borough Council,Chief Executives Policy Unit,COR,Supplies and services,Other Expenses,4705, 25/09/2014,COR0255755,£15.31,ZEN INTERNET,A0056321,No
Pendle Borough Council,Parks & Recreation Services,PCO,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 18/09/2014,PCO0255557,"£3,010.00",A BINNS & CO,A0057121,No
Pendle Borough Council,Property Services,EST,Premises related expense,Electricity,2203, 18/09/2014,EST0255683,£13.87,BRITISH GAS BUSINESS,A0057202,No
Pendle Borough Council,Property Services,EST,Premises related expense,Electricity,2203, 18/09/2014,EST0255684,£10.52,BRITISH GAS BUSINESS,A0057202,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 11/09/2014,AAS0255443,£242.96,BRITISH GAS BUSINESS,A0057202,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 11/09/2014,AAS0255442,£105.37,BRITISH GAS BUSINESS,A0057202,No
Pendle Borough Council,Information Services,ITS,Supplies and services,Computer Charges,4509, 25/09/2014,ITS0255797,£382.04,CIVICA UK LIMITED,A0057596,No
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Ren Grant : 1996 Act,CH22, 11/09/2014,HMR0255496,"£4,669.25",ALAN DUFFY BUILDING CONTRACTORS,A0057787,No
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Ren Grant : 1996 Act,CH22, 11/09/2014,HMR0255497,"£4,764.00",ALAN DUFFY BUILDING CONTRACTORS,A0057787,No
Pendle Borough Council,Financial Services,AAS,Supplies and services,Other Expenses,4705, 11/09/2014,AAS0255439,£6.50,EQUIFAX LIMITED,A0058121,No
Pendle Borough Council,Engineering & Special Projects,HED,Supplies and services,EFM Materials,4004, 25/09/2014,HED0255817,£50.65,THE CROWN HOTEL (COLNE) LTD,A0058403,No
Pendle Borough Council,Property Services,EST,Supplies and services,Other Expenses,4705, 25/09/2014,EST0255774,£194.48,JOHNSTON PUBLISHING LIMITED,A0059640,No
Pendle Borough Council,Financial Services,AAS,Supplies and services,Insurances,4701, 18/09/2014,AAS4004366,-£34.43,ZURICH INSURANCE PLC,A0059646,No
Pendle Borough Council,Financial Services,AAS,Supplies and services,Insurances,4701, 18/09/2014,AAS0255658,£426.69,ZURICH INSURANCE PLC,A0059646,No
Pendle Borough Council,Parks & Recreation Services,PCO,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 04/09/2014,PCO0255140,£74.00,JAMES ALPE SIGN & DESIGN,A0061107,No
Pendle Borough Council,Operational Services,OPS,Supplies and services,EFM Materials,4004, 25/09/2014,OPS0255816,"£1,600.00",CONTAINER CARE SOLUTIONS,A0061112,No
Pendle Borough Council,Operational Services,OPS,Supplies and services,EFM Materials,4004, 11/09/2014,OPS0255470,£800.00,CONTAINER CARE SOLUTIONS,A0061112,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Rents,2301, 25/09/2014,AAS0255787,"£48,359.34",PENDLE ENTERPRISE & REGENERATION LTD,A0061803,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Service Charge,2702, 25/09/2014,AAS0255788,"£5,533.00",PENDLE ENTERPRISE & REGENERATION LTD,A0061803,No
Pendle Borough Council,Economic Development & Tourism,REG,Supplies and services,EFM Materials,4004, 11/09/2014,REG0255534,"£3,671.47",LIBRA TEXTILES LTD,A0062627,No
Pendle Borough Council,Financial Services,AAS,Transport related expense,Diesel Oil,3202, 03/09/2014,AAS0255383,"£5,088.34",ARVAL LTD (ALLSTAR FUEL SERVICES),A0062668,No
Pendle Borough Council,Financial Services,AAS,Transport related expense,Diesel Oil,3202, 10/09/2014,AAS0255590,"£5,332.99",ARVAL LTD (ALLSTAR FUEL SERVICES),A0062668,No
Pendle Borough Council,Financial Services,AAS,Transport related expense,Diesel Oil,3202, 17/09/2014,AAS0255716,"£4,882.14",ARVAL LTD (ALLSTAR FUEL SERVICES),A0062668,No
Pendle Borough Council,Financial Services,AAS,Transport related expense,Diesel Oil,3202, 24/09/2014,AAS0255856,"£5,216.00",ARVAL LTD (ALLSTAR FUEL SERVICES),A0062668,No
Pendle Borough Council,Operational Services,OPS,Transport related expense,Tprt : Repairs : General,3105, 11/09/2014,OPS0255466,£137.24,NORTH WEST TRADING COMPANY,A0063527,No
Pendle Borough Council,Democratic & Legal Services,DAL,Supplies and services,Postages,4501, 11/09/2014,DAL4004368,-£5.00,WHISTLE NORTH LIMITED,A0064458,No
Pendle Borough Council,Democratic & Legal Services,DAL,Supplies and services,Postages,4501, 04/09/2014,DAL0255299,£338.70,WHISTLE NORTH LIMITED,A0064458,No
Pendle Borough Council,Democratic & Legal Services,DAL,Supplies and services,Other Expenses,4705, 11/09/2014,DAL0255490,£115.27,WHISTLE NORTH LIMITED,A0064458,No
Pendle Borough Council,Democratic & Legal Services,DAL,Supplies and services,Postages,4501, 18/09/2014,DAL0255648,"£1,727.07",WHISTLE NORTH LIMITED,A0064458,No
Pendle Borough Council,Democratic & Legal Services,DAL,Supplies and services,Other Expenses,4705, 25/09/2014,DAL0255775,£550.56,WHISTLE NORTH LIMITED,A0064458,No
Pendle Borough Council,Economic Development & Tourism,REG,Supplies and services,EFM Materials,4004, 18/09/2014,REG0255697,"£1,200.00",NEW MIND INTERNET CONSULTANCY LTD,A0064687,No
Pendle Borough Council,Democratic & Legal Services,DAL,Supplies and services,Hospitality,4611, 04/09/2014,DAL0255310,£51.20,P T ALLISON,A0064694,No
Pendle Borough Council,Economic Development & Tourism,REG,Supplies and services,EFM Materials,4004, 11/09/2014,REG4004367,-£9.26,SAWLEY FINE ARTS LTD,A0066186,No
Pendle Borough Council,Economic Development & Tourism,REG,Supplies and services,EFM Materials,4004, 11/09/2014,REG0255506,£148.16,SAWLEY FINE ARTS LTD,A0066186,No
Pendle Borough Council,Democratic & Legal Services,DAL,Supplies and services,Meeting Expenses,4610, 11/09/2014,DAL0255482,£24.00,THE RAINHALL CENTRE,A0066193,No
Pendle Borough Council,Economic Development & Tourism,REG,Capital costs,Capital : Payments,CD14, 18/09/2014,REG0255678,"£1,994.62",THE RAINHALL CENTRE,A0066193,Yes
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Ren Grant : 1996 Act,CH22, 11/09/2014,HMR0255492,"£2,046.00",ATM CONSTRUCTION LTD,A0066308,No
Pendle Borough Council,Human Resources,PER,Capital Financing Costs,Lease Costs : Transport/Plant,8202, 18/09/2014,PER0255615,£258.76,LEX AUTOLEASE LIMITED,A0066530,No
Pendle Borough Council,Housing Regeneration Services,HMR,Supplies and services,Tests & Inspection Fees,4409, 11/09/2014,HMR0255403,£227.86,SPEAKMAN CONTRACTORS LTD,A0066581,No
Pendle Borough Council,Housing Regeneration Services,HMR,Supplies and services,Tests & Inspection Fees,4409, 11/09/2014,HMR0255401,£58.80,SPEAKMAN CONTRACTORS LTD,A0066581,No
Pendle Borough Council,Property Services,EST,Capital costs,Capital : Payments,CD14, 18/09/2014,EST0255620,"£3,554.11",SPEAKMAN CONTRACTORS LTD,A0066581,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 25/09/2014,HED0255833,£840.00,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 25/09/2014,HED0255834,£175.00,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 25/09/2014,HED0255830,"£1,170.00",LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Bldgs : R & M : Day To Day,2001, 25/09/2014,HED0255832,£137.50,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Bldgs : R & M : Day To Day,2001, 25/09/2014,HED0255835,£252.50,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 25/09/2014,HED0255831,£201.50,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 25/09/2014,HED0255836,£172.50,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865,No
Pendle Borough Council,Engineering & Special Projects,HED,Supplies and services,EFM : Other Equipment,4003, 25/09/2014,HED0255837,£90.00,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865,No
Pendle Borough Council,Property Services,EST,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 25/09/2014,EST0255760,£435.00,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 25/09/2014,HED0255838,£208.50,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 04/09/2014,HED0255317,£136.00,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 04/09/2014,HED0255318,£550.00,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865,No
Pendle Borough Council,Economic Development & Tourism,REG,Supplies and services,EFM Materials,4004, 25/09/2014,REG0255822,£504.00,BROCHURELINK T/A TAKE ONE MEDIA LTD,A0067315,No
Pendle Borough Council,Human Resources,PER,Indirect employee expense,Emp : Medical Expenses,1236, 25/09/2014,PER0255807,£340.00,PEOPLE ASSET MANAGEMENT LIMITED,A0067613,No
Pendle Borough Council,Engineering & Special Projects,HED,Supplies and services,LCC Levy (Admins Costs),4419, 18/09/2014,HED0255706,£33.78,CHIPSIDE LTD,A0068587,No
Pendle Borough Council,Engineering & Special Projects,HED,Supplies and services,LCC Levy (Admins Costs),4419, 18/09/2014,HED0255707,£610.05,CHIPSIDE LTD,A0068587,No
Pendle Borough Council,Property Services,EST,Premises related expense,Electricity,2203, 11/09/2014,EST0255417,£150.99,SWALEC,A0068663,No
Pendle Borough Council,Democratic & Legal Services,DAL,Supplies and services,Other Expenses,4705, 18/09/2014,DAL0255627,£639.46,CAFE CARGO,A0069323,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 03/09/2014,AAS0255355,£63.15,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 03/09/2014,AAS0255356,£88.73,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 03/09/2014,AAS0255357,£192.16,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 03/09/2014,AAS0255358,£260.19,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 03/09/2014,AAS0255361,£143.14,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 03/09/2014,AAS0255362,£207.57,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 03/09/2014,AAS0255363,£178.78,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 03/09/2014,AAS0255364,£105.78,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 03/09/2014,AAS0255365,£278.95,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 03/09/2014,AAS0255367,£29.61,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 03/09/2014,AAS0255368,£16.53,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 03/09/2014,AAS0255369,£50.07,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 03/09/2014,AAS0255370,£13.89,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 03/09/2014,AAS0255371,£54.56,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 03/09/2014,AAS0255372,£36.31,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 03/09/2014,AAS0255373,£26.04,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 03/09/2014,AAS0255374,£62.53,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 03/09/2014,AAS0255375,£22.20,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 03/09/2014,AAS0255376,£44.14,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 03/09/2014,AAS0255378,£48.20,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 03/09/2014,AAS0255379,£321.28,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/09/2014,AAS0255951,£71.41,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/09/2014,AAS0255952,£100.01,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/09/2014,AAS0255953,£210.98,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/09/2014,AAS0255954,£264.14,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/09/2014,AAS0255957,£157.35,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/09/2014,AAS0255958,£226.13,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/09/2014,AAS0255959,£196.24,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/09/2014,AAS0255960,£115.61,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/09/2014,AAS0255961,£306.50,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/09/2014,AAS0255963,£32.90,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/09/2014,AAS0255964,£18.18,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/09/2014,AAS0255965,£56.41,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/09/2014,AAS0255966,£15.25,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/09/2014,AAS0255967,£60.61,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/09/2014,AAS0255968,£40.16,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/09/2014,AAS0255969,£28.78,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/09/2014,AAS0255970,£70.51,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/09/2014,AAS0255971,£24.67,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/09/2014,AAS0255972,£49.65,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/09/2014,AAS0255974,£53.72,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/09/2014,AAS0255975,£317.85,CORONA ENERGY,A0069539,No
Pendle Borough Council,Chief Executives Policy Unit,COR,Supplies and services,Other Expenses,4705, 18/09/2014,COR0255636,"£12,830.00",HOMESTART PENDLE & RIBBLE VALLEY,A0069973,No
Pendle Borough Council,Operational Services,OPS,Capital costs,Capital : Payments,CD14, 04/09/2014,OPS0255313,"£6,150.00",CRAEMER UK LIMITED,A0070869,No
Pendle Borough Council,Operational Services,OPS,Capital costs,Capital : Payments,CD14, 11/09/2014,OPS0255468,"£7,000.00",CRAEMER UK LIMITED,A0070869,No
Pendle Borough Council,Engineering & Special Projects,HED,Capital costs,Capital : Payments,CD14, 04/09/2014,HED0255319,"£1,971.43",TECHNOLOGY SOLUTIONS LIMITED,A0071913,No
Pendle Borough Council,Financial Services,AAS,Support Services,Bank Charges,7201, 01/09/2014,AAS0255381,£0.03,LLOYDS BANKING GROUP,A0072462,No
Pendle Borough Council,Financial Services,AAS,Support Services,Bank Charges,7201, 23/09/2014,AAS0255853,£60.00,LLOYDS BANKING GROUP,A0072462,No
Pendle Borough Council,Financial Services,AAS,Support Services,Bank Charges,7201, 29/09/2014,AAS0255987,£564.84,LLOYDS BANKING GROUP,A0072462,No
Pendle Borough Council,Financial Services,AAS,Support Services,Bank Charges,7201, 30/09/2014,AAS0255989,£0.06,LLOYDS BANKING GROUP,A0072462,No
Pendle Borough Council,Operational Services,OPS,Agency staff,Emp : Agency Wages,1004, 04/09/2014,OPS0255324,"£10,614.67",MATRIX SCM LIMITED,A0072706,No
Pendle Borough Council,Operational Services,OPS,Agency staff,Emp : Agency Wages,1004, 11/09/2014,OPS0255462,"£6,601.14",MATRIX SCM LIMITED,A0072706,No
Pendle Borough Council,Operational Services,OPS,Agency staff,Emp : Agency Wages,1004, 25/09/2014,OPS0255811,"£2,882.08",MATRIX SCM LIMITED,A0072706,No
Pendle Borough Council,Engineering & Special Projects,HED,Agency costs,Lancashire C C,5102, 11/09/2014,HED0255501,"£1,149.12",OCS GROUP UK LIMITED,A0072816,No
Pendle Borough Council,Parks & Recreation Services,PCO,Supplies and services,Protective Clothing,4201, 04/09/2014,PCO0255137,£49.00,JOHNSONS PPE,A0072820,No
Pendle Borough Council,Parks & Recreation Services,PCO,Supplies and services,Protective Clothing,4201, 04/09/2014,PCO0255138,£21.00,JOHNSONS PPE,A0072820,No
Pendle Borough Council,Operational Services,OPS,Supplies and services,Sub-Contractors,4007, 18/09/2014,OPS0255669,£320.00,TCS (WASTE) LIMITED,A0072822,No
Pendle Borough Council,Operational Services,OPS,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 18/09/2014,OPS0255670,£130.00,TCS (WASTE) LIMITED,A0072822,No
Pendle Borough Council,Parks & Recreation Services,PCO,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 04/09/2014,PCO0255098,£504.00,FENLAND LEISURE PRODUCTS LIMITED,A0072950,No
