Body_Name,Body,Payment Date,Transaction Number,Department,Supplier Name,Supplier Post Code,Expenditure Category,Net Amount
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549044,G-C & F - Over 18's,R N I B,PE2 6WS,401-Operational Equipment,283.2600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549046,N-Development - Services,RALAWISE LTD,CH5 2UA,420-Protective Clothing/Unif,10.2500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549046,N-Development - Services,RALAWISE LTD,CH5 2UA,420-Protective Clothing/Unif,922.2500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549046,N-Development - Services,RALAWISE LTD,CH5 2UA,420-Protective Clothing/Unif,-10.2500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549002,F-C & F - Central,REDACTED PERSONAL DATA,NG8 3LF,450-Grants,28.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,548929,Z-Capital,REDACTED PERSONAL DATA,GL2 4LY,9ND-Fees,693.6300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,548929,Z-Capital,REDACTED PERSONAL DATA,GL2 4LY,9ND-Fees,1113.5300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,548929,Z-Capital,REDACTED PERSONAL DATA,GL2 4LY,9ND-Fees,801.1600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,548929,Z-Capital,REDACTED PERSONAL DATA,GL2 4LY,9ND-Fees,702.8400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,548929,Z-Capital,REDACTED PERSONAL DATA,GL2 4LY,9ND-Fees,6076.1000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,548992,G-C & F - Over 18's,REDACTED PERSONAL DATA,NG4 3GY,520-Community Care,1216.5600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,548951,V-Central Items,REDACTED PERSONAL DATA,NG11 9GU,475-Other Services,1413.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549045,G-C & F - Over 18's,REDACTED PERSONAL DATA,NG4 3LB,520-Community Care,1201.1600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,548981,F-C & F - Central,REDACTED PERSONAL DATA,NG3 2PE,456-Specialists Fees,44.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,548989,C-Communities,REDACTED PERSONAL DATA,NG6 9DB,465-Display/Conservn/Exhibs,1250.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,548948,M-Planned Maintenance,REDACTED PERSONAL DATA,NG9 2PE,2EN-PM - Fixed Equipment,334.5900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549028,V-Central Items,REDACTED PERSONAL DATA,NG9 4AG,475-Other Services,936.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,548990,F-C & F - Central,REDACTED PERSONAL DATA,NG16 3PX,120-Training Costs,722.4200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,548954,F-C & F - Central,REDACTED PERSONAL DATA,NG2 5AF,425-Printing,201.2500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,P-Card,F-C & F - Central,REDACTED PERSONAL DATA,,475-Other Services,79.4000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,P-Card,C-Communities,REDACTED PERSONAL DATA,,420-Protective Clothing/Unif,39.9900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549030,C-Communities,REDACTED PERSONAL DATA,NG5 3HY,475-Other Services,600.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,548952,F-C & F - Central,REDACTED PERSONAL DATA,LE5 2HS,514-Children in Care Paymnts,99.9800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549047,C-Communities,REDACTED PERSONAL DATA,NG5 8QE,519-Adult Services,630.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,202673,F-C & F - Central,REDACTED PERSONAL DATA,NG5 6LP,002-Admin & Clerical Pay,210.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,548923,N-Development - Services,REDACTED PERSONAL DATA,NG9 7AN,456-Specialists Fees,2760.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549048,F-C & F - Central,RICHARD HEYWOOD T/A LICHFIELD INFLATABLES & ENTERTAINMENTS,DE13 7AX,814-Oth Grnts Reimbs & Contr,627.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,P-Card,F-C & F - Central,RILEYS NOTTINGHAM,,514-Children in Care Paymnts,16.4500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549050,F-C & F - Central,RIZKMCCAY LTD,NG1 3FN,425-Printing,500.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,P-Card,F-C & F - Central,ROYAL BK OF SCOTLAND,,974-Short Term Creditors,300.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,P-Card,G-C & F - Over 18's,ROYAL BK OF SCOTLAND,,974-Short Term Creditors,500.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,P-Card,F-C & F - Central,ROYAL BK OF SCOTLAND,,974-Short Term Creditors,500.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549051,R-Resources,ROYAL MAIL GROUP LTD,S49 1HQ,473-Election expenses,1713.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549052,C-Communities,RT SWEEPER SERVICES LTD,LE9 8FN,408-Materials General,70.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549052,C-Communities,RT SWEEPER SERVICES LTD,LE9 8FN,408-Materials General,17.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549052,C-Communities,RT SWEEPER SERVICES LTD,LE9 8FN,408-Materials General,245.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549052,C-Communities,RT SWEEPER SERVICES LTD,LE9 8FN,408-Materials General,280.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549052,C-Communities,RT SWEEPER SERVICES LTD,LE9 8FN,408-Materials General,35.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549052,C-Communities,RT SWEEPER SERVICES LTD,LE9 8FN,408-Materials General,105.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549052,C-Communities,RT SWEEPER SERVICES LTD,LE9 8FN,408-Materials General,245.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549052,C-Communities,RT SWEEPER SERVICES LTD,LE9 8FN,408-Materials General,52.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549052,C-Communities,RT SWEEPER SERVICES LTD,LE9 8FN,408-Materials General,87.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549052,C-Communities,RT SWEEPER SERVICES LTD,LE9 8FN,408-Materials General,105.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549052,C-Communities,RT SWEEPER SERVICES LTD,LE9 8FN,408-Materials General,17.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549052,C-Communities,RT SWEEPER SERVICES LTD,LE9 8FN,408-Materials General,140.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549052,C-Communities,RT SWEEPER SERVICES LTD,LE9 8FN,408-Materials General,35.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549052,C-Communities,RT SWEEPER SERVICES LTD,LE9 8FN,408-Materials General,420.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549052,C-Communities,RT SWEEPER SERVICES LTD,LE9 8FN,408-Materials General,297.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549052,C-Communities,RT SWEEPER SERVICES LTD,LE9 8FN,408-Materials General,35.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549052,C-Communities,RT SWEEPER SERVICES LTD,LE9 8FN,408-Materials General,70.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549053,C-Communities,S JEYES & SONS (MIDLANDS) LTD,NG4 2JQ,401-Operational Equipment,164.7200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,P-Card,F-C & F - Central,SAINSBURYS 2100,,412-Provisions,4.8000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,P-Card,G-C & F - Over 18's,SAINSBURYS LOC4414,,519-Adult Services,2.2500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,P-Card,F-C & F - Central,SAINSBURYS TO YOU 0813,,475-Other Services,35.2500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549054,F-C & F - Central,SALFORD PROFESSIONAL DEVELOPMENT LTD,M3 6EN,450-Grants,199.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549055,P-Royal Centre,SCHOOLS PUBLISHING LTD,RG9 1QW,457-Publicity/Mrktng/Advertg,230.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,P-Card,C-Communities,SCREWFIX.COM,,401-Operational Equipment,19.2200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549056,C-Communities,SEVERN TRENT WATER LTD,NE82 6XX,226-Water Charges,382.5300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,P-Card,F-C & F - Central,SILVERDALE TOURS /,,475-Other Services,331.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549058,C-Communities,SOLOS CONSULTANTS LTD,RH6 1WW,457-Publicity/Mrktng/Advertg,684.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549059,C-Communities,SOUTH BANK CENTRE,SE1 8XX,465-Display/Conservn/Exhibs,617.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549060,N-Development - Services,SPALDINGS (UK) LTD,LN6 3XJ,420-Protective Clothing/Unif,38.2500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549061,F-C & F - Central,SPOOL FILMS,NG1 3LL,457-Publicity/Mrktng/Advertg,150.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549062,R-Resources,SPUR INFORMATION SOLUTIONS LTD,PO9 2NL,437-IT Equipment,25272.3500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549063,C-Communities,SR UNIVERSAL WHITE LINING,B78 7ET,401-Operational Equipment,600.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,P-Card,F-C & F - Central,STG-ELECTRIC.CO.UK,,401-Operational Equipment,498.3000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549064,V-Central Items,STROMA CERTIFICATION LTD,WF10 5QU,976-Short Term Creditors-Systems,1500.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549065,F-C & F - Central,SUE SCARGILL T/A RAINBOW STRIPES,NG3 6HJ,475-Other Services,240.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,P-Card,N-Development - Services,SUPPLIES TEAM LTD,,426-Stationery,115.7100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549066,F-C & F - Central,TACT,SE13 6TJ,517-Adoption,2475.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,P-Card,G-C & F - Over 18's,TESCO STORES (5378),,519-Adult Services,10.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,P-Card,G-C & F - Over 18's,TESCO STORES 5329,,412-Provisions,6.8400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,P-Card,G-C & F - Over 18's,TESCO STORES 6226,,519-Adult Services,4.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,P-Card,G-C & F - Over 18's,THE COACH HOUSE,,519-Adult Services,11.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549067,F-C & F - Central,THE KIMBERLEY SCHOOL,NG16 2NJ,121-Training Course Fees,9457.0600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549068,F-C & F - Central,THE NOTTINGHAM BELFRY,NG8 6PY,220-Rent,504.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,P-Card,C-Communities,THE RANGE,,408-Materials General,3.9800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,202699,F-C & F - Central,THE RUDDINGTON MEDICAL CENTRE,NG11 6HD,456-Specialists Fees,73.8600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,P-Card,F-C & F - Central,THE STAGE HOTEL,,550-Section 17,100.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,P-Card,N-Development - Services,THE STAGE HOTEL,,475-Other Services,220.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549069,C-Communities,THE VINE COMMUNITY CENTRE,NG7 5GZ,457-Publicity/Mrktng/Advertg,36.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549070,C-Communities,THOMAS BOW LTD,NG7 2AL,463-Other Contractor Paymnts,4152.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549070,C-Communities,THOMAS BOW LTD,NG7 2AL,463-Other Contractor Paymnts,52985.0900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549070,C-Communities,THOMAS BOW LTD,NG7 2AL,463-Other Contractor Paymnts,4567.7500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549070,C-Communities,THOMAS BOW LTD,NG7 2AL,463-Other Contractor Paymnts,1993.2000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549070,C-Communities,THOMAS BOW LTD,NG7 2AL,463-Other Contractor Paymnts,148100.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549070,C-Communities,THOMAS BOW LTD,NG7 2AL,463-Other Contractor Paymnts,664.4000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549070,C-Communities,THOMAS BOW LTD,NG7 2AL,463-Other Contractor Paymnts,4069.4500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549070,C-Communities,THOMAS BOW LTD,NG7 2AL,463-Other Contractor Paymnts,36187.2500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549070,C-Communities,THOMAS BOW LTD,NG7 2AL,463-Other Contractor Paymnts,1993.2000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549070,C-Communities,THOMAS BOW LTD,NG7 2AL,463-Other Contractor Paymnts,4484.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549070,C-Communities,THOMAS BOW LTD,NG7 2AL,463-Other Contractor Paymnts,747.4500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549070,C-Communities,THOMAS BOW LTD,NG7 2AL,463-Other Contractor Paymnts,664.4000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,P-Card,F-C & F - Central,TOTAL COMPUTER,,437-IT Equipment,120.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549071,Z-Capital,TOTAL INTEGRATED SOLUTIONS LIMITED,NG18 5BU,9NN-Home Loss & Disturbance,241.7400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,P-Card,F-C & F - Central,TOUCHWOOD SOLIHULL,,321-Car Parking,4.6000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549073,C-Communities,TRADING STANDARDS INSTITUTE,SS15 6TH,475-Other Services,52.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549074,V-Central Items,TRAVELERS INSURANCE CO LTD,RH1 1NA,475-Other Services,5000.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549075,C-Communities,TREASURED MEMORIES LTD,WS15 1RE,408-Materials General,300.6000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549076,C-Communities,TRUCK LOADERS LTD,BN11 2BW,408-Materials General,464.1000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549077,V-Central Items,TVS TRADERS LTD,NG9 1EJ,475-Other Services,360.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549078,F-C & F - Central,UNIVERSITY OF DERBY,DE22 1XB,450-Grants,10000.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,P-Card,V-Central Items,VERTICAL LEISURE L,,987-Short Term Creditors-Control,183.3800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,P-Card,C-Communities,WAITROSE 591,,408-Materials General,2.5600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,P-Card,C-Communities,WEAVERS LIMITED,,417-Contract Catering,593.0600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549079,C-Communities,WEGO COURIERS,NG2 3AS,410-Books,206.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549079,F-C & F - Central,WEGO COURIERS,NG2 3AS,517-Adoption,105.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549079,C-Communities,WEGO COURIERS,NG2 3AS,580-Other Transfer Payments,3969.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,P-Card,G-C & F - Over 18's,WILKO RETAIL LIMIT,,519-Adult Services,3.9000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549080,C-Communities,WOLSELEY UK LTD T/A BURDENS,ST4 9HF,408-Materials General,682.2000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,P-Card,G-C & F - Over 18's,WWW.HUNTLEIGH-HEAL,,401-Operational Equipment,287.5200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,P-Card,C-Communities,WWW.MOBILEFUN.CO.U,,436-Telephones,665.6700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,P-Card,C-Communities,WWW.MOBILEFUN.CO.U,,408-Materials General,362.0700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,P-Card,N-Development - Services,WWW.NEOPOST.CO.UK,,435-Postal Services,298.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,P-Card,R-Resources,WWW.OUTDOORACTION.CO.U,,401-Operational Equipment,44.7500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,P-Card,C-Communities,WWW.VIKING-DIRECT.CO.U,,426-Stationery,148.7500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549081,Z-Capital,XMA LTD NO 1 ACCOUNT,NG11 7EP,9NK-Information Technology,54.9200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150805,549082,N-Development - Services,YES 2 SOLUTIONS,SS14 3HJ,456-Specialists Fees,240.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,P-Card,A-Chief Exec,123-REG.CO.UK,,437-IT Equipment,36.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,549604,C-Communities,A & S FABRICATIONS (NOTTM) LTD,NG2 3AH,200-R & M of Buildings,670.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,549605,F-C & F - Central,A KHALIQUE & PARTNER,NG8 4PN,456-Specialists Fees,120.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,549606,C-Communities,A PLANT HIRE,WA3 6YE,311-Contract Hire,79.1900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,549606,C-Communities,A PLANT HIRE,WA3 6YE,311-Contract Hire,79.1900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,549609,F-C & F - Central,ACCESS INTELLIGENCE MEDIA & COMMUNICATIONS LTD T/A AIMEDIACOMMS,EC2A 3DA,457-Publicity/Mrktng/Advertg,2000.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,549607,F-C & F - Central,ADOPTION UK,OX16 9AB,451-Subscriptions,54.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,549608,C-Communities,AGELESS GRACE UK,NG16 3FP,475-Other Services,200.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,P-Card,G-C & F - Over 18's,ALDI,,412-Provisions,21.1300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,P-Card,F-C & F - Central,ALDI,,412-Provisions,7.8800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,P-Card,F-C & F - Central,"AMAZON SVCS EUROPE,SAR",,475-Other Services,11.7400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,P-Card,N-Development - Services,AMAZON UK MARKETPLACE,,426-Stationery,14.7800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,P-Card,C-Communities,AMAZON UK MARKETPLACE,,410-Books,6.8700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,P-Card,F-C & F - Central,AMAZON UK MARKETPLACE,,475-Other Services,23.9200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,P-Card,F-C & F - Central,AMAZON UK MARKETPLACE,,475-Other Services,8.4400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,P-Card,F-C & F - Central,AMAZON UK MARKETPLACE,,475-Other Services,6.0100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,P-Card,F-C & F - Central,AMAZON UK MARKETPLACE,,475-Other Services,22.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,P-Card,R-Resources,AMAZON UK MARKETPLACE,,401-Operational Equipment,23.9700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,P-Card,F-C & F - Central,AMAZON UK MARKETPLACE,,475-Other Services,3.5400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,P-Card,C-Communities,ARCO LTD,,408-Materials General,59.6600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,P-Card,F-C & F - Central,ARNOLD HOUSE DAY NURSE,,550-Section 17,25.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,P-Card,G-C & F - Over 18's,ASDA SUPERSTORE,,412-Provisions,6.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,549610,C-Communities,ASHTEAD PLANT HIRE COMPANY LTD,WA3 6YE,401-Operational Equipment,64.2700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,549610,C-Communities,ASHTEAD PLANT HIRE COMPANY LTD,WA3 6YE,401-Operational Equipment,168.1600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,549610,C-Communities,ASHTEAD PLANT HIRE COMPANY LTD,WA3 6YE,401-Operational Equipment,51.8500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,P-Card,F-C & F - Central,B & M RETAIL,,412-Provisions,49.0900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,P-Card,F-C & F - Central,B & M RETAIL,,401-Operational Equipment,9.9900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,P-Card,C-Communities,B & Q,,200-R & M of Buildings,22.6700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,P-Card,C-Communities,B & Q,,200-R & M of Buildings,43.2200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,P-Card,C-Communities,B & Q,,401-Operational Equipment,39.8600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,P-Card,F-C & F - Central,B & Q,,475-Other Services,21.3300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,P-Card,F-C & F - Central,B&M RETAIL LTD,,401-Operational Equipment,15.9900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,549611,F-C & F - Central,BAKERSFIELD & NEIGHBOURHOOD COMM ASS,NG3 7DN,475-Other Services,153.6000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,549611,F-C & F - Central,BAKERSFIELD & NEIGHBOURHOOD COMM ASS,NG3 7DN,475-Other Services,166.4000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,549612,N-Development - Services,BESTWOOD ADVICE CENTRE LTD,NG5 5FH,475-Other Services,865.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,549614,C-Communities,BIBLIOTHECA LTD,SK8 7BS,580-Other Transfer Payments,6244.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,P-Card,N-Development - Services,BIG YELLOW S S NOTTING,,525-Transport Operators,257.8000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150806,549615,E-C & F  - Schools,BLUECOAT ACADEMIES TRUST,NG8 5GY,499-Transfer to/fm Funds,6901.0000000000
