Publisher Label,Publisher URI,Organisationname,OrganisationCode,Effectivedate,ContractReferencenumber,OpenContractingID,TitleoftheAgreement,Contracttype,Serviceresponsible,ServiceCategorylabel,ServicecategoryURI,Descriptionofgoodsandservices,Procurementclassification,CPVlabel,CPVcode,Proclasslabel,Proclasscode,Contractstartdate,Enddate,Reviewdate,Lastextensiondate,Contractvalue,Fixedorestimatedcost,IrrecoverableVAT,SupplierName,Supplierregisteredcompanynumber,Supplierregisteredcharitynumber,OthersupplierID,SMEsupplier,VCSEsupplier,VCSEsuppliertype,Nominatedcontactpointname,Nominatedcontactpointemail,NominatedcontactpointURL
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,355,,Higginson park consultancy,,Community,,,Higginson park consultancy,,,,,,42248,42613,42613,0,14750,,N/A,FMG Consulting  Ltd,,,,,,,,elaine.jewell@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,356,,Mobile phones,,Finance & Commercial,,,Mobile phones,,,,,,42312,43136,42917,0,28000,,N/A,Vodafone,,,,,,,,simon.blackett@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,361,,Maintenance/ Service Agreement for Private Electrical Distribution System,,Human Resources ICT/CSC & Shared Support Services,,,Maintenance/ Service Agreement for Private Electrical Distribution System,,,,,,42278,43770,42614,0,10000,,N/A,The Freedom Group of Companies (FGC),,,,,,,,marcus.allen@wycombe.govuk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,364,,Food Hygiene inspections,,Environment,,,Food Hygiene inspections,,,,,,42328,42916,42886,0,40000,,N/A,Osborne Richardson,,,,,,,,andrew.collinson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,365,,Handy Cross phase 3 & 4 Agents,,Major Projects & Estates,,,Handy Cross phase 3 & 4 Agents,,,,,,42248,43099,42643,0,2300000,,N/A,Savills,,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,366,,Retail planning consultancy support services framework,,Planning & Sustainability,,,Retail planning consultancy support services framework,,,,,,42186,43281,43101,0,40000,,N/A,Carter Jonas,,,,,,,,gerard.coll@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,367,,Retail planning consultancy support services framework,,Planning & Sustainability,,,Retail planning consultancy support services framework,,,,,,42186,43281,43101,0,40000,,N/A,Nathaniel Lichfield,,,,,,,,gerard.coll@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,368,,Retail planning consultancy support services framework.,,Planning & Sustainability,,,Retail planning consultancy support services framework.,,,,,,42186,43281,43101,0,40000,,N/A,Nexus planning,,,,,,,,gerard.coll@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,369,,Retail planning consultancy support services framework,,Planning & Sustainability,,,Retail planning consultancy support services framework,,,,,,42186,43281,43101,0,40000,,N/A,Peter Brett,,,,,,,,gerard.coll@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,370,,Retail planning consultancy support services framework,,Planning & Sustainability,,,Retail planning consultancy support services framework,,,,,,42186,43281,43101,0,40000,,N/A,WYG,,,,,,,,gerard.coll@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,371,,Green infra structure suport,,Planning & Sustainability,,,Green infra structure suport,,,,,,42339,43434,43101,0,30000,,N/A,Bell fischer landscape Architects,,,,,,,,gerard.coll@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,378,,WDC Service Level Agreement SUDS advice on planning applications,,Planning & Sustainability,,,WDC Service Level Agreement SUDS advice on planning applications,,,,,,42478,42825,42825,0,25000,,N/A,Bucks County Council,,,,,,,,alastair.nicholson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,380,,car parks lift  refurbishment,,Human Resources ICT/CSC & Shared Support Services,,,car parks lift  refurbishment,,,,,,42461,42521,42521,0,75000,,N/A,Chiltern Lifts,,,,,,,,Marcus.allen@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,382,,In Life care plans MSCP's,,Human Resources ICT/CSC & Shared Support Services,,,In Life care plans MSCP's,,,,,,42485,43945,42849,0,71500,,N/A,Pyle Car parks ltd,,,,,,,,Marcus.allen@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,383,,Public Convenience Cleaning,,Human Resources ICT/CSC & Shared Support Services,,,Public Convenience Cleaning,,,,,,42461,43892,42828,0,594300,,N/A,Danfo Uk Ltd,,,,,,,,Marcus.allen@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,384,,Quantity Surveying services for QEII project,,Human Resources ICT/CSC & Shared Support Services,,,Quantity Surveying services for QEII project,,,,,,42480,42704,42704,0,10500,,N/A,Pro Com,,,,,,,,richard.marks@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,385,,ICES - BPU services provision,,Environment,,,ICES - BPU services provision,,,,,,42555,43255,43220,0,90000,,N/A,ICES - Imperial Civil enforcement Solutions,,,,,,,,robin.evans@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,389,,Pigeon Control,,Environment,,,Pigeon Control,,,,,,42461,42825,42734,0,9360,,N/A,Avian bird Control Services,,,,,,,,julian.smith@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,391,,District Energy survey,,Community,,,District Energy survey,,,,,,06/06/216,42613,42613,0,31820,,N/A,Arup,,,,,,,,catherine.silvadonayre@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC14848,,Repair to machines,,Environment,,,Repair to machines,,,,,,42461,,,,18000,,,Parking Pal Ltd,P00432,,,,,,,robin.evans@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC14849,,repair to damaged machines,,Environment,,,repair to damaged machines,,,,,,42461,,,,6000,,,Parking Pal Ltd,P00432,,,,,,,robin.evans@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC14853,,(S & M) LHA software 2016/2017 (inv. 91365876,,Finance & Commercial,,,(S & M) LHA software 2016/2017 (inv. 91365876,,,,,,42461,,,,8957.96,,,Northgate Public Services (Uk) Ltd,F00016,,,,,,,andy.green@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC14866,,B & B at 5 Amersham Hill,,Housing,,,B & B at 5 Amersham Hill,,,,,,42464,,,,10000,,,The Coin Group Ltd,C00850,,,,,,,kathryn.hobman@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC14869,,Consultant Fees,,Major Projects & Estates,,,Consultant Fees,,,,,,42464,,,,10000,,,Macdonald & Company,M00474,,,,,,,robert.daniels@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC14870,,9-10 Church St HW - Rent for period 24/6/16 t,,Major Projects & Estates,,,9-10 Church St HW - Rent for period 24/6/16 t,,,,,,42464,,,,12937.5,,,Wanderslore Pension Scheme,W00388,,,,,,,robert.daniels@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC14871,,4-5 Church St HW - Staircase Works,,Major Projects & Estates,,,4-5 Church St HW - Staircase Works,,,,,,42464,,,,9978.2,,,Mr Gates Fabrication Specialists Ltd,G00280,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC14872,,Hughenden Quarter - Application of Herbicide,,Major Projects & Estates,,,Hughenden Quarter - Application of Herbicide,,,,,,42464,,,,8900,,,C D Agricultural,C00851,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC14879,,"CIS, EProc, eFin, EAnalyser, Forms Maint supp",,Human Resources ICT/CSC & Shared Support Services,,,"CIS, EProc, eFin, EAnalyser, Forms Maint supp",,,,,,42465,,,,7386.67,,,Advanced Business Solutions,W00184,,,,,,,mary.hayward-ord@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC14892,,modgov support 010416-310317,,Human Resources ICT/CSC & Shared Support Services,,,modgov support 010416-310317,,,,,,42465,,,,8010,,,Modern Mindset Ltd,M00400,,,,,,,mary.hayward-ord@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC14910,,Corporate Subscription to Apr 2016 - March 20,,Democratic Legal & Policy,,,Corporate Subscription to Apr 2016 - March 20,,,,,,42466,,,,6204.23,,,South East Employers,S00082,,,,,,,brenda.watson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC14919,,Wren Davis (Milk) 2016-17,,Human Resources ICT/CSC & Shared Support Services,,,Wren Davis (Milk) 2016-17,,,,,,42466,,,,6600,,,Wren Davis Ltd,W00373,,,,,,,paul.spencer@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC14924,,2016-17 WDC contribution to Chilterns Conserv,,Planning & Sustainability,,,2016-17 WDC contribution to Chilterns Conserv,,,,,,42466,,,,9451,,,Chilterns Conservation Board,C00615,,,,,,,ian.manktelow@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC14932,,Guildhall - Caretaking Services for 16-17,,Major Projects & Estates,,,Guildhall - Caretaking Services for 16-17,,,,,,42467,,,,6600,,,Anderson Caretaking Services,A00558,,,,,,,robert.daniels@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC14933,,ChilternRailRunningOrder2016-2017,,Human Resources ICT/CSC & Shared Support Services,,,ChilternRailRunningOrder2016-2017,,,,,,42467,,,,10000,,,Chiltern Railway Co Ltd,C00557,,,,,,,paul.spencer@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC14937,,B & B at Montem Guest House,,Housing,,,B & B at Montem Guest House,,,,,,42467,,,,10000,,,Montem Guest House,M00123,,,,,,,kathryn.hobman@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC14962,,SYMC Ghost Sol Suite 3.0 per device renewal b,,Human Resources ICT/CSC & Shared Support Services,,,SYMC Ghost Sol Suite 3.0 per device renewal b,,,,,,42468,,,,5226,,,Ultima Business Solutions Ltd,U00076,,,,,,,mark.lansbury@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC14966,,44 Benjamin Road - New Slate Roof,,Housing,,,44 Benjamin Road - New Slate Roof,,,,,,42471,,,,8260,,,B P Bennett Roofing - Cis,B00641,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC14969,,BT: CCTV Circuits rental 2nd April 2016 to 1s,,Community,,,BT: CCTV Circuits rental 2nd April 2016 to 1s,,,,,,42471,,,,11425.05,,,Bt Redcare,B00288,,,,,,,sarah.randall@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC14971,,Building Control staffing matters,,Planning & Sustainability,,,Building Control staffing matters,,,,,,42471,,,,5000,,,Mh Consultancy,M00454,,,,,,,alison.pipes@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC14973,,Princes Risborough Expansion Plans - Consulta,,Democratic Legal & Policy,,,Princes Risborough Expansion Plans - Consulta,,,,,,42471,,,,5000,,,Kemp & Kemp Llp,K00135,,,,,,,jacqueline.ford@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC15012,,servicemail maintenance 310516-300517,,Human Resources ICT/CSC & Shared Support Services,,,servicemail maintenance 310516-300517,,,,,,42473,,,,5685,,,Blue Flag Technologies Ltd,B00272,,,,,,,mary.hayward-ord@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC15017,,Washing machines/tumble dryers at Saunderton,,Housing,,,Washing machines/tumble dryers at Saunderton,,,,,,42473,,,,10000,,,Gea G&A Automatic Equipment,E00309,,,,,,,kathryn.hobman@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC15027,,Risborough Community Centre redevelopment,,Planning & Sustainability,,,Risborough Community Centre redevelopment,,,,,,42473,,,,156760,,,Risborough Community Centre,R00345,,,,,,,penelope.tollitt@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC15041,,Licensing DBS checks - Apr 2016,,Environment,,,Licensing DBS checks - Apr 2016,,,,,,42475,,,,12100,,,Disclosure & Barring Service,C00408,,,,,,,caroline.steven@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC15046,,Wycombe and Marlow Parking Reviews,,Environment,,,Wycombe and Marlow Parking Reviews,,,,,,42478,,,,30000,,,Jacobs Engineering Uk Ltd,B00310,,,,,,,paul.shackley@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC15053,,Out of Hours Cover,,Democratic Legal & Policy,,,Out of Hours Cover,,,,,,42478,,,,10000,,,Bucks County Council,B00048,,,,,,,andrew.collinson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC15054,,(S&M) eCAPTURE & APIs 16/17 (inv.91366890) Pa,,Finance & Commercial,,,(S&M) eCAPTURE & APIs 16/17 (inv.91366890) Pa,,,,,,42478,,,,14900,,,Northgate Public Services (Uk) Ltd,F00016,,,,,,,andy.green@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC15056,,Enivronmental Health Uniform maintenance 0104,,Human Resources ICT/CSC & Shared Support Services,,,Enivronmental Health Uniform maintenance 0104,,,,,,42478,,,,46617.18,,,Idox Software Ltd,I00130,,,,,,,john.mcmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC15057,,IDox annual maintenance 010416-310317,,Human Resources ICT/CSC & Shared Support Services,,,IDox annual maintenance 010416-310317,,,,,,42478,,,,14022,,,Idox Software Ltd,I00130,,,,,,,brenda.watson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC15073,,Leases - Wycombe Air Park - Head Lease,,Major Projects & Estates,,,Leases - Wycombe Air Park - Head Lease,,,,,,42480,,,,15000,,,Bevan Brittan,B00584,,,,,,,robert.daniels@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC15087,,UPS Maintenance renewal - No 9843364 01/06/20,,Human Resources ICT/CSC & Shared Support Services,,,UPS Maintenance renewal - No 9843364 01/06/20,,,,,,42481,,,,5496,,,On365,U00005,,,,,,,mark.lansbury@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC15092,,B & B at 5 Amersham Hill,,Housing,,,B & B at 5 Amersham Hill,,,,,,42482,,,,10000,,,The Coin Group Ltd,C00850,,,,,,,kathryn.hobman@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC15117,,"Email, File Storage and Office Applications B",,Human Resources ICT/CSC & Shared Support Services,,,"Email, File Storage and Office Applications B",,,,,,42485,,,,13500,,,4c Strategies Ltd,F00243,,,,,,,john.mcmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC15121,,Repair to vandalised machine,,Environment,,,Repair to vandalised machine,,,,,,42486,,,,7235.75,,,Parking Pal Ltd,P00432,,,,,,,robin.evans@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC15122,,Repair to vandalised machine,,Environment,,,Repair to vandalised machine,,,,,,42486,,,,5806.1,,,Parking Pal Ltd,P00432,,,,,,,robin.evans@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC15123,,Repair to vandalised machine,,Environment,,,Repair to vandalised machine,,,,,,42486,,,,5217.5,,,Parking Pal Ltd,P00432,,,,,,,robin.evans@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC15124,,Repair to vandalised machine,,Environment,,,Repair to vandalised machine,,,,,,42486,,,,6618,,,Parking Pal Ltd,P00432,,,,,,,robin.evans@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC15125,,Repair to vandalised machine,,Environment,,,Repair to vandalised machine,,,,,,42486,,,,5304,,,Parking Pal Ltd,P00432,,,,,,,robin.evans@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC15131,,Little Marlow Running Track- Construction of,,Major Projects & Estates,,,Little Marlow Running Track- Construction of,,,,,,42486,,,,8900,,,C D Agricultural,C00851,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC15174,,Rural contract grounds mainteance carried out,,Community,,,Rural contract grounds mainteance carried out,,,,,,42489,,,,16892.58,,,John O'Conner (Grounds Maintenance),J00121,,,,,,,elaine.jewell@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC15189,,Training Courses at Bucks CC 2016/17 for WDC,,Human Resources ICT/CSC & Shared Support Services,,,Training Courses at Bucks CC 2016/17 for WDC,,,,,,42493,,,,5000,,,Bucks County Council,B00048,,,,,,,jo.whiteley@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC15216,,Court Garden Leisure Complex Air-conditioning,,Community,,,Court Garden Leisure Complex Air-conditioning,,,,,,42495,,,,39253,,,Acr London Ltd,A00603,,,,,,,elaine.jewell@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC15245,,Handy Cross Hub - Pre Commissioning PM,,Finance & Commercial,,,Handy Cross Hub - Pre Commissioning PM,,,,,,42500,,,,5900,,,Mace Macro Ltd,M00486,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC15252,,Icon hosted annual support 010316-280217,,Human Resources ICT/CSC & Shared Support Services,,,Icon hosted annual support 010316-280217,,,,,,42500,,,,40000,,,Civica Uk Ltd,R00001,,,,,,,john.mcmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC15254,,"Green path on the C100, Little Marlow at Rebe",,Planning & Sustainability,,,"Green path on the C100, Little Marlow at Rebe",,,,,,42500,,,,10000,,,Little Marlow Parish Council,L00019,,,,,,,john.callaghan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC15255,,Phoenix Trail to Princes Risborough Station p,,Planning & Sustainability,,,Phoenix Trail to Princes Risborough Station p,,,,,,42500,,,,15000,,,Bucks County Council,B00048,,,,,,,john.callaghan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC15259,,Saunderton lodge temporary accomation facilit,,Housing,,,Saunderton lodge temporary accomation facilit,,,,,,42501,,,,35364,,,Faithful & Gould Ltd,F00245,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC15260,,Abbey Barn North - Feasibility Report Consult,,Major Projects & Estates,,,Abbey Barn North - Feasibility Report Consult,,,,,,42501,,,,5000,,,Pick Everard,E00326,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC15261,,Handy Cross Park & Ride Coachway,,Major Projects & Estates,,,Handy Cross Park & Ride Coachway,,,,,,42501,,,,12000,,,Bucks County Council,B00048,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC15267,,14.1� brief case,,Human Resources ICT/CSC & Shared Support Services,,,14.1� brief case,,,,,,42502,,,,13733.5,,,Westwood Associates Ltd,W00100,,,,,,,john.mcmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC15274,,"9 x 2 Bay noticeboards, headerboards with ins",,Community,,,"9 x 2 Bay noticeboards, headerboards with ins",,,,,,42502,,,,10503,,,Woodcraft Uk Ltd,W00386,,,,,,,sarah.randall@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC15278,,VMWare 50 licence airwatch yellow maintenance,,Human Resources ICT/CSC & Shared Support Services,,,VMWare 50 licence airwatch yellow maintenance,,,,,,42503,,,,5585.5,,,Phoenix Software Ltd,P00236,,,,,,,mary.hayward-ord@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC15279,,Symantec consultancy migraton 6 days,,Human Resources ICT/CSC & Shared Support Services,,,Symantec consultancy migraton 6 days,,,,,,42503,,,,5700,,,Ultima Business Solutions Ltd,U00076,,,,,,,mary.hayward-ord@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC15290,,MMI Levy,,Finance & Commercial,,,MMI Levy,,,,,,42506,,,,39920,,,Municipal Mutual,M00441,,,,,,,nisar.visram@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC15296,,Consultants Fees,,Major Projects & Estates,,,Consultants Fees,,,,,,42506,,,,10000,,,Macdonald & Company,M00474,,,,,,,robert.daniels@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2016,WDC15298,,Princes Risborough Parking Review,,Planning & Sustainability,,,Princes Risborough Parking Review,,,,,,42506,,,,25000,,,Bucks County Council,B00048,,,,,,,penelope.tollitt@wycombe.gov.uk,
