Body_Name,Body,Payment Date,Transaction Number,Department,Supplier Name,Supplier Post Code,Expenditure Category,Net Amount
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582476,G-C & A - Over 18's,NOTTINGHAMSHIRE DEAF SOCIETY,NG7 4EQ,456-Specialists Fees,40.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582476,F-C & A - Central,NOTTINGHAMSHIRE DEAF SOCIETY,NG7 4EQ,456-Specialists Fees,50.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582477,C-Commercial and Operations,NOTTS FIRE & RESCUE SERVICE (TRADING) LTD,NG5 8PD,427-General office supplies,29.6000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582478,N-Development & Growth - Services,NPOWER LTD,LS14 3WX,211-Gas,149.1900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582479,R-Resources,O2 (UK) LTD,SL1 4DX,436-Telephones,78.5600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,G-C & A - Over 18's,OFFICE DEPOT,,426-Stationery,132.6700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,G-C & A - Over 18's,OFFICE DEPOT,,426-Stationery,129.3100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,N-Development & Growth - Services,OFFICE DEPOT,,426-Stationery,23.4000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,N-Development & Growth - Services,OFFICE DEPOT,,426-Stationery,162.9500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,F-C & A - Central,OFFICE DEPOT,,426-Stationery,53.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,N-Development & Growth - Services,OFFICE DEPOT,,426-Stationery,38.6000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,F-C & A - Central,OFFICE DEPOT,,426-Stationery,59.4000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,F-C & A - Central,OFFICE DEPOT,,426-Stationery,16.1800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,C-Commercial and Operations,OFFICE DEPOT,,121-Training Course Fees,78.4200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,F-C & A - Central,OFFICE DEPOT,,426-Stationery,0.2500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582480,C-Commercial and Operations,ON EVENT PRODUCTION CO,NG10 1FY,464-Show Services,11526.6600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582481,N-Development & Growth - Services,OPUS,OX2 7JF,210-Electricity,37.1900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,G-C & A - Over 18's,ORANKA FRUIT JUICES LI,,412-Provisions,121.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582482,C-Commercial and Operations,P S MARSDEN (LAWNMOWER SERVICES) LTD,NG4 2 JX,408-Materials General,165.6300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582482,C-Commercial and Operations,P S MARSDEN (LAWNMOWER SERVICES) LTD,NG4 2 JX,408-Materials General,165.6300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582482,C-Commercial and Operations,P S MARSDEN (LAWNMOWER SERVICES) LTD,NG4 2 JX,408-Materials General,211.8100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,N-Development & Growth - Services,PARK INN NOTTINGHAM,,475-Other Services,115.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582483,C-Commercial and Operations,PASTA KING UK LTD,TQ12 4SG,412-Provisions,200.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582483,C-Commercial and Operations,PASTA KING UK LTD,TQ12 4SG,412-Provisions,110.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582483,C-Commercial and Operations,PASTA KING UK LTD,TQ12 4SG,412-Provisions,200.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,C-Commercial and Operations,PAYPAL  BENDIGOALES,,412-Provisions,504.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582484,N-Development & Growth - Services,PELLACRAFT LTD,NG18 5ES,475-Other Services,120.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,C-Commercial and Operations,PHOTOBOX LIMITED,,408-Materials General,4.0400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,C-Commercial and Operations,PITCHCARE ONLINE,,408-Materials General,28.1400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,C-Commercial and Operations,PLASTICS PLUS LTD,,408-Materials General,58.3100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,V-Central Items,PLUSNET PLC 0845 14002,,REDACTED OTHER SPEND,30.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,N-Development & Growth - Services,PLUSNET PLC 0845 14002,,436-Telephones,43.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,F-C & A - Central,POST OFFICE COUNTER,,408-Materials General,11.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,C-Commercial and Operations,POST OFFICE COUNTER,,401-Operational Equipment,189.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,A-Chief Exec,POST OFFICE COUNTER,,435-Postal Services,25.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,C-Commercial and Operations,POSTOFFICE SELFSERVICE,,401-Operational Equipment,7.2500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582485,V-Central Items,POT N KETTLE LTD,NG9 2LH,475-Other Services,567.1300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582486,G-C & A - Over 18's,PRESTIGE NURSING LTD,SM6 0BW,520-Community Care,26.4200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582487,F-C & A - Central,QUACKERS LTD,NG7 1RQ,140-Labour recharges/realloc,996.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582488,G-C & A - Over 18's,R N I B,PE2 6WS,401-Operational Equipment,195.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582490,G-C & A - Over 18's,RADFORD CARE GROUP,NG7 5QE,520-Community Care,282.1500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,C-Commercial and Operations,REDACTED PERSONAL DATA,,475-Other Services,8.8600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,204404,C-Commercial and Operations,REDACTED PERSONAL DATA,DE4 4GN,408-Materials General,1500.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,204405,R-Resources,REDACTED PERSONAL DATA,NG1 1HN,456-Specialists Fees,700.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582489,P-Royal Centre,REDACTED PERSONAL DATA,B23 6GE,457-Publicity/Mrktng/Advertg,220.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,C-Commercial and Operations,REDACTED PERSONAL DATA,,475-Other Services,41.9400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,C-Commercial and Operations,REDACTED PERSONAL DATA,,475-Other Services,20.1800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582489,P-Royal Centre,REDACTED PERSONAL DATA,B23 6GE,457-Publicity/Mrktng/Advertg,330.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582489,P-Royal Centre,REDACTED PERSONAL DATA,B23 6GE,457-Publicity/Mrktng/Advertg,55.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582388,G-C & A - Over 18's,REDACTED PERSONAL DATA,NG16 2JX,459-Course/Trainng Non Staff,300.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,C-Commercial and Operations,REDACTED PERSONAL DATA,,475-Other Services,23.4300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,F-C & A - Central,ROYAL BK OF SCOTLAND,,974-Short Term Creditors,400.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582493,N-Development & Growth - Services,ROYAL MAIL GROUP LTD,S49 1HQ,435-Postal Services,247.0300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,V-Central Items,SAINSBURYS 0813,,987-Short Term Creditors-Control,18.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,G-C & A - Over 18's,SAINSBURYS LOC4808,,412-Provisions,5.7500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,S-East Midlands Council,SAINSBURYS SACAT (2277,,412-Provisions,4.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582494,F-C & A - Central,SAINSBURYS SUPERMARKET LTD,NG7 1GX,475-Other Services,214.8900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582495,H-HRA,SAVILLS (UK) LTD,CB2 8PA,936-Gain/Loss-disp NC As,1445.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582495,H-HRA,SAVILLS (UK) LTD,CB2 8PA,936-Gain/Loss-disp NC As,1432.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582495,H-HRA,SAVILLS (UK) LTD,CB2 8PA,936-Gain/Loss-disp NC As,1245.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582495,H-HRA,SAVILLS (UK) LTD,CB2 8PA,936-Gain/Loss-disp NC As,1323.1300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582495,H-HRA,SAVILLS (UK) LTD,CB2 8PA,936-Gain/Loss-disp NC As,2376.2500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582496,R-Resources,SECURITY DATA PRINT,NG10 4QE,860-Other Recoverable Chrges,230.4200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582497,N-Development & Growth - Services,SEVERN TRENT WATER LTD,NE82 6XX,226-Water Charges,322.5800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,C-Commercial and Operations,SLATER MENSWEAR,,420-Protective Clothing/Unif,299.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582498,N-Development & Growth - Services,ST JAMES HOTEL,NG1 6FW,457-Publicity/Mrktng/Advertg,60.4200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582498,N-Development & Growth - Services,ST JAMES HOTEL,NG1 6FW,457-Publicity/Mrktng/Advertg,50.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582498,N-Development & Growth - Services,ST JAMES HOTEL,NG1 6FW,457-Publicity/Mrktng/Advertg,50.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582498,N-Development & Growth - Services,ST JAMES HOTEL,NG1 6FW,457-Publicity/Mrktng/Advertg,50.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582499,C-Commercial and Operations,STANTON RECYCLING LTD,DE7 4BG,461-Waste Serv Contract Payt,2676.2400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,C-Commercial and Operations,STAPLES UK,,401-Operational Equipment,224.9700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,C-Commercial and Operations,STAPLES UK,,426-Stationery,62.0100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,N-Development & Growth - Services,SUPPLIES TEAM LTD,,426-Stationery,121.3200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,F-C & A - Central,TESCO - TESCOPAY,,475-Other Services,117.8200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,G-C & A - Over 18's,TESCO DIRECT,,519-Adult Services,93.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,F-C & A - Central,TESCO STORES 5957,,475-Other Services,4.4500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,F-C & A - Central,TESCO STORES 6439,,412-Provisions,5.4800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,F-C & A - Central,THE BOOK PEOPLE,,435-Postal Services,4.9500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,F-C & A - Central,THE BOOK PEOPLE,,410-Books,25.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,F-C & A - Central,THE BOOK PEOPLE,,410-Books,30.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582500,G-C & A - Over 18's,THE CLARENCE HOTEL,NG7 5LS,520-Community Care,204.2000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,C-Commercial and Operations,THE MOBILE BUTCHERY SH,,408-Materials General,-6.0900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582501,F-C & A - Central,THE ROWAN ORGANISATION,CV10 7RH,475-Other Services,235.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582501,V-Central Items,THE ROWAN ORGANISATION,CV10 7RH,REDACTED OTHER SPEND,-28.2000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582502,F-C & A - Central,THE TUDOR LODGE HOTEL,NG8 5DS,550-Section 17,291.6700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582503,C-Commercial and Operations,THE YABOO CO LTD,NN14 1RZ,401-Operational Equipment,30.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582504,C-Commercial and Operations,THOMAS BOW LTD,NG7 2AL,463-Other Contractor Paymnts,5730.4500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582504,C-Commercial and Operations,THOMAS BOW LTD,NG7 2AL,463-Other Contractor Paymnts,4650.8000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582504,C-Commercial and Operations,THOMAS BOW LTD,NG7 2AL,463-Other Contractor Paymnts,4318.6000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582504,C-Commercial and Operations,THOMAS BOW LTD,NG7 2AL,463-Other Contractor Paymnts,4567.7500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582504,C-Commercial and Operations,THOMAS BOW LTD,NG7 2AL,463-Other Contractor Paymnts,39221.2800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,F-C & A - Central,TREE TOPS,,446-Conference,283.6800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,G-C & A - Over 18's,TRENT BRIDGE INN,,519-Adult Services,1.1500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582507,V-Central Items,TUSKERDIRECT LTD,WD18 8YA,462-Other Fees,24622.4800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582507,V-Central Items,TUSKERDIRECT LTD,WD18 8YA,462-Other Fees,30346.7600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,F-C & A - Central,TVLICENSING.CO.UK,,200-R & M of Buildings,145.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,F-C & A - Central,UKSERVERS LTD,,450-Grants,106.8000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582509,C-Commercial and Operations,WASTECYCLE LTD,NG4 2JT,461-Waste Serv Contract Payt,54424.9600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,C-Commercial and Operations,WILKO RETAIL LIMIT,,475-Other Services,3.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,F-C & A - Central,WILKO RETAIL LIMIT,,404-Cleaning & Domestic Supp,10.3500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,G-C & A - Over 18's,WILKO RETAIL LIMIT,,426-Stationery,8.6500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582510,C-Commercial and Operations,WILLIAM FREER LTD,LE4 7SL,200-R & M of Buildings,167.2200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,G-C & A - Over 18's,WOLDS,,519-Adult Services,17.4400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582511,C-Commercial and Operations,WOLSELEY UK LTD T/A BURDENS,ST4 9HF,408-Materials General,27.0100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,582511,C-Commercial and Operations,WOLSELEY UK LTD T/A BURDENS,ST4 9HF,408-Materials General,38.8200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,C-Commercial and Operations,WORDERY,,408-Materials General,145.9500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,R-Resources,WWW.JUSTICE.GOV.UK,,456-Specialists Fees,155.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,R-Resources,WWW.JUSTICE.GOV.UK,,456-Specialists Fees,420.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,F-C & A - Central,WWW.NCTX.CO.UK,,330-Staff Travel,49.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,C-Commercial and Operations,WWW.NISBETS.COM,,402-Catering Equipment,371.3200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,F-C & A - Central,WWW.SIGNATURE.ORG.UK,,121-Training Course Fees,18.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,F-C & A - Central,WWW.STAPLES.CO.UK,,475-Other Services,53.9800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,F-C & A - Central,WWW.THEWORKS.CO.UK,,475-Other Services,100.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151208,P-Card,C-Commercial and Operations,WWW.TITANICBELFAST.COM,,121-Training Course Fees,23.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,P-Card,A-Chief Exec,123 REG R/T,,REDACTED OTHER SPEND,143.7100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,P-Card,F-C & A - Central,1ST ACCESS,,475-Other Services,95.5700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,P-Card,G-C & A - Over 18's,1ST BOWL,,475-Other Services,14.2000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,582512,C-Commercial and Operations,A JONES T/A TRANSBODY,DE74 2EG,408-Materials General,40.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,582513,N-Development & Growth - Services,AGE UK NOTTINGHAM & NOTTINGHAMSHIRE,NG1 4FQ,401-Operational Equipment,310.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,582514,G-C & A - Over 18's,AGINCARE,DT4 8EQ,520-Community Care,9071.8500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,P-Card,F-C & A - Central,AIR PRODUCTS PLC,,401-Operational Equipment,132.8500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,P-Card,C-Commercial and Operations,ALT-BERG LTD,,420-Protective Clothing/Unif,112.2500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,P-Card,C-Commercial and Operations,AMAZON EU,,475-Other Services,135.7700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,P-Card,C-Commercial and Operations,AMAZON EU,,401-Operational Equipment,21.6200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,P-Card,F-C & A - Central,AMAZON EU,,410-Books,155.9900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,P-Card,C-Commercial and Operations,AMAZON UK MARKETPLACE,,408-Materials General,3.8000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,P-Card,F-C & A - Central,AMAZON UK MARKETPLACE,,514-Children in Care Paymnts,11.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,P-Card,F-C & A - Central,AMAZON UK MARKETPLACE,,475-Other Services,32.6400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,P-Card,N-Development & Growth - Services,AMAZON UK MARKETPLACE,,408-Materials General,44.4600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,P-Card,N-Development & Growth - Services,AMAZON UK MARKETPLACE,,408-Materials General,44.4500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,P-Card,N-Development & Growth - Services,AMAZON UK MARKETPLACE,,408-Materials General,19.9900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,P-Card,N-Development & Growth - Services,AMAZON UK MARKETPLACE,,408-Materials General,19.9800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,P-Card,N-Development & Growth - Services,APT ICC LTD,,404-Cleaning & Domestic Supp,102.3500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,P-Card,C-Commercial and Operations,ARCO LTD,,408-Materials General,75.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,P-Card,N-Development & Growth - Services,ARGOS LTD,,150-Other Indirect Expenses,18.9900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,P-Card,F-C & A - Central,ARGOS RETAIL GROUP,,518-After Care (15+),171.5900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,P-Card,F-C & A - Central,ARGOS RETAIL GROUP,,518-After Care (15+),106.4400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,P-Card,F-C & A - Central,ARGOS RETAIL GROUP,,518-After Care (15+),160.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,582515,G-C & A - Over 18's,ARNOLD & CARLTON VETS LTD,NG3 6EW,512-Other Agency & Cont Serv,50.4000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,582516,C-Commercial and Operations,ARNOLD DAIRIES,NG6 8NE,412-Provisions,85.8000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,P-Card,F-C & A - Central,ASDA HOME SHOPPING,,475-Other Services,29.5300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,P-Card,F-C & A - Central,ASDA HOME SHOPPING,,475-Other Services,-0.4500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,P-Card,F-C & A - Central,ASDA HOME SHOPPING,,475-Other Services,31.6200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,P-Card,F-C & A - Central,ASDA HOME SHOPPING,,475-Other Services,-1.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,P-Card,F-C & A - Central,ASDA HOME SHOPPING,,475-Other Services,34.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,P-Card,F-C & A - Central,ASDA STORES 4880,,410-Books,6.2800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,P-Card,C-Commercial and Operations,ASDA SUPERSTORE,,474-School Transport,16.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,P-Card,G-C & A - Over 18's,ASDA SUPERSTORE,,412-Provisions,5.7800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,P-Card,V-Central Items,ASDA SUPERSTORE,,987-Short Term Creditors-Control,20.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,582517,V-Central Items,ASHFIELD DISTRICT COUNCIL,NG17 8DA,976-System Control Account,1107.3900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,P-Card,C-Commercial and Operations,B & Q,,408-Materials General,24.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,P-Card,C-Commercial and Operations,B & Q,,200-R & M of Buildings,111.6300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,P-Card,F-C & A - Central,BARCLAYS BANK PLC,,974-Short Term Creditors,500.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,P-Card,F-C & A - Central,BARGAIN HARDWARE,,457-Publicity/Mrktng/Advertg,1140.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,582518,H-HRA,BDA SURVEYING LTD,LE2 5AD,200-R & M of Buildings,250.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,582518,Z-Capital,BDA SURVEYING LTD,LE2 5AD,9NC-Buildg Wrk-Direct Pymnts,250.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20151209,582518,Z-Capital,BDA SURVEYING LTD,LE2 5AD,9NC-Buildg Wrk-Direct Pymnts,720.0000000000
