Department Family,Entity,Date,Expense Type,Expense area,Supplier,Transaction Number,Amount
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,OTHER MEDICAL SUPPLIES,Clinical Support and Family Services,NHS LOGISTICS,1018051913,0.38
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,OTHER MEDICAL SUPPLIES,Clinical Support and Family Services,NHS LOGISTICS,1018051913,29.99
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018051913,0.5
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,CONTRACTS - MAINTENANCE FIXED COST,Surgery,NHS SUPPLY CHAIN,2017003437,1378.63
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,CONTRACTS - MAINTENANCE FIXED COST,Surgery,NHS SUPPLY CHAIN,2017003437,17898.52
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,OPTICAL  -  OTHER,Corporate Directorate,NHS LOGISTICS,1018051913,2.1
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,OPTICAL  -  OTHER,Corporate Directorate,NHS LOGISTICS,1018051913,0.42
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,NON DISPOSABLE THEATRE DRAPES WIPES,Clinical Support and Family Services,NHS LOGISTICS,1018051913,40.08
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,NON DISPOSABLE THEATRE DRAPES WIPES,Clinical Support and Family Services,NHS LOGISTICS,1018051913,8.02
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,SERVICES FROM NHS BODIES,Clinical Support and Family Services,NHS LOGISTICS,1018051913,39.83
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,SERVICES FROM NHS BODIES,Clinical Support and Family Services,NHS LOGISTICS,1018051913,7.97
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DISPOSABLE TABLE LINEN,Medicine,NHS LOGISTICS,1018051913,0.69
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DISPOSABLE TABLE LINEN,Medicine,NHS LOGISTICS,1018051913,0.14
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support and Family Services,NHS LOGISTICS,1018051913,1.24
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support and Family Services,NHS LOGISTICS,1018051913,10.65
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support and Family Services,NHS LOGISTICS,1018051913,2.35
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support and Family Services,NHS LOGISTICS,1018051913,2.38
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support and Family Services,NHS LOGISTICS,1018051913,0.47
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,LAB EQUIP-ANALYSERS,Directorate of Finance and Procurement,NHS LOGISTICS,1018051913,61.95
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,LAB EQUIP-ANALYSERS,Directorate of Finance and Procurement,NHS LOGISTICS,1018051913,240
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,LAB EQUIP-ANALYSERS,Directorate of Finance and Procurement,NHS LOGISTICS,1018051913,60.39
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1018051913,15.95
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1018051913,3.19
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,OTHER MEDICAL SUPPLIES,Directorate of Finance and Procurement,NHS LOGISTICS,1018051913,315.25
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,OTHER MEDICAL SUPPLIES,Directorate of Finance and Procurement,NHS LOGISTICS,1018051913,150
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,M & S EQUIPELECTEQUIPINST - OTHER,Directorate of Finance and Procurement,NHS LOGISTICS,1018051913,1500
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,OTHER MEDICAL SUPPLIES,Directorate of Finance and Procurement,NHS LOGISTICS,1018051913,63.05
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,M & S EQUIPELECTEQUIPINST - OTHER,Musculo-Skeletal,NHS LOGISTICS,1018051913,4.27
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,M & S EQUIPELECTEQUIPINST - OTHER,Musculo-Skeletal,NHS LOGISTICS,1018051913,0.85
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,SURGICAL INSTRUMENTS: DISPOSABLE,Clinical Support and Family Services,NHS LOGISTICS,1018051913,28.23
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,SURGICAL INSTRUMENTS: DISPOSABLE,Clinical Support and Family Services,NHS LOGISTICS,1018051913,5.65
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018051913,7.64
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018051913,1.12
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018051913,1.85
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018051913,2.48
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Medicine,NHS LOGISTICS,1018051913,4.15
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018051913,0.7
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018051913,3.24
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018051913,1.53
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018051913,0.22
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018051913,0.37
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018051913,3.77
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,NON DISPOSABLE BED LINEN,Clinical Support and Family Services,NHS LOGISTICS,1018051913,11.83
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,PATIENT APPLIANCES,Critical care,NHS LOGISTICS,1018051913,8.11
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,PATIENT APPLIANCES,Critical care,NHS LOGISTICS,1018051913,6.7
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,PATIENT APPLIANCES,Critical care,NHS LOGISTICS,1018051913,10.05
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,TUBES,Critical care,NHS LOGISTICS,1018051913,6.85
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,TUBES,Critical care,NHS LOGISTICS,1018051913,6.85
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Surgery,NHS LOGISTICS,1018051913,5.53
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,ELECTRICAL EQUIPMENT x,Clinical Support and Family Services,NHS LOGISTICS,1018051913,1.25
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,MEDSURGCONS - OTHER,Clinical Support and Family Services,NHS LOGISTICS,1018051913,4.85
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1018051913,0.7
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,SERVICES FROM NHS BODIES,Clinical Support and Family Services,NHS LOGISTICS,1018051913,5.4
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,OTHER MEDICAL SUPPLIES,Clinical Support and Family Services,NHS LOGISTICS,1018051913,157.9
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,OTHER MEDICAL SUPPLIES,Clinical Support and Family Services,NHS LOGISTICS,1018051913,3.77
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRUGS,Clinical Support and Family Services,NHS LOGISTICS,1018051913,4.68
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018051913,1.4
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,MEDSURGCONS - OTHER,Clinical Support and Family Services,NHS LOGISTICS,1018051913,84.84
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support and Family Services,NHS LOGISTICS,1018051913,3.24
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018051913,7.64
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018051913,15.95
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1018051913,15.95
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1018051913,11.08
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018051913,5.69
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018051913,33.35
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018051913,9.73
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,BABY TEXTURE MODIFIED FOODS,Facilities Directorate,NHS LOGISTICS,1018051913,2.95
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,BAGS SACKS - OTHER,Facilities Directorate,NHS LOGISTICS,1018051913,11.9
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,COOKING & KITCHEN UTENSILS,Facilities Directorate,NHS LOGISTICS,1018051913,25
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,COOKING & KITCHEN UTENSILS,Facilities Directorate,NHS LOGISTICS,1018051913,16.04
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,COOKING & KITCHEN UTENSILS,Facilities Directorate,NHS LOGISTICS,1018051913,19.17
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,COOKING & KITCHEN UTENSILS,Facilities Directorate,NHS LOGISTICS,1018051913,19.17
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,COOKING & KITCHEN UTENSILS,Facilities Directorate,NHS LOGISTICS,1018051913,19.17
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,COOKING & KITCHEN UTENSILS,Facilities Directorate,NHS LOGISTICS,1018051913,17.81
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,COOKING & KITCHEN UTENSILS,Facilities Directorate,NHS LOGISTICS,1018051913,16.04
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,COOKING & KITCHEN UTENSILS,Facilities Directorate,NHS LOGISTICS,1018051913,12.64
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018051913,0.38
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,NON DISPOSABLE BED LINEN,Medicine,NHS LOGISTICS,1018051913,9.77
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,NON DISPOSABLE BED LINEN,Medicine,NHS LOGISTICS,1018051913,23.92
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018051913,0.75
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Medicine,NHS LOGISTICS,1018051913,0.83
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018051913,0.14
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018051913,0.65
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1018051913,0.15
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support and Family Services,NHS LOGISTICS,1018051913,0.5
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1018051913,1.24
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,OTHER MEDICAL SUPPLIES,Clinical Support and Family Services,NHS LOGISTICS,1018051913,0.75
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1018051913,5.46
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1018051913,9
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1018051913,0.07
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,MEDSURGCONS - OTHER,Clinical Support and Family Services,NHS LOGISTICS,1018051913,0.78
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,BABY TEXTURE MODIFIED FOODS,Clinical Support and Family Services,NHS LOGISTICS,1018051913,3.31
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,HEALTHCARE - WEAR,Surgery,NHS LOGISTICS,1018051913,26.8
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018051913,1.53
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018051913,0.49
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018051913,0.75
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018051913,0.67
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018051913,0.67
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018051913,0.14
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018051913,3.06
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018051913,11.75
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018051913,0.81
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018051913,3.22
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018051913,4.83
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018051913,1.61
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018051913,1.61
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018051913,6.38
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018051913,1.12
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,TUBES,Medicine,NHS LOGISTICS,1018051913,1.37
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018051913,1.72
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Medicine,NHS LOGISTICS,1018051913,0.83
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018051913,1.3
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018051913,7.68
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018051913,1.72
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support and Family Services,NHS LOGISTICS,1018051913,6.39
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1018051913,1.84
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,OTHER MEDICAL SUPPLIES,Clinical Support and Family Services,NHS LOGISTICS,1018051913,1.37
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1018051913,2
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,NON DISPOSABLE BED LINEN,Clinical Support and Family Services,NHS LOGISTICS,1018051913,2.37
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018051913,3.06
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018051913,0.38
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,PATIENT APPLIANCES,Surgery,NHS LOGISTICS,1018051913,0.67
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,PATIENT APPLIANCES,Surgery,NHS LOGISTICS,1018051913,0.88
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018051913,0.07
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018051913,0.25
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Medicine,NHS LOGISTICS,1018051913,1.11
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018051913,3.19
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,TUBES,Medicine,NHS LOGISTICS,1018051913,1.37
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018051913,0.38
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018051913,1.34
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018051913,0.67
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018051913,11.96
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018051913,0.21
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018051913,1.3
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018051913,1.54
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018051913,2.26
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1018051913,0.64
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1018051913,1.23
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1018051913,10.75
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1018051913,6.01
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1018051913,5.01
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1018051913,2.74
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018051913,0.97
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018051913,6.08
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018051913,18.26
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018051913,6.08
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,M & S EQUIPELECTEQUIPINST - OTHER,Surgery,NHS LOGISTICS,1018051913,0.29
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018051913,3.89
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018051913,0.53
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,M & S EQUIPELECTEQUIPINST - OTHER,Surgery,NHS LOGISTICS,1018051913,6.98
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018051913,0.74
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018051913,0.16
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018051913,0.25
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018051913,0.65
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,OTHER MEDICAL SUPPLIES,Clinical Support and Family Services,NHS LOGISTICS,1018051913,0.38
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,HEALTHCARE - WEAR,Clinical Support and Family Services,NHS LOGISTICS,1018051913,24.02
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1018051913,3
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1018051913,4.32
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support and Family Services,NHS LOGISTICS,1018051913,0.65
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1018051913,5.6
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1018051913,8.8
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRUGS,Clinical Support and Family Services,NHS LOGISTICS,1018051913,5.61
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018051913,3.19
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018051913,11.56
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,TUBES,Medicine,NHS LOGISTICS,1018051913,1.37
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,SURGICAL INSTRUMENTS: GENERAL,Medicine,NHS LOGISTICS,1018051913,1.97
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018051913,1.13
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018051913,0.88
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018051913,0.28
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018051913,1.3
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,PATIENT APPLIANCES,Critical care,NHS LOGISTICS,1018051913,1.62
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1018051913,9.17
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1018051913,2.46
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1018051913,0.37
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Critical care,NHS LOGISTICS,1018051913,0.25
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Critical care,NHS LOGISTICS,1018051913,1.11
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,COOKING & KITCHEN UTENSILS,Critical care,NHS LOGISTICS,1018051913,2.54
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,PATIENT APPLIANCES,Critical care,NHS LOGISTICS,1018051913,1.34
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,PATIENT APPLIANCES,Critical care,NHS LOGISTICS,1018051913,2.01
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1018051913,32.73
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1018051913,54
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1018051913,60.73
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1018051913,71.87
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,MEDSURGCONS - OTHER,Critical care,NHS LOGISTICS,1018051913,0.78
Department of Health,Salisbury NHS Foundation Trust,30-Jun-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Critical care,NHS LOGISTICS,1018051913,0.83
