Department Family,Entity,Date,Expense Type,Expense area,Supplier,Transaction Number,Amount
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support,NHS LOGISTICS,1018091716,159.4
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support,NHS LOGISTICS,1018091716,7.7
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,LAB EQUIP-ANALYSERS,Clinical Support,NHS LOGISTICS,1018091716,2.04
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DRESSINGS  -  PROCEDURE PACKS,Clinical Support,NHS LOGISTICS,1018091716,8.51
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018091716,1.49
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,COOKING & KITCHEN UTENSILS,Clinical Support,NHS LOGISTICS,1018091716,1.01
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support,NHS LOGISTICS,1018091716,30.54
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018091716,91
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,LAB REAGENTS-BUFFERS COMPUND SOLNS,Clinical Support,NHS LOGISTICS,1018091716,19.3
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support,NHS LOGISTICS,1018091716,3.06
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,BAGS SACKS - OTHER,Facilities,NHS LOGISTICS,1018091716,25.8
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018091716,0.78
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities,NHS LOGISTICS,1018091716,6.61
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities,NHS LOGISTICS,1018091716,2.75
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DISPOSABLE THEATRE DRAPES WIPES,Facilities,NHS LOGISTICS,1018091716,53.36
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities,NHS LOGISTICS,1018091716,5.1
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities,NHS LOGISTICS,1018091716,17.04
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DISPOSABLE THEATRE DRAPES WIPES,Facilities,NHS LOGISTICS,1018091716,22.8
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Medicine,NHS LOGISTICS,1018091716,1.11
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018091716,0.38
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018091716,1.34
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018091716,1.34
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018091716,0.14
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Medicine,NHS LOGISTICS,1018091716,0.83
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018091716,4.16
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,OTHER MEDICAL SUPPLIES,Corporate - Finance & Procurement,NHS LOGISTICS,1018091716,30
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,COOKING & KITCHEN UTENSILS,Corporate - Finance & Procurement,NHS LOGISTICS,1018091716,37
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,M & S EQUIPELECTEQUIPINST - OTHER,Medicine,NHS LOGISTICS,1018091716,4.05
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018091716,3.27
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018091716,1.5
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018091716,0.16
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018091716,0.75
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018091716,1.78
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018091716,0.67
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018091716,0.67
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018091716,0.67
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018091716,0.14
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018091716,1.42
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,PATIENTS BABY WEAR,Medicine,NHS LOGISTICS,1018091716,6.43
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,PATIENTS BABY WEAR,Medicine,NHS LOGISTICS,1018091716,1.43
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Medicine,NHS LOGISTICS,1018091716,0.62
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018091716,0.25
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Medicine,NHS LOGISTICS,1018091716,1.11
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018091716,0.94
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018091716,0.38
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,SERVICES FROM NHS BODIES,Medicine,NHS LOGISTICS,1018091716,0.89
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018091716,11.96
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018091716,0.07
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,MED SURG EQUIP REP MAINT CLEANING,Medicine,NHS LOGISTICS,1018091716,2.19
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018091716,0.71
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,COOKING & KITCHEN UTENSILS,Surgery,NHS LOGISTICS,1018091716,4.08
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018091716,2.47
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,TISSUES HAND TOWELS & TOILET PAPER,Musculo-Skeletal,NHS LOGISTICS,1018091716,0.5
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018091716,0.5
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018091716,0.67
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018091716,0.67
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018091716,0.88
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018091716,0.07
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,HEALTHCARE - WEAR,Surgery,NHS LOGISTICS,1018091716,4.62
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018091716,0.5
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018091716,2.74
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018091716,0.38
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018091716,1.11
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,M & S EQUIPELECTEQUIPINST - OTHER,Surgery,NHS LOGISTICS,1018091716,51.96
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018091716,22.23
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,COOKING & KITCHEN UTENSILS,Surgery,NHS LOGISTICS,1018091716,76.33
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,PATIENTS BEDWEAR UNISEX,Musculo-Skeletal,NHS LOGISTICS,1018091716,11.65
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,OTHER MEDICAL SUPPLIES,Musculo-Skeletal,NHS LOGISTICS,1018091716,5.25
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,PATIENT APPLIANCES,Clinical Support,NHS LOGISTICS,1018091716,0.86
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,ELECTRICAL EQUIPMENT x,Medicine,NHS LOGISTICS,1018091716,1.16
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018091716,33.05
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018091716,11.75
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018091716,3.27
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018091716,0.94
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,TUBES,Medicine,NHS LOGISTICS,1018091716,1.37
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018091716,1.72
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018091716,0.75
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018091716,4.26
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018091716,4.26
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018091716,4.98
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018091716,1.37
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018091716,0.67
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,NON DISPOSABLE BED LINEN,Clinical Support,NHS LOGISTICS,1018091716,2.37
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support,NHS LOGISTICS,1018091716,0.71
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018091716,0.25
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018091716,0.75
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018091716,2.28
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018091716,2.82
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,SURGICAL INSTRUMENTS: GENERAL,Surgery,NHS LOGISTICS,1018091716,0.9
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018091716,1.13
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1018091716,2.87
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1018091716,0.17
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1018091716,0.28
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018091716,2.13
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018091716,5.04
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,SURGICAL INSTRUMENTS: GENERAL,Surgery,NHS LOGISTICS,1018091716,12.56
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,SURGICAL INSTRUMENTS: GENERAL,Surgery,NHS LOGISTICS,1018091716,12.56
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1018091716,14.13
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1018091716,141.5
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1018091716,533.92
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,RENAL CONSUMEABLES,Medicine,NHS LOGISTICS,1018091716,63.53
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018091716,12.23
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018091716,0.16
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018091716,16.36
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018091716,35.94
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,MEDSURGCONS - OTHER,Musculo-Skeletal,NHS LOGISTICS,1018091716,0.97
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Surgery,NHS LOGISTICS,1018091716,0.62
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018091716,2.24
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018091716,1.2
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018091716,1.99
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018091716,0.38
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,PATIENT APPLIANCES,Surgery,NHS LOGISTICS,1018091716,0.67
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018091716,0.14
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,BABY TEXTURE MODIFIED FOODS,Clinical Support,NHS LOGISTICS,1018091716,6.33
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,TUBES,Medicine,NHS LOGISTICS,1018091716,1.37
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,SURGICAL INSTRUMENTS: GENERAL,Medicine,NHS LOGISTICS,1018091716,0.98
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018091716,1.13
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DISPOSABLE TABLE LINEN,Medicine,NHS LOGISTICS,1018091716,0.14
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018091716,1.76
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018091716,1.18
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018091716,0.78
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018091716,1.36
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018091716,0.14
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018091716,0.71
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,COOKING & KITCHEN UTENSILS,Surgery,NHS LOGISTICS,1018091716,30.53
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018091716,0.5
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018091716,0.78
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018091716,1.37
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018091716,1.88
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018091716,3.32
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018091716,2.66
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018091716,1.56
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018091716,1.36
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,BABY TEXTURE MODIFIED FOODS,Clinical Support,NHS LOGISTICS,1018091716,3.31
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,M & S EQUIPELECTEQUIPINST - OTHER,Clinical Support,NHS LOGISTICS,1018091716,0.29
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support,NHS LOGISTICS,1018091716,1.42
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018091716,2.13
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,COOKING & KITCHEN UTENSILS,Clinical Support,NHS LOGISTICS,1018091716,2.53
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018091716,0.78
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DRESSINGS  -  PROCEDURE PACKS,Clinical Support,NHS LOGISTICS,1018091716,1.13
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,TUBES,Medicine,NHS LOGISTICS,1018091716,1.37
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,SURGICAL INSTRUMENTS: GENERAL,Medicine,NHS LOGISTICS,1018091716,2.95
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018091716,1.13
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018091716,0.21
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018091716,0.71
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Medicine,NHS LOGISTICS,1018091716,1.11
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018091716,1.12
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018091716,1.13
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018091716,1.18
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018091716,0.78
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018091716,0.21
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018091716,2.13
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Surgery,NHS LOGISTICS,1018091716,3.08
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Surgery,NHS LOGISTICS,1018091716,1.11
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018091716,1.2
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018091716,2.13
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,PATIENTS BEDWEAR UNISEX,Clinical Support,NHS LOGISTICS,1018091716,3.2
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018091716,0.07
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018091716,47.48
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,SURGICAL INSTRUMENTS: DISPOSABLE,Surgery,NHS LOGISTICS,1018091716,2.4
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,SURGICAL INSTRUMENTS: GENERAL,Surgery,NHS LOGISTICS,1018091716,12.56
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,MEDSURGCONS-LAPAROSCOPIC EQUIPMENT,Surgery,NHS LOGISTICS,1018091716,26.81
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018091716,6.53
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018091716,3.77
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018091716,1.42
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018091716,0.25
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018091716,3.27
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,HEALTHCARE - WEAR,Medicine,NHS LOGISTICS,1018091716,6.39
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018091716,0.38
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,M & S EQUIPELECTEQUIPINST - OTHER,Medicine,NHS LOGISTICS,1018091716,0.29
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018091716,0.71
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018091716,1.54
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018091716,3.06
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,TISSUES HAND TOWELS & TOILET PAPER,Musculo-Skeletal,NHS LOGISTICS,1018091716,0.74
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018091716,4.98
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,TUBES,Musculo-Skeletal,NHS LOGISTICS,1018091716,1.37
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1018091716,0.67
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1018091716,0.88
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,TISSUES HAND TOWELS & TOILET PAPER,Musculo-Skeletal,NHS LOGISTICS,1018091716,0.07
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DISPOSABLE THEATRE DRAPES WIPES,Musculo-Skeletal,NHS LOGISTICS,1018091716,1.42
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DISPOSABLE THEATRE DRAPES WIPES,Musculo-Skeletal,NHS LOGISTICS,1018091716,2.07
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,TUBES,Medicine,NHS LOGISTICS,1018091716,1.41
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018091716,2.49
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018091716,1.37
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018091716,6.46
Department of Health,Salisbury NHS Foundation Trust,15-Aug-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018091716,0.71
