ORGANISATION NAME,EFFECTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION NO.
ROCHDALE BOROUGH COUNCIL,06/07/2017,CHILDREN’S SOCIAL CARE,CLASSIC FOSTER CARE LIMITED,06/07/2017,3443.92 ,FOSTER PARENTS BASIC ALLOWANCE,V001146853
ROCHDALE BOROUGH COUNCIL,06/07/2017,CHILDREN’S SOCIAL CARE,COMPASS FOSTERING NORTH LTD,06/07/2017,3066.39 ,FOSTER PARENTS BASIC ALLOWANCE,V001146854
ROCHDALE BOROUGH COUNCIL,06/07/2017,CHILDREN’S SOCIAL CARE,CLASSIC FOSTER CARE LIMITED,06/07/2017,3085.56 ,FOSTER PARENTS BASIC ALLOWANCE,V001146859
ROCHDALE BOROUGH COUNCIL,06/07/2017,CHILDREN’S SOCIAL CARE,COMPASS FOSTERING NORTH LTD,06/07/2017,2829.60 ,FOSTER PARENTS BASIC ALLOWANCE,V001146860
ROCHDALE BOROUGH COUNCIL,06/07/2017,CHILDREN’S SOCIAL CARE,CLASSIC FOSTER CARE LIMITED,06/07/2017,3428.40 ,FOSTER PARENTS BASIC ALLOWANCE,V001146863
ROCHDALE BOROUGH COUNCIL,28/07/2017,PROPERTY AND HIGHWAYS,LITE LTD,28/07/2017,3197.14 ,STREET FURNITURE,V001146865
ROCHDALE BOROUGH COUNCIL,06/07/2017,CHILDREN’S SOCIAL CARE,CLASSIC FOSTER CARE LIMITED,06/07/2017,3256.98 ,FOSTER PARENTS BASIC ALLOWANCE,V001146866
ROCHDALE BOROUGH COUNCIL,14/07/2017,ECONOMY DIRECTORATE,DUVAL FM LIMITED,14/07/2017,5137.44 ,SECURITY,V001146867
ROCHDALE BOROUGH COUNCIL,14/07/2017,PROPERTY AND HIGHWAYS,ROAD SAFETY SERVICES LIMITED,14/07/2017,600.00 ,ROAD SAFETY,V001146868
ROCHDALE BOROUGH COUNCIL,14/07/2017,PROPERTY AND HIGHWAYS,ROAD SAFETY SERVICES LIMITED,14/07/2017,600.00 ,ROAD SAFETY,V001146869
ROCHDALE BOROUGH COUNCIL,14/07/2017,PROPERTY AND HIGHWAYS,ROAD SAFETY SERVICES LIMITED,14/07/2017,675.00 ,ROAD SAFETY,V001146870
ROCHDALE BOROUGH COUNCIL,14/07/2017,PROPERTY AND HIGHWAYS,ROAD SAFETY SERVICES LIMITED,14/07/2017,740.00 ,ROAD SAFETY,V001146873
ROCHDALE BOROUGH COUNCIL,14/07/2017,PROPERTY AND HIGHWAYS,ROAD SAFETY SERVICES LIMITED,14/07/2017,665.00 ,ROAD SAFETY,V001146874
ROCHDALE BOROUGH COUNCIL,06/07/2017,CHILDREN’S SOCIAL CARE,CLASSIC FOSTER CARE LIMITED,06/07/2017,3053.49 ,FOSTER PARENTS BASIC ALLOWANCE,V001146883
ROCHDALE BOROUGH COUNCIL,07/07/2017,PROPERTY AND HIGHWAYS,F W SHERRATT LTD,07/07/2017,1718.06 ,ROADWORKS,V001146902
ROCHDALE BOROUGH COUNCIL,07/07/2017,PROPERTY AND HIGHWAYS,F W SHERRATT LTD,07/07/2017,1556.00 ,ROADWORKS,V001146903
ROCHDALE BOROUGH COUNCIL,06/07/2017,PHYSICAL DIS & OLDER PEOPLE,ALLIED HEALTHCARE GROUP LIMITED,06/07/2017,12030.57 ,HOME CARE - ADULT SERVICES,V001146908
ROCHDALE BOROUGH COUNCIL,06/07/2017,PHYSICAL DIS & OLDER PEOPLE,CALDERDALE HOMECARE LIMITED,06/07/2017,6032.40 ,HOME CARE - ADULT SERVICES,V001146909
ROCHDALE BOROUGH COUNCIL,06/07/2017,PHYSICAL DIS & OLDER PEOPLE,CARE 4 U,06/07/2017,6718.33 ,HOME CARE - ADULT SERVICES,V001146910
ROCHDALE BOROUGH COUNCIL,06/07/2017,PHYSICAL DIS & OLDER PEOPLE,CAREWATCH CARE SERVICES LTD,06/07/2017,4054.31 ,HOME CARE - ADULT SERVICES,V001146911
ROCHDALE BOROUGH COUNCIL,06/07/2017,PHYSICAL DIS & OLDER PEOPLE,COMFORT CALL LTD,06/07/2017,8967.34 ,HOME CARE - ADULT SERVICES,V001146912
ROCHDALE BOROUGH COUNCIL,06/07/2017,PHYSICAL DIS & OLDER PEOPLE,COTTAGE HOMECARE SERVICES,06/07/2017,3252.54 ,HOME CARE - ADULT SERVICES,V001146913
ROCHDALE BOROUGH COUNCIL,06/07/2017,PHYSICAL DIS & OLDER PEOPLE,CROSSROADS CARE IN GREATER MANCHESTER,06/07/2017,1121.04 ,HOME CARE - ADULT SERVICES,V001146914
ROCHDALE BOROUGH COUNCIL,06/07/2017,PHYSICAL DIS & OLDER PEOPLE,DIRECT HEALTH UK LTD,06/07/2017,6267.18 ,HOME CARE - ADULT SERVICES,V001146915
ROCHDALE BOROUGH COUNCIL,06/07/2017,PHYSICAL DIS & OLDER PEOPLE,HG CARE SERVICES LIMITED,06/07/2017,3440.66 ,HOME CARE - ADULT SERVICES,V001146916
ROCHDALE BOROUGH COUNCIL,06/07/2017,PHYSICAL DIS & OLDER PEOPLE,HOMECARE SUPPORT,06/07/2017,3440.42 ,HOME CARE - ADULT SERVICES,V001146917
ROCHDALE BOROUGH COUNCIL,06/07/2017,PHYSICAL DIS & OLDER PEOPLE,HOMECARE4U LTD,06/07/2017,5229.91 ,HOME CARE - ADULT SERVICES,V001146918
ROCHDALE BOROUGH COUNCIL,06/07/2017,PHYSICAL DIS & OLDER PEOPLE,NEWMARK CARE LTD,06/07/2017,3253.02 ,HOME CARE - ADULT SERVICES,V001146919
ROCHDALE BOROUGH COUNCIL,06/07/2017,PHYSICAL DIS & OLDER PEOPLE,PREMIER CARE LTD,06/07/2017,12562.37 ,HOME CARE - ADULT SERVICES,V001146920
ROCHDALE BOROUGH COUNCIL,06/07/2017,PHYSICAL DIS & OLDER PEOPLE,SEVACARE,06/07/2017,13810.01 ,HOME CARE - ADULT SERVICES,V001146922
ROCHDALE BOROUGH COUNCIL,06/07/2017,PHYSICAL DIS & OLDER PEOPLE,SUNSHINE CARE CO-OP,06/07/2017,2722.66 ,HOME CARE - ADULT SERVICES,V001146923
ROCHDALE BOROUGH COUNCIL,06/07/2017,PHYSICAL DIS & OLDER PEOPLE,CALDERDALE HOMECARE LIMITED,06/07/2017,3224.54 ,HOME CARE - ADULT SERVICES,V001146924
ROCHDALE BOROUGH COUNCIL,06/07/2017,PHYSICAL DIS & OLDER PEOPLE,CARE 4 U,06/07/2017,998.98 ,HOME CARE - ADULT SERVICES,V001146925
ROCHDALE BOROUGH COUNCIL,06/07/2017,PHYSICAL DIS & OLDER PEOPLE,COMMUNITY CARE LINE SERVICES,06/07/2017,3371.25 ,HOME CARE - ADULT SERVICES,V001146926
ROCHDALE BOROUGH COUNCIL,07/07/2017,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,07/07/2017,604.56 ,DIRECT PAYMENTS,V001146942
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,1543.82 ,DIRECT PAYMENTS,V001146949
ROCHDALE BOROUGH COUNCIL,07/07/2017,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,07/07/2017,788.04 ,DIRECT PAYMENTS,V001146950
ROCHDALE BOROUGH COUNCIL,07/07/2017,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,07/07/2017,865.40 ,HOME CARE - CHILDRENS SERVICES,V001146951
ROCHDALE BOROUGH COUNCIL,07/07/2017,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,07/07/2017,610.00 ,HOME CARE - CHILDRENS SERVICES,V001146956
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,8340.00 ,DIRECT PAYMENTS,V001146957
ROCHDALE BOROUGH COUNCIL,07/07/2017,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,07/07/2017,621.44 ,DIRECT PAYMENTS,V001146961
ROCHDALE BOROUGH COUNCIL,07/07/2017,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,07/07/2017,504.92 ,DIRECT PAYMENTS,V001146965
ROCHDALE BOROUGH COUNCIL,07/07/2017,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,07/07/2017,550.00 ,DIRECT PAYMENTS,V001146979
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,1651.68 ,DIRECT PAYMENTS,V001146980
ROCHDALE BOROUGH COUNCIL,07/07/2017,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,07/07/2017,520.72 ,DIRECT PAYMENTS,V001146982
ROCHDALE BOROUGH COUNCIL,07/07/2017,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,07/07/2017,875.92 ,DIRECT PAYMENTS,V001146983
ROCHDALE BOROUGH COUNCIL,07/07/2017,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,07/07/2017,1347.28 ,HOME CARE - CHILDRENS SERVICES,V001146989
ROCHDALE BOROUGH COUNCIL,07/07/2017,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,07/07/2017,1854.40 ,HOME CARE - CHILDRENS SERVICES,V001146998
ROCHDALE BOROUGH COUNCIL,07/07/2017,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,07/07/2017,1182.40 ,HOME CARE - CHILDRENS SERVICES,V001146999
ROCHDALE BOROUGH COUNCIL,07/07/2017,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,07/07/2017,658.68 ,DIRECT PAYMENTS,V001147000
ROCHDALE BOROUGH COUNCIL,07/07/2017,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,07/07/2017,893.08 ,HOME CARE - CHILDRENS SERVICES,V001147004
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,611.12 ,DIRECT PAYMENTS,V001147008
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,1068.64 ,DIRECT PAYMENTS,V001147009
ROCHDALE BOROUGH COUNCIL,07/07/2017,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,07/07/2017,668.08 ,HOME CARE - CHILDRENS SERVICES,V001147013
ROCHDALE BOROUGH COUNCIL,07/07/2017,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,07/07/2017,526.00 ,HOME CARE - CHILDRENS SERVICES,V001147014
ROCHDALE BOROUGH COUNCIL,07/07/2017,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,07/07/2017,702.68 ,HOME CARE - CHILDRENS SERVICES,V001147017
ROCHDALE BOROUGH COUNCIL,07/07/2017,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,07/07/2017,678.48 ,HOME CARE - CHILDRENS SERVICES,V001147019
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,704.84 ,DIRECT PAYMENTS,V001147025
ROCHDALE BOROUGH COUNCIL,07/07/2017,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,07/07/2017,550.92 ,HOME CARE - CHILDRENS SERVICES,V001147029
ROCHDALE BOROUGH COUNCIL,07/07/2017,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,07/07/2017,510.04 ,HOME CARE - CHILDRENS SERVICES,V001147031
ROCHDALE BOROUGH COUNCIL,07/07/2017,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,07/07/2017,1515.94 ,DIRECT PAYMENTS,V001147039
ROCHDALE BOROUGH COUNCIL,07/07/2017,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,07/07/2017,1826.78 ,HOME CARE - CHILDRENS SERVICES,V001147040
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,1746.00 ,DIRECT PAYMENTS,V001147043
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,791.72 ,DIRECT PAYMENTS,V001147044
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,853.72 ,DIRECT PAYMENTS,V001147045
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,523.48 ,DIRECT PAYMENTS,V001147046
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,1045.68 ,DIRECT PAYMENTS,V001147047
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,1906.32 ,DIRECT PAYMENTS,V001147048
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,2192.44 ,DIRECT PAYMENTS,V001147049
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,2669.52 ,DIRECT PAYMENTS,V001147050
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,1708.40 ,DIRECT PAYMENTS,V001147051
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,3018.28 ,DIRECT PAYMENTS,V001147052
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,3574.04 ,DIRECT PAYMENTS,V001147053
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,1451.08 ,DIRECT PAYMENTS,V001147054
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,2753.12 ,DIRECT PAYMENTS,V001147055
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,971.20 ,DIRECT PAYMENTS,V001147056
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,1202.16 ,DIRECT PAYMENTS,V001147057
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,1388.48 ,DIRECT PAYMENTS,V001147058
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,1102.48 ,DIRECT PAYMENTS,V001147059
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,740.04 ,DIRECT PAYMENTS,V001147060
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,1678.04 ,DIRECT PAYMENTS,V001147061
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,647.40 ,DIRECT PAYMENTS,V001147062
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,524.04 ,DIRECT PAYMENTS,V001147064
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,785.80 ,DIRECT PAYMENTS,V001147065
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,1561.52 ,DIRECT PAYMENTS,V001147066
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,1011.20 ,DIRECT PAYMENTS,V001147067
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,600.24 ,DIRECT PAYMENTS,V001147069
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,666.64 ,DIRECT PAYMENTS,V001147075
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,1746.20 ,DIRECT PAYMENTS,V001147076
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,2312.96 ,DIRECT PAYMENTS,V001147077
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,1134.84 ,DIRECT PAYMENTS,V001147078
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,541.60 ,DIRECT PAYMENTS,V001147079
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,829.92 ,DIRECT PAYMENTS,V001147080
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,1973.00 ,DIRECT PAYMENTS,V001147081
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,2840.00 ,DIRECT PAYMENTS,V001147082
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,1096.92 ,DIRECT PAYMENTS,V001147083
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,4805.08 ,DIRECT PAYMENTS,V001147084
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,2547.04 ,DIRECT PAYMENTS,V001147085
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,1614.76 ,DIRECT PAYMENTS,V001147086
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,3339.40 ,DIRECT PAYMENTS,V001147087
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,1592.88 ,DIRECT PAYMENTS,V001147092
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,1349.64 ,DIRECT PAYMENTS,V001147093
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,3705.76 ,DIRECT PAYMENTS,V001147094
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,2725.64 ,DIRECT PAYMENTS,V001147095
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,5319.04 ,DIRECT PAYMENTS,V001147096
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,1173.56 ,DIRECT PAYMENTS,V001147097
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,7601.88 ,DIRECT PAYMENTS,V001147098
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,2513.88 ,DIRECT PAYMENTS,V001147099
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,658.72 ,DIRECT PAYMENTS,V001147100
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,1011.72 ,DIRECT PAYMENTS,V001147101
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,894.44 ,DIRECT PAYMENTS,V001147102
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,3040.32 ,DIRECT PAYMENTS,V001147103
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,1081.64 ,DIRECT PAYMENTS,V001147104
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,2788.32 ,DIRECT PAYMENTS,V001147105
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,1664.92 ,DIRECT PAYMENTS,V001147106
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,4854.16 ,DIRECT PAYMENTS,V001147107
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,846.48 ,DIRECT PAYMENTS,V001147108
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,1078.84 ,DIRECT PAYMENTS,V001147110
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,625.04 ,DIRECT PAYMENTS,V001147111
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,622.48 ,DIRECT PAYMENTS,V001147113
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,931.64 ,DIRECT PAYMENTS,V001147115
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,1757.04 ,DIRECT PAYMENTS,V001147118
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,1397.16 ,DIRECT PAYMENTS,V001147119
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,3586.64 ,DIRECT PAYMENTS,V001147120
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,2562.00 ,DIRECT PAYMENTS,V001147121
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,721.72 ,DIRECT PAYMENTS,V001147122
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,2694.20 ,DIRECT PAYMENTS,V001147123
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,935.52 ,DIRECT PAYMENTS,V001147124
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,506.16 ,DIRECT PAYMENTS,V001147125
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,1062.64 ,DIRECT PAYMENTS,V001147126
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,2546.48 ,DIRECT PAYMENTS,V001147127
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,886.32 ,DIRECT PAYMENTS,V001147129
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,578.44 ,DIRECT PAYMENTS,V001147130
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,2412.56 ,DIRECT PAYMENTS,V001147132
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,625.64 ,DIRECT PAYMENTS,V001147133
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,1699.08 ,DIRECT PAYMENTS,V001147134
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,603.36 ,DIRECT PAYMENTS,V001147135
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,976.44 ,DIRECT PAYMENTS,V001147136
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,1973.68 ,DIRECT PAYMENTS,V001147138
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,787.36 ,DIRECT PAYMENTS,V001147139
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,804.72 ,DIRECT PAYMENTS,V001147141
ROCHDALE BOROUGH COUNCIL,07/07/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,07/07/2017,1408.08 ,DIRECT PAYMENTS,V001147142
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,630.20 ,DIRECT PAYMENTS,V001147143
ROCHDALE BOROUGH COUNCIL,07/07/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTED - PERSONAL DATA,07/07/2017,2399.80 ,DIRECT PAYMENTS,V001147144
