Publisher Label,Publisher URI,Organisationname,OrganisationCode,Effectivedate,ContractReferencenumber,OpenContractingID,TitleoftheAgreement,Contracttype,Serviceresponsible,ServiceCategorylabel,ServicecategoryURI,Descriptionofgoodsandservices,Procurementclassification,CPVlabel,CPVcode,Proclasslabel,Proclasscode,Contractstartdate,Enddate,Reviewdate,Lastextensiondate,Contractvalue,Fixedorestimatedcost,IrrecoverableVAT,SupplierName,Supplierregisteredcompanynumber,Supplierregisteredcharitynumber,OthersupplierID,SMEsupplier,VCSEsupplier,VCSEsuppliertype,Nominatedcontactpointname,Nominatedcontactpointemail,NominatedcontactpointURL
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,98,,Supply of gas,,Finance & Commercial,,,Supply of gas,,,,,,01/10/2014,30/09/2015,31/03/2015,,60000,,N/A,Corona,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,80,,Supply of non-metered electricity,,Finance & Commercial,,,Supply of non-metered electricity,,,,,,01/10/2014,30/09/2015,02/03/2015,,16000,,N/A,EDF Energy,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,150,,Telephone call charges & line rental,,Finance & Commercial,,,Telephone call charges & line rental,,,,,,01/10/2014,30/09/2015,02/02/2015,,38000,,N/A,British Telecom,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,86,,Thames Valley Cash collection contract,,Finance & Commercial,,,Thames Valley Cash collection contract,,,,,,01/01/2015,31/12/2019,01/12/2014,,120000,,N/A,CSS Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,151,,Treasury Management Fund Managers Fees. (Hold funds on our behalf charge as % of funds held).,,Finance & Commercial,,,Treasury Management Fund Managers Fees. (Hold funds on our behalf charge as % of funds held).,,,,,,01/04/2014,31/03/2015,27/02/2015,,40000,,N/A,Investec Asset Management,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,65,,Treasury Management Services. (Market intelligence and advice).,,Finance & Commercial,,,Treasury Management Services. (Market intelligence and advice).,,,,,,01/04/2013,31/03/2015,27/02/2015,,14500,,N/A,Sector,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,266,,UPT terminals ANPR Veripark machines,,Environment,,,UPT terminals ANPR Veripark machines,,,,,,22/04/2013,31/03/2015,05/01/2015,,10000,,N/A,Wild Yeast Ltd - Xenco,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,232,,Waste collection/ refuse collection,,Environment,,,Waste collection/ refuse collection,,,,,,04/03/2013,02/03/2020,02/03/2018,02/03/2034,49000000,,N/A,Serco,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,116,,Water and Air Hygiene,,Human Resources ICT/CSC & Shared Support Services,,,Water and Air Hygiene,,,,,,01/04/2014,31/03/2015,30/01/2015,,25000,,N/A,SMS ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,127,,Web Control and Blackspider,,Human Resources ICT/CSC & Shared Support Services,,,Web Control and Blackspider,,,,,,01/02/2013,31/03/2015,01/01/2015,,29000,,N/A,Websense (Via Civica),,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,247,,Wycombe Sports Centre main contractor,,Finance & Commercial,,,"Construction of new Sports Centre, Foodhall, Coachway park and ride, spine road and other infrastructure",,,,,,01/04/2014,30/11/2015,27/02/2015,,35968000,,N/A,Willmott Dixon,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10047,,"Prin. Dev Mngmt Off, Dev Mngmt Offs & Plan. P",,Planning & Sustainability,,,"Prin. Dev Mngmt Off, Dev Mngmt Offs & Plan. P",,,,,,15/09/2014,,,,5900.76,,N/A,Tmp (Uk) Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10080,,Legal fees,,Planning & Sustainability,,,Legal fees,,,,,,17/09/2014,,,,5000,,N/A,"Guy Williams, Landmark Chambers",,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10740,,Plan checking assistance - B/Control applicat,,Planning & Sustainability,,,Plan checking assistance - B/Control applicat,,,,,,02/12/2014,,,,6273.65,,N/A,Aylesbury Vale District Council,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10016,,Remote Processing,,Finance & Commercial,,,Remote Processing,,,,,,10/09/2014,,,,10000,,N/A,Capita Business Services Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10180,,SPD Review,,Finance & Commercial,,,SPD Review,,,,,,30/09/2014,,,,9765,,N/A,Capita Business Services Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10570,,"Northgate icence upgrade for Atlas, realtime",,Finance & Commercial,,,"Northgate icence upgrade for Atlas, realtime",,,,,,14/11/2014,,,,8685,,N/A,Northgate Information Solutions,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10735,,Analyse 8 single licence and Analyse Local Fo,,Finance & Commercial,,,Analyse 8 single licence and Analyse Local Fo,,,,,,02/12/2014,,,,6000,,N/A,Inform Cpi Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10014,,Temp staff,,Finance & Commercial,,,Temp staff,,,,,,10/09/2014,,,,16000,,N/A,Cipfa Business Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10588,,paygate enterprise bacs 11 users 4 account gr,,Human Resources ICT/CSC & Shared Support Services,,,paygate enterprise bacs 11 users 4 account gr,,,,,,18/11/2014,,,,12920,,N/A,Ultra Electronics Aep Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10582,,temp staff  to 07 Nov 2014,,Environment,,,temp staff  to 07 Nov 2014,,,,,,17/11/2014,,,,6865.28,,N/A,Reed Employment Plc,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10277,,Wycombe MSCP's - Life Care Plans & Cathodic P,,Environment,,,Wycombe MSCP's - Life Care Plans & Cathodic P,,,,,,08/10/2014,,,,21120,,N/A,Vinci Construction Uk Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10511,,Professional Fees,,Community,,,Professional Fees,,,,,,07/11/2014,,,,13000,,N/A,Cragg Management Services,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10526,,Professional Fees,,Community,,,Professional Fees,,,,,,11/11/2014,,,,8000,,N/A,Purcell Miller Tritton Llp,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10729,,Service Designs for Museum improvement works,,Community,,,Service Designs for Museum improvement works,,,,,,02/12/2014,,,,5000,,N/A,Engdesign Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10730,,Structural engineering design svces for Museu,,Community,,,Structural engineering design svces for Museu,,,,,,02/12/2014,,,,10000,,N/A,The Morton Partnership Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10803,,Works to Desborough Rec changing facility,,Community,,,Works to Desborough Rec changing facility,,,,,,09/12/2014,,,,12725.95,,N/A,Createability - Cis,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10834,,Wycombe Museum improvements,,Community,,,Wycombe Museum improvements,,,,,,11/12/2014,,,,9150,,N/A,Purcell Miller Tritton Llp,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10312,,Wycombe District Times Winter 2014 edition (i,,Democratic Legal & Policy,,,Wycombe District Times Winter 2014 edition (i,,,,,,14/10/2014,,,,6546.02,,N/A,Lds Limited,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10313,,Wycombe District Times Winter 2014 edition (i,,Democratic Legal & Policy,,,Wycombe District Times Winter 2014 edition (i,,,,,,14/10/2014,,,,5894,,N/A,Swan Print,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10707,,Hughenden Quarter - Consultancy Fees,,Finance & Commercial,,,Hughenden Quarter - Consultancy Fees,,,,,,01/12/2014,,,,7500,,N/A,Newton Property Solutions Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10708,,"Computer House, Unit G1 Thames Ind Est. Stati",,Finance & Commercial,,,"Computer House, Unit G1 Thames Ind Est. Stati",,,,,,01/12/2014,,,,5000,,N/A,Newton Property Solutions Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10857,,"Computer House, Station Approach, Unit G1 Tha",,Finance & Commercial,,,"Computer House, Station Approach, Unit G1 Tha",,,,,,15/12/2014,,,,10000,,N/A,Cbre Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10903,,Hughenden Quarter - Fees for Service Scanning,,Finance & Commercial,,,Hughenden Quarter - Fees for Service Scanning,,,,,,19/12/2014,,,,6320,,N/A,Soil Consultants Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC9994,,"Handy Cross Phase 2, Design & Provision (inst",,Finance & Commercial,,,"Handy Cross Phase 2, Design & Provision (inst",,,,,,08/09/2014,,,,7874,,N/A,Energetics Design & Build - Cis,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC9995,,Hughenden Quarter -Consultancy Fees,,Finance & Commercial,,,Hughenden Quarter -Consultancy Fees,,,,,,08/09/2014,,,,15000,,N/A,Newton Property Solutions Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC9996,,"Computer House Unit G1 Station Approach, Marl",,Finance & Commercial,,,"Computer House Unit G1 Station Approach, Marl",,,,,,08/09/2014,,,,10000,,N/A,Newton Property Solutions Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10130,,HXH Phase II - Utility project management,,Finance & Commercial,,,HXH Phase II - Utility project management,,,,,,24/09/2014,,,,7750,,N/A,Utility Partnership Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10365,,"Handy Cross Hub - Fees -  Phase 5, Day Nurser",,Finance & Commercial,,,"Handy Cross Hub - Fees -  Phase 5, Day Nurser",,,,,,20/10/2014,,,,5500,,N/A,Richard Markland Architects,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10366,,"Handy Cross Hub - Fees - Phase 3, Prow Re-Mas",,Finance & Commercial,,,"Handy Cross Hub - Fees - Phase 3, Prow Re-Mas",,,,,,20/10/2014,,,,5500,,N/A,Richard Markland Architects,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10367,,"9-10 Church Street, HW - Fees re Phase 3 Work",,Finance & Commercial,,,"9-10 Church Street, HW - Fees re Phase 3 Work",,,,,,20/10/2014,,,,12625.5,,N/A,Murrell Estates  Ltd                 Cis,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10459,,Handy Cross Hub - Fees for Phase 2 Masterplan,,Finance & Commercial,,,Handy Cross Hub - Fees for Phase 2 Masterplan,,,,,,31/10/2014,,,,5500,,N/A,Richard Markland Architects,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10490,,"Handy Cross Hub - Stage 3 (wayfinding), Stage",,Finance & Commercial,,,"Handy Cross Hub - Stage 3 (wayfinding), Stage",,,,,,04/11/2014,,,,21961,,N/A,Integrity Uk Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10704,,Hughenden Quarter- Professional Fees for peri,,Finance & Commercial,,,Hughenden Quarter- Professional Fees for peri,,,,,,01/12/2014,,,,7650,,N/A,South East Wood Fuels Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10705,,Handy Cross Hub - Electric & Gas Diversions &,,Finance & Commercial,,,Handy Cross Hub - Electric & Gas Diversions &,,,,,,01/12/2014,,,,80466.01,,N/A,Energetics Design & Build - Cis,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10709,,Grange Farm Business Centre - Professional Fe,,Finance & Commercial,,,Grange Farm Business Centre - Professional Fe,,,,,,01/12/2014,,,,10000,,N/A,Rider Levett Bucknell,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10508,,Temporary Communications Assistant,,Democratic Legal & Policy,,,Temporary Communications Assistant,,,,,,07/11/2014,,,,25000,,N/A,Badenoch And Clark Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC9968,,Agency staff,,Environment,,,Agency staff,,,,,,04/09/2014,,,,14882.06,,N/A,Unity Recruitment,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10514,,Professional Fees,,Community,,,Professional Fees,,,,,,07/11/2014,,,,16000,,N/A,Cragg Management Services,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10517,,Professional fees,,Community,,,Professional fees,,,,,,10/11/2014,,,,21300,,N/A,Purcell Miller Tritton Llp,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10554,,Bellfield House Fit-out: Order 1 of 2 (WDC sh,,Finance & Commercial,,,Bellfield House Fit-out: Order 1 of 2 (WDC sh,,,,,,13/11/2014,,,,200000,,N/A,Marlin Services Ltd                  Cis,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10555,,Bellfield House Fit-out: Order 2 of 2 (AfC sh,,Community,,,Bellfield House Fit-out: Order 2 of 2 (AfC sh,,,,,,13/11/2014,,,,38960,,N/A,Marlin Services Ltd                  Cis,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC9986,,Professional Fees,,Community,,,Professional Fees,,,,,,08/09/2014,,,,31000,,N/A,Purcell Miller Tritton Llp,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10605,,Castlefield Community Centre: Roof Repairs,,Community,,,Castlefield Community Centre: Roof Repairs,,,,,,19/11/2014,,,,14780,,N/A,B P Bennett Roofing - Cis,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10606,,Project management of Princes Risborough and,,Planning & Sustainability,,,Project management of Princes Risborough and,,,,,,19/11/2014,,,,10000,,N/A,Thomas Design Regeneration & Consultation Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10840,,Subscription to Learning Pool Standard Servic,,Human Resources ICT/CSC & Shared Support Services,,,Subscription to Learning Pool Standard Servic,,,,,,12/12/2014,,,,6000,,N/A,Learning Pool Limited,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10256,,Phase 3 HW Town Centre decluttering and maint,,Finance & Commercial,,,Phase 3 HW Town Centre decluttering and maint,,,,,,08/10/2014,,,,5046,,N/A,Forde & Mchugh Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10146,,Phase 2 of High Wycombe Town Centre declutter,,Planning & Sustainability,,,Phase 2 of High Wycombe Town Centre declutter,,,,,,25/09/2014,,,,9000,,N/A,Forde & Mchugh Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10352,,"Resource Central software, installation and l",,Finance & Commercial,,,"Resource Central software, installation and l",,,,,,17/10/2014,,,,7965,,N/A,Esential Computing,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10322,,QVR14 - Employers Agent and QS Duties,,Finance & Commercial,,,QVR14 - Employers Agent and QS Duties,,,,,,15/10/2014,,,,22500,,N/A,Rex Procter & Partners,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10323,,QVR14 - M&E Consultants,,Finance & Commercial,,,QVR14 - M&E Consultants,,,,,,15/10/2014,,,,9432,,N/A,Tuckers Consultancy Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10712,,Equipment Maintenance,,Environment,,,Equipment Maintenance,,,,,,01/12/2014,,,,5944,,N/A,Esu1 Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10082,,Projects Lawyer Locum (A Asielue),,Democratic Legal & Policy,,,Projects Lawyer Locum (A Asielue),,,,,,18/09/2014,,,,15000,,N/A,Sellick Partnership Group Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10196,,Silk Route Legal Invoices,,Democratic Legal & Policy,,,Silk Route Legal Invoices,,,,,,02/10/2014,,,,10000,,N/A,Silk Route Legal Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10826,,Contracts Locum Dec-Feb 2015 (AA),,Democratic Legal & Policy,,,Contracts Locum Dec-Feb 2015 (AA),,,,,,10/12/2014,,,,15000,,N/A,Sellick Partnership Group Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC9979,,Maislarry & Co Ltd Invoices,,Democratic Legal & Policy,,,Maislarry & Co Ltd Invoices,,,,,,05/09/2014,,,,14900,,N/A,Maislarry And Co Limited,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10098,,Temp Staff to 12 Sept 2014,,Environment,,,Temp Staff to 12 Sept 2014,,,,,,22/09/2014,,,,5508.17,,N/A,Reed Employment Plc,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10279,,Rayners Ave. Mobile home Park - Roadway Resur,,Environment,,,Rayners Ave. Mobile home Park - Roadway Resur,,,,,,09/10/2014,,,,13300,,N/A,Aggregate Industries,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10377,,temp staff  to 10/10/14,,Environment,,,temp staff  to 10/10/14,,,,,,21/10/2014,,,,6187.2,,N/A,Reed Employment Plc,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10868,,Temp staff  to 5/12/14,,Environment,,,Temp staff  to 5/12/14,,,,,,15/12/2014,,,,6490.82,,N/A,Reed Employment Plc,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10943,,Cobar Enteprises,,Environment,,,Cobar Enteprises,,,,,,31/12/2014,,,,10000,,N/A,Cobar Enterprises,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10029,,Consultancy for CUCM/Arc upgrade etc.,,Human Resources ICT/CSC & Shared Support Services,,,Consultancy for CUCM/Arc upgrade etc.,,,,,,11/09/2014,,,,11000,,N/A,Logicalis Uk Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10287,,HP 6930p Core 2 Duo 2.4GHz 4GB RAM 160GB HDD,,Human Resources ICT/CSC & Shared Support Services,,,HP 6930p Core 2 Duo 2.4GHz 4GB RAM 160GB HDD,,,,,,10/10/2014,,,,10450,,N/A,Westwood Associates Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10417,,confirm maintenance 111114-101115,,Human Resources ICT/CSC & Shared Support Services,,,confirm maintenance 111114-101115,,,,,,24/10/2014,,,,7620.51,,N/A,Pitney Bowes Software Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10075,,HS-SHR-PL Airwatch cloud shared perpetual lic,,Human Resources ICT/CSC & Shared Support Services,,,HS-SHR-PL Airwatch cloud shared perpetual lic,,,,,,17/09/2014,,,,6108,,N/A,Phoenix Software Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10017,,Wycombe Air Park - Professional Fees,,Finance & Commercial,,,Wycombe Air Park - Professional Fees,,,,,,10/09/2014,,,,5500,,N/A,Bevan Brittan,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10328,,"Booker Depot , Void Service Charges",,Finance & Commercial,,,"Booker Depot , Void Service Charges",,,,,,15/10/2014,,,,5393.3,,N/A,Duncan Bailey Kennedy,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10568,,6 Cormarket: Refurbishment works,,Finance & Commercial,,,6 Cormarket: Refurbishment works,,,,,,14/11/2014,,,,11795.6,,N/A,Murrell Estates  Ltd                 Cis,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10695,,Wycombe Air Park - Professional Fees,,Finance & Commercial,,,Wycombe Air Park - Professional Fees,,,,,,28/11/2014,,,,10000,,N/A,Bevan Brittan,,,,,,,,,
