Publisher Label,Publisher URI,Organisationname,OrganisationCode,Effectivedate,ContractReferencenumber,OpenContractingID,TitleoftheAgreement,Contracttype,Serviceresponsible,ServiceCategorylabel,ServicecategoryURI,Descriptionofgoodsandservices,Procurementclassification,CPVlabel,CPVcode,Proclasslabel,Proclasscode,Contractstartdate,Enddate,Reviewdate,Lastextensiondate,Contractvalue,Fixedorestimatedcost,IrrecoverableVAT,SupplierName,Supplierregisteredcompanynumber,Supplierregisteredcharitynumber,OthersupplierID,SMEsupplier,VCSEsupplier,VCSEsuppliertype,Nominatedcontactpointname,Nominatedcontactpointemail,NominatedcontactpointURL
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,45,,Public Convenience Cleaning,,Human Resources ICT/CSC & Shared Support Services,,,Public Convenience Cleaning,,,,,,05/07/2010,04/07/2015,30/04/2015,,597090,,,Wettons,,,,,,,,Paul.Bryan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,270,,Revenues enforcement agents,,Finance & Commercial,,,Revenues enforcement agents,,,,,,01/03/2015,28/02/2017,01/12/2016,28/02/2019,0,,,Bristow and Sutor ltd,,,,,,,,andy.green'wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,270,,Revenues enforcement agents,,Finance & Commercial,,,Revenues enforcement agents,,,,,,01/03/2015,28/02/2017,01/12/2016,28/02/2019,0,,,Newlyn PLC,,,,,,,,andy.green'wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,270,,Revenues enforcement agents,,Finance & Commercial,,,Revenues enforcement agents,,,,,,01/03/2015,28/02/2017,01/12/2016,28/02/2019,0,,,Chandlers Ltd,,,,,,,,andy.green'wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,135,,Stationery & office consumables,,Finance & Commercial,,,Stationery & office consumables,,,,,,01/07/2013,29/07/2016,04/04/2016,,75000,,,Lyreco,,,,,,,,Simon.Blackett@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,251,,Strategic Housing Market Assessment,,Planning & Sustainability,,,Strategic Housing Market Assessment,,,,,,27/03/2012,27/02/2015,02/03/2015,,29850,,,ORS,,,,,,,,Ian.Manktelow@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,81,,supply Nhh Electricity,,Finance & Commercial,,,supply Nhh Electricity,,,,,,01/04/2014,31/03/2016,01/09/2015,,60000,,,British Gas via OGC,,,,,,,,Simon.Blackett@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,97,,Supply of Electricity HH,,Finance & Commercial,,,Supply of Electricity HH,,,,,,01/10/2015,30/09/2016,02/03/2016,,116000,,,EDF,,,,,,,,Simon.Blackett@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,98,,Supply of gas,,Finance & Commercial,,,Supply of gas,,,,,,01/10/2015,30/09/2016,02/03/2016,,60000,,,Corona,,,,,,,,Simon.Blackett@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,80,,Supply of non-metered electricity,,Finance & Commercial,,,Supply of non-metered electricity,,,,,,01/10/2015,30/09/2016,02/03/2016,,16000,,,EDF Energy,,,,,,,,Simon.Blackett@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,150,,Telephone call charges & line rental,,Finance & Commercial,,,Telephone call charges & line rental,,,,,,01/10/2014,30/09/2015,02/02/2015,,38000,,,British Telecom,,,,,,,,Simon.Blackett@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,151,,Treasury Management Fund Managers Fees. (Hold funds on our behalf charge as % of funds held).,,Finance & Commercial,,,Treasury Management Fund Managers Fees. (Hold funds on our behalf charge as % of funds held).,,,,,,01/04/2015,31/03/2016,27/02/2016,,40000,,,Investec Asset Management,,,,,,,,Steve.Richardson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,65,,Treasury Management Services. (Market intelligence and advice).,,Finance & Commercial,,,Treasury Management Services. (Market intelligence and advice).,,,,,,01/04/2015,31/03/2017,27/02/2016,,15000,,,Capita Treasury  Management  Services,,,,,,,,Steve.Richardson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,266,,UPT terminals ANPR Veripark machines,,Environment,,,UPT terminals ANPR Veripark machines,,,,,,22/04/2013,31/05/2016,05/12/2015,,15000,,,Wild Yeast Ltd - Xenco,,,,,,,,Robin.Evans@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,323,,Wallgate services in public toilets,,Human Resources ICT/CSC & Shared Support Services,,,Wallgate services in public toilets,,,,,,01/04/2015,31/03/2016,28/02/2016,,6300,,,Wallgate Ltd,,,,,,,,Paul.Bryan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,232,,Waste collection/ refuse collection,,Environment,,,Waste collection/ refuse collection,,,,,,04/03/2013,02/03/2020,02/03/2018,20/03/2034,49000000,,,Serco,,,,,,,,Caroline.Hughes@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,116,,Water and Air Hygiene,,Human Resources ICT/CSC & Shared Support Services,,,Water and Air Hygiene,,,,,,01/05/2015,30/04/2018,04/05/2015,,15000,,,SMS ltd,,,,,,,,Paul.Bryan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,127,,Web Control and Blackspider,,Human Resources ICT/CSC & Shared Support Services,,,Web Control and Blackspider,,,,,,01/04/2015,31/03/2017,01/08/2016,,45000,,,Websense (Via Civica),,,,,,,,Mary.Hayward-Ord@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,247,,Wycombe Sports Centre main contractor,,Finance & Commercial,,,"Construction of new Sports Centre, Foodhall, Coachway park and ride, spine road and other infrastructure",,,,,,01/04/2014,30/11/2015,27/02/2015,,35968000,,,Willmott Dixon,,,,,,,,Charles.Brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC10950,,Suppply and install DDA compliant Multi play,,COMMUNITY,,,Suppply and install DDA compliant Multi play,,,,,,06/01/2015,,,,19995,,,Safe & Sound Playgrounds Ltd,S00463,,,,,,,elaine.jewell@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC10958,,Quaker Burial Ground - Construction of Blocke,,COMMUNITY,,,Quaker Burial Ground - Construction of Blocke,,,,,,06/01/2015,,,,6577.69,,,Clives Drives Ltd,C00223,,,,,,,sarah.randall@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC10971,,Wycombe Museum improvements,,COMMUNITY,,,Wycombe Museum improvements,,,,,,07/01/2015,,,,8000,,,Purcell Miller Tritton Llp,P00433,,,,,,,catherine.silvadonayre@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC10981,,Chelsea's Choice production 2015,,COMMUNITY,,,Chelsea's Choice production 2015,,,,,,07/01/2015,,,,10000,,,Alterego Creative Solutions Ltd,A00585,,,,,,,gillian.stimpson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC10986,,Risborough Springs - Removal of Ecosystem as,,COMMUNITY,,,Risborough Springs - Removal of Ecosystem as,,,,,,08/01/2015,,,,7495.9,,,Tencer Ltd,T00009,,,,,,,sarah.randall@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11078,,Wycombe District Athletics Complex / Equipmen,,COMMUNITY,,,Wycombe District Athletics Complex / Equipmen,,,,,,19/01/2015,,,,8950,,,Adventure Learning Foundation,A00584,,,,,,,sarah.randall@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11114,,CCTV: BT Fibre ciruits - rent from 30/12/14 t,,COMMUNITY,,,CCTV: BT Fibre ciruits - rent from 30/12/14 t,,,,,,22/01/2015,,,,10707.17,,,Bt Redcare,B00288,,,,,,,sarah.randall@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11150,,Wycombe District Athletics Complex / Enhancem,,COMMUNITY,,,Wycombe District Athletics Complex / Enhancem,,,,,,27/01/2015,,,,9583,,,Adventure Learning Foundation,A00584,,,,,,,sarah.randall@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11169,,1385 local pupils to attend Hazard Alley duri,,COMMUNITY,,,1385 local pupils to attend Hazard Alley duri,,,,,,28/01/2015,,,,10041.25,,,Safety Centre Ltd,S00164,,,,,,,gillian.stimpson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11174,,Wycombe Sports Centre - Glass Safety Film,,COMMUNITY,,,Wycombe Sports Centre - Glass Safety Film,,,,,,29/01/2015,,,,11408.5,,,Places For People Leisure Management Ltd,P00446,,,,,,,sarah.randall@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11202,,Supply of plants as per quote 4th Feb,,COMMUNITY,,,Supply of plants as per quote 4th Feb,,,,,,04/02/2015,,,,5329.58,,,Babylon Plants,B00643,,,,,,,sarah.randall@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11272,,Carry out in park and in street survey,,COMMUNITY,,,Carry out in park and in street survey,,,,,,11/02/2015,,,,7495,,,C M Research,C00129,,,,,,,sarah.randall@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11295,,Design and applications,,COMMUNITY,,,Design and applications,,,,,,13/02/2015,,,,5000,,,Purcell Miller Tritton Llp,P00433,,,,,,,catherine.silvadonayre@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11384,,Bellfield House: Various works,,COMMUNITY,,,Bellfield House: Various works,,,,,,26/02/2015,,,,7554,,,Marlin Services Ltd                  Cis,M00017,,,,,,,catherine.silvadonayre@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11395,,Lights for galleries,,COMMUNITY,,,Lights for galleries,,,,,,27/02/2015,,,,5630,,,Museum & Gallery Lighting Ltd,M00468,,,,,,,catherine.silvadonayre@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11423,,Delivery of workshops and associated costs,,COMMUNITY,,,Delivery of workshops and associated costs,,,,,,03/03/2015,,,,7173,,,Equalitech,E00308,,,,,,,catherine.silvadonayre@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11480,,Theatre in the Villages expenses,,COMMUNITY,,,Theatre in the Villages expenses,,,,,,05/03/2015,,,,10310,,,Aylesbury Vale District Council,A00126,,,,,,,catherine.silvadonayre@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11490,,Management Fee 2015/16 � First Quarter,,COMMUNITY,,,Management Fee 2015/16 � First Quarter,,,,,,06/03/2015,,,,31500,,,Chiltern Rangers Cic,C00803,,,,,,,elaine.jewell@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11518,,Supply & install play equipment at Rennie Clo,,COMMUNITY,,,Supply & install play equipment at Rennie Clo,,,,,,10/03/2015,,,,59999.74,,,Playdale                             Cis,P00095,,,,,,,elaine.jewell@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11547,,Bellfield House: Additional Garden Works,,COMMUNITY,,,Bellfield House: Additional Garden Works,,,,,,12/03/2015,,,,6305,,,Marlin Services Ltd                  Cis,M00017,,,,,,,catherine.silvadonayre@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11602,,Telecoms Rent Review & Negotiations for 3 sit,,COMMUNITY,,,Telecoms Rent Review & Negotiations for 3 sit,,,,,,19/03/2015,,,,9605.35,,,Batchellor Monkhouse,B00650,,,,,,,sarah.randall@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11728,,Desborough Rec pump chamber works final 70%,,COMMUNITY,,,Desborough Rec pump chamber works final 70%,,,,,,31/03/2015,,,,10733.06,,,Createability - Cis,C00810,,,,,,,sarah.randall@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11254,,WDC Times Spring Edition 2015 Printing,,DEMOCRATIC LEGAL AND POLICY,,,WDC Times Spring Edition 2015 Printing,,,,,,10/02/2015,,,,5900,,,Swan Print,S00645,,,,,,,catherine.silvadonayre@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11255,,WDC Times Spring Edition 2015 Distribution,,DEMOCRATIC LEGAL AND POLICY,,,WDC Times Spring Edition 2015 Distribution,,,,,,10/02/2015,,,,7191.31,,,Lds Limited,L00298,,,,,,,catherine.spalton@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11271,,Practical Law - PLC Subscription 2015,,DEMOCRATIC LEGAL AND POLICY,,,Practical Law - PLC Subscription 2015,,,,,,11/02/2015,,,,6858,,,Thomson Reuters,T00337,,,,,,,Sabah.siddiq@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11273,,3rd quarter FYE 31 March 2015 Audit sevices a,,DEMOCRATIC LEGAL AND POLICY,,,3rd quarter FYE 31 March 2015 Audit sevices a,,,,,,11/02/2015,,,,28728,,,Ernst & Young Llp,E00293,,,,,,,charles.meakings@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11337,,"Ballot Boxes x 50, polling booths x 100",,DEMOCRATIC LEGAL AND POLICY,,,"Ballot Boxes x 50, polling booths x 100",,,,,,20/02/2015,,,,33215,,,Pakflatt Uk Ltd,P00369,,,,,,,charles.meakings@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11422,,Legal Fees,,DEMOCRATIC LEGAL AND POLICY,,,Legal Fees,,,,,,03/03/2015,,,,9930,,,Maislarry And Co Limited,M00406,,,,,,,Sabah.siddiq@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11510,,HNL postage March 2015,,DEMOCRATIC LEGAL AND POLICY,,,HNL postage March 2015,,,,,,10/03/2015,,,,17890.33,,,Print Image Facilities Llp,P00431,,,,,,,charles.meakings@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11703,,Top Tasks user testing for website,,DEMOCRATIC LEGAL AND POLICY,,,Top Tasks user testing for website,,,,,,27/03/2015,,,,13250,,,The Ux Agency,U00094,,,,,,,catherine.spalton@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11727,,Local Land Charge fees January/feb/march 2015,,DEMOCRATIC LEGAL AND POLICY,,,Local Land Charge fees January/feb/march 2015,,,,,,31/03/2015,,,,20937,,,Bucks County Council,B00048,,,,,,,charles.meakings@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC10988,,Fee note of Peter Oldham QC dated 29.12.14,,ENVIRONMENT,,,Fee note of Peter Oldham QC dated 29.12.14,,,,,,08/01/2015,,,,5835,,,Peter Oldham,O00100,,,,,,,robin.evans@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11017,,2 x autodiallers,,ENVIRONMENT,,,6 x autodiallers,,,,,,12/01/2015,,,,5934,,,Chiltern Lift Co Ltd,C00091,,,,,,,robin.evans@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11187,,Year 3 licences,,ENVIRONMENT,,,Year 3 licences & maintenance,,,,,,02/02/2015,,,,5112.2,,,Parking Pal Ltd,P00432,,,,,,,simon.blackett@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11386,,Kiosk spares for stock,,ENVIRONMENT,,,Kiosk spares for stock,,,,,,26/02/2015,,,,7670,,,Parking Pal Ltd,P00432,,,,,,,robin.evans@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11425,,Part Funding,,ENVIRONMENT,,,Part Funding,,,,,,03/03/2015,,,,5768,,,Chiltern District Council,C00225,,,,,,,keith.coldham@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11607,,Professional Fees,,ENVIRONMENT,,,Professional Fees,,,,,,19/03/2015,,,,6526.6,,,Hand Drawn Studio Ltd,H00384,,,,,,,caroline.hughes@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11608,,Joint Waste Client Team,,ENVIRONMENT,,,Joint Waste Client Team,,,,,,19/03/2015,,,,110264,,,Chiltern District Council,C00225,,,,,,,caroline.hughes@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC10998,,"Council Offices, Second Floor Building C (NHS",,HUMAN RESOURCES ICT & SHARED SUPPORT,,,"Council Offices, Second Floor Building C (NHS",,,,,,09/01/2015,,,,10040,,,Duncan Bailey Kennedy,D00300,,,,,,,john.mcmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC10999,,Refurbishment of Council Offices Building B L,,HUMAN RESOURCES ICT & SHARED SUPPORT,,,Refurbishment of Council Offices Building B L,,,,,,09/01/2015,,,,44838,,,Dab Lift & Electrical Services Ltd,D00271,,,,,,,john.mcmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11031,,Westbourne Street Critical Friend from 13 Jan,,PLANNING,,,Westbourne Street Critical Friend from 13 Jan,,,,,,13/01/2015,,,,10000,,,Drf Consulting Engineers Ltd,D00303,,,,,,,john.callaghan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11069,,Widmer End Traffic Calming,,PLANNING,,,Widmer End Traffic Calming,,,,,,16/01/2015,,,,45000,,,Bucks County Council,B00048,,,,,,,penelope.tollitt@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11184,,Supply & Install Christmas Lights as per quot,,HUMAN RESOURCES ICT & SHARED SUPPORT,,,Supply & Install Christmas Lights as per quot,,,,,,29/01/2015,,,,5221,,,Lamps And Tubes Illuminations Ltd,L00053,,,,,,,paul.bryan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11276,,Handy Cross Hub - appointment of Urban Future,,FINANCE & COMMERCIAL,,,Handy Cross Hub - appointment of Urban Future,,,,,,11/02/2015,,,,12000,,,Urban Futures Llp,U00092,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11278,,Westbourne Street Critical Friend from 10 Feb,,PLANNING,,,Westbourne Street Critical Friend from 10 Feb,,,,,,12/02/2015,,,,10000,,,Drf Consulting Engineers Ltd,D00303,,,,,,,john.callaghan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11316,,Capita resource (Kelway) for 2 office moves F,,HUMAN RESOURCES ICT & SHARED SUPPORT,,,Capita resource (Kelway) for 2 office moves F,,,,,,18/02/2015,,,,7258,,,Capita Secure Information Solutions Ltd,C00835,,,,,,,john.mcmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11454,,G91446/1/L 2015-16 Renewal,,FINANCE & COMMERCIAL,,,G91446/1/L 2015-16 Renewal,,,,,,05/03/2015,,,,22510,,,Canada Life,C00531,,,,,,,steve.richardson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11455,,18082134036,,FINANCE & COMMERCIAL,,,Insurance renewal,,,,,,05/03/2015,,,,21427.05,,,Zurich Municipal,Z00003,,,,,,,steve.richardson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11466,,LHA Software 2015/2016 (inv. 91330046),,FINANCE & COMMERCIAL,,,LHA Software 2015/2016 (inv. 91330046),,,,,,05/03/2015,,,,8756.56,,,Northgate Information Solutions,F00016,,,,,,,andy.green@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11472,,eCapture Service fees & Northgate APIs 2015/2,,FINANCE & COMMERCIAL,,,eCapture Service fees & Northgate APIs 2015/2,,,,,,05/03/2015,,,,14851,,,Northgate Information Solutions,F00016,,,,,,,andy.green@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11522,,Westbourne Street Critical Friend from 10 Mar,,PLANNING,,,Westbourne Street Critical Friend from 10 Mar,,,,,,10/03/2015,,,,10000,,,Drf Consulting Engineers Ltd,D00303,,,,,,,john.callaghan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11534,,furniture disposal QVR14,,HUMAN RESOURCES ICT & SHARED SUPPORT,,,furniture disposal QVR14,,,,,,12/03/2015,,,,5158,,,Clear Environmental (Office Clearance Ltd),C00830,,,,,,,john.mcmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/05/2015,WDC11562,,PostageCredtBought22JAN2015,,HUMAN RESOURCES ICT & SHARED SUPPORT,,,PostageCredtBought22JAN2015,,,,,,13/03/2015,,,,5000,,,Neopost Neofunds,N00093,,,,,,,paul.simmons@wycombe.gov,
