"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","29258","36333","Direct Military Support","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Audit and Assurance","3.00","Internal Audit"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Acoustics","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02014","8","56529","70663","Chief","10.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","29258","36333","E-Communcations","0.70","Communications"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Building Surveying","1.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Administrative Support","20.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02014","8","56529","70663","Team Member","2.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV10002","4","20837","33829","Domain Co-ordinator","1.88","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","29258","36333","EnvironmentalManagementAssessm","3.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Business Continuity","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","AeroEng(Aero/Struct/Mech)","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV10002","6","37977","51084","Programme Leader","3.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","29258","36333","Estates Management","2.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Business Management","11.87","Operational delivery"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","AeroEng(Electronics/Avionics)","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV10002","7","47472","60830","Programme Leader","13.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","29258","36333","External Communications","9.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Case Assessment","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Audit and Assurance","3.00","Internal Audit"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV10002","7","47472","60830","Specialist Advisors","2.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","29258","36333","Historical","3.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Civilian Training","2.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Business Management","115.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV10002","8","56529","70663","Domain Lead","9.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","29258","36333","Information Technology","22.59","Information Technology"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Commercial Operations","50.43","Procurement"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Case Assessment","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV10002","8","56529","70663","Specialist Advisors","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","29258","36333","Integrated Logistics Support","4.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Commercial Policy","1.00","Procurement"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Civilian HR Service Provider","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","29258","36333","Intelligence Analysis","2.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","LAN02001","1","13602","15959","Team Member","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Communication Planning","0.64","Communications"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Commercial Operations","2.00","Procurement"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","29258","36333","Internal Communications","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","LAN02001","2","13864","20628","Team Member","60.76","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Computer Science & Engineering","1.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Communication Planning","12.00","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","29258","36333","Inventory Management","2.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","LAN02001","3","17920","26235","Team Member","138.60","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Decision Support","19.94","Finance"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Communication Training","2.00","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","29258","36333","Knowledge Info Management","5.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","LAN02001","4","20837","33829","Team Leader","2.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Direct Military Support","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Community Development Work","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","29258","36333","Occupational Psychology","3.81","Psychology"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","LAN02001","4","20837","33829","Graduate Team Member","832.89","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","E-Communcations","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Community Service","26.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","29258","36333","Operational Analysis","6.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","LAN02001","5","29387","41774","Team Leader","16.40","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Energy Management","2.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Configuration Management","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","29258","36333","Performance Management","3.00","Internal Audit"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","LAN02001","5","29387","41774","Scientist/Analyst/Engineer","706.62","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","EnvironmentalManagementAssessm","21.48","Operational delivery"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Consultancy","5.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","29258","36333","Programme Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","LAN02001","6","37977","51084","Group Leader","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Estate Advice","34.34","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Contract Perf Meas & Mgnt","2.00","Procurement"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","29258","36333","Project Management","5.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","LAN02001","6","37977","51084","Operational Manager","12.59","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Estate Planning","3.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Customer Services","6.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","29258","36333","Quality Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","LAN02001","6","37977","51084","Principal","5.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Estate Surveying","36.60","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Customs & Immigratigration (MDP)","2.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","29258","36333","Reporting and Controls","11.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","LAN02001","6","37977","51084","Programme Manager","1.59","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Estates Management","130.46","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Decision Support","75.00","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","29258","36333","Risk Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","LAN02001","6","37977","51084","Programme Leader","4.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","External Communications","2.00","Communications"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Defence Export Services","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","29258","36333","Safety Management","3.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","LAN02001","6","37977","51084","Team Leader","257.44","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Forestry","3.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Design and Imagery","6.00","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","29258","36333","Safety,Health,Enviroment&Fire","25.01","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","LAN02001","6","37977","51084","Scientist/Analyst/Engineer","501.24","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Geospatial Analyst","6.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Direct Military Support","57.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","29258","36333","Secretariat & Private Office","13.21","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","LAN02001","7","47472","60830","Chief","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Housing Service Delivery","37.72","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","E-Communcations","4.00","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","29258","36333","Service HR Service Provider","5.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","LAN02001","7","47472","60830","Department Manager","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Information Technology","8.91","Information Technology"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Employee Representative","3.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","29258","36333","Soft Facilities Management","1.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","LAN02001","7","47472","60830","Group Leader","52.42","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Internal Communications","3.00","Communications"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Energy Management","2.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","29258","36333","Specialist Instruction","80.99","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","LAN02001","7","47472","60830","Operational Manager","0.61","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Knowledge Info Management","9.91","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Environmental Health","5.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","29258","36333","Statistical Analysis","2.00","Statisticians"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","LAN02001","7","47472","60830","Principal","17.49","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Legal","3.60","Law"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","EnvironmentalManagementAssessm","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","29258","36333","Teaching","3.81","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","LAN02001","7","47472","60830","Programme Manager","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Logistics [Trades]","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Estate Advice","5.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","29258","36333","Training Support","29.50","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","LAN02001","7","47472","60830","Programme Leader","0.41","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","MGS Unarmed Guarding","18.80","Operational delivery"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Estate Planning","4.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","29258","36333","Transaction Processing","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","LAN02001","7","47472","60830","Team Leader","7.50","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Natural Environment","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Estates Management","3.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","29258","36333","Transport & Movement","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","LAN02001","7","47472","60830","Scientist/Analyst/Engineer","223.14","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Performance Management","4.00","Internal Audit"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","External Communications","2.00","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Acoustics","3.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","LAN02001","8","56529","70663","Chief","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Programme Management","4.56","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Information Technology","62.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Administrative Support","52.25","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","LAN02001","8","56529","70663","Department Manager","11.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Project Management","53.60","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Integrated Logistics Support","2.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","AeroEng(Aero/Struct/Mech)","4.40","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","LAN02001","8","56529","70663","Head of Function","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Project Planning & Scheduling","0.59","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Inventory Management","4.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","AeroEng(Electronics/Avionics)","2.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","LAN02001","8","56529","70663","Principal","5.45","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Quantity Surveying","4.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","IT Security","1.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Business Continuity","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","LAN02001","8","56529","70663","Programme Leader","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Range Management","2.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Knowledge Info Management","9.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Business Management","36.70","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","LAN02001","8","56529","70663","Principal","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Reporting and Controls","7.00","Finance"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Legal","4.00","Law"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Civilian HR Service Provider","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","LAN02001","8","56529","70663","Team Leader","2.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Risk Management","2.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Information Technology","4.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Commercial Analysis","1.00","Procurement"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","LAN02001","8","56529","70663","Fellow/Senior Fellow/Senior Principal","33.92","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Safety Management","0.50","Operational delivery"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Logistics Management","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Communication Planning","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","LAN02001","9","67806","118634","Department Manager","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Safety,Health,Enviroment&Fire","3.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Material Accounting","4.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Community Service","6.94","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","LAN02001","9","67806","118634","Principal","4.03","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Secretariat & Private Office","14.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Museum","11.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Decision Support","53.99","Finance"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","LAN02001","9","67806","118634","Fellow/Senior Fellow/Senior Principal","7.63","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Security Advice","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Obsolete Security","5.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Design and Imagery","33.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Security Support","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Occupational Psychology","2.00","Psychology"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Direct Military Support","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Soft Facilities Management","10.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Photography","3.00","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Energy Management","7.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Sustainable Development","3.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Policy Advisor","4.00","Policy"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Environmental Health","3.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Technical [Trades]","2.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Programme Management","9.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","EnvironmentalManagementAssessm","8.80","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","C2","29258","36333","Transport & Movement","4.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Project Management","16.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Estate Planning","1.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Administrative Support","23.53","Operational delivery"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Range Management","7.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Estates Management","2.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Business Management","12.81","Operational delivery"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Reporting and Controls","7.00","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","External Communications","7.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Civilian Training","2.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Risk Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Government Quality Assurance","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Commercial Operations","27.35","Procurement"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Safety,Health,Enviroment&Fire","28.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Historical","7.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Consultancy","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Science&Technology Management","2.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Information Technology","53.58","Information Technology"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Decision Support","23.06","Finance"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Secretariat & Private Office","17.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Integrated Logistics Support","5.64","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Design and Imagery","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Security Advice","2.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Intelligence Analysis","21.30","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Employee Representative","2.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Security Management","11.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Inventory Management","8.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Energy Management","6.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Service HR Expert","16.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Knowledge Info Management","11.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","EnvironmentalManagementAssessm","8.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Service HR Service Provider","16.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Material Accounting","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Estate Advice","28.40","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Site Estate","2.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Museum","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Estate Surveying","5.03","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","29258","36333","Soft Facilities Management","12.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","D","23427","29092","Occupational Psychology","1.00","Psychology"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","26677","D","23427","29092","Estates Management","88.95","Property And Asset Management"
