Organisation name,Organisation Code,Effective Date,Contract Reference number / ID,Open Contracting ID,Title of the Agreement,Contract type,Directorate / service responsible,Service Category label,Service category URI,Description of goods and services,Procurement classification: Council's procurement category label,Procurement classification: CPV label,Procurement classification: CPV code,Procurement classification: Proclass label,Procurement classification: Proclass code,Contract start date,End date,Review date,Last extension date,Contract value,Fixed cost / estimated cost,Irrecoverable VAT,Supplier name,Supplier registered company number,Supplier registered charity number,Other supplier ID,SME supplier,VCSE supplier,VCSE supplier type,Nominated contact point: name,Nominated contact point: email,Nominated contact point: URL
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN47408,,Public Health-Primary Care Contracts-Lot 1A,,PUBLIC HEALTH,,,Public Health-Primary Care Contracts-Lot 1A,PUBLIC HEALTH-HEALTH CHECKS,,,,,01/04/2015,,,,,Estimated,,CASTLE PARTNERSHIP,,,67337,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN47085,,Community Records Update,,PUBLIC HEALTH,,,Community Records Update,PUBLIC HEALTH-HEALTH CHECKS,,,,,01/04/2015,,,,,Estimated,,CASTLE PARTNERSHIP,,,67337,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN47088,,Stop Smoking Service Provision,,PUBLIC HEALTH,,,Stop Smoking Service Provision,PUBLIC HEALTH-SMOKING CESSATION,,,,,01/04/2015,,,,,Estimated,,CASTLE PARTNERSHIP,,,67337,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN47089,,Substance Misuse Shared Support,,PUBLIC HEALTH,,,Substance Misuse Shared Support,DRUG AND ALCOHOL RECOVERY SERVICES,,,,,01/04/2015,,,,,Estimated,,CASTLE PARTNERSHIP,,,67337,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,No contract,,Pupil Premiun Funding For Looked After Children In Maintained Schools,,CHILDREN,,,Pupil Premiun Funding For Looked After Children In Maintained Schools,CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,,,,,01/01/2015,,,,,Estimated,,CASTLEDYKE PRIMARY SCHOOL,,,1989936,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BPN48639N,,Children's-Education Recoupment,,CHILDREN,,,Children's-Education Recoupment,CHILDREN'S-EDUCATION RECOUPMENT,,,,,01/01/2015,,,,,Estimated,,CATCH 22 CHARITY LIMITED,6577534,,623532,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,GUN36088F,,Fire - Catering Provisions,,FIRE,,,Fire - Catering Provisions,"FM-FOOD, CATERING & VENDING",,,,,01/04/2010,,,,50000,Estimated,,CATER FREEZE,,,67345,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN10209,,"The Gables, Dersingham Adult Res Contract 2012",,COMMUNITY SERVICES,,,"The Gables, Dersingham Adult Res Contract 2012",ADULT CARE-NURSING & RESIDENTIAL,,,,,19/12/2014,,,,0,Estimated,,CAVELL & LIND LIMITED,4120855,,67362,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN42063H,,Pre-Placement Agreement For Care Homes Providing Residential And/Or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement For Care Homes Providing Residential And/Or Nursing Services 2008,ADULT CARE-NURSING & RESIDENTIAL,,,,,01/04/2012,,,,0,Estimated,,CAVENDISH CLOSE LTD,,,1011873,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN10100,,Pre-Placement Agreement For Care Homes Providing Residential And/Or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement For Care Homes Providing Residential And/Or Nursing Services 2008,ADULT CARE-NURSING & RESIDENTIAL,,,,,01/04/2012,,,,,Estimated,,CEDARWOOD NURSING HOME LIMITED,4275512,,263761,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,AQN48262,,Geotechnical Laboratory/On-Site Services,,ETD,,,Geotechnical Laboratory/On-Site Services,"LABORATORY, TESTING & CALIBRATION",,,,,01/10/2015,01/09/2017,,01/11/2018,5000,Estimated,,CELTEST LIMITED,,,138046,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,GON49216A,,"Ready Mixed Concrete Framework, Terms Of Ncct41018 Apply",,ETD,,,"Ready Mixed Concrete Framework, Terms Of Ncct41018 Apply",HIGHWAYS-SUPPLIES & EQUIPMENT,,,,,20/04/2016,30/04/2018,,30/04/2020,270000,Estimated,,CEMEX UK OPERATIONS LIMITED,gb/00658390,,104398,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BUN43890,,Sheltered Scheme,,COMMUNITY SERVICES,,,Sheltered Scheme,HOUSING-RELATED & FLOATING SUPPORT,,,,,20/01/2014,,,,,Estimated,,CENTRAL & CECIL,,,143830,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,AON45308,,Removal Of Bodies,,RESOURCES,,,Removal Of Bodies,CORONER'S AND FUNERAL SERVICES,,,,,01/01/2015,31/12/2018,,01/03/2019,48000,Estimated,,CENTRAL ENGLAND CO-OPERATIVE,,,1509786,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN47687,,Primary Care Contracts - Lot 1A: The Identification And Invitation Of The Eligible Population,,PUBLIC HEALTH,,,Primary Care Contracts - Lot 1A: The Identification And Invitation Of The Eligible Population,PUBLIC HEALTH-HEALTH CHECKS,,,,,01/04/2015,,,,,Estimated,,CENTRAL SURGERY PARTNERSHIP,,,67384,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,GON42491,,Supply & Repair Of Vehicle Tyres - Terms Of Espo Contract 222 Apply,,GENERIC,,,Supply & Repair Of Vehicle Tyres - Terms Of Espo Contract 222 Apply,VEHICLE & PLANT PARTS MECH REPAIR & MTCE,,,,,23/01/2014,31/12/2017,,31/12/2017,,Estimated,,STAPLETON'S TYRE SERVICES LIMITED,,,183310,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN43301,,Spot Purchased Day Care For Adults (Centre '81),,COMMUNITY SERVICES,,,Spot Purchased Day Care For Adults (Centre '81),ADULT CARE-DAY/COMMUNITY/WORK SUPPORT,,,,,01/01/2000,,,,0,Estimated,,CENTRE 81 LIMITED,3027092,,67387,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BXN42286,,External Training,,GENERIC,,,External Training,HR-TRAINING,,,,,01/10/2013,30/06/2020,,30/06/2020,50000,Estimated,,CENTRE FOR EFFECTIVE DISPUTE RESOLUTION,,,118562,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,AXN48362,,Construction Training,,GENERIC,,,Construction Training,HR-TRAINING,,,,,19/11/2015,31/03/2016,,,50000,Estimated,,CENTURY TRAINING,,,1789820,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN10163,,Care Home And Care Homes With Nursing For Adults April 2012,,COMMUNITY SERVICES,,,Care Home And Care Homes With Nursing For Adults April 2012,ADULT CARE-NURSING & RESIDENTIAL,,,,,01/04/2012,,,,0,Estimated,,CEPHAS CARE LIMITED,4740011,,163634,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,APN48673,,Intervention Service Support - Music,,CHILDREN,,,Intervention Service Support - Music,SCHOOLS-PROFESSIONAL,,,,,24/02/2016,01/05/2017,,01/05/2017,12000,Estimated,,CERI PETERSON,,,1986943,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN42298A,,Pre-Placement Agreement For Care Homes Providing Residential And/Or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement For Care Homes Providing Residential And/Or Nursing Services 2008,ADULT CARE-NURSING & RESIDENTIAL,,,,,01/04/2012,,,,0,Estimated,,CHALEMERE LTD,,,1176762,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,AXN42034F,,Public Analyst,,ETD,,,Public Analyst,"LABORATORY, TESTING & CALIBRATION",,,,,01/10/2013,01/03/2017,,01/10/2017,50000,Estimated,,CHANDLERS BUILDING SURVEYORS LTD,,,924791,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BXN41349J,,External Training,,GENERIC,,,External Training,HR-TRAINING,,,,,21/05/2013,30/06/2020,,30/06/2020,50000,Estimated,,CHANGE CONSULTANCY & TRAINING LTD,,,67406,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BXN41349K,,External Training,,GENERIC,,,External Training,HR-TRAINING,,,,,21/05/2013,30/06/2020,,30/06/2020,50000,Estimated,,CHARACTERS (DRAMA BASED LEARNING) LIMITED,gb/05944117,,723732,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN42298N,,Pre-Placement Agreement For Care Homes Providing Residential And/Or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement For Care Homes Providing Residential And/Or Nursing Services 2008,ADULT CARE-NURSING & RESIDENTIAL,,,,,01/04/2012,,,,0,Estimated,,CHARING GARDENS LTD,,,1002769,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,GUN36003B,,Books & Publications,,COMMUNITY SERVICES,,,Books & Publications,"BOOKS, CDS, DVDS & LEARNING MATERIALS",,,,,01/03/2011,30/03/2018,,30/03/2018,,Estimated,,CHARTERED INSTITUTE OF ENVIRONMENTAL HEALTH,,,113548,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BXN41945BL,,Subscriptions To Professional Bodies.,,GENERIC,,,Subscriptions To Professional Bodies.,SUBSCRIPTIONS,,,,,08/10/2013,31/08/2020,,31/08/2020,50000,Estimated,,CHARTERED INSTITUTE OF INTERNAL AUDITORS (UK & IRELAND) LTD,,,115776,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BXN41365E,,External Training,,GENERIC,,,External Training,HR-TRAINING,,,,,23/05/2013,30/06/2020,,30/06/2020,50000,Estimated,,CHARTERED INSTITUTE OF INTERNAL AUDITORS (UK & IRELAND) LTD,,,115776,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BXN47969,,External Training,,RESOURCES,,,External Training,HR-TRAINING,,,,,01/07/2015,,,,50000,Estimated,,CHARTERED INSTITUTE OF PAYROLL PROFESSIONALS,,,1937842,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN44549,,Care Homes And Care Homes With Nursing : 2008 Out Of County (Chase House Ltd - Chase House Nursing Home),,COMMUNITY SERVICES,,,Care Homes And Care Homes With Nursing : 2008 Out Of County (Chase House Ltd - Chase House Nursing Home),ADULT CARE-NURSING & RESIDENTIAL,,,,,01/01/2016,,,,,Estimated,,CHASE HOUSE LTD,,,1392774,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN44444,,Care Homes And Care Homes With Nursing : 2008 Out Of County (Cheerhealth Ltd - Bedhampton Nursing Home & Scu Nursing Home),,COMMUNITY SERVICES,,,Care Homes And Care Homes With Nursing : 2008 Out Of County (Cheerhealth Ltd - Bedhampton Nursing Home & Scu Nursing Home),ADULT CARE-NURSING & RESIDENTIAL,,,,,01/01/2016,01/12/2016,,,,Estimated,,CHEER HEALTH LTD T/A BEDHAMPTON NURSING HOME,,,1386861,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BXN41392W,,Out Of County Schools - Chelfham Senior School (Priory),,CHILDREN,,,Out Of County Schools - Chelfham Senior School (Priory),CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,,,,,,,,,,Estimated,,PRIORY EDUCATION SERVICES LIMITED,6244880,,122871,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BXN41642,,Educational Advisers,,GENERIC,,,Educational Advisers,SCHOOLS-PROFESSIONAL,,,,,31/07/2013,30/06/2020,,30/06/2020,50000,Estimated,,CHERISH WATTON,,,678715,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN42097G,,Pre-Placement Agreement For Care Homes Providing Residential And/Or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement For Care Homes Providing Residential And/Or Nursing Services 2008,ADULT CARE-NURSING & RESIDENTIAL,,,,,01/04/2012,,,,,Estimated,,CHERITON CARE HOME,,,1079910,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,GXN45345,,Maintenance & Support Of Telephone System For Breckland District Council,,RESOURCES,,,Maintenance & Support Of Telephone System For Breckland District Council,"ICT-NETWORKS, TELEPHONY & RADIOCOMMS",,,,,13/02/2015,31/03/2016,,,6000,Estimated,,CHESS TELECOM,,,1567759,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN47108,,Community Records Update,,PUBLIC HEALTH,,,Community Records Update,PUBLIC HEALTH-HEALTH CHECKS,,,,,01/04/2015,,,,,Estimated,,CHET VALLEY MEDICAL PRACTICE,,,625536,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN47107,,Delivery Of The Nhs Health Check,,PUBLIC HEALTH,,,Delivery Of The Nhs Health Check,PUBLIC HEALTH-HEALTH CHECKS,,,,,01/04/2015,,,,,Estimated,,CHET VALLEY MEDICAL PRACTICE,,,625536,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN47106,,The Identification And Invitation Of The Eligible Population,,PUBLIC HEALTH,,,The Identification And Invitation Of The Eligible Population,PUBLIC HEALTH-HEALTH CHECKS,,,,,01/04/2015,,,,,Estimated,,CHET VALLEY MEDICAL PRACTICE,,,625536,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN47109,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",,PUBLIC HEALTH,,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",PUBLIC HEALTH-SEXUAL HEALTH,,,,,01/04/2015,,,,,Estimated,,CHET VALLEY MEDICAL PRACTICE,,,625536,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN47112,,Substance Misuse Shared Support,,PUBLIC HEALTH,,,Substance Misuse Shared Support,DRUG AND ALCOHOL RECOVERY SERVICES,,,,,01/04/2015,,,,,Estimated,,CHET VALLEY MEDICAL PRACTICE,,,625536,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN47111,,Stop Smoking Service Provision,,PUBLIC HEALTH,,,Stop Smoking Service Provision,PUBLIC HEALTH-SMOKING CESSATION,,,,,01/04/2015,,,,,Estimated,,CHET VALLEY MEDICAL PRACTICE,,,625536,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN47110,,Fitting And Management Of Contraceptive Implants & Intra Uterine Devices/Intra Uterine Systems,,PUBLIC HEALTH,,,Fitting And Management Of Contraceptive Implants & Intra Uterine Devices/Intra Uterine Systems,PUBLIC HEALTH-SEXUAL HEALTH,,,,,01/04/2015,,,,,Estimated,,CHET VALLEY MEDICAL PRACTICE,,,625536,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BXN41859K,,Subscriptions To Professional Bodies,,GENERIC,,,Subscriptions To Professional Bodies,SUBSCRIPTIONS,,,,,01/10/2013,01/08/2020,,31/08/2020,60000,Estimated,,CHIEF FIRE OFFICERS ASSOCIATION,,,101079,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN42097K,,Pre-Placement Agreement For Care Homes Providing Residential And/Or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement For Care Homes Providing Residential And/Or Nursing Services 2008,ADULT CARE-NURSING & RESIDENTIAL,,,,,01/04/2012,,,,,Estimated,,CHIGWELL HOMES LTD T/A MARCRIS HOUSE,,,1038766,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN44711,,Schools-Professional,,CHILDREN,,,Schools-Professional,SCHOOLS-PROFESSIONAL,,,,,01/04/2014,31/03/2018,,31/03/2018,800000,Estimated,,CHILD & EDUCATIONAL PSYCHOLOGY PRACTICE,,,1383821,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,APN48298,,Serious Cases Lead Reviewer,,CHILDREN,,,Serious Cases Lead Reviewer,SAFEGUARDING-PROFESSIONAL SERVICES,,,,,22/10/2015,21/10/2016,,21/10/2016,50000,Estimated,,CHILDREN ACT ENTERPRISES LIMITED,,,67446,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN42196,,Education Out Of County School Fees,,CHILDREN,,,Education Out Of County School Fees,CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,,,,,,,,,,Estimated,,CHILDREN'S OCCUPATIONAL THERAPY CONSULTANCY LIMITED,gb/05910820,,127294,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN10412,,Care Home And Care Homes With Nursing For Adults April 2012,,COMMUNITY SERVICES,,,Care Home And Care Homes With Nursing For Adults April 2012,ADULT CARE-NURSING & RESIDENTIAL,,,,,01/04/2012,,,,0,Estimated,,CHOICECARE 2000 LIMITED,3673267,,67458,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN10777,,Pre-Placement Agreement For Care Homes Providing Residential And/Or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement For Care Homes Providing Residential And/Or Nursing Services 2008,ADULT CARE-NURSING & RESIDENTIAL,,,,,01/04/2012,,,,0,Estimated,,CHOSEN CARE LIMITED,gb/04408664,,749764,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BXN41349N,,External Training,,GENERIC,,,External Training,HR-TRAINING,,,,,21/05/2013,30/06/2020,,30/06/2020,50000,Estimated,,CHRIS KELLY,,,67462,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BXN40579,,Provision Of Care Farm Sessions,,COMMUNITY SERVICES,,,Provision Of Care Farm Sessions,HR-TRAINING,,,,,01/03/2013,01/01/2017,,31/03/2017,40000,Estimated,,CHRIS MANNING,,,1075765,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,AUN41221X,,Shop Stock For Resale,,COMMUNITY SERVICES,,,Shop Stock For Resale,RETAIL-GOODS FOR RESALE,,,,,01/04/2013,30/09/2016,,,50000,Estimated,,CHRIS'S BOOKS LIMITED,gb/03640964,,67463,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN10318,,Pre-Placement Agreement For Care Homes Providing Residential And/Or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement For Care Homes Providing Residential And/Or Nursing Services 2008,ADULT CARE-NURSING & RESIDENTIAL,,,,,01/04/2012,,,,,Estimated,,CHRISTIAN ENTERPRISE FOUNDATION,,,113824,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN46616,,The Identification And Invitation Of The Eligible Population,,PUBLIC HEALTH,,,The Identification And Invitation Of The Eligible Population,PUBLIC HEALTH-HEALTH CHECKS,,,,,01/04/2015,,,,,Estimated,,CHURCH HILL SURGERY,,,96853,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN46617,,Delivery Of The Nhs Health Check,,PUBLIC HEALTH,,,Delivery Of The Nhs Health Check,PUBLIC HEALTH-HEALTH CHECKS,,,,,01/04/2015,,,,,Estimated,,CHURCH HILL SURGERY,,,96853,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN46621,,Stop Smoking Service Provision,,PUBLIC HEALTH,,,Stop Smoking Service Provision,PUBLIC HEALTH-SMOKING CESSATION,,,,,01/04/2015,,,,,Estimated,,CHURCH HILL SURGERY,,,96853,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN46618,,Community Records Update,,PUBLIC HEALTH,,,Community Records Update,PUBLIC HEALTH-HEALTH CHECKS,,,,,01/04/2015,,,,,Estimated,,CHURCH HILL SURGERY,,,96853,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN46619,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",,PUBLIC HEALTH,,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",PUBLIC HEALTH-SEXUAL HEALTH,,,,,01/04/2015,,,,,Estimated,,CHURCH HILL SURGERY,,,96853,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN46620,,Fitting And Management Of Contraceptive Implants & Intra Uterine Devices/Intra Uterine Systems,,PUBLIC HEALTH,,,Fitting And Management Of Contraceptive Implants & Intra Uterine Devices/Intra Uterine Systems,PUBLIC HEALTH-SEXUAL HEALTH,,,,,01/04/2015,,,,,Estimated,,CHURCH HILL SURGERY,,,96853,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,GFN48586,,Fire Safety Products & Services - Espo 225 Terms Apply,,GENERIC,,,Fire Safety Products & Services - Espo 225 Terms Apply,FM-SECURITY & SAFETY,,,,,31/12/2015,11/01/2018,,18/01/2020,,Estimated,,CHURCHES FIRE SECURITY LIMITED,,,1979932,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BPN49369,,Children's-Cwd Short Breaks,,CHILDREN,,,Children's-Cwd Short Breaks,CHILDREN'S-CWD SHORT BREAKS,,,,,01/04/2011,31/03/2017,,31/05/2017,8800,Estimated,,CHURCHILL PARK SCHOOL ,,,194496,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BPN49368G,,Children's-Education Recoupment,,CHILDREN,,,Children's-Education Recoupment,CHILDREN'S-EDUCATION RECOUPMENT,,,,,01/09/2014,31/08/2017,,31/08/2017,6084,Estimated,,CHURCHILL PARK SCHOOL ,,,194496,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN42210,,Education Out Of County School Fees,,CHILDREN,,,Education Out Of County School Fees,CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,,,,,,,,,,Estimated,,CIARANS SMILE OPTION INSTITUTE FUND,,,81667,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BXN41349O,,External Training,,GENERIC,,,External Training,HR-TRAINING,,,,,21/05/2013,30/06/2020,,30/06/2020,50000,Estimated,,CILIP,,,67474,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,AXN49500,,Activity Centre Management Centre Software,,CHILDREN,,,Activity Centre Management Centre Software,ICT-SOFTWARE & SAAS,,,,,08/08/2016,31/12/2017,,31/12/2017,,Estimated,,CINOLLA SOFTWARE LTD,,,1260814,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BON40236A,,Provision Of Interpretation And Translation Services,,ETD,,,Provision Of Interpretation And Translation Services,COMMUNICATIONS-TRANSLATION/INTERPRETING,,,,,15/03/2016,31/03/2017,,31/03/2017,150000,Estimated,,CINTRA TRANSLATION LTD,,,2032937,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,AON49760,,Written Translation (English To French And French To English),,RESOURCES,,,Written Translation (English To French And French To English),COMMUNICATIONS-TRANSLATION/INTERPRETING,,,,,03/04/2016,02/04/2023,,02/04/2023,250000,Estimated,,CINTRA TRANSLATION LTD,,,2032937,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BXN41945BC,,Subscriptions To Professional Bodies.,,GENERIC,,,Subscriptions To Professional Bodies.,SUBSCRIPTIONS,,,,,01/10/2013,31/08/2020,,31/08/2020,50000,Estimated,,CIPFA,,,81673,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BXN41354A,,External Training,,GENERIC,,,External Training,HR-TRAINING,,,,,21/05/2013,30/06/2020,,30/06/2020,50000,Estimated,,CIPFA,,,81673,,,,Procurement Sourcing Team,,
