"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"UK Statistics Authority","UK Statistics Authority","Population Statistics Division","26","HEO","25460","34680","Higher Executive Officer","4.59","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","Population Statistics Division","26","SEO","30995","41613","Senior Executive Officer","1.81","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","Population Statistics Division","26","SEO Specialist","32754","42445","Senior Research Officer","1.00","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","Web Data Access","42","EO","20239","29147","Executive Officer","1.00","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","Web Data Access","42","Grade 6","48867","67360","Grade 6","1.00","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","Web Data Access","42","Grade 7","43333","60342","Grade 7","1.00","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","Web Data Access","42","HEO","25460","34680","Higher Executive Officer","4.00","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","Web Data Access","42","SEO","30995","41613","Senior Executive Officer","2.81","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","The POP Team","5","AO","15631","21267","Administrative Officer","0.65","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","The POP Team","5","EO","20239","29147","Executive Officer","2.00","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","The POP Team","5","Grade 7","43333","60342","Grade 7","1.00","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","The POP Team","5","HEO","25460","34680","Higher Executive Officer","2.00","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","The POP Team","5","SEO","30995","41613","Senior Executive Officer","1.00","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","Applications Development and Support","35","AO","15631","21267","Administrative Officer","1.60","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","Applications Development and Support","35","EO","20239","29147","Executive Officer","2.44","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","Applications Development and Support","35","Grade 6","48867","67360","Grade 6","1.00","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","Applications Development and Support","35","HEO","25460","34680","Higher Executive Officer","1.00","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","Applications Development and Support","35","SEO","30995","41613","Senior Executive Officer","0.65","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","Population Methodology & Statistical Infrastructure","36","AO","15631","21267","Administrative Officer","14.06","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","Population Methodology & Statistical Infrastructure","36","EO","20239","29147","Executive Officer","13.88","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","Population Methodology & Statistical Infrastructure","36","Grade 7","43333","60342","Grade 7","2.70","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","Population Methodology & Statistical Infrastructure","36","HEO","25460","34680","Higher Executive Officer","12.46","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","Population Methodology & Statistical Infrastructure","36","SEO","30995","41613","Senior Executive Officer","6.49","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","Survey Methodology & Statistical Computing","37","AO","15631","21267","Administrative Officer","3.00","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","Survey Methodology & Statistical Computing","37","EO","20239","29147","Executive Officer","0.69","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","Strategy and Standards","45","AO","15631","21267","Administrative Officer","0.76","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","Strategy and Standards","45","EO","20239","29147","Executive Officer","1.81","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","Strategy and Standards","45","Grade 7","43333","60342","Grade 7","2.00","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","Strategy and Standards","45","SEO","30995","41613","Senior Executive Officer","1.49","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","UK Statistics Authority","2UK","Grade 6","48867","67360","Grade 6","0.72","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","UK Statistics Authority","1","Fast Stream","28960","35333","Assistant Statistician","1.00","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","UK Statistics Authority","1","EO","20239","29147","Executive Officer","1.00","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","UK Statistics Authority","1","Grade 6","48867","67360","Grade 6","1.00","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","UK Statistics Authority","1","Grade 7","43333","60342","Grade 7","3.00","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","UK Statistics Authority","1","HEO","25460","34680","Higher Executive Officer","2.00","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","UK Statistics Authority","1","SEO","30995","41613","Senior Executive Officer","1.00","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","UK Statistics Authority","1","SEO Specialist","32754","42445","Senior Research Officer","1.00","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","National Statisticians Office (Strategy)","14","HEO","25460","34680","Higher Executive Officer","1.00","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","UK Statistics Authority","5UK","Grade 7","43333","60342","Grade 7","1.00","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","National Statisticians Office (Operations)","13","AO","15631","21267","Administrative Officer","1.00","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","National Statisticians Office (Operations)","13","EO","20239","29147","Executive Officer","3.00","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","National Statisticians Office (Operations)","13","HEO","25460","34680","Higher Executive Officer","3.21","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","National Statisticians Office (Operations)","13","SEO","30995","41613","Senior Executive Officer","3.00","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","UK Statistics Authority","4UK","AO","15631","21267","Administrative Officer","1.00","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","UK Statistics Authority","4UK","EO","20239","29147","Executive Officer","1.00","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","UK Statistics Authority","4UK","Grade 6","48867","67360","Grade 6","1.59","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","UK Statistics Authority","4UK","Grade 7","43333","60342","Grade 7","7.54","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","UK Statistics Authority","4UK","SEO Specialist","32754","42445","Senior Research Officer","3.00","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","Finance","32","AA","13941","15164","Administrative assistant","0.65","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","Finance","32","EO","20239","29147","Executive Officer","2.67","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","Finance","32","HEO","25460","34680","Higher Executive Officer","3.00","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","Finance","32","SEO","30995","41613","Senior Executive Officer","1.00","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","Corporate Centre","2","EO","20239","29147","Executive Officer","3.00","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","Corporate Centre","2","Grade 7","43333","60342","Grade 7","2.00","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","Corporate Centre","2","HEO","25460","34680","Higher Executive Officer","1.00","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","Corporate Centre","2","HEO Specialist","25460","35333","Research Officer","1.00","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","Head of Operations","57","SEO","30995","41613","Senior Executive Officer","1.00","Operational Delivery"
"UK Statistics Authority","UK Statistics Authority","Business Indicators and Balance of Payments","19","Grade 7","43333","60342","Grade 7","0.81","Operational Research"
"UK Statistics Authority","UK Statistics Authority","Collection and Production Operations","50","EO","20239","29147","Executive Officer","1.00","Operational Research"
"UK Statistics Authority","UK Statistics Authority","Collection and Production Operations","50","SEO","30995","41613","Senior Executive Officer","1.00","Operational Research"
"UK Statistics Authority","UK Statistics Authority","National Accounts Methods and Development","48","Grade 6","48867","67360","Executive Officer","1.00","Operational Research"
"UK Statistics Authority","UK Statistics Authority","National Accounts Methods and Development","48","HEO","25460","34680","Higher Executive Officer","1.00","Operational Research"
"UK Statistics Authority","UK Statistics Authority","National Accounts Methods and Development","48","HEO Specialist","25460","35333","Research Officer","1.00","Operational Research"
"UK Statistics Authority","UK Statistics Authority","National Accounts Methods and Development","48","SEO","30995","41613","Senior Executive Officer","1.00","Operational Research"
"UK Statistics Authority","UK Statistics Authority","National Accounts Methods and Development","48","SEO Specialist","32754","42445","Senior Research Officer","1.00","Operational Research"
"UK Statistics Authority","UK Statistics Authority","ONS Social Survey","21","Grade 7","43333","60342","Grade 7","1.00","Operational Research"
"UK Statistics Authority","UK Statistics Authority","Beyond 2011","29","EO","20239","29147","Executive Officer","1.00","Operational Research"
"UK Statistics Authority","UK Statistics Authority","Beyond 2011","29","HEO Specialist","25460","35333","Research Officer","4.27","Operational Research"
"UK Statistics Authority","UK Statistics Authority","Beyond 2011","29","SEO Specialist","32754","42445","Senior Research Officer","2.90","Operational Research"
"UK Statistics Authority","UK Statistics Authority","2011 Census","30","Grade 7","43333","60342","Grade 7","1.00","Operational Research"
"UK Statistics Authority","UK Statistics Authority","2011 Census","30","HEO Specialist","25460","35333","Research Officer","0.60","Operational Research"
"UK Statistics Authority","UK Statistics Authority","2011 Census","30","SEO Specialist","32754","42445","Senior Research Officer","1.70","Operational Research"
"UK Statistics Authority","UK Statistics Authority","Population Methodology & Statistical Infrastructure","36","HEO Specialist","25460","35333","Assistant Methodologist","1.00","Operational Research"
"UK Statistics Authority","UK Statistics Authority","Population Methodology & Statistical Infrastructure","36","SEO Specialist","32754","42445","Methodologist","1.00","Operational Research"
"UK Statistics Authority","UK Statistics Authority","Population Methodology & Statistical Infrastructure","36","HEO Specialist","25460","35333","Research Officer","2.00","Operational Research"
"UK Statistics Authority","UK Statistics Authority","Survey Methodology & Statistical Computing","37","HEO Specialist","25460","35333","Assistant Methodologist","1.00","Operational Research"
"UK Statistics Authority","UK Statistics Authority","Survey Methodology & Statistical Computing","37","SEO Specialist","32754","42445","Methodologist","1.00","Operational Research"
"UK Statistics Authority","UK Statistics Authority","Beyond 2011","29","Grade 7","43333","60342","Grade 7","1.00","Policy"
"UK Statistics Authority","UK Statistics Authority","National Statisticians Office (Operations)","13","Grade 7","43333","60342","Grade 7","1.00","Policy"
"UK Statistics Authority","UK Statistics Authority","Service Centre","55","AO","15631","21267","Administrative Officer","1.00","Procurement"
"UK Statistics Authority","UK Statistics Authority","Service Centre","55","EO","20239","29147","Executive Officer","5.00","Procurement"
"UK Statistics Authority","UK Statistics Authority","Service Centre","55","Grade 6","48867","67360","Grade 6","1.00","Procurement"
"UK Statistics Authority","UK Statistics Authority","Service Centre","55","Grade 7","43333","60342","Grade 7","2.00","Procurement"
"UK Statistics Authority","UK Statistics Authority","Service Centre","55","HEO","25460","34680","Higher Executive Officer","5.00","Procurement"
"UK Statistics Authority","UK Statistics Authority","Service Centre","55","SEO","30995","41613","Senior Executive Officer","2.00","Procurement"
"UK Statistics Authority","UK Statistics Authority","Business Outputs and Developments","25","Grade 6","48867","67360","Grade 6","1.00","Programme and Project Management (PPM)"
"UK Statistics Authority","UK Statistics Authority","Business Outputs and Developments","25","Grade 7","43333","60342","Grade 7","1.00","Programme and Project Management (PPM)"
"UK Statistics Authority","UK Statistics Authority","Business Outputs and Developments","25","HEO","25460","34680","Higher Executive Officer","2.00","Programme and Project Management (PPM)"
"UK Statistics Authority","UK Statistics Authority","Business Outputs and Developments","25","SEO","30995","41613","Senior Executive Officer","3.00","Programme and Project Management (PPM)"
"UK Statistics Authority","UK Statistics Authority","Collection and Production Operations","50","Grade 7","43333","60342","Grade 7","2.00","Programme and Project Management (PPM)"
"UK Statistics Authority","UK Statistics Authority","National Accounts Coordination Division","16","Grade 7","43333","60342","Grade 7","1.00","Programme and Project Management (PPM)"
"UK Statistics Authority","UK Statistics Authority","National Accounts Coordination Division","16","SEO","30995","41613","Senior Executive Officer","1.00","Programme and Project Management (PPM)"
"UK Statistics Authority","UK Statistics Authority","National Accounts Methods and Development","48","HEO","25460","34680","Higher Executive Officer","1.00","Programme and Project Management (PPM)"
"UK Statistics Authority","UK Statistics Authority","Assurance","47","Grade 7","43333","60342","Grade 7","1.00","Programme and Project Management (PPM)"
"UK Statistics Authority","UK Statistics Authority","Assurance","47","HEO","25460","34680","Higher Executive Officer","1.00","Programme and Project Management (PPM)"
"UK Statistics Authority","UK Statistics Authority","Assurance","47","SEO","30995","41613","Senior Executive Officer","1.00","Programme and Project Management (PPM)"
"UK Statistics Authority","UK Statistics Authority","Organisational Capability","54","Grade 6","48867","67360","Grade 6","1.00","Programme and Project Management (PPM)"
"UK Statistics Authority","UK Statistics Authority","Portfolio Delivery Unit","56","HEO","25460","34680","Executive Officer","1.92","Programme and Project Management (PPM)"
"UK Statistics Authority","UK Statistics Authority","Service Centre","55","EO","20239","29147","Executive Officer","0.59","Programme and Project Management (PPM)"
"UK Statistics Authority","UK Statistics Authority","Service Centre","55","HEO","25460","34680","Higher Executive Officer","1.00","Programme and Project Management (PPM)"
"UK Statistics Authority","UK Statistics Authority","Beyond 2011","29","AO","15631","21267","Administrative Officer","1.00","Programme and Project Management (PPM)"
"UK Statistics Authority","UK Statistics Authority","Beyond 2011","29","EO","20239","29147","Executive Officer","1.00","Programme and Project Management (PPM)"
"UK Statistics Authority","UK Statistics Authority","Beyond 2011","29","Grade 7","43333","60342","Grade 7","1.00","Programme and Project Management (PPM)"
"UK Statistics Authority","UK Statistics Authority","Beyond 2011","29","HEO","25460","34680","Higher Executive Officer","3.60","Programme and Project Management (PPM)"
"UK Statistics Authority","UK Statistics Authority","2011 Census","30","Grade 7","43333","60342","Grade 7","1.00","Programme and Project Management (PPM)"
"UK Statistics Authority","UK Statistics Authority","2011 Census","30","HEO","25460","34680","Higher Executive Officer","3.68","Programme and Project Management (PPM)"
"UK Statistics Authority","UK Statistics Authority","Web Data Access","42","Grade 6","48867","67360","Grade 6","1.00","Programme and Project Management (PPM)"
"UK Statistics Authority","UK Statistics Authority","Web Data Access","42","Grade 7","43333","60342","Grade 7","1.59","Programme and Project Management (PPM)"
"UK Statistics Authority","UK Statistics Authority","Web Data Access","42","SEO","30995","41613","Senior Executive Officer","1.89","Programme and Project Management (PPM)"
"UK Statistics Authority","UK Statistics Authority","Applications Development and Support","35","Grade 7","43333","60342","Grade 7","1.00","Programme and Project Management (PPM)"
"UK Statistics Authority","UK Statistics Authority","Applications Development and Support","35","SEO","30995","41613","Senior Executive Officer","1.00","Programme and Project Management (PPM)"
"UK Statistics Authority","UK Statistics Authority","Population Methodology & Statistical Infrastructure","36","SEO Specialist","32754","42445","Senior Research Officer","0.81","Programme and Project Management (PPM)"
"UK Statistics Authority","UK Statistics Authority","Measuring National Well-being","18","Grade 7","43333","60342","Grade 7","1.00","Programme and Project Management (PPM)"
"UK Statistics Authority","UK Statistics Authority","Measuring National Well-being","18","SEO","30995","41613","Senior Executive Officer","1.81","Programme and Project Management (PPM)"
"UK Statistics Authority","UK Statistics Authority","Organisational Capability","54","Grade 7","43333","60342","Grade 7","1.00","Programme and Project Management (PPM)"
"UK Statistics Authority","UK Statistics Authority","Service Centre","55","EO","20239","29147","Executive Officer","2.00","Property and asset management"
"UK Statistics Authority","UK Statistics Authority","Service Centre","55","Grade 6","48867","67360","Grade 6","1.00","Property and asset management"
"UK Statistics Authority","UK Statistics Authority","Service Centre","55","Grade 7","43333","60342","Grade 7","3.00","Property and asset management"
"UK Statistics Authority","UK Statistics Authority","Service Centre","55","HEO","25460","34680","Higher Executive Officer","4.86","Property and asset management"
"UK Statistics Authority","UK Statistics Authority","Service Centre","55","SEO","30995","41613","Senior Executive Officer","4.00","Property and asset management"
"UK Statistics Authority","UK Statistics Authority","Crime Regional and Data Access","41","Grade 7","43333","60342","Grade 7","4.00","Social Research"
"UK Statistics Authority","UK Statistics Authority","Crime Regional and Data Access","41","HEO Specialist","25460","35333","Research Officer","3.49","Social Research"
"UK Statistics Authority","UK Statistics Authority","Crime Regional and Data Access","41","SEO Specialist","32754","42445","Senior Research Officer","5.36","Social Research"
"UK Statistics Authority","UK Statistics Authority","Measuring National Well-being","18","HEO Specialist","25460","35333","Research Officer","2.46","Social Research"
"UK Statistics Authority","UK Statistics Authority","Measuring National Well-being","18","SEO Specialist","32754","42445","Senior Research Officer","5.18","Social Research"
"UK Statistics Authority","UK Statistics Authority","Public Policy Analysis","52","EO","20239","29147","Executive Officer","1.00","Social Research"
"UK Statistics Authority","UK Statistics Authority","Public Policy Analysis","52","Grade 7","43333","60342","Grade 7","3.00","Social Research"
"UK Statistics Authority","UK Statistics Authority","Public Policy Analysis","52","Grade 7","43333","60342","Grade 7","0.79","Social Research"
"UK Statistics Authority","UK Statistics Authority","Public Policy Analysis","52","HEO Specialist","25460","35333","Research Officer","11.00","Social Research"
"UK Statistics Authority","UK Statistics Authority","Public Policy Analysis","52","SEO","30995","41613","Senior Executive Officer","1.00","Social Research"
"UK Statistics Authority","UK Statistics Authority","Public Policy Analysis","52","SEO Specialist","32754","42445","Senior Research Officer","3.00","Social Research"
"UK Statistics Authority","UK Statistics Authority","Business Indicators and Balance of Payments","19","Grade 7","43333","60342","Grade 7","1.00","Social Research"
"UK Statistics Authority","UK Statistics Authority","Business Indicators and Balance of Payments","19","HEO Specialist","25460","35333","Research Officer","3.00","Social Research"
"UK Statistics Authority","UK Statistics Authority","Business Outputs and Developments","25","SEO Specialist","32754","42445","Senior Research Officer","1.00","Social Research"
"UK Statistics Authority","UK Statistics Authority","National Accounts Coordination Division","16","Grade 7","43333","60342","Grade 7","2.00","Social Research"
"UK Statistics Authority","UK Statistics Authority","National Accounts Coordination Division","16","HEO Specialist","25460","35333","Research Officer","2.00","Social Research"
"UK Statistics Authority","UK Statistics Authority","National Accounts Coordination Division","16","SEO","30995","41613","Senior Executive Officer","2.00","Social Research"
"UK Statistics Authority","UK Statistics Authority","ONS Social Survey","21","AO","15631","21267","Administrative Officer","1.00","Social Research"
"UK Statistics Authority","UK Statistics Authority","ONS Social Survey","21","Grade 7","43333","60342","Grade 7","7.52","Social Research"
"UK Statistics Authority","UK Statistics Authority","ONS Social Survey","21","HEO Specialist","25460","35333","Research Officer","16.00","Social Research"
"UK Statistics Authority","UK Statistics Authority","ONS Social Survey","21","SEO Specialist","32754","42445","Senior Research Officer","16.47","Social Research"
"UK Statistics Authority","UK Statistics Authority","Prices","22","HEO Specialist","25460","35333","Research Officer","1.00","Social Research"
"UK Statistics Authority","UK Statistics Authority","Prices","22","SEO Specialist","32754","42445","Senior Research Officer","1.00","Social Research"
"UK Statistics Authority","UK Statistics Authority","Public Sector and Households","49","Grade 7","43333","60342","Grade 7","1.00","Social Research"
"UK Statistics Authority","UK Statistics Authority","Public Sector and Households","49","HEO Specialist","25460","35333","Research Officer","2.00","Social Research"
"UK Statistics Authority","UK Statistics Authority","Organisational Capability","54","HEO Specialist","25460","35333","Senior Research Officer","1.00","Social Research"
"UK Statistics Authority","UK Statistics Authority","Beyond 2011","29","HEO Specialist","25460","35333","Research Officer","3.00","Social Research"
"UK Statistics Authority","UK Statistics Authority","Beyond 2011","29","SEO Specialist","32754","42445","Senior Research Officer","2.68","Social Research"
"UK Statistics Authority","UK Statistics Authority","2011 Census","30","HEO Specialist","25460","35333","Assistant Methodologist","1.00","Social Research"
"UK Statistics Authority","UK Statistics Authority","2011 Census","30","HEO Specialist","25460","35333","Research Officer","4.00","Social Research"
"UK Statistics Authority","UK Statistics Authority","2011 Census","30","SEO Specialist","32754","42445","Senior Research Officer","1.92","Social Research"
"UK Statistics Authority","UK Statistics Authority","Life Events and Population Sources Division","28","Fast Stream","28960","35333","Assistant Statistician","0.16","Social Research"
"UK Statistics Authority","UK Statistics Authority","Life Events and Population Sources Division","28","EO","20239","29147","Executive Officer","2.00","Social Research"
"UK Statistics Authority","UK Statistics Authority","Life Events and Population Sources Division","28","Grade 6","48867","67360","Grade 6","2.81","Social Research"
"UK Statistics Authority","UK Statistics Authority","Life Events and Population Sources Division","28","Grade 7","43333","60342","Grade 7","5.85","Social Research"
"UK Statistics Authority","UK Statistics Authority","Life Events and Population Sources Division","28","HEO","25460","34680","Higher Executive Officer","1.00","Social Research"
"UK Statistics Authority","UK Statistics Authority","Life Events and Population Sources Division","28","HEO Specialist","25460","35333","Research Officer","6.00","Social Research"
"UK Statistics Authority","UK Statistics Authority","Life Events and Population Sources Division","28","SEO Specialist","32754","42445","Senior Research Officer","5.81","Social Research"
"UK Statistics Authority","UK Statistics Authority","Population Statistics Division","26","Grade 7","43333","60342","Grade 7","3.00","Social Research"
"UK Statistics Authority","UK Statistics Authority","Population Statistics Division","26","HEO Specialist","25460","35333","Research Officer","19.00","Social Research"
"UK Statistics Authority","UK Statistics Authority","Population Statistics Division","26","SEO Specialist","32754","42445","Senior Research Officer","14.46","Social Research"
"UK Statistics Authority","UK Statistics Authority","Population Methodology & Statistical Infrastructure","36","HEO Specialist","25460","35333","Research Officer","2.00","Social Research"
"UK Statistics Authority","UK Statistics Authority","Population Methodology & Statistical Infrastructure","36","SEO Specialist","32754","42445","Senior Research Officer","2.86","Social Research"
"UK Statistics Authority","UK Statistics Authority","Survey Methodology & Statistical Computing","37","HEO Specialist","25460","35333","Assistant Methodologist","1.00","Social Research"
"UK Statistics Authority","UK Statistics Authority","Survey Methodology & Statistical Computing","37","EO","20239","29147","Executive Officer","1.00","Social Research"
"UK Statistics Authority","UK Statistics Authority","Survey Methodology & Statistical Computing","37","Grade 7","43333","60342","Grade 7","1.00","Social Research"
"UK Statistics Authority","UK Statistics Authority","Survey Methodology & Statistical Computing","37","HEO Specialist","25460","35333","Research Officer","2.79","Social Research"
"UK Statistics Authority","UK Statistics Authority","Survey Methodology & Statistical Computing","37","SEO Specialist","32754","42445","Senior Research Officer","3.33","Social Research"
"UK Statistics Authority","UK Statistics Authority","National Statisticians Office (Operations)","13","Grade 6","48867","67360","Grade 6","1.00","Social Research"
"UK Statistics Authority","UK Statistics Authority","National Statisticians Office (Operations)","13","Grade 7","43333","60342","Grade 7","1.00","Social Research"
"UK Statistics Authority","UK Statistics Authority","UK Statistics Authority","4UK","Grade 7","43333","60342","Grade 7","1.00","Social Research"
"UK Statistics Authority","UK Statistics Authority","Crime Regional and Data Access","41","HEO Specialist","25460","35333","Assistant Methodologist","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Crime Regional and Data Access","41","Grade 6","48867","67360","Grade 6","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Crime Regional and Data Access","41","Grade 7","43333","60342","Grade 7","1.65","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Crime Regional and Data Access","41","HEO Specialist","25460","35333","Research Officer","2.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Measuring National Well-being","18","Grade 6","48867","67360","Grade 6","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Measuring National Well-being","18","Grade 7","43333","60342","Grade 7","1.77","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Public Policy Analysis","52","Grade 7","43333","60342","Grade 7","5.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Public Policy Analysis","52","HEO Specialist","25460","35333","Research Officer","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Public Policy Analysis","52","SEO Specialist","32754","42445","Senior Research Officer","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Business Indicators and Balance of Payments","19","Grade 6","48867","67360","Grade 6","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Business Indicators and Balance of Payments","19","Grade 7","43333","60342","Grade 7","5.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Business Indicators and Balance of Payments","19","HEO Specialist","25460","35333","Research Officer","4.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Business Indicators and Balance of Payments","19","SEO","30995","41613","Senior Executive Officer","3.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Business Indicators and Balance of Payments","19","SEO Specialist","32754","42445","Senior Research Officer","2.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Organisational Capability and Performance","43","Grade 7","43333","60342","Grade 7","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","National Statisticians Office (Strategy)","14","Grade 7","43333","60342","Grade 7","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","National Statisticians Office (Strategy)","14","SEO Specialist","32754","42445","Methodologist","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","UK Statistics Authority","5UK","SEO","30995","41613","Senior Executive Officer","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Business Outputs and Developments","25","Grade 7","43333","60342","Grade 7","3.81","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Business Outputs and Developments","25","HEO Specialist","25460","35333","Research Officer","2.41","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Business Outputs and Developments","25","SEO Specialist","32754","42445","Senior Research Officer","1.95","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Collection and Production Operations","25","SEO Specialist","32754","42445","Senior Research Officer","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Collection and Production Operations","50","Grade 7","43333","60342","Grade 7","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Labour Market","20","Fast Stream","28960","35333","Assistant Statistician","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Labour Market","20","EO","20239","29147","Executive Officer","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Labour Market","20","Grade 6","48867","67360","Grade 6","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Labour Market","20","Grade 7","43333","60342","Grade 7","5.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Labour Market","20","HEO Specialist","25460","35333","Research Officer","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Labour Market","20","SEO Specialist","32754","42445","Senior Research Officer","2.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Labour Market","20","HEO Specialist","25460","35333","Statistical Officer","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Labour Market","20","SEO Specialist","32754","42445","Senior Research Officer","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","National Accounts Coordination Division","16","EO","20239","29147","Executive Officer","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","National Accounts Coordination Division","16","Grade 6","48867","67360","Grade 6","2.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","National Accounts Coordination Division","16","Grade 7","43333","60342","Grade 7","3.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","National Accounts Coordination Division","16","HEO","25460","34680","Higher Executive Officer","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","National Accounts Coordination Division","16","SEO","30995","41613","Senior Executive Officer","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","National Accounts Methods and Development","48","Grade 7","43333","60342","Grade 7","2.81","Statisticians"
"UK Statistics Authority","UK Statistics Authority","National Accounts Methods and Development","48","HEO","25460","34680","Higher Executive Officer","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","National Accounts Methods and Development","48","SEO Specialist","32754","42445","Senior Statisticial Officer","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","National Accounts Methods and Development","48","HEO Specialist","25460","35333","Statistical Officer","0.79","Statisticians"
"UK Statistics Authority","UK Statistics Authority","ONS Social Survey","21","Grade 6","48867","67360","Grade 6","3.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","ONS Social Survey","21","HEO Specialist","25460","35333","Research Officer","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","ONS Social Survey","21","SEO Specialist","32754","42445","Senior Statisticial Officer","1.00","Statisticians"
