Organisation Name (A),Department (B),Service Cat Label (C ),Purpose of Spend (D),Expenditure CIPFA Sub Group (E ),Supplier (F),Supplier Reference (G),Pay Date (H),Transaction Number (I),Net Amount (J),Grant to VCSE? (K),Charity Number (L),Card Transaction (M),Irrecoverable VAT (N)
Pendle Borough Council,Operational Services,Supplies and Services,Protective Clothing,4201,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 29/03/2017,OPS0278944,27.9,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Protective Clothing,4201,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 29/03/2017,OPS0278944,29.95,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Protective Clothing,4201,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 29/03/2017,OPS0278870,37.5,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Protective Clothing,4201,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 29/03/2017,OPS0278944,37.5,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Protective Clothing,4201,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 29/03/2017,OPS0278944,55.8,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Protective Clothing,4201,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 29/03/2017,OPS0278944,55.8,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Protective Clothing,4201,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 29/03/2017,OPS0278944,62.86,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Protective Clothing,4201,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 29/03/2017,OPS0278944,65.75,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Protective Clothing,4201,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 29/03/2017,OPS0278944,94.29,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Protective Clothing,4201,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 29/03/2017,OPS0278944,115.5,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Protective Clothing,4201,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 29/03/2017,OPS0278944,131.5,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Protective Clothing,4201,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 29/03/2017,OPS0278944,131.5,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Protective Clothing,4201,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 29/03/2017,OPS0278944,150.4,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Other Expenses,4705,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 16/03/2017,OPS0278579,11.4,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 02/03/2017,OPS0278359,9.15,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 16/03/2017,OPS0278579,15,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 16/03/2017,OPS0278579,15,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 16/03/2017,OPS0278579,15.25,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 16/03/2017,OPS0278579,18.64,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 29/03/2017,OPS0278870,31.25,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 02/03/2017,OPS0278359,38.85,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 16/03/2017,OPS0278579,38.85,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 29/03/2017,OPS0278870,43.5,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 29/03/2017,OPS0278870,43.5,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 02/03/2017,OPS0278359,45.6,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 02/03/2017,OPS0278359,45.6,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 29/03/2017,OPS0278870,45.6,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 02/03/2017,OPS0278359,60.2,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 02/03/2017,OPS0278360,72,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 02/03/2017,OPS0278360,74.56,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 16/03/2017,OPS0278579,90,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 29/03/2017,OPS0278870,90,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 02/03/2017,OPS0278360,91.2,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 29/03/2017,OPS0278870,91.2,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 29/03/2017,OPS0278870,101,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 16/03/2017,OPS0278579,113.94,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 16/03/2017,OPS0278579,113.94,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 16/03/2017,OPS0278579,120,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 16/03/2017,OPS0278579,120,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 16/03/2017,OPS0278579,120,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 29/03/2017,OPS0278870,600,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Grants/Contributions,4739,ENTERPRISE LANCASHIRE LIMITED,A0090413, 02/03/2017,REG0278340,780,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Other Expenses,4705,ESTATES & MANAGEMENT LTD,A0001051, 09/03/2017,AAS0278519,4.24,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Expenditure : Materials,2,EXPRESS INSTRUMENT HIRE LIMITED,A0091113, 29/03/2017,PCO0278958,195,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,F NUTTER & SONS,A0002037, 16/03/2017,EST0278635,200,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,F NUTTER & SONS,A0002037, 16/03/2017,EST0278635,320,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,F NUTTER & SONS,A0002037, 16/03/2017,EST0278635,1300,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,F NUTTER & SONS,A0002037, 16/03/2017,EST0278635,10,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,F NUTTER & SONS,A0002037, 16/03/2017,EST0278635,1000,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,EFM : Office and computer equipment,4002,F NUTTER & SONS,A0002037, 16/03/2017,EST0278635,3.67,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,EFM : Office and computer equipment,4002,F NUTTER & SONS,A0002037, 16/03/2017,EST0278635,52,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Supplies and Services,Other Expenses,4705,FIDELITI LIMITED,A0052058, 16/03/2017,PER4005569,-6,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Supplies and Services,Other Expenses,4705,FIDELITI LIMITED,A0052058, 16/03/2017,PER0278654,74.45,N,N/A,N,N/A
Pendle Borough Council,Property Services,Capital Costs,Capital : Payments,CD14,FOSSE CONTRACTS LIMITED,A0091100, 29/03/2017,EST0278966,3000,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,Other Expenses,4705,FRED HAMER FUNERAL SVCS - HAVENCARE MGT LTD,A0075504, 16/03/2017,ENV0278677,1007,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,Other Expenses,4705,FRED HAMER FUNERAL SVCS - HAVENCARE MGT LTD,A0075504, 16/03/2017,ENV0278678,1007,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,Other Expenses,4705,FRED HAMER FUNERAL SVCS - HAVENCARE MGT LTD,A0075504, 16/03/2017,ENV0278665,1121,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,Other Expenses,4705,FRED HAMER FUNERAL SVCS - HAVENCARE MGT LTD,A0075504, 29/03/2017,ENV0279005,1171,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,FREIGHT TRANSPORT ASSOCIATION,A0001124, 29/03/2017,OPS0278955,6.95,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,FREIGHT TRANSPORT ASSOCIATION,A0001124, 29/03/2017,OPS0278955,21,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,FREIGHT TRANSPORT ASSOCIATION,A0001124, 16/03/2017,OPS0278580,78.4,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,FRESHWATER COOLERS PLC,A0085846, 23/03/2017,EST0278844,936,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Expenditure : Materials,2,FST CONSUMABLES LIMITED,A0000004, 29/03/2017,PCO0278983,49.39,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,FST CONSUMABLES LIMITED,A0000004, 02/03/2017,PCO0278291,4.95,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,FST CONSUMABLES LIMITED,A0000004, 02/03/2017,PCO0278291,24.66,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 07/03/2017,AAS0278748,41.84,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 14/03/2017,AAS0278749,48.94,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 07/03/2017,AAS0278748,50.16,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 21/03/2017,AAS0278940,54.36,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 28/03/2017,AAS0278965,54.56,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 21/03/2017,AAS0278940,57.63,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 14/03/2017,AAS0278749,65.22,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 28/03/2017,AAS0278965,66.38,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 14/03/2017,AAS0278749,69.02,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 07/03/2017,AAS0278748,70.67,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 07/03/2017,AAS0278748,73.88,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 14/03/2017,AAS0278749,80.63,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 28/03/2017,AAS0278965,90.99,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 28/03/2017,AAS0278965,94.11,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 07/03/2017,AAS0278748,95.57,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 28/03/2017,AAS0278965,132.9,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 21/03/2017,AAS0278940,171.05,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 21/03/2017,AAS0278940,203.63,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 14/03/2017,AAS0278749,226.33,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 07/03/2017,AAS0278748,223.04,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 14/03/2017,AAS0278749,289.9,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 28/03/2017,AAS0278965,305.52,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 21/03/2017,AAS0278940,312.96,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 21/03/2017,AAS0278940,90.62,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 07/03/2017,AAS0278748,168.65,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 28/03/2017,AAS0278965,219.15,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 14/03/2017,AAS0278749,265.34,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 28/03/2017,AAS0278965,164.81,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 14/03/2017,AAS0278749,218.52,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 07/03/2017,AAS0278748,227.12,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 21/03/2017,AAS0278940,233.85,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 28/03/2017,AAS0278965,238.21,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 07/03/2017,AAS0278748,245.44,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 21/03/2017,AAS0278940,247.31,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 14/03/2017,AAS0278749,266.06,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 14/03/2017,AAS0278749,185.97,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 21/03/2017,AAS0278940,237.38,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 07/03/2017,AAS0278748,243.26,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 28/03/2017,AAS0278965,250.67,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 07/03/2017,AAS0278748,87.97,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 21/03/2017,AAS0278940,112.6,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 28/03/2017,AAS0278965,239.05,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 07/03/2017,AAS0278748,52.86,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 14/03/2017,AAS0278749,91.77,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 28/03/2017,AAS0278965,85.85,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 14/03/2017,AAS0278749,133.46,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 07/03/2017,AAS0278748,185.81,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 21/03/2017,AAS0278940,196.31,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 21/03/2017,AAS0278940,87.03,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 14/03/2017,AAS0278749,145.58,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 28/03/2017,AAS0278965,169.63,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 07/03/2017,AAS0278748,224.28,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 21/03/2017,AAS0278940,217.88,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 14/03/2017,AAS0278749,229.56,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 07/03/2017,AAS0278748,252.17,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 28/03/2017,AAS0278965,289.37,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 28/03/2017,AAS0278965,169.18,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 14/03/2017,AAS0278749,169.69,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 07/03/2017,AAS0278748,227.12,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 21/03/2017,AAS0278940,263.23,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 21/03/2017,AAS0278940,135.83,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 28/03/2017,AAS0278965,142.6,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 07/03/2017,AAS0278748,153.77,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 28/03/2017,AAS0278965,140.99,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 14/03/2017,AAS0278749,180.62,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 07/03/2017,AAS0278748,210.08,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 21/03/2017,AAS0278940,221.68,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 21/03/2017,AAS0278940,107.29,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 07/03/2017,AAS0278748,122.36,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 28/03/2017,AAS0278965,143.06,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 14/03/2017,AAS0278749,146.03,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 14/03/2017,AAS0278749,81.07,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 21/03/2017,AAS0278940,90.63,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 28/03/2017,AAS0278965,104.27,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 07/03/2017,AAS0278748,135.51,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 28/03/2017,AAS0278965,31.29,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 21/03/2017,AAS0278940,46.36,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 21/03/2017,AAS0278940,66.02,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 14/03/2017,AAS0278749,75.99,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 14/03/2017,AAS0278749,125.15,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 07/03/2017,AAS0278748,153.98,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 21/03/2017,AAS0278940,156.48,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 14/03/2017,AAS0278749,39.27,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 21/03/2017,AAS0278940,84.99,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 28/03/2017,AAS0278965,101.67,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 07/03/2017,AAS0278748,119.4,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 07/03/2017,AAS0278748,34.73,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 28/03/2017,AAS0278965,106.78,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 14/03/2017,AAS0278749,135.35,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 07/03/2017,AAS0278748,150.28,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 21/03/2017,AAS0278940,156.67,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 28/03/2017,AAS0278965,205.74,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 07/03/2017,AAS0278748,93.25,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 14/03/2017,AAS0278749,110.62,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 21/03/2017,AAS0278940,152.47,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 28/03/2017,AAS0278965,185.01,N,N/A,N,N/A
