"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Business Innovation and Skills","Ordnance Survey","Operations","2","SMH","60000","95000","DCM Head of Production","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","SMH","60000","95000","Head of PDU","0.80","Programme and Project Management (PPM)"
"Department for Business Innovation and Skills","Ordnance Survey","Operations","2","SMH","60000","95000","DCM Head of Service Delivery","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Sales and Market Development","4","SMH","60000","95000","Head of Sales","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","SMH","60000","95000","Head of Finance","1.00","Finance"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","SMH","60000","95000","Head of Human Resources","1.00","Human Resources"
"Department for Business Innovation and Skills","Ordnance Survey","Products","5","SMH","60000","95000","Head of Access & Services","1.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Ordnance Survey","Sales and Market Development","4","SMH","60000","95000","Strategic Adviser Addressing","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Corporate Office","1","3C","32173","39509","Corporate Social Responsibility Manager","1.00","Communications"
"Department for Business Innovation and Skills","Ordnance Survey","Corporate Office","1","2B","21569","26487","Public Affairs Practitioner","3.00","Communications"
"Department for Business Innovation and Skills","Ordnance Survey","OS International","1","2B","21569","26487","PA to DG","1.77","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Sales and Market Development","4","3C","32173","39509","Corporate Office Consultant","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Corporate Office","1","2B","21569","26487","Corporate Office FOI & Support Officer","1.00","Communications"
"Department for Business Innovation and Skills","Ordnance Survey","Corporate Office","1","3A","26247","32231","Corporate Office Briefing & Research Executive","2.00","Communications"
"Department for Business Innovation and Skills","Ordnance Survey","OS International","1","4A","38099","46786","OSI Operations Manager","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","OS International","1","4B","42333","51984","OSI Principal Delivery Manager","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","3C","32173","39509","Senior Auditor","1.00","Internal Audit"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","3B","28787","35350","Auditor","2.00","Internal Audit"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","4A","38099","46786","Senior Audit Manager","0.84","Internal Audit"
"Department for Business Innovation and Skills","Ordnance Survey","Corporate Office","1","4B","42333","51984","Head of Corporate Communications","1.00","Communications"
"Department for Business Innovation and Skills","Ordnance Survey","Corporate Office","1","3C","32173","39509","Corporate Marketing Manager","0.77","Communications"
"Department for Business Innovation and Skills","Ordnance Survey","Corporate Office","1","2C","23284","28592","Press Officer","1.00","Communications"
"Department for Business Innovation and Skills","Ordnance Survey","Corporate Office","1","2A","18626","22874","Press Office Admin","1.00","Communications"
"Department for Business Innovation and Skills","Ordnance Survey","Corporate Office","1","2B","21569","26487","Corporate Identity Support","1.00","Communications"
"Department for Business Innovation and Skills","Ordnance Survey","Finance and Corporate Services","3","2C","23284","28592","TUS Secretary","1.00","Other"
