Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),Sercop URI,Supplier Name,Supplier ID,Company Registration,Charity Registration,VCSE Grant,Payment Date,Transaction Number,Seq No,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Thomson Classification,Thomson Desc.,Contract
Wakefield MDC,E08000036,31/03/2017,ADULTS,7,Adult Social Care,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,22/02/2017,170412,17,1107.4,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,ADULTS,7,Adult Social Care,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,15/03/2017,170415,9,1292.04,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,ADULTS,7,Adult Social Care,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,08/02/2017,170410,44,700.92,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,ADULTS,7,Adult Social Care,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,25/01/2017,170408,37,778.8,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,ADULTS,7,Adult Social Care,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,25/01/2017,170408,38,1274.58,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,ADULTS,7,Adult Social Care,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,08/02/2017,170410,29,1292.04,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,ADULTS,7,Adult Social Care,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,22/02/2017,170412,27,610.06,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,ADULTS,7,Adult Social Care,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,22/02/2017,170412,32,1292.04,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,ADULTS,7,Adult Social Care,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,18/01/2017,170407,13,1048.33,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,ADULTS,7,Adult Social Care,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,01/02/2017,170409,23,1292.04,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,ADULTS,7,Adult Social Care,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,01/02/2017,170409,24,1107.4,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,ADULTS,7,Adult Social Care,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,11/01/2017,170406,45,1292.04,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,ADULTS,7,Adult Social Care,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,08/02/2017,170410,28,1077.86,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,ADULTS,7,Adult Social Care,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,18/01/2017,170407,24,1292.04,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,01/03/2017,170413,25,855.86,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,01/03/2017,170413,26,972.56,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,25/01/2017,170408,25,822.52,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,25/01/2017,170408,9,878.1,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,25/01/2017,170408,12,889.21,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,25/01/2017,170408,13,1031.94,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,08/02/2017,170410,30,861.42,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,08/02/2017,170410,38,855.86,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,08/02/2017,170410,39,1000.36,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,11/01/2017,170406,9,644.67,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,01/02/2017,170409,6,889.2,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,01/02/2017,170409,7,539.08,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,01/02/2017,170409,11,911.44,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,15/03/2017,170415,24,822.51,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,29/03/2017,170417,2,944.79,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,22/02/2017,170412,5,822.51,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,22/02/2017,170412,6,755.83,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,08/03/2017,170414,18,628.01,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,22/02/2017,170412,13,822.52,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,22/02/2017,170412,16,805.84,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,15/03/2017,170415,8,622.44,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,15/03/2017,170415,12,939.22,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,15/03/2017,170415,13,822.52,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,01/02/2017,170409,15,900.33,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,01/02/2017,170409,21,933.67,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,01/02/2017,170409,22,739.16,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,08/02/2017,170410,19,628,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,08/02/2017,170410,23,978.13,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,18/01/2017,170407,17,928.2,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,18/01/2017,170407,18,866.97,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,18/01/2017,170407,26,1044.82,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,22/02/2017,170412,28,989.24,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,29/03/2017,170417,16,700.24,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,18/01/2017,170407,5,1000.36,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,18/01/2017,170407,8,978.13,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,11/01/2017,170406,16,851.76,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,11/01/2017,170406,17,733.6,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,22/03/2017,170416,6,1139.3,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,22/03/2017,170416,7,822.51,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,22/03/2017,170416,8,766.94,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,22/03/2017,170416,11,955.9,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,22/03/2017,170416,12,955.91,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,11/01/2017,170406,12,666.9,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,01/03/2017,170413,11,822.52,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,01/03/2017,170413,12,1000.36,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,01/03/2017,170413,13,944.79,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,15/02/2017,170411,8,1161.53,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,15/02/2017,170411,9,822.51,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,15/02/2017,170411,14,911.44,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,15/02/2017,170411,19,850.31,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,6,Housing Services,MATRIX SCM LTD,Redacted,,Not yet available,Not yet available,15/02/2017,170411,28,1000.36,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,DETAILS REDACTED,Redacted,,Not yet available,Not yet available,22/03/2017,23275007,1,700,Nil,Agency Staff,Revenue,Children and Young People,CAT05,Music Teachers,52437,Not yet available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,DETAILS REDACTED,Redacted,,Not yet available,Not yet available,02/03/2017,23264161,1,700,Nil,Agency Staff,Revenue,Children and Young People,CAT05,Music Teachers,52437,Not yet available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,DETAILS REDACTED,Redacted,,Not yet available,Not yet available,30/03/2017,23285291,1,920,Nil,Agency Staff,Revenue,Children and Young People,CAT05,Musicians & Composers,52520,Not yet available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,DETAILS REDACTED,Redacted,,Not yet available,Not yet available,30/03/2017,23285293,1,560,Nil,Agency Staff,Revenue,Children and Young People,CAT05,Musicians & Composers,52520,Not yet available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,NAVIGATE RESOURCING LIMITED,Redacted,553796,Not yet available,Not yet available,09/01/2017,23225458,1,3608,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,NAVIGATE RESOURCING LIMITED,Redacted,553796,Not yet available,Not yet available,07/03/2017,23266715,1,8047.5,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,NAVIGATE RESOURCING LIMITED,Redacted,553796,Not yet available,Not yet available,26/01/2017,23235087,1,7095,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,NAVIGATE RESOURCING LIMITED,Redacted,553796,Not yet available,Not yet available,21/03/2017,23273599,1,7020,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,NAVIGATE RESOURCING LIMITED,Redacted,553796,Not yet available,Not yet available,21/03/2017,23273600,1,9675,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,NAVIGATE RESOURCING LIMITED,Redacted,553796,Not yet available,Not yet available,13/02/2017,23248775,1,6660,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,NAVIGATE RESOURCING LIMITED,Redacted,553796,Not yet available,Not yet available,13/02/2017,23249513,1,7605,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,NAVIGATE RESOURCING LIMITED,Redacted,553796,Not yet available,Not yet available,13/02/2017,23249514,1,11610,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,NAVIGATE RESOURCING LIMITED,Redacted,553796,Not yet available,Not yet available,06/01/2017,23225241,1,4095,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,OCCUPATIONAL HEALTH RECRUITMENT,Redacted,622741,Not yet available,Not yet available,24/03/2017,23273628,1,506.35,Nil,Agency Staff,Revenue,Business Services,CAT02,Oocupational Health,11584,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,OCCUPATIONAL HEALTH RECRUITMENT,Redacted,622741,Not yet available,Not yet available,28/02/2017,23247323,1,584.25,Nil,Agency Staff,Revenue,Business Services,CAT02,Oocupational Health,11584,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,OCCUPATIONAL HEALTH RECRUITMENT,Redacted,622741,Not yet available,Not yet available,28/02/2017,23255587,1,876.38,Nil,Agency Staff,Revenue,Business Services,CAT02,Oocupational Health,11584,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,OCCUPATIONAL HEALTH RECRUITMENT,Redacted,622741,Not yet available,Not yet available,04/04/2017,23277939,1,584.25,Nil,Agency Staff,Revenue,Business Services,CAT02,Oocupational Health,11584,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,OCCUPATIONAL HEALTH RECRUITMENT,Redacted,622741,Not yet available,Not yet available,19/01/2017,23231270,1,564.78,Nil,Agency Staff,Revenue,Business Services,CAT02,Oocupational Health,11584,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,OCCUPATIONAL HEALTH RECRUITMENT,Redacted,622741,Not yet available,Not yet available,19/01/2017,23231271,1,584.25,Nil,Agency Staff,Revenue,Business Services,CAT02,Oocupational Health,11584,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,OCCUPATIONAL HEALTH RECRUITMENT,Redacted,622741,Not yet available,Not yet available,19/01/2017,23231267,1,584.25,Nil,Agency Staff,Revenue,Business Services,CAT02,Oocupational Health,11584,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,OCCUPATIONAL HEALTH RECRUITMENT,Redacted,622741,Not yet available,Not yet available,19/01/2017,23231268,1,564.78,Nil,Agency Staff,Revenue,Business Services,CAT02,Oocupational Health,11584,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,OCCUPATIONAL HEALTH RECRUITMENT,Redacted,622741,Not yet available,Not yet available,27/01/2017,23235649,1,584.25,Nil,Agency Staff,Revenue,Business Services,CAT02,Oocupational Health,11584,Not yet available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,PSYCHOLOGY PEOPLE,Redacted,7513358,Not yet available,Not yet available,30/03/2017,23285167,1,11550,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,SELLICK PARTNERSHIP GROUP LTD,Redacted,41562,Not yet available,Not yet available,06/02/2017,23245745,1,1327.5,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,SELLICK PARTNERSHIP GROUP LTD,Redacted,41562,Not yet available,Not yet available,06/02/2017,23245747,1,1417.5,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,SELLICK PARTNERSHIP GROUP LTD,Redacted,41562,Not yet available,Not yet available,07/02/2017,23246858,1,1350,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,SELLICK PARTNERSHIP GROUP LTD,Redacted,41562,Not yet available,Not yet available,07/02/2017,23246870,1,1597.5,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,SENITOR ASSOCIATES LIMITED,Redacted,3836767,Not yet available,Not yet available,22/03/2017,23274571,1,2500,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,SENITOR ASSOCIATES LIMITED,Redacted,3836767,Not yet available,Not yet available,22/03/2017,23274572,1,5000,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,SENITOR ASSOCIATES LIMITED,Redacted,3836767,Not yet available,Not yet available,22/02/2017,23253398,1,2500,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,SENITOR ASSOCIATES LIMITED,Redacted,3836767,Not yet available,Not yet available,22/02/2017,23253399,1,2500,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,SENITOR ASSOCIATES LIMITED,Redacted,3836767,Not yet available,Not yet available,04/01/2017,23217295,1,2000,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,SENITOR ASSOCIATES LIMITED,Redacted,3836767,Not yet available,Not yet available,30/03/2017,23284985,1,2500,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,SENITOR ASSOCIATES LIMITED,Redacted,3836767,Not yet available,Not yet available,18/01/2017,23231234,1,2000,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,31/03/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,SENITOR ASSOCIATES LIMITED,Redacted,3836767,Not yet available,Not yet available,30/03/2017,23285263,1,2500,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
