Body Name,Body,Service Label    ,Service Code,Service Division Label,Service Division Code,Organisational Unit,Expenditure Category,Expenditure Code,CIPFA Detailed Expenditure Type,CIPFA Detailed Expenditure Code,Date,Transaction Number,Net Amount, Capital and Revenue,Supplier Name,Supplier_ID
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Culture and Heritage,1201,Economy and Infrastructure,Supplies and Services,1101/37101,Grants General,37101,16/03/2017,inv0037792,3000.00,General Fund,Ryedale Folk Museum,17457
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Tourism,1204,Economy and Infrastructure,Supplies and Services,1131/34107,Hired Services - General,34107,16/03/2017,inv0037816,4000.00,General Fund,East Riding of Yorkshire Council,17547
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Inventories,6221,Corporate Services,Balance Sheet Detail Codes,6175/A4002,Stock Receipts(Purchases),A4002,16/03/2017,inv0037718,27.36,Balance Sheet,Lyreco UK Ltd,17889
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Inventories,6221,Corporate Services,Balance Sheet Detail Codes,6175/A4002,Stock Receipts(Purchases),A4002,16/03/2017,inv0037718,657.00,Balance Sheet,Lyreco UK Ltd,17889
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Inventories,6221,Environment,Balance Sheet Detail Codes,6144/A4002,Stock Receipts(Purchases),A4002,16/03/2017,inv0037819,1910.00,Balance Sheet,Rix Petroleum (Hull) Ltd,17954
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Recycling,1305,Environment,Supplies and Services,1325/33002,Printing & Stationery,33002,16/03/2017,inv0037795,4314.89,General Fund,Euclid Limited,23702
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Recycling,1305,Environment,Supplies and Services,1325/33002,Printing & Stationery,33002,16/03/2017,inv0037696,1542.82,General Fund,Secure & Confidential Documents Ltd,23575
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Corporate Services,Supplies and Services,1347/38031,Adverts-Not Staff Recruiting,38031,16/03/2017,inv0037829,539.06,General Fund,Johnston Publishing Ltd,17589
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Supplies and Services,1342/34014,Other Professional Fees,34014,16/03/2017,inv0037730,1612.50,General Fund,N S Redfern,18590
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Corporate Services,Supplies and Services,2271/33002,Printing & Stationery,33002,16/03/2017,inv0037718,20.65,Control Holding and SU Accnts,Lyreco UK Ltd,17889
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Corporate Services,Supplies and Services,2271/33002,Printing & Stationery,33002,16/03/2017,inv0037718,15.35,Control Holding and SU Accnts,Lyreco UK Ltd,17889
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Corporate Services,Supplies and Services,2271/30202,Furn/Off. Equip-Repairs & Maintenance,30202,16/03/2017,inv0036742,590.00,Control Holding and SU Accnts,Neopost Ltd,17758
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Other Holding Accounts,2203,Environment,Supplies and Services,2020/35104,Software Charges,35104,16/03/2017,inv0037817,10000.00,Control Holding and SU Accnts,Thirsty Horses Solutions Limited,30939
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Other Holding Accounts,2203,Environment,Supplies and Services,2020/35104,Software Charges,35104,16/03/2017,inv0037817,4800.00,Control Holding and SU Accnts,Thirsty Horses Solutions Limited,30939
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Other Holding Accounts,2203,Environment,Supplies and Services,2020/35104,Software Charges,35104,16/03/2017,inv0037817,2400.00,Control Holding and SU Accnts,Thirsty Horses Solutions Limited,30939
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3002/33002,Printing & Stationery,33002,16/03/2017,inv0037831,24.89,Partnerships and Agencies,Lyreco UK Ltd,17889
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3003/33002,Printing & Stationery,33002,16/03/2017,inv0037831,8.30,Partnerships and Agencies,Lyreco UK Ltd,17889
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Planning,Premises,1618/12001,Rents (Premises Only),12001,16/03/2017,inv0037823,2325.00,General Fund,Mr Deoraj Itburrun,27138
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Planning,Supplies and Services,1614/34110,Security Services,34110,16/03/2017,inv0037828,966.84,General Fund,R P L Safety Consultancy,17974
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Housing Benefits Admin,1604,Corporate Services,Supplies and Services,1631/34107,Hired Services - General,34107,16/03/2017,inv0037802,11.69,General Fund,Bristow & Sutor,19692
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Other Council Property,1607,Environment,Premises,1661/10001,Premises Rep.& Maint.-Out.Contractor,10001,16/03/2017,inv0037812,1478.33,General Fund,Proline P.V.C.u Ltd,19414
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Other Welfare Services,1608,Planning,Supplies and Services,1671/30102,Equipment-Purchases/Renewals,30102,16/03/2017,inv0037923,10.40,General Fund,Tunstall Healthcare (UK) Ltd,17499
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Other Welfare Services,1608,Planning,Supplies and Services,1671/30102,Equipment-Purchases/Renewals,30102,16/03/2017,inv0037923,594.00,General Fund,Tunstall Healthcare (UK) Ltd,17499
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Planning,Supplies and Services,2854/33002,Printing & Stationery,33002,16/03/2017,inv0037722,3.00,Control Holding and SU Accnts,Lyreco UK Ltd,17889
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Planning,Supplies and Services,2854/33002,Printing & Stationery,33002,16/03/2017,inv0037722,4.09,Control Holding and SU Accnts,Lyreco UK Ltd,17889
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Planning,Supplies and Services,2854/33002,Printing & Stationery,33002,16/03/2017,inv0037722,0.90,Control Holding and SU Accnts,Lyreco UK Ltd,17889
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Planning,Supplies and Services,2854/33002,Printing & Stationery,33002,16/03/2017,inv0037722,2.00,Control Holding and SU Accnts,Lyreco UK Ltd,17889
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Corporate Services,Supplies and Services,2855/33002,Printing & Stationery,33002,16/03/2017,inv0037727,2.50,Control Holding and SU Accnts,Lyreco UK Ltd,17889
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Corporate Services,Supplies and Services,2855/33002,Printing & Stationery,33002,16/03/2017,inv0037727,44.92,Control Holding and SU Accnts,Lyreco UK Ltd,17889
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Corporate Services,Supplies and Services,2855/33002,Printing & Stationery,33002,16/03/2017,inv0037727,2.40,Control Holding and SU Accnts,Lyreco UK Ltd,17889
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Corporate Services,Supplies and Services,2855/33002,Printing & Stationery,33002,16/03/2017,inv0037727,2.37,Control Holding and SU Accnts,Lyreco UK Ltd,17889
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Corporate Services,Supplies and Services,2855/33002,Printing & Stationery,33002,16/03/2017,inv0037727,3.13,Control Holding and SU Accnts,Lyreco UK Ltd,17889
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Corporate Services,Supplies and Services,2855/33002,Printing & Stationery,33002,16/03/2017,inv0037727,1.09,Control Holding and SU Accnts,Lyreco UK Ltd,17889
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Corporate Services,Supplies and Services,2855/33002,Printing & Stationery,33002,16/03/2017,inv0037727,1.32,Control Holding and SU Accnts,Lyreco UK Ltd,17889
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Corporate Services,Supplies and Services,2855/33002,Printing & Stationery,33002,16/03/2017,inv0037727,0.05,Control Holding and SU Accnts,Lyreco UK Ltd,17889
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Corporate Services,Supplies and Services,2855/33002,Printing & Stationery,33002,16/03/2017,inv0037727,15.72,Control Holding and SU Accnts,Lyreco UK Ltd,17889
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Corporate Services,Supplies and Services,2857/33002,Printing & Stationery,33002,16/03/2017,inv0037683,3.39,Control Holding and SU Accnts,Lyreco UK Ltd,17889
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Corporate Services,Supplies and Services,2857/33002,Printing & Stationery,33002,16/03/2017,inv0037683,4.09,Control Holding and SU Accnts,Lyreco UK Ltd,17889
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Corporate Services,Supplies and Services,2857/33002,Printing & Stationery,33002,16/03/2017,inv0037683,8.18,Control Holding and SU Accnts,Lyreco UK Ltd,17889
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Corporate Services,Supplies and Services,2857/33002,Printing & Stationery,33002,16/03/2017,inv0037683,2.70,Control Holding and SU Accnts,Lyreco UK Ltd,17889
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Corporate Services,Supplies and Services,2857/33002,Printing & Stationery,33002,16/03/2017,inv0037683,0.46,Control Holding and SU Accnts,Lyreco UK Ltd,17889
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Corporate Management,Supplies and Services,2859/33007,Microfilming,33007,16/03/2017,inv0037834,2784.28,Control Holding and SU Accnts,Storetec Services Limited,31104
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Corporate Management,Supplies and Services,2859/33007,Microfilming,33007,16/03/2017,inv0037835,72.24,Control Holding and SU Accnts,Storetec Services Limited,31104
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Planning,Supplies and Services,2856/35104,Software Charges,35104,16/03/2017,inv0037810,1200.00,Control Holding and SU Accnts,SuperSys IT Services Ltd,18889
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Corporate Management,Supplies and Services,2809/30201,Furn/Off.Equip-Purch/Renewal,30201,16/03/2017,inv0037777,500.00,Control Holding and SU Accnts,Cipfa Business Ltd,18152
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Corporate Management,Supplies and Services,2809/34107,Hired Services - General,34107,16/03/2017,inv0037833,12780.00,Control Holding and SU Accnts,City of York Council,17280
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Corporate Management,Employees,2809/09002,External Training Inc.Seminr,09002,16/03/2017,inv0037919,597.50,Control Holding and SU Accnts,Real Asset Management PLC,18079
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Corporate Management,Supplies and Services,2802/34001,Legal Fees,34001,16/03/2017,inv0037818,1303.50,Control Holding and SU Accnts,Wilkin Chapman LLP,21802
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Capital,5A1,Housing Services,5601,Planning,Supplies and Services,5675/37207,Grants -Energy Efficiency,37207,23/03/2017,inv0037700,3000.00,Capital,Yorkshire Energy Services CIC,30840
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Capital,5A1,Housing Services,5601,Planning,Supplies and Services,5675/37207,Grants -Energy Efficiency,37207,23/03/2017,inv0037700,27000.00,Capital,Yorkshire Energy Services CIC,30840
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Corp and Dem,1A7,Corporate Management,1701,Corporate Management,Supplies and Services,1702/34107,Hired Services - General,34107,23/03/2017,inv0037955,1862.27,General Fund,iESE,27576
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Corp and Dem,1A7,Corporate Management,1701,Corporate Management,Supplies and Services,1702/34107,Hired Services - General,34107,23/03/2017,inv0037954,39000.00,General Fund,iESE,27576
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Corp and Dem,1A7,Corporate Management,1701,Corporate Management,Supplies and Services,1702/34107,Hired Services - General,34107,23/03/2017,inv0037953,6975.11,General Fund,iESE,27576
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Corp and Dem,1A7,Democratic Rep and Management,1702,Environment,Supplies and Services,1711/35201,Telephone Rental & Calls,35201,23/03/2017,inv0037970,2.32,General Fund,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Corp and Dem,1A7,Democratic Rep and Management,1702,Environment,Supplies and Services,1711/30203,Furniture/Office Equipment-Rentals,30203,23/03/2017,inv0037965,13.16,General Fund,Telefonica O2 UK Limited,17265
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Environment,Premises,1914/11003,Energy - Gas (Inc. Mecogas),11003,23/03/2017,inv0037984,486.50,General Fund,British Gas Business,17264
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Environment,Premises,1915/11003,Energy - Gas (Inc. Mecogas),11003,23/03/2017,inv0037999,25.72,General Fund,British Gas Business,17264
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Environment,Premises,1922/11003,Energy - Gas (Inc. Mecogas),11003,23/03/2017,inv0037981,44.25,General Fund,British Gas Business,17264
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Environment,Premises,1924/11003,Energy - Gas (Inc. Mecogas),11003,23/03/2017,inv0037982,84.62,General Fund,British Gas Business,17264
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Environment,Supplies and Services,1923/35201,Telephone Rental & Calls,35201,23/03/2017,inv0037970,55.42,General Fund,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Environment,Premises,1914/10004,Rechargeable Repairs & Maintenance,10004,23/03/2017,inv0038105,49.92,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Environment,Premises,1914/10004,Rechargeable Repairs & Maintenance,10004,23/03/2017,inv0038105,56.91,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Environment,Premises,1914/10004,Rechargeable Repairs & Maintenance,10004,23/03/2017,inv0038105,157.28,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Environment,Premises,1916/10004,Rechargeable Repairs & Maintenance,10004,23/03/2017,inv0038105,149.76,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Environment,Premises,1923/10001,Premises Rep.& Maint.-Out.Contractor,10001,23/03/2017,inv0038105,170.60,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Environment,Premises,1923/10001,Premises Rep.& Maint.-Out.Contractor,10001,23/03/2017,inv0038105,271.34,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Environment,Premises,1923/10001,Premises Rep.& Maint.-Out.Contractor,10001,23/03/2017,inv0038105,356.10,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Environment,Premises,1923/10004,Rechargeable Repairs & Maintenance,10004,23/03/2017,inv0038105,24.96,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Environment,Premises,1923/10004,Rechargeable Repairs & Maintenance,10004,23/03/2017,inv0038105,259.25,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Land Charges,1105,Environment,Supplies and Services,1041/35104,Software Charges,35104,23/03/2017,inv0037951,100.00,General Fund,Idox Software Limited,18011
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Land Charges,1105,Environment,Supplies and Services,1041/35104,Software Charges,35104,23/03/2017,inv0037952,3250.00,General Fund,Idox Software Limited,18011
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Land Charges,1105,Corporate Services,Supplies and Services,1041/34014,Other Professional Fees,34014,23/03/2017,inv0037963,1517.20,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Environment,Supplies and Services,1023/35201,Telephone Rental & Calls,35201,23/03/2017,inv0037970,225.82,General Fund,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Corporate Management,Supplies and Services,1021/33002,Printing & Stationery,33002,23/03/2017,inv0038070,426.84,General Fund,Secure & Confidential Documents Ltd,23575
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Corporate Management,Supplies and Services,1023/33002,Printing & Stationery,33002,23/03/2017,inv0038070,3216.94,General Fund,Secure & Confidential Documents Ltd,23575
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Environment,Supplies and Services,1023/34110,Security Services,34110,23/03/2017,inv0037971,56.59,General Fund,Security Plus + Limited,21090
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Environment,Supplies and Services,1024/34110,Security Services,34110,23/03/2017,inv0037971,37.73,General Fund,Security Plus + Limited,21090
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Culture and Heritage,1201,Economy and Infrastructure,Supplies and Services,1102/37101,Grants General,37101,23/03/2017,inv0037972,500.00,General Fund,Ryedale Book Festival,20081
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Environment,Premises,1122/11003,Energy - Gas (Inc. Mecogas),11003,23/03/2017,inv0038004,218.74,General Fund,British Gas Business,17264
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Environment,Supplies and Services,1123/30104,Equipment- Rental,30104,23/03/2017,inv0037970,67.54,General Fund,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Inventories,6221,Environment,Balance Sheet Detail Codes,6142/A4002,Stock Receipts(Purchases),A4002,23/03/2017,inv0037975,16799.66,Balance Sheet,Rix Petroleum (Hull) Ltd,17954
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Inventories,6221,Environment,Balance Sheet Detail Codes,6134/A4002,Stock Receipts(Purchases),A4002,23/03/2017,inv0037943,595.00,Balance Sheet,Straight Manufacturing Ltd,17258
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Short Term Debtors,6231,Corporate Management,Balance Sheet Detail Codes,6281/A9001,Balance Sheet Debit,A9001,23/03/2017,inv0038109,4785.00,Balance Sheet,Cipfa Business Ltd,18152
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Community Safety CCTV,1301,Environment,Supplies and Services,1301/30104,Equipment- Rental,30104,23/03/2017,inv0038097,1738.29,General Fund,British Telecommunications PLC,17739
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Premises,1346/10001,Premises Rep.& Maint.-Out.Contractor,10001,23/03/2017,inv0038105,31.42,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Premises,1346/10001,Premises Rep.& Maint.-Out.Contractor,10001,23/03/2017,inv0038105,49.02,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Premises,1346/10001,Premises Rep.& Maint.-Out.Contractor,10001,23/03/2017,inv0038105,63.49,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Premises,1346/10001,Premises Rep.& Maint.-Out.Contractor,10001,23/03/2017,inv0038105,63.49,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Premises,1346/10001,Premises Rep.& Maint.-Out.Contractor,10001,23/03/2017,inv0038105,69.70,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Premises,1346/10001,Premises Rep.& Maint.-Out.Contractor,10001,23/03/2017,inv0038105,71.64,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Premises,1346/10001,Premises Rep.& Maint.-Out.Contractor,10001,23/03/2017,inv0038105,104.55,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Premises,1346/10001,Premises Rep.& Maint.-Out.Contractor,10001,23/03/2017,inv0038105,117.95,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Premises,1346/10001,Premises Rep.& Maint.-Out.Contractor,10001,23/03/2017,inv0038105,126.03,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Premises,1346/10001,Premises Rep.& Maint.-Out.Contractor,10001,23/03/2017,inv0038105,138.25,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Premises,1346/10001,Premises Rep.& Maint.-Out.Contractor,10001,23/03/2017,inv0038105,142.88,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Premises,1346/10001,Premises Rep.& Maint.-Out.Contractor,10001,23/03/2017,inv0038105,153.18,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Premises,1346/10001,Premises Rep.& Maint.-Out.Contractor,10001,23/03/2017,inv0038105,156.47,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Premises,1346/10001,Premises Rep.& Maint.-Out.Contractor,10001,23/03/2017,inv0038105,160.56,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Premises,1346/10001,Premises Rep.& Maint.-Out.Contractor,10001,23/03/2017,inv0038105,192.50,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Premises,1346/10001,Premises Rep.& Maint.-Out.Contractor,10001,23/03/2017,inv0038105,200.62,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Premises,1346/10001,Premises Rep.& Maint.-Out.Contractor,10001,23/03/2017,inv0038105,201.60,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Premises,1346/10001,Premises Rep.& Maint.-Out.Contractor,10001,23/03/2017,inv0038105,235.20,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Premises,1346/10001,Premises Rep.& Maint.-Out.Contractor,10001,23/03/2017,inv0038105,295.86,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Premises,1346/10001,Premises Rep.& Maint.-Out.Contractor,10001,23/03/2017,inv0038105,325.10,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Premises,1346/10001,Premises Rep.& Maint.-Out.Contractor,10001,23/03/2017,inv0038105,326.00,General Fund,North Yorkshire County Council,17406
