Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),Sercop URI,Supplier Name,Supplier ID,Company Registration,Charity Registration,VCSE Grant,Payment Date,Transaction Number,Seq No,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Thomson Classification,Thomson Desc.,Contract
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,EZYTRAC PROPERTY MANAGEMENT,Redacted,Not yet available,Not yet available,Not yet available,27/09/2016,23148276,1,630,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Property & Estate Management,61896,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,F. PARKINSON LTD,Redacted,Not yet available,Not yet available,Not yet available,26/09/2016,23149316,1,1076.46,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Builders,11040,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,FLEXIT FF&E SOLUTIONS LTD,Redacted,Not yet available,Not yet available,Not yet available,21/09/2016,23147594,1,614,Nil,Construction - Remodelling,Capital,"Economic Growth, Culture & Sport",CAT09,Picture & Photo Framing Services,58420,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,FLEXIT FF&E SOLUTIONS LTD,Redacted,Not yet available,Not yet available,Not yet available,12/08/2016,23112460,1,5741.76,Nil,Construction - Remodelling,Capital,"Economic Growth, Culture & Sport",CAT09,Picture & Photo Framing Services,58420,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,FLEXIT FF&E SOLUTIONS LTD,Redacted,Not yet available,Not yet available,Not yet available,16/09/2016,23144036,1,6705,Nil,Construction - Remodelling,Capital,"Economic Growth, Culture & Sport",CAT09,Picture & Photo Framing Services,58420,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,FLEXIT FF&E SOLUTIONS LTD,Redacted,Not yet available,Not yet available,Not yet available,21/09/2016,23147601,1,7177.2,Nil,Construction - Remodelling,Capital,"Economic Growth, Culture & Sport",CAT09,Picture & Photo Framing Services,58420,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,FLOOR DECOR T/A D BAGG LTD,Redacted,Not yet available,Not yet available,Not yet available,26/09/2016,23149370,1,567,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Flooring Services,36640,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,G J BIRCH LTD T/A CHOOSE AT HOME BLINDS,Redacted,Not yet available,Not yet available,Not yet available,15/09/2016,23137307,1,1166.66,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,"Blinds, Awnings & Canopies",8480,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,GARDINER & THEOBALD LLP,Redacted,Not yet available,Not yet available,Not yet available,05/08/2016,23113692,1,2000,Nil,Construction - Remodelling,Capital,Professional Services,CAT08,Solicitors,72460,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,GBH UTILITIES LTD,Redacted,Not yet available,Not yet available,Not yet available,08/09/2016,23133278,1,17790,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Pipework Contractors,58761,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,GBH UTILITIES LTD,Redacted,Not yet available,Not yet available,Not yet available,27/09/2016,23150301,1,22548,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Pipework Contractors,58761,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,GLOBAL FLOORS,Redacted,Not yet available,Not yet available,Not yet available,14/09/2016,23136457,1,4980,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Flooring Services,36640,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,I & D PETERS LTD,Redacted,Not yet available,Not yet available,Not yet available,21/09/2016,23145935,1,500,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Joiners & Carpenters,45970,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,ICE PLUMBING & WATER SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,22/08/2016,23127261,1,1640,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Plumbers,59790,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,ICE PLUMBING & WATER SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,22/08/2016,23127267,1,9705.53,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Plumbers,59790,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,ICT4COLLABORATION,Redacted,Not yet available,Not yet available,Not yet available,11/07/2016,23089545,1,526.67,Nil,Construction - Remodelling,Capital,ICT,CAT11,Computer Support & Services,20690,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,ICT4COLLABORATION,Redacted,Not yet available,Not yet available,Not yet available,11/07/2016,23089547,1,5920,Nil,Construction - Remodelling,Capital,ICT,CAT11,Computer Support & Services,20690,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,INSIGHT NETWORKING SOLUTIONS LTD,Redacted,4482870,Not yet available,Not yet available,16/08/2016,23118659,1,750,Nil,Construction - Remodelling,Capital,ICT,CAT11,Computer Maintenance & Repairs,20640,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,KSW ENGINEERING (YORKSHIRE) LTD,Redacted,Not yet available,Not yet available,Not yet available,01/08/2016,23112375,1,2120,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Railings & Guard Rails,63290,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,LANCALL YORKSHIRE LIMITED,Redacted,Not yet available,Not yet available,Not yet available,07/09/2016,23134591,1,1350,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Asbestos Surveys & Removal,4970,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,LLOYD EVANS PRICHARD LTD,Redacted,Not yet available,Not yet available,Not yet available,22/07/2016,23107434,3,535,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Architectural Services,4422,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,LLOYD EVANS PRICHARD LTD,Redacted,Not yet available,Not yet available,Not yet available,20/09/2016,23144790,3,535,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Architectural Services,4422,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,LLOYD EVANS PRICHARD LTD,Redacted,Not yet available,Not yet available,Not yet available,22/07/2016,23107475,1,562.5,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Architectural Services,4422,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,LLOYD EVANS PRICHARD LTD,Redacted,Not yet available,Not yet available,Not yet available,22/07/2016,23107434,2,978.05,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Architectural Services,4422,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,LLOYD EVANS PRICHARD LTD,Redacted,Not yet available,Not yet available,Not yet available,20/09/2016,23144790,2,978.05,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Architectural Services,4422,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,LLOYD EVANS PRICHARD LTD,Redacted,Not yet available,Not yet available,Not yet available,22/07/2016,23107434,4,1675,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Architectural Services,4422,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,LLOYD EVANS PRICHARD LTD,Redacted,Not yet available,Not yet available,Not yet available,20/09/2016,23144790,4,1675,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Architectural Services,4422,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,LLOYD EVANS PRICHARD LTD,Redacted,Not yet available,Not yet available,Not yet available,22/07/2016,23107434,1,6140,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Architectural Services,4422,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,LLOYD EVANS PRICHARD LTD,Redacted,Not yet available,Not yet available,Not yet available,20/09/2016,23144790,1,6140,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Architectural Services,4422,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,MARTIN & CO (PONTEFRACT),Redacted,Not yet available,Not yet available,Not yet available,21/09/2016,23136528,1,1240,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Letting Agents,47846,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,MAXIM SYSTEMS LTD,Redacted,Not yet available,Not yet available,Not yet available,08/07/2016,23089849,2,5000,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,"Blinds, Awnings & Canopies",8480,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,MAXIM SYSTEMS LTD,Redacted,Not yet available,Not yet available,Not yet available,08/07/2016,23089849,1,6750,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,"Blinds, Awnings & Canopies",8480,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,MCP ENVIRONMENTAL LLP,Redacted,Not yet available,Not yet available,Not yet available,15/09/2016,23144059,1,5030,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Asbestos Surveys & Removal,4970,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,MEADOWSPRITE LTD T/A BFP,Redacted,4081397,Not yet available,Not yet available,01/07/2016,23088777,1,1375.28,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Fencing Contractors,34660,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,MILLPARK CONSTRUCTION LTD,Redacted,Not yet available,Not yet available,Not yet available,28/09/2016,23150166,1,5700,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Builders,11040,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,MITIE TILLEY ROOFING LIMITED,Redacted,Not yet available,Not yet available,Not yet available,22/08/2016,23126934,1,5256.77,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Roofing Services,65470,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,NPS NORTH EAST LTD,Redacted,Not yet available,Not yet available,Not yet available,15/09/2016,23136462,1,-3391.96,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Architectural Services,4422,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,NPS NORTH EAST LTD,Redacted,Not yet available,Not yet available,Not yet available,15/09/2016,23136463,1,-707.96,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Architectural Services,4422,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,PETER WADE CONSULTANCY,Redacted,3709914,Not yet available,Not yet available,07/09/2016,23109368,1,958.33,Nil,Construction - Remodelling,Capital,Professional Services,CAT08,Design Engineers,25000,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,PROCTORS DECORATORS,Redacted,Not yet available,Not yet available,Not yet available,30/09/2016,23150120,1,980,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Painters & Decorators,55590,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,PROFILE BUILDERS UK LTD,Redacted,Not yet available,Not yet available,Not yet available,16/09/2016,23143961,1,8300,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Builders,11040,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,R H FULLWOOD & CO LTD,Redacted,Not yet available,Not yet available,Not yet available,01/07/2016,23089825,2,5690.11,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Construction Contractors - General,21555,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,R H FULLWOOD & CO LTD,Redacted,Not yet available,Not yet available,Not yet available,01/07/2016,23089825,1,9311.09,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Construction Contractors - General,21555,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,R H FULLWOOD & CO LTD,Redacted,Not yet available,Not yet available,Not yet available,29/09/2016,23152433,1,163020.06,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Construction Contractors - General,21555,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,RED BRICK CONTRACTS LTD,Redacted,Not yet available,Not yet available,Not yet available,07/07/2016,23092371,1,6596.25,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Builders,11040,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,RIDER LEVETT BUCKNALL UK LTD,Redacted,Not yet available,Not yet available,Not yet available,19/07/2016,23099741,1,3250,Nil,Construction - Remodelling,Capital,Professional Services,CAT08,Project Management,61860,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,ROGERS GEOTECHNICAL SERVICES LTD,Redacted,5130864,Not yet available,Not yet available,29/09/2016,23150247,1,5927.13,Nil,Construction - Remodelling,Capital,Professional Services,CAT08,Site Investigation Consultants,71250,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,SANDAL SECURITY SERVICES,Redacted,Not yet available,Not yet available,Not yet available,12/09/2016,23134861,1,600,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Burglar & Intruder Alarm Systems,11700,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,SBS ROOFING LTD,Redacted,Not yet available,Not yet available,Not yet available,29/09/2016,23152372,1,29133.87,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Roofing Services,65470,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,SCHOOLSCAPES LTD,Redacted,Not yet available,Not yet available,Not yet available,04/07/2016,23088715,2,5113.5,Nil,Construction - Remodelling,Capital,Environment,CAT03,Playground Equipment,59720,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,SCHOOLSCAPES LTD,Redacted,Not yet available,Not yet available,Not yet available,04/07/2016,23088715,1,8261.5,Nil,Construction - Remodelling,Capital,Environment,CAT03,Playground Equipment,59720,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,SELLSMITH DECORATING,Redacted,Not yet available,Not yet available,Not yet available,22/09/2016,23147845,1,770,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Painters & Decorators,55590,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,SIMPSONS LANE ACADEMY,Redacted,7386086,Not yet available,Not yet available,17/08/2016,23119427,1,26626,Nil,Construction - Remodelling,Capital,Children and Young People,CAT05,Schools - Independent & Preparatory,67860,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,SPRINGFIELD BUILDERS,Redacted,Not yet available,Not yet available,Not yet available,25/08/2016,23126674,1,8850,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Builders,11040,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,STEPHEN WHITTAKER CARPETS,Redacted,Not yet available,Not yet available,Not yet available,22/09/2016,23147843,1,862,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Carpets & Rugs - Retail,15410,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,STEPHEN WHITTAKER CARPETS,Redacted,Not yet available,Not yet available,Not yet available,22/09/2016,23146116,1,1160,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Carpets & Rugs - Retail,15410,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,STRATEGIC TEAM GROUP,Redacted,3901222,Not yet available,Not yet available,29/09/2016,23152249,1,155531.9,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Builders,11040,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,STRATEGIC TEAM GROUP,Redacted,3901222,Not yet available,Not yet available,22/08/2016,23126933,1,232793.48,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Builders,11040,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,STRATEGIC TEAM GROUP,Redacted,3901222,Not yet available,Not yet available,19/07/2016,23099981,1,242456.17,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Builders,11040,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,STRATEGIC TEAM GROUP,Redacted,3901222,Not yet available,Not yet available,29/09/2016,23152450,1,289988.36,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Builders,11040,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,STRATEGIC TEAM GROUP,Redacted,3901222,Not yet available,Not yet available,19/07/2016,23099978,1,294680.43,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Builders,11040,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,STRATEGIC TEAM GROUP,Redacted,3901222,Not yet available,Not yet available,22/08/2016,23126931,1,296576.65,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Builders,11040,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,SUTCLIFFE PLAY LTD,Redacted,435546,Not yet available,Not yet available,15/09/2016,23067692,1,13483.3,Nil,Construction - Remodelling,Capital,Environment,CAT03,Playground Equipment,59720,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,SUTCLIFFE PLAY LTD,Redacted,435546,Not yet available,Not yet available,01/08/2016,23111993,1,29506.43,Nil,Construction - Remodelling,Capital,Environment,CAT03,Playground Equipment,59720,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,TELESIS LTD,Redacted,Not yet available,Not yet available,Not yet available,25/08/2016,23129506,1,750,Nil,Construction - Remodelling,Capital,ICT,CAT11,Telecommunication Services,76510,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,THE DIOCESE OF WEST YORKSHIRE & THE DALES,Redacted,Not yet available,Not yet available,Not yet available,14/07/2016,23096661,2,4000,Nil,Construction - Remodelling,Capital,n/a,CATNA,Religious Organisations,64480,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,THE DIOCESE OF WEST YORKSHIRE & THE DALES,Redacted,Not yet available,Not yet available,Not yet available,14/07/2016,23096661,1,5800,Nil,Construction - Remodelling,Capital,n/a,CATNA,Religious Organisations,64480,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,TIDYPLAN LTD T/A FRESCO FLOORING,Redacted,Not yet available,Not yet available,Not yet available,14/09/2016,23136888,1,4732.26,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Flooring Services,36640,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,TOGETHER HOUSING ASSOCIATION,Redacted,Not yet available,Not yet available,Not yet available,16/09/2016,23137193,1,4718,Nil,Construction - Remodelling,Capital,Adult Services,CAT04,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,TURNER & TOWNSEND,Redacted,Not yet available,Not yet available,Not yet available,16/09/2016,23144488,1,1000,Nil,Construction - Remodelling,Capital,Professional Services,CAT08,Business & Management Consultants,12100,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,TURNER & TOWNSEND,Redacted,Not yet available,Not yet available,Not yet available,14/07/2016,23094128,1,1000,Nil,Construction - Remodelling,Capital,Professional Services,CAT08,Business & Management Consultants,12100,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,TURNER & TOWNSEND,Redacted,Not yet available,Not yet available,Not yet available,14/09/2016,23136629,1,1440,Nil,Construction - Remodelling,Capital,Professional Services,CAT08,Business & Management Consultants,12100,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,TURNER & TOWNSEND,Redacted,Not yet available,Not yet available,Not yet available,23/08/2016,23127290,1,1440,Nil,Construction - Remodelling,Capital,Professional Services,CAT08,Business & Management Consultants,12100,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,TURNER & TOWNSEND,Redacted,Not yet available,Not yet available,Not yet available,14/07/2016,23094124,1,1600,Nil,Construction - Remodelling,Capital,Professional Services,CAT08,Business & Management Consultants,12100,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,TURNER & TOWNSEND,Redacted,Not yet available,Not yet available,Not yet available,20/09/2016,23145762,1,1666,Nil,Construction - Remodelling,Capital,Professional Services,CAT08,Business & Management Consultants,12100,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,TURNER & TOWNSEND,Redacted,Not yet available,Not yet available,Not yet available,08/07/2016,23093604,1,2776,Nil,Construction - Remodelling,Capital,Professional Services,CAT08,Business & Management Consultants,12100,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,TURNER & TOWNSEND,Redacted,Not yet available,Not yet available,Not yet available,23/08/2016,23127289,1,2776,Nil,Construction - Remodelling,Capital,Professional Services,CAT08,Business & Management Consultants,12100,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,VAUGHAN ERGONOMICS LTD T/A VERGO,Redacted,Not yet available,Not yet available,Not yet available,23/09/2016,23145174,1,3912.74,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Office Furniture & Equipment,53450,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,WDH SOLUTIONS LTD,Redacted,Not yet available,Not yet available,Not yet available,15/09/2016,23088786,1,2250.55,Nil,Construction - Remodelling,Capital,Adult Services,CAT04,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,WDH SOLUTIONS LTD,Redacted,Not yet available,Not yet available,Not yet available,27/09/2016,23150347,1,4618.64,Nil,Construction - Remodelling,Capital,Adult Services,CAT04,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,WESSEX ARCHAEOLOGY,Redacted,Not yet available,Not yet available,Not yet available,12/09/2016,23136153,1,1820,Nil,Construction - Remodelling,Capital,Environment,CAT03,Archaeologists,4390,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,WESSEX ARCHAEOLOGY,Redacted,Not yet available,Not yet available,Not yet available,14/07/2016,23094126,1,5300,Nil,Construction - Remodelling,Capital,Environment,CAT03,Archaeologists,4390,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,WESSEX ARCHAEOLOGY,Redacted,Not yet available,Not yet available,Not yet available,12/09/2016,23135336,1,9805,Nil,Construction - Remodelling,Capital,Environment,CAT03,Archaeologists,4390,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,WHITAKER & LEACH,Redacted,Not yet available,Not yet available,Not yet available,18/07/2016,23098483,1,3175.1,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,"Fence, Gate & Barrier Suppliers",34590,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,WILLIAM ANELAY LTD,Redacted,Not yet available,Not yet available,Not yet available,23/08/2016,23128295,7,712.5,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Builders,11040,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,WILLIAM ANELAY LTD,Redacted,Not yet available,Not yet available,Not yet available,22/07/2016,23107399,4,1054.5,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Builders,11040,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,WILLIAM ANELAY LTD,Redacted,Not yet available,Not yet available,Not yet available,23/08/2016,23128295,8,3552.37,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Builders,11040,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,WILLIAM ANELAY LTD,Redacted,Not yet available,Not yet available,Not yet available,23/08/2016,23128295,4,4848.8,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Builders,11040,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,WILLIAM ANELAY LTD,Redacted,Not yet available,Not yet available,Not yet available,22/07/2016,23107399,5,6499.9,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Builders,11040,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,WILLIAM ANELAY LTD,Redacted,Not yet available,Not yet available,Not yet available,22/07/2016,23107399,9,11828.49,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Builders,11040,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,WILLIAM ANELAY LTD,Redacted,Not yet available,Not yet available,Not yet available,23/08/2016,23128295,3,19189.6,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Builders,11040,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,WILLIAM ANELAY LTD,Redacted,Not yet available,Not yet available,Not yet available,22/07/2016,23107399,3,22660.09,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Builders,11040,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,WILLIAM ANELAY LTD,Redacted,Not yet available,Not yet available,Not yet available,22/07/2016,23107399,8,22736.15,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Builders,11040,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,WILLIAM ANELAY LTD,Redacted,Not yet available,Not yet available,Not yet available,22/07/2016,23107399,2,31307.17,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Builders,11040,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,WILLIAM ANELAY LTD,Redacted,Not yet available,Not yet available,Not yet available,23/08/2016,23128295,6,38445.07,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Builders,11040,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,WILLIAM ANELAY LTD,Redacted,Not yet available,Not yet available,Not yet available,23/08/2016,23128295,1,66812.95,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Builders,11040,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,WILLIAM ANELAY LTD,Redacted,Not yet available,Not yet available,Not yet available,23/08/2016,23128295,2,75004.44,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Builders,11040,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,WILLIAM ANELAY LTD,Redacted,Not yet available,Not yet available,Not yet available,22/07/2016,23107399,1,75343.95,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Builders,11040,Not yet available
Wakefield MDC,E08000036,30/09/2016,BUSINESS,J,Finance,YORKSHIRE OFFICE GROUP,Redacted,Not yet available,Not yet available,Not yet available,21/09/2016,23144777,1,517.01,Nil,Construction - Remodelling,Capital,Property & Asset Management,CAT01,Office Furniture & Equipment,53450,Not yet available
