Department Family,Entity,Date,Expense Type,Expense area,Supplier,Transaction Number,Amount
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1017168380,�2.19
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1017168380,�1.48
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRUGS,Surgery,NHS LOGISTICS,1017168380,�7.85
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRUGS,Surgery,NHS LOGISTICS,1017168380,�4.68
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,M & S EQUIPELECTEQUIPINST - OTHER,Surgery,NHS LOGISTICS,1017168380,�22.92
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1017168380,�6.48
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Clinical Support,NHS LOGISTICS,1017168380,�1.11
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,M & S EQUIPELECTEQUIPINST - OTHER,Surgery,NHS LOGISTICS,1017168380,�9.25
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,MEDSURGCONS-OTHER,Musculo-Skeletal,NHS LOGISTICS,1017168380,�1.19
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,MEDSURGCONS-OTHER,Musculo-Skeletal,NHS LOGISTICS,1017168380,�1.38
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1017168380,�0.15
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DISPOSABLE THEATRE DRAPES WIPES,Corporate - Finance & Procurement,NHS LOGISTICS,1017168380,�15.40
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1017168380,�2.75
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,BAGS SACKS - OTHER,Surgery,NHS LOGISTICS,1017168380,�0.52
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities,NHS LOGISTICS,1017168380,�5.68
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support,NHS LOGISTICS,1017168380,�47.47
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,LAB EQUIP-ANALYSERS,Clinical Support,NHS LOGISTICS,1017168380,�5.08
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support,NHS LOGISTICS,1017168380,�112.30
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support,NHS LOGISTICS,1017168380,�18.84
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRESSINGS  -  PROCEDURE PACKS,Clinical Support,NHS LOGISTICS,1017168380,�8.51
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1017168380,�2.12
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support,NHS LOGISTICS,1017168380,�16.53
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1017168380,�91.00
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support,NHS LOGISTICS,1017168380,�2.49
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support,NHS LOGISTICS,1017168380,�8.79
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,BAGS SACKS - OTHER,Facilities,NHS LOGISTICS,1017168380,�8.11
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1017168380,�0.78
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities,NHS LOGISTICS,1017168380,�11.24
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities,NHS LOGISTICS,1017168380,�2.75
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DISPOSABLE THEATRE DRAPES WIPES,Facilities,NHS LOGISTICS,1017168380,�53.36
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities,NHS LOGISTICS,1017168380,�6.12
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities,NHS LOGISTICS,1017168380,�2.88
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities,NHS LOGISTICS,1017168380,�22.72
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Surgery,NHS LOGISTICS,1017168380,�2.16
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1017168380,�3.24
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Surgery,NHS LOGISTICS,1017168380,�10.80
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,ELECTRICAL EQUIPMENT,Surgery,NHS LOGISTICS,1017168380,�1.33
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,ELECTRICAL EQUIPMENT,Surgery,NHS LOGISTICS,1017168380,�0.27
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1017168380,�2.10
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities,NHS LOGISTICS,1017168380,�6.51
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1017168380,�0.37
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1017168380,�1.90
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1017168380,�0.88
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1017168380,�0.28
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,SURGICAL INSTRUMENTS - DISPOSABLE,Surgery,NHS LOGISTICS,1017168380,�27.27
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1017168380,�0.74
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,PATIENT APPLIANCES,Clinical Support,NHS LOGISTICS,1017168380,�12.18
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1017168380,�0.07
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support,NHS LOGISTICS,1017168380,�0.65
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,LAB REAGENTS-BUFFERS COMPUND SOLNS,Clinical Support,NHS LOGISTICS,1017168380,�138.67
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,ELECTRICAL EQUIPMENT,Corporate - Corporate Development,NHS LOGISTICS,1017168380,�0.67
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,STATIONERY SUNDRIES,Clinical Support,NHS LOGISTICS,1017168380,�0.38
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,STATIONERY SUNDRIES,Clinical Support,NHS LOGISTICS,1017168380,�0.19
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,COOKING & KITCHEN UTENSILS,Surgery,NHS LOGISTICS,1017168380,�44.54
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,COOKING & KITCHEN UTENSILS,Surgery,NHS LOGISTICS,1017168380,�29.69
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,TISSUES HAND TOWELS & TOILET PAPER,Musculo-Skeletal,NHS LOGISTICS,1017168380,�0.74
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1017168380,�4.27
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,TISSUES HAND TOWELS & TOILET PAPER,Musculo-Skeletal,NHS LOGISTICS,1017168380,�0.16
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DISPOSABLE THEATRE DRAPES WIPES,Musculo-Skeletal,NHS LOGISTICS,1017168380,�0.65
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,TISSUES HAND TOWELS & TOILET PAPER,Corporate - HR/Education,NHS LOGISTICS,1017168380,�0.78
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,BAGS SACKS - OTHER,Clinical Support,NHS LOGISTICS,1017168380,�0.86
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1017168380,�1.85
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1017168380,�0.16
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,COMPUTER MAINTENANCE,Corporate - Finance & Procurement,NHS LOGISTICS,1017168380,�9.80
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1017168380,�0.77
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1017168380,�2.12
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1017168380,�1.14
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1017168380,�2.35
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,M & S EQUIPELECTEQUIPINST - OTHER,Clinical Support,NHS LOGISTICS,1017168380,�8.33
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,M & S EQUIPELECTEQUIPINST - OTHER,Clinical Support,NHS LOGISTICS,1017168380,�20.83
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1017168380,�0.37
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1017168380,�2.16
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Surgery,NHS LOGISTICS,1017168380,�1.11
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1017168380,�2.86
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1017168380,�2.87
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRUGS,Surgery,NHS LOGISTICS,1017168380,�1.87
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1017168380,�1.53
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1017168380,�1.18
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,OTHER MEDICAL SUPPLIES,Musculo-Skeletal,NHS LOGISTICS,1017168380,�0.95
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DISPOSABLE THEATRE DRAPES WIPES,Musculo-Skeletal,NHS LOGISTICS,1017168380,�0.65
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support,NHS LOGISTICS,1017168380,�12.34
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,ELECTRICAL EQUIPMENT,Medicine,NHS LOGISTICS,1017168380,�0.67
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1017168380,�1.30
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1017168380,�0.63
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1017168380,�0.14
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,HEARING AIDS SPARES,Surgery,NHS LOGISTICS,1017168380,�7.82
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,HEARING AIDS SPARES,Surgery,NHS LOGISTICS,1017168380,�7.82
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,HEARING AIDS SPARES,Surgery,NHS LOGISTICS,1017168380,�7.82
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,ELECTRICAL EQUIPMENT,Surgery,NHS LOGISTICS,1017168380,�0.67
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1017168380,�12.22
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,ELECTRICAL EQUIPMENT,Facilities,NHS LOGISTICS,1017168380,�1.67
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,COOKING & KITCHEN UTENSILS,Surgery,NHS LOGISTICS,1017168380,�3.40
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRUGS,Surgery,NHS LOGISTICS,1017168380,�6.87
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,SURGICAL INSTRUMENTS - GENERAL,Surgery,NHS LOGISTICS,1017168380,�2.92
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,MEDSURGCONS-OTHER,Surgery,NHS LOGISTICS,1017168380,�2.05
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,MEDSURGCONS-OTHER,Surgery,NHS LOGISTICS,1017168380,�2.05
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1017168380,�101.14
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1017168380,�5.74
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRUGS,Surgery,NHS LOGISTICS,1017168380,�2.81
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Surgery,NHS LOGISTICS,1017168380,�0.23
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1017168380,�0.37
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1017168380,�0.95
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1017168380,�1.11
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,TISSUES HAND TOWELS & TOILET PAPER,Musculo-Skeletal,NHS LOGISTICS,1017168380,�6.48
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DISPOSABLE THEATRE DRAPES WIPES,Musculo-Skeletal,NHS LOGISTICS,1017168380,�5.84
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1017168380,�15.63
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1017168380,�13.41
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1017168380,�17.74
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1017168380,�9.04
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Clinical Support,NHS LOGISTICS,1017168380,�1.55
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,MED SURG EQUIP REP MAINT CLEANING,Clinical Support,NHS LOGISTICS,1017168380,�19.52
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1017168380,�28.83
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRUGS,Clinical Support,NHS LOGISTICS,1017168380,�16.56
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1017168380,�747.48
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1017168380,�0.74
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1017168380,�0.95
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Clinical Support,NHS LOGISTICS,1017168380,�1.11
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,MEDSURGCONS-OTHER,Clinical Support,NHS LOGISTICS,1017168380,�1.19
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1017168380,�0.90
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1017168380,�1.48
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,TUBES,Clinical Support,NHS LOGISTICS,1017168380,�0.30
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1017168380,�1.24
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1017168380,�1.59
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,MED SURG EQUIP REP MAINT CLEANING,Clinical Support,NHS LOGISTICS,1017168380,�3.22
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,TUBES,Clinical Support,NHS LOGISTICS,1017168380,�1.37
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,MEDSURGCONS-OTHER,Clinical Support,NHS LOGISTICS,1017168380,�1.25
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1017168380,�2.86
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,MEDSURGCONS-OTHER,Clinical Support,NHS LOGISTICS,1017168380,�0.77
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,MEDSURGCONS-OTHER,Clinical Support,NHS LOGISTICS,1017168380,�1.58
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,MEDSURGCONS-OTHER,Clinical Support,NHS LOGISTICS,1017168380,�1.38
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,M & S EQUIPELECTEQUIPINST - OTHER,Clinical Support,NHS LOGISTICS,1017168380,�0.27
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support,NHS LOGISTICS,1017168380,�0.65
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1017168380,�0.47
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support,NHS LOGISTICS,1017168380,�4.46
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1017168380,�2.86
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,MEDSURGCONS-OTHER,Surgery,NHS LOGISTICS,1017168380,�9.57
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,MEDSURGCONS-OTHER,Surgery,NHS LOGISTICS,1017168380,�1.38
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,MEDSURGCONS-OTHER,Surgery,NHS LOGISTICS,1017168380,�2.14
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1017168380,�2.07
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1017168380,�1.53
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1017168380,�0.14
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1017168380,�0.65
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1017168380,�3.22
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1017168380,�2.42
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,MEDSURGCONS-OTHER,Medicine,NHS LOGISTICS,1017168380,�11.96
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1017168380,�0.74
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1017168380,�1.30
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1017168380,�0.95
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1017168380,�0.65
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Surgery,NHS LOGISTICS,1017168380,�2.73
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1017168380,�0.28
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1017168380,�0.65
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1017168380,�0.64
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1017168380,�1.23
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1017168380,�19.03
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1017168380,�6.01
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1017168380,�5.57
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1017168380,�5.57
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1017168380,�4.05
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1017168380,�4.38
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1017168380,�4.66
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1017168380,�10.01
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1017168380,�2.06
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1017168380,�1.11
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1017168380,�9.26
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1017168380,�6.36
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1017168380,�0.07
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1017168380,�1.33
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,NON DISPOSABLE BED LINEN,Clinical Support,NHS LOGISTICS,1017168380,�0.88
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support,NHS LOGISTICS,1017168380,�0.65
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1017168380,�3.08
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1017168380,�40.57
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,DENTAL SURGERY SUNDRIES,Musculo-Skeletal,NHS LOGISTICS,1017168380,�0.81
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1017168380,�2.42
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1017168380,�4.83
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1017168380,�4.83
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,ELECTRICAL EQUIPMENT,Musculo-Skeletal,NHS LOGISTICS,1017168380,�1.67
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,STATIONERY SUNDRIES,Clinical Support,NHS LOGISTICS,1017168380,�1.01
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,M & S EQUIPELECTEQUIPINST - OTHER,Surgery,NHS LOGISTICS,1017168380,�6.20
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,MEDSURGCONS-OTHER,Medicine,NHS LOGISTICS,1017168380,"�1,763.28"
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1017168380,�11.42
Department of Health,Salisbury NHS Foundation Trust,13-Jan-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1017168380,�0.58
