"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B2","49835","60130","Naval Architecture","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","B2","49835","60130","Internal Communications","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Salvage & Marine Ops","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Air Command","1017733","C1","37071","44711","Historical","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003285","4","20837","34168","Project Manager","19.82","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OF2","39629","47127","RAF","27.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","E1","19109","22345","Admin Support Officer","5.62","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Chef/Cook 1","19113","22345","Soft Facilities Management","2.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B2","49835","60130","Civilian HR Expert","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","B2","49835","60130","Contract Perf Meas & Mgnt","0.64","Procurement"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Government Quality Assurance","2.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Air Command","1017733","C1","37071","44711","Occupational Psychology","3.00","Psychology"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003285","4","20837","34168","Team Member","597.15","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OF1","25727","34180","RAF","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","E2","16253","19003","Admin Support Officer","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Soulbury Tier 6 - Abated","38724","48063","Teaching Advice/Inspection","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B2","49835","60130","Occupational Psychology","1.00","Psychology"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","C1","37071","44711","Estates Management","106.55","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Performance Mngmt","2.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Air Command","1017733","C1","37071","44711","Operational Analysis","14.00","Statisticians"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003285","5","30889","42192","Associate Project Manager","2.88","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OR9","47018","50183","RAF","10.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C2","30424","36696","Admin Support Officer","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Prof Qualified Worker Level 3b (Abated)","32768","35345","Community Development Work","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B2","49835","60130","Obsolete Security","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","C1","37071","44711","Project Management","98.08","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Eng/Sci&Tec Practitioners","2.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Air Command","1017733","C1","37071","44711","Project Management","9.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003285","5","30889","42192","Business Analyst","12.88","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OR7","37325","47421","RAF","26.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C2","30424","36696","Admin Support Officer","0.86","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Child Guidance Senior Social Worker","39893","45587","Community Service","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B2","49835","60130","WOME Safety","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","C1","37071","44711","Contract Perf Meas & Mgnt","57.98","Procurement"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Through Life Support Eng","2.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Air Command","1017733","C1","37071","44711","Reporting and Controls","3.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003285","5","30889","42192","Operations Support Officer","4.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OR6","33159","41030","RAF","39.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","D","24362","29383","Admin Support Officer","0.94","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Parent Partnership Officer","40943","47635","Teaching","4.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B2","49835","60130","Portfolio Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","C1","37071","44711","Estate Surveying","45.70","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Civ Personnel Partner","1.81","Human Resources"
"Ministry of Defence","Ministry of Defence","Air Command","1017733","C1","37071","44711","Safety Management","0.40","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003285","5","30889","42192","Project Manager","41.75","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OR4","29474","35028","RAF","62.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","E1","19109","22345","Admin Support Officer","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Assistant Head Teacher","38215","107210","Teaching L'ship","8.91","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B2","49835","60130","Health & Safety Practitioners","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","C1","37071","44711","Quantity Surveying","37.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Strategic Communications","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Air Command","1017733","C1","37071","44711","Health & Safety Practitioner","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003285","5","30889","42192","Team Leader","2.61","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OR2","18306","29603","RAF","27.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","E2","16253","19003","Admin Support Officer","1.81","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Assistant Head Teacher","38215","107210","Teaching","5.18","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B2","49835","60130","Estates Management","1.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","C1","37071","44711","Estate Advice","26.87","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Information Assurance","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Air Command","1017733","C1","37071","44711","Secretariat & Private Office","4.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003285","5","30889","42192","Team Member","704.18","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OF5","84878","93304","Royal Navy","5.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","E1","19109","22345","Admin Support Officer","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Firefighter - Rank to Role","20454","27262","Fire Safety Practitioners","43.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","B2","49835","60130","Statistics","0.80","Statisticians"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","C1","37071","44711","Programme Management","22.21","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Through Life Support Manager","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Air Command","1017733","C1","37071","44711","Service HR Expert","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003285","6","38357","51595","Business Analyst","0.89","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OF4","70059","81123","Royal Navy","8.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","E1","19109","22345","Admin Support Officer","1.02","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Firefighter - Rank to Role","20454","27262","Fire Service","10.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C1","37071","44711","Business Management","35.50","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","C1","37071","44711","Decision Support","22.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Consultancy","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Air Command","1017733","C1","37071","44711","Service HR Service Provider","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003285","6","38357","51595","Principal","2.86","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OF3","49918","59783","Royal Navy","13.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","D","24362","29383","Admin Support Officer","0.81","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Fire Service Crew Manager - Rank to Role","28975","30223","Fire Safety Practitioners","10.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C1","37071","44711","Decision Support","15.75","Finance"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","C1","37071","44711","Business Management","12.54","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","D","24362","29383","Admin Support Officer","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Commercial Operations","1.00","Procurement"
"Ministry of Defence","Ministry of Defence","Air Command","1017733","C1","37071","44711","Specialist Instruction","7.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003285","6","38357","51595","Programme Manager","2.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OF2","39629","47127","Royal Navy","19.00","Military"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Fire Service Watch Manager - Rank to Role","30877","31735","Fire Safety Practitioners","4.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C1","37071","44711","Nuclear Propulsion","15.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","C1","37071","44711","Soft Facilities Management","12.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Estate Planning","1.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Air Command","1017733","C1","37071","44711","Sustainable Development","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003285","6","38357","51595","Project Manager","63.98","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OR9","47018","50183","Royal Navy","8.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","D","24362","29383","Admin Support Officer","1.78","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","TUPE General","11352","60000","Business Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C1","37071","44711","Project Management","12.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","C1","37071","44711","Housing Service Delivery","12.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Storekeeping/WarehouseOps","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Air Command","1017733","C1","37071","44711","Systems Engineering","1.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003285","6","38357","51595","Team Leader","219.99","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OR8","40596","47421","Royal Navy","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","E1","19109","22345","Admin Support Officer","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Fire Service Station Manager","37213","40981","Fire Safety Practitioners","39.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C1","37071","44711","Programme Management","10.49","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","C1","37071","44711","Safety Management","11.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Security Advice","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Air Command","1017733","C1","37071","44711","Technical [Trades]","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003285","6","38357","51595","Team Member","598.93","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OR7","37325","47421","Royal Navy","23.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","E1","19109","22345","Admin Support Officer","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Fire Service Group Manager","43755","45548","Fire Safety Practitioners","17.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C1","37071","44711","Community Service","8.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","C1","37071","44711","Performance Management","11.00","Internal Audit"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Security","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Air Command","1017733","C1","37071","44711","Through Life Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003285","7","47947","61439","Business Manager","4.92","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OR6","33159","41030","Royal Navy","25.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","E2","16253","19003","Admin Support Officer","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Fire Service Group Manager","43755","45548","Health & Safety Practitioners","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C1","37071","44711","Health & Safety Practitioners","7.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","C1","37071","44711","EnvironmentalManagementAssessm","8.81","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Investigative Accounting","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Air Command","1017733","C1","37071","44711","Training Support","6.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003285","7","47947","61439","Group Leader","46.76","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OR4","29474","35028","Royal Navy","13.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","E1","19109","22345","Admin Support Officer","1.50","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Fire Service Group Manager","43755","45548","Project Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C1","37071","44711","Secretariat & Private Office","7.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","C1","37071","44711","Technical [Trades]","8.31","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S HR Leader","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Air Command","1017733","C1 MSF","37071","44711","Administrative Support","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003285","7","47947","61439","Principal","20.92","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OR2","18306","29603","Royal Navy","3.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","D","24362","29383","Admin Support Officer","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Fire Service Area Manager","49424","54887","Fire Safety Practitioners","14.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C1","37071","44711","External Communications","5.60","Communications"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","C1","37071","44711","Energy Management","8.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B1","58674","72907","DE&S Information Technology","0.79","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Air Command","1017733","C1 MSF","37071","44711","Business Management","4.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003285","7","47947","61439","Programme Manager","30.73","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OF5","84878","93304","Army","7.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","E1","19109","22345","Admin Support Officer","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Fire Service Area Manager","49424","54887","Project Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C1","37071","44711","Estate Planning","5.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","C1","37071","44711","Knowledge Info Management","7.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B2","49835","60130","DE&S Programme Mngmt","206.41","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Air Command","1017733","C1 MSF","37071","44711","Direct Military Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003285","7","47947","61439","Project Manager","3.87","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OF4","70059","81123","Army","39.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","D","24362","29383","Admin Support Officer","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","BM ACFO","65865","65865","Fire Safety Practitioners","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C1","37071","44711","Security Advice","5.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","C1","37071","44711","HS & Environ Protect Mgmt","4.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B2","49835","60130","DE&S Project Mngmt","111.62","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Air Command","1017733","C1 MSF","37071","44711","Programme Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003285","7","47947","61439","Team Leader","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OF3","49918","59783","Army","93.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","E1","19109","22345","Admin Support Officer","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","BM CFO","79039","79039","Fire Safety Practitioners","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C1","37071","44711","Supply Chain Management","5.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","C1","37071","44711","Estate Planning","4.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B2","49835","60130","DE&S Decision Support","81.28","Finance"
"Ministry of Defence","Ministry of Defence","Air Command","1017733","C1 MSF","37071","44711","Service HR Service Provider","2.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003285","7","47947","61439","Team Member","269.39","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OF2","39629","47127","Army","75.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","E2","16253","19003","Admin Support Officer","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Community Development Worker (W/T)","20796","23721","Community Development Work","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C1","37071","44711","Performance Management","4.00","Internal Audit"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","C1","37071","44711","Security Advice","4.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B2","49835","60130","DE&S Business Mngmt","39.44","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Air Command","1017733","C1 MSF","37071","44711","Training Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003285","8","56529","71370","Account Manager","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OF1","25727","34180","Army","20.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","D","24362","29383","Admin Support Officer","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Community Development Worker","27246","29646","Community Development Work","20.50","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C1","37071","44711","AeroEng(Aero/Struct/Mech)","4.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","C1","37071","44711","Natural Environment","4.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B2","49835","60130","DE&S Marine Engineering","34.20","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Air Command","1017733","C2","30424","36696","Acoustics","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003285","8","56529","71370","Capability Leader","4.91","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OR9","47018","50183","Army","36.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","E1","19109","22345","Admin Support Officer","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Community Development Worker","27246","29646","Administrative Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C1","37071","44711","Operational Analysis","4.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","C1","37071","44711","Secretariat & Private Office","4.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B2","49835","60130","DE&S Contract Mgmnt Data Analy","29.43","Procurement"
"Ministry of Defence","Ministry of Defence","Air Command","1017733","C2","30424","36696","Administrative Support","8.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003285","8","56529","71370","Chief","2.81","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OR8","40596","47421","Army","74.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","E1","19109","22345","Admin Support Officer","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Community Development Worker","27246","29646","Community Service","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C1","37071","44711","Administrative Support","4.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","C1","37071","44711","Town & Country Planning","3.82","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B2","49835","60130","DE&S Systems Engineering","26.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Air Command","1017733","C2","30424","36696","AeroEng(Aero/Struct/Mech)","8.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003285","8","56529","71370","Division Programme Leader","4.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OR7","37325","47421","Army","88.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","D","24362","29383","Admin Support Officer","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","B1","58674","72907","Decision Support","6.00","Finance"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C1","37071","44711","Inventory Management","4.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","C1","37071","44711","Secretarial","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B2","49835","60130","DE&S Dealmakers","25.64","Procurement"
"Ministry of Defence","Ministry of Defence","Air Command","1017733","C2","30424","36696","Audit and Assurance","3.00","Internal Audit"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003285","8","56529","71370","Head of Function","3.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OR6 Nurses","37365","40456","Army","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","E1","19109","22345","Admin Support Officer","0.91","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","B1","58674","72907","Business Management","5.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C1","37071","44711","Service HR Expert","3.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","C1","37071","44711","Policy Advisor","3.00","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","D","24362","29383","Admin Support Officer","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00212421","B2","49835","60130","DE&S Safety Mngmt","22.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Air Command","1017733","C2","30424","36696","Business Management","65.70","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003285","8","56529","71370","Principal","13.86","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","OR6","33159","41030","Army","144.00","Military"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","B1","58674","72907","Programme Management","2.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C1","37071","44711","Estate Advice","2.60","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","C1","37071","44711","Audit and Assurance","3.00","Internal Audit"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","E1","19109","22345","Admin Support Officer","1.67","Operational Delivery"
