"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071252","OF5","81310","89408","Military","2.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1125974","OR1-3 (RFA)","17265","28940","Medical","2.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1483605","OF3","47760","57200","Overseas Estate Support Functions","3.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00002497","OR7-8","33223","43252","Programme and Project Management","9.00","Military"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","E1","18370","22124","Service HR Service Provider","2.00","Human resources"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1047516","OF3","47760","57200","Capability Management","7.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071252","OR9","38600","46753","Military","3.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1125974","OF2","37916","45090","Medical","13.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1483605","OF4","67032","77617","Training Area Support (provision of Safe Place to Train)","17.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00002497","OR9","38600","46753","Information","2.00","Military"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","E1","18370","22124","Site Estate","1.00","Property and Asset Management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071252","Skill Zone 2","16482","18010","Logistics [Trades]","2.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1125974","OF3","47760","57200","Medical","11.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1047441","OF3","47760","57200","Capability Management","20.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1483605","OF5","81310","89408","Training Area Support (provision of Safe Place to Train)","2.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00002497","OR9","38600","46753","Logistics","3.00","Military"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","E1","18370","22124","Soft Facilities Management","1.00","Property and Asset Management"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1567623","OF3","47760","57200","Capability Management","7.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","OF1","24615","32703","Military","6.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1125974","OF4","67032","77617","Medical","21.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1483605","OR1-3","17265","28940","Training Area Support (provision of Safe Place to Train)","2.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00002497","OR9","38600","46753","Programme and Project Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","E1","18370","22124","Teaching","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","OF2","37916","45090","Military","60.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1125974","OF5","81310","89408","Medical","6.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1573670","OF3","47760","57200","Capability Management","8.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1483605","OR4","26405","33182","Training Area Support (provision of Safe Place to Train)","5.00","Military"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","E1","18370","22124","Technical [Trades]","4.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00002691","OF2","37916","45090","Engineering and Science","3.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","OF3","47760","57200","Military","81.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1125974","OR1-3","17265","28940","Medical","1.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","174902","OF3","47760","57200","Capability Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1483605","OR4","26405","33182","Overseas Estate Support Functions","5.00","Military"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","E1","18370","22124","Training Support","2.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00002691","OF3","47760","57200","Engineering and Science","1.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","OF4","67032","77617","Military","16.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1125974","OR4","26405","33182","Medical","11.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1047423","OF4","67032","77617","Military Assistant","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1483605","OR5-6","30013","36929","Training Area Support (provision of Safe Place to Train)","12.00","Military"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","E1","18370","22124","Transaction Processing","4.50","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00002691","OF4","67032","77617","Engineering and Science","2.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","OF5","81310","89408","Military","11.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1125974","OR5-6","30013","36929","Medical","6.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1105905","OF4","67032","77617","Military Assistant","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1483605","OR5-6","30013","36929","Overseas Estate Support Functions","4.00","Military"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","E1","18370","22124","Transport/Movement","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00002691","OR7-8","33223","43252","Engineering and Science","1.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","OR4","26405","33182","Military","22.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1431838","OF4","67032","77617","Military Assistant","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00002729","OF4","67032","77617","Programme and Project Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1125974","OR7-8","33223","43252","Medical","15.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1483605","OR7-8","33223","43252","Training Area Support (provision of Safe Place to Train)","14.00","Military"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","E1 ATTO","18370","28025","Technical [Trades]","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1565824","OF4","67032","77617","Military Assistant","1.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","OR6","30013","36929","Military","29.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00002775","OF3","47760","57200","Engineering and Science","7.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1125974","OR9","38600","46753","Medical","4.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1483605","OR7-8","33223","43252","Overseas Estate Support Functions","7.00","Military"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","E2","15623","18815","Administrative Support","47.50","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","OR9","38600","46753","Military","10.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1105937","OF4","67032","77617","Capability Management","8.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00002775","OF3","47760","57200","Programme and Project Management","2.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1116716","C1","35648","44268","Administrator","1.00","Human resources"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1483605","OR7-8","33223","43252","Training Area Support (provision of Safe Place to Train)","1.00","Military"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","E2","15623","18815","Community Service","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","Band 8A","38851","46621","Pharmacy","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00002775","OF4","67032","77617","Engineering and Science","2.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1116716","C2","29258","36333","Administrator","1.00","Human resources"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1564419","OF4","67032","77617","Capability Management","8.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1483605","OR7-8","33223","43252","Training Area Support (provision of Safe Place to Train)","26.00","Military"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","E2","15623","18815","Customer Services","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","137389","OF4","67032","77617","Capability Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","C1","35648","44268","Technical [Trades]","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00002775","OF5","81310","89408","Engineering and Science","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1116716","E1","18370","22124","Administrative Support","4.00","Human resources"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1483605","OR7-8","33223","43252","Overseas Estate Support Functions","3.00","Military"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","E2","15623","18815","Inventory Management","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","C2","29258","36333","Occupational Psychology","1.00","Psychology"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00003179","OF3","47760","57200","Corporate Support","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1116716","OF2","37916","45090","HR Officer","2.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1047464","OF4","67032","77617","Capability Management","4.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1483605","OR9","38600","46753","Training Area Support (provision of Safe Place to Train)","16.00","Military"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","E2","15623","18815","Postal & Courier","2.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","C2","29258","36333","Training Support","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00003179","OF4","67032","77617","Logistics","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1116716","OF4","67032","77617","HR Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1479775","OF4","67032","77617","Capability Management","5.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1483605","OR9","38600","46753","Overseas Estate Support Functions","2.00","Military"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","E2","15623","18815","Project Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1047472","OF4","67032","77617","Capability Management","2.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","E1","18370","22124","Administrative Support","16.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1609685","OF3","47760","57200","Customer Liaison","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00003179","OF4","67032","77617","Programme and Project Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1116716","OR4","26405","33182","HR Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","E2","15623","18815","Secretarial","3.50","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00003226","OF2","37916","45090","Engineering and Science","13.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1047516","OF4","67032","77617","Capability Management","4.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","Snr Medical Offr","73636","83714","Gen Practice Medical","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1609685","OF4","67032","77617","Customer Liaison","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1116716","OR5-6","30013","36929","HR Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","E2","15623","18815","Security Support","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00003226","OF2","37916","45090","Programme and Project Management","2.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","OR8","33223","43252","Military","9.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1609685","OF4","67032","77617","Accommodation Planner","3.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1118213","B2","47942","59535","Office Manager","1.00","Law"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1047441","OF4","67032","77617","Capability Management","16.00","Military"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","E2","15623","18815","Service HR Service Provider","1.00","Human resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00003226","OF3","47760","57200","Engineering and Science","9.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1567623","OF4","67032","77617","Capability Management","6.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","OR3","17265","28940","Military","11.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1609685","OF4","67032","77617","Project Manager","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1118213","C1","35648","44268","Administrator","1.00","Law"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","E2","15623","18815","Site Estate","2.00","Property and Asset Management"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00003226","OF3","47760","57200","Programme and Project Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","E2","15623","18815","Administrative Support","2.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1609685","OF5","81310","89408","Project Manager","1.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1573670","OF4","67032","77617","Capability Management","3.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1118213","C2","29258","36333","Administrator","1.00","Law"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","E2","15623","18815","Soft Facilities Management","1.00","Property and Asset Management"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00003226","OF4","67032","77617","Engineering and Science","6.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1432988","OF4","67032","77617","Capability Management","2.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1637129","OF2","37916","45090","Estate Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","E2","15623","18815","IT Security","1.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1118213","D","23427","29092","Administrator","4.00","Law"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","E2","15623","18815","Training Support","2.50","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00003226","OR7-8","33223","43252","Engineering and Science","7.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1637129","OF2","37916","45090","Infrastructure Planner","13.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","E2","15623","18815","Secretarial","3.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","174902","OF4","67032","77617","Capability Management","11.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1118213","E1","18370","22124","Administrative Support","5.00","Law"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","E2","15623","18815","Transaction Processing","3.50","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00003226","OR9","38600","46753","Engineering and Science","4.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1637129","OF2","37916","45090","Facilities Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","Civilian Medical Practitioner","65071","77303","Gen Practice Medical","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","105349","OF4","67032","77617","Capability Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1118213","OF2","37916","45090","Legal","4.00","Military"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","C2 MSF","29258","36333","Business Management and Improvement","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1637129","OF2","37916","45090","Project Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","Band 6","25528","34189","Physiotherapy","11.00","Medicine"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1047497","OF4","67032","77617","Capability Management","3.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1118213","OF3","47760","57200","Legal","8.00","Military"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","Nurse Specialist (GP Practice)","25528","34189","Nursing and Midwifery","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00003309","OF2","37916","45090","Logistics","2.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1637129","OF2","37916","45090","Soft Facilities Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","Band 7","30460","40157","Physiotherapy","11.00","Medicine"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1105937","OF5","81310","89408","Capability Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1118213","OF4","67032","77617","Legal","5.00","Military"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","Physiotherapist Advanced","30460","40157","Physiotherapy","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00003309","OF2","37916","45090","Programme and Project Management","5.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1637129","OF3","47760","57200","Planning Officer","2.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","OF1","24615","32703","Military","1.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1564419","OF5","81310","89408","Capability Management","2.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1118213","OF5","81310","89408","Legal","1.00","Military"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","Physiothrpst Specialist","25528","34189","Physiotherapy","0.50","Medicine"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00003309","OF3","47760","57200","Logistics","3.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1637129","OF3","47760","57200","Logistics Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","OF2","37916","45090","Military","29.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1047464","OF5","81310","89408","Capability Management","2.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1118213","OR1-3","17265","28940","Legal","2.00","Military"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","Prof Qualified Worker Lvl 3a","29071","31599","Community Development Work","2.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00003309","OF3","47760","57200","Programme and Project Management","2.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1637129","OF3","47760","57200","Estate Management","3.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","OF3","47760","57200","Military","42.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1118213","OR4","26405","33182","Legal","1.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1479775","OF5","81310","89408","Capability Management","2.00","Military"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","Retired Offr 2","30136","36333","Direct Military Support","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00003309","OF4","67032","77617","Engineering and Science","1.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1047472","OF5","81310","89408","Capability Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1637129","OF3","47760","57200","Project Manager","1.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","OF4","67032","77617","Military","16.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1118213","OR7-8","33223","43252","Legal","5.00","Military"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","Retired Offr 2","30136","36333","Inventory Management","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00003309","OF4","67032","77617","Logistics","1.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1047516","OF5","81310","89408","Capability Management","2.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1637129","OF3","47760","57200","Infrastructure Planner","8.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","OF5","81310","89408","Military","5.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1118213","OR9","38600","46753","Legal","2.00","Military"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","Retired Offr 2","30136","36333","Project Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00003309","OF4","67032","77617","Programme and Project Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1637129","OF3","47760","57200","Estate Representative","1.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","OR8","33223","43252","Military","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","Senior Social Worker","25238","43188","NHS/Retained Grade","1.00","Human resources"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1047441","OF5","81310","89408","Capability Management","3.00","Military"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","Skill Zone 1","15083","16482","Driving","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00003309","OR9","38600","46753","Logistics","2.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1567623","OF5","81310","89408","Capability Management","2.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1637129","OF3","47760","57200","Catering","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00003332","OF2","37916","45090","Engineering and Science","1.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","OR3","17265","28940","Military","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","B2","47942","59535","Office Manager","2.00","Human resources"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","Skill Zone 1","15083","16482","Museum","0.50","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1637129","OF4","67032","77617","Project Manager","4.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00003332","OF2","37916","45090","Programme and Project Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","OR4","26405","33182","Military","2.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","C1","35648","44268","Administrator","11.00","Human resources"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1573670","OF5","81310","89408","Capability Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","Skill Zone 1","15083","16482","Range Management","1.00","Property and Asset Management"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1432988","OF5","81310","89408","Capability Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1637129","OF4","67032","77617","Planning Officer","2.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00003332","OF3","47760","57200","Logistics","1.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","OR6","30013","36929","Military","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","C2","29258","36333","Administrator","31.00","Human resources"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","Skill Zone 1","15083","16482","Site Estate","13.00","Property and Asset Management"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1637129","OF4","67032","77617","Logistics Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00003332","OF3","47760","57200","Programme and Project Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","OR9","38600","46753","Military","2.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","D","23427","29092","Administrator","42.00","Human resources"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","174902","OF5","81310","89408","Capability Management","2.00","Military"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","Skill Zone 1","15083","16482","Soft Facilities Management","111.00","Property and Asset Management"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1637129","OF4","67032","77617","Estate Management","7.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00003332","OF4","67032","77617","Engineering and Science","1.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","B1","56436","72185","Decision Support","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","E1","18370","22124","Administrative Support","83.00","Human resources"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1047497","OF5","81310","89408","Capability Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","Skill Zone 1","15083","16482","Storekeeping/WarehouseOps","7.50","Operational delivery"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1047472","OR9","38600","46753","Capability Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1637129","OF4","67032","77617","Infrastructure Planner","3.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00003332","OF4","67032","77617","Logistics","1.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","B2","47942","59535","Decision Support","3.00","Finance"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","E2","15623","18815","Administrative Support","27.00","Human resources"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","Skill Zone 2","16482","18010","Driving","22.50","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1637129","OF5","81310","89408","Project Manager","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00003332","OF4","67032","77617","Programme and Project Management","2.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","C1","35648","44268","Decision Support","11.00","Finance"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","Prof Qualified Worker Lvl 2b","25950","28237","NHS/Retained Grade","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1047441","OR9","38600","46753","Capability Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Land Forces","1599388","Skill Zone 2","16482","18010","Range Management","2.00","Property and Asset Management"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","1637129","OF5","81310","89408","Planning Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00003332","OR7-8","33223","43252","Logistics","2.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","C1","35648","44268","Reporting and Controls","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1396823","Retired Offr 2","30136","36333","Administrator","4.00","Human resources"
