Body,BodyName,ServiceLabel,ServiceDivisionLabel,ExpenditureCategory,DetailedExpenditureType,DetailedExpenditureCode,DatePaid,TransactionNumber,NetAmount,CapitalOrRevenue,SupplierName
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,27-Feb-2013,1303-03025,1143.35,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,21-Feb-2013,1303-03026,1151.92,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03027,1155.02,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,14-Feb-2013,1303-03028,1155.02,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,21-Feb-2013,1303-03029,1157.83,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,27-Feb-2013,1303-03030,1159.52,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03031,1159.95,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03032,1187.64,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,27-Feb-2013,1303-03033,1193.09,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,14-Feb-2013,1303-03034,1199.84,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03035,1209.58,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,21-Feb-2013,1303-03036,1214.49,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03037,1215.13,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,21-Feb-2013,1303-03038,1215.28,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03039,1215.60,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,21-Feb-2013,1303-03040,1220.66,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03041,1223.72,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,21-Feb-2013,1303-03042,1233.22,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03043,1233.43,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,27-Feb-2013,1303-03044,1234.35,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03045,1237.87,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,14-Feb-2013,1303-03046,1238.29,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03047,1242.58,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03048,1244.44,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,21-Feb-2013,1303-03049,1257.31,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,14-Feb-2013,1303-03050,1260.55,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03051,1261.44,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,14-Feb-2013,1303-03052,1261.44,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,27-Feb-2013,1303-03053,1261.44,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,27-Feb-2013,1303-03054,1261.44,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,14-Feb-2013,1303-03055,1264.39,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03056,1265.80,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03057,1265.80,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,14-Feb-2013,1303-03058,1265.80,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,27-Feb-2013,1303-03059,1265.80,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03060,1266.42,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03061,1275.36,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,14-Feb-2013,1303-03062,1279.31,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,27-Feb-2013,1303-03063,1281.14,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03064,1281.56,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,21-Feb-2013,1303-03065,1284.02,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,27-Feb-2013,1303-03066,1286.62,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,27-Feb-2013,1303-03067,1287.00,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,21-Feb-2013,1303-03068,1288.31,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03069,1289.43,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03070,1290.78,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03071,1291.12,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03072,1291.13,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03073,1292.41,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,27-Feb-2013,1303-03074,1295.02,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,21-Feb-2013,1303-03075,1295.07,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,27-Feb-2013,1303-03076,1296.20,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,27-Feb-2013,1303-03077,1296.41,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,27-Feb-2013,1303-03078,1298.44,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,27-Feb-2013,1303-03079,1298.58,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,14-Feb-2013,1303-03080,1299.98,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,27-Feb-2013,1303-03081,1299.99,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,21-Feb-2013,1303-03082,1300.00,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,21-Feb-2013,1303-03083,1300.13,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,21-Feb-2013,1303-03084,1301.96,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,21-Feb-2013,1303-03085,1302.38,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,21-Feb-2013,1303-03086,1302.60,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,21-Feb-2013,1303-03087,1303.68,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03088,1303.85,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,21-Feb-2013,1303-03089,1304.34,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,21-Feb-2013,1303-03090,1305.90,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,21-Feb-2013,1303-03091,1306.32,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03092,1307.85,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03093,1313.05,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,21-Feb-2013,1303-03094,1315.53,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03095,1317.79,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03096,1317.79,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,14-Feb-2013,1303-03097,1317.79,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,14-Feb-2013,1303-03098,1317.79,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,21-Feb-2013,1303-03099,1317.79,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,21-Feb-2013,1303-03100,1317.79,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,27-Feb-2013,1303-03101,1317.79,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,27-Feb-2013,1303-03102,1317.79,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,21-Feb-2013,1303-03103,1318.32,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,14-Feb-2013,1303-03104,1318.89,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03105,1320.74,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,21-Feb-2013,1303-03106,1324.31,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03107,1332.95,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03108,1333.75,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,21-Feb-2013,1303-03109,1334.60,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,21-Feb-2013,1303-03110,1335.79,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,21-Feb-2013,1303-03111,1337.98,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,14-Feb-2013,1303-03112,1338.05,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03113,1339.67,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,14-Feb-2013,1303-03114,1340.23,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,14-Feb-2013,1303-03115,1341.36,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,27-Feb-2013,1303-03116,1344.59,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03117,1344.80,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03118,1349.88,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,21-Feb-2013,1303-03119,1353.25,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,27-Feb-2013,1303-03120,1353.29,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,27-Feb-2013,1303-03121,1358.31,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,27-Feb-2013,1303-03122,1360.53,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,21-Feb-2013,1303-03123,1361.12,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,14-Feb-2013,1303-03124,1362.28,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,14-Feb-2013,1303-03125,1363.94,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,14-Feb-2013,1303-03126,1364.00,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03127,1364.51,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,27-Feb-2013,1303-03128,1364.78,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03129,1380.43,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,14-Feb-2013,1303-03130,1387.36,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,21-Feb-2013,1303-03131,1389.63,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,14-Feb-2013,1303-03132,1390.18,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,27-Feb-2013,1303-03133,1416.77,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,27-Feb-2013,1303-03134,1420.35,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,14-Feb-2013,1303-03135,1434.02,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03136,1434.15,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03137,1440.11,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,21-Feb-2013,1303-03138,1446.32,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,27-Feb-2013,1303-03139,1462.81,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,21-Feb-2013,1303-03140,1464.50,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,27-Feb-2013,1303-03141,1467.13,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,27-Feb-2013,1303-03142,1467.87,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,14-Feb-2013,1303-03143,1474.63,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,27-Feb-2013,1303-03144,1484.13,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03145,1487.57,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,27-Feb-2013,1303-03146,1494.85,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,21-Feb-2013,1303-03147,1539.52,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,14-Feb-2013,1303-03148,1592.78,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03149,1598.88,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03150,1598.88,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,14-Feb-2013,1303-03151,1622.11,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,21-Feb-2013,1303-03152,1630.13,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,27-Feb-2013,1303-03153,1658.53,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,07-Feb-2013,1303-03154,1768.01,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,14-Feb-2013,1303-03155,1768.01,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,27-Feb-2013,1303-03156,1772.52,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,21-Feb-2013,1303-03157,1773.26,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist  ,Employees,Temporary Staff,008,21-Feb-2013,1303-03158,1778.21,R,Comensura Limited
