OrganisationLabel,OrganisationURI,EffectiveDate,ContractReference,ContractTitle,OrganisationalUnit,Description,ProcurementCategory,StartDate,EndDate,ReviewDate,OptionToExtend,ExtensionPeriod,ContractValue,IrrecoverableVAT,SupplierName,CharityCommissionNumber,SMESupplier,VCSESupplier,ContactName,ProcessType
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,38931,Fieldhead Resettlement Programme,JCS FOR PEOPLE WITH LEARNING DISABILITIE,,,09/04/2015,,,,,"£23,819.90",,"WAKEFIELD METROPOLITAN DISTRICT, Income Team  Wakefield One, Po Box 700  Burton Street, WAKEFIELD, WF1 2EB",,,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,74654,LCR/Yorkshire Universities Project,CENTRAL & CORP FUNC ADMINIST (NON LCC),,,24/04/2015,,,,,"£6,666.00",,"YORKSHIRE UNIVERSITIES, 22 Clarendon Place, NULL, LEEDS, LS2 9JY",,b) Micro,,Lynn Cooper,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,9101601943,Ferndale Riser and Recliner,LEEDS COMMUNITY EQUIP STORE POOLED BUDGT,,,30/04/2015,,,,,"£6,476.00",,"Yorkshire Care Equipment Limited, Linkside House, Forest Lane Head, HARROGATE, HG2 7TE",,c) Small,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,COMM. CARE 001280,Residential Care,JCS FOR PEOPLE WITH LEARNING DISABILITIE,,,08/04/2015,,,,,"£7,646.40",,"TRUST FOR VERONICA HEZELGRAVE, C/O Kelvin Mackrell, 16 High Fold, LOTHERDALE NORTH YORKSHIRE, BD20 8HE",,b) Micro,,Hilary Sedgewick,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,COMM. CARE 001280,Residential Care,JCS FOR PEOPLE WITH LEARNING DISABILITIE,,,08/04/2015,,,,,"£6,649.20",,"Robina Care (The Denes), 25 Circus Mews, Carriage Court, BATH, HA1 2PW",,Other/Not known,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,COMM. CARE 001280,Residential Care,ADULT SOCIAL CARE,,,08/04/2015,,,,,"£11,005.20",,"LITTLEDALE HALL, Littledale, NULL, LANCASTER LANCASHIRE, LA2 9EY",,b) Micro,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,COMM. CARE 001280,Residential Care,ADULT SOCIAL CARE,,,08/04/2015,,,,,"£6,482.36",,"Moorville Residential, 24 Ryegate Road, NULL, SHEFFIELD, S10 5FA",,b) Micro,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,6047,"Design, build and development of Victorian Jobs",CITY DEVELOPMENT,,,08/04/2015,,,,,"£13,100.00",,"Enigma Interactive, Quayside Studios  8 - 10 Close, NULL, NEWCASTLE UPON TYNE, NE1 3RE",,Other/Not known,,Yvonne Hardman,Quote
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,AKD2076,Invictus portable noise monitor x2,CITY DEVELOPMENT,,,22/04/2015,,,,,"£9,500.00",,"Acoustic Instruments International, Acoustic House, Bridlington Road, HUNMANBY, YO14 0PH",,,,Joanne Leithead,Quote
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,1807,Recording Equipment,CITY DEVELOPMENT,,,24/04/2015,,,,,"£6,998.10",,"C A Traffic Limited, Griffin Lane, NULL, AYLESBURY, HP19 8BP",,c) Small,,Mark Dixon,Quote
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,LEEDSC&FNO4,Vehicle repairs,CENTRAL & CORPORATE,,,24/04/2015,,,,,"£8,015.42",,"CROSSROADS TRUCK & BUS LIMITED, Pheasant Drive, Birstall, BATLEY WEST YORKSHIRE, WF17 9LR",,e) Large,,Graham Hinchliffe,Quote
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,1124E,Decorating,CENTRAL & CORPORATE,,,02/04/2015,,,,,"£5,254.00",,"D EVANS LTD, The Courtyard, 41-47 Monkbridge Road, LEEDS, LS6 4EP",,b) Micro,,Mandy Grace,Quote
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,ILC2312-04,"Concept, design, artwork",CITY DEVELOPMENT,,,24/04/2015,,,,,"£8,467.20",,"Inchpunch Design Limited, Studio 8  Plough Garth, NULL, KELLINGTON, DN14 0PD",,Other/Not known,,Hannah Kemp,Quote
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,4353,Gift Cards 263x-·25 gift vouchers,CITY DEVELOPMENT,,,10/04/2015,,,,,"£6,501.00",,"Gift Voucher Shop Ltd, 2nd Floor, 30 St Johns Lane, LONDON, EC1M 4NB",,,,June Treciokas,Quote
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,46848,To paint 12 tennis courts at Roundhay Park,ENVIRONMENT & HOUSING,,,17/04/2015,,,,,"£16,784.00",,"PARKDALE PLAY & LEISURE LTD, The Sidings Business Park, Skipton, NORTH YORKSHIRE, BD23 1TB",,c) Small,,Sarah Spencer,Quote
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,91309102591,Draft Report,CENTRAL & CORP FUNC ADMINIST (NON LCC),,,08/04/2015,,,,,"£7,910.00",,"Warwick Economics & Development Ltd, Somerset House, Clarendon Place, LEAMINGTON SPA, CV32 5QN",,Other/Not known,,Lynn Cooper,Quote
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,8449,Effective Complaints Training -,ADULT SOCIAL CARE,,,24/04/2015,,,,,"£6,000.00",,"Akd Solutions Ltd, Unit 4 Daisy Business Park, 19-35 Sylvan Grove, LONDON, SE15 1PD",,Other/Not known,,Sarah Temple,Quotes
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,3220,Asket Avenue Parking Area,STRATEGIC LANDLORD,,,23/04/2015,,,,,"£7,250.00",,"ANDREW MILLER BUILDERS, 15 Manston Crescent, Crossgates, LEEDS, LS15 8QZ",,Other/Not known,,Simon Jarmen,Quotes
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,COMM. CARE 001280,Marketing / Media & Communication - This Girl Can,CITY DEVELOPMENT,,,02/04/2015,,,,,"£35,000.00",,"Zeal Media Ltd, Round Foundry Media Centre, NULL, LEEDS, LS11 5QP",,,,Gill Keddie,Quotes
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,S7546,Various Groundwork,STRATEGIC LANDLORD,,,16/04/2015,,,,,"£128,527.36",,"GROUNDWORK LEEDS, Environmental & Business Services, Merlyn-Rees Avenue, MORLEY  LEEDS, LS27 9SL",,d) Medium,,,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,LS15003,Re-deployable Server (RDS) ,ENVIRONMENT & HOUSING,,,01/04/2015,,,,,"£174,198.00",,"Videalert Limited, Canada House, 272 Field End Road, EASTCOTE, HA4 9NA",,b) Micro,,,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,W0000128,EA - Enterprise Advisors LEP,CENTRAL & CORP FUNC ADMINIST (NON LCC),,,17/04/2015,,,,,"£47,856.02",,"Wakefield Council, Income Team Wakefield One, Po Box 700  Burton Street, WAKEFIELD, WF1 2EB",,c) Small,,,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,SI-105484,Smart Swaps invoice 969363,CENTRAL & CORPORATE,,,15/04/2015,,,,,"£13,066.86",,"Bauer Radio Ltd, Bcs Sales Ledger  1 Lincoln Court, Lincoln Road, PETERBOROUGH, PE1 2RF",,Other/Not known,,Phil Slavin,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,SI-105557,Delivery of the Digital Capability - Masterclass,CENTRAL & CORP FUNC ADMINIST (NON LCC),,,24/04/2015,,,,,"£48,526.00",,"Business And Enterprise Commercial Ltd, Spectrum 6  Spectrum Business Park, NULL, SEAHAM, SR7 7TT",,c) Small,,Lynn Cooper,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,SINV00047260,Advertisement - Bowel and Lung Cancer Campaign,CENTRAL & CORPORATE,,,17/04/2015,,,,,"£21,100.00",,"Exterion Media Limited, Camden Wharf 28 Jamestown Road, NULL, LONDON, NW1 7BY",,e) Large,,Lynne Helliwell,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,SIMI074829,Incraesing Bowel Cancer uptake,CENTRAL & CORPORATE,,,23/04/2015,,,,,"£23,998.00",,"UNIVERSITY OF LEEDS, Finance Office Ec Stoner Building, Room 11.23, LEEDS, LS2 9JT",,Other/Not known,,Phil Slavin,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,7153,Website Copywriting Services,CENTRAL & CORP FUNC ADMINIST (NON LCC),,,22/04/2015,,,,,"£14,700.00",,"Thompson Brand Partners Ltd, The Old Stables,, Springwood Gardens, LEEDS, LS8 2QB",,c) Small,,,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,357060,QUEENSVIEW FLATS - SPRINKLER IN,STRATEGIC LANDLORD,,,29/04/2015,,,,,"£26,965.00",,"ARMSTRONG PRIESTLEY LTD, 77 Holbeck Lane, Holbeck, LEEDS, LS11 9UL",,d) Medium,,,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,ONE,To lead and produce Wakefield-+s Str,CENTRAL & CORPORATE,,,16/04/2015,,,,,"£17,385.00",,"ARC4 LTD, 41 Clarendon Road, Sale, MANCHESTER, M33 2DY",,,,Patrick Bowes,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,90008735,Advertising for Parent Promotion Cam,CITY DEVELOPMENT,,,09/04/2015,,,,,"£10,802.39",,"Bauer Corporate Services, Radio Aire & Magic 828, 51 Burley Road, LEEDS, LS3 1LR",,,,David Myers,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,CT0083,BRITISH STANDARDS OL Modular subscription,CITY DEVELOPMENT,,,10/04/2015,,,,,"£18,051.00",,"BSI Assurance Ltd, Bsi Accounts Receivable Po Box 3000, Kitemark Court Davy Avenue, MILTON KEYNES, MK1 9EL",,e) Large,,Maxine Sutcliffe,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,569,Leeds Homes Application Form,STRATEGIC LANDLORD,,,23/04/2015,,,,,"£8,802.00",,"CLAREMON LTD, Unit 2  606 Industrial Park, Staithgate Lane, BRADFORD, BD6 1YA",,c) Small,,,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,15076,BRITANNICA ONLINE SUBSCRIPTION,CITY DEVELOPMENT,,,02/04/2015,,,,,"£8,081.00",,"ENCYCLOPEDIA BRITANNICA (UK) LTD, 2nd Floor   Unity Wharf, 13 Mill Street, LONDON, SE1 2BH",,,,,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,B160000002,Citywide Patient Diabetes Information.,CENTRAL & CORPORATE,,,24/04/2015,,,,,"£8,231.00",,"Hunterlodge Advertising Limited, 171 High Street, NULL, RICKMANSWORTH, WD3 1AY",,,,Phil Slavin,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,AHW/CVP/1017905.48,Year of Care Film,CENTRAL & CORPORATE,,,09/04/2015,,,,,"£7,960.00",,"CF6 Media, 407 Gateway West, NULL, LEEDS, LS9 8DZ",,,,Lynne Hellewell,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,11270115ITE,SUBSCRIPTION TO MINTEL REPORTS,CITY DEVELOPMENT,,,29/04/2015,,,,,"£12,358.00",,"MINTEL INTERNATIONAL GROUP LTD, 11 Pilgrim Street, NULL, LONDON, EC4V 6RN",,,,,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,1956,Leeds Enterprise Partnership Website: Project Management and Development,CENTRAL & CORP FUNC ADMINIST (NON LCC),,,16/04/2015,,,,,"£12,000.00",,"NetConstruct Ltd, Riverview Court   Castlegate, Wetherby, LEEDS, LS22 6LE",,Other/Not known,,,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,1155798,EA - Enterprise Advisors LEP ,CENTRAL & CORP FUNC ADMINIST (NON LCC),,,24/04/2015,,,,,"£7,000.00",,"NYBEP LTD, It Centre, Innovation Way, HESLINGTON YORK, YO10 5NP",,,,,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,20021750,SUBSCRIPTION TO ANCESTRY LIBRA,CITY DEVELOPMENT,,,30/04/2015,,,,,"£12,055.00",,"ProQuest LLC, 789 E Eisenhower Parkway, Po Box 1346, ANN ARBOR, .",,,,,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,1861,CCTV Costs,CITY DEVELOPMENT,,,10/04/2015,,,,,"£51,423.93",,"BT REDCARE, Pp M3042r Colindale House, Edgware Road, COLINDALE, NW9 6LB",,c) Small,,,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,LCC485,10000 Poo Catcher kits,CENTRAL & CORPORATE,,,02/04/2015,,,,,"£15,659.72",,"Resonant Media Ltd, Canterbury Court, 1-3 Brixton Road, LONDON, SW9 6DE",,,,Phil Slavin,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,Legal Fees ,Secondment costs for Project Lead,CHILDRENS SERVICES,,,24/04/2015,,,,,"£35,237.54",,"SHEFFIELD CITY COUNCIL, Resources Po Box 1283, NULL, SHEFFIELD, S1 1UJ",,Other/Not known,,,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,14/116,Facilities Planning Model - Sport England,CITY DEVELOPMENT,,,17/04/2015,,,,,"£8,200.00",,"SPORT ENGLAND, Sport England Events, 3rd Floor Victoria House, BLOOMSBURY SQUARE LONDON, WC1B 4SE",,e) Large,,,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,2827,EA - Enterprise Advisors LEP,CENTRAL & CORP FUNC ADMINIST (NON LCC),,,17/04/2015,,,,,"£7,500.00",,"West & North Yorkshire Chamber, Devere House  Vicar Lane, Little Germany, BRADFORD, BD1 5AH",,c) Small,,,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,8780,Graphics works at the various sites:,CENTRAL & CORPORATE,,,13/04/2015,,,,,"£10,150.00",,"WESTMINSTER CONTROLS LTD, 3 Pym Street Court, Pym Street, LEEDS, LS10 1PG",,d) Medium,,Thomas Neary,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,2586,Wifi on Buses,CENTRAL & CORP FUNC ADMINIST (NON LCC),,,24/04/2015,,,,,"£9,502.50",,"Yorkshire Tiger Limited, 24 Barnsley Road, Wakefield, WEST YORKSHIRE, WF1 5JX",,,,,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,30-Apr,FEB019,EA - Enterprise Advisors LEP,CENTRAL & CORP FUNC ADMINIST (NON LCC),,,28/04/2015,,,,,"£7,000.00",,"CITY OF YORK COUNCIL, Cust & Business Support Services, West Offices  Station Rise, YORK, YO1 6GA",,Other/Not known,,,Waiver/DDN
