"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003757","9","67806","119821","Division Head","5.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B2","49161","60130","Information Technology","3.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR4","27324","34338","Army","239.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","C1 MSF","36553","44711","Business Management","29.56","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C2","30008","36696","Administrative support","7.60","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02009","7","47947","61439","Financial Specialist","4.00","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","C2","30008","36696","Business Manager","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","30008","36696","Direct Military Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003757","9","67806","119821","Programme Leader","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B2","49161","60130","Inventory Management","18.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR6","31058","38215","Army","123.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","C1 MSF","36553","44711","Civilian HR Expert","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C2","30008","36696","AeroEng(Aero/Struct/Mech)","16.54","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02009","8","56529","70663","Chief","2.00","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","D","24028","29383","Business Manager","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","30008","36696","EnvironmentalManagementAssessm","3.50","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003757","9","67806","119821","Portfolio Head","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B2","49161","60130","Investigative Accounting","6.75","Finance"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR7","34039","44315","Army","71.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","C1 MSF","36553","44711","Community Service","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C2","30008","36696","Afloat Support","2.60","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02009","8","56529","70663","Head of Function","2.00","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","E1","18845","22345","Policy Support Officer","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","30008","36696","Estates Management","2.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003757","9","67806","119821","Principal","4.44","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B2","49161","60130","Knowledge Info Management","7.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02013","4","20837","33829","Team Member","6.54","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR8","34039","44315","Army","63.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","C1 MSF","36553","44711","Customer Services","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C2","30008","36696","Audit and Assurance","1.00","Internal Audit"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","B2","49161","60130","Policy Support Officer","2.00","Policy"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","30008","36696","External Communications","8.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003757","9","67806","119821","Team Member","7.62","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B2","49161","60130","Land Sys Eng(Elect/Electronic)","2.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02013","5","30889","42192","Team Leader","0.68","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR9","39944","48381","Army","27.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","C1 MSF","36553","44711","Direct Military Support","19.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C2","30008","36696","Business Continuity","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","C1","36562","44711","Policy Support Officer","2.00","Policy"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","30008","36696","Historical","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003757","9","67806","119821","Technical Strategy Leader","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B2","49161","60130","Land Sys Eng(Struct/Mech)","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02013","5","30889","42192","Team Member","19.68","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF1","16468","33507","RAF","5.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","C1 MSF","36553","44711","Information Technology","3.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C2","30008","36696","Business Management","42.48","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","C2","30008","36696","Policy Support Officer","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","30008","36696","Information Technology","18.90","Information Technology"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00004451","1","14394","16119","Team Member","4.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B2","49161","60130","Logistics Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02013","6","38357","51595","Programme Manager","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF2","38848","46199","RAF","87.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","C1 MSF","36553","44711","Legal","1.00","Law"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C2","30008","36696","Chemical/Bio Science and Tech","0.81","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","C2 MSF","30002","36696","Policy Support Officer","0.01","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","30008","36696","Intelligence Analysis","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00004451","2","14428","20628","Team Member","20.52","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B2","49161","60130","Marine Engineering","22.11","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02013","6","38357","51595","Team Leader","4.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF3","49424","59191","RAF","67.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","C1 MSF","36553","44711","Museum","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C2","30008","36696","Civilian HR Expert","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","OF5","83205","91466","Policy Adviser","3.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","30008","36696","Internal Communications","2.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00004451","3","18648","26498","Business Support Assistant","3.70","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B2","49161","60130","Naval Architecture","14.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02013","6","38357","51595","Team Member","8.81","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF4","69366","80320","RAF","22.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","C1 MSF","36553","44711","Obsolete Security","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C2","30008","36696","Civilian HR Service Provider","2.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","OF4","69366","80320","Policy Support Officer","5.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","30008","36696","Inventory Management","1.60","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00004451","3","18648","26498","Team Member","54.59","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B2","49161","60130","Science & engineering policy","15.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02013","7","47947","61439","Programme Manager","2.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF5","83205","91466","RAF","10.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","C1 MSF","36553","44711","Operations & Capability Audit","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C2","30008","36696","Civilian Training","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","OF3","49424","59191","Policy Support Officer","2.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","30008","36696","Knowledge Info Management","8.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00004451","4","20837","33829","Business Support Officer","7.23","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B2","49161","60130","Nuclear Propulsion","13.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02013","7","47947","61439","Group Leader","2.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR2","18125","29947","RAF","382.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","C1 MSF","36553","44711","Programme Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C2","30008","36696","Commercial Operations","1.00","Procurement"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","E1","18845","22345","Policy Support Officer","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","30008","36696","Occupational Psychology","4.80","Psychology"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00004451","4","20837","33829","Team Member","39.21","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B2","49161","60130","Nuclear Weapons","15.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02013","7","47947","61439","Principal","2.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR4","27324","34338","RAF","255.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","C1 MSF","36553","44711","Project Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C2","30008","36696","Communication Planning","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","C2","30008","36696","Business Manager","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","30008","36696","Operational Analysis","5.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00004451","5","30889","42192","Business Support Officer","0.61","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B2","49161","60130","Performance Management","3.00","Internal Audit"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02013","7","47947","61439","Programme Leader","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR6","31058","38215","RAF","167.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","C1 MSF","36553","44711","Safety,Health,Enviroment&Fire","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C2","30008","36696","Community Development Work","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","C2","30008","36696","Business Manager","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","30008","36696","Performance Management","3.00","Internal Audit"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00004451","5","30889","42192","Team Leader","11.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B2","49161","60130","Policy Advisor","2.00","Policy"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02013","7","47947","61439","Specialist Advisors","6.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR7","34039","44315","RAF","67.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","C1 MSF","36553","44711","Service HR Service Provider","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C2","30008","36696","Community Service","23.40","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","C2","30008","36696","Legal Support officer","6.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","30008","36696","Programme Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00004451","5","30889","42192","Team Member","15.66","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B2","49161","60130","Programme Management","202.91","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02013","8","56529","70663","Programme Manager","7.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR9","39944","48381","RAF","39.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","30008","36696","Acoustics","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C2","30008","36696","Configuration Management","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","D","24028","29383","Office Manager","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","30008","36696","Project Management","10.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00004451","6","38357","51595","Operational Manager","2.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B2","49161","60130","Project Management","103.08","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02013","8","56529","70663","Chief","4.81","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF2","38848","46199","RN","19.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","30008","36696","Administrative support","24.87","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C2","30008","36696","Consultancy","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","D","24028","29383","Knowledge Information Management Manager","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","30008","36696","Quality Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00004451","6","38357","51595","Team Leader","3.81","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B2","49161","60130","Project Security Officer","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02013","8","56529","70663","Programme Manager","2.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF3","49424","59191","RN","26.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","30008","36696","AeroEng(Aero/Struct/Mech)","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C2","30008","36696","Decision Support","22.84","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","D","24028","29383","Training Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","30008","36696","Reporting and Controls","8.80","Finance"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00004451","6","38357","51595","Team Member","10.40","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B2","49161","60130","Quality Management","1.60","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02013","8","56529","70663","Head of Function","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF4","69366","80320","RN","11.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","30008","36696","AeroEng(Electronics/Avionics)","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C2","30008","36696","Design and Imagery","2.00","Communications"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","D","24028","29383","Executive Assistant","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","30008","36696","Safety Management","4.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00004451","7","47947","61439","Business Manager","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B2","49161","60130","Reporting and Controls","2.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02013","8","56529","70663","Principal","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF5","83205","91466","RN","4.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","30008","36696","Audit and Assurance","5.00","Internal Audit"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C2","30008","36696","Direct Military Support","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","D","24028","29383","Office Manager","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","30008","36696","Safety,Health,Enviroment&Fire","23.70","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00004451","7","47947","61439","Group Leader","6.75","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B2","49161","60130","Risk Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02013","8","56529","70663","Strategy Chief","5.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR2","18125","29947","RN","42.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","30008","36696","Business Management","126.39","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C2","30008","36696","Driving","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","E1","18845","22345","Knowledge Information Management Support Officer","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","30008","36696","Secretariat & Private Office","14.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00004451","7","47947","61439","Team Member","4.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B2","49161","60130","Safety Management","20.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02013","8","56529","70663","Specialist Advisors","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR3","18125","29947","RN","5.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","30008","36696","Case Assessment","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C2","30008","36696","E-Communcations","1.14","Communications"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","E1","18845","22345","Personal Secretary","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","30008","36696","Service HR Service Provider","11.90","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00004451","8","56529","70663","Team Member","2.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B2","49161","60130","Safety,Health,Enviroment&Fire","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02013","8","56529","70663","Programme Leader","8.81","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR4","27324","34338","RN","63.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","30008","36696","Civilian HR Partner","2.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C2","30008","36696","Environmental Health","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","E1","18845","22345","Administrative support","9.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","30008","36696","Soft Facilities Management","1.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003757","3","18648","26498","Team Member","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B2","49161","60130","Science & engineering policy","8.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02013","9","67806","119821","Specialist Advisors","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR6","31058","38215","RN","28.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","30008","36696","Commercial Operations","2.00","Procurement"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C2","30008","36696","Estate Advice","2.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","E1","18845","22345","Administrative support","4.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","30008","36696","Specialist Instruction","94.50","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003757","4","20837","33829","Team Member","10.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B2","49161","60130","Science and Technology practitioners","7.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02013","9","67806","119821","Director","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR7","34039","44315","RN","33.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","30008","36696","Commercial Policy","0.91","Procurement"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C2","30008","36696","Estate Planning","4.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","E2","16028","19003","Administrative support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","30008","36696","Statistical Analysis","2.00","Statisticians"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003757","5","30889","42192","Team Member","11.61","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B2","49161","60130","Science&Technology Management","2.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","GOV02013","9","67806","119821","Specialist Advisors","0.57","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR8","34039","44315","RN","2.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","30008","36696","Commercial Strategy","1.00","Procurement"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C2","30008","36696","Estates Management","1.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","E2","16028","19003","Administrative support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","30008","36696","Teaching","4.60","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003757","6","38357","51595","Team Leader","3.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B2","49161","60130","Science&Technology Policy","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR9","39944","48381","RN","9.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","30008","36696","Communication Planning","14.00","Communications"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C2","30008","36696","External Communications","8.80","Communications"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","OF5","83205","91466","Legal Adviser","4.00","Law"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","30008","36696","Through Life Support","4.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003757","6","38357","51595","Team Member","13.60","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B2","49161","60130","Secretariat & Private Office","13.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF2","38848","46199","Army","9.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","30008","36696","Communication Training","2.90","Communications"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C2","30008","36696","Historical","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","OF4","69366","80320","Legal Adviser","10.00","Law"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","30008","36696","Training Support","18.10","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003757","7","47947","61439","Team Member","3.31","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B2","49161","60130","Security Advice","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF3","49424","59191","Army","69.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","30008","36696","Community Development Work","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Navy Command","1105340","C2","30008","36696","Information Technology","17.64","Information Technology"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","OF3","49424","59191","Legal Adviser","10.00","Law"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","C2","30008","36696","Transport & Movement","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Science and Technology Laboratory","00003757","8","56529","70663","Team Member","0.51","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B2","49161","60130","Service HR Service Provider","0.81","Human Resources"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF4","69366","80320","Army","56.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1167535","C2","30008","36696","Community Service","26.00","Operational Delivery"
