ORGANISATION NAME,EFFECTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION NO.
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,ORCHARD CARE HOMES,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220094
ROCHDALE BOROUGH COUNCIL,02/02/2018,LEARNING DIS & MENTAL HEALTH,CALTON SYSTEMS LIMITED,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220095
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,ANTONI & RIENZIE LTD,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220096
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,HURSTEAD HOUSE CARE HOME,02/02/2018,£914.00,RESIDENTIAL LONG TERM,V001220105
ROCHDALE BOROUGH COUNCIL,02/02/2018,LEARNING DIS & MENTAL HEALTH,ROOKWOOD,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220106
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,CHADDERTON TOTAL CARE UNIT LTD,02/02/2018,£900.00,NURSING LONG TERM,V001220107
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,CHADDERTON TOTAL CARE UNIT LTD,02/02/2018,"£1,050.00",NURSING LONG TERM,V001220108
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,CHADDERTON TOTAL CARE UNIT LTD,02/02/2018,"£1,050.00",NURSING LONG TERM,V001220109
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,CHADDERTON TOTAL CARE UNIT LTD,02/02/2018,"£1,050.00",NURSING LONG TERM,V001220110
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,MJM FURNISHINGS LTD,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220111
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,PASSMONDS NURSING HOME,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220112
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,STAMFORD HOUSE REST HOME LIMITED,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220113
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,HC ONE OVAL LTD,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220114
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,HC ONE OVAL LTD,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220115
ROCHDALE BOROUGH COUNCIL,02/02/2018,LEARNING DIS & MENTAL HEALTH,ELDERCARE HALIFAX LTD (IN ADMINISTRATION),02/02/2018,"£1,131.43",RESIDENTIAL LONG TERM,V001220116
ROCHDALE BOROUGH COUNCIL,02/02/2018,LEARNING DIS & MENTAL HEALTH,ELDERCARE HALIFAX LTD (IN ADMINISTRATION),02/02/2018,"£1,320.00",RESIDENTIAL LONG TERM,V001220117
ROCHDALE BOROUGH COUNCIL,02/02/2018,LEARNING DIS & MENTAL HEALTH,ELDERCARE HALIFAX LTD (IN ADMINISTRATION),02/02/2018,"£1,320.00",RESIDENTIAL LONG TERM,V001220118
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,CLEGGSWORTH CARE HOME LIMITED,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220119
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,ROSEMARY CARE HOME,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220120
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,02/02/2018,"£1,280.00",NURSING LONG TERM,V001220121
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,FIELDHOUSE CARE HOME,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220122
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,ARCHMOOR CARE HOME,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220123
ROCHDALE BOROUGH COUNCIL,02/02/2018,LEARNING DIS & MENTAL HEALTH,HEALYCARE LTD,02/02/2018,"£1,550.50",RESIDENTIAL LONG TERM,V001220124
ROCHDALE BOROUGH COUNCIL,02/02/2018,LEARNING DIS & MENTAL HEALTH,FERN BANK THERAPEUTIC COMMUNITY LTD,02/02/2018,"£2,000.00",RESIDENTIAL LONG TERM,V001220125
ROCHDALE BOROUGH COUNCIL,02/02/2018,LEARNING DIS & MENTAL HEALTH,PENDLETON CARE LTD,02/02/2018,"£2,319.00",RESIDENTIAL LONG TERM,V001220126
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220127
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,BRIARMEDE CARE LTD,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220128
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220129
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220130
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,EAST AND WEST HEALTHCARE LIMITED,02/02/2018,"£1,210.20",RESIDENTIAL LONG TERM,V001220131
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,HORIZON  RESIDENTIAL HOMES LTD,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220132
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,FIELDHOUSE CARE HOME,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220133
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,HURSTEAD HOUSE CARE HOME,02/02/2018,£900.00,NURSING LONG TERM,V001220134
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,MONA CLIFFE CARE HOME,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220135
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,BEECH HOUSE,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220136
ROCHDALE BOROUGH COUNCIL,02/02/2018,LEARNING DIS & MENTAL HEALTH,EAST AND WEST HEALTHCARE LIMITED,02/02/2018,£900.00,NURSING LONG TERM,V001220137
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,FOUR SEASONS HEALTHCARE,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220138
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,HC ONE LTD,02/02/2018,£914.00,RESIDENTIAL LONG TERM,V001220139
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,LEONARD CHESHIRE FOUNDATION WALES & WEST,02/02/2018,£892.54,RESIDENTIAL LONG TERM,V001220140
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,BRIARMEDE CARE LTD,02/02/2018,£642.86,ASSESSMENT CARE,V001220141
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,MT CARE PROPERTY LTD,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220143
ROCHDALE BOROUGH COUNCIL,02/02/2018,LEARNING DIS & MENTAL HEALTH,DENTAK CARE AND SERVICES LTD,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220144
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,LITTLEBOROUGH CARE HOME LIMITED,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220145
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,MT CARE PROPERTY LTD,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220146
ROCHDALE BOROUGH COUNCIL,02/02/2018,LEARNING DIS & MENTAL HEALTH,ANTONI & RIENZIE LTD,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220147
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,FOUR SEASONS HEALTHCARE,02/02/2018,£926.00,RESIDENTIAL LONG TERM,V001220148
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,MJM FURNISHINGS LTD,02/02/2018,£900.00,ASSESSMENT CARE,V001220149
ROCHDALE BOROUGH COUNCIL,02/02/2018,LEARNING DIS & MENTAL HEALTH,AS CARE SOLUTIONS LTD,02/02/2018,"£4,007.00",RESIDENTIAL LONG TERM,V001220150
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,FIELDHOUSE CARE HOME,02/02/2018,£642.86,ASSESSMENT CARE,V001220151
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,MJM FURNISHINGS LTD,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220152
ROCHDALE BOROUGH COUNCIL,02/02/2018,LEARNING DIS & MENTAL HEALTH,FOUR SEASONS HEALTHCARE,02/02/2018,-£926.00,RESIDENTIAL LONG TERM,V001220153
ROCHDALE BOROUGH COUNCIL,02/02/2018,LEARNING DIS & MENTAL HEALTH,FOUR SEASONS HEALTHCARE,02/02/2018,-£926.00,RESIDENTIAL LONG TERM,V001220154
ROCHDALE BOROUGH COUNCIL,02/02/2018,LEARNING DIS & MENTAL HEALTH,FOUR SEASONS HEALTHCARE,02/02/2018,-£926.00,RESIDENTIAL LONG TERM,V001220155
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,MONA CLIFFE CARE HOME,02/02/2018,£900.00,SELF - FUNDING DEFERRED PAYMENTS,V001220156
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,FOUR SEASONS,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220157
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,HC ONE OVAL LTD,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220158
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,HC ONE OVAL LTD,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220159
ROCHDALE BOROUGH COUNCIL,02/02/2018,LEARNING DIS & MENTAL HEALTH,PASSMONDS NURSING HOME,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220160
ROCHDALE BOROUGH COUNCIL,02/02/2018,LEARNING DIS & MENTAL HEALTH,FERN BANK THERAPEUTIC COMMUNITY LTD,02/02/2018,"£1,433.00",RESIDENTIAL LONG TERM,V001220161
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,LEIGHTON HOUSE RETIREMENT HOME LIMITED,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220162
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,BRIARMEDE CARE LTD,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220163
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,02/02/2018,£615.80,RESIDENTIAL LONG TERM,V001220164
ROCHDALE BOROUGH COUNCIL,02/02/2018,LEARNING DIS & MENTAL HEALTH,HC ONE OVAL LTD,02/02/2018,£914.00,RESIDENTIAL LONG TERM,V001220165
ROCHDALE BOROUGH COUNCIL,02/02/2018,LEARNING DIS & MENTAL HEALTH,HC ONE OVAL LTD,02/02/2018,£914.00,RESIDENTIAL LONG TERM,V001220166
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,LITTLEBOROUGH CARE HOME LIMITED,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220167
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,MJM FURNISHINGS LTD,02/02/2018,£914.00,RESIDENTIAL LONG TERM,V001220168
ROCHDALE BOROUGH COUNCIL,02/02/2018,LEARNING DIS & MENTAL HEALTH,MJM FURNISHINGS LTD,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220169
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,BELVOIR CARE HOME LIMITED,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220170
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,FOUR SEASONS HEALTHCARE,02/02/2018,£926.00,RESIDENTIAL LONG TERM,V001220171
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,LITTLEBOROUGH CARE HOME LIMITED,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220172
ROCHDALE BOROUGH COUNCIL,02/02/2018,LEARNING DIS & MENTAL HEALTH,CALTON SYSTEMS LIMITED,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220173
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,MJM FURNISHINGS LTD,02/02/2018,£914.00,RESIDENTIAL LONG TERM,V001220174
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,02/02/2018,-£783.43,RESIDENTIAL LONG TERM,V001220175
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,02/02/2018,-£914.00,RESIDENTIAL LONG TERM,V001220176
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,CALICO HOMES LTD,02/02/2018,£802.48,RESIDENTIAL LONG TERM,V001220177
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,EAST AND WEST HEALTHCARE LIMITED,02/02/2018,£914.00,RESIDENTIAL LONG TERM,V001220178
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,LILY CARE LIMITED,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220179
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,CHADDERTON TOTAL CARE UNIT LTD,02/02/2018,"£1,268.10",NURSING LONG TERM,V001220180
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,HORIZON  RESIDENTIAL HOMES LTD,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220181
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,STAMFORD HOUSE REST HOME LIMITED,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220182
ROCHDALE BOROUGH COUNCIL,02/02/2018,LEARNING DIS & MENTAL HEALTH,FERN BANK THERAPEUTIC COMMUNITY LTD,02/02/2018,£846.70,RESIDENTIAL LONG TERM,V001220183
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,QUALITY RESPITE CARE,02/02/2018,"£1,740.50",RESIDENTIAL LONG TERM,V001220184
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,CIC GROUP EACHSTEP BLACKLEY,02/02/2018,£582.88,NURSING LONG TERM,V001220185
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,ROSEMARY CARE HOME,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220186
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,BELVOIR CARE HOME LIMITED,02/02/2018,£900.00,SELF - FUNDING DEFERRED PAYMENTS,V001220187
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,MJM FURNISHINGS LTD,02/02/2018,£914.00,RESIDENTIAL LONG TERM,V001220188
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,BEECH HOUSE,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220189
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,QUALIA CARE LTD,02/02/2018,£900.00,NURSING LONG TERM,V001220190
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LTD,02/02/2018,£900.00,NURSING LONG TERM,V001220191
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,BRIARMEDE CARE LTD,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220192
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,HURSTEAD HOUSE CARE HOME,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220193
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,LILY CARE LIMITED,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220194
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,FOUR SEASONS HEALTHCARE,02/02/2018,£926.00,RESIDENTIAL LONG TERM,V001220195
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,HORIZON  RESIDENTIAL HOMES LTD,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220196
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,ELDERCARE LANCS LIMITED,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220197
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,ROSEMARY CARE HOME,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220198
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,MJM FURNISHINGS LTD,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220199
ROCHDALE BOROUGH COUNCIL,02/02/2018,LEARNING DIS & MENTAL HEALTH,THE REGARD PARTNERSHIP LIMITED,02/02/2018,"£2,992.32",RESIDENTIAL LONG TERM,V001220200
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,HENSHAWS SOCIETY FOR BLIND PEOPLE,02/02/2018,"£1,203.50",RESIDENTIAL LONG TERM,V001220201
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,HC ONE OVAL LTD,02/02/2018,£900.00,NURSING LONG TERM,V001220202
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,HC ONE OVAL LTD,02/02/2018,£900.00,NURSING LONG TERM,V001220203
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,PENDLE RESIDENTIAL CARE,02/02/2018,"£1,794.70",RESIDENTIAL LONG TERM,V001220204
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,HC ONE LTD,02/02/2018,£914.00,RESIDENTIAL LONG TERM,V001220205
ROCHDALE BOROUGH COUNCIL,02/02/2018,LEARNING DIS & MENTAL HEALTH,IMAP CENTRE LTD,02/02/2018,"£6,610.00",RESIDENTIAL LONG TERM,V001220206
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,ELDERCARE LANCS LIMITED,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220207
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,HALF ACRE HOUSE,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220208
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,STANSFIELD HALL REST HOME,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220209
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,PASSMONDS NURSING HOME,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220210
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,HC ONE OVAL LTD,02/02/2018,£900.00,NURSING LONG TERM,V001220211
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,HC ONE OVAL LTD,02/02/2018,£900.00,NURSING LONG TERM,V001220212
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,MJM FURNISHINGS LTD,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220213
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LTD,02/02/2018,£900.00,NURSING LONG TERM,V001220214
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,WATERSIDE LODGE R H,02/02/2018,£576.70,NURSING LONG TERM,V001220215
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,MJM FURNISHINGS LTD,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220216
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,PASSMONDS NURSING HOME,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220217
ROCHDALE BOROUGH COUNCIL,02/02/2018,LEARNING DIS & MENTAL HEALTH,ARCHMOOR CARE HOME,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220218
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,ASHBOURNE NURSING HOME,02/02/2018,£900.00,NURSING LONG TERM,V001220219
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,BEECH HOUSE,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220220
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,LEIGHTON HOUSE RETIREMENT HOME LIMITED,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220221
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,CLEGGSWORTH CARE HOME LIMITED,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220222
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,MJM FURNISHINGS LTD,02/02/2018,£914.00,RESIDENTIAL LONG TERM,V001220223
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,FOUR SEASONS,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220224
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,BRIARMEDE CARE LTD,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220225
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,MJM FURNISHINGS LTD,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220226
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,02/02/2018,£599.00,RESIDENTIAL LONG TERM,V001220227
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,BRIARMEDE CARE LTD,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220228
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,QUALIA CARE LTD,02/02/2018,£900.00,NURSING LONG TERM,V001220229
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,MT CARE PROPERTY LTD,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220230
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,HC ONE OVAL LTD,02/02/2018,£914.00,RESIDENTIAL LONG TERM,V001220231
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,HC ONE OVAL LTD,02/02/2018,£914.00,RESIDENTIAL LONG TERM,V001220232
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,FOUR SEASONS HEALTHCARE,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220233
ROCHDALE BOROUGH COUNCIL,02/02/2018,LEARNING DIS & MENTAL HEALTH,ALMOND VILLAS LIMITED,02/02/2018,£991.20,NURSING LONG TERM,V001220234
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,BRIARMEDE CARE LTD,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220235
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,HC ONE OVAL LTD,02/02/2018,-£522.29,RESIDENTIAL LONG TERM,V001220236
ROCHDALE BOROUGH COUNCIL,02/02/2018,LEARNING DIS & MENTAL HEALTH,EHC MOSTON GRANGE LTD,02/02/2018,£925.00,NURSING LONG TERM,V001220237
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,FOUR SEASONS HEALTHCARE,02/02/2018,£900.00,NURSING LONG TERM,V001220238
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,MJM FURNISHINGS LTD,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220239
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,QUALIA CARE LTD,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220240
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,ROSEMARY CARE HOME,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220241
ROCHDALE BOROUGH COUNCIL,02/02/2018,LEARNING DIS & MENTAL HEALTH,HC ONE LTD,02/02/2018,£914.00,RESIDENTIAL LONG TERM,V001220242
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,CEDAR COURT NURSING HOME,02/02/2018,£986.38,NURSING LONG TERM,V001220243
ROCHDALE BOROUGH COUNCIL,02/02/2018,PHYSICAL DIS & OLDER PEOPLE,HC ONE OVAL LTD,02/02/2018,£900.00,RESIDENTIAL LONG TERM,V001220244
