OrganisationLabel,OrganisationURI,EffectiveDate,ContractReference,ContractTitle,OrganisationalUnit,Description,ProcurementCategory,StartDate,EndDate,ReviewDate,OptionToExtend,ExtensionPeriod,ContractValue,IrrecoverableVAT,SupplierName,CharityCommissionNumber,SMESupplier,VCSESupplier,ContactName,ProcessType
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,28/02/2015,SINV003308,Secondment cost,CITY DEVELOPMENT,265-Other Hired And Contracted Services,,27/02/2015,,,,,"£34,387.00",,SPORT ENGLAND Sport England Events 3rd Floor Victoria House BLOOMSBURY SQUARE LONDON WC1B 4SE,,e) Large,,Ian Waller,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,28/02/2015,20150129/LCC/PL,Roofing Works,CENTRAL & CORPORATE,101-Maintenance Of Buildings,,27/02/2015,,,,,"£7,014.00",,C P THORNTON ROOFING Unit 12 Penraevon Industrial Estate Meanwood Road LEEDS LS7 2AW,,c) Small,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,28/02/2015,18815,Parking Improvements at Naburn Fold,ENVIRONMENT & HOUSING,205-Operational Materials,,13/02/2015,,,,,"£6,630.40",,TIL-EX LTD Grove Works Healey Road OSSETT WF5 8LN,,c) Small,,Paul Ackroyd,Quotes
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,28/02/2015,IN18US15001183,Letter Sorting,CENTRAL & CORPORATE,212-Postages,,27/02/2015,,,,,"£5,217.97",,Whistl North Limited 1 Globeside Business Park Fieldhouse Lane MARLOW SL7 1HY,,e) Large,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,28/02/2015,52728,Sensory Room,ADULT SOCIAL CARE,203-Operational Furniture And Equipment,,05/02/2015,,,,,"£5,830.00",,Total Sensory Technologies House 507 Ashingdon Road ROCHFORD SS4 3HE,,Other/Not known,,Neil Morrisroe,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,28/02/2015,601,Bat Monitoring,ENVIRONMENT & HOUSING,,,11/02/2015,,,,,"£9,300.00",,Total Ecology Ltd Unit 4 Shawwell Business Centre Stagshaw Road CORBRIDGE NE44 6BS,,b) Micro,,Nesreen Lowson,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,28/02/2015,2015/0106/3512A/3,Pedestrain Screens at Bridgewater Place ,CITY DEVELOPMENT,,,24/02/2015,,,,,"£37,165.00",,TRUEFORM ENGINEERING LTD Unit 4 Pasadena Trading Est. Pasadena Close HAYES UB3 3NQ,,d) Medium,,,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,28/02/2015,LS14003,Traffic Management,ENVIRONMENT & HOUSING,214-Computer Software & Equipment,,11/02/2015,,,,,"£20,175.00",,Videalert Limited Evans House  107 Marsh Road NULL PINNER HA4 9NA,,b) Micro,,Andrew Mason,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,28/02/2015,15370,Extension at Lingfield Children's Home.,CENTRAL & CORPORATE,265-Other Hired And Contracted Services,,13/02/2015,,,,,"£24,287.51",,WALTER WEST BUILDERS LTD Bank Street Highgate DEWSBURY WF12 7DH,,c) Small,,,Quotes
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,28/02/2015,91309007739,Apprentice Hub,CENTRAL & CORP FUNC ADMINIST (NON LCC),265-Other Hired And Contracted Services,,25/02/2015,,,,,"£14,047.00",,Wakefield Council Payments & Control  County Hall Bond Street WAKEFIELD WF1 9AJ,,c) Small,,Lynn Cooper,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,28/02/2015,W0000100,Leeds DIP ,ENVIRONMENT & HOUSING,521-Services Provided By Other Public Bodies,,05/02/2015,,,,,"£45,731.52",,West Yorkshire Community Rehabilitation Finance Dept Cliff Hill House Sandy Walk WAKEFIELD WF1 2DJ,,b) Micro,,Chris Dickinson,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,28/02/2015,SI01-28897,Public Health contributions to City Connect Walking ,CENTRAL & CORPORATE,526-Public Health Commissioned Services,,20/02/2015,,,,,"£60,000.00",,West Yorkshire Combined Authority Wellington House 40/50 Wellington Street LEEDS LS1 2DE,,Other/Not known,,Lynne Hellewell,Waiver/DDN
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,28/02/2015,COMM. CARE 001260,JCS Care,JCS FOR PEOPLE WITH LEARNING DISABILITIE,626-Direct Payments,,11/02/2015,,,,,"£7,646.40",,TRUST FOR VERONICA HEZELGRAVE C/O Kelvin Mackrell 16 High Fold LOTHERDALE NORTH YORKSHIRE BD20 8HE,,b) Micro,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,28/02/2015,COMM. CARE 001260,Residential Care,ADULT SOCIAL CARE,571-Residential Care Dementia,,11/02/2015,,,,,"£10,912.80",,ASHVILLE CARE HOME Sandmoor Garth Idle  Bradford WEST YORKSHIRE BD10 8PW,,b) Micro,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,28/02/2015,COMM. CARE 001260,Residential Care,ADULT SOCIAL CARE,580-Residential,,11/02/2015,,,,,"£6,051.89",,ATTLEE COURT Attlee Street Normanton WAKEFIELD WF6 1DL,,d) Medium,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,28/02/2015,COMM. CARE 001260,Residential Care,JCS FOR PEOPLE WITH LEARNING DISABILITIE,580-Residential,,11/02/2015,,,,,"£6,649.20",,Robina Care (The Denes) 25 Circus Mews Carriage Court BATH HA1 2PW,,Other/Not known,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,28/02/2015,COMM. CARE 001260,Residential Care Drugs and Alcohol Treatment,ADULT SOCIAL CARE,583-Residential - Drugs & Alcohol,,11/02/2015,,,,,"£7,368.91",,LITTLEDALE HALL Littledale NULL LANCASTER LANCASHIRE LA2 9EY,,c) Small,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,28/02/2015,COMM. CARE 001260,Residential Care,ADULT SOCIAL CARE,583-Residential - Drugs & Alcohol,,11/02/2015,,,,,"£6,960.43",,Acorn Services 130 Mile End Lane NULL STOCKPORT SK2 6BY,,d) Medium,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,28/02/2015,COMM. CARE 001260,Residential Care,ADULT SOCIAL CARE,580-Residential,,11/02/2015,,,,,"£6,482.36",,Moorville Residential 24 Ryegate Road NULL SHEFFIELD S10 5FA,,b) Micro,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,28/02/2015,COMM. CARE 001260,Sheltered Accommodation,JCS FOR PEOPLE WITH LEARNING DISABILITIE,569-Sheltered Accommodation,,11/02/2015,,,,,"£10,587.72",,WATERLOO MANOR 5/6 Brook Business Park Folly Brook Road Emersons Green BRISTOL BS16 7FL,,d) Medium,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,28/02/2015,COMM. CARE 001260,Residential Care,ADULT SOCIAL CARE,570-Nursing Home,,11/02/2015,,,,,"£7,255.52",,TRU LIMITED Margaret House 342 Haydock Lane  Haydock ST HELENS MERSEYSIDE WA11 9UY,,e) Large,,,Other
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
