Body Name,Body,Service Label    ,Service Code,Service Division Label,Service Division Code,Organisational Unit,Expenditure Category,Expenditure Code,CIPFA Detailed Expenditure Type,CIPFA Detailed Expenditure Code,Date,Transaction Number,Net Amount, Capital and Revenue,Supplier Name,Supplier_ID
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3002/35201,Telephone Rental & Calls,35201,11/04/2017,inv0038425,346.63,Partnerships and Agencies,Orange Payment Processing,18013
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3003/35201,Telephone Rental & Calls,35201,11/04/2017,inv0038425,115.54,Partnerships and Agencies,Orange Payment Processing,18013
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3002/35104,Software Charges,35104,11/04/2017,inv0038404,174.96,Partnerships and Agencies,Razorblue Ltd,18068
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3002/35104,Software Charges,35104,11/04/2017,inv0038415,681.00,Partnerships and Agencies,Razorblue Ltd,18068
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3003/35104,Software Charges,35104,11/04/2017,inv0038404,58.32,Partnerships and Agencies,Razorblue Ltd,18068
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3003/35104,Software Charges,35104,11/04/2017,inv0038415,227.00,Partnerships and Agencies,Razorblue Ltd,18068
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1614/13006,Ryedale Properties Council Tax,13006,11/04/2017,inv0038381,2877.23,General Fund,Ryedale District Council,17453
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1617/13006,Ryedale Properties Council Tax,13006,11/04/2017,inv0038383,1546.47,General Fund,Ryedale District Council,17453
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1617/13006,Ryedale Properties Council Tax,13006,11/04/2017,inv0038384,1159.85,General Fund,Ryedale District Council,17453
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1618/13006,Ryedale Properties Council Tax,13006,11/04/2017,inv0038382,1342.72,General Fund,Ryedale District Council,17453
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Housing Benefits Admin,1604,Resources and Enabling,Supplies and Services,1631/34003,Audit Fee,34003,11/04/2017,inv0038408,2025.00,General Fund,KPMG LLP,26988
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Housing Benefits Admin,1604,Resources and Enabling,Supplies and Services,1631/35104,Software Charges,35104,11/04/2017,inv0038414,12438.12,General Fund,Northgate Public Services (UK) Ltd,18250
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Housing Benefits Admin,1604,Resources and Enabling,Supplies and Services,1631/34107,Hired Services - General,34107,11/04/2017,inv0038401,1466.67,General Fund,Shared Services Connected Ltd,31306
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Other Welfare Services,1608,Environment,Supplies and Services,1671/30201,Furn/Off.Equip-Purch/Renewal,30201,11/04/2017,inv0038239,8.09,General Fund,Telefonica O2 UK Limited,17265
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Other Welfare Services,1608,Environment,Supplies and Services,1671/35201,Telephone Rental & Calls,35201,11/04/2017,inv0038239,8.09,General Fund,Telefonica O2 UK Limited,17265
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Planning Services,1A4,Economic Development,1405,Environment,Supplies and Services,1442/35201,Telephone Rental & Calls,35201,11/04/2017,inv0038239,4.84,General Fund,Telefonica O2 UK Limited,17265
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Planning Services,1A4,Economic Development,1405,Environment,Supplies and Services,1443/35201,Telephone Rental & Calls,35201,11/04/2017,inv0038239,4.85,General Fund,Telefonica O2 UK Limited,17265
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Environment,Supplies and Services,2851/30203,Furniture/Office Equipment-Rentals,30203,11/04/2017,inv0038239,21.57,Control Holding and SU Accnts,Telefonica O2 UK Limited,17265
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Environment,Supplies and Services,2853/30203,Furniture/Office Equipment-Rentals,30203,11/04/2017,inv0038239,7.51,Control Holding and SU Accnts,Telefonica O2 UK Limited,17265
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Environment,Supplies and Services,2853/30203,Furniture/Office Equipment-Rentals,30203,11/04/2017,inv0038239,59.94,Control Holding and SU Accnts,Telefonica O2 UK Limited,17265
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Environment,Supplies and Services,2854/35201,Telephone Rental & Calls,35201,11/04/2017,inv0038239,40.45,Control Holding and SU Accnts,Telefonica O2 UK Limited,17265
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Environment,Supplies and Services,2857/35201,Telephone Rental & Calls,35201,11/04/2017,inv0038239,63.09,Control Holding and SU Accnts,Telefonica O2 UK Limited,17265
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Environment,Supplies and Services,2858/35201,Telephone Rental & Calls,35201,11/04/2017,inv0038239,34.27,Control Holding and SU Accnts,Telefonica O2 UK Limited,17265
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Environment,Supplies and Services,2859/30203,Furniture/Office Equipment-Rentals,30203,11/04/2017,inv0038239,16.18,Control Holding and SU Accnts,Telefonica O2 UK Limited,17265
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Resources and Enabling,Supplies and Services,2812/35104,Software Charges,35104,11/04/2017,inv0038410,8421.50,Control Holding and SU Accnts,Covalent Software Ltd,17856
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Environment,Supplies and Services,2801/30203,Furniture/Office Equipment-Rentals,30203,11/04/2017,inv0038239,13.09,Control Holding and SU Accnts,Telefonica O2 UK Limited,17265
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Environment,Supplies and Services,2802/30203,Furniture/Office Equipment-Rentals,30203,11/04/2017,inv0038239,21.18,Control Holding and SU Accnts,Telefonica O2 UK Limited,17265
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Environment,Supplies and Services,2808/30203,Furniture/Office Equipment-Rentals,30203,11/04/2017,inv0038239,34.06,Control Holding and SU Accnts,Telefonica O2 UK Limited,17265
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Environment,Supplies and Services,2809/30203,Furniture/Office Equipment-Rentals,30203,11/04/2017,inv0038239,13.09,Control Holding and SU Accnts,Telefonica O2 UK Limited,17265
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Agency Arrangements,3A3,Other Agencies,3302,Corporate Management,Supplies and Services,3241/33002,Printing & Stationery,33002,13/04/2017,inv0038502,2082.50,Partnerships and Agencies,Adare Limited,17824
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Corp and Dem,1A7,Corporate Management,1701,Resources and Enabling,Supplies and Services,1701/34002,Consultants,34002,13/04/2017,inv0038403,700.00,General Fund,Mazars LLP,18060
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Corp and Dem,1A7,Democratic Rep and Management,1702,Environment,Supplies and Services,1711/33002,Printing & Stationery,33002,13/04/2017,inv0038497,31.30,General Fund,MISCO,17397
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Environment,Premises,1914/16002,Window Cleaning,16002,13/04/2017,inv0038557,24.00,General Fund,Danny Connelly Cleaning Ltd,19416
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Environment,Premises,1914/16002,Window Cleaning,16002,13/04/2017,inv0038559,200.00,General Fund,Danny Connelly Cleaning Ltd,19416
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Supplies and Services,1910/38074,Interest payable - Finance Leases,38074,13/04/2017,inv0038421,1645.09,General Fund,J C B Finance Ltd,17741
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1913/13001,Ryedale DC Rates,13001,13/04/2017,inv0038539,2954.67,General Fund,Ryedale District Council,17453
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1915/13001,Ryedale DC Rates,13001,13/04/2017,inv0038548,2889.20,General Fund,Ryedale District Council,17453
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Elections,1104,Customer Service,Supplies and Services,1032/34107,Hired Services - General,34107,13/04/2017,inv0038504,480.00,General Fund,Mailopeners (UK) Ltd,25520
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Grants Bequests and Donations,1101,Delivery & Front Line Services,Supplies and Services,1001/37101,Grants General,37101,13/04/2017,inv0038477,9025.00,General Fund,Citizens Advice Ryedale,17451
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Land Charges,1105,Resources and Enabling,Supplies and Services,1041/35104,Software Charges,35104,13/04/2017,inv0038484,1009.09,General Fund,Idox Software Limited,18011
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Customer Service,Supplies and Services,1023/34112,Income Processing Charges,34112,13/04/2017,inv0038500,948.19,General Fund,allpay Limited,20775
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Collection Fund and Rating Acc,4A1,NNDR Holding Accounts,4102,Customer Service,Supplies and Services,4102/38018,General Miscellaneous,38018,13/04/2017,inv0038475,690.50,Collection Fund and Rating acc,Emerson Process Management,23101
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Economy and Infrastructure,Supplies and Services,1123/37310,Grants - RDC Leisure Facilities,37310,13/04/2017,inv0038231,11335.05,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Resources and Enabling,Premises,1122/13001,Ryedale DC Rates,13001,13/04/2017,inv0038545,2643.66,General Fund,Ryedale District Council,17453
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Liabilities,6A3,Other Short Term Liabilities,6331,Resources and Enabling,Balance Sheet Detail Codes,6591/A9001,Balance Sheet Debit,A9001,13/04/2017,inv0038421,-809.76,Balance Sheet,J C B Finance Ltd,17741
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Recycling,1305,Resources and Enabling,Premises,1323/13001,Ryedale DC Rates,13001,13/04/2017,inv0038550,16193.50,General Fund,Ryedale District Council,17453
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Premises,1346/16002,Window Cleaning,16002,13/04/2017,inv0038555,2170.00,General Fund,Danny Connelly Cleaning Ltd,19416
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Premises,1346/16002,Window Cleaning,16002,13/04/2017,inv0038556,1960.00,General Fund,Danny Connelly Cleaning Ltd,19416
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Supplies and Services,1339/34004,Inspection Fees,34004,13/04/2017,inv0038481,6350.00,General Fund,Martin Cranfield Associates Limited,31103
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/13001,Ryedale DC Rates,13001,13/04/2017,inv0038531,2469.80,General Fund,Ryedale District Council,17453
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/13001,Ryedale DC Rates,13001,13/04/2017,inv0038534,16661.70,General Fund,Ryedale District Council,17453
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/13001,Ryedale DC Rates,13001,13/04/2017,inv0038516,712.75,General Fund,Ryedale District Council,17453
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/13001,Ryedale DC Rates,13001,13/04/2017,inv0038519,1398.00,General Fund,Ryedale District Council,17453
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/13001,Ryedale DC Rates,13001,13/04/2017,inv0038515,3120.06,General Fund,Ryedale District Council,17453
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/13001,Ryedale DC Rates,13001,13/04/2017,inv0038544,2073.70,General Fund,Ryedale District Council,17453
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/13001,Ryedale DC Rates,13001,13/04/2017,inv0038542,8325.61,General Fund,Ryedale District Council,17453
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/13001,Ryedale DC Rates,13001,13/04/2017,inv0038541,675.70,General Fund,Ryedale District Council,17453
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/13001,Ryedale DC Rates,13001,13/04/2017,inv0038535,780.55,General Fund,Ryedale District Council,17453
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Premises,1346/13001,Ryedale DC Rates,13001,13/04/2017,inv0038532,3914.40,General Fund,Ryedale District Council,17453
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Resources and Enabling,Premises,1501/13001,Ryedale DC Rates,13001,13/04/2017,inv0038530,19994.04,General Fund,Ryedale District Council,17453
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Resources and Enabling,Premises,1501/13001,Ryedale DC Rates,13001,13/04/2017,inv0038533,13329.36,General Fund,Ryedale District Council,17453
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Resources and Enabling,Premises,1501/13001,Ryedale DC Rates,13001,13/04/2017,inv0038521,17824.50,General Fund,Ryedale District Council,17453
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Resources and Enabling,Premises,1501/13001,Ryedale DC Rates,13001,13/04/2017,inv0038546,815.50,General Fund,Ryedale District Council,17453
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Resources and Enabling,Premises,1501/13001,Ryedale DC Rates,13001,13/04/2017,inv0038549,531.32,General Fund,Ryedale District Council,17453
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Resources and Enabling,Premises,1501/13001,Ryedale DC Rates,13001,13/04/2017,inv0038517,4509.77,General Fund,Ryedale District Council,17453
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Resources and Enabling,Premises,1501/13001,Ryedale DC Rates,13001,13/04/2017,inv0038543,456.16,General Fund,Ryedale District Council,17453
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Resources and Enabling,Premises,1501/13001,Ryedale DC Rates,13001,13/04/2017,inv0038538,5831.60,General Fund,Ryedale District Council,17453
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Resources and Enabling,Premises,1501/13001,Ryedale DC Rates,13001,13/04/2017,inv0038522,5183.64,General Fund,Ryedale District Council,17453
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Resources and Enabling,Premises,1501/13001,Ryedale DC Rates,13001,13/04/2017,inv0038536,8469.70,General Fund,Ryedale District Council,17453
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2277/35104,Software Charges,35104,13/04/2017,inv0038484,2303.80,Control Holding and SU Accnts,Idox Software Limited,18011
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Supplies and Services,2221/30102,Equipment-Purchases/Renewals,30102,13/04/2017,inv0038498,5.00,Control Holding and SU Accnts,MISCO,17397
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Supplies and Services,2221/30102,Equipment-Purchases/Renewals,30102,13/04/2017,inv0038498,1089.00,Control Holding and SU Accnts,MISCO,17397
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Supplies and Services,2221/30102,Equipment-Purchases/Renewals,30102,13/04/2017,inv0038498,706.68,Control Holding and SU Accnts,MISCO,17397
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Supplies and Services,2221/35105,Computer Equipment,35105,13/04/2017,inv0038498,471.12,Control Holding and SU Accnts,MISCO,17397
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Supplies and Services,2241/30201,Furn/Off.Equip-Purch/Renewal,30201,13/04/2017,inv0038497,15.50,Control Holding and SU Accnts,MISCO,17397
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Transport Related Expenses,2461/20202/VY201,Transport Parts & Materials,20202,13/04/2017,inv0038395,79.18,Control Holding and SU Accnts,Pelican Engineering Ltd t/as Knottingley Trucks,17372
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Transport Related Expenses,2461/20202/VY201,Transport Parts & Materials,20202,13/04/2017,inv0038395,26.63,Control Holding and SU Accnts,Pelican Engineering Ltd t/as Knottingley Trucks,17372
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Transport Related Expenses,2461/20202/VY201,Transport Parts & Materials,20202,13/04/2017,inv0038395,82.16,Control Holding and SU Accnts,Pelican Engineering Ltd t/as Knottingley Trucks,17372
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Transport Related Expenses,2461/20202/VY201,Transport Parts & Materials,20202,13/04/2017,inv0038395,24.64,Control Holding and SU Accnts,Pelican Engineering Ltd t/as Knottingley Trucks,17372
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Transport Related Expenses,2461/20202/VY201,Transport Parts & Materials,20202,13/04/2017,inv0038395,5.88,Control Holding and SU Accnts,Pelican Engineering Ltd t/as Knottingley Trucks,17372
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Transport Related Expenses,2461/20202/VY201,Transport Parts & Materials,20202,13/04/2017,inv0038396,76.78,Control Holding and SU Accnts,Pelican Engineering Ltd t/as Knottingley Trucks,17372
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Transport Related Expenses,2461/20202/VY201,Transport Parts & Materials,20202,13/04/2017,inv0038395,1.08,Control Holding and SU Accnts,Pelican Engineering Ltd t/as Knottingley Trucks,17372
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Transport Related Expenses,2461/20202/VY201,Transport Parts & Materials,20202,13/04/2017,inv0038395,591.64,Control Holding and SU Accnts,Pelican Engineering Ltd t/as Knottingley Trucks,17372
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Transport Related Expenses,2461/20202/VY201,Transport Parts & Materials,20202,13/04/2017,inv0038395,60.94,Control Holding and SU Accnts,Pelican Engineering Ltd t/as Knottingley Trucks,17372
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Premises,2201/13001,Ryedale DC Rates,13001,13/04/2017,inv0038547,22950.50,Control Holding and SU Accnts,Ryedale District Council,17453
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Premises,2202/13001,Ryedale DC Rates,13001,13/04/2017,inv0038540,256.59,Control Holding and SU Accnts,Ryedale District Council,17453
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Premises,2211/13001,Ryedale DC Rates,13001,13/04/2017,inv0038537,75884.50,Control Holding and SU Accnts,Ryedale District Council,17453
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Supplies and Services,2221/30102,Equipment-Purchases/Renewals,30102,13/04/2017,inv0038490,4450.00,Control Holding and SU Accnts,Sapphire Technologies Limited t/as Sapphire,30781
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Supplies and Services,2221/30102,Equipment-Purchases/Renewals,30102,13/04/2017,inv0038491,1752.00,Control Holding and SU Accnts,Sapphire Technologies Limited t/as Sapphire,30781
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Transport Related Expenses,2452/20311,Dir. Trans.-Tyres Inc.Repair,20311,13/04/2017,inv0038505,1740.00,Control Holding and SU Accnts,T Elsey Ltd (Tyres Malton),18728
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Transport Related Expenses,2452/20311,Dir. Trans.-Tyres Inc.Repair,20311,13/04/2017,inv0038511,30.00,Control Holding and SU Accnts,T Elsey Ltd (Tyres Malton),18728
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Transport Related Expenses,2452/20311/VR108,Dir. Trans.-Tyres Inc.Repair,20311,13/04/2017,inv0038510,30.00,Control Holding and SU Accnts,T Elsey Ltd (Tyres Malton),18728
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Transport Related Expenses,2452/20311/VR110,Dir. Trans.-Tyres Inc.Repair,20311,13/04/2017,inv0038508,15.00,Control Holding and SU Accnts,T Elsey Ltd (Tyres Malton),18728
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Transport Related Expenses,2452/20311/VR114,Dir. Trans.-Tyres Inc.Repair,20311,13/04/2017,inv0038507,30.00,Control Holding and SU Accnts,T Elsey Ltd (Tyres Malton),18728
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Transport Related Expenses,2456/20311,Dir. Trans.-Tyres Inc.Repair,20311,13/04/2017,inv0038511,1.25,Control Holding and SU Accnts,T Elsey Ltd (Tyres Malton),18728
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Transport Related Expenses,2456/20311/VV621,Dir. Trans.-Tyres Inc.Repair,20311,13/04/2017,inv0038509,61.25,Control Holding and SU Accnts,T Elsey Ltd (Tyres Malton),18728
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Transport Related Expenses,2456/20311/VV628,Dir. Trans.-Tyres Inc.Repair,20311,13/04/2017,inv0038506,152.50,Control Holding and SU Accnts,T Elsey Ltd (Tyres Malton),18728
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Supplies and Services,2261/35303,Postage by Bulk,35303,13/04/2017,inv0038553,2127.84,Control Holding and SU Accnts,Whistl UK Ltd,24100
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Other Holding Accounts,2203,Corporate Management,Transport Related Expenses,2413/21001,Lease Costs,21001,13/04/2017,inv0038524,3693.67,Control Holding and SU Accnts,Alphabet (UK) Fleet Management Ltd,17719
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Other Holding Accounts,2203,Corporate Management,Transport Related Expenses,2413/21001,Lease Costs,21001,13/04/2017,inv0038525,576.52,Control Holding and SU Accnts,Alphabet (UK) Fleet Management Ltd,17719
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Other Holding Accounts,2203,Corporate Management,Transport Related Expenses,2413/21001,Lease Costs,21001,13/04/2017,crn0000573,-164.35,Control Holding and SU Accnts,Alphabet (UK) Fleet Management Ltd,17719
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Other Holding Accounts,2203,Corporate Management,Transport Related Expenses,2412/21001,Lease Costs,21001,13/04/2017,inv0038528,3889.32,Control Holding and SU Accnts,Lex Autolease Ltd,17322
