ORGANISATION NAME,EFFECTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION NO.
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,05/05/2017,2698.64 ,INDIVIDUAL SERVICE FUND,V001122970
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,05/05/2017,4550.00 ,INDIVIDUAL SERVICE FUND,V001122971
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,05/05/2017,5144.00 ,INDIVIDUAL SERVICE FUND,V001122972
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,05/05/2017,4077.52 ,INDIVIDUAL SERVICE FUND,V001122973
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,05/05/2017,3605.00 ,INDIVIDUAL SERVICE FUND,V001122974
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,05/05/2017,5360.00 ,INDIVIDUAL SERVICE FUND,V001122975
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,509.52 ,PERSONAL BUDGETS - MANAGED,V001122976
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,05/05/2017,3605.00 ,INDIVIDUAL SERVICE FUND,V001122977
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,05/05/2017,1163.72 ,INDIVIDUAL SERVICE FUND,V001122978
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,05/05/2017,4293.24 ,INDIVIDUAL SERVICE FUND,V001122979
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,CIC GROUP EACHSTEP BLACKLEY,05/05/2017,4266.52 ,INDIVIDUAL SERVICE FUND,V001122980
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,05/05/2017,4657.76 ,INDIVIDUAL SERVICE FUND,V001122981
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,05/05/2017,4891.00 ,PERSONAL BUDGETS - MANAGED,V001122982
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,LINKABILITY ISF,05/05/2017,1890.00 ,INDIVIDUAL SERVICE FUND,V001122983
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,05/05/2017,5495.00 ,INDIVIDUAL SERVICE FUND,V001122984
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,05/05/2017,3949.00 ,INDIVIDUAL SERVICE FUND,V001122985
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,05/05/2017,3355.00 ,INDIVIDUAL SERVICE FUND,V001122986
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,05/05/2017,4644.24 ,INDIVIDUAL SERVICE FUND,V001122987
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,05/05/2017,4252.76 ,INDIVIDUAL SERVICE FUND,V001122988
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,05/05/2017,3247.28 ,INDIVIDUAL SERVICE FUND,V001122989
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,05/05/2017,3247.28 ,INDIVIDUAL SERVICE FUND,V001122990
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,05/05/2017,3260.76 ,INDIVIDUAL SERVICE FUND,V001122991
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,05/05/2017,6494.00 ,INDIVIDUAL SERVICE FUND,V001122992
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,05/05/2017,5049.24 ,INDIVIDUAL SERVICE FUND,V001122993
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,05/05/2017,5630.00 ,INDIVIDUAL SERVICE FUND,V001122994
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,CIC GROUP EACHSTEP BLACKLEY,05/05/2017,1903.52 ,INDIVIDUAL SERVICE FUND,V001122995
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,679.40 ,PERSONAL BUDGETS - MANAGED,V001122996
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,CIC GROUP EACHSTEP BLACKLEY,05/05/2017,4550.00 ,INDIVIDUAL SERVICE FUND,V001122997
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,CIC GROUP EACHSTEP BLACKLEY,05/05/2017,1661.00 ,INDIVIDUAL SERVICE FUND,V001122998
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,05/05/2017,1300.00 ,INDIVIDUAL SERVICE FUND,V001122999
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,05/05/2017,3740.00 ,INDIVIDUAL SERVICE FUND,V001123000
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,05/05/2017,3605.00 ,INDIVIDUAL SERVICE FUND,V001123001
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,05/05/2017,607.52 ,INDIVIDUAL SERVICE FUND,V001123002
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,05/05/2017,5407.52 ,INDIVIDUAL SERVICE FUND,V001123003
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,05/05/2017,5387.00 ,INDIVIDUAL SERVICE FUND,V001123004
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,05/05/2017,4077.32 ,INDIVIDUAL SERVICE FUND,V001123005
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,05/05/2017,3267.32 ,INDIVIDUAL SERVICE FUND,V001123006
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,05/05/2017,3267.32 ,INDIVIDUAL SERVICE FUND,V001123007
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,05/05/2017,3550.84 ,INDIVIDUAL SERVICE FUND,V001123008
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,05/05/2017,3550.84 ,INDIVIDUAL SERVICE FUND,V001123009
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,05/05/2017,4914.32 ,INDIVIDUAL SERVICE FUND,V001123010
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,05/05/2017,3588.52 ,INDIVIDUAL SERVICE FUND,V001123011
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,05/05/2017,2967.52 ,INDIVIDUAL SERVICE FUND,V001123012
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,05/05/2017,5859.52 ,INDIVIDUAL SERVICE FUND,V001123013
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,05/05/2017,2870.14 ,PERSONAL BUDGETS - MANAGED,V001123014
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,05/05/2017,7048.00 ,INDIVIDUAL SERVICE FUND,V001123015
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,05/05/2017,3944.68 ,INDIVIDUAL SERVICE FUND,V001123016
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,05/05/2017,582.12 ,PERSONAL BUDGETS - MANAGED,V001123017
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,05/05/2017,1558.68 ,INDIVIDUAL SERVICE FUND,V001123018
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,05/05/2017,4023.52 ,INDIVIDUAL SERVICE FUND,V001123019
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,05/05/2017,3602.00 ,INDIVIDUAL SERVICE FUND,V001123020
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,697.08 ,PERSONAL BUDGETS - MANAGED,V001123021
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,05/05/2017,4320.52 ,INDIVIDUAL SERVICE FUND,V001123022
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,679.40 ,PERSONAL BUDGETS - MANAGED,V001123023
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,05/05/2017,4388.00 ,INDIVIDUAL SERVICE FUND,V001123024
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,05/05/2017,5468.00 ,INDIVIDUAL SERVICE FUND,V001123025
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,05/05/2017,6021.24 ,INDIVIDUAL SERVICE FUND,V001123026
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,05/05/2017,1309.76 ,INDIVIDUAL SERVICE FUND,V001123027
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,05/05/2017,4374.52 ,INDIVIDUAL SERVICE FUND,V001123028
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,05/05/2017,4941.52 ,INDIVIDUAL SERVICE FUND,V001123029
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,4857.60 ,INDIVIDUAL SERVICE FUND,V001123030
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,2021.52 ,PERSONAL BUDGETS - MANAGED,V001123031
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,1083.68 ,PERSONAL BUDGETS - MANAGED,V001123032
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,05/05/2017,3713.00 ,INDIVIDUAL SERVICE FUND,V001123033
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,05/05/2017,4901.00 ,INDIVIDUAL SERVICE FUND,V001123034
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,05/05/2017,4347.52 ,INDIVIDUAL SERVICE FUND,V001123035
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,05/05/2017,4347.52 ,INDIVIDUAL SERVICE FUND,V001123036
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,05/05/2017,4874.00 ,INDIVIDUAL SERVICE FUND,V001123037
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,BROTHERS OF CHARITY SERVICES,05/05/2017,628.80 ,PERSONAL BUDGETS - MANAGED,V001123038
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,05/05/2017,2673.24 ,INDIVIDUAL SERVICE FUND,V001123039
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,05/05/2017,3740.00 ,INDIVIDUAL SERVICE FUND,V001123040
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,05/05/2017,4226.00 ,INDIVIDUAL SERVICE FUND,V001123041
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,679.40 ,PERSONAL BUDGETS - MANAGED,V001123042
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,05/05/2017,3065.00 ,INDIVIDUAL SERVICE FUND,V001123043
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,679.40 ,PERSONAL BUDGETS - MANAGED,V001123044
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,05/05/2017,3065.00 ,INDIVIDUAL SERVICE FUND,V001123045
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,05/05/2017,11634.00 ,PERSONAL BUDGETS - MANAGED,V001123046
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,960.72 ,INDIVIDUAL SERVICE FUND,V001123047
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,05/05/2017,3073.12 ,INDIVIDUAL SERVICE FUND,V001123048
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,WELLESLEY HOUSE,05/05/2017,9072.00 ,PERSONAL BUDGETS - MANAGED,V001123049
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,05/05/2017,2160.00 ,INDIVIDUAL SERVICE FUND,V001123050
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,05/05/2017,-1624.87 ,PERSONAL BUDGETS - MANAGED,V001123053
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,05/05/2017,-2676.25 ,PERSONAL BUDGETS - MANAGED,V001123054
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,05/05/2017,-2676.25 ,PERSONAL BUDGETS - MANAGED,V001123055
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,05/05/2017,-2676.25 ,PERSONAL BUDGETS - MANAGED,V001123056
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,05/05/2017,-2676.25 ,PERSONAL BUDGETS - MANAGED,V001123057
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,05/05/2017,2034.07 ,INDIVIDUAL SERVICE FUND,V001123058
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,05/05/2017,3350.24 ,INDIVIDUAL SERVICE FUND,V001123059
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,05/05/2017,3350.24 ,INDIVIDUAL SERVICE FUND,V001123060
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,05/05/2017,3350.24 ,INDIVIDUAL SERVICE FUND,V001123061
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,05/05/2017,3578.88 ,INDIVIDUAL SERVICE FUND,V001123062
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,05/05/2017,3807.52 ,INDIVIDUAL SERVICE FUND,V001123063
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,-679.40 ,PERSONAL BUDGETS - MANAGED,V001123065
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,05/05/2017,1949.72 ,INDIVIDUAL SERVICE FUND,V001123067
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,05/05/2017,4752.48 ,INDIVIDUAL SERVICE FUND,V001123068
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,05/05/2017,3847.76 ,INDIVIDUAL SERVICE FUND,V001123070
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,05/05/2017,3915.95 ,PERSONAL BUDGETS - MANAGED,V001123071
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,05/05/2017,5292.52 ,INDIVIDUAL SERVICE FUND,V001123072
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,05/05/2017,6332.00 ,INDIVIDUAL SERVICE FUND,V001123073
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,1201.52 ,INDIVIDUAL SERVICE FUND,V001123074
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,1201.52 ,INDIVIDUAL SERVICE FUND,V001123075
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,2747.52 ,INDIVIDUAL SERVICE FUND,V001123077
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,3618.00 ,INDIVIDUAL SERVICE FUND,V001123078
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,PURE INNOVATIONS LIMITED,05/05/2017,1076.92 ,PERSONAL BUDGETS - MANAGED,V001123079
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,3078.00 ,INDIVIDUAL SERVICE FUND,V001123080
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,05/05/2017,3672.00 ,INDIVIDUAL SERVICE FUND,V001123081
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,3915.52 ,INDIVIDUAL SERVICE FUND,V001123083
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,4077.52 ,INDIVIDUAL SERVICE FUND,V001123085
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,1056.00 ,INDIVIDUAL SERVICE FUND,V001123086
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,571.48 ,INDIVIDUAL SERVICE FUND,V001123087
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,LINKABILITY ISF,05/05/2017,7210.00 ,INDIVIDUAL SERVICE FUND,V001123088
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,4448.52 ,INDIVIDUAL SERVICE FUND,V001123089
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,2099.52 ,INDIVIDUAL SERVICE FUND,V001123090
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,4900.76 ,INDIVIDUAL SERVICE FUND,V001123091
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,7533.52 ,INDIVIDUAL SERVICE FUND,V001123092
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,12502.00 ,INDIVIDUAL SERVICE FUND,V001123093
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,PURE INNOVATIONS LIMITED,05/05/2017,1120.00 ,PERSONAL BUDGETS - MANAGED,V001123094
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,3497.00 ,INDIVIDUAL SERVICE FUND,V001123095
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,4469.00 ,INDIVIDUAL SERVICE FUND,V001123096
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,5252.00 ,INDIVIDUAL SERVICE FUND,V001123097
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,BLUE PITS HOUSING ACTION,05/05/2017,2222.52 ,INDIVIDUAL SERVICE FUND,V001123098
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,2147.00 ,INDIVIDUAL SERVICE FUND,V001123100
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,2275.00 ,INDIVIDUAL SERVICE FUND,V001123103
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,4090.76 ,INDIVIDUAL SERVICE FUND,V001123105
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,4952.00 ,INDIVIDUAL SERVICE FUND,V001123106
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,4090.76 ,INDIVIDUAL SERVICE FUND,V001123107
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,5427.24 ,INDIVIDUAL SERVICE FUND,V001123108
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,5798.64 ,INDIVIDUAL SERVICE FUND,V001123109
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,5957.04 ,INDIVIDUAL SERVICE FUND,V001123110
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,1026.00 ,INDIVIDUAL SERVICE FUND,V001123111
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,7057.08 ,INDIVIDUAL SERVICE FUND,V001123113
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,3550.76 ,INDIVIDUAL SERVICE FUND,V001123114
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,5728.36 ,INDIVIDUAL SERVICE FUND,V001123115
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,5090.00 ,INDIVIDUAL SERVICE FUND,V001123116
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,4239.52 ,INDIVIDUAL SERVICE FUND,V001123117
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,05/05/2017,849.24 ,PERSONAL BUDGETS - MANAGED,V001123119
ROCHDALE BOROUGH COUNCIL,05/05/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,05/05/2017,2592.24 ,INDIVIDUAL SERVICE FUND,V001123120
