Publisher Label,Publisher URI,Organisationname,OrganisationCode,Effectivedate,ContractReferencenumber,OpenContractingID,TitleoftheAgreement,Contracttype,Serviceresponsible,ServiceCategorylabel,ServicecategoryURI,Descriptionofgoodsandservices,Procurementclassification,CPVlabel,CPVcode,Proclasslabel,Proclasscode,Contractstartdate,Enddate,Reviewdate,Lastextensiondate,Contractvalue,Fixedorestimatedcost,IrrecoverableVAT,SupplierName,Supplierregisteredcompanynumber,Supplierregisteredcharitynumber,OthersupplierID,SMEsupplier,VCSEsupplier,VCSEsuppliertype,Nominatedcontactpointname,Nominatedcontactpointemail,NominatedcontactpointURL
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,135,,Stationery & office consumables,,Finance & Commercial,,,Stationery & office consumables,,,,,,01/07/2013,29/07/2016,04/04/2016,0,75000,,,Lyreco,,,,,,,,Simon.Blackett@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,81,,supply Nhh Electricity,,Finance & Commercial,,,supply Nhh Electricity,,,,,,01/04/2014,31/03/2016,01/09/2015,0,60000,,,British Gas via OGC,,,,,,,,Simon.Blackett@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,97,,Supply of Electricity HH,,Finance & Commercial,,,Supply of Electricity HH,,,,,,01/10/2015,30/09/2016,02/03/2016,0,116000,,,EDF,,,,,,,,Simon.Blackett@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,98,,Supply of gas,,Finance & Commercial,,,Supply of gas,,,,,,01/10/2015,30/09/2016,02/03/2016,0,60000,,,Corona,,,,,,,,Simon.Blackett@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,80,,Supply of non-metered electricity,,Finance & Commercial,,,Supply of non-metered electricity,,,,,,01/10/2015,30/09/2016,02/03/2016,0,16000,,,EDF Energy,,,,,,,,Simon.Blackett@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,150,,Telephone call charges & line rental,,Finance & Commercial,,,Telephone call charges & line rental,,,,,,01/10/2014,30/09/2015,30/09/2015,0,38000,,,British Telecom,,,,,,,,Simon.Blackett@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,151,,Treasury Management Fund Managers Fees. (Hold funds on our behalf charge as % of funds held).,,Finance & Commercial,,,Treasury Management Fund Managers Fees. (Hold funds on our behalf charge as % of funds held).,,,,,,01/04/2015,31/03/2016,27/02/2016,0,40000,,,Investec Asset Management,,,,,,,,Steve.Richardson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,65,,Treasury Management Services. (Market intelligence and advice).,,Finance & Commercial,,,Treasury Management Services. (Market intelligence and advice).,,,,,,01/04/2015,31/03/2017,27/02/2016,0,15000,,,Capita Treasury  Management  Services,,,,,,,,Steve.Richardson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,266,,UPT terminals ANPR Veripark machines,,Environment,,,UPT terminals ANPR Veripark machines,,,,,,22/04/2013,31/05/2016,05/12/2015,0,15000,,,Wild Yeast Ltd - Xenco,,,,,,,,Robin.Evans@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,323,,Wallgate services in public toilets,,Human Resources ICT/CSC & Shared Support Services,,,Wallgate services in public toilets,,,,,,01/04/2015,31/03/2016,28/02/2016,0,6300,,,Wallgate Ltd,,,,,,,,Paul.Bryan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,232,,Waste collection/ refuse collection,,Environment,,,Waste collection/ refuse collection,,,,,,04/03/2013,02/03/2020,02/03/2018,02/03/2034,49000000,,,Serco,,,,,,,,Caroline.Hughes@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,116,,Water and Air Hygiene,,Human Resources ICT/CSC & Shared Support Services,,,Water and Air Hygiene,,,,,,01/05/2015,30/04/2018,26/02/2016,0,19300,,,Eaton Environmental Ltd,,,,,,,,Paul.Bryan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,127,,Web Control and Blackspider,,Human Resources ICT/CSC & Shared Support Services,,,Web Control and Blackspider,,,,,,01/04/2015,31/03/2017,01/08/2016,0,45000,,,Websense (Via Civica),,,,,,,,Mary.Hayward-Ord@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,247,,Wycombe Sports Centre main contractor,,Finance & Commercial,,,Wycombe Sports Centre main contractor,,,,,,01/04/2014,30/11/2015,30/11/2015,0,35968000,,,Willmott Dixon,,,,,,,,Charles.Brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12170,,RECRUITMENT OF CORPORATE DIRECTOR,,CHIEF EXECUTIVE,,,RECRUITMENT OF CORPORATE DIRECTOR,,,,,,21/05/2015,,,,35000,,,Penna Plc,P00309,,,,,,,Steve.Richardson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11763,,Gossmore Public Toilet Handwash Service Contr,,COMMUNITY,,,Gossmore Public Toilet Handwash Service Contr,,,,,,07/04/2015,,,,6273,,,Wallgate,W00017,,,,,,,Paul.Bryan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11780,,Cemetery,,COMMUNITY,,,Cemetery,,,,,,08/04/2015,,,,33901.6,,,Tencer Ltd,T00009,,,,,,,Paul.Bryan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11781,,Extra costs: Car Park works Desborough Rec,,COMMUNITY,,,Extra costs: Car Park works Desborough Rec,,,,,,08/04/2015,,,,9987.11,,,Createability - Cis,C00810,,,,,,,Catherine.SilvaDonayre@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11782,,Valuation 6: Desborough Rec Ground,,COMMUNITY,,,Valuation 6: Desborough Rec Ground,,,,,,08/04/2015,,,,19903.56,,,Createability - Cis,C00810,,,,,,,Catherine.SilvaDonayre@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11814,,CCTV: BT Fibre ciruits - rent from 01/04/2015,,COMMUNITY,,,CCTV: BT Fibre ciruits - rent from 01/04/2015,,,,,,13/04/2015,,,,11425.05,,,Bt Redcare,B00288,,,,,,,Sarah.Randall@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11935,,Procurement and cost services,,COMMUNITY,,,Procurement and cost services,,,,,,24/04/2015,,,,7400,,,Cragg Management Services,C00797,,,,,,,Catherine.SilvaDonayre@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12009,,Rye cycle route surfacing as per quote 15/111,,COMMUNITY,,,Rye cycle route surfacing as per quote 15/111,,,,,,05/05/2015,,,,15981.55,,,Hms Decorative Surfacing Ltd - Cis Ded,H00355,,,,,,,Elaine.Jewell@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12115,,LIFT AT MUSEUM,,COMMUNITY,,,LIFT AT MUSEUM,,,,,,15/05/2015,,,,14393,,,Kone Plc,K00130,,,,,,,Catherine.SilvaDonayre@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12133,,Soil Surveys 2 potential new allotment sites,,COMMUNITY,,,Soil Surveys 2 potential new allotment sites,,,,,,18/05/2015,,,,8864,,,Wde Consulting,C00837,,,,,,,Sarah.Randall@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12160,,CCTV System support and Maint: Start 1st Marc,,COMMUNITY,,,CCTV System support and Maint: Start 1st Marc,,,,,,21/05/2015,,,,6072,,,Geutebruck Uk Ltd,G00238,,,,,,,Sarah.Randall@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12268,,Supply and delivery 8 x Big Ben litter cages,,COMMUNITY,,,Supply and delivery 8 x Big Ben litter cages,,,,,,29/05/2015,,,,5087,,,Earth Anchors Ltd,E00045,,,,,,,Sarah.Randall@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12354,,Private circuits ANUK320720/320721/920579/920,,COMMUNITY,,,Private circuits ANUK320720/320721/920579/920,,,,,,05/06/2015,,,,6441.6,,,British Telecom,B00043,,,,,,,Brenda.Watson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12408,,REMOVAL & STORAGE SERVICE AT MUSEUM,,COMMUNITY,,,REMOVAL & STORAGE SERVICE AT MUSEUM,,,,,,16/06/2015,,,,5960,,,Menace Removals,M00480,,,,,,,Catherine.SilvaDonayre@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12420,,"Rent 55a High St, Marlo (24.06.15-28.09.15)",,COMMUNITY,,,"Rent 55a High St, Marlo (24.06.15-28.09.15)",,,,,,16/06/2015,,,,14150,,,Sorbon Estates Ltd,S00603,,,,,,,Sarah.Randall@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12430,,Wycombe Museum: External Window Decorations,,COMMUNITY,,,Wycombe Museum: External Window Decorations,,,,,,17/06/2015,,,,13108,,,D W Contractors (Oxford) Ltd,D00049,,,,,,,Catherine.SilvaDonayre@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12457,,Management Fee 2015/16 � Second Quarter,,COMMUNITY,,,Management Fee 2015/16 � Second Quarter,,,,,,19/06/2015,,,,31500,,,Chiltern Rangers Cic,C00803,,,,,,,Ian.Westgate@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12514,,General Building works for museum project,,COMMUNITY,,,General Building works for museum project,,,,,,25/06/2015,,,,40000,,,Adrol Ltd,A00596,,,,,,,Elaine.Jewell@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12515,,General Building works for Museum Project,,COMMUNITY,,,General Building works for Museum Project,,,,,,25/06/2015,,,,44000,,,Adrol Ltd,A00596,,,,,,,Elaine.Jewell@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12516,,Mechanical Installations works for Museum Pro,,COMMUNITY,,,Mechanical Installations works for Museum Pro,,,,,,25/06/2015,,,,43000,,,Adrol Ltd,A00596,,,,,,,Elaine.Jewell@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12517,,Electrical Instalations works for Museum Proj,,COMMUNITY,,,Electrical Instalations works for Museum Proj,,,,,,25/06/2015,,,,35000,,,Adrol Ltd,A00596,,,,,,,Elaine.Jewell@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12554,,"Think! workshops in Ash Hill, Cedar Park, Ble",,COMMUNITY,,,"Think! workshops in Ash Hill, Cedar Park, Ble",,,,,,30/06/2015,,,,5976.4,,,Equalitech,E00308,,,,,,,Daniel.Sullivan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11875,,Corporate subscription (2015/16),,DEMOCRATIC LEGAL AND POLICY,,,Corporate subscription (2015/16),,,,,,21/04/2015,,,,6204.23,,,South East Employers,S00082,,,,,,,Brenda.Watson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11924,,"Hosting, licensing and support for April - De",,DEMOCRATIC LEGAL AND POLICY,,,"Hosting, licensing and support for April - De",,,,,,24/04/2015,,,,14355,,,Webinfinity Europe Ltd,V00026,,,,,,,Catherine.Spalton@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11950,,Staff Fees,,DEMOCRATIC LEGAL AND POLICY,,,Staff Fees,,,,,,27/04/2015,,,,15000,,,Maislarry And Co Limited,M00406,,,,,,,Sabah.Siddiq@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12013,,Distribution for Wycombe District Times - Sum,,DEMOCRATIC LEGAL AND POLICY,,,Distribution for Wycombe District Times - Sum,,,,,,05/05/2015,,,,7341.51,,,Lds Limited,L00298,,,,,,,Catherine.Spalton@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12015,,District Times - Printing (Summer 2015),,DEMOCRATIC LEGAL AND POLICY,,,District Times - Printing (Summer 2015),,,,,,05/05/2015,,,,7000,,,Swan Print,S00645,,,,,,,Catherine.Spalton@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12135,,Local Land Charges fees  2015,,DEMOCRATIC LEGAL AND POLICY,,,Local Land Charges fees  2015,,,,,,18/05/2015,,,,112322,,,Bucks County Council,B00048,,,,,,,Charles.Meakings@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12178,,30 Ipads 16gb,,DEMOCRATIC LEGAL AND POLICY,,,30 Ipads 16gb,,,,,,22/05/2015,,,,11157,,,Westwood Associates Ltd,W00100,,,,,,,Ian.Hunt@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12198,,HNL mailing,,DEMOCRATIC LEGAL AND POLICY,,,HNL mailing,,,,,,27/05/2015,,,,5535,,,Print Image Network Ltd,P00380,,,,,,,Charles.Meakings@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12247,,"Fee for BCC to cover on call duty out of hours, Emergency Planning",,DEMOCRATIC LEGAL AND POLICY,,,"Fee for BCC to cover on call duty out of hours, Emergency Planning",,,,,,28/05/2015,,,,10000,,,Bucks County Council,B00048,,,,,,,Jacqueline.Ford@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12340,,Legal fees  VAT invoices,,DEMOCRATIC LEGAL AND POLICY,,,Legal fees  VAT invoices,,,,,,04/06/2015,,,,5000,,,Mishcon De Reya,M00475,,,,,,,Brenda.Watson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12400,,Salary for temporary Comms Assistant,,DEMOCRATIC LEGAL AND POLICY,,,Salary for temporary Comms Assistant,,,,,,12/06/2015,,,,12000,,,Badenoch And Clark Ltd,B00623,,,,,,,Catherine.Spalton@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12507,,Westlaw Subscription,,DEMOCRATIC LEGAL AND POLICY,,,Westlaw Subscription,,,,,,24/06/2015,,,,18490,,,Thomson Reuters,T00337,,,,,,,Charles.Meakings@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11777,,agency staff,,ENVIRONMENT,,,agency staff,,,,,,08/04/2015,,,,10000,,,Unity Recruitment,U00072,,,,,,,Caroline.Hughes@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11846,,Provision of IP auth service Apr15-Mar16,,ENVIRONMENT,,,Provision of IP auth service Apr15-Mar16,,,,,,15/04/2015,,,,8856,,,Wild Yeast Ltd,W00353,,,,,,,Robin.Evans@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11877,,Repair to vandalised machine,,ENVIRONMENT,,,Repair to vandalised machine,,,,,,21/04/2015,,,,7456,,,Parking Pal Ltd,P00432,,,,,,,Robin.Evans@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11960,,additional spare parts for stock,,ENVIRONMENT,,,additional spare parts for stock,,,,,,27/04/2015,,,,6870,,,Parking Pal Ltd,P00432,,,,,,,Robin.Evans@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11961,,repair to vandalised machine,,ENVIRONMENT,,,repair to vandalised machine,,,,,,27/04/2015,,,,6780,,,Parking Pal Ltd,P00432,,,,,,,Robin.Evans@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11965,,Matron Noise Monitoring system,,ENVIRONMENT,,,Matron Noise Monitoring system,,,,,,28/04/2015,,,,5515.1,,,Bruel & Kjaer (Uk) Ltd,B00054,,,,,,,Julian.Smith@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12067,,Alarm system fitting (CO),,ENVIRONMENT,,,Alarm system fitting (CO),,,,,,11/05/2015,,,,7341.6,,,Parking Pal Ltd,P00432,,,,,,,Robin.Evans@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12095,,Pigeon Control,,ENVIRONMENT,,,Pigeon Control,,,,,,13/05/2015,,,,5580,,,Avian Bird Control Services Ltd,A00518,,,,,,,Julian.Smith@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12129,,Food Safety Inspections 2015-2016,,ENVIRONMENT,,,Food Safety Inspections 2015-2016,,,,,,15/05/2015,,,,12000,,,Red Snapper Recruitment Ltd,R00366,,,,,,,Andrew.Collinson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12240,,Repair vandalised machine (Duke),,ENVIRONMENT,,,Repair vandalised machine (Duke),,,,,,28/05/2015,,,,8782.4,,,Parking Pal Ltd,P00432,,,,,,,Robin.Evans@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11744,,PostageCreditBought12Mar15FrankMach,,FINANCE & COMMERCIAL,,,PostageCreditBought12Mar15FrankMach,,,,,,07/04/2015,,,,5000,,,Neopost Neofunds,N00093,,,,,,,Paul.Simmons@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11852,,2015-16 Engineering Insurance,,FINANCE & COMMERCIAL,,,2015-16 Engineering Insurance,,,,,,16/04/2015,,,,7563.11,,,Gallagher Heath Ltd,H00129,,,,,,,Brenda.Watson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11855,,Detailed design of redeveloping Pastures Chur,,FINANCE & COMMERCIAL,,,Detailed design of redeveloping Pastures Chur,,,,,,16/04/2015,,,,100000,,,The Pastures Church,P00443,,,,,,,Penelope.Tollitt@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11856,,High Wycombe Town Centre Masterplan Alternati,,FINANCE & COMMERCIAL,,,High Wycombe Town Centre Masterplan Alternati,,,,,,16/04/2015,,,,6864000,,,Bucks County Council,B00048,,,,,,,Penelope.Tollitt@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11861,,QVR14 - new bin enclosure to car park,,FINANCE & COMMERCIAL,,,QVR14 - new bin enclosure to car park,,,,,,17/04/2015,,,,8513,,,Jarvis Engineering Ltd,J00080,,,,,,,John.Mcmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11902,,RTB sales administrative fee 2014/15 - 42 sal,,FINANCE & COMMERCIAL,,,RTB sales administrative fee 2014/15 - 42 sal,,,,,,22/04/2015,,,,68250,,,Red Kite Community Housing Ltd,R00338,,,,,,,Steve.Richardson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11905,,For Paying Royal Mail Invoices 2015-16,,FINANCE & COMMERCIAL,,,For Paying Royal Mail Invoices 2015-16,,,,,,23/04/2015,,,,200000,,,Royal Mail,R00016,,,,,,,John.Mcmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11939,,Westbourne Street Link Road Materials,,FINANCE & COMMERCIAL,,,Westbourne Street Link Road Materials,,,,,,24/04/2015,,,,365100,,,Bucks County Council,B00048,,,,,,,John.Callaghan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11955,,Business Equipment,,FINANCE & COMMERCIAL,,,Business Equipment,,,,,,27/04/2015,,,,6157.73,,,Boyce Business Equipment Ltd,B00047,,,,,,,John.Mcmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11983,,Letting Fee in respect of Building C / Albert,,FINANCE & COMMERCIAL,,,Letting Fee in respect of Building C / Albert,,,,,,30/04/2015,,,,8804,,,Duncan Bailey Kennedy,D00300,,,,,,,John.Mcmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12050,,Gas Works Link Road design & contract managem,,FINANCE & COMMERCIAL,,,Gas Works Link Road design & contract managem,,,,,,08/05/2015,,,,99648.13,,,Bucks County Council,B00048,,,,,,,Penelope.Tollitt@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12051,,Westbourne Street Link Road Construction,,FINANCE & COMMERCIAL,,,Westbourne Street Link Road Construction,,,,,,08/05/2015,,,,339000,,,Bucks County Council,B00048,,,,,,,John.Mcmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12052,,Westbourne Street Link Road Construction,,FINANCE & COMMERCIAL,,,Westbourne Street Link Road Construction,,,,,,08/05/2015,,,,1050000,,,Bucks County Council,B00048,,,,,,,John.Mcmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12224,,F 18H079-0011,,FINANCE & COMMERCIAL,,,F 18H079-0011,,,,,,27/05/2015,,,,215527.44,,,Zurich Municipal,Z00003,,,,,,,Ian.Westgate@wycombe.gov.uk,
