Organisation name,Organisation Code,Effective Date,Contract Reference number / ID,Open Contracting ID,Title of the Agreement,Contract type,Directorate / service responsible,Service Category label,Service category URI,Description of goods and services,Procurement classification: Council's procurement category label,Procurement classification: CPV label,Procurement classification: CPV code,Procurement classification: Proclass label,Procurement classification: Proclass code,Contract start date,End date,Review date,Last extension date,Contract value,Fixed cost / estimated cost,Irrecoverable VAT,Supplier name,Supplier registered company number,Supplier registered charity number,Other supplier ID,SME supplier,VCSE supplier,VCSE supplier type,Nominated contact point: name,Nominated contact point: email,Nominated contact point: URL
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN43310,,Adults - Day Care - 1995 contract (DALMENY HOUSE LIMITED - Dalmeny House),,ADULT SOCIAL CARE,,,Adults - Day Care - 1995 contract (DALMENY HOUSE LIMITED - Dalmeny House),ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,,Estimated,,DALMENY HOUSE LIMITED,6838796,,1053782,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN10447,,Adults - Out of County Care Homes and Care Homes with Nursing - 2008 PPA (Danaz Healthcare Limited - Pax Hill Nursing and Residential Home),,ADULT SOCIAL CARE,,,Adults - Out of County Care Homes and Care Homes with Nursing - 2008 PPA (Danaz Healthcare Limited - Pax Hill Nursing and Residential Home),ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,,,,,,Estimated,,Danaz Healthcare Limited,,,184262,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN44740,,Adults - Out of County Care Homes and Care Homes with Nursing - 2008 PPA (Danny So - Newhaven Care Rest Home),,ADULT SOCIAL CARE,,,Adults - Out of County Care Homes and Care Homes with Nursing - 2008 PPA (Danny So - Newhaven Care Rest Home),ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,,,,,42737,Estimated,,Danny So,,,1580759,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN10313,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract (David John Taylor & Mrs Virginia Taylor),,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract (David John Taylor & Mrs Virginia Taylor),ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,632322,Estimated,,David John Taylor & Mrs Virginia Taylor,,,70890,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN43381,,Adults - Day Care - 1995 contract (DAVID JOHN TAYLOR & MRS VIRGINIA TAYLOR T/A KINGSGATE RESIDENTIAL HOME - Kingsgate),,ADULT SOCIAL CARE,,,Adults - Day Care - 1995 contract (DAVID JOHN TAYLOR & MRS VIRGINIA TAYLOR T/A KINGSGATE RESIDENTIAL HOME - Kingsgate),ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,,Estimated,,DAVID JOHN TAYLOR & MRS VIRGINIA TAYLOR T/A KINGSGATE RESIDENTIAL HOME,,,70890,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN42063T,,Adults - Out of County Care Homes and Care Homes with Nursing - 2008 PPA (David Lewis - Pathways and Community (David Lewis)),,ADULT SOCIAL CARE,,,Adults - Out of County Care Homes and Care Homes with Nursing - 2008 PPA (David Lewis - Pathways and Community (David Lewis)),ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,,,,,,Estimated,,David Lewis,,,68124,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN42970,,Adults - Support and enablement services for adults - July 2010 contract (DAYBREAK SUPPORT SERVICES),,ADULT SOCIAL CARE,,,Adults - Support and enablement services for adults - July 2010 contract (DAYBREAK SUPPORT SERVICES),ADULT CARE-SUPPORTED LIVING,SOCIAL WORK SERVICES WITHOUT ACCOMMODATION,853120009,Social Community Care Supplies & Services - Adult / Independent Supported Living,321800,,,,,1356619,Estimated,,DAYBREAK SUPPORT SERVICES LIMITED,10602558,,117196,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN43312,,Adults - Day Care - 1995 contract (DAYBREAK SUPPORT SERVICES LIMITED - Day Break Support Services),,ADULT SOCIAL CARE,,,Adults - Day Care - 1995 contract (DAYBREAK SUPPORT SERVICES LIMITED - Day Break Support Services),ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,8408,Estimated,,DAYBREAK SUPPORT SERVICES LIMITED,10602558,,117196,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN44896,,Adults - Out of County Care Homes and Care Homes with Nursing - 2008 PPA (De Vere Care - Chantry House),,ADULT SOCIAL CARE,,,Adults - Out of County Care Homes and Care Homes with Nursing - 2008 PPA (De Vere Care - Chantry House),ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,,,,,207836,Estimated,,De Vere Care,,,1398762,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BTN40264,,"Adults - Information, Advice and Advocacy for People Who Are Deaf (PD129)",,ADULT SOCIAL CARE,,,"Adults - Information, Advice and Advocacy for People Who Are Deaf (PD129)","INFORMATION, ADVICE AND ADVOCACY",SOCIAL WORK SERVICES WITHOUT ACCOMMODATION,853120009,"Social Community Care Supplies & Services - Adult / Advice, Advocacy and Counselling Services",321010,01/10/2012,31/03/2018,,,162632,Estimated,,Deaf Connexions,,,68146,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BTN15168,,Adults - Norfolk Deaf Centre (PD123),,ADULT SOCIAL CARE,,,Adults - Norfolk Deaf Centre (PD123),ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,01/01/2013,13/12/2017,,,51878,Estimated,,Deaf Connexions,,,68146,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN49883,,Adults - Support and enablement services for adults - July 2010 contract (DEDICATED CARE EAST ANGLIA),,ADULT SOCIAL CARE,,,Adults - Support and enablement services for adults - July 2010 contract (DEDICATED CARE EAST ANGLIA),ADULT CARE-SUPPORTED LIVING,SOCIAL WORK SERVICES WITHOUT ACCOMMODATION,853120009,Social Community Care Supplies & Services - Adult / Independent Supported Living,321800,,,,,319179,Estimated,,DEDICATED CARE EAST ANGLIA,,,1419759,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN10327,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract (Defiant Enterprises Limited),,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract (Defiant Enterprises Limited),ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,2971045,Estimated,,Defiant Enterprises Limited,,,104168,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN49429,,Adults - Out of County Care Homes and Care Homes with Nursing - 2008 PPA (Delicourt Limited - Oaklands Care Home),,ADULT SOCIAL CARE,,,Adults - Out of County Care Homes and Care Homes with Nursing - 2008 PPA (Delicourt Limited - Oaklands Care Home),ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,,,,,81713,Estimated,,Delicourt Limited,,,2177005,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN43315,,Adults - Day Care - 2012 contract (DEREHAM MEETING POINT - Dereham Meeting Point),,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract (DEREHAM MEETING POINT - Dereham Meeting Point),ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,79104,Estimated,,DEREHAM MEETING POINT,,1164258,71822,,y,Charity or Charitable Incorporated Organisation,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN10245,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract (Devaglade Ltd),,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract (Devaglade Ltd),ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,5307325,Estimated,,Devaglade Ltd,,,68223,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN47481,,Adults - Out of County Care Homes and Care Homes with Nursing - 2008 PPA (Diagrama Healthcare Service Ltd - 1 Healy Drive),,ADULT SOCIAL CARE,,,Adults - Out of County Care Homes and Care Homes with Nursing - 2008 PPA (Diagrama Healthcare Service Ltd - 1 Healy Drive),ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,,,,,233168,Estimated,,Diagrama Healthcare Service Ltd,,,1786806,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN10452,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract (Diamond Care (Uk) Ltd),,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract (Diamond Care (Uk) Ltd),ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,2166282,Estimated,,Diamond Care (Uk) Ltd,,,94025,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN13039,,Adults - spot purchased home care for adults (Dimensions East Anglia Domiciliary Care Office),,ADULT SOCIAL CARE,,,Adults - spot purchased home care for adults (Dimensions East Anglia Domiciliary Care Office),DOMICILIARY CARE,SOCIAL WORK SERVICES WITHOUT ACCOMMODATION,853120009,Social Community Care Supplies & Services - Adult / Domiciliary Care,321014,,,,,568431,Estimated,,DIMENSIONS UK LTD,IP031192,,642540,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN42971,,Adults - Support and enablement services for adults - July 2010 contract (DIMENSIONS UK LTD),,ADULT SOCIAL CARE,,,Adults - Support and enablement services for adults - July 2010 contract (DIMENSIONS UK LTD),ADULT CARE-SUPPORTED LIVING,SOCIAL WORK SERVICES WITHOUT ACCOMMODATION,853120009,Social Community Care Supplies & Services - Adult / Independent Supported Living,321800,,,,,9820259,Estimated,,DIMENSIONS UK LTD,IP031192,,642540,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN15169,,Adults - Support and enablement services for adults with physical disabilities at York Street (PD124),,ADULT SOCIAL CARE,,,Adults - Support and enablement services for adults with physical disabilities at York Street (PD124),ADULT CARE-SUPPORTED LIVING,SOCIAL WORK SERVICES WITHOUT ACCOMMODATION,853120009,Social Community Care Supplies & Services - Adult / Independent Supported Living,321800,,,,,148636,Estimated,,DIMENSIONS UK LTD,IP031192,,144113,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BTN42972,,"Adults - Supported living for adults with learning difficulties (Dimensions - Drakes End, Drayton High Road, Hercules Close, Oasis, The Oaks, Treetops)",,ADULT SOCIAL CARE,,,"Adults - Supported living for adults with learning difficulties (Dimensions - Drakes End, Drayton High Road, Hercules Close, Oasis, The Oaks, Treetops)",ADULT CARE-SUPPORTED LIVING,SOCIAL WORK SERVICES WITHOUT ACCOMMODATION,853120009,Social Community Care Supplies & Services - Adult / Independent Supported Living,321800,,,,,4886001,Estimated,,DIMENSIONS UK LTD,IP031192,,642540,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN47438,,Adults - spot purchased home care for adults (District Care),,ADULT SOCIAL CARE,,,Adults - spot purchased home care for adults (District Care),DOMICILIARY CARE,SOCIAL WORK SERVICES WITHOUT ACCOMMODATION,853120009,Social Community Care Supplies & Services - Adult / Domiciliary Care,321014,23/06/2015,,,,,Estimated,,District Care Limited,8650765,,,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN13040,,Adults - spot purchased home care for adults (Divinus Support Limited),,ADULT SOCIAL CARE,,,Adults - spot purchased home care for adults (Divinus Support Limited),DOMICILIARY CARE,SOCIAL WORK SERVICES WITHOUT ACCOMMODATION,853120009,Social Community Care Supplies & Services - Adult / Domiciliary Care,321014,,,,,62469,Estimated,,Divinus Support Limited,6737179,,428273,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN10654,,Adults - Out of County Care Homes and Care Homes with Nursing - 2008 PPA (Dolphin Homes - Beachview),,ADULT SOCIAL CARE,,,Adults - Out of County Care Homes and Care Homes with Nursing - 2008 PPA (Dolphin Homes - Beachview),ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,,,,,288735,Estimated,,Dolphin Homes,,,79618,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN42097M,,Adults - Out of County Care Homes and Care Homes with Nursing - 2008 PPA (Domiciliary Care Providers Ltd - Hatley Court Care Home),,ADULT SOCIAL CARE,,,Adults - Out of County Care Homes and Care Homes with Nursing - 2008 PPA (Domiciliary Care Providers Ltd - Hatley Court Care Home),ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,,,,,,Estimated,,Domiciliary Care Providers Ltd,,,1057771,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN47483,,Adults - Out of County Care Homes and Care Homes with Nursing - 2008 PPA (Dorley House - Dorley House),,ADULT SOCIAL CARE,,,Adults - Out of County Care Homes and Care Homes with Nursing - 2008 PPA (Dorley House - Dorley House),ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,,,,,106062,Estimated,,Dorley House,,,1948853,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN10152,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract (Dorrington House),,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract (Dorrington House),ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,7068023,Estimated,,Dorrington House,,,68301,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN43555,,Adults - Out of County Care Homes and Care Homes with Nursing - 2008 PPA (Dove Care Homes Ltd - Littleport Grange),,ADULT SOCIAL CARE,,,Adults - Out of County Care Homes and Care Homes with Nursing - 2008 PPA (Dove Care Homes Ltd - Littleport Grange),ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,,,,,302,Estimated,,Dove Care Homes Ltd,,,68305,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN10157,,Adults - Out of County Care Homes and Care Homes with Nursing - 2008 PPA (Doveleigh Care Limited - Dove Court Care Home),,ADULT SOCIAL CARE,,,Adults - Out of County Care Homes and Care Homes with Nursing - 2008 PPA (Doveleigh Care Limited - Dove Court Care Home),ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,,,,,,Estimated,,Doveleigh Care Limited,,,296586,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN44899,,Adults - Out of County Care Homes and Care Homes with Nursing - 2008 PPA (Downing (Green Gables) Limited - Green Gables Nursing Home),,ADULT SOCIAL CARE,,,Adults - Out of County Care Homes and Care Homes with Nursing - 2008 PPA (Downing (Green Gables) Limited - Green Gables Nursing Home),ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,,,,,,Estimated,,Downing (Green Gables) Limited,,,1304763,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN10520,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract (Dr Ajit Kumar Verma And Mrs Gayatri Verma - Verma Care Ltd),,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract (Dr Ajit Kumar Verma And Mrs Gayatri Verma - Verma Care Ltd),ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,04/04/2012,,,,1033349,Estimated,,Dr Ajit Kumar Verma And Mrs Gayatri Verma - Verma Care Ltd,,,75949,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN10255,,Adults - Out of County Care Homes and Care Homes with Nursing - 2008 PPA (Dr Charles Bamford Convalesent Home Trust - The Hermitage Charity Care Trust),,ADULT SOCIAL CARE,,,Adults - Out of County Care Homes and Care Homes with Nursing - 2008 PPA (Dr Charles Bamford Convalesent Home Trust - The Hermitage Charity Care Trust),ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,,,,,,Estimated,,Dr Charles Bamford Convalesent Home Trust,,,432270,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN47708,,Adults - Out of County Care Homes and Care Homes with Nursing - 2008 PPA (Dr Lata Bhatt & Tushar Bhatt - Salvete Care Home),,ADULT SOCIAL CARE,,,Adults - Out of County Care Homes and Care Homes with Nursing - 2008 PPA (Dr Lata Bhatt & Tushar Bhatt - Salvete Care Home),ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,,,,,,Estimated,,Dr Lata Bhatt & Tushar Bhatt,,,110572,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN10486,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract (Dr Sunita Nagpal & Partners),,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract (Dr Sunita Nagpal & Partners),ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,2161899,Estimated,,Dr Sunita Nagpal & Partners,,,68353,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN48494,,Adults - Out of County Care Homes and Care Homes with Nursing - 2008 PPA (Dr Usha K Naqvi & Mr Irvine Navid Naqvi - Westbury House),,ADULT SOCIAL CARE,,,Adults - Out of County Care Homes and Care Homes with Nursing - 2008 PPA (Dr Usha K Naqvi & Mr Irvine Navid Naqvi - Westbury House),ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,,,,,,Estimated,,Dr Usha K Naqvi & Mr Irvine Navid Naqvi,,,,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN10237,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract (East Anglia Care Homes Ltd),,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract (East Anglia Care Homes Ltd),ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,4173661,Estimated,,East Anglia Care Homes Ltd,,,68550,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN47294F,ocds-7hge34-NCCT40741,Adults - residential detox and rehabilitation - 2015 select list (East Coast Recovery),,ADULT SOCIAL CARE,,,Adults - residential detox and rehabilitation - 2015 select list (East Coast Recovery),DRUG AND ALCOHOL RECOVERY SERVICES,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Alcohol & Drug Rehabilitation,321020,06/03/2015,31/03/2018,,31/03/2018,,Estimated,,East Coast Recovery,,,328021,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN48819,,Adults - Out of County Care Homes and Care Homes with Nursing - 2008 PPA (East Essex Care Consortium Ltd - The Conifers),,ADULT SOCIAL CARE,,,Adults - Out of County Care Homes and Care Homes with Nursing - 2008 PPA (East Essex Care Consortium Ltd - The Conifers),ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,,,,,191829,Estimated,,East Essex Care Consortium Ltd,,,2134946,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN10282,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract (Eastern Healthcare Ltd),,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract (Eastern Healthcare Ltd),ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,2142380,Estimated,,Eastern Healthcare Ltd,,,1149759,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN10171,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract (Eckling Grange Limited),,ADULT SOCIAL CARE,,,Adults - Care Homes and Care Homes with Nursing - 2012 Contract (Eckling Grange Limited),ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,01/04/2012,,,,2511468,Estimated,,Eckling Grange Limited,,,68632,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN43324,,Adults - Day Care - 1995 contract (ECKLING GRANGE LIMITED - Eckling Grange),,ADULT SOCIAL CARE,,,Adults - Day Care - 1995 contract (ECKLING GRANGE LIMITED - Eckling Grange),ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,25128,Estimated,,ECKLING GRANGE LIMITED,853423,251534,68632,,y,Charity or Charitable Incorporated Organisation,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN43325,,Adults - Day Care - 2012 contract (EDITH CAVELL DAY CENTRE - Edith Cavell Day Centre ),,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract (EDITH CAVELL DAY CENTRE - Edith Cavell Day Centre ),ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,75038,Estimated,,EDITH CAVELL DAY CENTRE,,1065872,79639,,y,Charity or Charitable Incorporated Organisation,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN44891,,Adults - Out of County Care Homes and Care Homes with Nursing - 2008 PPA (Eileen Littlewood - Marsden Grange),,ADULT SOCIAL CARE,,,Adults - Out of County Care Homes and Care Homes with Nursing - 2008 PPA (Eileen Littlewood - Marsden Grange),ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,,,,,,Estimated,,Eileen Littlewood,,,1313778,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN42063E,,Adults - Out of County Care Homes and Care Homes with Nursing - 2008 PPA (Elder UK Ltd - Edensor Care Centre),,ADULT SOCIAL CARE,,,Adults - Out of County Care Homes and Care Homes with Nursing - 2008 PPA (Elder UK Ltd - Edensor Care Centre),ADULT CARE-NURSING & RESIDENTIAL,Social work services with accommodation,853110002,Social Community Care Supplies & Services - Adult / Nursing & Residential Care Homes,321017,,,,,,Estimated,,Elder UK Ltd,,,1141778,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
