Publisher Label,Publisher URI,Organisationname,OrganisationCode,Effectivedate,ContractReferencenumber,OpenContractingID,TitleoftheAgreement,Contracttype,Serviceresponsible,ServiceCategorylabel,ServicecategoryURI,Descriptionofgoodsandservices,Procurementclassification,CPVlabel,CPVcode,Proclasslabel,Proclasscode,Contractstartdate,Enddate,Reviewdate,Lastextensiondate,Contractvalue,Fixedorestimatedcost,IrrecoverableVAT,SupplierName,Supplierregisteredcompanynumber,Supplierregisteredcharitynumber,OthersupplierID,SMEsupplier,VCSEsupplier,VCSEsuppliertype,Nominatedcontactpointname,Nominatedcontactpointemail,NominatedcontactpointURL
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,293,,Arboricultural Services,,Planning & Sustainability,,,Arboricultural Services,,,,,,01/11/2014,31/10/2018,31/10/2017,0,400000,,N/A,J W Salmon - Aboricultural Ltd,,,,,,,,alastair.cunningham@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,294,,Arboricultural Services,,Planning & Sustainability,,,Arboricultural Services,,,,,,01/11/2014,31/10/2018,31/10/2017,0,400000,,N/A,R Watts & Sons,,,,,,,,alastair.cunningham@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,295,,Least cost routing of call on main switchboard number,,Finance & Commercial,,,Least cost routing of call on main switchboard number,,,,,,11/11/2015,10/11/2016,31/08/2016,0,9000,,N/A,Adept Telecom,,,,,,,,simon.blackett@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,296,,Procurement card provision,,Finance & Commercial,,,Procurement card provision,,,,,,01/12/2014,30/11/2018,28/04/2017,0,0,,N/A,Royal bank of Scotland,,,,,,,,simon.blackett@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,307,,Gutter Cleaning,,Human Resources ICT/CSC & Shared Support Services,,,Gutter Cleaning,,,,,,01/07/2014,31/03/2016,31/05/2016,0,24000,,N/A,Murrell Estates Ltd.,,,,,,,,paul.bryan@wycombe.govuk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,308,,HVAC Planned Preventative Maintenance,,Human Resources ICT/CSC & Shared Support Services,,,HVAC Planned Preventative Maintenance,,,,,,01/04/2014,31/03/2019,01/09/2018,0,200000,,N/A,Tencer Ltd.,,,,,,,,paul.bryan@wycombe.govuk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,323,,Wallgate Service in Public Toilets,,Human Resources ICT/CSC & Shared Support Services,,,Wallgate Service in Public Toilets,,,,,,01/04/2015,31/03/2016,28/02/2016,0,6000,,N/A,WALLGATE LTD.,,,,,,,,paul.bryan@wycombe.govuk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,324,,BMS Servicing and Monitoring (Council Offices),,Human Resources ICT/CSC & Shared Support Services,,,BMS Servicing and Monitoring (Council Offices),,,,,,01/04/2015,31/03/2020,28/02/2016,0,35000,,N/A,ESG Ltd,,,,,,,,paul.bryan@wycombe.govuk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,332,,Project management frogmoor public realm improvement,,Planning & Sustainability,,,Project management frogmoor public realm improvement,,,,,,01/12/2014,30/11/2015,31/12/2015,0,10000,,N/A,DRF,,,,,,,,john.callaghan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,333,,cash collection contract,,Finance & Commercial,,,cash collection contract,,,,,,01/01/2015,31/12/2018,30/03/2018,0,120000,,N/A,Contract Security Services,,,,,,,,simon.blackett@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,334,,Internal Audit Services,,Finance & Commercial,,,Internal Audit Services,,,,,,01/04/2015,30/03/2018,29/09/2017,30/03/2020,90000,,N/A,Moore Stephens LLP,,,,,,,,michael.howard@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,335,,Provision of Rent Accounting Services,,Environment,,,Provision of Rent Accounting Services,,,,,,01/09/2015,31/08/2016,01/04/2016,0,22000,,N/A,Buckinghamshire Housing Association,,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,338,,CCTV System support,,Community,,,CCTV System support,,,,,,01/03/2015,29/02/2016,05/01/2016,29/02/2017,6000,,N/A,Geutebruck UK,,,,,,,,chinda.virdee@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,339,,Consultancy Agreement,,Democratic Legal & Policy,,,Consultancy Agreement,,,,,,01/06/2015,31/05/2016,29/04/2016,0,35000,,N/A,Navig8 Consultancy Ltd,,,,,,,,julie.openshaw@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,340,,Consultancy Agreement,,Democratic Legal & Policy,,,Consultancy Agreement,,,,,,17/09/2015,16/09/2016,01/08/2016,0,35000,,N/A,Maislarry Ltd,,,,,,,,julie.openshaw@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,342,,Air quality Equipment Maintenance,,Environment,,,Air quality Equipment Maintenance,,,,,,01/01/2015,31/12/2015,30/11/2015,0,6000,,N/A,ESU1,,,,,,,,julian.smith@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,344,,Equifax credit reference,,Environment,,,Equifax credit reference,,,,,,17/07/2015,17/08/2017,01/04/2016,0,4000,,N/A,Equifax Services,,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,346,,Booker  depot management contract,,Finance & Commercial,,,Booker  depot management contract,,,,,,01/05/2013,30/04/2016,01/02/2016,30/04/2018,23000,,N/A,Duncan Baily Kennedy,,,,,,,,robert.daniels@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,347,,Frogmoor,,Planning & Sustainability,,,Frogmoor,,,,,,16/10/2015,30/11/2015,01/12/2015,0,157000,,N/A,Marlborough Surfacing,,,,,,,,john.callaghan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,348,,CMS ( Website and Intranet),,Democratic Legal & Policy,,,CMS ( Website and Intranet),,,,,,01/09/2015,01/09/2017,01/09/2016,0,99000,,N/A,Zengetenti,,,,,,,,vivienne.meldrum@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,349,,Commercial advice on economic sites,,Planning & Sustainability,,,Commercial advice on economic sites,,,,,,03/08/2015,09/11/2015,02/11/2015,0,17000,,N/A,Boyer Planning,,,,,,,,chris.schmidt-reid@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,351,,Installation of Festive Lights,,Human Resources ICT/CSC & Shared Support Services,,,Installation of Festive Lights,,,,,,01/09/2015,31/01/2019,31/01/2018,0,163000,,N/A,Lamps & Tube Illuminations Ltd.,,,,,,,,stuart.ross@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,352,,"Replacement server, including 3 years support and maintenance",,Human Resources ICT/CSC & Shared Support Services,,,"Replacement server, including 3 years support and maintenance",,,,,,07/10/2015,06/10/2018,01/12/2015,0,57000,,N/A,Q Associates,,,,,,,,mary.hayward-ord@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,353,,Supply and Install Street Nameplates,,Human Resources ICT/CSC & Shared Support Services,,,Supply and Install Street Nameplates,,,,,,01/10/2015,01/10/2018,01/04/2018,0,15000,,N/A,Signways Ltd,,,,,,,,stuart.ross@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,354,,Landscape Design Services,,Community,,,Landscape Design Services,,,,,,01/09/2015,31/08/2018,31/01/2018,0,18000,,N/A,Applied landscape Design,,,,,,,,elaine.jewell@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,355,,Higginson park consultancy,,Community,,,Higginson park consultancy,,,,,,01/09/2015,30/11/2015,30/11/2015,0,14750,,N/A,FMG Consulting  Ltd,,,,,,,,elaine.jewell@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,356,,Mobile phones,,Finance & Commercial,,,Mobile phones,,,,,,04/11/2015,05/02/2018,01/07/2017,0,28000,,N/A,Vodafone,,,,,,,,simon.blackett@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,358,,Princes Risborough SA report,,Planning & Sustainability,,,Princes Risborough SA report,,,,,,19/11/2015,01/04/2016,01/04/2016,0,18000,,N/A,Lepus Consulting Ltd,,,,,,,,ian.manktelow@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,360,,Longwick Village capacity study,,Planning & Sustainability,,,Longwick Village capacity study,,,,,,02/04/2015,01/04/2016,01/04/2016,0,6000,,N/A,Tibbalds planning & urban Design,,,,,,,,ian.manktelow@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,362,,Princes Risborough Water infra structure study,,Planning & Sustainability,,,Princes Risborough Water infra structure study,,,,,,08/12/2015,26/02/2016,01/02/2016,0,17250,,N/A,Amec Foster Wheeler,,,,,,,,aude.pantel@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,363,,Saunderton play area,,Community,,,Saunderton play area,,,,,,01/02/2016,31/03/2016,11/04/2016,0,50000,,N/A,Hags SMP,,,,,,,,sarah.brion@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,364,,Food Hygiene inspections,,Environment,,,Food Hygiene inspections,,,,,,20/11/2015,30/06/2016,31/05/2016,30/06/2017,20000,,N/A,Osborne Richardson,,,,,,,,andrew.collinson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,365,,Handy Cross phase 3 & 4 Agents,,Finance & Commercial,,,Handy Cross phase 3 & 4 Agents,,,,,,01/09/2015,30/12/2017,30/09/2016,0,2300000,,N/A,Savills,,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,366,,Retail planning consultancy support services framework,,Planning & Sustainability,,,Retail planning consultancy support services framework,,,,,,01/07/2015,30/06/2018,01/01/2018,0,40000,,N/A,Carter Jonas,,,,,,,,gerard.coll@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,367,,Retail planning consultancy support services framework,,Planning & Sustainability,,,Retail planning consultancy support services framework,,,,,,01/07/2015,30/06/2018,01/01/2018,0,40000,,N/A,Nathaniel Lichfield,,,,,,,,gerard.coll@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,368,,Retail planning consultancy support services framework.,,Planning & Sustainability,,,Retail planning consultancy support services framework.,,,,,,01/07/2015,30/06/2018,01/01/2018,0,40000,,N/A,Nexus planning,,,,,,,,gerard.coll@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,369,,Retail planning consultancy support services framework,,Planning & Sustainability,,,Retail planning consultancy support services framework,,,,,,01/07/2015,30/06/2018,01/01/2018,0,40000,,N/A,Peter Brett,,,,,,,,gerard.coll@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,370,,Retail planning consultancy support services framework,,Planning & Sustainability,,,Retail planning consultancy support services framework,,,,,,01/07/2015,30/06/2018,01/01/2018,0,40000,,N/A,WYG,,,,,,,,gerard.coll@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,371,,Green infra structure suport,,Planning & Sustainability,,,Green infra structure suport,,,,,,01/12/2015,30/11/2018,01/01/2018,0,30000,,N/A,Bell fischer landscape Architects,,,,,,,,gerard.coll@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13324,,Wycombe District Athletics Complex Lease Payment,,COMMUNITY,,,Wycombe District Athletics Complex � Lease Pa,,,,,,02/10/2015,,,,8000,,N/A,The Little Marlow Trust,L00336,,,,,,,sarah.randall@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13327,,winter edition Wycombe District Times,,DEMOCRATIC LEGAL AND POLICY,,,winter edition Wycombe District Times,,,,,,02/10/2015,,,,5894,,N/A,Swan Print,S00645,,,,,,,catherine.spalton@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13329,,Car parks Consultancy,,ENVIRONMENT,,,Car parks Consultancy,,,,,,02/10/2015,,,,5700,,N/A,Hand Drawn Studio Ltd,H00384,,,,,,,robin.evans@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13330,,winter edition of Wycombe District Times,,DEMOCRATIC LEGAL AND POLICY,,,winter edition of Wycombe District Times,,,,,,02/10/2015,,,,7500,,N/A,Lds Limited,L00298,,,,,,,catherine.spalton@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13369,,Booster Set replacement at Risborough Springs,,COMMUNITY,,,Booster Set replacement at Risborough Springs,,,,,,07/10/2015,,,,8548,,N/A,Deckproltd,D00321,,,,,,,sarah.randall@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13370,,STP Charges & Sinking Fund,,COMMUNITY,,,STP Charges & Sinking Fund,,,,,,07/10/2015,,,,20000,,N/A,John Hampden Grammar School,J00127,,,,,,,elaine.jewell@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13380,,"Ashwells,HW- Professional Fees, re preliminar",,PLANNING,,,"Ashwells,HW- Professional Fees, re preliminar",,,,,,07/10/2015,,,,20000,,N/A,Savills Uk Ltd,S00502,,,,,,,steve.richardson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13391,,Installation of new Stair lift - Building A,,FINANCE & COMMERCIAL,,,Installation of new Stair lift - Building A,,,,,,08/10/2015,,,,17991,,N/A,Dolphin Mobility Ltd,D00322,,,,,,,john.mcmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13396,,Chilterns Shopping Centre Feasibility Study,,PROPERTY,,,Chilterns Shopping Centre Feasibility Study,,,,,,09/10/2015,,,,10200,,N/A,Aww Architects,A00595,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13403,,TA works,,HOUSING,,,TA works,,,,,,09/10/2015,,,,10000,,N/A,Cobar Enterprises,C00831,,,,,,,kathryn.hobman@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13409,,Consultant Fees for Richard Harris,,PROPERTY,,,Consultant Fees for Richard Harris,,,,,,13/10/2015,,,,10000,,N/A,Macdonald & Company,M00474,,,,,,,robert.daniels@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13428,,BCC- Gas Works Site,,PLANNING,,,BCC- Gas Works Site,,,,,,14/10/2015,,,,12000,,N/A,Bucks County Council,B00048,,,,,,,ryan.savage@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13429,,BCC - Various Reserve Sites,,PLANNING,,,BCC - Various Reserve Sites,,,,,,14/10/2015,,,,50000,,N/A,Bucks County Council,B00048,,,,,,,penelope.tollit@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13436,,Hughenden Quarter - Vegetation clearance & se,,PROPERTY,,,Hughenden Quarter - Vegetation clearance & se,,,,,,14/10/2015,,,,6928,,N/A,Whiting Landscape,W00382,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13443,,Repair of Wall at Balfour Gardens as per quot,,COMMUNITY,,,Repair of Wall at Balfour Gardens as per quot,,,,,,15/10/2015,,,,6000,,N/A,Gmb Project Management Services Ltd,G00275,,,,,,,sarah.randall@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13488,,B & B,,HOUSING,,,B & B,,,,,,20/10/2015,,,,10000,,N/A,Martin Conway,C00127,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13513,,CGLC - Air Conditioning Works,,COMMUNITY,,,CGLC - Air Conditioning Works,,,,,,22/10/2015,,,,39253,,N/A,Acr London Ltd,A00603,,,,,,,elaine.jewell@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13524,,Agency Staff,,ENVIRONMENT,,,Agency Staff,,,,,,23/10/2015,,,,10000,,N/A,Unity Recruitment,U00072,,,,,,,robin.evans@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13532,,LGSS (Northants CC) DHP Processing (August to,,FINANCE & COMMERCIAL,,,LGSS (Northants CC) DHP Processing (August to,,,,,,27/10/2015,,,,7500,,N/A,Northamptonshire Coutny Council (Lgss),N00224,,,,,,,andy.green@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13537,,Contribution to Xmas lights switch on 2015,,DEMOCRATIC LEGAL AND POLICY,,,Contribution to Xmas lights switch on 2015,,,,,,27/10/2015,,,,18000,,N/A,Hwbidco Ltd,H00250,,,,,,,jacqueline.ford@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13542,,LGSS - Overpayment Recovery.,,FINANCE & COMMERCIAL,,,LGSS - Overpayment Recovery.,,,,,,27/10/2015,,,,17500,,N/A,Northamptonshire Coutny Council (Lgss),N00224,,,,,,,steve.richardson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13547,,Museum Gallery Fit Out & decoration,,COMMUNITY,,,Museum Gallery Fit Out & decoration,,,,,,28/10/2015,,,,12500,,N/A,T & Gee Construction Ltd - Cis,T00384,,,,,,,Catherine.SilvaDonayre@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13548,,Museum Gallery Fit Out & Decoration,,COMMUNITY,,,Museum Gallery Fit Out & Decoration,,,,,,28/10/2015,,,,12000,,N/A,T & Gee Construction Ltd - Cis,T00384,,,,,,,Catherine.SilvaDonayre@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13549,,Museum Gallery Fit Out & Decoration,,COMMUNITY,,,Museum Gallery Fit Out & Decoration,,,,,,28/10/2015,,,,6650,,N/A,T & Gee Construction Ltd - Cis,T00384,,,,,,,Catherine.SilvaDonayre@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13562,,Agency Cleaners (Oct - Dec 15),,HUMAN RESOURCES ICT & SHARED SUPPORT,,,Agency Cleaners (Oct - Dec 15),,,,,,30/10/2015,,,,6000,,N/A,Absolute Cleaning Services,A00468,,,,,,,paul.spencer@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13567,,Wycombe Museum: External Window Decorations,,COMMUNITY,,,Wycombe Museum: External Window Decorations,,,,,,02/11/2015,,,,16540,,N/A,D W Contractors (Oxford) Ltd,D00049,,,,,,,elaine.jewell@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13571,,PostageCreditBought24SEP2015,,FINANCE & COMMERCIAL,,,PostageCreditBought24SEP2015,,,,,,02/11/2015,,,,5000,,N/A,Neopost Neofunds,N00093,,,,,,,paul.simmons@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13576,,CCTV: BT line rental 30 Sep 15 to 29 Dec 15,,COMMUNITY,,,CCTV: BT line rental 30 Sep 15 to 29 Dec 15,,,,,,03/11/2015,,,,10707.55,,N/A,Bt Redcare,B00288,,,,,,,sarah.randall@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13602,,Market Rental Valuation - Wycombe Air Park,,PROPERTY,,,Market Rental Valuation - Wycombe Air Park,,,,,,03/11/2015,,,,19000,,N/A,Gerald Eve,E00247,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13621,,Museum Gallery Fit out & Decoration,,COMMUNITY,,,Museum Gallery Fit out & Decoration,,,,,,05/11/2015,,,,8000,,N/A,T & Gee Construction Ltd - Cis,T00384,,,,,,,Catherine.SilvaDonayre@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13630,,Reserve sites transport work,,PLANNING,,,Reserve sites transport work,,,,,,05/11/2015,,,,36702.5,,N/A,Bucks County Council,B00048,,,,,,,penelope.tollit@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13634,,DBS Checks - Licensing Dec 15,,ENVIRONMENT,,,DBS Checks - Licensing Dec 15,,,,,,06/11/2015,,,,5704,,N/A,Disclosure & Barring Service,C00408,,,,,,,caroline.stevens@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13645,,Northgate Migration to Information at Work,,FINANCE & COMMERCIAL,,,Northgate Migration to Information at Work,,,,,,06/11/2015,,,,35200,,N/A,Northgate Public Services (Uk) Ltd,F00016,,,,,,,steve.richardson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13651,,"55A High St, Marlow - Supply & Install 2 No.",,COMMUNITY,,,"55A High St, Marlow - Supply & Install 2 No.",,,,,,09/11/2015,,,,5996,,N/A,Marlow Air Conditioning,M00487,,,,,,,paul.bryan@wycombe.govuk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13669,,Montem Guest House,,HOUSING,,,Montem Guest House,,,,,,10/11/2015,,,,10000,,N/A,Montem Guest House,M00123,,,,,,,kathryn.hobman@wycombe.gov.uk,
