OrganisationLabel,OrganisationURI,EffectiveDate,ContractReference,ContractTitle,OrganisationalUnit,Description,ProcurementCategory,StartDate,EndDate,ReviewDate,OptionToExtend,ExtensionPeriod,ContractValue,IrrecoverableVAT,SupplierName,CharityCommissionNumber,SMESupplier,VCSESupplier,ContactName,ProcessType
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,26-Jan,ZZ32794271812DEC-08JAN,Residential Care,ADULT SOCIAL CARE,,,14/12/2016,,,,,"£10,708.50",,"THE MANOR HOUSE, The Manor House, 1 Hambleton Grove, KNARESBOROUGH, HG5 0DB",,Other/Not Known,,Tony Bailey,Non-influenceable
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,26-Jan,WE068942727W0000359,Partnership with WRCRC Ltd,STRATEGIC LANDLORD,,,23/12/2016,,,,,"£21,964.49",,"THE WEST YORKSHIRE CRC LTD, Finance Dept Cliff Hill House, Sandy Walk, WAKEFIELD, WF1 2DJ",,b) Micro,,Ian Montgomery,Non-influenceable
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,26-Jan,TH0446427262504,Block 1 Intervention Phase,CHILDRENS SERVICES,,,22/12/2016,,,,,"£8,903.00",,"THERAPY IN PRAXIS LIMITED, Po Box 90, NULL, YORK, YO62 6YE",,c) Small,,Sarah Johal,Non-contract
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,26-Jan,TI0134427205760,Playground Equipment,ENVIRONMENT & HOUSING,,,16/12/2016,,,,,"£56,417.00",,"TIMBERPLAY LTD, Aizlewood'S Mill, Nursery Street, SHEFFIELD, S3 8GG",,Other/Not Known,,Bob Bradley,Non-contract
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,26-Jan,GE983542726GEN32622,ICT Agency Fees,CENTRAL & CORPORATE,,,22/12/2016,,,,,"£8,550.00",,"TRIAD RESOURCING, 37 Sunningdale House, Caldecotte Business Park, MILTON KEYNES, MK7 8LF",,d) Medium,,Karen Finch,Off-contract
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,26-Jan,WE609342720KR71430,Accommodation Fees,CHILDRENS SERVICES,,,16/12/2016,,,,,"£5,669.20",,"UNIVERSITY OF THE WEST OF ENGLAND, Head Of Financial Services, Frenchay Campus, COLDHARBOUR LANE  BRISTOL, BS16 1QY",,Other/Not known,,Iain Dunn,Non-contract
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,26-Jan,VA76184271349092,Outdoor Market Painting ,CITY DEVELOPMENT,,,09/12/2016,,,,,"£50,000.00",,"VADOR SECURITY SYSTEMS LIMITED, 113a Lowtown, Pudsey, LEEDS, LS28 9AZ",,b) Micro,,Susan Burgess,Off-contract
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,26-Jan,VE462X42706UKCBB0927,Production of Specification and Detailed C4 Estimate,CITY DEVELOPMENT,,,02/12/2016,,,,,"£5,361.58",,"VERIZON UK LTD, Fao P Willis Reading Int Business Park, Basingstoke Road, READING BASINGSTOKE, RG2 6DA",,Other/Not Known,,Richard Tinker,Non-influenceable
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,26-Jan,VU055642727714150,Leeds International Film Festival Venue Hire,CITY DEVELOPMENT,,,23/12/2016,,,,,"£11,200.00",,"VUE ENTERTAINMENT LTD, 10 Chiswick Park, 566 Chiswick High Road, LONDON, W4 5XS",,e) Large,,Chris Fell,Non-influenceable
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,26-Jan,WA309342718CP002/16,Cycle Path Project,ENVIRONMENT & HOUSING,,,14/12/2016,,,,,"£66,000.00",,"WALTON PARISH COUNCIL, C/O J C Parkin    11 Chancel Square, NULL, LEEDS, LS6 4FG",,Other/Not known,,Bob Bradley,Non-influenceable
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,26-Jan,WA043042719626455,Legal Fees,CENTRAL & CORPORATE,,,15/12/2016,,,,,"£5,762.70",,"WARD HADAWAY SOLICITORS, 1a Tower Square, Wellington Street, LEEDS, LS1 4DL",,b) Micro,,Kate Kearns,Non-influenceable
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,26-Jan,LO11174273440282,City Square Christmas Design,CITY DEVELOPMENT,,,30/12/2016,,,,,"£18,874.63",,"WE LOVE THIS LTD, ",,Other/Not Known,,John Ebo,Quotes
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,26-Jan,WE077642727607339,Legal Fees,CENTRAL & CORPORATE,,,23/12/2016,,,,,"£10,026.00",,"WEIGHTMANS LLP, Westgate Point, Westgate, LEEDS, LS1 2AX",,e) Large,,Simon Bentley,Non-influenceable
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,26-Jan,WE665942727SI01-32580,Leeds City Council Broadband and BRE Commision,CENTRAL & CORP FUNC ADMINIST (NON LCC),,,23/12/2016,,,,,"£97,771.36",,"WEST YORKSHIRE COMBINED AUTHORITY, Wellington House, 40/50 Wellington Street, LEEDS, LS1 2DE",,e) Large,,Phil Cole,Non-influenceable
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,26-Jan,WE6464427135202,Supply of IQ412/IP Controllers,CIVIC ENTERPRISE LEEDS,,,09/12/2016,,,,,"£6,178.05",,"WESTMINSTER CONTROLS LTD, 3 Pym Street Court, Pym Street, LEEDS, LS10 1PG",,d) Medium,,Steve Callery,Non-contract
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,26-Jan,YO859342711153/17,Supply of PA System,ENVIRONMENT & HOUSING,,,07/12/2016,,,,,"£6,240.00",,"YORKSHIRE AUDIO, 537 Dewsbury Road, NULL, LEEDS, LS11 5LE",,b) Micro,,David Morgan,Quotes
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,26-Jan,YO722442733800519795 NOV16,Supply of Water and Trade Effluent Services,STRATEGIC ACCOUNTS,,,29/12/2016,,,,,"£310,435.32",,"YORKSHIRE WATER, Po Box 52, Bradford, WEST YORKSHIRE, BD3 7YD",,e) Large,,Derek Prest,Non-influenceable
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,26-Jan,ZZ33024271812DEC-08JAN,Residential Care,JCS FOR PEOPLE WITH LEARNING DISABILITIE,,,14/12/2016,,,,,"£6,998.16",,"ZZSUNNYWELL CARE HOME, St Johns Road, Cudworth, BARNSLEY, S72 8DE",,Other/Not Known,,Tony Bailey,Non-influenceable
