Organisation Name (A),Department (B),Service Cat Label (C ),Purpose of Spend (D),Expenditure CIPFA Sub Group (E ),Supplier (F),Supplier Reference (G),Pay Date (H),Transaction Number (I),Net Amount (J),Grant to VCSE? (K),Charity Number (L),Card Transaction (M),Irrecoverable VAT (N)
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,EFM : Photocopiers,4001,CANON (UK) LIMITED,A0040400, 30/11/2017,DAL0284594,35.59,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,EFM : Photocopiers,4001,CANON (UK) LIMITED,A0040400, 23/11/2017,HMR0284446,73.48,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,EFM : Photocopiers,4001,CANON (UK) LIMITED,A0040400, 23/11/2017,HMR0284446,79.6,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,EFM : Photocopiers,4001,CANON (UK) LIMITED,A0040400, 23/11/2017,REG0284385,103.62,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,EFM : Photocopiers,4001,CANON (UK) LIMITED,A0040400, 23/11/2017,HMR0284445,133.26,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,EFM : Photocopiers,4001,CANON (UK) LIMITED,A0040400, 23/11/2017,HED0284417,193.55,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,EFM : Photocopiers,4001,CANON (UK) LIMITED,A0040400, 23/11/2017,HMR0284447,196.1,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,EFM : Photocopiers,4001,CANON (UK) LIMITED,A0040400, 23/11/2017,HED0284418,248.44,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,EFM : Photocopiers,4001,CANON (UK) LIMITED,A0040400, 23/11/2017,HED0284417,40,N,N/A,N,N/A
Pendle Borough Council,Directorate,Supplies and Services,Printing & Stationery,4301,CANON (UK) LIMITED,A0040400, 30/11/2017,MAN0284390,94.06,N,N/A,N,N/A
Pendle Borough Council,Planning & Building Control,Supplies and Services,Printing & Stationery,4301,CANON (UK) LIMITED,A0040400, 30/11/2017,PBC0284492,73.3,N,N/A,N,N/A
Pendle Borough Council,Planning & Building Control,Supplies and Services,Printing & Stationery,4301,CANON (UK) LIMITED,A0040400, 30/11/2017,PBC0284491,284.71,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Consultants Fees,4401,CANON (UK) LIMITED,A0040400, 30/11/2017,DAL0284597,34.85,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Capital Costs,Capital : Payments,CD14,CARPHONE WAREHOUSE,A0091357, 20/11/2017,AAS0284495,1920,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,CATCHPOINT (UK) LIMITED,A0089500, 09/11/2017,EST0284018,145,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,CATCHPOINT (UK) LIMITED,A0089500, 09/11/2017,EST0284014,160,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,CATCHPOINT (UK) LIMITED,A0089500, 16/11/2017,EST0284233,165,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,CATCHPOINT (UK) LIMITED,A0089500, 23/11/2017,EST0284383,25,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,CATCHPOINT (UK) LIMITED,A0089500, 09/11/2017,EST0284015,160,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,CATCHPOINT (UK) LIMITED,A0089500, 23/11/2017,EST0284382,25,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,CATCHPOINT (UK) LIMITED,A0089500, 09/11/2017,EST0284017,160,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,CATCHPOINT (UK) LIMITED,A0089500, 09/11/2017,EST0284016,160,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,CB EXCAVATORS LTD,A0000396, 16/11/2017,PCO0284174,375,N,N/A,N,N/A
Pendle Borough Council,Planning & Building Control,Supplies and Services,Seminars etc All Costs,4601,REDACTED - PERSONAL DATA,A0091236, 23/11/2017,PBC0284373,7,N,N/A,N,N/A
Pendle Borough Council,Human Resources,,Cash : Payroll Advances,PB03,CHILD MAINTENANCE SERVICES,A0091361, 30/11/2017,PER0284554,397.99,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,Other Expenses,4705,CHIPSIDE LTD,A0068587, 16/11/2017,HED0284183,15.58,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 30/11/2017,HED0284525,318.6,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Fees Income : Non-VATable,9302,CHIPSIDE LTD,A0068587, 30/11/2017,HED0284523,36.04,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Expenditure : Materials,2,CIRRUS RESEARCH PLC,A0090942, 23/11/2017,PCO0284430,299,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Other Expenses,4705,COLNE RBL POPPY APPEAL,A0074447, 02/11/2017,DAL0283771,314.5,Y,219729,N,N/A
Pendle Borough Council,Human Resources,Supplies and Services,Seminars etc All Costs,4601,COMMON PURPOSE UK,A0079790, 23/11/2017,PER0284380,1000,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,EFM Materials,4004,CONTAINER CARE SOLUTIONS LIMITED,A0061112, 02/11/2017,OPS0283932,116,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,EFM Materials,4004,CONTAINER CARE SOLUTIONS LIMITED,A0061112, 23/11/2017,OPS0284400,320,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,EFM Materials,4004,CONTAINER CARE SOLUTIONS LIMITED,A0061112, 23/11/2017,OPS0284400,480,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,EFM Materials,4004,CONTAINER CARE SOLUTIONS LIMITED,A0061112, 23/11/2017,OPS0284399,1600,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Diesel Oil,3202,COOKE FUELS,A0019019, 30/11/2017,OPS0284555,1543.5,N,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,Subscriptions & Donations,4706,COUNCIL FOR VOLUNTARY SERVICE,A0042503, 09/11/2017,COR0283993,10000,Y,1062446,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,CPC PROP & GARDENING SERV LTD,A0011770, 09/11/2017,PCO0284057,670,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,CPC PROP & GARDENING SERV LTD,A0011770, 09/11/2017,PCO0284057,1780,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,DAB GRAPHICS LIMITED,A0090266, 02/11/2017,HED0283918,14,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Capital Costs,Capital : Purchase,CD01,DAVID NORMAN SOLICITORS LIMITED,A0089434, 16/11/2017,AAS0284322,240000,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Indirect Employee Expenses,Recruitment,1221,DBS,A0072958, 20/11/2017,AAS0284648,528,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Other Expenses,4705,DBS,A0072958, 20/11/2017,AAS0284648,1188,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,DEWHURST DECORATING SUPPLIES,A0000879, 16/11/2017,PCO0284175,1.25,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,DEWHURST DECORATING SUPPLIES,A0000879, 16/11/2017,PCO0284175,4.13,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,DEWHURST DECORATING SUPPLIES,A0000879, 16/11/2017,PCO0284175,5.79,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,DEWHURST DECORATING SUPPLIES,A0000879, 16/11/2017,PCO0284175,8.1,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,DEWHURST DECORATING SUPPLIES,A0000879, 16/11/2017,PCO0284175,9.3,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,DEWHURST DECORATING SUPPLIES,A0000879, 16/11/2017,PCO0284175,20.79,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,DEWHURST DECORATING SUPPLIES,A0000879, 16/11/2017,PCO0284175,24.5,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,DEWHURST DECORATING SUPPLIES,A0000879, 16/11/2017,PCO0284175,35.8,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,DEWHURST DECORATING SUPPLIES,A0000879, 16/11/2017,PCO0284175,112.38,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,DICK LEIGH,A0001675, 09/11/2017,PCO0284067,2.52,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,DICK LEIGH,A0001675, 09/11/2017,PCO0284065,70.09,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,DICK LEIGH,A0001675, 09/11/2017,PCO0284067,75.95,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,DICK LEIGH,A0001675, 09/11/2017,PCO0284065,4.44,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,DICK LEIGH,A0001675, 09/11/2017,PCO0284067,6.87,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,DICK LEIGH,A0001675, 09/11/2017,PCO0284065,7.32,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,E.ON,A0023073, 23/11/2017,HED0284315,143.85,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,E.ON,A0023073, 23/11/2017,HED0284419,418.18,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Electricity,2203,E.ON,A0023073, 02/11/2017,EST0283949,21.74,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Electricity,2203,E.ON,A0023073, 23/11/2017,EST0284391,21.99,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Electricity,2203,E.ON UK PLC,A0044040, 09/11/2017,EST0284023,319.57,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,EE LIMITED,A0004680, 02/11/2017,DAL4005692,-100,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,EE LIMITED,A0004680, 02/11/2017,DAL0283900,540,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,EE LIMITED,A0004680, 02/11/2017,DAL4005692,-100,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mobile Phones,4508,EE LIMITED,A0004680, 02/11/2017,DAL0283900,540,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,EFM Materials,4004,EIGHT IMAGING,A0057511, 23/11/2017,REG0284368,120,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Printing & Stationery,4301,ELECTORAL REFORM SERVICES,A0041321, 09/11/2017,DAL0283990,73.5,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ELECTORAL REFORM SERVICES,A0041321, 09/11/2017,DAL0283990,465.5,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Expenditure : Materials,2,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 02/11/2017,AAS4005689,-151.92,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Protective Clothing,4201,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 02/11/2017,PCO0283883,7.5,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Protective Clothing,4201,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 02/11/2017,PCO0283883,10.8,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Protective Clothing,4201,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 02/11/2017,PCO0283883,35.6,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Protective Clothing,4201,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 02/11/2017,REG0283452,27,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Protective Clothing,4201,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 02/11/2017,REG0283835,50.16,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Protective Clothing,4201,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 02/11/2017,REG0283834,60,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Protective Clothing,4201,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 02/11/2017,REG0283453,75.1,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 16/11/2017,OPS4005694,-39.82,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 16/11/2017,OPS0284254,11.49,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 16/11/2017,OPS0284253,12.8,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 16/11/2017,OPS0284253,16.01,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 16/11/2017,OPS0284254,16.95,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 30/11/2017,OPS0284562,25.25,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 30/11/2017,OPS0284562,25.25,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 30/11/2017,OPS0284562,31.25,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 16/11/2017,OPS0284275,32.02,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 02/11/2017,OPS0283927,36,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 30/11/2017,OPS0284563,45.6,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 16/11/2017,OPS0284253,75.96,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 16/11/2017,OPS0284254,75.96,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 16/11/2017,OPS0284253,90,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 16/11/2017,OPS0284254,90,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 02/11/2017,OPS0283927,91.2,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 16/11/2017,OPS0284253,91.2,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 16/11/2017,OPS0284254,136.8,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 16/11/2017,OPS0284253,145,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 16/11/2017,OPS0284253,227.88,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Grants/Contributions,4739,ENTERPRISE LANCASHIRE LIMITED,A0090413, 23/11/2017,REG0284369,1700,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,EURO TRACE,A0068898, 30/11/2017,PCO0284535,48,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,EURO TRACE,A0068898, 30/11/2017,PCO0284535,880,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,Capital : Payments,CD14,EXCELSIOR ROTO MOULDING LIMITED,A0059849, 16/11/2017,HED0284113,110,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,F NUTTER & SONS,A0002037, 16/11/2017,EST0284227,72.3,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,F NUTTER & SONS,A0002037, 16/11/2017,EST0284227,78,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,F NUTTER & SONS,A0002037, 16/11/2017,EST0284227,7.14,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,F NUTTER & SONS,A0002037, 16/11/2017,EST0284227,104,N,N/A,N,N/A
Pendle Borough Council,Property Services,Capital Costs,Capital : Payments,CD14,F NUTTER & SONS,A0002037, 16/11/2017,EST0284227,142,N,N/A,N,N/A
Pendle Borough Council,Property Services,Capital Costs,Capital : Payments,CD14,F NUTTER & SONS,A0002037, 16/11/2017,EST0284227,572,N,N/A,N,N/A
Pendle Borough Council,Property Services,Capital Costs,Capital : Payments,CD14,F NUTTER & SONS,A0002037, 16/11/2017,EST0284227,100,N,N/A,N,N/A
Pendle Borough Council,Property Services,Capital Costs,Capital : Payments,CD14,F NUTTER & SONS,A0002037, 16/11/2017,EST0284227,800,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Capital Costs,Capital : Purchase,CD01,FARNWORTH ROSE SOLICITORS,A0061901, 06/11/2017,AAS0284166,172500,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Capital Costs,Capital : Legal Fees,CD09,FARNWORTH ROSE SOLICITORS,A0061901, 30/11/2017,DAL0284600,513.17,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Capital Costs,Capital : Legal Fees,CD09,FARNWORTH ROSE SOLICITORS,A0061901, 30/11/2017,DAL0284599,2197,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,EFM Materials,4004,FENCE GATE LTD,A0043865, 02/11/2017,REG0283922,333.33,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,FENLAND LEISURE PRODUCTS LIMITED,A0072950, 09/11/2017,PCO0284056,7.92,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,FENLAND LEISURE PRODUCTS LIMITED,A0072950, 09/11/2017,PCO0284056,70,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Supplies and Services,Other Expenses,4705,FIDELITI LIMITED,A0052058, 09/11/2017,PER0284055,48.05,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Subscriptions & Donations,4706,FINANCIAL CONDUCT AUTHORITY,A0090048, 02/11/2017,AAS0283955,358,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Capital : Payments,CD14,FIREFLY ENERGI LIMITED,A0091212, 09/11/2017,HMR0283986,565.95,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Capital : Payments,CD14,FIREFLY ENERGI LIMITED,A0091212, 30/11/2017,HMR0284517,702.45,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Capital : Payments,CD14,FIREFLY ENERGI LIMITED,A0091212, 30/11/2017,HMR0284518,816.9,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Capital : Payments,CD14,FIREFLY ENERGI LIMITED,A0091212, 09/11/2017,HMR0283985,898.8,N,N/A,N,N/A
Pendle Borough Council,Property Services,Capital Costs,Capital : Payments,CD14,FIRST SIGNS LIMITED,A0001121, 16/11/2017,EST0284264,22,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Expenditure : Materials,2,FLEET (LINE MARKERS) LIMITED,A0075352, 02/11/2017,PCO0283875,1373.8,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Paid in the Year,PD03,FLOOD DIVERT LIMITED,A0091022, 16/11/2017,HED0284185,3066,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,FLOOD PROTECTION SOLUTIONS LIMITED,A0091331, 02/11/2017,HED0283914,450,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,FREIGHT TRANSPORT ASSOCIATION,A0001124, 02/11/2017,OPS0283953,56.6,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 21/11/2017,AAS0284653,39.5,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 14/11/2017,AAS0284359,42.88,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 21/11/2017,AAS0284653,42.97,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 28/11/2017,AAS0284654,43.93,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 07/11/2017,AAS0284358,44.64,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 28/11/2017,AAS0284654,53.17,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 28/11/2017,AAS0284654,69.03,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 21/11/2017,AAS0284653,71.93,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 14/11/2017,AAS0284359,99.95,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 28/11/2017,AAS0284654,153.28,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 14/11/2017,AAS0284359,301.14,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 14/11/2017,AAS0284359,64.53,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 28/11/2017,AAS0284654,209.02,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 21/11/2017,AAS0284653,270.93,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 07/11/2017,AAS0284358,306.52,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 14/11/2017,AAS0284359,43.61,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 21/11/2017,AAS0284653,128.78,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 28/11/2017,AAS0284654,195.51,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 07/11/2017,AAS0284358,215.18,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 28/11/2017,AAS0284654,167.74,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 14/11/2017,AAS0284359,187.56,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 21/11/2017,AAS0284653,205.01,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 07/11/2017,AAS0284358,225.14,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 21/11/2017,AAS0284653,178.28,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 07/11/2017,AAS0284358,207.88,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 28/11/2017,AAS0284654,315.88,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 14/11/2017,AAS0284359,320.02,N,N/A,N,N/A
