Body Name,Service Label,Service Code,Expenditure CIPFA Group Label,Expenditure CIPFA Sub Group Label,Expenditure CIPFA Sub Group Code,Date,Transaction Number,Net Amount,Supplier Name,Supplier ID,"Grants to Voluntary, Community and Social Enterprise Sector?"
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Capital : Payments,CD14, 07/08/2014,HMR0254611,£112.58,E.ON,A0023073,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 21/08/2014,AAS0254920,£43.46,E.ON,A0023073,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255077,£26.41,E.ON,A0023073,No
Pendle Borough Council,Property Services,EST,Premises related expense,Electricity,2203, 21/08/2014,EST0254927,£5.82,E.ON,A0023073,No
Pendle Borough Council,Parks & Recreation Services,PCO,Transport related expense,Tprt : Repairs : General,3105, 14/08/2014,PCO0254713,£16.25,RIPON FARM SERVICES,A0025562,No
Pendle Borough Council,Environmental Health Services,ENV,Supplies and services,Other Expenses,4705, 28/08/2014,ENV0255030,£193.05,GRADKO INTERNATIONAL LTD,A0025806,No
Pendle Borough Council,Engineering & Special Projects,HED,Supplies and services,EFM Materials,4004, 28/08/2014,HED0255131,"£19,875.00",LITE,A0040032,No
Pendle Borough Council,Engineering & Special Projects,HED,Supplies and services,EFM Materials,4004, 28/08/2014,HED0255130,£645.00,LITE,A0040032,No
Pendle Borough Council,Parks & Recreation Services,PCO,Premises related expense,Grounds : Vandalism Repairs,2102, 28/08/2014,PCO0254990,£85.00,WOODSTOCK SIGNS,A0040045,No
Pendle Borough Council,Property Services,EST,Premises related expense,Electricity,2203, 07/08/2014,EST0254574,£19.71,BRITISH GAS BUSINESS,A0040331,No
Pendle Borough Council,Property Services,EST,Premises related expense,Electricity,2203, 28/08/2014,EST0255053,£18.92,BRITISH GAS BUSINESS,A0040331,No
Pendle Borough Council,Property Services,EST,Premises related expense,Bldgs : R & M : Day To Day,2001, 07/08/2014,EST0254568,£28.09,PENNINE FIRE & SAFETY LTD,A0040931,No
Pendle Borough Council,Housing Regeneration Services,HMR,Transfer payments,Accommodation,6103, 21/08/2014,HMR0254886,"£1,550.00",OLD HALL FARM (UK) LTD,A0041314,No
Pendle Borough Council,Information Services,ITS,Supplies and services,Computer Charges,4509, 07/08/2014,ITS0254603,"£6,542.13",NORTHGATE INFORMATION SOLUTIONS UK LTD,A0041317,No
Pendle Borough Council,Parks & Recreation Services,PCO,Transport related expense,Tprt : Repairs : General,3105, 14/08/2014,PCO0254729,£395.00,M J RUSHTON,A0043864,No
Pendle Borough Council,Operational Services,OPS,Supplies and services,Sub-Contractors,4007, 21/08/2014,OPS0254935,£160.00,S M SHEPHERD BUILDING CONTRACTORS,A0044037,No
Pendle Borough Council,Operational Services,OPS,Supplies and services,Sub-Contractors,4007, 28/08/2014,OPS0255096,£220.00,S M SHEPHERD BUILDING CONTRACTORS,A0044037,No
Pendle Borough Council,Property Services,EST,Premises related expense,Electricity,2203, 14/08/2014,EST0254735,£202.52,E.ON UK PLC,A0044040,No
Pendle Borough Council,Property Services,EST,Premises related expense,Electricity,2203, 14/08/2014,EST0254738,£285.97,NPOWER LTD,A0044051,No
Pendle Borough Council,Operational Services,OPS,Transport related expense,Tprt : Repairs : General,3105, 14/08/2014,OPS0254770,"£2,390.48",GO PLANT LIMITED,A0045105,No
Pendle Borough Council,Operational Services,OPS,Transport related expense,Tprt : Repairs : General,3105, 14/08/2014,OPS0254775,"£1,168.45",GO PLANT LIMITED,A0045105,No
Pendle Borough Council,Operational Services,OPS,Transport related expense,Tyres,3204, 14/08/2014,OPS0254784,"£2,577.89",GO PLANT LIMITED,A0045105,No
Pendle Borough Council,Operational Services,OPS,Transport related expense,Tprt : Annual Hire Charge,3601, 21/08/2014,OPS0254930,"£63,935.22",GO PLANT LIMITED,A0045105,No
Pendle Borough Council,Parks & Recreation Services,PCO,Premises related expense,Grounds : Vandalism Repairs,2102, 14/08/2014,PCO0254711,£381.00,SUTCLIFFE PLAY LTD,A0045788,No
Pendle Borough Council,Parks & Recreation Services,PCO,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 28/08/2014,PCO0255022,£98.33,DIANES CATERING,A0045900,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Bldgs : R & M : Day To Day,2001, 22/08/2014,AAS0255028,£277.54,BARCLAYCARD COMMERCIAL,A0045954,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 22/08/2014,AAS0254890,£9.65,BARCLAYCARD COMMERCIAL,A0045954,No
Pendle Borough Council,Financial Services,AAS,Supplies and services,Printing & Stationery,4301, 22/08/2014,AAS0254730,"£1,204.06",BARCLAYCARD COMMERCIAL,A0045954,No
Pendle Borough Council,Financial Services,AAS,Transport related expense,Public Tprt : Membs : Meetings,3704, 22/08/2014,AAS0254889,£99.12,BARCLAYCARD COMMERCIAL,A0045954,No
Pendle Borough Council,Financial Services,AAS,Capital costs,Capital : Payments,CD14, 22/08/2014,AAS0254888,£641.22,BARCLAYCARD COMMERCIAL,A0045954,No
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Ren Grant : 1996 Act,CH22, 28/08/2014,HMR0255061,"£12,218.00",M SALEEM T/A AM BUILDING MAINTENANCE,A0046869,No
Pendle Borough Council,Economic Development & Tourism,REG,Supplies and services,Publicity & advertisement,4704, 07/08/2014,REG0254654,£175.00,LOOP PUBLISHING LTD,A0047429,No
Pendle Borough Council,Economic Development & Tourism,REG,Supplies and services,EFM Materials,4004, 21/08/2014,REG0254976,£33.75,LOOP PUBLISHING LTD,A0047429,No
Pendle Borough Council,Democratic & Legal Services,DAL,Supplies and services,EFM : Other Equipment,4003, 28/08/2014,DAL0255123,"£3,539.72",CANON (UK) LTD,A0047782,No
Pendle Borough Council,Housing Regeneration Services,HMR,Premises related expense,Bldgs : R & M : Abnormal,2002, 14/08/2014,HMR0254749,£320.00,GLENN SLATER CONTRACTORS LTD,A0049780,No
Pendle Borough Council,Engineering & Special Projects,HED,Supplies and services,EFM : Other Equipment,4003, 07/08/2014,HED0254630,£911.20,VIP SYSTEMS LIMITED,A0050529,No
Pendle Borough Council,Financial Services,AAS,Capital costs,Capital : Salaries,CD13, 28/08/2014,AAS0255166,"£3,021.83",LIBERATA UK LTD,A0051618,No
Pendle Borough Council,Financial Services,AAS,Supplies and services,Other Expenses,4705, 28/08/2014,AAS0255170,"£86,175.26",LIBERATA UK LTD,A0051618,No
Pendle Borough Council,Human Resources,PER,Supplies and services,Seminars etc All Costs,4601, 14/08/2014,PER0254787,"£2,962.00",LIBERATA UK LTD,A0051618,No
Pendle Borough Council,Human Resources,PER,Indirect employee expense,Recruitment,1221, 14/08/2014,PER0254788,£295.00,LIBERATA UK LTD,A0051618,No
Pendle Borough Council,Parks & Recreation Services,PCO,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 07/08/2014,PCO0254321,£262.50,MANDALEIGH PLANTS LTD,A0052982,No
Pendle Borough Council,Parks & Recreation Services,PCO,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 28/08/2014,PCO0254989,£50.00,MANDALEIGH PLANTS LTD,A0052982,No
Pendle Borough Council,Chief Executives Policy Unit,COR,Supplies and services,Other Expenses,4705, 14/08/2014,COR0254815,£150.00,COMPASS DISPLAY SYSTEMS LTD,A0053219,No
Pendle Borough Council,Parks & Recreation Services,PCO,Indirect employee expense,Training,1211, 14/08/2014,PCO0254699,£157.25,MYERSCOUGH COLLEGE,A0053390,No
Pendle Borough Council,Financial Services,AAS,Supplies and services,Other Expenses,4705, 21/08/2014,AAS0254897,£454.32,O2 (UK) LIMITED,A0053660,No
Pendle Borough Council,Financial Services,AAS,Supplies and services,Subscriptions & Donations,4706, 14/08/2014,AAS0254768,"£1,000.00",BANCROFT MILL ENGINE TRUST,A0054464,Yes
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Capital : Payments,CD14, 21/08/2014,HMR0254895,£25.70,NPOWER,A0054545,No
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Capital : Payments,CD14, 21/08/2014,HMR0254896,£28.11,NPOWER,A0054545,No
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Capital : Payments,CD14, 21/08/2014,HMR0254892,£5.15,NPOWER,A0054545,No
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Capital : Payments,CD14, 21/08/2014,HMR0254893,£9.14,NPOWER,A0054545,No
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Capital : Payments,CD14, 21/08/2014,HMR0254844,£39.31,NPOWER,A0054545,No
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Capital : Payments,CD14, 07/08/2014,HMR0254660,£388.04,NPOWER,A0054545,No
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Capital : Payments,CD14, 21/08/2014,HMR0254898,£102.90,NPOWER,A0054545,No
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Capital : Payments,CD14, 21/08/2014,HMR0254899,£109.98,NPOWER,A0054545,No
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Capital : Payments,CD14, 21/08/2014,HMR0254901,£309.91,NPOWER,A0054545,No
Pendle Borough Council,Financial Services,AAS,Supplies and services,Subscriptions & Donations,4706, 21/08/2014,AAS0254980,"£1,000.00",ITHAAD COMMUNITY DEVELOPMENT TRUST LTD,A0054770,Yes
Pendle Borough Council,Environmental Health Services,ENV,Supplies and services,Other Expenses,4705, 07/08/2014,ENV0254576,£37.50,HOUSING PENDLE LIMITED,A0055008,No
Pendle Borough Council,Chief Executives Policy Unit,COR,Supplies and services,Other Expenses,4705, 21/08/2014,COR0254907,£15.31,ZEN INTERNET,A0056321,No
Pendle Borough Council,Chief Executives Policy Unit,COR,Supplies and services,Other Expenses,4705, 21/08/2014,COR0254906,£29.78,ZEN INTERNET,A0056321,No
Pendle Borough Council,Chief Executives Policy Unit,COR,Supplies and services,Other Expenses,4705, 14/08/2014,COR0254812,£15.31,ZEN INTERNET,A0056321,No
Pendle Borough Council,Chief Executives Policy Unit,COR,Supplies and services,Other Expenses,4705, 21/08/2014,COR0254919,£15.31,ZEN INTERNET,A0056321,No
Pendle Borough Council,Parks & Recreation Services,PCO,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 21/08/2014,PCO0254877,"£2,585.00",A BINNS & CO,A0057121,No
Pendle Borough Council,Parks & Recreation Services,PCO,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 21/08/2014,PCO0254883,"£3,900.00",A BINNS & CO,A0057121,No
Pendle Borough Council,Parks & Recreation Services,PCO,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 21/08/2014,PCO0254881,"£2,995.00",A BINNS & CO,A0057121,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 28/08/2014,AAS0255083,£21.45,BRITISH GAS BUSINESS,A0057202,No
Pendle Borough Council,Property Services,EST,Premises related expense,Electricity,2203, 14/08/2014,EST0254736,£25.79,BRITISH GAS BUSINESS,A0057202,No
Pendle Borough Council,Property Services,EST,Premises related expense,Gas,2202, 14/08/2014,EST0254746,£180.52,BRITISH GAS BUSINESS,A0057202,No
Pendle Borough Council,Information Services,ITS,Supplies and services,Computer Charges,4509, 07/08/2014,ITS0254606,"£2,425.00",CIVICA UK LIMITED,A0057596,No
Pendle Borough Council,Information Services,ITS,Supplies and services,Computer Charges,4509, 07/08/2014,ITS4004299,-£270.00,CIVICA UK LIMITED,A0057596,No
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Ren Grant : 1996 Act,CH22, 14/08/2014,HMR0254752,"£4,016.00",ALAN DUFFY BUILDING CONTRACTORS,A0057787,No
Pendle Borough Council,Property Services,EST,Premises related expense,Bldgs : R & M : Day To Day,2001, 07/08/2014,EST0254573,£57.39,SECURITY MONITORING CENTRES LTD,A0059068,No
Pendle Borough Council,Property Services,EST,Premises related expense,Bldgs : R & M : Day To Day,2001, 07/08/2014,EST0254572,£57.39,SECURITY MONITORING CENTRES LTD,A0059068,No
Pendle Borough Council,Planning & Building Control,PBC,Supplies and services,Miscellaneous : Other,4707, 21/08/2014,PBC0254951,£29.96,CENTREMAPS,A0059998,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 07/08/2014,HED0254646,£103.77,E.ON,A0060595,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 07/08/2014,HED0254647,£20.77,E.ON,A0060595,No
Pendle Borough Council,Operational Services,OPS,Supplies and services,EFM Materials,4004, 14/08/2014,OPS0254756,£192.00,CONTAINER CARE SOLUTIONS,A0061112,No
Pendle Borough Council,Economic Development & Tourism,REG,Supplies and services,Other Expenses,4705, 14/08/2014,REG0254833,"£3,648.12",LIBRA TEXTILES LTD,A0062627,No
Pendle Borough Council,Economic Development & Tourism,REG,Supplies and services,Other Expenses,4705, 14/08/2014,REG0254838,"£2,500.00",LIBRA TEXTILES LTD,A0062627,No
Pendle Borough Council,Financial Services,AAS,Transport related expense,Diesel Oil,3202, 06/08/2014,AAS0254991,"£5,686.15",ARVAL LTD (ALLSTAR FUEL SERVICES),A0062668,No
Pendle Borough Council,Financial Services,AAS,Transport related expense,Diesel Oil,3202, 13/08/2014,AAS0254985,"£4,020.57",ARVAL LTD (ALLSTAR FUEL SERVICES),A0062668,No
Pendle Borough Council,Financial Services,AAS,Transport related expense,Diesel Oil,3202, 20/08/2014,AAS0255000,"£6,574.41",ARVAL LTD (ALLSTAR FUEL SERVICES),A0062668,No
Pendle Borough Council,Financial Services,AAS,Transport related expense,Diesel Oil,3202, 27/08/2014,AAS0255162,"£5,011.08",ARVAL LTD (ALLSTAR FUEL SERVICES),A0062668,No
Pendle Borough Council,Operational Services,OPS,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 07/08/2014,OPS0254598,£75.00,KEYPLUS SECURITY LIMITED,A0062723,No
Pendle Borough Council,Parks & Recreation Services,PCO,Premises related expense,Grounds : Vandalism Repairs,2102, 14/08/2014,PCO0254702,£59.61,KOMPAN LTD,A0064282,No
Pendle Borough Council,Democratic & Legal Services,DAL,Supplies and services,Postages,4501, 28/08/2014,DAL4004354,-£5.00,TNT POST NORTH LTD,A0064458,No
Pendle Borough Council,Democratic & Legal Services,DAL,Supplies and services,Postages,4501, 07/08/2014,DAL0254618,£367.91,TNT POST NORTH LTD,A0064458,No
Pendle Borough Council,Democratic & Legal Services,DAL,Supplies and services,Postages,4501, 14/08/2014,DAL0254818,£606.15,TNT POST NORTH LTD,A0064458,No
Pendle Borough Council,Democratic & Legal Services,DAL,Supplies and services,Postages,4501, 21/08/2014,DAL0254943,£235.92,TNT POST NORTH LTD,A0064458,No
Pendle Borough Council,Democratic & Legal Services,DAL,Supplies and services,Postages,4501, 28/08/2014,DAL0255086,£295.90,TNT POST NORTH LTD,A0064458,No
Pendle Borough Council,Democratic & Legal Services,DAL,Supplies and services,Hospitality,4611, 07/08/2014,DAL0254624,£66.15,P T ALLISON,A0064694,No
Pendle Borough Council,Engineering & Special Projects,HED,Capital costs,Capital : Payments,CD14, 07/08/2014,HED0254649,£700.00,BARLEY PARISH COUNCIL,A0065728,No
Pendle Borough Council,Economic Development & Tourism,REG,Supplies and services,EFM Materials,4004, 21/08/2014,REG0254965,£200.50,SAWLEY FINE ARTS LTD,A0066186,No
Pendle Borough Council,Economic Development & Tourism,REG,Supplies and services,EFM Materials,4004, 21/08/2014,REG0254963,£111.12,SAWLEY FINE ARTS LTD,A0066186,No
Pendle Borough Council,Economic Development & Tourism,REG,Supplies and services,EFM Materials,4004, 21/08/2014,REG0254966,£39.60,SAWLEY FINE ARTS LTD,A0066186,No
Pendle Borough Council,Parks & Recreation Services,PCO,Premises related expense,Grounds : Vandalism Repairs,2102, 14/08/2014,PCO0254666,£33.77,PROLUDIC LIMITED,A0066305,No
Pendle Borough Council,Parks & Recreation Services,PCO,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 14/08/2014,PCO0254695,£153.96,PROLUDIC LIMITED,A0066305,No
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Ren Grant : 1996 Act,CH22, 28/08/2014,HMR0255060,"£7,720.00",ATM CONSTRUCTION LTD,A0066308,No
Pendle Borough Council,Human Resources,PER,Capital Financing Costs,Lease Costs : Transport/Plant,8202, 14/08/2014,PER0254858,£258.76,LEX AUTOLEASE LIMITED,A0066530,No
Pendle Borough Council,Property Services,EST,Supplies and services,Other Expenses,4705, 14/08/2014,EST0254754,"£1,149.08",SPEAKMAN CONTRACTORS LTD,A0066581,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 14/08/2014,HED0254823,£107.50,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 28/08/2014,HED0255108,"£1,387.00",LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 28/08/2014,HED0255109,"£1,097.00",LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 28/08/2014,HED0255114,£162.00,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 28/08/2014,HED0255092,£215.00,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 28/08/2014,HED0255111,£272.00,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865,No
Pendle Borough Council,Financial Services,AAS,Supplies and services,Subscriptions & Donations,4706, 07/08/2014,AAS0254591,"£1,000.00",ALKINCOATES WOODLAND NATURE RESERVE GROUP,A0067165,Yes
Pendle Borough Council,Human Resources,PER,Indirect employee expense,Emp : Medical Expenses,1236, 21/08/2014,PER0254902,£302.50,PEOPLE ASSET MANAGEMENT LIMITED,A0067613,No
Pendle Borough Council,Human Resources,PER,Indirect employee expense,Emp : Medical Expenses,1236, 21/08/2014,PER4004348,£0.00,PEOPLE ASSET MANAGEMENT LIMITED,A0067613,No
Pendle Borough Council,Human Resources,PER,Indirect employee expense,Emp : Medical Expenses,1236, 28/08/2014,PER0255117,£27.50,PEOPLE ASSET MANAGEMENT LIMITED,A0067613,No
Pendle Borough Council,Engineering & Special Projects,HED,Supplies and services,LCC Levy (Admins Costs),4419, 28/08/2014,HED0255125,£263.15,PATROL,A0067663,No
Pendle Borough Council,Property Services,EST,Premises related expense,Electricity,2203, 07/08/2014,EST0254570,£13.70,EDF ENERGY CUSTOMERS PLC,A0067747,No
Pendle Borough Council,Operational Services,OPS,Transport related expense,Tprt : Repairs : General,3105, 07/08/2014,OPS0254607,£316.05,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,A0068263,No
Pendle Borough Council,Operational Services,OPS,Transport related expense,Tprt : Repairs : General,3105, 28/08/2014,OPS0255047,£859.07,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,A0068263,No
Pendle Borough Council,Engineering & Special Projects,HED,Supplies and services,LCC Levy (Admins Costs),4419, 28/08/2014,HED0255122,£31.89,CHIPSIDE LTD,A0068587,No
Pendle Borough Council,Engineering & Special Projects,HED,Supplies and services,LCC Levy (Admins Costs),4419, 28/08/2014,HED0255124,£273.90,CHIPSIDE LTD,A0068587,No
Pendle Borough Council,Human Resources,PER,Indirect employee expense,Emp : Medical Expenses,1236, 28/08/2014,PER0255115,£150.00,DEVON PARTNERSHIP NHS TRUST,A0068658,No
Pendle Borough Council,Property Services,EST,Premises related expense,Electricity,2203, 14/08/2014,EST0254737,£150.99,SWALEC,A0068663,No
Pendle Borough Council,Parks & Recreation Services,PCO,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 07/08/2014,PCO0254331,"£2,595.62",M C & M A STEWART HAULAGE,A0068863,No
Pendle Borough Council,Parks & Recreation Services,PCO,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 07/08/2014,PCO0254351,£431.11,M C & M A STEWART HAULAGE,A0068863,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS4004356,-£225.44,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS4004358,-£22.88,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255189,£102.41,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255190,£216.46,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS4004359,"-£1,776.97",BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS4004360,"-£1,791.66",BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS4004363,"-£2,482.48",BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255191,"£3,711.63",BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255193,£209.60,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255194,£155.05,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255195,£275.67,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255196,£119.95,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255197,£149.88,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255198,"£3,750.34",BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Supplies and services,Other Expenses,4705, 28/08/2014,AAS0255201,£90.62,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255202,£847.81,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255203,£561.85,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255204,£913.70,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255205,"£1,499.89",BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255206,£19.86,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255207,£23.87,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255208,£126.97,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255209,£319.13,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255210,£37.01,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Supplies and services,Other Expenses,4705, 28/08/2014,AAS0255211,£43.72,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255212,£71.69,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255213,£36.49,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255214,£17.34,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255215,£31.04,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255216,£12.63,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255217,£24.04,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255218,£89.19,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255219,£25.38,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255220,£12.63,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255221,£119.07,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255222,£24.57,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255223,£43.61,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255224,£59.40,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255225,£12.63,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255226,£31.25,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255227,£25.50,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255228,£39.42,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255229,£98.42,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255230,£13.05,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255231,£12.45,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255232,£27.63,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255233,£68.19,BRITISH GAS BUSINESS,A0069538,No
