Organisation name,Organisation Code,Effective Date,Contract Reference number / ID,Open Contracting ID,Title of the Agreement,Contract type,Directorate / service responsible,Service Category label,Service category URI,Description of goods and services,Procurement classification: Council's procurement category label,Procurement classification: CPV label,Procurement classification: CPV code,Procurement classification: Proclass label,Procurement classification: Proclass code,Contract start date,End date,Review date,Last extension date,Contract value,Fixed cost / estimated cost,Irrecoverable VAT,Supplier name,Supplier registered company number,Supplier registered charity number,Other supplier ID,SME supplier,VCSE supplier,VCSE supplier type,Nominated contact point: name,Nominated contact point: email,Nominated contact point: URL
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN42989,,Supporting People 634/SP Camphill Communities East Anglia,,COMMUNITY SERVICES,,,Supporting People 634/SP Camphill Communities East Anglia,HOUSING-RELATED & FLOATING SUPPORT,,,,,01-Mar-10,28/02/2016,,28-Feb-18,341268,Estimated,�0,CAMPHILL COMMUNITIES EAST ANGLIA,gb/02152319,,79567,,Y,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN43299,,Spot Purchased Day Care For Adults (Camphill Communities),,COMMUNITY SERVICES,,,Spot Purchased Day Care For Adults (Camphill Communities),ADULT CARE-DAY/COMMUNITY/WORK SUPPORT,,,,,01-Jan-00,,,,,Estimated,�0,CAMPHILL COMMUNITIES EAST ANGLIA,gb/02152319,,79567,,Y,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN43518,,Supported living for adults (Camphill Village Trust),,COMMUNITY SERVICES,,,Supported living for adults (Camphill Village Trust),ADULT CARE-SUPPORTED LIVING,,,,,01-Apr-14,,,,,Estimated,�0,CAMPHILL COMMUNITIES EAST ANGLIA,gb/02152319,,79567,,Y,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN43517,,Supported living for adults (Camphill - The Hatch),,COMMUNITY SERVICES,,,Supported living for adults (Camphill - The Hatch),ADULT CARE-SUPPORTED LIVING,,,,,01-Apr-14,,,,,Estimated,�0,CAMPHILL COMMUNITIES EAST ANGLIA,gb/02152319,,79567,,Y,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN42969,,Supported living for adults with learning difficulties at Thornage Hall,,COMMUNITY SERVICES,,,Supported living for adults with learning difficulties at Thornage Hall,ADULT CARE-SUPPORTED LIVING,,,,,,,,,1500000,Estimated,�0,CAMPHILL COMMUNITIES EAST ANGLIA,gb/02152319,,79567,,Y,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN42309,,"Contract for Day Care March 1995 (Camphill, Thornage Hall)",,COMMUNITY SERVICES,,,"Contract for Day Care March 1995 (Camphill, Thornage Hall)",ADULT CARE-DAY/COMMUNITY/WORK SUPPORT,,,,,,,,,,Estimated,�0,CAMPHILL COMMUNITIES THORNBURY LIMITED,497029,NULL,144386,,Y,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN46614,,Fitting and Management of Contraceptive Implants & Intra Uterine Devices/Intra Uterine Systems,,PUBLIC HEALTH,,,Fitting and Management of Contraceptive Implants & Intra Uterine Devices/Intra Uterine Systems,PUBLIC HEALTH-SEXUAL HEALTH,,,,,01-Apr-15,,,,,Estimated,�0,CAMPINGLAND SURGERY,,,136528,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN46613,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",,PUBLIC HEALTH,,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",PUBLIC HEALTH-SEXUAL HEALTH,,,,,01-Apr-15,,,,,Estimated,�0,CAMPINGLAND SURGERY,,,136528,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN46612,,Community Records Update,,PUBLIC HEALTH,,,Community Records Update,PUBLIC HEALTH-HEALTH CHECKS,,,,,01-Apr-15,,,,,Estimated,�0,CAMPINGLAND SURGERY,,,136528,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN46611,,Delivery of the NHS Health Check,,PUBLIC HEALTH,,,Delivery of the NHS Health Check,PUBLIC HEALTH-HEALTH CHECKS,,,,,01-Apr-15,,,,,Estimated,�0,CAMPINGLAND SURGERY,,,136528,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN46610,,The Identification and Invitation of the Eligible Population,,PUBLIC HEALTH,,,The Identification and Invitation of the Eligible Population,PUBLIC HEALTH-HEALTH CHECKS,,,,,01-Apr-15,,,,26,Estimated,�0,CAMPINGLAND SURGERY,,,136528,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN46615,,Stop Smoking Service Provision,,PUBLIC HEALTH,,,Stop Smoking Service Provision,PUBLIC HEALTH-SMOKING CESSATION,,,,,01-Apr-15,,,,,Estimated,�0,CAMPINGLAND SURGERY,,,136528,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BON41213C,,Multi Provider Framework for the Provision of Learning & Organisational Activities,,RESOURCES,,,Multi Provider Framework for the Provision of Learning & Organisational Activities,HR-TRAINING,,,,,01-Jan-13,31/12/2016,,31-Dec-16,500000,Estimated,�0,CAPITA BUSINESS SERVICES LTD,,,81508,,,,PROCUREMENT SOURCING TEAM,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN43245,,CF0785 Rolling Select List for Education Professionals,,CHILDREN,,,CF0785 Rolling Select List for Education Professionals,SCHOOLS-PROFESSIONAL,,,,,01-Apr-14,31/03/2018,,31-Mar-18,200000,Estimated,�0,CAPITA RESOURCING LTD T/AS VEREDUS,,,1205786,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,AMN45593,,End of lease purchases,,RESOURCES,,,End of lease purchases,FINANCE-INSURANCE,,,,,01-Jan-15,01/01/2018,,01-Jan-19,200000,Estimated,�0,CAPITA TREASURY SOLUTIONS LTD,,,1357807,,,,PROCUREMENT SOURCING TEAM,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN42506B,,Foster care for children and young people - pre-select list (Capstone Foster Care),,CHILDREN,,,Foster care for children and young people - pre-select list (Capstone Foster Care),CHILDREN'S-FOSTERING,,,,,,,,,,Estimated,�0,CAPSTONE FOSTER CARE (SOUTH EAST) LTD,,,1163833,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN43511,,Adult residential care out of county at Baylham Care Centre (Ipswich),,COMMUNITY SERVICES,,,Adult residential care out of county at Baylham Care Centre (Ipswich),ADULT CARE-NURSING & RESIDENTIAL,,,,,06-Jan-13,,,,,Estimated,�0,CARDINAL HEALTHCARE,,,1241814,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN13030,,Spot purchased domiciliary care (2008 PPA),,COMMUNITY SERVICES,,,Spot purchased domiciliary care (2008 PPA),DOMICILIARY CARE,,,,,,,,,,Estimated,�0,THE CARE COMPANY UK LTD,gb/06851701,,197447,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN10064,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,ADULT CARE-NURSING & RESIDENTIAL,,,,,01-Apr-12,,,,,Estimated,�0,BUPA CARE HOMES (CFC HOMES) LIMITED,,,67290,,Y,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BON42555A,,Acorn Cottage CF713 Out of County SEN - Rolling Select List,,CHILDREN,,,Acorn Cottage CF713 Out of County SEN - Rolling Select List,CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,,,,,01-May-13,31/03/2017,,31-Mar-17,,Estimated,�0,CARE FOCUS LIMITED,4637117,NULL,130069,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN42546A,,Acorn Cottage CF739 Out Of County SEN - National Schools Contract,,CHILDREN,,,Acorn Cottage CF739 Out Of County SEN - National Schools Contract,CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,,,,,,,,,,Estimated,�0,CARE FOCUS LIMITED,4637117,NULL,130069,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN42546B,,Gable End CF740 Out Of County SEN - National Schools Contract,,CHILDREN,,,Gable End CF740 Out Of County SEN - National Schools Contract,CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,,,,,,,,,,Estimated,�0,CARE FOCUS LIMITED,4637117,NULL,130069,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BON42555B,,Gable End CF714 Out of County SEN - Rolling Select List,,CHILDREN,,,Gable End CF714 Out of County SEN - Rolling Select List,CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,,,,,01-May-13,31/03/2017,,31-Mar-17,,Estimated,�0,CARE FOCUS LIMITED,4637117,NULL,130069,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN10450,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,ADULT CARE-NURSING & RESIDENTIAL,,,,,01-Apr-12,,,,,Estimated,�0,CARE PROVISION HEALTH CARE LIMITED,,,134798,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BLN42962,,CQC registration fees for Norfolk County Council,,COMMUNITY SERVICES,,,CQC registration fees for Norfolk County Council,"AUDITORS, INSPECTIONS & REGISTRATIONS",,,,,,,,,20000,Estimated,�0,CARE QUALITY COMMISSION,,,183307,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN10281,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,ADULT CARE-NURSING & RESIDENTIAL,,,,,01-Apr-12,,,,,Estimated,�0,CARE UK COMMUNITY PARTNERSHIPS LTD,2644862,NULL,274182,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN42132A,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,ADULT CARE-NURSING & RESIDENTIAL,,,,,01-Apr-12,,,,,Estimated,�0,CARE UK COMMUNITY PARTNERSHIPS LTD,2644862,NULL,274182,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN13031,,Spot purchased domiciliary care (2008 PPA),,COMMUNITY SERVICES,,,Spot purchased domiciliary care (2008 PPA),DOMICILIARY CARE,,,,,,,,,,Estimated,�0,CARE UK LIMITED,1668247,NULL,67300,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN42076,,SPOT PURCHASED BREAKS FOR CARERS (CARE UK),,COMMUNITY SERVICES,,,SPOT PURCHASED BREAKS FOR CARERS (CARE UK),CARER SUPPORT,,,,,18-Apr-11,01/02/2016,,01-Feb-16,,Estimated,�0,CARE UK LIMITED,1668247,NULL,67300,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN42063L,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,ADULT CARE-NURSING & RESIDENTIAL,,,,,01-Apr-12,,,,,Estimated,�0,CARE UK LIMITED,1668247,NULL,67300,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BON41289,,Home Care Block Contract Lot 4: Area 2NN-HTR (North Norfolk 2-Hard to Reach),,COMMUNITY SERVICES,,,Home Care Block Contract Lot 4: Area 2NN-HTR (North Norfolk 2-Hard to Reach),DOMICILIARY CARE,,,,,01-Jul-13,26/06/2016,,26-Jun-16,1350000,Estimated,�0,CARE UK LIMITED,1668247,NULL,67300,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BON41288,,Home Care Block Contract Lot 3: Area 2NN-S (North Norfolk 2-Standard),,COMMUNITY SERVICES,,,Home Care Block Contract Lot 3: Area 2NN-S (North Norfolk 2-Standard),DOMICILIARY CARE,,,,,01-Jul-13,26/06/2016,,26-Jun-16,1750000,Estimated,�0,CARE UK LIMITED,1668247,NULL,67300,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN42155,,Care4Kidz Ltd (out of county SEN) CF556,,CHILDREN,,,Care4Kidz Ltd (out of county SEN) CF556,CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,,,,,,,,,,Estimated,�0,CARE4KIDZ LTD,,,1179777,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN10031,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,ADULT CARE-NURSING & RESIDENTIAL,,,,,01-Apr-12,,,,,Estimated,�0,CAREBASE (SEWARDSTONE) LIMITED,,,133849,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BON40201G,,Multi provider Framework Agreement for the Provision of Training for the Early years and Childcare Workforce,,RESOURCES,,,Multi provider Framework Agreement for the Provision of Training for the Early years and Childcare Workforce,HR-TRAINING,,,,,05-Jul-12,04/07/2016,,04-Jul-16,75000000,Estimated,�0,CAREER DEVELOPMENT CENTRE,,,994798,,,,PROCUREMENT SOURCING TEAM,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,AQN45596,,Hosted solution for CCIS,,CHILDREN,,,Hosted solution for CCIS,ICT-SOFTWARE & SAAS,,,,,02-Feb-15,31/03/2018,,31-Mar-18,98109,Estimated,�0,CAREERVISION LTD,,,1646805,,,,PROCUREMENT SOURCING TEAM,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN40482,,Domiciliary care for adults (all client groups) - SPOT CONTRACT,,COMMUNITY SERVICES,,,Domiciliary care for adults (all client groups) - SPOT CONTRACT,DOMICILIARY CARE,,,,,,,,,,Estimated,�0,CAREMARK (WEST NORFOLK),,,819782,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN13032,,Spot purchased domiciliary care (2008 PPA),,COMMUNITY SERVICES,,,Spot purchased domiciliary care (2008 PPA),DOMICILIARY CARE,,,,,,,,,,Estimated,�0,CAREMARK NORWICH,,,191736,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN40484,,Domiciliary care for adults (all client groups) - SPOT CONTRACT,,COMMUNITY SERVICES,,,Domiciliary care for adults (all client groups) - SPOT CONTRACT,DOMICILIARY CARE,,,,,,,,,,Estimated,�0,CARESOLUSIONS LTD,,,704739,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN10356,,Adults - Care Homes and Care Homes with Nursing : 2012 (The Mallards (inc. the Annexe)),,COMMUNITY SERVICES,,,Adults - Care Homes and Care Homes with Nursing : 2012 (The Mallards (inc. the Annexe)),ADULT CARE-NURSING & RESIDENTIAL,,,,,01-Apr-12,31/03/2017,,31-Mar-17,,Estimated,�0,ONE SIX ONE LIMITED,2804415,NULL,138949,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN43391,,"Spot Purchased Day Care For Adults (Mallards (The), One Six One)",,COMMUNITY SERVICES,,,"Spot Purchased Day Care For Adults (Mallards (The), One Six One)",ADULT CARE-DAY/COMMUNITY/WORK SUPPORT,,,,,01-Jan-00,,,,,Estimated,�0,ONE SIX ONE LIMITED,2804415,NULL,138949,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,GON42558,,"Hoist supply and maintenance, terms of ESPO 364 apply",,COMMUNITY SERVICES,,,"Hoist supply and maintenance, terms of ESPO 364 apply",ASSISTIVE TECHNOLOGY/ADAPTATION/TELECARE,,,,,13-Feb-14,31/05/2018,,31-May-18,18465,Estimated,�0,CARETECH UK LTD,,,81532,,,,PROCUREMENT SOURCING TEAM,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN13026,,Spot purchased domiciliary care (2008 PPA),,COMMUNITY SERVICES,,,Spot purchased domiciliary care (2008 PPA),DOMICILIARY CARE,,,,,,,,,,Estimated,�0,ASPIRE CARE LTD,6327364,NULL,144077,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BQN44028,,Domiciliary care,,COMMUNITY SERVICES,,,Domiciliary care,DOMICILIARY CARE,,,,,15-Sep-14,26/06/2016,,26-Jun-16,85000,Estimated,�0,ASPIRE CARE LTD,6327364,NULL,144077,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BTN13004,,(1S) Block purchased domiciliary care for adults (2008 PPA),,COMMUNITY SERVICES,,,(1S) Block purchased domiciliary care for adults (2008 PPA),DOMICILIARY CARE,,,,,01-Feb-09,01/02/2016,,01-Feb-16,,Estimated,�0,CAREWATCH (HRC),,,333995,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN13034,,Spot purchased domiciliary care (2008 PPA),,COMMUNITY SERVICES,,,Spot purchased domiciliary care (2008 PPA),DOMICILIARY CARE,,,,,,,,,,Estimated,�0,CAREWATCH CARE SERVICES LIMITED,2949558,NULL,73930,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN10389,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,ADULT CARE-NURSING & RESIDENTIAL,,,,,01-Apr-12,,,,,Estimated,�0,CAREWELL HOME T/A MILLVERNE RESIDENTIAL HOME,,,118901,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN43725,,Home Care Spot Contract - Pre-Placement Agreement (2008),,COMMUNITY SERVICES,,,Home Care Spot Contract - Pre-Placement Agreement (2008),DOMICILIARY CARE,,,,,,,,,,Estimated,�0,CARING FOREVER LTD,,,1301811,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN10097,,Care Home and Care Homes with Nursing for Adults April 2012,,COMMUNITY SERVICES,,,Care Home and Care Homes with Nursing for Adults April 2012,ADULT CARE-NURSING & RESIDENTIAL,,,,,01-Apr-12,,,,,Estimated,�0,CARING HOMES HEALTHCARE GROUP LIMITED,4258255,NULL,127225,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN43412,,Spot Purchased Day Care For Adults (Oak Manor),,COMMUNITY SERVICES,,,Spot Purchased Day Care For Adults (Oak Manor),ADULT CARE-DAY/COMMUNITY/WORK SUPPORT,,,,,01-Jan-00,,,,,Estimated,�0,CARING HOMES HEALTHCARE GROUP LIMITED,4258255,NULL,127225,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN42066C,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,ADULT CARE-NURSING & RESIDENTIAL,,,,,01-Apr-12,,,,,Estimated,�0,CARING HOMES HEALTHCARE GROUP LIMITED,4258255,NULL,127225,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN10286,,Care Home and Care Homes with Nursing for Adults April 2012,,COMMUNITY SERVICES,,,Care Home and Care Homes with Nursing for Adults April 2012,ADULT CARE-NURSING & RESIDENTIAL,,,,,01-Apr-12,,,,,Estimated,�0,CARING IN CARE LIMITED,6958724,NULL,260716,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN43366,,Spot Purchased Day Care For Adults (Holly Cottage (Social Club)),,COMMUNITY SERVICES,,,Spot Purchased Day Care For Adults (Holly Cottage (Social Club)),ADULT CARE-DAY/COMMUNITY/WORK SUPPORT,,,,,01-Jan-00,,,,,Estimated,�0,CARING IN CARE LIMITED,6958724,NULL,260716,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN42324,,CARLTON COLVILLE PRIMARY SCHOOL (OUT OF COUNTY SEN) CF611,,CHILDREN,,,CARLTON COLVILLE PRIMARY SCHOOL (OUT OF COUNTY SEN) CF611,CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,,,,,,,,,,Estimated,�0,CARLTON COLVILLE PRIMARY SCHOOL,,,1079869,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BPN44790,,Children's assessment services,,RESOURCES,,,Children's assessment services,CHILDREN'S SERVICES,,,,,06-Aug-13,22/07/2018,,22-Jul-18,,Estimated,�0,CARTER BROWN ASSOCIATES LIMITED,3669979,NULL,185639,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,AQN47614,,Commercial Property Agents for Scottow Enterprise Park,,ETD,,,Commercial Property Agents for Scottow Enterprise Park,ADVERTISING,,,,,08-Jun-15,07/06/2018,,07-Jun-19,500000,Estimated,�0,CARTER JONAS LLP,,,187618,,,,PROCUREMENT SOURCING TEAM,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,AXN44455CR,,Venue hire and any associated catering,,GENERIC,,,Venue hire and any associated catering,"VENUE HIRE, BUFFETS & EVENT CATERING",,,,,01-Apr-15,31/03/2016,,,,Estimated,�0,CASTLE HOTEL,,,67333,,,,PROCUREMENT SOURCING TEAM,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN47408,,Public Health-Primary Care Contracts-Lot 1a,,PUBLIC HEALTH,,,Public Health-Primary Care Contracts-Lot 1a,PUBLIC HEALTH-HEALTH CHECKS,,,,,01-Apr-15,,,,2665,Estimated,�0,CASTLE PARTNERSHIP,,,67337,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN47408,,Public Health-Primary Care Contracts-Lot 1b,,PUBLIC HEALTH,,,Public Health-Primary Care Contracts-Lot 1b,PUBLIC HEALTH-HEALTH CHECKS,,,,,01-Apr-15,,,,2665,Estimated,�0,CASTLE PARTNERSHIP,,,67337,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN47408,,Lot 1a: The Identification and Invitation of the Eligible Population,,PUBLIC HEALTH,,,Lot 1a: The Identification and Invitation of the Eligible Population,PUBLIC HEALTH-HEALTH CHECKS,,,,,01-Apr-15,,,,2665,Estimated,�0,CASTLE PARTNERSHIP,,,67337,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN47408,,Lot 1b: Delivery of the NHS Health Check,,PUBLIC HEALTH,,,Lot 1b: Delivery of the NHS Health Check,PUBLIC HEALTH-HEALTH CHECKS,,,,,01-Apr-15,,,,2665,Estimated,�0,CASTLE PARTNERSHIP,,,67337,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN47085,,Community Records Update,,PUBLIC HEALTH,,,Community Records Update,PUBLIC HEALTH-HEALTH CHECKS,,,,,01-Apr-15,,,,,Estimated,�0,CASTLE PARTNERSHIP,,,67337,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,23/09/2015,BAN47089,,Substance Misuse Shared Support,,PUBLIC HEALTH,,,Substance Misuse Shared Support,DRUG AND ALCOHOL RECOVERY SERVICES,,,,,01-Apr-15,,,,,Estimated,�0,CASTLE PARTNERSHIP,,,67337,,,,PROCUREMENT PART B TEAM,partb@norfolk.gov.uk,
