OrganisationLabel,OrganisationURI,EffectiveDate,ContractReference,ContractTitle,OrganisationalUnit,Description,ProcurementCategory,StartDate,EndDate,ReviewDate,OptionToExtend,ExtensionPeriod,ContractValue,IrrecoverableVAT,SupplierName,CharityCommissionNumber,SMESupplier,VCSESupplier,ContactName,ProcessType
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,7736,Christmas decs 2014 Kirkgate Market,CITY DEVELOPMENT,267 - Publication And Promotion,,11/12/2014,,,,,"£12,675",0,"Seasonal Displays Ltd, Brunswick Mill, Westfield Street, Halifax, Hx1 2Ty",,c) Small,,Graham Cain,Quote
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,11932,Flue System installation,CENTRAL & CORPORATE,265 - Other Hired And Contracted Services,,03/12/2014,,,,,"£5,227",0,"Sigram Flue Systems Ltd, Unit 8 Shepley Industrial Estate South, Shepley Road Audenshaw, Manchester, M34 5Dw",,d) Medium,,Derek Prest,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,17372,City Centre car parks,CITY DEVELOPMENT,265 - Other Hired And Contracted Services,,04/12/2014,,,,,"£9,495",0,"Sky High Technology Limited, 12-14 Westgate, Tadcaster, Leeds, Ls24 9Ab",,d) Medium,,Joanne Leithead,Quote
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,SC/I053175,Various Furniture,ADULT SOCIAL CARE,NUL - ,,05/12/2014,,,,,"£8,098",0,"Solk Furniture Ltd, Brandon Street, Armley Road, Leeds, Ls12 2Ed",,c) Small,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,14/060,Stop Hate Line Advocacy Service,ENVIRONMENT & HOUSING,290 - Grant Related Expenditure,,08/12/2014,,,,,"£8,750",0,"Stop Hate Uk, P O Box 484, Null, Leeds, Ls7 9Bz",,b) Micro,,Harvinder Saimbhi,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,610207,Works to Tropical World Aquarium,ENVIRONMENT & HOUSING,NUL - ,,15/12/2014,,,,,"£20,385",0,"Sustainable Sources Limited, Windy Harbour Green Lane, Heptonstall, Hedben Bridge, Hx7 7Pd",,Other/Not known,,Claire Hern,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,58812,Various signage,CENTRAL & CORPORATE,205 - Operational Materials,,24/12/2014,,,,,"£8,475",0,"Tennants Uk Ltd, Mount Street, New Basford, Nottingham, Ng7 7Hx",,d) Medium,,Diane Smith,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,10914,FLS Licence Renewal - CHESS Cluster,CHILDRENS SERVICES,277 - Bought In Professional Services,,10/12/2014,,,,,"£5,000",0,"The Business Lab Group Limited, 1 Rubislaw Place, Null, Aberdeen, Ab10 1Xn",,Other/Not known,,Rachel Broadbent,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,COMM. CARE 001240,Nursing home,ADULT SOCIAL CARE,570 - Nursing Home,,17/12/2014,,,,,"£10,763",0,"The Glen Nursing Home, West Lane, Baildon, Bradford, Bd17 5Dx",,Other/Not known,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,101406,Design and Delivery of the Only Connect Programme,CHILDRENS SERVICES,70 - Best Value Training,,09/12/2014,,,,,"£6,900",0,"The Roy Leighton Ltd, 70 Northampton Road, Earls Barton, Northampton, Nn6 0He",,Other/Not known,,Julie Devonald,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,18000000000000,Various Valuations,CITY DEVELOPMENT,265 - Other Hired And Contracted Services,,24/12/2014,,,,,"£24,197",0,"The Valuation Office Agency, Fin Operations  4Th Floor Wingate House, 93-107 Shaftsbury Avenue, London, W1D 5Bu",,Other/Not known,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,SI5714704,"Armley Mills, Canal side clearance",ENVIRONMENT & HOUSING,265 - Other Hired And Contracted Services,,05/12/2014,,,,,"£25,708",0,"Tilhill Forestry Limited, Kings Park House, Laurelhill Business Park, Stirling, Fk7 9Ns",,e) Large,,Joe Coles,Quote
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,OP/I086904,Supply and Install Clos-o-mat,ENVIRONMENT & HOUSING,NUL - ,,04/12/2014,,,,,"£6,921",0,"Total Hygiene Ltd, Bank House, 182-186 Washway Road, Sale Cheshire, M33 6Rn",,d) Medium,,Shorouk Platten,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,6970,Arbocultural works,ENVIRONMENT & HOUSING,265 - Other Hired And Contracted Services,,18/12/2014,,,,,"£7,145",0,"Tree Saw, Unit 2A Cross Park House  Low Green, Rawdon, Leeds, Ls19 6Hb",,Other/Not known,,John Stevens,Quote
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,8492,To carry out treeworks to schedule,ENVIRONMENT & HOUSING,265 - Other Hired And Contracted Services,,24/12/2014,,,,,"£9,320",0,"Treeworld Limited, Pool Bank Farm, Pool Bank New Road, Pool In Wharfedale, Ls21 1Eu",,Other/Not known,,Glen Gorner,Quote
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,GEN26797,ICT Agency Fees,CENTRAL & CORPORATE,8 - Agency Staff,,02/12/2014,,,,,"£31,296",0,"Triad Resourcing, 37 Sunningdale House, Caldecotte Business Park, Milton Keynes, Mk7 8Lf",,d) Medium,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,COMM. CARE 001240,Nursing home,ADULT SOCIAL CARE,570 - Nursing Home,,17/12/2014,,,,,"£7,256",0,"Tru Limited, Margaret House, 342 Haydock Lane  Haydock, St Helens Merseyside, Wa11 9Uy",,e) Large,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,COMM. CARE 001240,Carehome Fees,JCS FOR PEOPLE WITH LEARNING DISABILITIE,626 - Direct Payments,,17/12/2014,,,,,"£7,646",0,"Trust For Veronica Hezelgrave, C/O Kelvin Mackrell, 16 High Fold, Lotherdale North Yorkshire, Bd20 8He",,Other/Not known,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,LS14002,Traffic Management Equipment,ENVIRONMENT & HOUSING,265 - Other Hired And Contracted Services,,12/12/2014,,,,,"£16,000",0,"Videalert Limited, Evans House  107 Marsh Road, Null, Pinner, Ha4 9Na",,b) Micro,,Martin Clark,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,711472,LIFF Venue Hire 2014,CITY DEVELOPMENT,265 - Other Hired And Contracted Services,,30/12/2014,,,,,"£10,140",0,"Vue Entertainment Ltd, 10 Chiswick Park, 566 Chiswick High Road, London, W4 5Xs",,Other/Not known,,Chris Fell,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,91308820438,Commissioned Placement,JCS FOR PEOPLE WITH LEARNING DISABILITIE,568 - Home Care,,04/12/2014,,,,,"£23,820",0,"Wakefield Council, Payments & Control  County Hall, Bond Street, Wakefield, Wf1 9Aj",,c) Small,,Louise Mills (see invoice),Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,91308880113,Leeds CC share of Practical Law Subscriptions for WYLAW,CENTRAL & CORPORATE,265 - Other Hired And Contracted Services,,19/12/2014,,,,,"£8,300",0,"Wakefield Mdc, C/O J Shaw Revenue Serv Rm231, County Hall  Bond Street, Wakefield, Wf1 9Aj",,d) Medium,,Ann Calvert,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,88512,Works at Morley Newlands Primary School,CHILDRENS SERVICES,NUL - ,,22/12/2014,,,,,"£39,425",0,"Wates Construction Limited, West Court  Geldard Road, Null, Leeds, Ls12 6Db",,e) Large,,Phil Rigby,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,35181,Business Engagement Programme,CITY DEVELOPMENT,265 - Other Hired And Contracted Services,,24/12/2014,,,,,"£24,500",0,"West & North Yorkshire Chamber, Devere House  Vicar Lane, Little Germany, Bradford, Bd1 5Ah",,Other/Not known,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,W0000070,Leeds DIP Qtr 2 July -Sept 14,ENVIRONMENT & HOUSING,521 - Services Provided By Other Public Bodies,,02/12/2014,,,,,"£52,056",0,"West Yorkshire Community Rehabilitation, Finance Dept Cliff Hill House, Sandy Walk, Wakefield, Wf1 2Dj",,Other/Not known,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,IN18US14015032,Premiersort Flex Uk Letter,CENTRAL & CORPORATE,212 - Postages,,12/12/2014,,,,,"£6,676",0,"Whistl North Limited, 1 Globeside Business Park, Fieldhouse Lane, Marlow, Sl7 1Hy",,e) Large,,Philippa Elliott,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,6746,Spring Term 2015 School Fees,CHILDRENS SERVICES,566 - SEN Placements,,23/12/2014,,,,,"£23,480",0,"William Henry Smith School, Boothroyd, Brighouse, West Yorkshire, Hd6 3Jw",,d) Medium,,Iain Dunn,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,164/15,Various PA system provisions,ENVIRONMENT & HOUSING,265 - Other Hired And Contracted Services,,24/12/2014,,,,,"£6,240",0,"Yorkshire Audio, 537 Dewsbury Road, Null, Leeds, Ls11 5Le",,b) Micro,,,Quote
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,SIN001206,Annual subscription to smartsm,CITY DEVELOPMENT,214 - Computer Software & Equipment,,31/12/2014,,,,,"£18,144",0,"Bridgeall Libraries Ltd, 1 Ainslie Road, Hillington Park, Glasgow, G52 4Ru",,c) Small,,Sandra Sharp,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,41912914,INSPECTION COSTS FOR SITES LIST,ADULT SOCIAL CARE,266 - Licences,,10/12/2014,,,,,"£64,250",0,"Care Quality Commission, T70 Receivables F179, Shared Business Service Phoenix Hse, Wakefield, Wf3 1We",,e) Large,,Linda James,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,247015,"Reinstallation and Update of Ablo",CENTRAL & CORPORATE,80 - Recruitment Advertising,,31/12/2014,,,,,"£7,849",0,"Cascade Software Limited, Brixbury House, Down Lane, Compton, Guildford, Surrey, Gu3 1Dq",,b) Micro,,Nicola McLoughlin,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,1,Youth Engagement,ENVIRONMENT & HOUSING,544 - Contributions To Partnerships,,10/12/2014,,,,,"£15,540",0,"Community Focus, 21 Talbot Rise, Null, Leeds, Ls17 6Sd",,Other/Not known,,Nadeem Siddque / Claire McCall,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,425,"Theming work at Tropical World, Roundhay",ENVIRONMENT & HOUSING,NUL - ,,19/12/2014,,,,,"£15,000",0,"Dcr Theming, 4 Dalmorton Road, Chorlton-Cum-Hardy, Manchester, M21 Oyq",,Other/Not known,,Antony Stringwell / Peter Leighton-Jones / James Hulme,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,5155,Payment for the English Chamber Orchestra,CITY DEVELOPMENT,265 - Other Hired And Contracted Services,,17/12/2014,,,,,"£18,400",0,"English Chamber Orchestra Limited, 2 Coningsby Road, Null, London, W5 4Hr",,Other/Not known,,Matthew Sims,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,2014-13,Children??s entertainment for Ger,CITY DEVELOPMENT,265 - Other Hired And Contracted Services,,18/12/2014,,,,,"£6,000",0,"Entworks Lrd, Unit 2A Alexandra Mills, Fountain Street     Morley, Leeds, Ls27 0Qh",,Other/Not known,,Craig Shackleton,Quote
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,17032,Firework provision for 6 x bonfire,ENVIRONMENT & HOUSING,265 - Other Hired And Contracted Services,,05/12/2014,,,,,"£34,000",0,"Fantastic Fireworks Ltd, Rocket Park  Half Moon Lane, Pepperstock, Luton, Lu1 4Ll",,c) Small,,Samantha Sole,Quote
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,376,PA package as per quote including IE,CITY DEVELOPMENT,265 - Other Hired And Contracted Services,,05/12/2014,,,,,"£7,826",0,"Isophase Audio, Unit A  York Industrial Estate, York Road  Wetherby, Leeds, Ls22 7Su",,Other/Not known,,Alexander Webb-Ingall,Quote
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,89834,Legal Services Fees,CITY DEVELOPMENT,411 - Legal Disbursements,,18/12/2014,,,,,"£7,135",0,"Peter Oldham, 11 King'S Bench Walk, Temple, London, Ec4Y 7Eq",,Other/Not known,,,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,1592,"LEEDS GALLERIES: DIRECTOR'S CHOICE
",CITY DEVELOPMENT,267 - Publication And Promotion,,24/12/2014,,,,,"£20,522",0,"Scala Arts And Heritage Publishers, 21 Queen Annes Gate, Null, London, Sw1H 9Bu",,Other/Not known,,Mary-Ann Irbins,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,706,Warehouse Storage - Racking and Forklift,STRATEGIC ACCOUNTS,NUL - ,,12/12/2014,,,,,"£5,995",0,"Warehouse Storage Solutions Ltd, Spa Court Spa Lane, Null, Harrogate, Hg2 7Jf",,Other/Not known,,Neil Platts,Quote
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,96,"Payment for Neil Thomson, Tim Lihore",CITY DEVELOPMENT,265 - Other Hired And Contracted Services,,17/12/2014,,,,,"£7,000",0,"Jc Wood & Ac Woods, 13 West End, Null, Whittlesford, Cb22 4Lx",,a) Individual,,Katie Pearce,Other
Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,31/12/2014,LCCTWSS061,Works at Tropical World,ENVIRONMENT & HOUSING,NUL - ,,12/12/2014,,,,,"£5,240",0,"Zootech (Uk) Ltd, 20 Nursery Road, Scholar Green, Stoke On Trent, St7 3Bw",,Other/Not known,,Claire Hern,Other
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
