Organisation name,Organisation Code,Effective Date,Contract Reference number / ID,Open Contracting ID,Title of the Agreement,Contract type,Directorate / service responsible,Service Category label,Service category URI,Description of goods and services,Procurement classification: Council's procurement category label,Procurement classification: CPV label,Procurement classification: CPV code,Procurement classification: Proclass label,Procurement classification: Proclass code,Contract start date,End date,Review date,Last extension date, Contract value ,Fixed cost / estimated cost,Irrecoverable VAT,Supplier name,Supplier registered company number,Supplier registered charity number,Other supplier ID,SME supplier,VCSE supplier,VCSE supplier type,Nominated contact point: name,Nominated contact point: email,Nominated contact point: URL
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN43378,,Spot Purchased Day Care For Adults (Julian Support),,COMMUNITY SERVICES,,,Spot Purchased Day Care For Adults (Julian Support),Adult care - day care/community support/support into work,,,,,01/01/2000,,,,,,,JULIAN SUPPORT LTD,,,1020836,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN10032,,Care Home and Care Homes with Nursing for Adults April 2012,,COMMUNITY SERVICES,,,Care Home and Care Homes with Nursing for Adults April 2012,Adult care - nursing & residential,,,,,01/04/2012,31/12/2017,,31/12/2017,,,,JULIAN SUPPORT LTD,,,1020836,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BXN42113AS,,Private Voluntary Independent School Pre-school & Playgroup,,CHILDREN,,,Private Voluntary Independent School Pre-school & Playgroup,Children's services - playgroups & nurseries,,,,,,,,,,,,JUST LEARNING NURSERY,,,84087,,Y,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN10014,,Care Home and Care Homes with Nursing for Adults April 2012,,COMMUNITY SERVICES,,,Care Home and Care Homes with Nursing for Adults April 2012,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,MR & MRS K JOORY T/A AITKEN HOUSE,,,70660,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BPN41826B,,Barrister Case Costs,,RESOURCES,,,Barrister Case Costs,Legal - counsel,,,,,01/09/2013,22/07/2018,,22/07/2018,"�20,000",,,"KATHARINE BUNDELL, BARRISTER",,,84101,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BUN35008J,,Driver tuition,,ETD,,,Driver tuition,Highways - road safety,,,,,01/10/2004,00/01/1900,,,"�250,000",,,K COURTNESS,,,70691,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BPN41639Q,,Legal Counsel,,RESOURCES,,,Legal Counsel,Legal - counsel,,,,,30/07/2013,22/07/2018,,22/07/2018,,,,K MILLER,,,403019,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,AON36157D,,Plant hire with operator,,ETD,,,Plant hire with operator,Highways - plant & vehicle hire,,,,,30/06/2010,31/07/2018,,31/07/2018,,,,K PLANT LIMITED,4287661,NULL,70746,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,AON45332BJ,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,Museums - exhibits,,,,,10/02/2015,31/01/2019,,31/01/2019,,,,K. RACKHAM & SON ENGINEERING LTD,6709013,NULL,70749,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN10417,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,K RAJAMENON & K AAJASELLAN,,,124608,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN10030,,Care Home and Care Homes with Nursing for Adults April 2012,,COMMUNITY SERVICES,,,Care Home and Care Homes with Nursing for Adults April 2012,Adult care - nursing & residential,,,,,01/04/2014,,,,,,,K T HEALTH LIMITED,gb/05752450,,123790,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN43269,,Spot Purchased Day Care For Adults (Argyll House),,COMMUNITY SERVICES,,,Spot Purchased Day Care For Adults (Argyll House),Adult care - day care/community support/support into work,,,,,01/01/2000,,,,,,,K T HEALTH LIMITED,gb/05752450,,123790,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,AXN45541,,Customer Services Software,,RESOURCES,,,Customer Services Software,ICT - software & SAAS,,,,,17/03/2015,31/03/2016,,31/03/2016,,,,KANA SOFTWARE IRELAND LTD,,,1079921,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,AQN41344C,,Museums Display Materials,,COMMUNITY SERVICES,,,Museums Display Materials,Museums - exhibits,,,,,01/10/2011,30/06/2021,,30/06/2021,"�50,000",,,KT DESIGN,,,140980,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,GQN40520,,Animal Rescue Equipment,,FIRE,,,Animal Rescue Equipment,Emergency svces - emergency response eqpt,,,,,01/02/2012,31/12/2016,,31/12/2016,"�5,000",,,KTC FIRE LTD,,,797789,,N,,Fire,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BXN41370E,,CF489 Kadesh Education Out of County SEN,,CHILDREN,,,CF489 Kadesh Education Out of County SEN,Children's services - non-residential schools,,,,,,,,,,,,KADESH EDUCATION LTD,6363769,NULL,173578,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN10769,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,KAPIL CARE HOMES LTD,,,749766,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BXN44673,,Spot purchase of adoption assessment services,,CHILDREN,,,Spot purchase of adoption assessment services,Safeguarding - professional services,,,,,01/10/2014,31/12/2015,,31/12/2015,,,,KAREN FRENCH,,,1366798,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN10233,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,KARLAMAIN LIMITED,,,98337,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN42097Q,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,KARON MORGAN T/A WITTON CARE GROUP,,,1091759,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,GPN42945,,Optimiser tool for use by the Procurement Team,,RESOURCES,,,Optimiser tool for use by the Procurement Team,ICT - software & SAAS,,,,,25/03/2014,31/03/2016,,31/03/2016,,,,KEELVAR SYSTEMS LTD,,,1258769,,N,,Passenger Transport Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,SLN43897E,,FM - rent & rates,,CHILDREN,,,FM - rent & rates,FM - rent & rates,,,,,18/07/2014,,,,"�50,000",,,KELLING ESTATE LLP,gb/OC341326,,523481,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BXN41697,,FWK09-Public Health-Health Checks,,PUBLIC HEALTH,,,FWK09-Public Health-Health Checks,Public health - health checks,,,,,01/04/2013,30/06/2015,,30/06/2015,"�32,000",,,KELLING PHARMACY,,,1086800,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN46764,,Delivery of the NHS Health Check,,PUBLIC HEALTH,,,Delivery of the NHS Health Check,Public health - health checks,,,,,01/04/2015,,,,,,,KELLING PHARMACY,,,1086800,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BXN40844,,FWK09-Public Health - Sexual Health,,PUBLIC HEALTH,,,FWK09-Public Health - Sexual Health,Public health - sexual health,,,,,01/04/2013,30/06/2015,,30/06/2015,"�28,000",,,KELLING PHARMACY,,,1086800,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN46765,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",,PUBLIC HEALTH,,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",Public health - sexual health,,,,,01/04/2015,,,,,,,KELLING PHARMACY,,,1086800,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,GCN45544F,,Technology Products - Terms of RM1054 Lot Apply,,GENERIC,,,Technology Products - Terms of RM1054 Lot Apply,ICT - hardware,,,,,13/04/2015,16/11/2016,,16/11/2016,"�500,000",,,KELWAY (UK) LTD,,,1006792,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BXN41379Z,,External training,,GENERIC,,,External training,HR - training,,,,,01/05/2015,30/06/2020,,30/06/2020,"�47,146",,,KENT COUNTY COUNCIL,,,84215,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN42215,,Education Out of County School Fees,,CHILDREN,,,Education Out of County School Fees,Children's services - residential homes & schools,,,,,,,,,,,,KENT COUNTY COUNCIL,,,84215,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN10687,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,KENWARD TRUST,,,84217,,Y,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN10686,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,KENWARD TRUST,,,84217,,Y,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN47294I,,Public Health - Drug and Alcohol Inpatient Detoxification and Residential Rehabilitation: Select List 2015,,PUBLIC HEALTH,,,Public Health - Drug and Alcohol Inpatient Detoxification and Residential Rehabilitation: Select List 2015,Drug and alcohol recovery services,,,,,01/04/2015,31/03/2018,,31/03/2018,,,,KENWARD TRUST,,,84217,,Y,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,AON45311,,Removal of bodies,,RESOURCES,,,Removal of bodies,Coroner's and funeral services,,,,,01/01/2015,01/03/2019,,01/03/2019,"�45,000",,,KEVIN COBBOLD FUNERAL SERVICES,,,1386838,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BXN45451,,Spot purchase of Children's consultancy services,,CHILDREN,,,Spot purchase of Children's consultancy services,Safeguarding - professional services,,,,,01/02/2015,,,,,,,KEVIN HARRINGTON ASSOCIATES LTD,,,1328761,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BUN40383,,Driver Alertness Training,,ETD,,,Driver Alertness Training,Highways - road safety,,,,,01/04/2012,00/01/1900,,,"�140,000",,,KEVIN O'BRIEN DRIVER TRAINING LTD,7196700,NULL,279224,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN10310,,Care Home and Care Homes with Nursing for Adults April 2012,,COMMUNITY SERVICES,,,Care Home and Care Homes with Nursing for Adults April 2012,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,KEVLIN HOUSE LTD,,,1027850,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN43380,,Spot Purchased Day Care For Adults (Kevlin House),,COMMUNITY SERVICES,,,Spot Purchased Day Care For Adults (Kevlin House),Adult care - day care/community support/support into work,,,,,01/01/2000,,,,,,,KEVLIN HOUSE LTD,,,1027850,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,GON44805,,Highways building materials,,ETD,,,Highways building materials,Highways - supplies & equipment,,,,,21/10/2014,15/10/2018,,15/10/2018,"�1,250,000",,,KEYLINE BUILDERS MERCHANTS LIMITED,SC042425,NULL,84226,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BON42513C,,Topsgate House CF704 Residential Children's Home - Rolling Select List,,CHILDREN,,,Topsgate House CF704 Residential Children's Home - Rolling Select List,Children's services - residential homes & schools,,,,,01/05/2013,31/03/2017,,31/03/2017,,,,KEYS CHILD CARE LIMITED,2928849,NULL,105060,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN42545C,,River Cottage CF735 Residential Children's Home - ADASS Contract,,CHILDREN,,,River Cottage CF735 Residential Children's Home - ADASS Contract,Children's services - residential homes & schools,,,,,,,,,,,,KEYS CHILD CARE LIMITED,2928849,NULL,105060,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BON42513D,,River Cottage CF705 Residential Children's Home - Rolling Select List,,CHILDREN,,,River Cottage CF705 Residential Children's Home - Rolling Select List,Children's services - residential homes & schools,,,,,01/05/2013,31/03/2017,,31/03/2017,,,,KEYS CHILD CARE LIMITED,2928849,NULL,105060,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BON42513B,,Fairholme CF703 Residential Children's Home - Rolling Select List,,CHILDREN,,,Fairholme CF703 Residential Children's Home - Rolling Select List,Children's services - residential homes & schools,,,,,01/05/2013,31/03/2017,,31/03/2017,,,,KEYS CHILD CARE LIMITED,2928849,NULL,105060,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN42545A,,Fairholme CF733 Residential Children's Home - ADASS Contract,,CHILDREN,,,Fairholme CF733 Residential Children's Home - ADASS Contract,Children's services - residential homes & schools,,,,,,,,,,,,KEYS CHILD CARE LIMITED,2928849,NULL,105060,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN42545B,,Topsgate House CF734 Residential Children's Home - ADASS Contract,,CHILDREN,,,Topsgate House CF734 Residential Children's Home - ADASS Contract,Children's services - residential homes & schools,,,,,,,,,,,,KEYS CHILD CARE LIMITED,2928849,NULL,105060,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN42512,,Stubbs House CF700 Residential Children's Home - ADASS Contract,,CHILDREN,,,Stubbs House CF700 Residential Children's Home - ADASS Contract,Children's services - residential homes & schools,,,,,,,,,,,,KEYS CHILD CARE LIMITED,2928849,NULL,105060,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BON42513A,,Stubbs House CF701 Residential Children's Home - Rolling Select List,,CHILDREN,,,Stubbs House CF701 Residential Children's Home - Rolling Select List,Children's services - residential homes & schools,,,,,01/05/2013,31/03/2017,,31/03/2017,,,,KEYS CHILD CARE LIMITED,2928849,NULL,105060,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BON42554A,,Postlands CF707 Residential Children's Home - Rolling Select List,,CHILDREN,,,Postlands CF707 Residential Children's Home - Rolling Select List,Children's services - residential homes & schools,,,,,01/05/2013,31/03/2017,,31/03/2017,,,,KEYS GROUP,,,152804,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN42545D,,Postlands CF706 Residential Children's Home - ADASS Contract,,CHILDREN,,,Postlands CF706 Residential Children's Home - ADASS Contract,Children's services - residential homes & schools,,,,,,,,,,,,KEYS GROUP,,,152804,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BON42509J,,Greenfields House CF702 Out of County SEN and Residential Children's Home - Rolling Select List,,CHILDREN,,,Greenfields House CF702 Out of County SEN and Residential Children's Home - Rolling Select List,Children's services - residential homes & schools,,,,,01/05/2013,31/03/2017,,31/03/2017,,,,KEYS GROUP,,,152804,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN42566,,Greenfields House CF 773 Out of County SEN and Residential Children's Home - ADASS contract/National Schools contract,,CHILDREN,,,Greenfields House CF 773 Out of County SEN and Residential Children's Home - ADASS contract/National Schools contract,Children's services - residential homes & schools,,,,,,,,,,,,KEYS GROUP,,,152804,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BON42554B,,Mill House CF708 Residential Children's Home - Rolling Select List,,CHILDREN,,,Mill House CF708 Residential Children's Home - Rolling Select List,Children's services - residential homes & schools,,,,,01/05/2013,31/03/2017,,31/03/2017,,,,KEYS GROUP,,,152804,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN42545F,,Jasmine Cottage CF737 Residential Children's Home - ADASS Contract,,CHILDREN,,,Jasmine Cottage CF737 Residential Children's Home - ADASS Contract,Children's services - residential homes & schools,,,,,,,,,,,,KEYS GROUP,,,152804,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN42545E,,Mill House CF736 Residential Children's Home - ADASS Contract,,CHILDREN,,,Mill House CF736 Residential Children's Home - ADASS Contract,Children's services - residential homes & schools,,,,,,,,,,,,KEYS GROUP,,,152804,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BON42554C,,Jasmine Cottage CF709 Residential Children's Home - Rolling Select List,,CHILDREN,,,Jasmine Cottage CF709 Residential Children's Home - Rolling Select List,Children's services - residential homes & schools,,,,,01/05/2013,31/03/2017,,31/03/2017,,,,KEYS GROUP,,,152804,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN10311,,Care Home and Care Homes with Nursing for Adults April 2012,,COMMUNITY SERVICES,,,Care Home and Care Homes with Nursing for Adults April 2012,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,KEYS HILL PARK LIMITED,6511690,NULL,165429,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN42049B,,Adult residential care - Keys Hill Park Limited,,COMMUNITY SERVICES,,,Adult residential care - Keys Hill Park Limited,Adult care - nursing & residential,,,,,01/04/2012,31/03/2020,,,,,,KEYS HILL PARK LIMITED,6511690,NULL,165429,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BXN41100,,Stop Smoking Service,,PUBLIC HEALTH,,,Stop Smoking Service,Public health - smoking cessation,,,,,01/04/2013,31/03/2016,,31/03/2016,"�61,200",,,KEYSTONE DEVELOPMENT TRUST,,,84230,,Y,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN36121AD,,Venue hire and any associated catering - local arrangement,,GENERIC,,,Venue hire and any associated catering - local arrangement,"Venue hire, buffets & event catering",,,,,01/04/2010,00/01/1900,,,,,,KEYSTONE DEVELOPMENT TRUST,,,84230,,Y,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BXN44776,,Kickstart,,CHILDREN,,,Kickstart,Children's services - positive activities,,,,,01/04/2012,31/03/2016,,31/03/2016,,,,KICKSTART NORFOLK,gb/04873541,,84232,,Y,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,APN34744,,Kickstart moped loans,,ETD,,,Kickstart moped loans,Passenger transport - transport,,,,,01/08/2013,31/08/2017,,31/08/2017,"�85,951",,,KICKSTART NORFOLK,gb/04873541,,84232,,Y,,Passenger Transport Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BFN40208A,,Provision of Child Care Vouchers,,RESOURCES,,,Provision of Child Care Vouchers,HR - staff benefits,,,,,01/07/2012,30/06/2016,,30/06/2016,"�4,800,000",,,KIDDIVOUCHERS (WIDER PLAN LTD),,,977767,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,WON42057B,,NCC Construction Framework,,GENERIC,,,NCC Construction Framework,Construction & refurbishment of buildings,,,,,13/09/2011,12/09/2015,,12/09/2015,"�80,000,000",,,KIER CONSTRUCTION LTD,2099533,NULL,742746,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,GAN42016,,Vehicle tracking systems fitted to winter maintenance fleet for ETD,,ETD,,,Vehicle tracking systems fitted to winter maintenance fleet for ETD,"ICT - networks, telephony & radiocomms",,,,,23/10/2013,31/03/2017,,31/03/2017,,,,KIER FPS LTD,,,1167773,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,AON42924,,Vehicle Fleet maintenance,,ETD,,,Vehicle Fleet maintenance,"Vehicle & plant parts, mech repairs & maintenance",,,,,01/02/2014,01/02/2024,,01/02/2024,,,,KIER FPS LTD,,,1167773,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN42097D,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,KILKEE LODGE RESIDENTIAL HOME,,,92651,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BXN40678,,D82055-Public Health - Smoking Cessation,,PUBLIC HEALTH,,,D82055-Public Health - Smoking Cessation,Public health - smoking cessation,,,,,01/04/2013,30/06/2015,,30/06/2015,"�72,000",,,KING STREET SURGERY,,,685721,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BXN40845,,D82055-Public Health - Sexual Health,,PUBLIC HEALTH,,,D82055-Public Health - Sexual Health,Public health - sexual health,,,,,01/04/2013,30/06/2015,,30/06/2015,"�80,000",,,KING STREET SURGERY,,,685721,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BXN41012,,D82055-Public Health - Health Checks,,PUBLIC HEALTH,,,D82055-Public Health - Health Checks,Public health - health checks,,,,,01/04/2013,30/06/2015,,30/06/2015,"�50,000",,,KING STREET SURGERY,,,685721,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN42506E,,Foster care for children and young people - pre-select list (Kingfisher Fostering),,CHILDREN,,,Foster care for children and young people - pre-select list (Kingfisher Fostering),Children's services - fostering,,,,,,,,,,,,KINGFISHER FOSTERING LIMITED,gb/05305404,,284254,,N,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,BAN36121AF,,Venue hire and any associated catering - local arrangement,,GENERIC,,,Venue hire and any associated catering - local arrangement,"Venue hire, buffets & event catering",,,,,01/04/2010,31/03/2024,,31/03/2024,,,,KINGS CHURCH CENTRE FACILITIES NORWICH LIMITED,gb/07307755,,406059,,Y,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,AYN44692,,Civil Parking Enforcement,,ETD,,,Civil Parking Enforcement,Highways - civil parking,,,,,07/11/2011,30/09/2017,,30/09/2017,,,,KING'S LYNN & WEST NORFOLK BOROUGH COUNCIL,,,84247,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,AAN41513B,,swimming lessons for children,,CHILDREN,,,swimming lessons for children,"Venue hire, buffets & event catering",,,,,27/06/2013,30/04/2017,,01/04/2017,,,,KING'S LYNN & WEST NORFOLK BOROUGH COUNCIL,,,84247,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,SLN44735,,Business rates,,GENERIC,,,Business rates,FM - rent & rates,,,,,01/04/2012,,,,"�7,000,000",,,KING'S LYNN & WEST NORFOLK BOROUGH COUNCIL,,,84247,,N,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,25/06/2015,ALN40105B,,Payment of recycling credits for material collected for recycling by the Borough Council,,ETD,,,Payment of recycling credits for material collected for recycling by the Borough Council,Waste - recycling credits,,,,,01/04/2012,00/01/1900,,,"�6,602,000",,,KING'S LYNN & WEST NORFOLK BOROUGH COUNCIL,,,84247,,N,,Procurement Sourcing Team,,
