Department Family,Entity,Date,Expense Type,Expense area,Supplier,Transaction Number,Amount
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018185175,8.74
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018185175,9.96
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018185175,8.74
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018185175,117.77
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,M & S EQUIPELECTEQUIPINST - OTHER,Surgery,NHS LOGISTICS,1018185175,2.82
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018185175,8.52
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018185175,16.97
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MEDSURGCONS-LAPAROSCOPIC EQUIPMENT,Surgery,NHS LOGISTICS,1018185175,33.4
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018185175,120.5
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018185175,1
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018185175,4.88
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018185175,0.23
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018185175,0.07
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018185175,2.13
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018185175,0.66
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,M & S EQUIPELECTEQUIPINST - OTHER,Clinical Support,NHS LOGISTICS,1018185175,8.25
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,PATIENTS BABY WEAR,Medicine,NHS LOGISTICS,1018185175,6.43
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,PATIENTS BABY WEAR,Medicine,NHS LOGISTICS,1018185175,2.87
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018185175,0.25
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018185175,1
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018185175,18.15
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,TUBES,Medicine,NHS LOGISTICS,1018185175,1.37
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,ANAESTHETIC EQUIPMENT ACCESSORIES,Medicine,NHS LOGISTICS,1018185175,0.75
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018185175,48.45
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018185175,0.75
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018185175,0.67
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018185175,1.34
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018185175,1.36
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018185175,0.71
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,LAB EQUIP-ANALYSERS,Corporate - Finance & Procurement,NHS LOGISTICS,1018185175,24
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,COOKING & KITCHEN UTENSILS,Corporate - Finance & Procurement,NHS LOGISTICS,1018185175,37
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,COOKING & KITCHEN UTENSILS,Corporate - Finance & Procurement,NHS LOGISTICS,1018185175,8.86
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,TUBES,Corporate - Finance & Procurement,NHS LOGISTICS,1018185175,14.33
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,PATIENTS FOOTWEAR,Corporate - Finance & Procurement,NHS LOGISTICS,1018185175,10.38
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,PATIENTS FOOTWEAR,Corporate - Finance & Procurement,NHS LOGISTICS,1018185175,13
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018185175,4.88
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018185175,9.85
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018185175,0.25
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018185175,2.8
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MED SURG EQUIP REP MAINT CLEANING,Clinical Support,NHS LOGISTICS,1018185175,43.71
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,M & S EQUIPELECTEQUIPINST - OTHER,Clinical Support,NHS LOGISTICS,1018185175,33.96
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,M & S EQUIPELECTEQUIPINST - OTHER,Clinical Support,NHS LOGISTICS,1018185175,25.77
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,M & S EQUIPELECTEQUIPINST - OTHER,Clinical Support,NHS LOGISTICS,1018185175,86.8
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018185175,2.93
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018185175,0.16
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018185175,1.37
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018185175,0.38
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018185175,2.22
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018185175,29.99
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018185175,6.96
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018185175,6.39
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,TUBES,Clinical Support,NHS LOGISTICS,1018185175,1.37
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018185175,1.33
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,NON DISPOSABLE BED LINEN,Clinical Support,NHS LOGISTICS,1018185175,1.18
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Medicine,NHS LOGISTICS,1018185175,1.11
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018185175,69.95
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018185175,13.86
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018185175,0.66
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018185175,1.19
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018185175,12.63
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018185175,2.14
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018185175,1.07
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Medicine,NHS LOGISTICS,1018185175,1.09
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018185175,8.4
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018185175,3.91
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018185175,8.58
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,ANAESTHETIC EQUIPMENT ACCESSORIES,Medicine,NHS LOGISTICS,1018185175,0.69
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,TUBES,Medicine,NHS LOGISTICS,1018185175,2.74
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018185175,1.53
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018185175,0.43
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018185175,4.03
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018185175,3.22
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018185175,2.42
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018185175,0.81
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018185175,1.61
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018185175,1.61
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,ANAESTHETIC EQUIPMENT ACCESSORIES,Medicine,NHS LOGISTICS,1018185175,1.25
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018185175,1.13
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018185175,31.58
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,SERVICES FROM NHS BODIES,Medicine,NHS LOGISTICS,1018185175,0.89
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018185175,2.66
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018185175,2.13
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018185175,0.31
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018185175,0.98
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018185175,5.1
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,PATIENT APPLIANCES,Clinical Support,NHS LOGISTICS,1018185175,0.86
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018185175,3.48
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018185175,7.08
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018185175,1.42
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018185175,0.37
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018185175,2.8
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018185175,0.96
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018185175,1.2
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018185175,8.79
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018185175,1.36
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,SURGICAL INSTRUMENTS: GENERAL,Surgery,NHS LOGISTICS,1018185175,1.5
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DRUGS,Surgery,NHS LOGISTICS,1018185175,1.87
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018185175,0.75
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DRUGS,Surgery,NHS LOGISTICS,1018185175,1.41
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1018185175,2.87
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018185175,1.14
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018185175,1.14
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,SERVICES FROM NHS BODIES,Surgery,NHS LOGISTICS,1018185175,0.89
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,PATIENT APPLIANCES,Surgery,NHS LOGISTICS,1018185175,0.65
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Medicine,NHS LOGISTICS,1018185175,3.6
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,ANAESTHETIC EQUIPMENT ACCESSORIES,Musculo-Skeletal,NHS LOGISTICS,1018185175,6.82
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,ANAESTHETIC EQUIPMENT ACCESSORIES,Musculo-Skeletal,NHS LOGISTICS,1018185175,6.88
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,OTHER MEDICAL SUPPLIES,Musculo-Skeletal,NHS LOGISTICS,1018185175,18.89
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,OTHER MEDICAL SUPPLIES,Musculo-Skeletal,NHS LOGISTICS,1018185175,11.67
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,OTHER MEDICAL SUPPLIES,Musculo-Skeletal,NHS LOGISTICS,1018185175,11.67
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,OTHER MEDICAL SUPPLIES,Musculo-Skeletal,NHS LOGISTICS,1018185175,10.67
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,OTHER MEDICAL SUPPLIES,Musculo-Skeletal,NHS LOGISTICS,1018185175,10.67
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,OTHER MEDICAL SUPPLIES,Musculo-Skeletal,NHS LOGISTICS,1018185175,15.73
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,M & S EQUIPELECTEQUIPINST - OTHER,Surgery,NHS LOGISTICS,1018185175,10.26
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,ANAESTHETIC EQUIPMENT ACCESSORIES,Medicine,NHS LOGISTICS,1018185175,11.37
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1018185175,213.57
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1018185175,427.13
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1018185175,640.7
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1018185175,174.53
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1018185175,17.7
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities,NHS LOGISTICS,1018185175,4.59
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities,NHS LOGISTICS,1018185175,9.99
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,BAGS SACKS - OTHER,Facilities,NHS LOGISTICS,1018185175,3.58
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018185175,2.8
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018185175,8.58
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,SURGICAL INSTRUMENTS: GENERAL,Medicine,NHS LOGISTICS,1018185175,1.97
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018185175,0.75
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018185175,0.35
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018185175,1.42
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Medicine,NHS LOGISTICS,1018185175,0.62
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018185175,0.25
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018185175,1
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018185175,7.81
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,SURGICAL INSTRUMENTS: GENERAL,Medicine,NHS LOGISTICS,1018185175,1.97
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018185175,0.75
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018185175,1.18
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018185175,0.14
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MED SURG EQUIP REP MAINT CLEANING,Medicine,NHS LOGISTICS,1018185175,2.19
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018185175,0.71
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Medicine,NHS LOGISTICS,1018185175,0.62
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Medicine,NHS LOGISTICS,1018185175,1.11
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018185175,1
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018185175,8.58
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,TUBES,Medicine,NHS LOGISTICS,1018185175,1.37
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,ANAESTHETIC EQUIPMENT ACCESSORIES,Medicine,NHS LOGISTICS,1018185175,0.25
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018185175,0.75
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018185175,0.21
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,M & S EQUIPELECTEQUIPINST - OTHER,Medicine,NHS LOGISTICS,1018185175,0.32
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018185175,1.42
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018185175,3.08
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Medicine,NHS LOGISTICS,1018185175,0.93
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Medicine,NHS LOGISTICS,1018185175,1.11
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018185175,5.6
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018185175,8.58
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,TUBES,Medicine,NHS LOGISTICS,1018185175,1.37
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,ANAESTHETIC EQUIPMENT ACCESSORIES,Medicine,NHS LOGISTICS,1018185175,1
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018185175,1.37
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018185175,1.13
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018185175,0.67
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018185175,0.88
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018185175,11.96
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018185175,0.28
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018185175,2.84
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Musculo-Skeletal,NHS LOGISTICS,1018185175,0.62
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MEDSURGCONS - OTHER,Musculo-Skeletal,NHS LOGISTICS,1018185175,8.58
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,TUBES,Musculo-Skeletal,NHS LOGISTICS,1018185175,1.37
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,OTHER MEDICAL SUPPLIES,Musculo-Skeletal,NHS LOGISTICS,1018185175,0.75
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018185175,10.91
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018185175,27
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018185175,30.36
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018185175,23.96
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1018185175,1.56
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,DISPOSABLE THEATRE DRAPES WIPES,Musculo-Skeletal,NHS LOGISTICS,1018185175,0.71
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018185175,70.72
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018185175,9.07
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018185175,0.74
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018185175,4.88
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MED SURG EQUIP REP MAINT CLEANING,Clinical Support,NHS LOGISTICS,1018185175,3.22
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MED SURG EQUIP REP MAINT CLEANING,Clinical Support,NHS LOGISTICS,1018185175,5.98
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MED SURG EQUIP REP MAINT CLEANING,Clinical Support,NHS LOGISTICS,1018185175,5.98
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018185175,1.71
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018185175,1.37
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018185175,2.26
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018185175,3.32
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018185175,5.32
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018185175,0.97
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018185175,1.18
Department of Health,Salisbury NHS Foundation Trust,21-Dec-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018185175,3.13
