Body Name,Body,Service Label    ,Service Code,Service Division Label,Service Division Code,Organisational Unit,Expenditure Category,Expenditure Code,CIPFA Detailed Expenditure Type,CIPFA Detailed Expenditure Code,Date,Transaction Number,Net Amount, Capital and Revenue,Supplier Name,Supplier_ID
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Community Safety CCTV,1301,Environment,Premises,1301/10009,Repairs/Maint.-Other Costs,10009,12/01/2017,inv0036654,58.00,General Fund,GMC Fire & Security Protection Serv Ltd,17284
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Recycling,1305,Environment,Supplies and Services,1321/37801,Subscriptions - General,37801,12/01/2017,inv0036637,3000.00,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Supplies and Services,1332/30203,Furniture/Office Equipment-Rentals,30203,12/01/2017,inv0036625,8.09,General Fund,Telefonica O2 UK Limited,17265
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Supplies and Services,1345/30203,Furniture/Office Equipment-Rentals,30203,12/01/2017,inv0036625,15.60,General Fund,Telefonica O2 UK Limited,17265
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Waste Collection,1309,Corporate Services,Supplies and Services,1375/34107,Hired Services - General,34107,12/01/2017,inv0036623,718.80,General Fund,PHS Group PLC,23205
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Environment,Supplies and Services,1501/35201,Telephone Rental & Calls,35201,12/01/2017,inv0036625,8.09,General Fund,Telefonica O2 UK Limited,17265
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Corporate Services,Premises,2211/10001,Premises Rep.& Maint.-Out.Contractor,10001,12/01/2017,inv0036737,1484.00,Control Holding and SU Accnts,A D Environmental Ltd,21613
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Premises,2211/10001,Premises Rep.& Maint.-Out.Contractor,10001,12/01/2017,inv0036732,200.00,Control Holding and SU Accnts,A D Environmental Ltd,21613
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Premises,2211/10001,Premises Rep.& Maint.-Out.Contractor,10001,12/01/2017,inv0036661,700.00,Control Holding and SU Accnts,A D Environmental Ltd,21613
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Premises,2201/10001,Premises Rep.& Maint.-Out.Contractor,10001,12/01/2017,inv0036621,480.00,Control Holding and SU Accnts,Geze UK Ltd,20178
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Premises,2211/10001,Premises Rep.& Maint.-Out.Contractor,10001,12/01/2017,inv0036621,200.00,Control Holding and SU Accnts,Geze UK Ltd,20178
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Corporate Services,Supplies and Services,2271/30202,Furn/Off. Equip-Repairs & Maintenance,30202,12/01/2017,inv0036742,590.00,Control Holding and SU Accnts,Neopost Ltd,17758
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Transport Related Expenses,2452/20202/VR108,Transport Parts & Materials,20202,12/01/2017,inv0036635,53.21,Control Holding and SU Accnts,North Side Truck & Van,18651
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Transport Related Expenses,2452/20202/VR108,Transport Parts & Materials,20202,12/01/2017,inv0036635,7.09,Control Holding and SU Accnts,North Side Truck & Van,18651
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Transport Related Expenses,2452/20202/VR108,Transport Parts & Materials,20202,12/01/2017,inv0036635,23.20,Control Holding and SU Accnts,North Side Truck & Van,18651
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Transport Related Expenses,2452/20202/VR108,Transport Parts & Materials,20202,12/01/2017,inv0036635,1.83,Control Holding and SU Accnts,North Side Truck & Van,18651
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Transport Related Expenses,2452/20202/VR108,Transport Parts & Materials,20202,12/01/2017,inv0036635,2.37,Control Holding and SU Accnts,North Side Truck & Van,18651
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Transport Related Expenses,2452/20202/VR108,Transport Parts & Materials,20202,12/01/2017,inv0036635,10.64,Control Holding and SU Accnts,North Side Truck & Van,18651
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Transport Related Expenses,2452/20202/VR109,Transport Parts & Materials,20202,12/01/2017,inv0036663,23.40,Control Holding and SU Accnts,North Side Truck & Van,18651
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Transport Related Expenses,2452/20202/VR109,Transport Parts & Materials,20202,12/01/2017,crn0000558,-1006.40,Control Holding and SU Accnts,North Side Truck & Van,18651
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Transport Related Expenses,2452/20202/VR109,Transport Parts & Materials,20202,12/01/2017,inv0036663,39.11,Control Holding and SU Accnts,North Side Truck & Van,18651
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Transport Related Expenses,2452/20202/VR109,Transport Parts & Materials,20202,12/01/2017,inv0036665,6.97,Control Holding and SU Accnts,North Side Truck & Van,18651
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Transport Related Expenses,2452/20202/VR109,Transport Parts & Materials,20202,12/01/2017,inv0036664,1051.45,Control Holding and SU Accnts,North Side Truck & Van,18651
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Transport Related Expenses,2452/20202/VR109,Transport Parts & Materials,20202,12/01/2017,inv0036663,1006.40,Control Holding and SU Accnts,North Side Truck & Van,18651
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Transport Related Expenses,2452/20202/VR109,Transport Parts & Materials,20202,12/01/2017,inv0036765,79.18,Control Holding and SU Accnts,North Side Truck & Van,18651
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Supplies and Services,2246/35201,Telephone Rental & Calls,35201,12/01/2017,inv0036626,3260.15,Control Holding and SU Accnts,NYnet Ltd,18160
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Supplies and Services,2246/35201,Telephone Rental & Calls,35201,12/01/2017,inv0036659,380.00,Control Holding and SU Accnts,Razorblue Ltd,18068
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Transport Related Expenses,2456/20311/VV627,Dir. Trans.-Tyres Inc.Repair,20311,12/01/2017,inv0036667,152.50,Control Holding and SU Accnts,T Elsey Ltd (Tyres Malton),18728
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Transport Related Expenses,2456/20311/VV627,Dir. Trans.-Tyres Inc.Repair,20311,12/01/2017,inv0036668,152.50,Control Holding and SU Accnts,T Elsey Ltd (Tyres Malton),18728
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Transport Related Expenses,2461/20311/VY203,Dir. Trans.-Tyres Inc.Repair,20311,12/01/2017,inv0036728,370.00,Control Holding and SU Accnts,T Elsey Ltd (Tyres Malton),18728
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Supplies and Services,2221/30203,Furniture/Office Equipment-Rentals,30203,12/01/2017,inv0036625,39.29,Control Holding and SU Accnts,Telefonica O2 UK Limited,17265
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Other Holding Accounts,2203,Environment,Supplies and Services,2431/30303,Materials - Goods For Resale,30303,12/01/2017,inv0036620,800.02,Control Holding and SU Accnts,Dales Fruit & Vegetables,17293
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Other Holding Accounts,2203,Environment,Supplies and Services,2431/30303,Materials - Goods For Resale,30303,12/01/2017,inv0036620,12.50,Control Holding and SU Accnts,Dales Fruit & Vegetables,17293
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3002/35201,Telephone Rental & Calls,35201,12/01/2017,inv0036677,397.48,Partnerships and Agencies,EE Limited,24794
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3003/35201,Telephone Rental & Calls,35201,12/01/2017,inv0036677,132.50,Partnerships and Agencies,EE Limited,24794
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3002/35104,Software Charges,35104,12/01/2017,inv0036754,681.00,Partnerships and Agencies,Razorblue Ltd,18068
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3003/35104,Software Charges,35104,12/01/2017,inv0036754,227.00,Partnerships and Agencies,Razorblue Ltd,18068
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Environment,Premises,1614/10001,Premises Rep.& Maint.-Out.Contractor,10001,12/01/2017,inv0036744,48.00,General Fund,GMC Fire & Security Protection Serv Ltd,17284
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Environment,Premises,1614/10001,Premises Rep.& Maint.-Out.Contractor,10001,12/01/2017,inv0036636,130.00,General Fund,GMC Fire & Security Protection Serv Ltd,17284
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Environment,Premises,1614/10001,Premises Rep.& Maint.-Out.Contractor,10001,12/01/2017,inv0036640,152.00,General Fund,GMC Fire & Security Protection Serv Ltd,17284
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Planning,Supplies and Services,1614/34110,Security Services,34110,12/01/2017,inv0036739,966.84,General Fund,R P L Safety Consultancy,17974
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Other Welfare Services,1608,Environment,Supplies and Services,1671/30201,Furn/Off.Equip-Purch/Renewal,30201,12/01/2017,inv0036625,8.09,General Fund,Telefonica O2 UK Limited,17265
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Other Welfare Services,1608,Environment,Supplies and Services,1671/35201,Telephone Rental & Calls,35201,12/01/2017,inv0036625,8.09,General Fund,Telefonica O2 UK Limited,17265
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Planning Services,1A4,Development Control,1404,Corporate Services,Supplies and Services,1432/38031,Adverts-Not Staff Recruiting,38031,12/01/2017,inv0036534,540.00,General Fund,Johnston Publishing Ltd,17589
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Planning Services,1A4,Economic Development,1405,Environment,Supplies and Services,1442/35201,Telephone Rental & Calls,35201,12/01/2017,inv0036625,4.84,General Fund,Telefonica O2 UK Limited,17265
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Planning Services,1A4,Economic Development,1405,Environment,Supplies and Services,1443/35201,Telephone Rental & Calls,35201,12/01/2017,inv0036625,4.85,General Fund,Telefonica O2 UK Limited,17265
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Environment,Supplies and Services,2858/31001,Staff Protective Clothing,31001,12/01/2017,inv0036733,89.00,Control Holding and SU Accnts,Hazchem Safety incorporating Askas,18064
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Environment,Supplies and Services,2858/31001,Staff Protective Clothing,31001,12/01/2017,inv0036729,398.30,Control Holding and SU Accnts,Hazchem Safety incorporating Askas,18064
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Environment,Supplies and Services,2858/31001,Staff Protective Clothing,31001,12/01/2017,inv0036729,85.35,Control Holding and SU Accnts,Hazchem Safety incorporating Askas,18064
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Environment,Supplies and Services,2858/31001,Staff Protective Clothing,31001,12/01/2017,inv0036619,38.90,Control Holding and SU Accnts,Hazchem Safety incorporating Askas,18064
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Environment,Supplies and Services,2858/31001,Staff Protective Clothing,31001,12/01/2017,inv0036619,320.00,Control Holding and SU Accnts,Hazchem Safety incorporating Askas,18064
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Environment,Supplies and Services,2858/31001,Staff Protective Clothing,31001,12/01/2017,inv0036733,57.20,Control Holding and SU Accnts,Hazchem Safety incorporating Askas,18064
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Environment,Supplies and Services,2858/31001,Staff Protective Clothing,31001,12/01/2017,inv0036731,8.80,Control Holding and SU Accnts,Hazchem Safety incorporating Askas,18064
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Environment,Supplies and Services,2851/34107,Hired Services - General,34107,12/01/2017,inv0036611,2072.40,Control Holding and SU Accnts,Penrose Associates,26868
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Environment,Supplies and Services,2851/30203,Furniture/Office Equipment-Rentals,30203,12/01/2017,inv0036625,21.18,Control Holding and SU Accnts,Telefonica O2 UK Limited,17265
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Environment,Supplies and Services,2853/30203,Furniture/Office Equipment-Rentals,30203,12/01/2017,inv0036625,53.17,Control Holding and SU Accnts,Telefonica O2 UK Limited,17265
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Environment,Supplies and Services,2854/30203,Furniture/Office Equipment-Rentals,30203,12/01/2017,inv0036625,7.51,Control Holding and SU Accnts,Telefonica O2 UK Limited,17265
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Environment,Supplies and Services,2854/35201,Telephone Rental & Calls,35201,12/01/2017,inv0036625,40.45,Control Holding and SU Accnts,Telefonica O2 UK Limited,17265
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Environment,Supplies and Services,2857/35201,Telephone Rental & Calls,35201,12/01/2017,inv0036625,62.97,Control Holding and SU Accnts,Telefonica O2 UK Limited,17265
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Environment,Supplies and Services,2858/35201,Telephone Rental & Calls,35201,12/01/2017,inv0036625,35.15,Control Holding and SU Accnts,Telefonica O2 UK Limited,17265
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Environment,Supplies and Services,2859/30203,Furniture/Office Equipment-Rentals,30203,12/01/2017,inv0036625,16.18,Control Holding and SU Accnts,Telefonica O2 UK Limited,17265
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Corporate Management,Supplies and Services,2809/33001,Books Publications & Periodicals,33001,12/01/2017,inv0036747,915.00,Control Holding and SU Accnts,Cipfa Business Ltd,18152
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Corporate Management,Supplies and Services,2809/33001,Books Publications & Periodicals,33001,12/01/2017,inv0036747,596.25,Control Holding and SU Accnts,Cipfa Business Ltd,18152
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Corporate Services,Supplies and Services,2808/34107,Hired Services - General,34107,12/01/2017,inv0036624,528.00,Control Holding and SU Accnts,Disclosure & Barring Service,17778
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Corporate Management,Supplies and Services,2802/34001,Legal Fees,34001,12/01/2017,inv0036756,481.94,Control Holding and SU Accnts,LGA Conference Account,17686
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Environment,Supplies and Services,2801/30203,Furniture/Office Equipment-Rentals,30203,12/01/2017,inv0036625,13.39,Control Holding and SU Accnts,Telefonica O2 UK Limited,17265
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Environment,Supplies and Services,2802/30203,Furniture/Office Equipment-Rentals,30203,12/01/2017,inv0036625,21.18,Control Holding and SU Accnts,Telefonica O2 UK Limited,17265
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Environment,Supplies and Services,2808/30203,Furniture/Office Equipment-Rentals,30203,12/01/2017,inv0036625,32.78,Control Holding and SU Accnts,Telefonica O2 UK Limited,17265
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Environment,Supplies and Services,2809/30203,Furniture/Office Equipment-Rentals,30203,12/01/2017,inv0036625,13.09,Control Holding and SU Accnts,Telefonica O2 UK Limited,17265
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Capital,5A1,Housing Services,5601,Planning,Supplies and Services,5676/37206,Grants -Disabled Fac. 96 Act,37206,19/01/2017,inv0036815,74022.66,Capital,Scarborough Borough Council,17464
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Corp and Dem,1A7,Corporate Management,1701,Corporate Management,Supplies and Services,1701/37801,Subscriptions - General,37801,19/01/2017,inv0036819,564.73,General Fund,The Copyright Licensing Agency Limited,23345
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Corp and Dem,1A7,Democratic Rep and Management,1702,Environment,Supplies and Services,1711/35201,Telephone Rental & Calls,35201,19/01/2017,inv0036768,0.50,General Fund,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Environment,Supplies and Services,1923/35201,Telephone Rental & Calls,35201,19/01/2017,inv0036768,53.47,General Fund,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Environment,Premises,1914/10004,Rechargeable Repairs & Maintenance,10004,19/01/2017,inv0036792,383.93,General Fund,H Pickup Mechanical & Electrical Service,17430
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Environment,Premises,1914/10004,Rechargeable Repairs & Maintenance,10004,19/01/2017,inv0036791,500.66,General Fund,H Pickup Mechanical & Electrical Service,17430
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Environment,Premises,1914/11002,Energy-Electricy,11002,19/01/2017,inv0036805,1099.12,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Environment,Premises,1922/11002,Energy-Electricy,11002,19/01/2017,inv0036806,99.99,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Environment,Premises,1924/11002,Energy-Electricy,11002,19/01/2017,inv0036812,759.85,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Environment,Premises,1914/14001,Water Rates And Accounts,14001,19/01/2017,inv0036632,70.20,General Fund,Yorkshire Water Services Ltd,17526
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Environment,Premises,1914/14002,Environmental Service Charge,14002,19/01/2017,inv0036632,104.39,General Fund,Yorkshire Water Services Ltd,17526
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Environment,Supplies and Services,1914/34105,Waste Disposal Service,34105,19/01/2017,inv0036537,65.64,General Fund,Yorwaste Ltd,17527
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Environment,Supplies and Services,1914/34105,Waste Disposal Service,34105,19/01/2017,inv0036538,12.00,General Fund,Yorwaste Ltd,17527
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Environment,Supplies and Services,1023/35201,Telephone Rental & Calls,35201,19/01/2017,inv0036768,70.08,General Fund,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Environment,Supplies and Services,1023/34110,Security Services,34110,19/01/2017,inv0036803,56.59,General Fund,Security Plus + Limited,21090
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Environment,Supplies and Services,1024/34110,Security Services,34110,19/01/2017,inv0036803,37.73,General Fund,Security Plus + Limited,21090
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Environment,Supplies and Services,1123/30104,Equipment- Rental,30104,19/01/2017,inv0036768,113.78,General Fund,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Environment,Premises,1122/11002,Energy-Electricy,11002,19/01/2017,inv0036808,65.08,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Environment,Supplies and Services,1123/37310,Grants - RDC Leisure Facilities,37310,19/01/2017,inv0036893,69178.14,General Fund,Sports & Leisure Management Ltd,25097
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Inventories,6221,Environment,Balance Sheet Detail Codes,6142/A4002,Stock Receipts(Purchases),A4002,19/01/2017,inv0036648,17483.11,Balance Sheet,Rix Petroleum (Hull) Ltd,17954
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Liabilities,6A3,Short Term Creditors,6321,Corporate Management,Balance Sheet Detail Codes,6453/A9001,Balance Sheet Debit,A9001,19/01/2017,inv0036493,42592.00,Balance Sheet,North Yorkshire Pension Fund,17411
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Recycling,1305,Environment,Supplies and Services,1325/34105,Waste Disposal Service,34105,19/01/2017,inv0036630,711.48,General Fund,Elleteq Limited,17830
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Recycling,1305,Environment,Supplies and Services,1325/34105,Waste Disposal Service,34105,19/01/2017,inv0036558,172.65,General Fund,Yorwaste Ltd,17527
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Recycling,1305,Environment,Supplies and Services,1325/34107,Hired Services - General,34107,19/01/2017,inv0036559,5898.04,General Fund,Yorwaste Ltd,17527
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Premises,1346/16002,Window Cleaning,16002,19/01/2017,inv0036793,2100.00,General Fund,Danny Connelly Cleaning Ltd,19416
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Premises,1346/10001,Premises Rep.& Maint.-Out.Contractor,10001,19/01/2017,inv0036830,451.63,General Fund,Express Elevators Limited,22866
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Premises,1346/11002,Energy-Electricy,11002,19/01/2017,inv0036807,78.37,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Premises,1346/11002,Energy-Electricy,11002,19/01/2017,inv0036814,9.77,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Premises,1346/14001,Water Rates And Accounts,14001,19/01/2017,inv0036632,332.85,General Fund,Yorkshire Water Services Ltd,17526
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Premises,1346/14001,Water Rates And Accounts,14001,19/01/2017,inv0036632,501.51,General Fund,Yorkshire Water Services Ltd,17526
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Premises,1346/14001,Water Rates And Accounts,14001,19/01/2017,inv0036632,352.16,General Fund,Yorkshire Water Services Ltd,17526
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Premises,1346/14002,Environmental Service Charge,14002,19/01/2017,inv0036632,586.81,General Fund,Yorkshire Water Services Ltd,17526
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Premises,1346/14002,Environmental Service Charge,14002,19/01/2017,inv0036632,478.14,General Fund,Yorkshire Water Services Ltd,17526
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Premises,1346/14002,Environmental Service Charge,14002,19/01/2017,inv0036632,415.16,General Fund,Yorkshire Water Services Ltd,17526
